"","date","flag"
"3237",2020-08-24 11:00:00,"smoke"
"3238",2020-08-24 11:00:00,"smoke"
"3239",2020-08-24 11:00:00,"smoke"
"3240",2020-08-24 11:00:00,"smoke"
"3241",2020-08-24 12:00:00,"smoke"
"3242",2020-08-24 12:00:00,"smoke"
"3243",2020-08-24 12:00:00,"smoke"
"3244",2020-08-24 12:00:00,"smoke"
"3245",2020-08-24 12:00:00,"smoke"
"3246",2020-08-24 12:00:00,"smoke"
"3247",2020-08-24 12:00:00,"smoke"
"3248",2020-08-24 12:00:00,"smoke"
"3249",2020-08-24 12:00:00,"smoke"
"3250",2020-08-24 12:00:00,"smoke"
"3251",2020-08-24 13:00:00,"smoke"
"3252",2020-08-24 13:00:00,"smoke"
"3253",2020-08-24 13:00:00,"smoke"
"3254",2020-08-24 13:00:00,"smoke"
"3255",2020-08-24 13:00:00,"smoke"
"3256",2020-08-24 13:00:00,"smoke"
"3257",2020-08-24 13:00:00,"smoke"
"3258",2020-08-24 13:00:00,"smoke"
"3259",2020-08-24 13:00:00,"smoke"
"3260",2020-08-24 13:00:00,"smoke"
"3261",2020-08-24 14:00:00,"smoke"
"3262",2020-08-24 14:00:00,"smoke"
"3263",2020-08-24 14:00:00,"smoke"
"3264",2020-08-24 14:00:00,"smoke"
"3265",2020-08-24 14:00:00,"smoke"
"3266",2020-08-24 14:00:00,"smoke"
"3267",2020-08-24 14:00:00,"smoke"
"3268",2020-08-24 14:00:00,"smoke"
"3269",2020-08-24 14:00:00,"smoke"
"3270",2020-08-24 14:00:00,"smoke"
"3271",2020-08-24 15:00:00,"smoke"
"3272",2020-08-24 15:00:00,"smoke"
"3273",2020-08-24 15:00:00,"smoke"
"3274",2020-08-24 15:00:00,"smoke"
"3275",2020-08-24 15:00:00,"smoke"
"3276",2020-08-24 15:00:00,"smoke"
"3277",2020-08-24 15:00:00,"smoke"
"3278",2020-08-24 15:00:00,"smoke"
"3279",2020-08-24 15:00:00,"smoke"
"3280",2020-08-24 15:00:00,"smoke"
"3281",2020-08-24 16:00:00,"smoke"
"3282",2020-08-24 16:00:00,"smoke"
"3283",2020-08-24 16:00:00,"smoke"
"3284",2020-08-24 16:00:00,"smoke"
"3285",2020-08-24 16:00:00,"smoke"
"3286",2020-08-24 16:00:00,"smoke"
"3287",2020-08-24 16:00:00,"smoke"
"3288",2020-08-24 16:00:00,"smoke"
"3289",2020-08-24 16:00:00,"smoke"
"3290",2020-08-24 16:00:00,"smoke"
"3291",2020-08-24 17:00:00,"smoke"
"3292",2020-08-24 17:00:00,"smoke"
"3293",2020-08-24 17:00:00,"smoke"
"3294",2020-08-24 17:00:00,"smoke"
"3295",2020-08-24 17:00:00,"smoke"
"3296",2020-08-24 17:00:00,"smoke"
"3297",2020-08-24 17:00:00,"smoke"
"3298",2020-08-24 17:00:00,"smoke"
"3299",2020-08-24 17:00:00,"smoke"
"3300",2020-08-24 17:00:00,"smoke"
"3301",2020-08-24 18:00:00,"smoke"
"3302",2020-08-24 18:00:00,"smoke"
"3303",2020-08-24 18:00:00,"smoke"
"3304",2020-08-24 18:00:00,"smoke"
"3305",2020-08-24 18:00:00,"smoke"
"3306",2020-08-24 18:00:00,"smoke"
"3307",2020-08-24 18:00:00,"smoke"
"3308",2020-08-24 18:00:00,"smoke"
"3309",2020-08-24 18:00:00,"smoke"
"3310",2020-08-24 18:00:00,"smoke"
"3311",2020-08-24 19:00:00,"smoke"
"3312",2020-08-24 19:00:00,"smoke"
"3313",2020-08-24 19:00:00,"smoke"
"3314",2020-08-24 19:00:00,"smoke"
"3315",2020-08-24 19:00:00,"smoke"
"3316",2020-08-24 19:00:00,"smoke"
"3317",2020-08-24 19:00:00,"smoke"
"3318",2020-08-24 19:00:00,"smoke"
"3319",2020-08-24 19:00:00,"smoke"
"3320",2020-08-24 19:00:00,"smoke"
"3321",2020-08-24 20:00:00,"smoke"
"3322",2020-08-24 20:00:00,"smoke"
"3323",2020-08-24 20:00:00,"smoke"
"3324",2020-08-24 20:00:00,"smoke"
"3325",2020-08-24 20:00:00,"smoke"
"3326",2020-08-24 20:00:00,"smoke"
"3327",2020-08-24 20:00:00,"smoke"
"3328",2020-08-24 20:00:00,"smoke"
"3329",2020-08-24 20:00:00,"smoke"
"3330",2020-08-24 20:00:00,"smoke"
"3331",2020-08-24 21:00:00,"smoke"
"3332",2020-08-24 21:00:00,"smoke"
"3333",2020-08-24 21:00:00,"smoke"
"3334",2020-08-24 21:00:00,"smoke"
"3335",2020-08-24 21:00:00,"smoke"
"3336",2020-08-24 21:00:00,"smoke"
"3337",2020-08-24 21:00:00,"smoke"
"3338",2020-08-24 21:00:00,"smoke"
"3339",2020-08-24 21:00:00,"smoke"
"3340",2020-08-24 21:00:00,"smoke"
"3341",2020-08-24 22:00:00,"smoke"
"3342",2020-08-24 22:00:00,"smoke"
"3343",2020-08-24 22:00:00,"smoke"
"3344",2020-08-24 22:00:00,"smoke"
"3345",2020-08-24 22:00:00,"smoke"
"3346",2020-08-24 22:00:00,"smoke"
"3347",2020-08-24 22:00:00,"smoke"
"3348",2020-08-24 22:00:00,"smoke"
"3349",2020-08-24 22:00:00,"smoke"
"3350",2020-08-24 22:00:00,"smoke"
"3351",2020-08-24 23:00:00,"smoke"
"3352",2020-08-24 23:00:00,"smoke"
"3353",2020-08-24 23:00:00,"smoke"
"3354",2020-08-24 23:00:00,"smoke"
"3355",2020-08-24 23:00:00,"smoke"
"3356",2020-08-24 23:00:00,"smoke"
"3357",2020-08-24 23:00:00,"smoke"
"3358",2020-08-24 23:00:00,"smoke"
"3359",2020-08-24 23:00:00,"smoke"
"3360",2020-08-24 23:00:00,"smoke"
"3361",2020-08-25 00:00:00,"smoke"
"3362",2020-08-25 00:00:00,"smoke"
"3363",2020-08-25 00:00:00,"smoke"
"3364",2020-08-25 00:00:00,"smoke"
"3365",2020-08-25 00:00:00,"smoke"
"3366",2020-08-25 00:00:00,"smoke"
"3367",2020-08-25 00:00:00,"smoke"
"3368",2020-08-25 00:00:00,"smoke"
"3369",2020-08-25 00:00:00,"smoke"
"3370",2020-08-25 00:00:00,"smoke"
"3371",2020-08-25 01:00:00,"smoke"
"3372",2020-08-25 01:00:00,"smoke"
"3373",2020-08-25 01:00:00,"smoke"
"3374",2020-08-25 01:00:00,"smoke"
"3375",2020-08-25 01:00:00,"smoke"
"3376",2020-08-25 01:00:00,"smoke"
"3377",2020-08-25 01:00:00,"smoke"
"3378",2020-08-25 01:00:00,"smoke"
"3379",2020-08-25 01:00:00,"smoke"
"3380",2020-08-25 01:00:00,"smoke"
"3381",2020-08-25 02:00:00,"smoke"
"3382",2020-08-25 02:00:00,"smoke"
"3383",2020-08-25 02:00:00,"smoke"
"3384",2020-08-25 02:00:00,"smoke"
"3385",2020-08-25 02:00:00,"smoke"
"3386",2020-08-25 02:00:00,"smoke"
"3387",2020-08-25 02:00:00,"smoke"
"3388",2020-08-25 02:00:00,"smoke"
"3389",2020-08-25 02:00:00,"smoke"
"3390",2020-08-25 02:00:00,"smoke"
"3391",2020-08-25 03:00:00,"smoke"
"3392",2020-08-25 03:00:00,"smoke"
"3393",2020-08-25 03:00:00,"smoke"
"3394",2020-08-25 03:00:00,"smoke"
"3395",2020-08-25 03:00:00,"smoke"
"3396",2020-08-25 03:00:00,"smoke"
"3397",2020-08-25 03:00:00,"smoke"
"3398",2020-08-25 03:00:00,"smoke"
"3399",2020-08-25 03:00:00,"smoke"
"3400",2020-08-25 03:00:00,"smoke"
"3401",2020-08-25 04:00:00,"smoke"
"3402",2020-08-25 04:00:00,"smoke"
"3403",2020-08-25 04:00:00,"smoke"
"3404",2020-08-25 04:00:00,"smoke"
"3405",2020-08-25 04:00:00,"smoke"
"3406",2020-08-25 04:00:00,"smoke"
"3407",2020-08-25 04:00:00,"smoke"
"3408",2020-08-25 04:00:00,"smoke"
"3409",2020-08-25 04:00:00,"smoke"
"3410",2020-08-25 04:00:00,"smoke"
"3411",2020-08-25 05:00:00,"smoke"
"3412",2020-08-25 05:00:00,"smoke"
"3413",2020-08-25 05:00:00,"smoke"
"3414",2020-08-25 05:00:00,"smoke"
"3415",2020-08-25 05:00:00,"smoke"
"3416",2020-08-25 05:00:00,"smoke"
"3417",2020-08-25 05:00:00,"smoke"
"3418",2020-08-25 05:00:00,"smoke"
"3419",2020-08-25 05:00:00,"smoke"
"3420",2020-08-25 05:00:00,"smoke"
"3421",2020-08-25 06:00:00,"smoke"
"3422",2020-08-25 06:00:00,"smoke"
"3423",2020-08-25 06:00:00,"smoke"
"3424",2020-08-25 06:00:00,"smoke"
"3425",2020-08-25 06:00:00,"smoke"
"3426",2020-08-25 06:00:00,"smoke"
"3427",2020-08-25 06:00:00,"smoke"
"3428",2020-08-25 06:00:00,"smoke"
"3429",2020-08-25 06:00:00,"smoke"
"3430",2020-08-25 06:00:00,"smoke"
"3431",2020-08-25 07:00:00,"smoke"
"3432",2020-08-25 07:00:00,"smoke"
"3433",2020-08-25 07:00:00,"smoke"
"3434",2020-08-25 07:00:00,"smoke"
"3435",2020-08-25 07:00:00,"smoke"
"3436",2020-08-25 07:00:00,"smoke"
"3437",2020-08-25 07:00:00,"smoke"
"3438",2020-08-25 07:00:00,"smoke"
"3439",2020-08-25 07:00:00,"smoke"
"3440",2020-08-25 07:00:00,"smoke"
"3441",2020-08-25 08:00:00,"smoke"
"3442",2020-08-25 08:00:00,"smoke"
"3443",2020-08-25 08:00:00,"smoke"
"3444",2020-08-25 08:00:00,"smoke"
"3445",2020-08-25 08:00:00,"smoke"
"3446",2020-08-25 08:00:00,"smoke"
"3447",2020-08-25 08:00:00,"smoke"
"3448",2020-08-25 08:00:00,"smoke"
"3449",2020-08-25 08:00:00,"smoke"
"3450",2020-08-25 08:00:00,"smoke"
"3451",2020-08-25 09:00:00,"smoke"
"3452",2020-08-25 09:00:00,"smoke"
"3453",2020-08-25 09:00:00,"smoke"
"3454",2020-08-25 09:00:00,"smoke"
"3455",2020-08-25 09:00:00,"smoke"
"3456",2020-08-25 09:00:00,"smoke"
"3457",2020-08-25 09:00:00,"smoke"
"3458",2020-08-25 09:00:00,"smoke"
"3459",2020-08-25 09:00:00,"smoke"
"3460",2020-08-25 09:00:00,"smoke"
"3461",2020-08-25 10:00:00,"smoke"
"3462",2020-08-25 10:00:00,"smoke"
"3463",2020-08-25 10:00:00,"smoke"
"3464",2020-08-25 10:00:00,"smoke"
"3465",2020-08-25 10:00:00,"smoke"
"3466",2020-08-25 10:00:00,"smoke"
"3467",2020-08-25 10:00:00,"smoke"
"3468",2020-08-25 10:00:00,"smoke"
"3469",2020-08-25 10:00:00,"smoke"
"3470",2020-08-25 10:00:00,"smoke"
"3471",2020-08-25 11:00:00,"smoke"
"3472",2020-08-25 11:00:00,"smoke"
"3473",2020-08-25 11:00:00,"smoke"
"3474",2020-08-25 11:00:00,"smoke"
"3475",2020-08-25 11:00:00,"smoke"
"3476",2020-08-25 11:00:00,"smoke"
"3477",2020-08-25 11:00:00,"smoke"
"3478",2020-08-25 11:00:00,"smoke"
"3479",2020-08-25 11:00:00,"smoke"
"3480",2020-08-25 11:00:00,"smoke"
"3481",2020-08-25 12:00:00,"smoke"
"3482",2020-08-25 12:00:00,"smoke"
"3483",2020-08-25 12:00:00,"smoke"
"3484",2020-08-25 12:00:00,"smoke"
"3485",2020-08-25 12:00:00,"smoke"
"3486",2020-08-25 12:00:00,"smoke"
"3487",2020-08-25 12:00:00,"smoke"
"3488",2020-08-25 12:00:00,"smoke"
"3489",2020-08-25 12:00:00,"smoke"
"3490",2020-08-25 12:00:00,"smoke"
"3491",2020-08-25 13:00:00,"smoke"
"3492",2020-08-25 13:00:00,"smoke"
"3493",2020-08-25 13:00:00,"smoke"
"3494",2020-08-25 13:00:00,"smoke"
"3495",2020-08-25 13:00:00,"smoke"
"3496",2020-08-25 13:00:00,"smoke"
"3497",2020-08-25 13:00:00,"smoke"
"3498",2020-08-25 13:00:00,"smoke"
"3499",2020-08-25 13:00:00,"smoke"
"3500",2020-08-25 13:00:00,"smoke"
"3501",2020-08-25 14:00:00,"smoke"
"3502",2020-08-25 14:00:00,"smoke"
"3503",2020-08-25 14:00:00,"smoke"
"3504",2020-08-25 14:00:00,"smoke"
"3505",2020-08-25 14:00:00,"smoke"
"3506",2020-08-25 14:00:00,"smoke"
"3507",2020-08-25 14:00:00,"smoke"
"3508",2020-08-25 14:00:00,"smoke"
"3509",2020-08-25 14:00:00,"smoke"
"3510",2020-08-25 14:00:00,"smoke"
"3511",2020-08-25 15:00:00,"smoke"
"3512",2020-08-25 15:00:00,"smoke"
"3513",2020-08-25 15:00:00,"smoke"
"3514",2020-08-25 15:00:00,"smoke"
"3515",2020-08-25 15:00:00,"smoke"
"3516",2020-08-25 15:00:00,"smoke"
"3517",2020-08-25 15:00:00,"smoke"
"3518",2020-08-25 15:00:00,"smoke"
"3519",2020-08-25 15:00:00,"smoke"
"3520",2020-08-25 15:00:00,"smoke"
"3521",2020-08-25 16:00:00,"smoke"
"3522",2020-08-25 16:00:00,"smoke"
"3523",2020-08-25 16:00:00,"smoke"
"3524",2020-08-25 16:00:00,"smoke"
"3525",2020-08-25 16:00:00,"smoke"
"3526",2020-08-25 16:00:00,"smoke"
"3527",2020-08-25 16:00:00,"smoke"
"3528",2020-08-25 16:00:00,"smoke"
"3529",2020-08-25 16:00:00,"smoke"
"3530",2020-08-25 16:00:00,"smoke"
"3531",2020-08-25 17:00:00,"smoke"
"3532",2020-08-25 17:00:00,"smoke"
"3533",2020-08-25 17:00:00,"smoke"
"3534",2020-08-25 17:00:00,"smoke"
"3535",2020-08-25 17:00:00,"smoke"
"3536",2020-08-25 17:00:00,"smoke"
"3537",2020-08-25 17:00:00,"smoke"
"3538",2020-08-25 17:00:00,"smoke"
"3539",2020-08-25 17:00:00,"smoke"
"3540",2020-08-25 17:00:00,"smoke"
"3541",2020-08-25 18:00:00,"smoke"
"3542",2020-08-25 18:00:00,"smoke"
"3543",2020-08-25 18:00:00,"smoke"
"3544",2020-08-25 18:00:00,"smoke"
"3545",2020-08-25 18:00:00,"smoke"
"3546",2020-08-25 18:00:00,"smoke"
"3547",2020-08-25 18:00:00,"smoke"
"3548",2020-08-25 18:00:00,"smoke"
"3549",2020-08-25 18:00:00,"smoke"
"3550",2020-08-25 18:00:00,"smoke"
"3551",2020-08-25 19:00:00,"smoke"
"3552",2020-08-25 19:00:00,"smoke"
"3553",2020-08-25 19:00:00,"smoke"
"3554",2020-08-25 19:00:00,"smoke"
"3555",2020-08-25 19:00:00,"smoke"
"3556",2020-08-25 19:00:00,"smoke"
"3557",2020-08-25 19:00:00,"smoke"
"3558",2020-08-25 19:00:00,"smoke"
"3559",2020-08-25 19:00:00,"smoke"
"3560",2020-08-25 19:00:00,"smoke"
"3561",2020-08-25 20:00:00,"smoke"
"3562",2020-08-25 20:00:00,"smoke"
"3563",2020-08-25 20:00:00,"smoke"
"3564",2020-08-25 20:00:00,"smoke"
"3565",2020-08-25 20:00:00,"smoke"
"3566",2020-08-25 20:00:00,"smoke"
"3567",2020-08-25 20:00:00,"smoke"
"3568",2020-08-25 20:00:00,"smoke"
"3569",2020-08-25 20:00:00,"smoke"
"3570",2020-08-25 20:00:00,"smoke"
"3571",2020-08-25 21:00:00,"smoke"
"3572",2020-08-25 21:00:00,"smoke"
"3573",2020-08-25 21:00:00,"smoke"
"3574",2020-08-25 21:00:00,"smoke"
"3575",2020-08-25 21:00:00,"smoke"
"3576",2020-08-25 21:00:00,"smoke"
"3577",2020-08-25 21:00:00,"smoke"
"3578",2020-08-25 21:00:00,"smoke"
"3579",2020-08-25 21:00:00,"smoke"
"3580",2020-08-25 21:00:00,"smoke"
"3581",2020-08-25 22:00:00,"smoke"
"3582",2020-08-25 22:00:00,"smoke"
"3583",2020-08-25 22:00:00,"smoke"
"3584",2020-08-25 22:00:00,"smoke"
"3585",2020-08-25 22:00:00,"smoke"
"3586",2020-08-25 22:00:00,"smoke"
"3587",2020-08-25 22:00:00,"smoke"
"3588",2020-08-25 22:00:00,"smoke"
"3589",2020-08-25 22:00:00,"smoke"
"3590",2020-08-25 22:00:00,"smoke"
"3591",2020-08-25 23:00:00,"smoke"
"3592",2020-08-25 23:00:00,"smoke"
"3593",2020-08-25 23:00:00,"smoke"
"3594",2020-08-25 23:00:00,"smoke"
"3595",2020-08-25 23:00:00,"smoke"
"3596",2020-08-25 23:00:00,"smoke"
"3597",2020-08-25 23:00:00,"smoke"
"3598",2020-08-25 23:00:00,"smoke"
"3599",2020-08-25 23:00:00,"smoke"
"3600",2020-08-25 23:00:00,"smoke"
"3601",2020-08-26 00:00:00,"smoke"
"3602",2020-08-26 00:00:00,"smoke"
"3603",2020-08-26 00:00:00,"smoke"
"3604",2020-08-26 00:00:00,"smoke"
"3605",2020-08-26 00:00:00,"smoke"
"3606",2020-08-26 00:00:00,"smoke"
"3607",2020-08-26 00:00:00,"smoke"
"3608",2020-08-26 00:00:00,"smoke"
"3609",2020-08-26 00:00:00,"smoke"
"3610",2020-08-26 00:00:00,"smoke"
"3611",2020-08-26 01:00:00,"smoke"
"3612",2020-08-26 01:00:00,"smoke"
"3613",2020-08-26 01:00:00,"smoke"
"3614",2020-08-26 01:00:00,"smoke"
"3615",2020-08-26 01:00:00,"smoke"
"3616",2020-08-26 01:00:00,"smoke"
"3617",2020-08-26 01:00:00,"smoke"
"3618",2020-08-26 01:00:00,"smoke"
"3619",2020-08-26 01:00:00,"smoke"
"3620",2020-08-26 01:00:00,"smoke"
"3621",2020-08-26 02:00:00,"smoke"
"3622",2020-08-26 02:00:00,"smoke"
"3623",2020-08-26 02:00:00,"smoke"
"3624",2020-08-26 02:00:00,"smoke"
"3625",2020-08-26 02:00:00,"smoke"
"3626",2020-08-26 02:00:00,"smoke"
"3627",2020-08-26 02:00:00,"smoke"
"3628",2020-08-26 02:00:00,"smoke"
"3629",2020-08-26 02:00:00,"smoke"
"3630",2020-08-26 02:00:00,"smoke"
"3631",2020-08-26 03:00:00,"smoke"
"3632",2020-08-26 03:00:00,"smoke"
"3633",2020-08-26 03:00:00,"smoke"
"3634",2020-08-26 03:00:00,"smoke"
"3635",2020-08-26 03:00:00,"smoke"
"3636",2020-08-26 03:00:00,"smoke"
"3637",2020-08-26 03:00:00,"smoke"
"3638",2020-08-26 03:00:00,"smoke"
"3639",2020-08-26 03:00:00,"smoke"
"3640",2020-08-26 03:00:00,"smoke"
"3641",2020-08-26 04:00:00,"smoke"
"3642",2020-08-26 04:00:00,"smoke"
"3643",2020-08-26 04:00:00,"smoke"
"3644",2020-08-26 04:00:00,"smoke"
"3645",2020-08-26 04:00:00,"smoke"
"3646",2020-08-26 04:00:00,"smoke"
"3647",2020-08-26 04:00:00,"smoke"
"3648",2020-08-26 04:00:00,"smoke"
"3649",2020-08-26 04:00:00,"smoke"
"3650",2020-08-26 04:00:00,"smoke"
"3651",2020-08-26 05:00:00,"smoke"
"3652",2020-08-26 05:00:00,"smoke"
"3653",2020-08-26 05:00:00,"smoke"
"3654",2020-08-26 05:00:00,"smoke"
"3655",2020-08-26 05:00:00,"smoke"
"3656",2020-08-26 05:00:00,"smoke"
"3657",2020-08-26 05:00:00,"smoke"
"3658",2020-08-26 05:00:00,"smoke"
"3659",2020-08-26 05:00:00,"smoke"
"3660",2020-08-26 05:00:00,"smoke"
"3661",2020-08-26 06:00:00,"smoke"
"3662",2020-08-26 06:00:00,"smoke"
"3663",2020-08-26 06:00:00,"smoke"
"3664",2020-08-26 06:00:00,"smoke"
"3665",2020-08-26 06:00:00,"smoke"
"3666",2020-08-26 06:00:00,"smoke"
"3667",2020-08-26 06:00:00,"smoke"
"3668",2020-08-26 06:00:00,"smoke"
"3669",2020-08-26 06:00:00,"smoke"
"3670",2020-08-26 06:00:00,"smoke"
"3671",2020-08-26 07:00:00,"smoke"
"3672",2020-08-26 07:00:00,"smoke"
"3673",2020-08-26 07:00:00,"smoke"
"3674",2020-08-26 07:00:00,"smoke"
"3675",2020-08-26 07:00:00,"smoke"
"3676",2020-08-26 07:00:00,"smoke"
"3677",2020-08-26 07:00:00,"smoke"
"3678",2020-08-26 07:00:00,"smoke"
"3679",2020-08-26 07:00:00,"smoke"
"3680",2020-08-26 07:00:00,"smoke"
"3681",2020-08-26 08:00:00,"smoke"
"3682",2020-08-26 08:00:00,"smoke"
"3683",2020-08-26 08:00:00,"smoke"
"3684",2020-08-26 08:00:00,"smoke"
"3685",2020-08-26 08:00:00,"smoke"
"3686",2020-08-26 08:00:00,"smoke"
"3687",2020-08-26 08:00:00,"smoke"
"3688",2020-08-26 08:00:00,"smoke"
"3689",2020-08-26 08:00:00,"smoke"
"3690",2020-08-26 08:00:00,"smoke"
"3691",2020-08-26 09:00:00,"smoke"
"3692",2020-08-26 09:00:00,"smoke"
"3693",2020-08-26 09:00:00,"smoke"
"3694",2020-08-26 09:00:00,"smoke"
"3695",2020-08-26 09:00:00,"smoke"
"3696",2020-08-26 09:00:00,"smoke"
"3697",2020-08-26 09:00:00,"smoke"
"3698",2020-08-26 09:00:00,"smoke"
"3699",2020-08-26 09:00:00,"smoke"
"3700",2020-08-26 09:00:00,"smoke"
"3701",2020-08-26 10:00:00,"smoke"
"3702",2020-08-26 10:00:00,"smoke"
"3703",2020-08-26 10:00:00,"smoke"
"3704",2020-08-26 10:00:00,"smoke"
"3705",2020-08-26 10:00:00,"smoke"
"3706",2020-08-26 10:00:00,"smoke"
"3707",2020-08-26 10:00:00,"smoke"
"3708",2020-08-26 10:00:00,"smoke"
"3709",2020-08-26 10:00:00,"smoke"
"3710",2020-08-26 10:00:00,"smoke"
"3711",2020-08-26 11:00:00,"smoke"
"3712",2020-08-26 11:00:00,"smoke"
"3713",2020-08-26 11:00:00,"smoke"
"3714",2020-08-26 11:00:00,"smoke"
"3715",2020-08-26 11:00:00,"smoke"
"3716",2020-08-26 11:00:00,"smoke"
"3717",2020-08-26 11:00:00,"smoke"
"3718",2020-08-26 11:00:00,"smoke"
"3719",2020-08-26 11:00:00,"smoke"
"3720",2020-08-26 11:00:00,"smoke"
"3721",2020-08-26 12:00:00,"smoke"
"3722",2020-08-26 12:00:00,"smoke"
"3723",2020-08-26 12:00:00,"smoke"
"3724",2020-08-26 12:00:00,"smoke"
"3725",2020-08-26 12:00:00,"smoke"
"3726",2020-08-26 12:00:00,"smoke"
"3727",2020-08-26 12:00:00,"smoke"
"3728",2020-08-26 12:00:00,"smoke"
"3729",2020-08-26 12:00:00,"smoke"
"3730",2020-08-26 12:00:00,"smoke"
"3731",2020-08-26 13:00:00,"smoke"
"3732",2020-08-26 13:00:00,"smoke"
"3733",2020-08-26 13:00:00,"smoke"
"3734",2020-08-26 13:00:00,"smoke"
"3735",2020-08-26 13:00:00,"smoke"
"3736",2020-08-26 13:00:00,"smoke"
"3737",2020-08-26 13:00:00,"smoke"
"3738",2020-08-26 13:00:00,"smoke"
"3739",2020-08-26 13:00:00,"smoke"
"3740",2020-08-26 13:00:00,"smoke"
"3741",2020-08-26 14:00:00,"smoke"
"3742",2020-08-26 14:00:00,"smoke"
"3743",2020-08-26 14:00:00,"smoke"
"3744",2020-08-26 14:00:00,"smoke"
"3745",2020-08-26 14:00:00,"smoke"
"3746",2020-08-26 14:00:00,"smoke"
"3747",2020-08-26 14:00:00,"smoke"
"3748",2020-08-26 14:00:00,"smoke"
"3749",2020-08-26 14:00:00,"smoke"
"3750",2020-08-26 14:00:00,"smoke"
"3751",2020-08-26 15:00:00,"smoke"
"3752",2020-08-26 15:00:00,"smoke"
"3753",2020-08-26 15:00:00,"smoke"
"3754",2020-08-26 15:00:00,"smoke"
"3755",2020-08-26 15:00:00,"smoke"
"3756",2020-08-26 15:00:00,"smoke"
"3757",2020-08-26 15:00:00,"smoke"
"3758",2020-08-26 15:00:00,"smoke"
"3759",2020-08-26 15:00:00,"smoke"
"3760",2020-08-26 15:00:00,"smoke"
"3761",2020-08-26 16:00:00,"smoke"
"3762",2020-08-26 16:00:00,"smoke"
"3763",2020-08-26 16:00:00,"smoke"
"3764",2020-08-26 16:00:00,"smoke"
"3765",2020-08-26 16:00:00,"smoke"
"3766",2020-08-26 16:00:00,"smoke"
"3767",2020-08-26 16:00:00,"smoke"
"3768",2020-08-26 16:00:00,"smoke"
"3769",2020-08-26 16:00:00,"smoke"
"3770",2020-08-26 16:00:00,"smoke"
"3771",2020-08-26 17:00:00,"smoke"
"3772",2020-08-26 17:00:00,"smoke"
"3773",2020-08-26 17:00:00,"smoke"
"3774",2020-08-26 17:00:00,"smoke"
"3775",2020-08-26 17:00:00,"smoke"
"3776",2020-08-26 17:00:00,"smoke"
"3777",2020-08-26 17:00:00,"smoke"
"3778",2020-08-26 17:00:00,"smoke"
"3779",2020-08-26 17:00:00,"smoke"
"3780",2020-08-26 17:00:00,"smoke"
"3781",2020-08-26 18:00:00,"smoke"
"3782",2020-08-26 18:00:00,"smoke"
"3783",2020-08-26 18:00:00,"smoke"
"3784",2020-08-26 18:00:00,"smoke"
"3785",2020-08-26 18:00:00,"smoke"
"3786",2020-08-26 18:00:00,"smoke"
"3787",2020-08-26 18:00:00,"smoke"
"3788",2020-08-26 18:00:00,"smoke"
"3789",2020-08-26 18:00:00,"smoke"
"3790",2020-08-26 18:00:00,"smoke"
"3791",2020-08-26 19:00:00,"smoke"
"3792",2020-08-26 19:00:00,"smoke"
"3793",2020-08-26 19:00:00,"smoke"
"3794",2020-08-26 19:00:00,"smoke"
"3795",2020-08-26 19:00:00,"smoke"
"3796",2020-08-26 19:00:00,"smoke"
"3797",2020-08-26 19:00:00,"smoke"
"3798",2020-08-26 19:00:00,"smoke"
"3799",2020-08-26 19:00:00,"smoke"
"3800",2020-08-26 19:00:00,"smoke"
"3801",2020-08-26 20:00:00,"smoke"
"3802",2020-08-26 20:00:00,"smoke"
"3803",2020-08-26 20:00:00,"smoke"
"3804",2020-08-26 20:00:00,"smoke"
"3805",2020-08-26 20:00:00,"smoke"
"3806",2020-08-26 20:00:00,"smoke"
"3807",2020-08-26 20:00:00,"smoke"
"3808",2020-08-26 20:00:00,"smoke"
"3809",2020-08-26 20:00:00,"smoke"
"3810",2020-08-26 20:00:00,"smoke"
"3811",2020-08-26 21:00:00,"smoke"
"3812",2020-08-26 21:00:00,"smoke"
"3813",2020-08-26 21:00:00,"smoke"
"3814",2020-08-26 21:00:00,"smoke"
"3815",2020-08-26 21:00:00,"smoke"
"3816",2020-08-26 21:00:00,"smoke"
"3817",2020-08-26 21:00:00,"smoke"
"3818",2020-08-26 21:00:00,"smoke"
"3819",2020-08-26 21:00:00,"smoke"
"3820",2020-08-26 21:00:00,"smoke"
"3821",2020-08-26 22:00:00,"smoke"
"3822",2020-08-26 22:00:00,"smoke"
"3823",2020-08-26 22:00:00,"smoke"
"3824",2020-08-26 22:00:00,"smoke"
"3825",2020-08-26 22:00:00,"smoke"
"3826",2020-08-26 22:00:00,"smoke"
"3827",2020-08-26 22:00:00,"smoke"
"3828",2020-08-26 22:00:00,"smoke"
"3829",2020-08-26 22:00:00,"smoke"
"3830",2020-08-26 22:00:00,"smoke"
"3831",2020-08-26 23:00:00,"smoke"
"3832",2020-08-26 23:00:00,"smoke"
"3833",2020-08-26 23:00:00,"smoke"
"3834",2020-08-26 23:00:00,"smoke"
"3835",2020-08-26 23:00:00,"smoke"
"3836",2020-08-26 23:00:00,"smoke"
"3837",2020-08-26 23:00:00,"smoke"
"3838",2020-08-26 23:00:00,"smoke"
"3839",2020-08-26 23:00:00,"smoke"
"3840",2020-08-26 23:00:00,"smoke"
"3841",2020-09-06 00:00:00,"smoke"
"3842",2020-09-06 00:00:00,"smoke"
"3843",2020-09-06 00:00:00,"smoke"
"3844",2020-09-06 00:00:00,"smoke"
