InstrumentName, 26th and Williams B,,
03/06/2018 03:24:58.723333,0.14,23.0,39.0
03/06/2018 03:28:58.076666,0.14,24.0,39.0
03/06/2018 03:31:38.086666,0.02,24.0,39.0
03/06/2018 03:58:18.106666,0.44,24.0,40.0
03/06/2018 04:02:18.226666,0.44,24.0,41.0
03/06/2018 04:04:58.126666,0.44,24.0,40.0
03/06/2018 04:07:38.190000,0.44,25.0,40.0
03/06/2018 04:10:18.113333,0.44,25.0,40.0
03/06/2018 04:14:18.116666,0.41,25.0,41.0
03/06/2018 04:16:58.526666,0.23,25.0,40.0
03/06/2018 04:19:38.113333,0.23,25.0,41.0
03/06/2018 04:22:18.233333,0.23,25.0,40.0
03/06/2018 04:26:18.206666,0.23,25.0,41.0
03/06/2018 04:28:58.150000,0.23,25.0,40.0
03/06/2018 04:31:38.166666,0.23,26.0,39.0
03/06/2018 04:34:18.183333,0.23,26.0,40.0
03/06/2018 04:38:18.200000,0.23,26.0,40.0
03/06/2018 04:40:58.406666,0.23,26.0,40.0
03/06/2018 04:43:38.126666,0.23,26.0,40.0
03/06/2018 04:47:38.230000,0.23,26.0,40.0
03/06/2018 04:50:18.186666,0.23,26.0,40.0
03/06/2018 04:52:58.166666,0.23,26.0,40.0
03/06/2018 04:55:38.700000,0.12,26.0,40.0
03/06/2018 04:59:38.193333,0.12,26.0,40.0
03/06/2018 05:02:18.150000,0.12,26.0,40.0
03/06/2018 05:04:58.176666,0.12,27.0,39.0
03/06/2018 05:07:38.306666,0.12,26.0,40.0
03/06/2018 05:11:38.236666,0.41,26.0,40.0
03/06/2018 05:14:18.163333,0.41,26.0,40.0
03/06/2018 05:16:58.403333,0.41,26.0,40.0
03/06/2018 05:19:38.153333,0.41,25.0,40.0
03/06/2018 05:23:38.233333,0.41,25.0,40.0
03/06/2018 05:26:18.176666,0.41,26.0,40.0
03/06/2018 05:28:58.283333,0.41,25.0,40.0
03/06/2018 05:31:38.263333,0.41,25.0,40.0
03/06/2018 05:35:38.370000,0.41,25.0,40.0
03/06/2018 05:38:18.363333,0.41,25.0,40.0
03/06/2018 05:40:58.226666,0.41,25.0,40.0
03/06/2018 05:43:38.200000,0.41,25.0,40.0
03/06/2018 05:47:38.243333,0.41,25.0,40.0
03/06/2018 05:50:20.166666,0.41,25.0,40.0
03/06/2018 05:52:58.186666,0.41,25.0,40.0
03/06/2018 05:55:38.190000,0.41,24.0,40.0
03/06/2018 05:59:38.196666,0.41,25.0,39.0
03/06/2018 06:02:18.236666,0.41,25.0,38.0
03/06/2018 06:04:58.706666,0.41,24.0,39.0
03/06/2018 06:07:38.313333,0.41,23.0,39.0
03/06/2018 06:11:38.253333,0.41,23.0,40.0
03/06/2018 06:14:18.470000,0.41,23.0,39.0
03/06/2018 06:16:58.340000,0.41,23.0,37.0
03/06/2018 06:19:38.280000,0.41,23.0,39.0
03/06/2018 06:23:38.223333,0.41,23.0,39.0
03/06/2018 06:26:18.246666,0.41,22.0,38.0
03/06/2018 06:28:58.220000,0.41,22.0,38.0
03/06/2018 06:31:38.270000,0.41,23.0,37.0
03/06/2018 06:35:38.336666,0.41,24.0,37.0
03/06/2018 06:36:58.260000,0.41,24.0,37.0
03/06/2018 06:40:58.336666,0.41,24.0,38.0
03/06/2018 06:43:38.466666,0.41,24.0,38.0
03/06/2018 06:46:18.236666,0.41,24.0,38.0
03/06/2018 06:48:58.346666,0.41,25.0,37.0
03/06/2018 06:52:58.303333,0.07,25.0,36.0
03/06/2018 06:55:38.506666,0.07,25.0,37.0
03/06/2018 06:58:18.353333,0.07,25.0,36.0
03/06/2018 07:02:18.406666,0.07,24.0,36.0
03/06/2018 07:04:58.320000,0.07,24.0,35.0
03/06/2018 07:07:38.256666,0.07,24.0,37.0
03/06/2018 07:10:18.260000,0.07,22.0,37.0
03/06/2018 07:14:18.293333,0.07,23.0,35.0
03/06/2018 07:16:58.276666,0.07,23.0,36.0
03/06/2018 07:19:38.276666,0.07,23.0,36.0
03/06/2018 07:22:18.413333,0.07,23.0,36.0
03/06/2018 07:26:18.326666,0.07,23.0,36.0
03/06/2018 07:28:58.406666,0.07,23.0,37.0
03/06/2018 07:31:38.276666,0.07,23.0,37.0
03/06/2018 07:34:18.680000,0.07,22.0,37.0
03/06/2018 07:38:18.280000,0.07,22.0,37.0
03/06/2018 07:40:58.313333,0.07,21.0,37.0
03/06/2018 07:43:38.293333,0.07,21.0,38.0
03/06/2018 07:46:18.296666,0.07,21.0,37.0
03/06/2018 07:50:18.300000,0.07,21.0,37.0
03/06/2018 07:52:58.766666,0.07,21.0,37.0
03/06/2018 07:55:38.306666,0.07,20.0,36.0
03/06/2018 07:58:18.440000,0.07,21.0,36.0
03/06/2018 08:02:18.366666,0.07,20.0,37.0
03/06/2018 08:04:58.390000,0.07,21.0,37.0
03/06/2018 08:07:38.320000,0.07,20.0,37.0
03/06/2018 08:11:38.373333,0.07,20.0,38.0
03/06/2018 08:14:18.310000,0.07,20.0,38.0
03/06/2018 08:16:58.320000,0.07,20.0,38.0
03/06/2018 08:19:38.346666,0.07,21.0,37.0
03/06/2018 08:23:38.326666,0.07,21.0,36.0
03/06/2018 08:26:18.563333,0.07,21.0,35.0
03/06/2018 08:28:58.330000,0.07,22.0,36.0
03/06/2018 08:31:38.333333,0.07,22.0,35.0
03/06/2018 08:35:38.343333,0.07,21.0,36.0
03/06/2018 08:38:18.376666,0.07,22.0,35.0
03/06/2018 08:40:58.416666,0.07,22.0,35.0
03/06/2018 08:43:38.416666,0.07,22.0,35.0
03/06/2018 08:47:38.456666,0.07,22.0,34.0
03/06/2018 08:50:18.426666,0.07,22.0,34.0
03/06/2018 08:52:58.353333,0.07,22.0,34.0
03/06/2018 08:55:38.513333,0.07,22.0,34.0
03/06/2018 08:59:38.360000,0.07,22.0,33.0
03/06/2018 09:02:18.356666,0.07,21.0,34.0
03/06/2018 09:04:58.476666,0.07,21.0,34.0
03/06/2018 09:07:38.533333,0.07,22.0,33.0
03/06/2018 09:11:38.450000,0.07,21.0,34.0
03/06/2018 09:14:18.416666,0.07,22.0,34.0
03/06/2018 09:16:58.426666,0.07,21.0,34.0
03/06/2018 09:19:38.400000,0.07,21.0,34.0
03/06/2018 09:23:38.520000,0.07,21.0,33.0
03/06/2018 09:26:18.453333,0.07,21.0,33.0
03/06/2018 09:28:58.383333,0.07,20.0,33.0
03/06/2018 09:31:38.400000,0.07,21.0,33.0
03/06/2018 09:34:18.390000,0.07,21.0,33.0
03/06/2018 09:38:18.423333,0.07,21.0,33.0
03/06/2018 09:40:58.393333,0.02,22.0,33.0
03/06/2018 09:43:38.400000,0.02,21.0,33.0
03/06/2018 09:47:38.466666,0.02,21.0,33.0
03/06/2018 09:50:18.430000,0.02,21.0,34.0
03/06/2018 09:52:58.480000,0.02,22.0,33.0
03/06/2018 09:55:39.433333,0.02,22.0,33.0
03/06/2018 09:59:38.426666,0.02,22.0,33.0
03/06/2018 10:02:18.416666,0.24,22.0,33.0
03/06/2018 10:04:58.496666,0.24,22.0,33.0
03/06/2018 10:07:38.473333,0.24,22.0,33.0
03/06/2018 10:10:18.430000,0.24,22.0,33.0
03/06/2018 10:12:58.426666,0.24,22.0,33.0
03/06/2018 10:16:58.553333,0.24,23.0,33.0
03/06/2018 10:19:38.440000,0.24,23.0,33.0
03/06/2018 10:22:18.446666,0.24,23.0,33.0
03/06/2018 10:24:58.626666,0.24,23.0,32.0
03/06/2018 10:28:58.543333,0.24,24.0,32.0
03/06/2018 10:31:38.526666,0.14,24.0,32.0
03/06/2018 10:34:18.446666,0.14,24.0,32.0
03/06/2018 10:38:18.766666,0.14,24.0,32.0
03/06/2018 10:40:58.543333,0.14,24.0,32.0
03/06/2018 10:43:38.540000,0.27,24.0,32.0
03/06/2018 10:46:18.546666,0.27,24.0,32.0
03/06/2018 10:50:18.553333,0.14,24.0,32.0
03/06/2018 10:52:58.460000,0.36,24.0,32.0
03/06/2018 10:55:38.500000,0.36,23.0,32.0
03/06/2018 10:58:18.536666,0.36,23.0,32.0
03/06/2018 11:02:18.470000,0.3,24.0,32.0
03/06/2018 11:04:58.560000,0.3,23.0,32.0
03/06/2018 11:07:38.480000,0.3,23.0,32.0
03/06/2018 11:10:18.490000,0.3,24.0,32.0
03/06/2018 11:14:18.583333,0.3,23.0,32.0
03/06/2018 11:16:58.520000,0.49,23.0,32.0
03/06/2018 11:19:38.536666,0.49,23.0,32.0
03/06/2018 11:22:18.520000,0.49,23.0,32.0
03/06/2018 11:26:18.503333,0.49,23.0,32.0
03/06/2018 11:28:58.536666,0.24,23.0,33.0
03/06/2018 11:31:38.536666,0.24,23.0,32.0
03/06/2018 11:35:38.496666,0.24,23.0,32.0
03/06/2018 11:38:18.506666,0.24,23.0,32.0
03/06/2018 11:40:58.563333,0.24,23.0,33.0
03/06/2018 11:43:38.520000,0.24,23.0,32.0
03/06/2018 11:47:39.006666,0.3,23.0,32.0
03/06/2018 11:50:18.516666,0.3,23.0,33.0
03/06/2018 11:52:58.576666,0.3,22.0,33.0
03/06/2018 11:55:38.570000,0.3,23.0,33.0
03/06/2018 11:59:38.540000,0.3,22.0,33.0
03/06/2018 12:02:18.540000,0.3,22.0,33.0
03/06/2018 12:04:58.746666,0.3,23.0,33.0
03/06/2018 12:07:38.526666,0.3,22.0,33.0
03/06/2018 12:11:38.616666,0.3,22.0,33.0
03/06/2018 12:14:18.576666,0.46,22.0,33.0
03/06/2018 12:16:58.543333,0.07,23.0,33.0
03/06/2018 12:19:38.926666,0.07,23.0,33.0
03/06/2018 12:23:38.540000,0.07,22.0,33.0
03/06/2018 12:26:18.550000,0.07,22.0,33.0
03/06/2018 12:28:58.553333,0.25,23.0,33.0
03/06/2018 12:31:38.556666,0.25,22.0,33.0
03/06/2018 12:35:38.570000,0.18,22.0,33.0
03/06/2018 12:38:18.630000,0.18,22.0,33.0
03/06/2018 12:40:58.556666,0.18,23.0,33.0
03/06/2018 12:43:38.573333,0.18,22.0,33.0
03/06/2018 12:47:38.573333,0.18,23.0,32.0
03/06/2018 12:50:18.830000,0.18,23.0,32.0
03/06/2018 12:52:58.743333,3.76,23.0,33.0
03/06/2018 12:55:38.600000,3.76,22.0,33.0
03/06/2018 12:59:38.596666,0.46,23.0,33.0
03/06/2018 13:00:58.570000,0.24,23.0,33.0
03/06/2018 13:04:59.026666,0.15,22.0,33.0
03/06/2018 13:07:38.573333,0.15,23.0,33.0
03/06/2018 13:10:18.636666,0.15,22.0,33.0
03/06/2018 13:12:58.583333,0.03,23.0,33.0
03/06/2018 13:16:59.130000,0.03,22.0,35.0
03/06/2018 13:19:38.593333,0.03,22.0,35.0
03/06/2018 13:22:18.616666,0.03,22.0,34.0
03/06/2018 13:24:58.823333,0.03,22.0,35.0
03/06/2018 13:28:58.650000,0.13,22.0,36.0
03/06/2018 13:31:38.606666,0.13,21.0,36.0
03/06/2018 13:34:18.623333,0.13,21.0,36.0
03/06/2018 13:38:18.736666,0.22,21.0,35.0
03/06/2018 13:40:58.653333,0.03,22.0,34.0
03/06/2018 13:43:39.153333,0.03,21.0,35.0
03/06/2018 13:46:18.610000,0.03,21.0,34.0
03/06/2018 13:50:18.616666,0.03,22.0,34.0
03/06/2018 13:52:58.650000,0.05,22.0,33.0
03/06/2018 13:55:39.013333,0.07,22.0,34.0
03/06/2018 13:58:18.630000,0.02,21.0,34.0
03/06/2018 14:02:18.633333,0.02,22.0,33.0
03/06/2018 14:04:58.726666,0.02,22.0,33.0
03/06/2018 14:07:38.866666,0.02,22.0,33.0
03/06/2018 14:10:18.806666,0.02,22.0,33.0
03/06/2018 14:14:19.030000,0.07,22.0,34.0
03/06/2018 14:16:58.663333,0.43,21.0,34.0
03/06/2018 14:19:38.660000,0.43,21.0,34.0
03/06/2018 14:23:38.656666,0.43,21.0,33.0
03/06/2018 14:26:18.680000,0.43,21.0,34.0
03/06/2018 14:28:58.680000,0.43,21.0,34.0
03/06/2018 14:31:38.816666,0.43,21.0,34.0
03/06/2018 14:35:38.730000,0.43,21.0,35.0
03/06/2018 14:38:18.746666,0.43,21.0,35.0
03/06/2018 14:40:58.710000,0.43,21.0,35.0
03/06/2018 14:43:38.730000,0.1,21.0,35.0
03/06/2018 14:47:38.676666,1.72,20.0,36.0
03/06/2018 14:50:18.670000,1.95,20.0,37.0
03/06/2018 14:52:58.670000,1.95,19.0,38.0
03/06/2018 14:55:38.753333,0.37,19.0,37.0
03/06/2018 14:59:38.703333,0.37,19.0,36.0
03/06/2018 15:02:18.723333,0.37,19.0,36.0
03/06/2018 15:04:58.680000,0.37,19.0,36.0
03/06/2018 15:07:38.790000,0.37,19.0,37.0
03/06/2018 15:10:18.703333,1.81,19.0,36.0
03/06/2018 15:14:18.870000,0.47,19.0,37.0
03/06/2018 15:16:58.703333,0.3,19.0,38.0
03/06/2018 15:19:38.703333,0.3,18.0,37.0
03/06/2018 15:22:18.806666,0.5,19.0,38.0
03/06/2018 15:26:18.830000,0.3,18.0,40.0
03/06/2018 15:28:58.763333,1.08,18.0,40.0
03/06/2018 15:31:38.773333,0.23,18.0,39.0
03/06/2018 15:35:39.810000,0.86,18.0,38.0
03/06/2018 15:38:18.743333,0.86,18.0,38.0
03/06/2018 15:40:58.823333,0.52,18.0,39.0
03/06/2018 15:43:38.720000,0.52,17.0,39.0
03/06/2018 15:47:38.746666,0.28,17.0,39.0
03/06/2018 15:50:18.723333,0.28,17.0,38.0
03/06/2018 15:52:58.740000,0.21,17.0,39.0
03/06/2018 15:55:38.820000,0.21,17.0,39.0
03/06/2018 15:59:38.730000,0.14,17.0,39.0
03/06/2018 16:02:18.806666,0.14,17.0,38.0
03/06/2018 16:04:58.866666,0.07,17.0,39.0
03/06/2018 16:07:38.846666,0.68,17.0,40.0
03/06/2018 16:10:18.816666,0.51,17.0,41.0
03/06/2018 16:14:18.750000,0.81,17.0,42.0
03/06/2018 16:16:58.813333,0.86,17.0,43.0
03/06/2018 16:19:38.910000,0.51,17.0,43.0
03/06/2018 16:22:18.823333,0.98,17.0,44.0
03/06/2018 16:26:18.816666,0.62,17.0,44.0
03/06/2018 16:28:58.973333,0.74,16.0,45.0
03/06/2018 16:31:38.770000,1.08,16.0,45.0
03/06/2018 16:35:38.773333,0.8,16.0,45.0
03/06/2018 16:38:18.863333,0.46,16.0,45.0
03/06/2018 16:40:58.910000,0.9,16.0,45.0
03/06/2018 16:43:38.773333,0.47,16.0,46.0
03/06/2018 16:47:38.790000,1.0,15.0,46.0
03/06/2018 16:50:18.866666,0.91,15.0,46.0
03/06/2018 16:52:58.803333,1.0,16.0,46.0
03/06/2018 16:55:39.036666,1.37,15.0,46.0
03/06/2018 16:58:18.876666,1.62,15.0,47.0
03/06/2018 17:02:18.906666,0.55,15.0,47.0
03/06/2018 17:04:58.820000,0.05,15.0,47.0
03/06/2018 17:07:39.230000,0.48,15.0,47.0
03/06/2018 17:11:38.803333,0.48,15.0,47.0
03/06/2018 17:14:19.530000,0.6,15.0,47.0
03/06/2018 17:16:58.803333,0.69,14.0,47.0
03/06/2018 17:19:38.833333,0.28,15.0,47.0
03/06/2018 17:23:38.856666,0.23,14.0,47.0
03/06/2018 17:26:18.923333,0.27,14.0,47.0
03/06/2018 17:28:58.850000,0.46,14.0,48.0
03/06/2018 17:31:38.823333,0.46,14.0,48.0
03/06/2018 17:35:39.013333,0.4,14.0,49.0
03/06/2018 17:38:18.823333,0.26,14.0,49.0
03/06/2018 17:40:59.006666,0.2,13.0,49.0
03/06/2018 17:43:38.836666,0.53,13.0,49.0
03/06/2018 17:46:18.863333,0.7,14.0,49.0
03/06/2018 17:50:18.910000,0.23,13.0,50.0
03/06/2018 17:52:58.850000,0.08,13.0,50.0
03/06/2018 17:55:38.920000,0.21,13.0,50.0
03/06/2018 17:59:38.870000,0.63,13.0,50.0
03/06/2018 18:02:18.880000,0.09,13.0,50.0
03/06/2018 18:04:58.886666,0.24,13.0,50.0
03/06/2018 18:07:38.946666,0.24,13.0,51.0
03/06/2018 18:11:39.006666,0.33,13.0,51.0
03/06/2018 18:14:18.870000,0.21,12.0,51.0
03/06/2018 18:16:59.003333,0.77,12.0,51.0
03/06/2018 18:19:39.006666,0.37,12.0,51.0
03/06/2018 18:23:38.933333,0.32,12.0,52.0
03/06/2018 18:26:18.873333,0.6,12.0,52.0
03/06/2018 18:28:58.923333,0.14,12.0,52.0
03/06/2018 18:31:38.883333,0.23,12.0,51.0
03/06/2018 18:35:39.053333,0.86,12.0,51.0
03/06/2018 18:38:18.973333,0.26,12.0,51.0
03/06/2018 18:40:58.893333,0.67,12.0,51.0
03/06/2018 18:43:38.900000,0.73,12.0,51.0
03/06/2018 18:46:19.076666,0.86,12.0,52.0
03/06/2018 18:50:18.903333,0.38,12.0,52.0
03/06/2018 18:52:59.063333,0.16,12.0,51.0
03/06/2018 18:55:38.906666,0.64,12.0,52.0
03/06/2018 18:59:38.946666,1.0,12.0,52.0
03/06/2018 19:02:19.010000,1.0,12.0,52.0
03/06/2018 19:04:58.916666,0.07,12.0,52.0
03/06/2018 19:07:38.946666,0.65,12.0,53.0
03/06/2018 19:11:39.016666,0.49,12.0,52.0
03/06/2018 19:14:19.000000,1.0,12.0,53.0
03/06/2018 19:16:58.946666,0.6,12.0,53.0
03/06/2018 19:19:38.970000,0.6,12.0,54.0
03/06/2018 19:23:38.946666,0.86,12.0,54.0
03/06/2018 19:26:19.073333,0.55,12.0,54.0
03/06/2018 19:28:59.033333,0.79,12.0,54.0
03/06/2018 19:31:38.956666,0.86,12.0,55.0
03/06/2018 19:35:39.050000,1.0,11.0,54.0
03/06/2018 19:38:18.956666,0.81,11.0,54.0
03/06/2018 19:40:58.990000,1.0,12.0,54.0
03/06/2018 19:43:38.960000,1.0,12.0,55.0
03/06/2018 19:46:18.963333,0.72,12.0,55.0
03/06/2018 19:50:34.076666,1.0,11.0,55.0
03/06/2018 19:52:59.076666,0.93,11.0,55.0
03/06/2018 19:55:38.973333,0.48,11.0,56.0
03/06/2018 19:58:18.993333,1.0,11.0,55.0
03/06/2018 20:00:58.980000,1.0,11.0,56.0
03/06/2018 20:04:59.153333,0.6,11.0,57.0
03/06/2018 20:07:39.046666,0.5,11.0,57.0
03/06/2018 20:10:18.986666,1.0,10.0,57.0
03/06/2018 20:12:59.036666,1.0,10.0,57.0
03/06/2018 20:16:58.996666,1.0,10.0,56.0
03/06/2018 20:20:59.110000,1.0,10.0,57.0
03/06/2018 20:22:19.020000,1.07,10.0,57.0
03/06/2018 20:26:19.060000,0.93,10.0,58.0
03/06/2018 20:28:59.116666,0.75,10.0,57.0
03/06/2018 20:31:39.016666,0.95,10.0,57.0
03/06/2018 20:34:19.016666,0.91,10.0,58.0
03/06/2018 20:38:19.016666,0.79,10.0,58.0
03/06/2018 20:40:59.390000,1.14,10.0,59.0
03/06/2018 20:43:39.073333,1.21,10.0,59.0
03/06/2018 20:46:19.110000,1.51,10.0,59.0
03/06/2018 20:50:19.096666,1.33,10.0,58.0
03/06/2018 20:52:59.110000,1.0,10.0,59.0
03/06/2018 20:55:39.036666,0.84,10.0,60.0
03/06/2018 20:58:19.113333,1.16,10.0,60.0
03/06/2018 21:02:19.053333,0.98,10.0,60.0
03/06/2018 21:04:59.096666,1.21,10.0,61.0
03/06/2018 21:07:39.206666,1.28,9.0,61.0
03/06/2018 21:10:19.083333,1.05,9.0,61.0
03/06/2018 21:14:19.126666,1.36,9.0,61.0
03/06/2018 21:16:59.086666,1.31,9.0,61.0
03/06/2018 21:19:39.200000,1.27,9.0,62.0
03/06/2018 21:23:39.100000,1.0,9.0,62.0
03/06/2018 21:26:19.076666,0.79,9.0,62.0
03/06/2018 21:28:59.203333,0.69,9.0,62.0
03/06/2018 21:31:39.200000,0.93,9.0,63.0
03/06/2018 21:35:39.236666,1.19,10.0,61.0
03/06/2018 21:38:19.083333,1.1,10.0,62.0
03/06/2018 21:40:59.103333,1.0,9.0,63.0
03/06/2018 21:43:39.206666,0.16,9.0,63.0
03/06/2018 21:47:39.326666,1.0,8.0,64.0
03/06/2018 21:50:19.106666,1.0,8.0,64.0
03/06/2018 21:52:59.096666,0.86,8.0,64.0
03/06/2018 21:55:39.203333,0.45,8.0,64.0
03/06/2018 21:59:39.216666,0.9,8.0,65.0
03/06/2018 22:02:19.110000,1.35,8.0,64.0
03/06/2018 22:04:59.156666,0.67,8.0,65.0
03/06/2018 22:07:39.116666,1.17,8.0,65.0
03/06/2018 22:11:39.130000,0.79,8.0,66.0
03/06/2018 22:14:19.136666,0.81,8.0,66.0
03/06/2018 22:16:59.126666,0.93,8.0,66.0
03/06/2018 22:19:39.130000,1.24,8.0,66.0
03/06/2018 22:23:39.180000,0.65,8.0,67.0
03/06/2018 22:26:19.236666,1.0,8.0,67.0
03/06/2018 22:29:01.983333,0.24,8.0,67.0
03/06/2018 22:31:39.230000,1.22,8.0,67.0
03/06/2018 22:35:39.176666,0.81,8.0,67.0
03/06/2018 22:38:19.300000,0.66,8.0,67.0
03/06/2018 22:40:59.213333,0.97,8.0,67.0
03/06/2018 22:43:39.236666,0.44,8.0,67.0
03/06/2018 22:46:19.236666,0.49,8.0,67.0
03/06/2018 22:50:19.166666,0.76,8.0,67.0
03/06/2018 22:52:59.176666,1.5,8.0,67.0
03/06/2018 22:55:39.186666,0.64,8.0,67.0
03/06/2018 22:58:20.056666,1.0,8.0,67.0
03/06/2018 23:02:19.176666,0.63,7.0,67.0
03/06/2018 23:04:59.950000,0.63,8.0,67.0
03/06/2018 23:07:39.190000,0.86,8.0,67.0
03/06/2018 23:11:39.343333,0.3,8.0,67.0
03/06/2018 23:12:59.223333,1.14,7.0,67.0
03/06/2018 23:16:59.246666,1.21,8.0,66.0
03/06/2018 23:19:39.346666,1.0,8.0,66.0
03/06/2018 23:22:19.243333,0.74,8.0,66.0
03/06/2018 23:26:19.213333,1.19,8.0,66.0
03/06/2018 23:28:59.216666,0.7,8.0,66.0
03/06/2018 23:31:39.410000,1.0,8.0,66.0
03/06/2018 23:35:39.230000,1.11,8.0,66.0
03/06/2018 23:38:19.216666,0.74,8.0,66.0
03/06/2018 23:40:59.310000,0.74,8.0,65.0
03/06/2018 23:43:39.246666,1.0,8.0,65.0
03/06/2018 23:47:39.240000,0.67,8.0,65.0
03/06/2018 23:50:19.420000,0.84,8.0,65.0
03/06/2018 23:52:59.280000,1.38,8.0,65.0
03/06/2018 23:55:39.240000,0.62,8.0,65.0
03/06/2018 23:59:39.276666,0.95,8.0,65.0
03/07/2018 00:02:19.253333,1.21,8.0,65.0
03/07/2018 00:04:59.253333,0.93,8.0,64.0
03/07/2018 00:07:39.260000,0.6,8.0,64.0
03/07/2018 00:11:39.280000,1.08,8.0,64.0
03/07/2018 00:14:19.256666,0.34,8.0,64.0
03/07/2018 00:16:59.266666,1.0,8.0,64.0
03/07/2018 00:19:39.320000,0.61,8.0,64.0
03/07/2018 00:23:39.283333,1.16,9.0,63.0
03/07/2018 00:26:19.280000,0.59,9.0,63.0
03/07/2018 00:28:59.280000,1.0,9.0,63.0
03/07/2018 00:31:39.380000,0.79,9.0,63.0
03/07/2018 00:34:19.673333,1.0,9.0,62.0
03/07/2018 00:38:19.290000,0.61,9.0,62.0
03/07/2018 00:40:59.326666,1.4,9.0,62.0
03/07/2018 00:43:39.400000,0.43,9.0,61.0
03/07/2018 00:46:19.310000,0.97,9.0,61.0
03/07/2018 00:50:19.406666,0.86,10.0,61.0
03/07/2018 00:52:59.323333,0.71,10.0,60.0
03/07/2018 00:55:39.313333,1.0,10.0,60.0
03/07/2018 02:02:19.480000,1.33,16.0,53.0
03/07/2018 02:04:59.456666,1.28,16.0,53.0
03/07/2018 02:07:39.403333,1.72,16.0,53.0
03/07/2018 02:11:39.443333,3.42,16.0,53.0
03/07/2018 02:14:19.410000,3.14,16.0,53.0
03/07/2018 02:16:59.416666,1.81,16.0,53.0
03/07/2018 02:19:39.463333,1.5,16.0,53.0
03/07/2018 02:22:19.420000,4.61,16.0,53.0
03/07/2018 02:24:59.910000,2.51,17.0,52.0
03/07/2018 02:28:59.426666,1.07,17.0,52.0
03/07/2018 02:31:39.573333,1.07,17.0,52.0
03/07/2018 02:34:19.503333,1.0,17.0,52.0
03/07/2018 02:38:19.620000,1.55,17.0,52.0
03/07/2018 02:41:00.373333,1.07,17.0,52.0
03/07/2018 02:43:39.463333,0.79,17.0,52.0
03/07/2018 02:46:19.480000,0.86,17.0,52.0
03/07/2018 02:50:19.463333,1.48,17.0,51.0
03/07/2018 02:52:59.533333,1.43,17.0,51.0
03/07/2018 02:55:39.446666,1.19,17.0,51.0
03/07/2018 02:58:19.563333,1.57,17.0,51.0
03/07/2018 03:02:19.460000,1.05,17.0,51.0
03/07/2018 03:04:59.486666,1.51,17.0,51.0
03/07/2018 03:07:40.206666,1.0,17.0,51.0
03/07/2018 03:10:19.576666,1.32,17.0,51.0
03/07/2018 03:14:19.496666,1.0,17.0,50.0
03/07/2018 03:16:59.586666,0.86,17.0,50.0
03/07/2018 03:19:39.566666,1.64,17.0,50.0
03/07/2018 03:22:19.776666,2.07,17.0,50.0
03/07/2018 03:26:19.496666,1.43,17.0,50.0
03/07/2018 03:28:59.480000,1.12,17.0,50.0
03/07/2018 03:31:39.513333,1.56,18.0,50.0
03/07/2018 03:34:19.590000,1.5,18.0,50.0
03/07/2018 03:38:19.506666,1.81,18.0,50.0
03/07/2018 03:41:00.336666,1.79,18.0,50.0
03/07/2018 03:43:39.610000,1.92,18.0,50.0
03/07/2018 03:47:39.560000,1.83,18.0,50.0
03/07/2018 03:50:19.553333,2.19,18.0,50.0
03/07/2018 03:52:59.516666,1.69,18.0,50.0
03/07/2018 03:55:39.523333,1.81,18.0,50.0
03/07/2018 03:59:39.526666,2.33,18.0,50.0
03/07/2018 04:02:19.563333,2.81,18.0,50.0
03/07/2018 04:04:59.803333,2.98,18.0,49.0
03/07/2018 04:07:39.536666,2.71,18.0,49.0
03/07/2018 04:11:39.590000,2.86,18.0,49.0
03/07/2018 04:14:19.536666,3.23,19.0,49.0
03/07/2018 04:16:59.583333,3.42,19.0,49.0
03/07/2018 04:19:39.603333,2.51,19.0,49.0
03/07/2018 04:23:40.070000,3.4,20.0,49.0
03/07/2018 04:26:19.556666,3.29,20.0,49.0
03/07/2018 04:28:59.883333,3.05,19.0,49.0
03/07/2018 04:31:39.766666,2.95,19.0,49.0
03/07/2018 04:35:39.570000,3.7,20.0,48.0
03/07/2018 04:38:19.573333,3.61,20.0,48.0
03/07/2018 04:40:59.573333,3.77,20.0,48.0
03/07/2018 04:43:39.830000,3.95,21.0,47.0
03/07/2018 04:47:39.583333,4.16,21.0,47.0
03/07/2018 05:52:59.703333,3.93,22.0,45.0
03/07/2018 05:55:39.813333,4.51,22.0,45.0
03/07/2018 05:58:19.640000,4.31,22.0,45.0
03/07/2018 06:02:19.653333,5.47,22.0,45.0
03/07/2018 06:04:59.773333,3.63,23.0,45.0
03/07/2018 06:07:39.686666,5.07,23.0,45.0
03/07/2018 06:10:19.660000,4.44,23.0,45.0
03/07/2018 06:14:19.733333,4.65,23.0,45.0
03/07/2018 06:16:59.670000,5.84,23.0,45.0
03/07/2018 06:19:39.750000,4.81,23.0,44.0
03/07/2018 06:22:19.680000,4.21,23.0,45.0
03/07/2018 06:26:19.746666,4.29,23.0,45.0
03/07/2018 06:28:59.770000,5.43,23.0,45.0
03/07/2018 06:31:39.873333,5.19,22.0,45.0
03/07/2018 06:34:19.686666,4.93,23.0,45.0
03/07/2018 06:38:19.866666,4.3,22.0,45.0
03/07/2018 06:40:59.806666,4.24,22.0,45.0
03/07/2018 06:43:39.710000,4.32,22.0,45.0
03/07/2018 06:46:19.693333,4.64,22.0,45.0
03/07/2018 06:50:19.730000,4.5,22.0,45.0
