InstrumentName, Thornton,,
03/09/2018 01:47:02.883333,23.35,14.0,62.0
03/09/2018 01:49:42.906666,25.56,14.0,62.0
03/09/2018 01:53:42.903333,25.19,14.0,62.0
03/09/2018 01:56:22.903333,24.7,14.0,62.0
03/09/2018 01:59:02.960000,23.95,14.0,62.0
03/09/2018 02:01:43.003333,25.22,14.0,61.0
03/09/2018 02:05:42.950000,25.8,15.0,61.0
03/09/2018 02:08:22.956666,24.93,14.0,61.0
03/09/2018 02:11:03.246666,24.59,14.0,61.0
03/09/2018 02:13:42.893333,24.82,15.0,61.0
03/09/2018 02:17:43.106666,23.56,14.0,61.0
03/09/2018 02:20:23.076666,23.2,14.0,62.0
03/09/2018 02:23:02.916666,24.0,15.0,61.0
03/09/2018 02:25:43.236666,26.39,15.0,61.0
03/09/2018 02:29:42.963333,26.7,15.0,61.0
03/09/2018 02:32:22.936666,24.14,15.0,61.0
03/09/2018 02:35:03.043333,25.9,15.0,61.0
03/09/2018 02:37:42.950000,25.3,15.0,61.0
03/09/2018 02:41:42.876666,25.15,14.0,62.0
03/09/2018 02:44:23.276666,24.9,15.0,62.0
03/09/2018 02:47:03.066666,24.95,15.0,61.0
03/09/2018 02:49:42.976666,24.83,15.0,61.0
03/09/2018 02:53:42.950000,25.35,15.0,60.0
03/09/2018 02:56:22.910000,25.66,16.0,59.0
03/09/2018 02:59:02.940000,24.05,16.0,59.0
03/09/2018 03:01:43.056666,24.88,16.0,58.0
03/09/2018 03:05:42.996666,24.59,17.0,58.0
03/09/2018 03:08:22.886666,25.6,17.0,58.0
03/09/2018 03:11:02.966666,25.4,16.0,59.0
03/09/2018 03:13:42.900000,25.07,16.0,59.0
03/09/2018 03:17:43.290000,23.64,16.0,59.0
03/09/2018 03:20:22.963333,22.8,16.0,60.0
03/09/2018 03:23:02.913333,25.17,16.0,60.0
03/09/2018 03:25:42.906666,25.47,16.0,59.0
03/09/2018 03:29:42.953333,24.49,16.0,60.0
03/09/2018 03:32:23.026666,25.54,16.0,60.0
03/09/2018 03:35:03.026666,25.66,16.0,59.0
03/09/2018 03:37:42.923333,25.43,16.0,60.0
03/09/2018 03:41:43.030000,25.15,16.0,59.0
03/09/2018 03:44:23.036666,25.17,16.0,59.0
03/09/2018 03:47:03.100000,24.9,16.0,59.0
03/09/2018 03:49:42.920000,25.85,16.0,59.0
03/09/2018 03:53:42.980000,24.45,16.0,58.0
03/09/2018 03:56:22.976666,24.93,16.0,59.0
03/09/2018 03:59:02.936666,26.4,16.0,59.0
03/09/2018 04:01:43.026666,23.9,16.0,59.0
03/09/2018 04:05:43.050000,25.8,16.0,58.0
03/09/2018 04:08:23.093333,27.05,17.0,56.0
03/09/2018 04:11:02.990000,26.34,16.0,58.0
03/09/2018 04:13:42.936666,26.1,16.0,58.0
03/09/2018 04:17:43.063333,26.24,16.0,59.0
03/09/2018 04:20:22.946666,26.98,16.0,59.0
03/09/2018 04:23:02.930000,26.41,16.0,58.0
03/09/2018 04:25:43.033333,24.88,16.0,59.0
03/09/2018 04:29:05.440000,31.0,15.0,59.0
03/09/2018 04:31:36.163333,25.95,15.0,59.0
03/09/2018 04:35:36.163333,25.35,16.0,59.0
03/09/2018 04:38:16.200000,24.19,15.0,60.0
03/09/2018 04:40:56.103333,25.51,15.0,60.0
03/09/2018 04:43:36.286666,25.44,15.0,59.0
03/09/2018 04:47:36.140000,25.8,16.0,59.0
03/09/2018 04:50:16.236666,24.83,16.0,59.0
03/09/2018 04:52:56.243333,25.95,16.0,59.0
03/09/2018 04:55:36.280000,24.48,16.0,59.0
03/09/2018 04:59:36.246666,25.51,16.0,59.0
03/09/2018 05:02:16.233333,24.75,16.0,59.0
03/09/2018 05:04:56.220000,26.1,16.0,59.0
03/09/2018 05:07:36.130000,25.38,16.0,58.0
03/09/2018 05:11:36.190000,26.29,16.0,58.0
03/09/2018 05:14:16.146666,25.95,16.0,59.0
03/09/2018 05:16:56.246666,24.2,16.0,58.0
03/09/2018 05:19:36.550000,24.29,17.0,57.0
03/09/2018 05:23:36.156666,25.8,17.0,56.0
03/09/2018 05:26:16.210000,26.6,17.0,56.0
03/09/2018 05:28:56.926666,27.02,18.0,56.0
03/09/2018 05:31:36.223333,24.49,18.0,56.0
03/09/2018 05:35:36.166666,25.7,17.0,56.0
03/09/2018 05:38:16.220000,27.57,18.0,55.0
03/09/2018 05:40:56.156666,27.3,18.0,55.0
03/09/2018 05:43:36.160000,28.8,18.0,55.0
03/09/2018 05:47:36.400000,28.05,18.0,55.0
03/09/2018 05:50:16.146666,26.43,19.0,55.0
03/09/2018 05:52:56.160000,25.79,19.0,55.0
03/09/2018 05:55:36.233333,25.1,18.0,56.0
03/09/2018 05:59:36.146666,25.75,18.0,56.0
03/09/2018 06:02:16.316666,23.61,18.0,55.0
03/09/2018 06:04:56.270000,26.29,19.0,54.0
03/09/2018 06:07:36.280000,24.45,19.0,54.0
03/09/2018 06:11:36.146666,24.88,20.0,54.0
03/09/2018 06:14:16.186666,25.22,19.0,55.0
03/09/2018 06:16:56.473333,26.0,19.0,55.0
03/09/2018 06:19:36.213333,25.52,19.0,55.0
03/09/2018 06:23:36.166666,24.74,20.0,53.0
03/09/2018 06:26:16.180000,23.9,20.0,54.0
03/09/2018 06:28:56.683333,26.56,20.0,54.0
03/09/2018 06:31:36.203333,24.38,20.0,54.0
03/09/2018 06:35:36.226666,24.0,20.0,53.0
03/09/2018 06:38:16.223333,25.1,20.0,52.0
03/09/2018 06:40:56.163333,24.67,21.0,52.0
03/09/2018 06:43:36.176666,25.6,21.0,52.0
03/09/2018 06:47:36.160000,25.69,21.0,51.0
03/09/2018 06:50:16.173333,25.1,21.0,51.0
03/09/2018 06:52:56.250000,25.81,22.0,51.0
03/09/2018 06:55:36.273333,26.65,22.0,51.0
03/09/2018 06:59:36.516666,27.49,22.0,51.0
03/09/2018 07:02:16.263333,27.95,22.0,51.0
03/09/2018 07:04:56.180000,26.24,22.0,52.0
03/09/2018 07:07:36.853333,26.36,21.0,52.0
03/09/2018 07:11:36.316666,26.15,21.0,53.0
03/09/2018 07:14:16.273333,26.38,21.0,53.0
03/09/2018 07:16:56.223333,26.1,20.0,54.0
03/09/2018 07:19:36.196666,25.05,20.0,53.0
03/09/2018 07:23:36.230000,24.8,20.0,54.0
03/09/2018 07:26:16.246666,27.66,20.0,54.0
03/09/2018 07:28:56.610000,26.2,20.0,54.0
03/09/2018 07:31:36.190000,25.85,20.0,54.0
03/09/2018 07:35:36.180000,26.59,20.0,54.0
03/09/2018 07:38:16.250000,27.05,20.0,53.0
03/09/2018 07:40:56.410000,25.0,21.0,52.0
03/09/2018 07:43:36.220000,26.98,20.0,54.0
03/09/2018 07:47:36.223333,26.71,20.0,53.0
03/09/2018 07:50:16.200000,26.45,21.0,52.0
03/09/2018 07:52:56.200000,25.05,21.0,51.0
03/09/2018 07:55:36.750000,25.07,21.0,52.0
03/09/2018 07:59:36.243333,26.29,21.0,53.0
03/09/2018 08:02:16.276666,27.22,21.0,52.0
03/09/2018 08:04:56.243333,24.81,21.0,52.0
03/09/2018 08:07:36.203333,26.92,21.0,53.0
03/09/2018 08:11:36.296666,26.15,21.0,53.0
03/09/2018 08:14:16.216666,26.72,21.0,53.0
03/09/2018 08:16:56.376666,26.24,22.0,53.0
03/09/2018 08:19:36.220000,27.25,21.0,53.0
03/09/2018 08:23:36.336666,25.76,21.0,53.0
03/09/2018 08:26:16.313333,25.41,21.0,54.0
03/09/2018 08:28:56.650000,27.35,21.0,53.0
03/09/2018 08:31:36.230000,27.95,22.0,52.0
03/09/2018 08:35:36.240000,27.85,22.0,53.0
03/09/2018 08:38:16.226666,24.23,22.0,53.0
03/09/2018 08:40:56.226666,26.98,22.0,53.0
03/09/2018 08:43:36.266666,28.3,21.0,53.0
03/09/2018 08:47:36.280000,27.66,22.0,53.0
03/09/2018 08:50:16.213333,26.2,22.0,53.0
03/09/2018 08:52:56.226666,26.85,22.0,52.0
03/09/2018 08:55:36.306666,26.33,22.0,52.0
03/09/2018 08:59:36.220000,26.63,23.0,51.0
03/09/2018 09:02:16.380000,27.33,24.0,51.0
03/09/2018 09:04:56.230000,28.65,24.0,52.0
03/09/2018 09:07:36.513333,27.38,24.0,52.0
03/09/2018 09:11:36.280000,27.12,23.0,53.0
03/09/2018 09:14:16.293333,28.1,23.0,53.0
03/09/2018 09:16:56.416666,26.85,23.0,53.0
03/09/2018 09:19:36.246666,26.65,23.0,53.0
03/09/2018 09:23:36.233333,26.15,23.0,53.0
03/09/2018 09:26:16.240000,25.1,22.0,53.0
03/09/2018 09:28:56.683333,26.59,22.0,53.0
03/09/2018 09:31:36.433333,26.55,22.0,53.0
03/09/2018 09:35:36.246666,26.05,23.0,53.0
03/09/2018 09:38:16.323333,26.36,23.0,53.0
03/09/2018 09:40:56.380000,27.05,23.0,52.0
03/09/2018 09:43:36.240000,26.15,23.0,53.0
03/09/2018 09:47:36.240000,27.0,23.0,53.0
03/09/2018 09:50:16.296666,26.9,22.0,52.0
03/09/2018 09:52:56.253333,26.85,23.0,51.0
03/09/2018 09:55:36.256666,26.68,24.0,52.0
03/09/2018 09:59:36.466666,27.5,23.0,53.0
03/09/2018 10:02:16.830000,26.43,23.0,52.0
03/09/2018 10:04:56.333333,27.74,23.0,52.0
03/09/2018 10:07:36.366666,26.3,23.0,53.0
03/09/2018 10:11:36.283333,26.95,23.0,52.0
03/09/2018 10:14:16.260000,27.3,23.0,53.0
03/09/2018 10:16:56.730000,28.0,23.0,52.0
03/09/2018 10:19:36.403333,25.17,23.0,52.0
03/09/2018 10:23:36.376666,26.29,23.0,52.0
03/09/2018 10:26:16.253333,26.35,24.0,52.0
03/09/2018 10:28:56.836666,26.05,24.0,52.0
03/09/2018 10:31:36.353333,26.39,23.0,53.0
03/09/2018 10:35:36.436666,25.9,24.0,52.0
03/09/2018 10:38:16.313333,28.25,24.0,52.0
03/09/2018 10:40:56.503333,28.15,24.0,52.0
03/09/2018 10:43:36.523333,26.83,24.0,52.0
03/09/2018 10:47:36.280000,26.55,24.0,52.0
03/09/2018 10:50:16.343333,27.0,24.0,52.0
03/09/2018 10:52:56.296666,26.15,24.0,52.0
03/09/2018 10:55:36.383333,26.88,24.0,52.0
03/09/2018 10:59:36.840000,26.05,24.0,51.0
03/09/2018 11:02:16.283333,26.2,24.0,52.0
03/09/2018 11:04:56.456666,27.76,24.0,52.0
03/09/2018 11:07:36.296666,27.5,24.0,52.0
03/09/2018 11:11:36.286666,25.85,23.0,53.0
03/09/2018 11:14:16.280000,27.56,23.0,52.0
03/09/2018 11:16:56.380000,26.92,23.0,53.0
03/09/2018 11:19:36.336666,26.15,23.0,53.0
03/09/2018 11:23:36.373333,27.33,22.0,53.0
03/09/2018 11:26:16.406666,27.9,22.0,53.0
03/09/2018 11:28:56.800000,25.85,22.0,53.0
03/09/2018 11:31:36.370000,27.25,22.0,53.0
03/09/2018 11:35:36.406666,25.45,22.0,53.0
03/09/2018 11:38:16.340000,26.73,22.0,53.0
03/09/2018 11:40:56.370000,25.6,22.0,53.0
03/09/2018 11:43:36.703333,26.39,22.0,53.0
03/09/2018 11:47:36.346666,25.58,22.0,53.0
03/09/2018 11:50:16.300000,26.63,22.0,53.0
03/09/2018 11:52:56.293333,26.0,22.0,53.0
03/09/2018 11:55:36.376666,28.29,22.0,53.0
03/09/2018 11:59:36.420000,28.1,22.0,53.0
03/09/2018 12:02:16.356666,26.45,22.0,53.0
03/09/2018 12:04:56.460000,28.48,22.0,53.0
03/09/2018 12:07:36.306666,27.15,22.0,53.0
03/09/2018 12:11:36.363333,27.18,23.0,53.0
03/09/2018 12:14:16.423333,27.3,23.0,53.0
03/09/2018 12:16:56.366666,28.57,23.0,53.0
03/09/2018 12:19:36.316666,27.2,23.0,53.0
03/09/2018 12:23:36.323333,25.5,23.0,53.0
03/09/2018 12:26:16.346666,29.0,23.0,53.0
03/09/2018 12:28:56.853333,26.8,23.0,53.0
03/09/2018 12:31:36.480000,28.0,23.0,53.0
03/09/2018 12:35:36.323333,27.85,23.0,53.0
03/09/2018 12:38:16.430000,28.54,23.0,53.0
03/09/2018 12:40:56.450000,27.3,23.0,53.0
03/09/2018 12:43:36.430000,29.3,23.0,53.0
03/09/2018 12:47:36.346666,24.46,23.0,53.0
03/09/2018 12:50:16.390000,26.9,23.0,53.0
03/09/2018 12:52:57.716666,26.39,23.0,53.0
03/09/2018 12:55:36.333333,26.93,22.0,53.0
03/09/2018 12:59:36.323333,26.81,23.0,53.0
03/09/2018 13:02:16.326666,28.25,23.0,53.0
03/09/2018 13:04:56.410000,27.02,22.0,53.0
03/09/2018 13:07:36.373333,26.83,22.0,53.0
03/09/2018 13:11:36.380000,27.48,22.0,53.0
03/09/2018 13:14:16.453333,25.65,22.0,53.0
03/09/2018 13:16:56.816666,25.9,22.0,53.0
03/09/2018 13:19:37.093333,26.9,22.0,53.0
03/09/2018 13:23:36.383333,27.32,22.0,53.0
03/09/2018 13:26:17.446666,26.68,22.0,53.0
03/09/2018 13:28:56.883333,26.76,22.0,53.0
03/09/2018 13:31:36.403333,25.75,22.0,53.0
03/09/2018 13:35:36.520000,26.0,22.0,53.0
03/09/2018 13:38:16.383333,27.3,22.0,53.0
03/09/2018 13:40:56.526666,27.95,22.0,53.0
03/09/2018 13:43:36.413333,26.2,22.0,53.0
03/09/2018 13:47:36.410000,27.32,22.0,53.0
03/09/2018 13:50:16.430000,26.5,22.0,53.0
03/09/2018 13:52:56.383333,26.05,22.0,53.0
03/09/2018 13:55:36.566666,27.76,22.0,53.0
03/09/2018 13:59:36.503333,27.55,22.0,54.0
03/09/2018 14:02:16.386666,25.76,22.0,54.0
03/09/2018 14:04:56.883333,26.31,22.0,54.0
03/09/2018 14:07:36.440000,26.15,22.0,53.0
03/09/2018 14:11:36.786666,25.6,22.0,52.0
03/09/2018 14:14:16.563333,25.67,23.0,52.0
03/09/2018 14:16:56.546666,25.81,23.0,52.0
03/09/2018 14:19:36.566666,26.2,23.0,51.0
03/09/2018 14:23:36.953333,26.68,23.0,52.0
03/09/2018 14:26:16.513333,25.9,23.0,52.0
03/09/2018 14:28:58.456666,27.55,23.0,52.0
03/09/2018 14:31:36.530000,25.71,23.0,52.0
03/09/2018 14:35:36.536666,27.12,23.0,52.0
03/09/2018 14:38:16.583333,27.9,23.0,52.0
03/09/2018 14:40:56.493333,26.35,23.0,52.0
03/09/2018 14:43:36.463333,25.95,23.0,53.0
03/09/2018 14:47:36.430000,26.93,23.0,52.0
03/09/2018 14:50:16.503333,26.65,23.0,53.0
03/09/2018 14:52:56.406666,74.55,25.0,54.0
03/09/2018 14:55:36.683333,25.35,23.0,53.0
03/09/2018 14:59:36.603333,26.1,22.0,54.0
03/09/2018 15:02:16.523333,26.75,22.0,54.0
03/09/2018 15:04:56.406666,27.76,22.0,55.0
03/09/2018 15:07:36.536666,27.4,21.0,55.0
03/09/2018 15:11:36.460000,26.39,21.0,56.0
03/09/2018 15:14:16.500000,25.9,21.0,56.0
03/09/2018 15:16:56.546666,27.1,21.0,54.0
03/09/2018 15:19:36.483333,25.75,21.0,55.0
03/09/2018 15:23:36.393333,26.8,22.0,55.0
03/09/2018 15:26:16.556666,27.46,22.0,55.0
03/09/2018 15:28:57.366666,26.0,22.0,55.0
03/09/2018 15:31:36.436666,26.41,22.0,57.0
03/09/2018 15:35:36.416666,29.69,22.0,55.0
03/09/2018 15:38:16.613333,26.86,21.0,56.0
03/09/2018 15:40:56.866666,29.5,22.0,56.0
03/09/2018 15:43:36.516666,28.87,21.0,57.0
03/09/2018 15:47:36.513333,28.29,21.0,57.0
03/09/2018 15:50:16.440000,30.31,21.0,56.0
03/09/2018 15:52:56.486666,29.61,21.0,56.0
03/09/2018 15:55:36.453333,29.76,21.0,57.0
03/09/2018 15:59:36.573333,28.1,20.0,56.0
03/09/2018 16:02:16.533333,28.88,20.0,57.0
03/09/2018 16:04:56.566666,27.61,20.0,57.0
03/09/2018 16:07:36.563333,27.02,20.0,58.0
03/09/2018 16:11:36.433333,24.93,20.0,59.0
03/09/2018 16:14:16.446666,27.51,20.0,60.0
03/09/2018 16:16:56.436666,26.29,19.0,60.0
03/09/2018 16:19:36.453333,24.88,19.0,60.0
03/09/2018 16:23:36.436666,24.59,19.0,61.0
03/09/2018 16:26:16.643333,26.15,18.0,60.0
03/09/2018 16:28:57.053333,27.22,18.0,61.0
03/09/2018 16:31:36.516666,26.24,18.0,60.0
03/09/2018 16:35:36.496666,23.7,18.0,60.0
03/09/2018 16:38:16.586666,26.33,18.0,60.0
03/09/2018 16:40:56.496666,25.7,18.0,60.0
03/09/2018 16:43:36.556666,25.27,18.0,61.0
03/09/2018 16:47:36.773333,25.7,18.0,60.0
03/09/2018 16:50:16.473333,26.44,18.0,61.0
03/09/2018 16:52:56.480000,26.0,18.0,61.0
03/09/2018 16:55:36.483333,23.32,18.0,61.0
03/09/2018 16:59:36.516666,24.63,17.0,61.0
03/09/2018 17:02:16.453333,23.15,17.0,61.0
03/09/2018 17:04:56.606666,25.24,17.0,61.0
03/09/2018 17:07:36.460000,25.33,17.0,61.0
03/09/2018 17:11:36.616666,25.81,17.0,61.0
03/09/2018 17:14:16.466666,24.98,17.0,60.0
03/09/2018 17:16:56.640000,24.45,17.0,61.0
03/09/2018 17:19:36.476666,25.71,17.0,62.0
03/09/2018 17:23:36.566666,25.12,17.0,61.0
03/09/2018 17:26:16.563333,25.3,16.0,61.0
03/09/2018 17:28:57.120000,24.19,16.0,61.0
03/09/2018 17:31:36.530000,26.15,17.0,61.0
03/09/2018 17:35:36.546666,25.2,16.0,61.0
03/09/2018 17:38:16.866666,26.54,16.0,61.0
03/09/2018 17:40:56.616666,27.33,16.0,62.0
03/09/2018 17:43:36.506666,25.37,16.0,62.0
03/09/2018 17:47:36.470000,25.8,16.0,61.0
03/09/2018 17:50:16.663333,25.8,16.0,62.0
03/09/2018 17:52:56.976666,26.34,15.0,61.0
03/09/2018 17:55:36.480000,24.8,16.0,62.0
03/09/2018 17:59:36.676666,25.22,15.0,62.0
03/09/2018 18:02:16.503333,23.66,15.0,62.0
03/09/2018 18:04:56.723333,25.59,15.0,63.0
03/09/2018 18:07:36.546666,24.5,15.0,63.0
03/09/2018 18:11:36.493333,23.1,15.0,63.0
03/09/2018 18:14:16.513333,23.9,15.0,64.0
03/09/2018 18:16:56.526666,26.15,14.0,63.0
03/09/2018 18:19:36.526666,25.27,14.0,64.0
03/09/2018 18:23:36.583333,24.0,14.0,64.0
03/09/2018 18:26:16.623333,26.5,14.0,64.0
03/09/2018 18:28:57.333333,24.36,14.0,64.0
03/09/2018 18:31:36.600000,25.9,14.0,64.0
03/09/2018 18:35:36.613333,27.32,14.0,64.0
03/09/2018 18:38:16.786666,25.8,14.0,65.0
03/09/2018 18:40:56.770000,26.49,13.0,65.0
03/09/2018 18:43:36.736666,26.25,13.0,65.0
03/09/2018 18:47:36.520000,25.95,13.0,65.0
03/09/2018 18:50:16.540000,25.8,13.0,65.0
03/09/2018 18:52:56.656666,26.1,13.0,65.0
03/09/2018 18:55:36.576666,26.05,13.0,66.0
03/09/2018 18:59:36.510000,26.59,13.0,66.0
03/09/2018 19:02:16.660000,23.2,12.0,66.0
03/09/2018 19:04:56.553333,23.27,13.0,65.0
03/09/2018 19:07:36.593333,23.75,13.0,66.0
03/09/2018 19:11:36.600000,23.8,12.0,66.0
03/09/2018 19:14:16.550000,25.14,12.0,67.0
03/09/2018 19:16:56.523333,24.5,12.0,68.0
03/09/2018 19:19:36.710000,24.9,12.0,69.0
03/09/2018 19:23:36.583333,25.9,12.0,67.0
03/09/2018 19:26:16.623333,26.54,12.0,69.0
03/09/2018 19:28:57.483333,27.61,12.0,67.0
03/09/2018 19:31:36.683333,27.85,12.0,66.0
03/09/2018 19:35:36.650000,26.29,12.0,66.0
03/09/2018 19:38:16.583333,26.35,13.0,67.0
03/09/2018 19:40:56.573333,27.07,12.0,68.0
03/09/2018 19:43:36.536666,26.98,12.0,69.0
03/09/2018 19:47:15.576666,36.0,11.0,70.0
03/09/2018 19:49:49.010000,26.15,12.0,69.0
03/09/2018 19:52:28.993333,27.85,12.0,68.0
03/09/2018 19:56:28.996666,28.38,11.0,69.0
03/09/2018 19:59:09.086666,26.15,11.0,69.0
03/09/2018 20:01:49.123333,26.67,11.0,69.0
03/09/2018 20:04:29.163333,26.6,11.0,69.0
03/09/2018 20:08:29.020000,26.05,11.0,69.0
03/09/2018 20:11:09.036666,25.25,11.0,69.0
03/09/2018 20:13:49.013333,23.81,11.0,69.0
03/09/2018 20:16:29.046666,24.24,11.0,70.0
03/09/2018 20:20:29.113333,23.9,10.0,69.0
03/09/2018 20:23:09.990000,26.49,11.0,69.0
03/09/2018 20:25:49.170000,25.35,11.0,67.0
03/09/2018 20:28:29.083333,25.12,11.0,68.0
03/09/2018 20:32:29.160000,25.32,11.0,69.0
03/09/2018 20:35:09.063333,25.95,11.0,70.0
03/09/2018 20:37:49.073333,23.02,11.0,70.0
03/09/2018 20:40:29.040000,24.87,11.0,70.0
03/09/2018 20:44:29.420000,25.45,11.0,70.0
03/09/2018 20:47:09.596666,25.2,11.0,70.0
03/09/2018 20:49:49.066666,27.48,11.0,70.0
03/09/2018 20:52:29.070000,28.14,11.0,70.0
03/09/2018 20:56:29.313333,27.95,11.0,70.0
03/09/2018 20:59:09.046666,26.25,11.0,71.0
03/09/2018 21:01:49.106666,24.85,11.0,71.0
03/09/2018 21:04:29.273333,24.49,11.0,71.0
03/09/2018 21:08:29.176666,22.8,11.0,70.0
03/09/2018 21:11:09.443333,24.93,10.0,70.0
03/09/2018 21:13:49.050000,25.17,11.0,68.0
03/09/2018 21:16:29.126666,23.74,11.0,69.0
03/09/2018 21:20:29.126666,24.9,10.0,71.0
03/09/2018 21:23:09.076666,25.56,11.0,69.0
03/09/2018 21:25:49.063333,25.17,11.0,70.0
03/09/2018 21:28:29.353333,26.2,10.0,71.0
03/09/2018 21:32:29.260000,24.45,10.0,71.0
03/09/2018 21:35:09.076666,25.29,10.0,73.0
03/09/2018 21:37:49.183333,25.15,10.0,72.0
03/09/2018 21:40:29.263333,22.41,10.0,73.0
03/09/2018 21:44:29.226666,24.85,9.0,73.0
03/09/2018 21:47:09.780000,23.13,9.0,73.0
03/09/2018 21:49:49.070000,25.29,9.0,74.0
03/09/2018 21:52:29.073333,24.15,9.0,73.0
03/09/2018 21:56:29.333333,24.48,9.0,73.0
03/09/2018 21:59:09.080000,21.25,9.0,73.0
03/09/2018 22:01:49.113333,23.29,9.0,72.0
03/09/2018 22:04:29.116666,23.22,9.0,72.0
03/09/2018 22:08:29.086666,23.32,9.0,71.0
03/09/2018 22:11:09.326666,24.5,9.0,71.0
03/09/2018 22:13:49.183333,25.67,9.0,71.0
03/09/2018 22:16:29.176666,24.78,9.0,70.0
03/09/2018 22:20:29.183333,27.02,9.0,70.0
03/09/2018 22:23:09.363333,26.44,10.0,69.0
03/09/2018 22:25:49.773333,24.75,10.0,70.0
03/09/2018 22:28:29.086666,24.98,10.0,69.0
03/09/2018 22:32:29.110000,25.8,10.0,70.0
03/09/2018 22:35:09.193333,26.52,10.0,70.0
03/09/2018 22:37:49.110000,25.46,10.0,70.0
03/09/2018 22:40:29.096666,24.97,10.0,71.0
03/09/2018 22:44:29.183333,25.9,10.0,69.0
03/09/2018 22:47:12.636666,24.31,10.0,70.0
03/09/2018 22:49:49.110000,25.27,10.0,72.0
03/09/2018 22:52:29.200000,24.1,10.0,71.0
03/09/2018 22:56:29.216666,24.38,10.0,72.0
03/09/2018 22:59:09.246666,24.35,9.0,72.0
03/09/2018 23:01:49.206666,23.24,9.0,72.0
03/09/2018 23:04:29.116666,24.45,10.0,72.0
03/09/2018 23:08:29.193333,23.55,10.0,72.0
03/09/2018 23:11:09.146666,25.37,10.0,72.0
03/09/2018 23:13:49.230000,24.76,9.0,73.0
03/09/2018 23:16:29.163333,26.1,9.0,73.0
03/09/2018 23:20:29.253333,25.95,9.0,73.0
03/09/2018 23:23:09.233333,24.85,9.0,72.0
03/09/2018 23:25:49.153333,24.24,9.0,72.0
03/09/2018 23:28:29.210000,24.15,9.0,72.0
03/09/2018 23:32:29.163333,26.25,9.0,72.0
03/09/2018 23:35:09.186666,26.81,10.0,71.0
03/09/2018 23:37:49.136666,24.21,10.0,71.0
03/09/2018 23:40:29.146666,23.9,10.0,71.0
03/09/2018 23:44:29.310000,24.0,10.0,70.0
03/09/2018 23:47:09.483333,25.05,10.0,70.0
03/09/2018 23:49:49.343333,24.49,10.0,70.0
03/09/2018 23:52:29.166666,25.12,10.0,68.0
03/09/2018 23:56:29.140000,25.66,11.0,68.0
03/09/2018 23:59:09.143333,26.88,11.0,67.0
03/10/2018 00:01:49.753333,24.2,11.0,67.0
03/10/2018 00:04:29.146666,25.05,11.0,66.0
03/10/2018 00:08:29.153333,25.25,11.0,66.0
03/10/2018 00:11:09.206666,26.05,12.0,65.0
03/10/2018 00:13:49.150000,23.91,12.0,65.0
03/10/2018 00:16:29.310000,25.76,12.0,65.0
03/10/2018 00:20:29.576666,26.0,12.0,65.0
03/10/2018 00:23:09.260000,25.5,12.0,64.0
03/10/2018 00:25:49.276666,24.6,12.0,64.0
03/10/2018 00:28:29.216666,25.15,12.0,65.0
03/10/2018 00:32:29.180000,26.0,13.0,64.0
03/10/2018 00:35:09.400000,25.95,13.0,64.0
03/10/2018 00:37:49.180000,26.44,13.0,64.0
03/10/2018 00:40:29.336666,25.54,13.0,64.0
03/10/2018 00:44:29.286666,28.49,13.0,64.0
03/10/2018 00:47:10.286666,24.4,13.0,64.0
03/10/2018 00:49:49.433333,24.2,13.0,64.0
03/10/2018 00:52:29.193333,23.95,13.0,63.0
03/10/2018 00:56:29.400000,25.1,13.0,63.0
03/10/2018 00:59:09.366666,23.17,13.0,62.0
03/10/2018 01:01:49.316666,26.2,13.0,62.0
03/10/2018 01:04:29.233333,25.61,13.0,63.0
03/10/2018 01:08:29.203333,23.7,13.0,63.0
03/10/2018 01:11:09.403333,22.5,13.0,63.0
03/10/2018 01:13:49.280000,25.57,13.0,62.0
03/10/2018 01:16:29.186666,24.3,13.0,62.0
03/10/2018 01:20:29.320000,26.85,13.0,62.0
03/10/2018 01:23:09.826666,25.64,13.0,62.0
03/10/2018 01:25:49.246666,25.17,13.0,62.0
03/10/2018 01:28:29.526666,23.15,13.0,62.0
03/10/2018 01:32:29.233333,23.2,13.0,62.0
03/10/2018 01:35:09.190000,25.66,13.0,62.0
03/10/2018 01:37:49.196666,23.95,13.0,62.0
03/10/2018 01:40:29.210000,23.51,13.0,62.0
03/10/2018 01:44:29.256666,21.51,13.0,62.0
03/10/2018 01:47:10.720000,24.33,13.0,62.0
03/10/2018 01:49:49.406666,22.5,13.0,62.0
03/10/2018 01:52:29.480000,23.81,13.0,62.0
03/10/2018 01:56:29.710000,23.9,13.0,62.0
03/10/2018 01:59:09.526666,24.59,13.0,62.0
03/10/2018 02:01:49.673333,24.98,13.0,62.0
03/10/2018 02:04:29.466666,24.54,13.0,62.0
03/10/2018 02:08:29.206666,24.84,13.0,61.0
03/10/2018 02:11:09.223333,23.37,13.0,61.0
03/10/2018 02:13:49.226666,26.26,12.0,61.0
03/10/2018 02:16:29.230000,23.95,13.0,61.0
03/10/2018 02:20:29.336666,25.2,13.0,62.0
03/10/2018 02:23:09.216666,25.41,13.0,61.0
03/10/2018 02:25:49.263333,24.15,13.0,62.0
03/10/2018 02:28:29.306666,23.74,13.0,61.0
03/10/2018 02:32:29.306666,26.0,13.0,61.0
03/10/2018 02:35:09.430000,26.8,13.0,61.0
03/10/2018 02:37:49.363333,32.14,13.0,60.0
03/10/2018 02:40:36.370000,25.35,13.0,60.0
