InstrumentName, Lake Arbot,,
03/07/2018 02:26:37.510000,0.86,17.0,47.0
03/07/2018 02:29:17.796666,1.0,17.0,47.0
03/07/2018 02:31:57.403333,1.0,17.0,46.0
03/07/2018 02:34:37.496666,1.07,17.0,46.0
03/07/2018 02:38:37.346666,0.93,17.0,46.0
03/07/2018 02:41:17.380000,0.95,17.0,47.0
03/07/2018 02:43:57.336666,1.24,17.0,46.0
03/07/2018 02:46:37.463333,1.24,17.0,46.0
03/07/2018 02:50:37.423333,1.05,17.0,46.0
03/07/2018 02:53:17.326666,1.03,17.0,46.0
03/07/2018 02:55:57.526666,1.27,17.0,46.0
03/07/2018 02:58:37.560000,1.0,17.0,46.0
03/07/2018 03:02:37.336666,1.17,17.0,46.0
03/07/2018 03:05:17.480000,0.93,17.0,46.0
03/07/2018 03:07:57.763333,1.0,17.0,46.0
03/07/2018 03:10:38.303333,1.0,17.0,46.0
03/07/2018 03:14:37.540000,0.74,17.0,46.0
03/07/2018 03:17:17.350000,1.05,17.0,46.0
03/07/2018 03:19:57.423333,1.48,17.0,46.0
03/07/2018 03:22:37.486666,1.0,17.0,46.0
03/07/2018 03:26:37.486666,1.9,17.0,46.0
03/07/2018 03:29:17.336666,2.63,18.0,46.0
03/07/2018 03:31:57.446666,2.67,18.0,46.0
03/07/2018 03:34:37.640000,2.85,18.0,46.0
03/07/2018 03:38:37.383333,2.0,18.0,45.0
03/07/2018 03:41:17.600000,2.63,18.0,45.0
03/07/2018 03:43:57.420000,4.33,18.0,45.0
03/07/2018 03:46:37.396666,3.9,18.0,45.0
03/07/2018 03:50:37.473333,3.95,18.0,45.0
03/07/2018 03:53:17.436666,4.24,18.0,45.0
03/07/2018 03:55:57.453333,3.56,18.0,45.0
03/07/2018 03:58:37.546666,3.98,18.0,44.0
03/07/2018 04:02:37.343333,4.02,19.0,44.0
03/07/2018 04:05:17.373333,4.29,19.0,44.0
03/07/2018 04:07:57.473333,5.9,19.0,44.0
03/07/2018 04:10:37.776666,5.45,19.0,44.0
03/07/2018 04:14:37.346666,4.88,20.0,44.0
03/07/2018 04:17:17.593333,5.41,20.0,44.0
03/07/2018 04:19:57.356666,5.67,19.0,44.0
03/07/2018 04:22:37.523333,4.93,20.0,44.0
03/07/2018 04:26:37.346666,5.88,20.0,43.0
03/07/2018 04:29:17.363333,5.17,20.0,43.0
03/07/2018 04:31:57.633333,4.71,20.0,43.0
03/07/2018 04:34:37.443333,4.77,20.0,43.0
03/07/2018 04:38:37.433333,4.48,20.0,43.0
03/07/2018 04:41:17.536666,4.27,20.0,43.0
03/07/2018 04:43:57.556666,5.29,20.0,43.0
03/07/2018 04:46:37.563333,4.48,20.0,42.0
03/07/2018 05:53:17.646666,7.81,26.0,39.0
03/07/2018 05:55:57.446666,8.69,26.0,40.0
03/07/2018 05:58:37.423333,8.63,26.0,40.0
03/07/2018 06:02:37.443333,8.22,26.0,40.0
03/07/2018 06:05:17.680000,6.68,26.0,39.0
03/07/2018 06:07:57.776666,8.1,26.0,39.0
03/07/2018 06:10:37.730000,7.07,26.0,39.0
03/07/2018 06:14:37.526666,7.27,27.0,39.0
03/07/2018 06:17:17.410000,6.36,27.0,39.0
03/07/2018 06:19:57.613333,6.34,27.0,39.0
03/07/2018 06:22:37.613333,6.02,27.0,39.0
03/07/2018 06:26:37.626666,6.21,27.0,39.0
03/07/2018 06:29:17.510000,8.29,27.0,39.0
03/07/2018 06:31:57.626666,8.93,27.0,39.0
03/07/2018 06:34:37.533333,8.07,27.0,39.0
03/07/2018 06:38:37.456666,8.44,27.0,39.0
03/07/2018 06:41:17.456666,8.64,27.0,39.0
03/07/2018 06:43:57.450000,9.23,27.0,38.0
03/07/2018 06:46:37.463333,8.4,28.0,38.0
03/07/2018 06:50:37.430000,7.12,28.0,38.0
03/07/2018 06:53:17.410000,9.0,29.0,38.0
03/07/2018 06:55:57.510000,8.29,29.0,38.0
03/07/2018 06:58:37.470000,7.67,29.0,38.0
03/07/2018 07:02:37.463333,6.44,30.0,38.0
03/07/2018 07:05:17.423333,6.29,30.0,38.0
03/07/2018 07:07:57.536666,5.83,30.0,38.0
03/07/2018 07:10:37.513333,7.34,30.0,38.0
03/07/2018 07:14:37.456666,5.9,31.0,38.0
03/07/2018 07:17:17.523333,6.17,31.0,38.0
03/07/2018 07:19:57.526666,5.72,30.0,37.0
03/07/2018 07:22:37.466666,4.86,31.0,37.0
03/07/2018 07:26:37.500000,4.66,31.0,37.0
03/07/2018 07:29:17.540000,4.36,31.0,37.0
03/07/2018 07:31:57.573333,3.78,31.0,37.0
03/07/2018 07:34:37.706666,4.55,31.0,37.0
03/07/2018 07:38:37.476666,4.9,31.0,37.0
03/07/2018 07:41:17.536666,4.56,31.0,37.0
03/07/2018 07:43:57.470000,5.12,31.0,37.0
03/07/2018 07:46:37.530000,6.05,30.0,37.0
03/07/2018 07:50:37.666666,5.88,30.0,37.0
03/07/2018 07:53:17.560000,5.1,30.0,37.0
03/07/2018 07:55:57.516666,4.76,31.0,37.0
03/07/2018 07:58:37.456666,4.38,31.0,37.0
03/07/2018 08:02:37.450000,3.61,31.0,36.0
03/07/2018 08:05:17.483333,3.16,31.0,36.0
03/07/2018 08:07:57.543333,3.23,31.0,36.0
03/07/2018 08:10:37.470000,2.88,31.0,36.0
03/07/2018 08:14:37.473333,3.1,31.0,36.0
03/07/2018 08:17:17.546666,3.57,31.0,36.0
03/07/2018 08:19:57.466666,3.0,31.0,36.0
03/07/2018 08:22:37.476666,3.65,31.0,36.0
03/07/2018 08:26:37.466666,3.47,31.0,36.0
03/07/2018 08:29:17.530000,3.93,31.0,36.0
03/07/2018 08:31:57.463333,3.51,31.0,36.0
03/07/2018 08:34:37.450000,3.93,31.0,36.0
03/07/2018 08:38:37.600000,4.21,30.0,36.0
03/07/2018 08:41:17.470000,4.0,30.0,36.0
03/07/2018 08:43:57.560000,2.95,31.0,36.0
03/07/2018 08:46:37.470000,3.8,30.0,36.0
03/07/2018 08:50:37.520000,4.28,30.0,36.0
03/07/2018 08:53:17.476666,3.98,30.0,35.0
03/07/2018 08:55:57.613333,3.6,30.0,35.0
03/07/2018 08:58:37.483333,3.7,30.0,35.0
03/07/2018 09:02:37.563333,2.81,30.0,35.0
03/07/2018 09:05:17.663333,2.9,30.0,35.0
03/07/2018 09:07:57.496666,2.81,30.0,35.0
03/07/2018 09:10:37.500000,2.9,30.0,35.0
03/07/2018 09:14:37.486666,2.62,30.0,35.0
03/07/2018 09:17:17.503333,2.15,30.0,35.0
03/07/2018 09:19:57.510000,2.93,30.0,35.0
03/07/2018 09:22:37.516666,2.38,30.0,35.0
03/07/2018 09:26:37.536666,2.68,30.0,35.0
03/07/2018 09:29:17.566666,2.33,30.0,35.0
03/07/2018 09:31:57.510000,2.19,30.0,35.0
03/07/2018 09:34:37.566666,2.0,30.0,35.0
03/07/2018 09:38:37.563333,2.1,30.0,35.0
03/07/2018 09:41:17.700000,1.77,30.0,35.0
03/07/2018 09:43:57.573333,1.93,30.0,35.0
03/07/2018 09:46:37.516666,1.4,30.0,35.0
03/07/2018 09:50:37.540000,2.19,30.0,35.0
03/07/2018 09:53:17.680000,2.0,30.0,35.0
03/07/2018 09:55:57.570000,1.38,30.0,35.0
03/07/2018 09:58:37.580000,1.55,30.0,35.0
03/07/2018 10:02:37.596666,1.62,31.0,35.0
03/07/2018 10:05:17.643333,2.0,30.0,35.0
03/07/2018 10:07:57.773333,1.66,30.0,35.0
03/07/2018 10:10:37.550000,1.14,30.0,35.0
03/07/2018 10:14:37.626666,1.4,31.0,35.0
03/07/2018 10:17:17.546666,1.24,31.0,35.0
03/07/2018 10:19:57.550000,1.48,31.0,35.0
03/07/2018 10:22:37.553333,1.24,31.0,35.0
03/07/2018 10:26:37.723333,1.57,31.0,35.0
03/07/2018 10:29:17.620000,1.61,31.0,35.0
03/07/2018 10:31:57.756666,1.71,31.0,35.0
03/07/2018 10:34:37.646666,1.12,31.0,35.0
03/07/2018 10:38:37.676666,2.0,31.0,35.0
03/07/2018 10:41:17.560000,1.67,31.0,35.0
03/07/2018 10:43:57.726666,2.95,31.0,35.0
03/07/2018 10:46:37.766666,2.26,31.0,34.0
03/07/2018 10:50:37.736666,2.0,31.0,35.0
03/07/2018 10:53:17.576666,2.15,31.0,34.0
03/07/2018 10:55:57.716666,1.67,31.0,35.0
03/07/2018 10:58:37.660000,1.67,31.0,34.0
03/07/2018 11:02:37.586666,1.79,31.0,34.0
03/07/2018 11:05:17.916666,1.36,31.0,34.0
03/07/2018 11:07:57.780000,1.0,31.0,34.0
03/07/2018 11:10:37.706666,1.56,31.0,34.0
03/07/2018 11:14:37.640000,2.0,31.0,34.0
03/07/2018 11:17:17.826666,1.76,31.0,34.0
03/07/2018 11:19:57.596666,1.74,32.0,34.0
03/07/2018 11:22:37.703333,1.5,32.0,34.0
03/07/2018 11:26:37.676666,1.17,31.0,34.0
03/07/2018 11:29:17.613333,1.43,32.0,34.0
03/07/2018 11:31:57.720000,1.74,32.0,34.0
03/07/2018 11:34:37.613333,1.37,32.0,34.0
03/07/2018 11:38:37.630000,1.52,32.0,34.0
03/07/2018 11:41:17.706666,1.24,32.0,33.0
03/07/2018 11:43:57.640000,1.28,32.0,33.0
03/07/2018 11:46:37.616666,1.33,32.0,33.0
03/07/2018 11:50:37.720000,1.52,32.0,34.0
03/07/2018 11:53:17.726666,1.76,32.0,33.0
03/07/2018 11:55:57.740000,1.5,32.0,33.0
03/07/2018 11:58:37.633333,1.54,32.0,33.0
03/07/2018 12:02:37.646666,1.29,32.0,33.0
03/07/2018 12:05:17.906666,1.84,32.0,33.0
03/07/2018 12:07:58.103333,1.09,32.0,33.0
03/07/2018 12:10:38.010000,1.62,32.0,33.0
03/07/2018 12:14:37.653333,1.22,32.0,33.0
03/07/2018 12:17:17.826666,1.67,32.0,33.0
03/07/2018 12:19:57.726666,1.44,32.0,33.0
03/07/2018 12:22:37.723333,1.67,32.0,33.0
03/07/2018 12:26:37.663333,1.69,32.0,33.0
03/07/2018 12:29:17.723333,1.49,32.0,32.0
03/07/2018 12:31:57.730000,1.93,33.0,32.0
03/07/2018 12:34:37.746666,1.44,33.0,32.0
03/07/2018 12:38:37.736666,1.6,33.0,32.0
03/07/2018 12:41:17.713333,2.17,33.0,32.0
03/07/2018 12:43:57.700000,1.27,33.0,32.0
03/07/2018 12:46:37.766666,1.33,33.0,32.0
03/07/2018 12:50:37.740000,1.62,33.0,32.0
03/07/2018 12:53:18.806666,1.84,33.0,32.0
03/07/2018 12:55:57.766666,1.86,33.0,32.0
03/07/2018 12:58:37.693333,2.02,34.0,32.0
03/07/2018 13:02:37.723333,2.0,34.0,32.0
03/07/2018 13:05:17.736666,2.0,34.0,32.0
03/07/2018 13:07:57.760000,2.36,34.0,32.0
03/07/2018 13:10:37.830000,2.32,34.0,32.0
03/07/2018 13:14:37.896666,1.71,34.0,32.0
03/07/2018 13:17:17.680000,2.05,34.0,32.0
03/07/2018 13:19:57.730000,1.86,34.0,32.0
03/07/2018 13:22:37.686666,1.93,35.0,32.0
03/07/2018 13:26:37.716666,1.65,35.0,31.0
03/07/2018 13:29:17.666666,1.91,35.0,31.0
03/07/2018 13:31:57.720000,2.12,35.0,31.0
03/07/2018 13:34:37.686666,2.0,35.0,31.0
03/07/2018 13:38:37.746666,1.93,35.0,31.0
03/07/2018 13:41:17.740000,1.81,35.0,31.0
03/07/2018 13:43:57.876666,2.29,35.0,32.0
03/07/2018 13:46:37.663333,2.02,35.0,32.0
03/07/2018 13:50:37.836666,2.54,34.0,33.0
03/07/2018 13:53:17.760000,2.21,34.0,33.0
03/07/2018 13:55:57.773333,2.1,34.0,33.0
03/07/2018 13:58:37.683333,2.26,33.0,33.0
03/07/2018 14:02:37.730000,2.43,33.0,34.0
03/07/2018 14:05:18.256666,2.76,33.0,34.0
03/07/2018 14:07:57.836666,2.74,33.0,35.0
03/07/2018 14:10:37.816666,3.67,32.0,36.0
03/07/2018 14:14:37.746666,2.93,32.0,37.0
03/07/2018 14:17:17.756666,3.14,31.0,38.0
03/07/2018 14:19:57.733333,3.54,30.0,39.0
03/07/2018 14:22:37.713333,3.32,30.0,40.0
03/07/2018 14:26:37.773333,2.88,29.0,41.0
03/07/2018 14:29:18.003333,2.05,28.0,42.0
03/07/2018 14:31:58.070000,2.62,27.0,43.0
03/07/2018 14:34:37.720000,2.44,27.0,44.0
03/07/2018 14:38:37.723333,2.27,25.0,45.0
03/07/2018 14:41:17.730000,3.76,24.0,46.0
03/07/2018 14:43:58.086666,2.61,24.0,46.0
03/07/2018 14:46:37.736666,3.45,23.0,46.0
03/07/2018 14:50:37.806666,2.86,23.0,47.0
03/07/2018 14:53:17.916666,3.12,22.0,48.0
03/07/2018 14:55:57.756666,3.35,22.0,49.0
03/07/2018 14:58:38.126666,3.14,22.0,48.0
03/07/2018 15:02:37.746666,4.05,23.0,49.0
03/07/2018 15:05:17.733333,5.14,23.0,49.0
03/07/2018 15:07:57.743333,4.33,23.0,49.0
03/07/2018 15:10:37.776666,4.06,22.0,49.0
03/07/2018 15:14:37.730000,3.86,22.0,49.0
03/07/2018 15:17:17.793333,3.45,22.0,49.0
03/07/2018 15:19:57.840000,3.59,21.0,50.0
03/07/2018 15:22:37.793333,3.64,21.0,51.0
03/07/2018 15:26:37.786666,3.76,20.0,51.0
03/07/2018 15:29:17.800000,3.61,20.0,51.0
03/07/2018 15:31:57.786666,4.41,20.0,52.0
03/07/2018 15:34:37.766666,3.74,19.0,51.0
03/07/2018 15:38:37.773333,3.93,19.0,52.0
03/07/2018 15:41:17.740000,4.29,19.0,52.0
03/07/2018 15:43:57.826666,3.51,19.0,52.0
03/07/2018 15:46:37.830000,3.76,19.0,53.0
03/07/2018 15:50:37.766666,3.88,18.0,54.0
03/07/2018 15:53:17.800000,3.57,17.0,55.0
03/07/2018 15:55:57.870000,3.93,17.0,54.0
03/07/2018 15:58:37.896666,4.0,17.0,55.0
03/07/2018 16:02:37.766666,3.76,17.0,55.0
03/07/2018 16:05:17.923333,3.69,17.0,56.0
03/07/2018 16:07:57.776666,3.55,16.0,56.0
03/07/2018 16:10:37.883333,3.1,16.0,56.0
03/07/2018 16:14:37.806666,4.64,16.0,56.0
03/07/2018 16:17:17.886666,3.86,16.0,57.0
03/07/2018 16:19:57.840000,4.05,15.0,57.0
03/07/2018 16:22:37.836666,3.42,15.0,57.0
03/07/2018 16:26:38.003333,4.14,16.0,57.0
03/07/2018 16:29:17.913333,3.34,16.0,58.0
03/07/2018 16:31:58.166666,3.53,15.0,58.0
03/07/2018 16:34:37.903333,4.8,15.0,59.0
03/07/2018 16:38:38.360000,4.03,14.0,59.0
03/07/2018 16:41:17.860000,4.4,14.0,59.0
03/07/2018 16:43:57.863333,4.15,14.0,60.0
03/07/2018 16:46:37.823333,3.88,14.0,59.0
03/07/2018 16:50:38.006666,3.65,14.0,59.0
03/07/2018 16:53:17.820000,3.79,14.0,60.0
03/07/2018 16:55:57.836666,3.36,13.0,60.0
03/07/2018 16:58:38.016666,4.74,13.0,60.0
03/07/2018 17:02:37.883333,4.59,12.0,61.0
03/07/2018 17:05:17.966666,4.76,12.0,61.0
03/07/2018 17:07:57.830000,4.46,12.0,60.0
03/07/2018 17:10:38.136666,4.78,12.0,61.0
03/07/2018 17:14:37.843333,5.57,12.0,61.0
03/07/2018 17:17:17.913333,4.9,12.0,61.0
03/07/2018 17:19:57.883333,5.17,12.0,61.0
03/07/2018 17:22:37.956666,5.34,12.0,61.0
03/07/2018 17:26:37.846666,6.24,12.0,61.0
03/07/2018 17:29:18.016666,5.78,12.0,62.0
03/07/2018 17:31:57.896666,7.17,11.0,62.0
03/07/2018 17:34:37.906666,6.57,12.0,61.0
03/07/2018 17:38:37.926666,6.98,11.0,62.0
03/07/2018 17:41:17.916666,7.12,11.0,62.0
03/07/2018 17:43:57.850000,6.05,11.0,62.0
03/07/2018 17:46:37.856666,5.9,11.0,63.0
03/07/2018 17:50:37.936666,4.93,11.0,61.0
03/07/2018 17:53:17.876666,5.24,11.0,62.0
03/07/2018 17:55:57.903333,5.02,11.0,62.0
03/07/2018 17:58:37.963333,4.83,11.0,61.0
03/07/2018 18:02:37.913333,4.17,10.0,61.0
03/07/2018 18:05:17.940000,4.12,10.0,61.0
03/07/2018 18:07:57.866666,4.72,10.0,62.0
03/07/2018 18:10:37.963333,4.86,10.0,62.0
03/07/2018 18:14:37.870000,4.16,10.0,62.0
03/07/2018 18:17:17.910000,3.69,9.0,62.0
03/07/2018 18:19:57.950000,2.95,10.0,63.0
03/07/2018 18:22:38.110000,2.86,9.0,62.0
03/07/2018 18:26:37.906666,2.15,9.0,63.0
03/07/2018 18:29:18.006666,3.27,9.0,63.0
03/07/2018 18:31:57.933333,2.54,9.0,63.0
03/07/2018 18:34:37.910000,3.45,9.0,63.0
03/07/2018 18:38:37.856666,3.33,9.0,63.0
03/07/2018 18:41:18.006666,2.79,9.0,63.0
03/07/2018 18:43:57.950000,3.83,9.0,63.0
03/07/2018 18:46:37.976666,3.37,9.0,63.0
03/07/2018 18:50:37.933333,3.74,9.0,63.0
03/07/2018 18:53:17.930000,4.12,9.0,63.0
03/07/2018 18:55:57.880000,4.71,9.0,63.0
03/07/2018 18:58:38.233333,5.12,9.0,63.0
03/07/2018 19:02:37.956666,4.6,9.0,64.0
03/07/2018 19:05:17.906666,3.98,10.0,64.0
03/07/2018 19:07:57.910000,4.6,10.0,64.0
03/07/2018 19:10:38.056666,4.86,9.0,64.0
03/07/2018 19:14:37.966666,4.14,10.0,64.0
03/07/2018 19:17:17.896666,4.81,9.0,64.0
03/07/2018 19:19:57.910000,3.72,9.0,64.0
03/07/2018 19:22:37.910000,3.41,9.0,64.0
03/07/2018 19:26:38.020000,3.44,9.0,65.0
03/07/2018 19:29:18.150000,3.17,9.0,64.0
03/07/2018 19:31:57.970000,3.14,9.0,65.0
03/07/2018 19:34:37.986666,2.23,9.0,65.0
03/07/2018 19:38:38.126666,2.74,9.0,65.0
03/07/2018 19:41:17.976666,3.74,9.0,65.0
03/07/2018 19:43:57.946666,3.2,9.0,66.0
03/07/2018 19:46:38.046666,2.48,9.0,66.0
03/07/2018 19:50:38.073333,3.19,8.0,65.0
03/07/2018 19:53:18.043333,3.07,8.0,65.0
03/07/2018 19:55:58.036666,2.29,9.0,65.0
03/07/2018 19:58:38.066666,2.48,9.0,66.0
03/07/2018 20:02:38.090000,2.1,8.0,65.0
03/07/2018 20:05:17.950000,3.09,8.0,66.0
03/07/2018 20:07:58.023333,2.29,8.0,66.0
03/07/2018 20:10:37.960000,2.41,8.0,65.0
03/07/2018 20:14:38.086666,2.98,8.0,66.0
03/07/2018 20:17:18.073333,2.67,8.0,66.0
03/07/2018 20:19:58.070000,2.81,8.0,66.0
03/07/2018 20:22:38.083333,2.71,8.0,66.0
03/07/2018 20:26:37.983333,3.0,8.0,66.0
03/07/2018 20:29:17.980000,2.62,8.0,66.0
03/07/2018 20:31:57.986666,3.07,8.0,66.0
03/07/2018 20:34:37.986666,2.79,8.0,66.0
03/07/2018 20:38:38.000000,3.1,8.0,67.0
03/07/2018 20:41:18.126666,3.15,7.0,66.0
03/07/2018 20:43:58.096666,3.05,8.0,66.0
03/07/2018 20:46:37.990000,3.17,8.0,66.0
03/07/2018 20:50:38.236666,3.02,8.0,66.0
03/07/2018 20:53:18.163333,2.93,8.0,66.0
03/07/2018 20:55:58.070000,2.84,8.0,66.0
03/07/2018 20:58:38.190000,3.02,7.0,66.0
03/07/2018 21:02:38.233333,2.45,8.0,67.0
03/07/2018 21:05:18.110000,2.62,7.0,67.0
03/07/2018 21:07:58.096666,3.81,7.0,67.0
03/07/2018 21:10:38.103333,2.53,7.0,66.0
03/07/2018 21:14:38.406666,3.05,7.0,66.0
03/07/2018 21:17:18.260000,2.26,7.0,66.0
03/07/2018 21:19:58.026666,3.24,7.0,66.0
03/07/2018 21:22:38.073333,3.14,7.0,66.0
03/07/2018 21:26:38.036666,2.5,7.0,66.0
03/07/2018 21:29:18.043333,1.69,7.0,66.0
03/07/2018 21:31:58.130000,2.46,7.0,66.0
03/07/2018 21:34:38.040000,2.37,7.0,66.0
03/07/2018 21:38:38.126666,1.74,7.0,66.0
03/07/2018 21:41:18.056666,2.07,7.0,66.0
03/07/2018 21:43:58.416666,2.29,7.0,65.0
03/07/2018 21:46:38.043333,1.98,7.0,65.0
03/07/2018 21:50:38.290000,1.79,7.0,65.0
03/07/2018 21:53:18.406666,2.38,7.0,65.0
03/07/2018 21:55:58.140000,2.0,7.0,65.0
03/07/2018 21:58:38.136666,1.78,7.0,65.0
03/07/2018 22:02:38.416666,2.17,7.0,65.0
03/07/2018 22:05:18.166666,1.81,7.0,65.0
03/07/2018 22:07:58.126666,2.02,7.0,65.0
03/07/2018 22:10:38.053333,1.63,7.0,64.0
03/07/2018 22:14:38.120000,2.0,7.0,64.0
03/07/2018 22:17:18.056666,1.8,7.0,64.0
03/07/2018 22:19:58.063333,1.9,7.0,64.0
03/07/2018 22:22:38.056666,2.67,7.0,64.0
03/07/2018 22:26:38.226666,2.0,7.0,64.0
03/07/2018 22:29:18.110000,1.85,7.0,65.0
03/07/2018 22:31:58.183333,1.22,7.0,64.0
03/07/2018 22:34:38.106666,1.0,6.0,64.0
03/07/2018 22:38:38.200000,0.68,7.0,63.0
03/07/2018 22:41:18.196666,1.79,7.0,63.0
03/07/2018 22:43:58.330000,0.83,7.0,63.0
03/07/2018 22:46:38.060000,1.33,6.0,63.0
03/07/2018 22:50:38.163333,0.51,7.0,63.0
03/07/2018 22:53:18.066666,1.54,7.0,63.0
03/07/2018 22:55:58.066666,1.0,7.0,63.0
03/07/2018 22:58:38.180000,1.55,6.0,62.0
03/07/2018 23:02:38.183333,0.77,7.0,62.0
03/07/2018 23:05:18.530000,1.0,7.0,62.0
03/07/2018 23:07:58.086666,0.57,7.0,62.0
03/07/2018 23:10:38.053333,0.36,7.0,61.0
03/07/2018 23:14:38.243333,0.88,7.0,61.0
03/07/2018 23:17:18.063333,0.95,7.0,61.0
03/07/2018 23:19:58.090000,1.07,7.0,60.0
03/07/2018 23:22:38.346666,0.52,7.0,60.0
03/07/2018 23:26:38.143333,1.17,7.0,60.0
03/07/2018 23:29:18.283333,0.72,7.0,60.0
03/07/2018 23:31:58.230000,0.93,7.0,60.0
03/07/2018 23:34:38.140000,0.74,7.0,60.0
03/07/2018 23:38:38.070000,1.0,7.0,60.0
03/07/2018 23:41:18.913333,0.62,7.0,59.0
03/07/2018 23:43:58.366666,0.49,7.0,59.0
03/07/2018 23:46:38.170000,0.44,7.0,59.0
03/07/2018 23:50:38.176666,0.74,7.0,59.0
03/07/2018 23:53:18.353333,0.52,7.0,59.0
03/07/2018 23:55:58.223333,0.93,7.0,59.0
03/07/2018 23:58:38.206666,0.72,7.0,59.0
03/08/2018 00:02:38.136666,0.93,8.0,59.0
03/08/2018 00:05:18.366666,0.93,7.0,59.0
03/08/2018 00:07:58.403333,0.7,8.0,59.0
03/08/2018 00:10:38.096666,0.32,8.0,58.0
03/08/2018 00:14:38.106666,0.57,8.0,58.0
03/08/2018 00:17:18.100000,0.5,8.0,58.0
03/08/2018 00:19:58.160000,0.27,8.0,58.0
03/08/2018 00:22:38.213333,0.79,8.0,58.0
03/08/2018 00:26:38.160000,0.14,8.0,58.0
03/08/2018 00:29:18.166666,0.38,8.0,57.0
03/08/2018 00:31:58.120000,0.93,8.0,57.0
03/08/2018 00:34:38.166666,1.0,8.0,57.0
03/08/2018 00:38:38.156666,0.69,8.0,57.0
03/08/2018 00:41:18.193333,0.67,8.0,57.0
03/08/2018 00:43:58.140000,0.67,8.0,56.0
03/08/2018 00:46:38.146666,0.93,8.0,56.0
03/08/2018 00:50:38.243333,0.98,8.0,56.0
03/08/2018 00:53:18.266666,0.98,8.0,56.0
03/08/2018 00:55:58.256666,1.12,8.0,56.0
03/08/2018 00:58:38.226666,1.27,9.0,56.0
03/08/2018 01:02:38.203333,1.34,9.0,56.0
03/08/2018 01:05:18.146666,1.26,8.0,56.0
03/08/2018 01:07:58.146666,2.31,9.0,56.0
03/08/2018 01:10:38.216666,2.71,9.0,56.0
03/08/2018 01:14:38.160000,2.21,9.0,56.0
03/08/2018 01:17:18.263333,2.02,9.0,56.0
03/08/2018 01:19:58.196666,2.29,9.0,55.0
03/08/2018 01:22:38.353333,2.2,10.0,55.0
03/08/2018 01:26:38.283333,1.98,10.0,55.0
03/08/2018 01:29:18.203333,2.51,10.0,55.0
03/08/2018 01:31:58.323333,2.45,10.0,55.0
03/08/2018 01:34:38.333333,2.91,10.0,55.0
03/08/2018 01:38:38.283333,2.55,10.0,55.0
03/08/2018 01:41:18.270000,2.72,10.0,55.0
03/08/2018 01:43:58.310000,2.2,10.0,54.0
03/08/2018 01:46:38.283333,3.54,11.0,54.0
03/08/2018 01:50:38.336666,3.31,11.0,54.0
03/08/2018 01:53:18.223333,3.53,11.0,54.0
03/08/2018 01:55:58.216666,3.07,11.0,54.0
03/08/2018 01:58:38.213333,2.61,11.0,53.0
03/08/2018 02:02:38.213333,3.21,11.0,53.0
03/08/2018 02:05:18.366666,3.34,11.0,53.0
03/08/2018 02:07:58.226666,3.81,12.0,53.0
03/08/2018 02:10:38.230000,5.07,11.0,53.0
03/08/2018 02:14:38.220000,4.0,12.0,52.0
03/08/2018 02:17:18.280000,5.77,11.0,52.0
03/08/2018 02:19:58.276666,5.23,11.0,52.0
03/08/2018 02:22:38.266666,5.73,12.0,52.0
03/08/2018 02:26:38.233333,5.19,12.0,52.0
03/08/2018 02:29:18.406666,5.5,12.0,52.0
03/08/2018 02:31:58.336666,5.43,12.0,51.0
03/08/2018 02:34:38.240000,5.17,12.0,51.0
03/08/2018 02:38:38.323333,5.17,12.0,51.0
03/08/2018 02:41:18.400000,5.59,12.0,51.0
03/08/2018 02:43:58.393333,5.9,12.0,51.0
03/08/2018 02:46:38.490000,5.17,13.0,50.0
03/08/2018 02:50:38.323333,5.29,13.0,50.0
03/08/2018 02:53:18.250000,5.42,13.0,50.0
03/08/2018 02:55:58.436666,5.07,13.0,50.0
03/08/2018 02:58:38.306666,4.29,13.0,50.0
03/08/2018 03:02:38.266666,4.79,13.0,50.0
03/08/2018 03:05:18.346666,4.09,13.0,49.0
03/08/2018 03:07:58.270000,4.56,13.0,49.0
03/08/2018 03:10:38.470000,4.12,13.0,49.0
03/08/2018 03:14:38.306666,3.93,14.0,49.0
03/08/2018 03:17:18.360000,4.27,14.0,49.0
03/08/2018 03:19:58.370000,4.59,14.0,49.0
03/08/2018 03:22:38.313333,3.65,14.0,49.0
03/08/2018 03:26:38.326666,5.43,14.0,48.0
03/08/2018 03:29:18.326666,15.53,14.0,48.0
03/08/2018 03:31:58.346666,20.43,14.0,48.0
03/08/2018 03:34:38.363333,16.51,14.0,48.0
03/08/2018 03:38:38.330000,16.69,14.0,48.0
03/08/2018 03:41:18.253333,17.0,14.0,48.0
03/08/2018 03:43:58.340000,12.55,14.0,48.0
03/08/2018 03:46:38.406666,12.88,14.0,48.0
03/08/2018 03:50:38.333333,9.26,15.0,48.0
03/08/2018 03:53:18.250000,10.93,15.0,47.0
03/08/2018 03:55:58.326666,10.88,15.0,48.0
03/08/2018 03:58:38.353333,10.83,15.0,48.0
03/08/2018 04:02:38.306666,8.98,15.0,47.0
03/08/2018 04:05:18.363333,8.55,15.0,47.0
03/08/2018 04:07:58.300000,8.21,15.0,47.0
03/08/2018 04:09:18.313333,7.61,15.0,47.0
03/08/2018 04:14:38.336666,7.33,16.0,47.0
03/08/2018 04:17:18.333333,7.0,16.0,46.0
03/08/2018 04:19:58.280000,6.5,16.0,46.0
03/08/2018 04:22:38.250000,5.88,16.0,46.0
