InstrumentName, Thornton B,,
03/04/2018 22:20:33.580000,16.0,7.0,73.0
03/04/2018 22:23:13.963333,35.15,8.0,71.0
03/04/2018 22:25:53.583333,64.24,9.0,71.0
03/04/2018 22:28:33.583333,21.87,9.0,69.0
03/04/2018 22:32:33.640000,22.8,10.0,68.0
03/04/2018 22:35:13.723333,38.89,10.0,68.0
03/04/2018 22:37:53.606666,19.64,10.0,67.0
03/04/2018 22:40:33.746666,21.17,10.0,66.0
03/04/2018 22:44:33.690000,25.02,11.0,65.0
03/04/2018 22:47:13.780000,24.3,12.0,66.0
03/04/2018 22:49:53.646666,22.72,12.0,66.0
03/04/2018 22:52:33.726666,24.87,13.0,66.0
03/04/2018 22:56:33.816666,32.32,13.0,65.0
03/04/2018 22:59:13.663333,38.0,13.0,65.0
03/04/2018 23:01:53.716666,44.48,13.0,66.0
03/04/2018 23:04:33.716666,34.11,13.0,66.0
03/04/2018 23:08:33.703333,37.57,13.0,64.0
03/04/2018 23:11:13.690000,47.81,14.0,64.0
03/04/2018 23:13:53.623333,56.44,14.0,63.0
03/04/2018 23:16:33.803333,57.62,15.0,63.0
03/04/2018 23:20:33.813333,65.4,16.0,62.0
03/04/2018 23:23:13.706666,39.28,16.0,62.0
03/04/2018 23:25:53.626666,33.02,16.0,61.0
03/04/2018 23:28:33.833333,24.94,17.0,60.0
03/04/2018 23:32:33.636666,23.64,18.0,59.0
03/04/2018 23:35:13.630000,28.81,18.0,59.0
03/04/2018 23:37:53.683333,47.81,19.0,58.0
03/04/2018 23:40:33.836666,26.7,20.0,57.0
03/04/2018 23:44:33.613333,28.0,20.0,57.0
03/04/2018 23:47:13.616666,25.06,20.0,57.0
03/04/2018 23:49:53.673333,24.64,21.0,57.0
03/04/2018 23:52:33.726666,25.7,21.0,57.0
03/04/2018 23:56:33.716666,24.19,21.0,56.0
03/04/2018 23:59:14.690000,26.22,21.0,55.0
03/05/2018 00:01:53.623333,25.62,21.0,55.0
03/05/2018 00:04:33.810000,41.36,22.0,55.0
03/05/2018 00:08:33.816666,55.55,22.0,55.0
03/05/2018 00:11:13.696666,57.49,21.0,54.0
03/05/2018 00:13:53.673333,46.98,21.0,54.0
03/05/2018 00:16:33.650000,119.98,21.0,54.0
03/05/2018 00:20:33.676666,67.7,21.0,53.0
03/05/2018 00:23:13.723333,90.57,22.0,51.0
03/05/2018 00:25:53.766666,62.46,23.0,51.0
03/05/2018 00:28:33.656666,57.74,23.0,51.0
03/05/2018 00:32:33.646666,28.91,23.0,51.0
03/05/2018 00:35:13.643333,28.3,22.0,51.0
03/05/2018 00:37:53.776666,28.98,21.0,52.0
03/05/2018 00:40:33.663333,26.3,21.0,53.0
03/05/2018 00:44:33.780000,51.8,20.0,54.0
03/05/2018 00:47:13.660000,51.34,20.0,54.0
03/05/2018 00:49:53.680000,61.43,19.0,53.0
03/05/2018 00:52:33.666666,62.72,19.0,53.0
03/05/2018 00:56:33.756666,46.87,20.0,52.0
03/05/2018 00:59:13.676666,55.91,19.0,54.0
03/05/2018 01:01:53.836666,80.0,19.0,52.0
03/05/2018 01:04:33.793333,59.72,19.0,53.0
03/05/2018 01:08:35.310000,65.7,19.0,52.0
03/05/2018 01:11:13.730000,66.7,19.0,52.0
03/05/2018 01:13:53.756666,70.33,18.0,52.0
03/05/2018 01:16:33.726666,69.81,18.0,52.0
03/05/2018 01:20:34.043333,131.62,19.0,51.0
03/05/2018 01:23:13.830000,54.78,19.0,51.0
03/05/2018 01:27:13.743333,23.06,19.0,51.0
03/05/2018 01:28:33.840000,26.15,19.0,51.0
03/05/2018 01:32:33.800000,26.83,19.0,51.0
03/05/2018 01:35:13.693333,24.67,19.0,51.0
03/05/2018 01:37:53.683333,24.4,18.0,51.0
03/05/2018 01:40:33.730000,26.3,19.0,52.0
03/05/2018 01:44:33.723333,28.7,18.0,52.0
03/05/2018 01:47:13.700000,28.7,18.0,51.0
03/05/2018 01:49:53.730000,27.66,18.0,51.0
03/05/2018 01:52:33.736666,25.85,18.0,51.0
03/05/2018 01:56:34.403333,25.55,18.0,52.0
03/05/2018 01:59:13.753333,25.78,18.0,51.0
03/05/2018 02:01:53.956666,26.43,18.0,52.0
03/05/2018 02:04:33.930000,24.51,18.0,52.0
03/05/2018 02:08:33.810000,26.65,18.0,52.0
03/05/2018 02:11:14.163333,29.31,18.0,51.0
03/05/2018 02:13:53.776666,27.17,18.0,51.0
03/05/2018 02:16:33.730000,29.17,17.0,51.0
03/05/2018 02:20:33.796666,25.6,17.0,52.0
03/05/2018 02:23:13.740000,26.7,16.0,52.0
03/05/2018 02:25:53.706666,27.04,16.0,53.0
03/05/2018 02:28:33.856666,25.3,16.0,52.0
03/05/2018 02:32:33.803333,37.8,20.0,53.0
03/05/2018 02:35:13.770000,64.62,22.0,52.0
03/05/2018 02:37:53.703333,58.39,22.0,53.0
03/05/2018 02:40:33.786666,52.33,22.0,53.0
03/05/2018 02:44:33.746666,54.32,23.0,53.0
03/05/2018 02:47:13.730000,64.57,23.0,53.0
03/05/2018 02:49:53.920000,84.53,23.0,52.0
03/05/2018 02:52:33.733333,74.23,23.0,52.0
03/05/2018 02:56:33.943333,27.11,20.0,51.0
03/05/2018 02:59:13.746666,28.13,19.0,50.0
03/05/2018 03:01:53.753333,25.29,18.0,50.0
03/05/2018 03:04:33.886666,28.19,18.0,49.0
03/05/2018 03:08:33.733333,35.52,19.0,47.0
03/05/2018 03:11:13.786666,55.65,19.0,46.0
03/05/2018 03:13:53.966666,48.7,20.0,45.0
03/05/2018 03:16:33.983333,28.79,20.0,45.0
03/05/2018 03:20:33.913333,55.98,21.0,45.0
03/05/2018 03:23:14.023333,43.36,21.0,45.0
03/05/2018 03:25:53.806666,48.17,21.0,44.0
03/05/2018 03:28:33.753333,49.22,21.0,44.0
03/05/2018 03:32:33.766666,35.72,22.0,44.0
03/05/2018 03:35:13.820000,32.67,22.0,43.0
03/05/2018 03:37:53.786666,29.66,22.0,43.0
03/05/2018 03:40:33.856666,31.94,22.0,43.0
03/05/2018 03:44:33.876666,32.46,22.0,43.0
03/05/2018 03:47:14.036666,33.89,23.0,43.0
03/05/2018 03:49:53.846666,35.0,23.0,43.0
03/05/2018 03:52:33.826666,34.94,22.0,42.0
03/05/2018 03:56:33.843333,39.0,22.0,42.0
03/05/2018 03:59:13.776666,40.26,22.0,42.0
03/05/2018 04:01:53.836666,38.47,22.0,42.0
03/05/2018 04:04:33.743333,38.79,22.0,42.0
03/05/2018 04:08:33.993333,52.53,21.0,42.0
03/05/2018 04:11:13.833333,55.19,22.0,41.0
03/05/2018 04:13:53.763333,66.7,22.0,41.0
03/05/2018 04:16:34.316666,65.55,22.0,41.0
03/05/2018 04:20:33.803333,75.04,22.0,41.0
03/05/2018 04:23:13.796666,79.47,23.0,41.0
03/05/2018 04:25:53.916666,81.35,22.0,41.0
03/05/2018 04:28:33.790000,74.83,22.0,41.0
03/05/2018 04:32:33.783333,80.87,22.0,40.0
03/05/2018 04:35:14.626666,77.02,23.0,40.0
03/05/2018 04:37:53.826666,40.21,23.0,40.0
03/05/2018 04:40:33.946666,35.5,23.0,40.0
03/05/2018 04:44:33.880000,34.61,23.0,40.0
03/05/2018 04:47:14.146666,34.19,23.0,40.0
03/05/2018 04:49:53.780000,37.17,23.0,40.0
03/05/2018 04:52:34.473333,35.6,23.0,40.0
03/05/2018 04:56:33.833333,36.02,23.0,39.0
03/05/2018 04:59:13.826666,35.91,23.0,39.0
03/05/2018 05:01:53.820000,34.45,23.0,39.0
03/05/2018 05:04:33.826666,37.28,23.0,39.0
03/05/2018 05:08:34.230000,37.11,24.0,39.0
03/05/2018 05:11:13.940000,38.66,24.0,38.0
03/05/2018 05:13:53.900000,43.13,24.0,38.0
03/05/2018 05:16:34.030000,38.29,24.0,38.0
03/05/2018 05:19:42.536666,41.26,25.0,38.0
03/05/2018 05:23:42.526666,44.32,25.0,38.0
03/05/2018 05:26:22.746666,51.63,25.0,38.0
03/05/2018 05:29:02.593333,47.55,25.0,37.0
03/05/2018 05:31:42.556666,60.7,24.0,38.0
03/05/2018 05:35:42.613333,60.09,24.0,38.0
03/05/2018 05:38:22.536666,54.13,24.0,38.0
03/05/2018 05:41:02.716666,65.79,24.0,37.0
03/05/2018 05:43:42.620000,63.73,24.0,37.0
03/05/2018 05:47:42.916666,78.11,23.0,37.0
03/05/2018 05:50:22.546666,56.39,23.0,37.0
03/05/2018 05:53:02.616666,75.76,23.0,37.0
03/05/2018 05:55:42.570000,75.4,23.0,37.0
03/05/2018 05:59:42.536666,47.06,23.0,37.0
03/05/2018 06:02:22.666666,58.35,23.0,37.0
03/05/2018 06:05:02.546666,57.74,22.0,37.0
03/05/2018 06:07:42.626666,56.67,22.0,37.0
03/05/2018 06:11:42.596666,91.32,22.0,37.0
03/05/2018 06:14:22.666666,72.67,23.0,37.0
03/05/2018 06:17:02.560000,117.67,23.0,37.0
03/05/2018 06:19:42.560000,92.72,23.0,37.0
03/05/2018 06:23:42.590000,123.89,23.0,37.0
03/05/2018 06:26:22.656666,64.02,23.0,37.0
03/05/2018 06:29:02.553333,71.28,23.0,36.0
03/05/2018 06:31:42.553333,87.47,23.0,37.0
03/05/2018 06:35:42.576666,72.2,22.0,36.0
03/05/2018 06:38:23.066666,50.98,22.0,36.0
03/05/2018 06:41:02.556666,64.89,22.0,36.0
03/05/2018 06:43:42.623333,60.89,22.0,36.0
03/05/2018 06:47:42.553333,63.57,22.0,36.0
03/05/2018 06:50:22.683333,62.46,22.0,36.0
03/05/2018 06:53:02.600000,67.85,22.0,37.0
03/05/2018 06:55:42.706666,105.78,22.0,37.0
03/05/2018 06:59:42.573333,119.7,21.0,37.0
03/05/2018 07:02:22.683333,64.5,21.0,37.0
03/05/2018 07:05:02.566666,55.83,21.0,37.0
03/05/2018 07:07:42.583333,62.62,20.0,37.0
03/05/2018 07:11:42.596666,62.19,20.0,37.0
03/05/2018 07:14:22.670000,110.38,20.0,37.0
03/05/2018 07:17:02.596666,85.94,20.0,37.0
03/05/2018 07:19:42.623333,82.35,19.0,37.0
03/05/2018 07:23:42.786666,72.98,19.0,37.0
03/05/2018 07:26:22.686666,55.98,18.0,37.0
03/05/2018 07:29:02.573333,65.57,18.0,37.0
03/05/2018 07:31:42.703333,69.13,18.0,37.0
03/05/2018 07:35:42.720000,111.87,18.0,37.0
03/05/2018 07:38:22.686666,131.15,18.0,37.0
03/05/2018 07:41:02.583333,65.28,18.0,37.0
03/05/2018 07:43:42.573333,72.51,18.0,37.0
03/05/2018 07:47:42.596666,72.98,18.0,37.0
03/05/2018 07:50:22.696666,83.4,18.0,37.0
03/05/2018 07:53:02.590000,64.17,18.0,37.0
03/05/2018 07:55:42.586666,80.15,18.0,37.0
03/05/2018 07:59:42.583333,70.5,18.0,37.0
03/05/2018 08:02:22.733333,56.21,18.0,37.0
03/05/2018 08:05:02.576666,56.98,19.0,37.0
03/05/2018 08:07:42.583333,60.02,19.0,37.0
03/05/2018 08:11:42.603333,57.91,19.0,36.0
03/05/2018 08:14:22.686666,67.45,19.0,37.0
03/05/2018 08:17:02.576666,46.87,19.0,36.0
03/05/2018 08:19:42.600000,47.25,19.0,36.0
03/05/2018 08:23:42.626666,41.35,20.0,36.0
03/05/2018 08:26:22.730000,44.49,20.0,36.0
03/05/2018 08:29:02.593333,51.19,20.0,36.0
03/05/2018 08:31:43.483333,82.61,20.0,36.0
03/05/2018 08:35:42.686666,54.91,20.0,36.0
03/05/2018 08:38:22.666666,54.76,20.0,36.0
03/05/2018 08:41:02.596666,69.21,20.0,36.0
03/05/2018 08:43:42.620000,58.13,20.0,36.0
03/05/2018 08:47:42.593333,52.0,20.0,36.0
03/05/2018 08:50:22.680000,80.57,20.0,36.0
03/05/2018 08:53:02.710000,89.15,20.0,36.0
03/05/2018 08:55:42.666666,84.53,20.0,36.0
03/05/2018 08:59:42.666666,65.47,19.0,36.0
03/05/2018 09:02:22.723333,68.37,19.0,36.0
03/05/2018 09:05:03.153333,62.67,19.0,36.0
03/05/2018 09:07:42.600000,59.71,19.0,36.0
03/05/2018 09:11:42.663333,75.43,19.0,36.0
03/05/2018 09:14:22.690000,62.91,19.0,36.0
03/05/2018 09:17:02.646666,64.55,19.0,36.0
03/05/2018 09:19:42.606666,75.59,19.0,36.0
03/05/2018 09:23:42.653333,56.22,19.0,36.0
03/05/2018 09:26:16.896666,214.5,19.0,36.0
03/05/2018 09:28:56.860000,69.15,19.0,36.0
03/05/2018 09:31:36.930000,63.37,19.0,36.0
03/05/2018 09:35:37.530000,71.76,19.0,36.0
03/05/2018 09:38:16.876666,67.04,19.0,36.0
03/05/2018 09:40:56.870000,64.77,19.0,36.0
03/05/2018 09:43:37.016666,65.8,19.0,36.0
03/05/2018 09:47:37.633333,80.85,19.0,36.0
03/05/2018 09:50:16.963333,56.15,19.0,36.0
03/05/2018 09:52:56.966666,88.69,19.0,36.0
03/05/2018 09:55:36.973333,73.3,19.0,36.0
03/05/2018 09:59:36.883333,66.0,20.0,36.0
03/05/2018 10:02:17.020000,88.4,20.0,36.0
03/05/2018 10:04:56.936666,87.0,20.0,36.0
03/05/2018 10:07:37.100000,74.67,20.0,36.0
03/05/2018 10:11:36.896666,67.55,20.0,36.0
03/05/2018 10:14:16.960000,61.62,21.0,36.0
03/05/2018 10:16:57.003333,61.28,21.0,36.0
03/05/2018 10:19:36.973333,63.61,21.0,36.0
03/05/2018 10:23:36.890000,66.2,21.0,36.0
03/05/2018 10:26:16.943333,63.96,21.0,36.0
03/05/2018 10:28:56.900000,65.3,21.0,36.0
03/05/2018 10:31:36.966666,68.49,22.0,35.0
03/05/2018 10:35:37.010000,60.91,22.0,35.0
03/05/2018 10:38:17.033333,62.39,22.0,35.0
03/05/2018 10:40:56.943333,64.8,22.0,35.0
03/05/2018 10:43:37.013333,65.67,22.0,35.0
03/05/2018 10:47:36.906666,63.11,22.0,35.0
03/05/2018 10:50:16.900000,65.23,22.0,35.0
03/05/2018 10:52:57.213333,63.11,22.0,35.0
03/05/2018 10:55:37.100000,60.28,22.0,35.0
03/05/2018 10:59:36.906666,67.26,22.0,34.0
03/05/2018 11:02:16.906666,113.17,22.0,34.0
03/05/2018 11:04:56.920000,198.53,22.0,34.0
03/05/2018 11:07:36.906666,182.56,22.0,34.0
03/05/2018 11:11:36.950000,193.24,21.0,34.0
03/05/2018 11:14:16.916666,198.06,21.0,34.0
03/05/2018 11:16:56.946666,183.04,20.0,34.0
03/05/2018 11:19:36.926666,185.06,20.0,34.0
03/05/2018 11:23:37.023333,210.18,21.0,34.0
03/05/2018 11:26:17.753333,189.37,21.0,34.0
03/05/2018 11:28:58.266666,173.85,21.0,34.0
03/05/2018 11:31:36.916666,171.02,21.0,34.0
03/05/2018 11:35:36.920000,113.26,21.0,34.0
03/05/2018 11:38:17.010000,281.26,21.0,34.0
03/05/2018 11:40:56.983333,307.85,21.0,34.0
03/05/2018 11:43:36.980000,295.93,21.0,34.0
03/05/2018 11:47:36.936666,313.96,21.0,34.0
03/05/2018 11:50:16.916666,294.16,21.0,34.0
03/05/2018 11:52:56.930000,303.35,21.0,34.0
03/05/2018 11:55:36.966666,211.9,21.0,34.0
03/05/2018 11:59:36.990000,226.81,20.0,34.0
03/05/2018 12:02:17.030000,268.31,21.0,34.0
03/05/2018 12:04:56.933333,195.52,20.0,34.0
03/05/2018 12:07:37.003333,189.65,20.0,34.0
03/05/2018 12:11:37.213333,195.96,20.0,34.0
03/05/2018 12:14:17.233333,232.19,20.0,34.0
03/05/2018 12:16:56.936666,220.96,20.0,34.0
03/05/2018 12:19:36.950000,262.0,20.0,34.0
03/05/2018 12:23:36.970000,265.04,19.0,34.0
03/05/2018 12:26:16.963333,275.57,19.0,34.0
03/05/2018 12:28:56.936666,229.94,19.0,34.0
03/05/2018 12:31:36.946666,224.64,19.0,34.0
03/05/2018 12:35:37.016666,230.49,19.0,34.0
03/05/2018 12:38:16.983333,253.84,19.0,34.0
03/05/2018 12:40:57.210000,240.06,19.0,34.0
03/05/2018 12:43:36.953333,212.84,19.0,34.0
03/05/2018 12:47:36.970000,133.17,20.0,34.0
03/05/2018 12:50:17.033333,144.33,20.0,34.0
03/05/2018 12:52:57.140000,115.66,20.0,34.0
03/05/2018 12:55:36.956666,98.43,20.0,34.0
03/05/2018 12:59:36.943333,265.98,20.0,33.0
03/05/2018 13:02:16.953333,258.3,20.0,34.0
03/05/2018 13:04:56.943333,171.7,20.0,33.0
03/05/2018 13:07:37.020000,139.45,20.0,33.0
03/05/2018 13:11:37.040000,195.92,20.0,33.0
03/05/2018 13:14:16.983333,185.63,21.0,34.0
03/05/2018 13:16:57.426666,116.89,20.0,34.0
03/05/2018 13:19:36.986666,230.39,21.0,34.0
03/05/2018 13:23:37.053333,164.31,20.0,34.0
03/05/2018 13:26:16.993333,93.56,21.0,33.0
03/05/2018 13:28:57.253333,232.45,21.0,33.0
03/05/2018 13:31:36.980000,169.94,21.0,34.0
03/05/2018 13:35:37.720000,192.28,21.0,34.0
03/05/2018 13:38:17.143333,182.4,21.0,34.0
03/05/2018 13:40:56.976666,197.0,21.0,33.0
03/05/2018 13:43:36.976666,254.14,21.0,34.0
03/05/2018 13:47:37.003333,301.52,21.0,33.0
03/05/2018 13:50:17.316666,303.94,21.0,33.0
03/05/2018 13:52:57.013333,286.18,22.0,33.0
03/05/2018 13:55:36.976666,290.76,22.0,33.0
03/05/2018 13:59:36.993333,270.22,22.0,33.0
03/05/2018 14:02:17.016666,232.06,23.0,33.0
03/05/2018 14:04:56.986666,183.08,23.0,34.0
03/05/2018 14:07:37.016666,157.79,23.0,34.0
03/05/2018 14:11:37.096666,190.06,23.0,34.0
03/05/2018 14:14:17.043333,199.11,23.0,34.0
03/05/2018 14:16:57.103333,232.63,23.0,34.0
03/05/2018 14:19:37.010000,247.0,23.0,33.0
03/05/2018 14:23:37.016666,270.16,23.0,35.0
03/05/2018 14:26:16.996666,309.37,23.0,35.0
03/05/2018 14:28:57.066666,324.76,23.0,35.0
03/05/2018 14:31:37.120000,325.1,23.0,34.0
03/05/2018 14:35:37.050000,332.1,22.0,35.0
03/05/2018 14:38:17.026666,276.02,22.0,35.0
03/05/2018 14:40:57.003333,223.27,22.0,35.0
03/05/2018 14:43:36.996666,188.32,22.0,35.0
03/05/2018 14:47:37.116666,185.63,22.0,35.0
03/05/2018 14:55:37.026666,197.19,22.0,35.0
03/05/2018 14:59:37.186666,241.4,21.0,35.0
03/05/2018 15:02:17.270000,266.47,21.0,35.0
03/05/2018 15:04:57.166666,262.08,21.0,35.0
03/05/2018 15:07:37.153333,283.14,21.0,36.0
03/05/2018 15:11:37.156666,292.67,21.0,36.0
03/05/2018 15:14:17.086666,312.08,21.0,36.0
03/05/2018 15:16:57.136666,299.54,21.0,36.0
03/05/2018 15:19:37.123333,295.29,21.0,36.0
03/05/2018 15:23:37.433333,305.84,21.0,36.0
03/05/2018 15:26:17.220000,298.98,21.0,36.0
03/05/2018 15:28:57.063333,302.1,21.0,36.0
03/05/2018 15:35:37.146666,333.46,20.0,36.0
03/05/2018 15:38:17.153333,316.46,20.0,36.0
03/05/2018 15:40:57.086666,314.6,20.0,36.0
03/05/2018 15:43:37.323333,283.53,20.0,36.0
03/05/2018 15:47:37.216666,296.73,20.0,36.0
03/05/2018 15:50:17.183333,317.85,20.0,36.0
03/05/2018 15:52:57.180000,352.33,20.0,36.0
03/05/2018 15:55:37.306666,347.08,20.0,37.0
03/05/2018 15:59:37.120000,350.86,20.0,37.0
03/05/2018 16:02:17.123333,360.0,20.0,37.0
03/05/2018 16:04:57.786666,355.0,20.0,36.0
03/05/2018 16:07:37.136666,392.51,20.0,37.0
03/05/2018 16:11:37.120000,447.33,20.0,37.0
03/05/2018 16:14:20.810000,424.24,19.0,36.0
03/05/2018 16:16:57.170000,352.47,20.0,36.0
03/05/2018 16:19:37.610000,353.24,20.0,36.0
03/05/2018 16:22:17.323333,344.35,20.0,37.0
03/05/2018 16:26:17.480000,351.04,20.0,36.0
03/05/2018 16:28:57.176666,352.04,20.0,37.0
03/05/2018 16:31:37.360000,351.55,20.0,37.0
03/05/2018 16:35:37.116666,335.48,20.0,36.0
03/05/2018 16:38:17.186666,302.68,20.0,37.0
03/05/2018 16:40:57.180000,340.94,20.0,37.0
03/05/2018 16:43:39.200000,389.16,19.0,37.0
03/05/2018 16:47:38.546666,442.81,19.0,37.0
03/05/2018 16:50:17.093333,212.9,19.0,37.0
03/05/2018 16:52:57.873333,216.8,19.0,37.0
03/05/2018 16:55:37.176666,203.45,19.0,37.0
03/05/2018 16:59:37.520000,239.35,19.0,38.0
03/05/2018 17:02:17.076666,246.44,19.0,38.0
03/05/2018 17:04:57.133333,293.52,18.0,38.0
03/05/2018 17:07:37.533333,258.27,18.0,38.0
03/05/2018 17:11:37.426666,342.75,18.0,39.0
03/05/2018 17:14:17.330000,49.23,18.0,39.0
03/05/2018 17:16:58.183333,40.43,18.0,39.0
03/05/2018 17:19:37.143333,39.74,18.0,38.0
03/05/2018 17:23:38.096666,40.06,18.0,39.0
03/05/2018 17:26:17.090000,39.8,18.0,39.0
03/05/2018 17:28:57.506666,39.44,18.0,39.0
03/05/2018 17:31:37.306666,38.78,19.0,39.0
03/05/2018 17:35:37.516666,42.04,18.0,39.0
03/05/2018 17:38:17.286666,43.65,19.0,38.0
03/05/2018 17:40:57.206666,63.81,19.0,38.0
03/05/2018 17:43:37.103333,71.94,19.0,38.0
03/05/2018 17:47:37.183333,55.23,19.0,38.0
03/05/2018 17:50:18.170000,54.45,19.0,38.0
03/05/2018 17:52:57.126666,51.76,19.0,39.0
03/05/2018 17:55:37.570000,41.85,18.0,39.0
03/05/2018 17:59:37.220000,41.6,18.0,39.0
03/05/2018 18:02:19.073333,38.81,17.0,39.0
03/05/2018 18:05:00.006666,38.55,18.0,40.0
03/05/2018 18:07:37.136666,39.85,19.0,40.0
03/05/2018 18:11:38.416666,37.47,19.0,39.0
03/05/2018 18:14:17.556666,37.2,20.0,39.0
03/05/2018 18:16:57.280000,39.7,20.0,39.0
03/05/2018 18:19:37.153333,40.07,19.0,39.0
03/05/2018 18:23:37.316666,41.57,19.0,39.0
03/05/2018 18:26:17.546666,42.17,19.0,40.0
03/05/2018 18:28:57.370000,41.77,20.0,39.0
03/05/2018 18:31:37.213333,42.7,20.0,39.0
03/05/2018 18:35:37.126666,41.62,20.0,39.0
03/05/2018 18:38:17.120000,43.21,20.0,39.0
03/05/2018 18:40:57.190000,42.3,20.0,39.0
03/05/2018 18:43:37.100000,39.72,20.0,39.0
03/05/2018 18:47:37.160000,42.06,20.0,39.0
03/05/2018 18:50:17.363333,40.47,19.0,40.0
03/05/2018 18:52:57.153333,40.7,19.0,40.0
03/05/2018 18:55:37.153333,37.66,19.0,40.0
03/05/2018 18:59:37.136666,40.02,17.0,40.0
03/05/2018 19:02:17.486666,41.4,17.0,40.0
03/05/2018 19:04:57.190000,42.13,17.0,40.0
03/05/2018 19:07:37.273333,42.0,16.0,40.0
03/05/2018 19:11:37.546666,38.19,15.0,41.0
03/05/2018 19:14:17.180000,41.39,15.0,41.0
03/05/2018 19:16:57.283333,38.5,15.0,41.0
03/05/2018 19:19:37.226666,63.45,14.0,40.0
03/05/2018 19:23:37.253333,49.72,14.0,41.0
03/05/2018 19:26:17.173333,42.34,14.0,42.0
03/05/2018 19:28:57.583333,39.11,14.0,43.0
03/05/2018 19:31:37.280000,65.24,14.0,43.0
03/05/2018 19:35:37.286666,65.56,14.0,43.0
03/05/2018 19:38:17.136666,56.29,14.0,43.0
03/05/2018 19:40:57.236666,66.46,14.0,43.0
03/05/2018 19:43:37.346666,56.21,13.0,43.0
03/05/2018 19:47:37.223333,51.51,13.0,43.0
03/05/2018 19:50:17.176666,42.54,13.0,43.0
03/05/2018 19:52:57.730000,40.02,13.0,43.0
03/05/2018 19:55:37.156666,39.11,13.0,43.0
03/05/2018 19:59:37.196666,37.96,13.0,44.0
03/05/2018 20:04:57.126666,38.32,12.0,43.0
03/05/2018 20:07:37.260000,39.41,12.0,44.0
03/05/2018 20:11:37.123333,37.52,12.0,43.0
03/05/2018 20:14:17.230000,38.3,12.0,43.0
03/05/2018 20:16:57.170000,36.76,12.0,43.0
03/05/2018 20:19:37.243333,38.64,12.0,44.0
03/05/2018 20:23:37.216666,36.72,12.0,45.0
03/05/2018 20:26:17.143333,42.33,12.0,45.0
03/05/2018 20:28:57.156666,48.53,12.0,46.0
03/05/2018 20:31:38.006666,49.36,12.0,46.0
03/05/2018 20:35:37.176666,57.13,12.0,45.0
03/05/2018 20:38:17.216666,66.47,12.0,46.0
03/05/2018 20:40:57.303333,52.15,12.0,46.0
03/05/2018 20:43:37.470000,100.64,12.0,46.0
03/05/2018 20:47:37.153333,95.43,12.0,45.0
03/05/2018 20:50:17.530000,58.02,12.0,45.0
03/05/2018 20:52:57.183333,55.34,12.0,45.0
03/05/2018 20:55:37.193333,57.46,12.0,45.0
03/05/2018 20:59:37.226666,55.89,12.0,45.0
03/05/2018 21:02:17.913333,50.91,12.0,46.0
03/05/2018 21:04:57.180000,50.6,12.0,45.0
03/05/2018 21:07:37.176666,62.09,12.0,46.0
03/05/2018 21:11:37.300000,53.02,13.0,45.0
03/05/2018 21:14:17.286666,59.48,13.0,45.0
03/05/2018 21:16:57.210000,50.15,12.0,45.0
03/05/2018 21:19:37.336666,52.85,13.0,45.0
03/05/2018 21:23:37.373333,54.81,13.0,45.0
03/05/2018 21:26:17.346666,57.47,13.0,45.0
03/05/2018 21:28:57.213333,60.7,13.0,45.0
03/05/2018 21:31:37.256666,58.17,12.0,44.0
03/05/2018 21:35:37.473333,53.2,13.0,46.0
03/05/2018 21:38:17.263333,50.96,13.0,46.0
03/05/2018 21:40:57.296666,142.06,13.0,46.0
03/05/2018 21:43:37.856666,166.88,12.0,46.0
03/05/2018 21:47:37.203333,84.91,12.0,47.0
03/05/2018 21:50:17.180000,69.04,12.0,47.0
03/05/2018 21:52:57.396666,74.51,12.0,47.0
03/05/2018 21:55:37.280000,63.43,12.0,46.0
03/05/2018 21:59:37.186666,190.22,12.0,48.0
03/05/2018 22:02:17.276666,75.81,12.0,48.0
03/05/2018 22:04:57.456666,47.62,12.0,48.0
03/05/2018 22:07:37.300000,41.61,12.0,48.0
03/05/2018 22:11:37.723333,43.57,12.0,48.0
03/05/2018 22:14:17.423333,54.5,11.0,49.0
03/05/2018 22:16:58.470000,119.7,11.0,49.0
03/05/2018 22:19:37.316666,109.28,11.0,50.0
03/05/2018 22:23:37.273333,36.89,11.0,48.0
03/05/2018 22:26:17.233333,83.58,11.0,49.0
03/05/2018 22:28:57.280000,121.26,11.0,50.0
03/05/2018 22:31:37.260000,64.62,11.0,49.0
03/05/2018 22:35:37.650000,101.52,11.0,49.0
03/05/2018 22:38:17.966666,70.51,11.0,50.0
03/05/2018 22:40:57.406666,43.35,11.0,50.0
03/05/2018 22:43:37.340000,46.94,11.0,50.0
03/05/2018 22:47:37.326666,42.98,11.0,49.0
03/05/2018 22:50:17.306666,91.61,11.0,48.0
03/05/2018 22:52:57.376666,133.5,11.0,49.0
03/05/2018 22:55:37.253333,44.17,12.0,48.0
03/05/2018 22:59:37.366666,75.09,11.0,48.0
03/05/2018 23:02:17.420000,51.91,12.0,48.0
03/05/2018 23:04:57.383333,39.79,12.0,47.0
03/05/2018 23:07:37.386666,42.74,12.0,48.0
03/05/2018 23:11:37.380000,59.11,12.0,48.0
03/05/2018 23:14:17.313333,51.38,12.0,48.0
03/05/2018 23:16:57.440000,45.69,12.0,47.0
03/05/2018 23:19:37.336666,41.94,12.0,48.0
03/05/2018 23:23:37.350000,48.11,12.0,48.0
03/05/2018 23:26:17.363333,42.7,12.0,47.0
