InstrumentName, Swansea (DEH),,
02/15/2018 07:05:29.316666,0.03,100.0,-221.0
02/15/2018 07:08:09.243333,0.27,100.0,-221.0
02/15/2018 07:10:49.160000,0.18,100.0,-221.0
02/15/2018 07:13:29.096666,0.24,100.0,-221.0
02/15/2018 07:17:29.086666,0.24,100.0,-221.0
02/15/2018 07:20:09.090000,0.05,100.0,-221.0
02/15/2018 07:22:49.183333,0.05,100.0,-221.0
02/15/2018 07:25:29.193333,0.38,100.0,-221.0
02/15/2018 07:29:29.286666,0.03,100.0,-221.0
02/15/2018 07:32:09.253333,0.03,100.0,-221.0
02/15/2018 07:34:50.360000,0.12,100.0,-221.0
02/15/2018 07:37:29.226666,0.12,100.0,-221.0
02/15/2018 07:41:29.183333,0.12,100.0,-221.0
02/15/2018 07:44:09.356666,0.37,100.0,-221.0
02/15/2018 07:46:49.300000,0.37,100.0,-221.0
02/15/2018 07:49:29.450000,0.28,100.0,-221.0
02/15/2018 07:53:29.316666,0.22,100.0,-221.0
02/15/2018 07:56:09.760000,0.08,100.0,-221.0
02/15/2018 07:58:49.366666,0.08,100.0,-221.0
02/15/2018 08:01:29.296666,0.08,100.0,-221.0
02/15/2018 08:05:29.550000,0.28,100.0,-221.0
02/15/2018 08:08:09.290000,0.28,100.0,-221.0
02/15/2018 08:10:49.666666,0.28,100.0,-221.0
02/15/2018 08:13:29.173333,0.65,100.0,-221.0
02/15/2018 08:17:29.173333,0.15,100.0,-221.0
02/15/2018 08:20:09.280000,0.56,100.0,-221.0
02/15/2018 08:22:49.546666,0.77,100.0,-221.0
02/15/2018 08:25:29.463333,0.28,100.0,-221.0
02/15/2018 08:29:29.293333,1.12,100.0,-221.0
02/15/2018 08:32:09.320000,1.1,100.0,-221.0
02/15/2018 08:34:49.396666,0.17,100.0,-221.0
02/15/2018 08:37:29.206666,0.5,100.0,-221.0
02/15/2018 08:41:29.270000,0.44,100.0,-221.0
02/15/2018 08:44:09.203333,0.44,100.0,-221.0
02/15/2018 08:46:49.423333,1.08,100.0,-221.0
02/15/2018 08:49:29.570000,0.07,100.0,-221.0
02/15/2018 08:52:09.246666,0.44,100.0,-221.0
02/15/2018 08:56:09.263333,0.26,100.0,-221.0
02/15/2018 08:58:49.180000,1.25,100.0,-221.0
02/15/2018 09:01:29.423333,0.57,100.0,-221.0
02/15/2018 09:04:09.356666,0.69,100.0,-221.0
02/15/2018 09:08:09.426666,1.18,100.0,-221.0
02/15/2018 09:10:49.193333,0.87,100.0,-221.0
02/15/2018 09:13:29.196666,0.65,100.0,-221.0
02/15/2018 09:16:09.146666,0.15,100.0,-221.0
02/15/2018 09:20:09.366666,0.15,100.0,-221.0
02/15/2018 09:22:49.400000,0.15,100.0,-221.0
02/15/2018 09:25:29.266666,0.15,100.0,-221.0
02/15/2018 09:28:09.290000,0.03,100.0,-221.0
02/15/2018 09:32:09.300000,0.26,100.0,-221.0
02/15/2018 09:34:49.906666,0.15,100.0,-221.0
02/15/2018 09:37:29.570000,0.07,100.0,-221.0
02/15/2018 09:41:29.270000,0.43,100.0,-221.0
02/15/2018 09:44:09.486666,0.24,100.0,-221.0
02/15/2018 09:46:49.220000,0.27,100.0,-221.0
02/15/2018 09:49:29.796666,0.23,100.0,-221.0
02/15/2018 09:53:29.386666,0.97,100.0,-221.0
02/15/2018 09:56:11.116666,1.27,100.0,-221.0
02/15/2018 09:58:49.413333,0.45,100.0,-221.0
02/15/2018 10:01:29.630000,0.22,100.0,-221.0
02/15/2018 10:05:29.576666,0.57,100.0,-221.0
02/15/2018 10:08:09.246666,0.1,100.0,-221.0
02/15/2018 10:10:49.566666,0.08,100.0,-221.0
02/15/2018 10:13:29.383333,0.08,100.0,-221.0
02/15/2018 10:17:29.176666,0.42,100.0,-221.0
02/15/2018 10:20:09.746666,0.32,100.0,-221.0
02/15/2018 10:22:49.523333,0.32,100.0,-221.0
02/15/2018 10:25:29.340000,0.22,100.0,-221.0
02/15/2018 10:29:29.646666,0.69,100.0,-221.0
02/15/2018 10:32:09.783333,0.95,100.0,-221.0
02/15/2018 10:34:49.293333,0.33,100.0,-221.0
02/15/2018 10:37:29.416666,0.56,100.0,-221.0
02/15/2018 10:41:29.250000,1.0,100.0,-221.0
02/15/2018 10:44:09.160000,0.65,100.0,-221.0
02/15/2018 10:46:49.346666,0.22,100.0,-221.0
02/15/2018 10:49:29.633333,0.53,100.0,-221.0
02/15/2018 10:53:29.350000,0.29,100.0,-221.0
02/15/2018 10:56:09.230000,0.61,100.0,-221.0
02/15/2018 10:58:49.240000,0.24,100.0,-221.0
02/15/2018 11:01:29.273333,0.2,100.0,-221.0
02/15/2018 11:05:29.186666,0.78,100.0,-221.0
02/15/2018 11:08:09.320000,0.12,100.0,-221.0
02/15/2018 11:10:49.383333,0.53,100.0,-221.0
02/15/2018 11:13:29.176666,0.07,100.0,-221.0
02/15/2018 11:17:29.420000,0.27,100.0,-221.0
02/15/2018 11:20:09.340000,0.49,100.0,-221.0
02/15/2018 11:22:49.226666,0.22,100.0,-221.0
02/15/2018 11:25:29.310000,0.2,100.0,-221.0
02/15/2018 11:29:29.196666,0.44,100.0,-221.0
02/15/2018 11:32:09.256666,0.36,100.0,-221.0
02/15/2018 11:34:49.276666,0.28,100.0,-221.0
02/15/2018 11:37:29.203333,0.08,100.0,-221.0
02/15/2018 11:41:29.470000,0.03,100.0,-221.0
02/15/2018 11:44:09.206666,0.24,100.0,-221.0
02/15/2018 11:46:49.496666,0.56,100.0,-221.0
02/15/2018 11:49:29.253333,0.14,100.0,-221.0
02/15/2018 11:52:09.406666,0.25,100.0,-221.0
02/15/2018 11:56:09.193333,0.26,100.0,-221.0
02/15/2018 11:58:49.176666,0.17,100.0,-221.0
02/15/2018 12:01:29.190000,0.69,100.0,-221.0
02/15/2018 12:05:29.353333,0.22,100.0,-221.0
02/15/2018 12:08:09.200000,0.52,100.0,-221.0
02/15/2018 12:10:49.360000,1.02,100.0,-221.0
02/15/2018 12:13:29.156666,0.43,100.0,-221.0
02/15/2018 12:16:09.366666,0.68,100.0,-221.0
02/15/2018 12:20:09.223333,0.8,100.0,-221.0
02/15/2018 12:22:49.330000,0.85,100.0,-221.0
02/15/2018 12:25:29.303333,1.32,100.0,-221.0
02/15/2018 12:28:09.280000,1.51,100.0,-221.0
02/15/2018 12:32:09.270000,1.62,100.0,-221.0
02/15/2018 12:34:49.400000,1.38,100.0,-221.0
02/15/2018 12:37:29.280000,4.35,100.0,-221.0
02/15/2018 12:40:09.226666,5.4,100.0,-221.0
02/15/2018 12:44:09.580000,4.0,100.0,-221.0
02/15/2018 12:46:49.266666,3.78,100.0,-221.0
02/15/2018 12:49:29.280000,2.87,100.0,-221.0
02/15/2018 12:53:29.570000,2.49,100.0,-221.0
02/15/2018 12:56:09.426666,1.61,100.0,-221.0
02/15/2018 12:58:50.206666,0.73,100.0,-221.0
02/15/2018 13:01:29.213333,0.82,100.0,-221.0
02/15/2018 13:05:29.236666,1.0,100.0,-221.0
02/15/2018 13:08:09.380000,1.05,100.0,-221.0
02/15/2018 13:10:49.290000,1.4,100.0,-221.0
02/15/2018 13:13:29.266666,1.31,100.0,-221.0
02/15/2018 13:17:29.276666,2.92,100.0,-221.0
02/15/2018 13:20:09.456666,3.53,100.0,-221.0
02/15/2018 13:22:49.280000,4.82,100.0,-221.0
02/15/2018 13:25:29.403333,4.21,100.0,-221.0
02/15/2018 13:29:29.340000,3.0,100.0,-221.0
02/15/2018 13:32:09.663333,2.71,100.0,-221.0
02/15/2018 13:34:49.410000,2.54,100.0,-221.0
02/15/2018 13:37:29.640000,3.5,100.0,-221.0
02/15/2018 13:41:29.606666,2.8,100.0,-221.0
02/15/2018 13:44:09.426666,3.03,100.0,-221.0
02/15/2018 13:46:49.533333,2.21,100.0,-221.0
02/15/2018 13:49:29.636666,3.21,100.0,-221.0
02/15/2018 13:53:29.410000,3.88,100.0,-221.0
02/15/2018 13:56:09.736666,7.31,100.0,-221.0
02/15/2018 14:02:36.473333,6.77,100.0,-221.0
02/15/2018 14:05:16.123333,8.98,100.0,-221.0
02/15/2018 14:10:35.966666,7.44,100.0,-221.0
02/15/2018 14:18:17.446666,5.39,100.0,-221.0
02/15/2018 14:26:20.173333,3.0,100.0,-221.0
02/15/2018 14:28:59.046666,2.67,100.0,-221.0
02/15/2018 14:30:16.960000,2.62,100.0,-221.0
02/15/2018 14:53:26.366666,3.69,100.0,-221.0
02/15/2018 14:56:06.370000,3.51,100.0,-221.0
02/15/2018 14:58:46.253333,3.7,100.0,-221.0
02/15/2018 15:01:28.290000,3.44,100.0,-221.0
02/15/2018 15:05:26.143333,3.96,100.0,-221.0
02/15/2018 15:06:46.366666,4.06,100.0,-221.0
02/15/2018 15:14:28.723333,2.77,100.0,-221.0
02/15/2018 15:19:20.306666,2.97,100.0,-221.0
02/15/2018 15:21:59.483333,4.27,100.0,-221.0
02/15/2018 15:26:00.816666,3.64,100.0,-221.0
02/15/2018 15:28:42.580000,3.18,100.0,-221.0
02/15/2018 15:31:21.216666,3.4,100.0,-221.0
02/15/2018 15:35:22.470000,3.13,100.0,-221.0
02/15/2018 15:37:59.670000,3.5,100.0,-221.0
02/15/2018 15:40:39.826666,3.0,100.0,-221.0
02/15/2018 15:44:39.543333,4.97,100.0,-221.0
02/15/2018 15:47:19.966666,6.43,100.0,-221.0
02/15/2018 15:48:39.333333,5.72,100.0,-221.0
02/15/2018 15:53:26.966666,5.45,100.0,-221.0
02/15/2018 15:56:06.536666,4.27,100.0,-221.0
02/15/2018 16:01:26.573333,4.03,100.0,-221.0
02/15/2018 16:04:09.770000,3.05,100.0,-221.0
02/15/2018 16:11:24.890000,3.0,100.0,-221.0
02/15/2018 16:14:04.656666,3.26,100.0,-221.0
02/15/2018 16:16:44.820000,3.69,100.0,-221.0
02/15/2018 16:19:24.723333,2.74,100.0,-221.0
02/15/2018 16:23:25.670000,2.46,100.0,-221.0
02/15/2018 16:26:04.826666,3.14,100.0,-221.0
02/15/2018 16:28:44.926666,2.86,100.0,-221.0
02/15/2018 16:31:24.796666,3.24,100.0,-221.0
02/15/2018 16:35:24.810000,1.54,100.0,-221.0
02/15/2018 16:38:04.893333,3.27,100.0,-221.0
02/15/2018 16:40:44.796666,2.05,100.0,-221.0
02/15/2018 16:44:44.770000,2.64,100.0,-221.0
02/15/2018 16:47:24.673333,2.0,100.0,-221.0
02/15/2018 16:50:05.540000,2.26,100.0,-221.0
02/15/2018 16:52:44.983333,2.24,100.0,-221.0
02/15/2018 16:56:44.863333,3.18,100.0,-221.0
02/15/2018 16:59:24.486666,3.14,100.0,-221.0
02/15/2018 17:02:04.820000,2.49,100.0,-221.0
02/15/2018 17:04:44.496666,1.77,100.0,-221.0
02/15/2018 17:08:44.783333,1.68,100.0,-221.0
02/15/2018 17:11:24.923333,2.09,100.0,-221.0
02/15/2018 17:14:04.693333,2.17,100.0,-221.0
02/15/2018 17:16:44.783333,2.19,100.0,-221.0
02/15/2018 17:19:24.893333,2.65,100.0,-221.0
02/15/2018 17:23:24.606666,2.83,100.0,-221.0
02/15/2018 17:26:04.666666,2.46,100.0,-221.0
02/15/2018 17:28:45.080000,2.5,100.0,-221.0
02/15/2018 17:32:44.853333,3.63,100.0,-221.0
02/15/2018 17:35:24.503333,3.23,100.0,-221.0
02/15/2018 17:41:42.456666,3.61,100.0,-221.0
02/15/2018 17:46:48.336666,1.0,100.0,-221.0
02/15/2018 17:50:39.800000,2.13,100.0,-221.0
02/15/2018 17:53:19.286666,2.45,100.0,-221.0
02/15/2018 17:54:39.306666,2.26,100.0,-221.0
02/15/2018 17:57:19.023333,2.41,100.0,-221.0
02/15/2018 18:01:39.073333,2.83,100.0,-221.0
02/15/2018 18:05:39.026666,2.72,100.0,-221.0
02/15/2018 18:08:19.993333,2.0,100.0,-221.0
02/15/2018 18:10:59.096666,1.9,100.0,-221.0
02/15/2018 18:13:39.003333,2.35,100.0,-221.0
02/15/2018 18:16:19.263333,2.95,100.0,-221.0
02/15/2018 18:20:18.973333,2.08,100.0,-221.0
02/15/2018 18:22:59.026666,3.0,100.0,-221.0
02/15/2018 18:25:39.036666,2.62,100.0,-221.0
02/15/2018 18:29:39.130000,2.53,100.0,-221.0
02/15/2018 18:32:19.470000,2.83,100.0,-221.0
02/15/2018 18:34:59.143333,2.78,100.0,-221.0
02/15/2018 18:37:39.323333,2.34,100.0,-221.0
02/15/2018 18:40:20.023333,2.98,100.0,-221.0
02/15/2018 18:44:19.506666,3.11,100.0,-221.0
02/15/2018 18:46:58.956666,3.32,100.0,-221.0
02/15/2018 18:49:39.290000,2.62,100.0,-221.0
02/15/2018 18:53:39.786666,2.28,100.0,-221.0
02/15/2018 18:56:19.226666,3.05,100.0,-221.0
02/15/2018 18:58:59.023333,2.61,100.0,-221.0
02/15/2018 19:01:39.113333,1.95,100.0,-221.0
02/15/2018 19:04:19.043333,4.71,100.0,-221.0
02/15/2018 19:08:19.000000,1.79,100.0,-221.0
02/15/2018 19:10:59.223333,2.59,100.0,-221.0
02/15/2018 19:13:39.420000,2.08,100.0,-221.0
02/15/2018 19:16:19.546666,2.94,100.0,-221.0
02/15/2018 19:20:19.043333,3.12,100.0,-221.0
02/15/2018 19:22:59.036666,2.23,100.0,-221.0
02/15/2018 19:25:39.050000,3.19,100.0,-221.0
02/15/2018 19:29:39.043333,3.08,100.0,-221.0
02/15/2018 19:30:59.270000,2.85,100.0,-221.0
02/15/2018 19:35:03.560000,2.79,100.0,-221.0
02/15/2018 19:37:39.026666,2.41,100.0,-221.0
02/15/2018 19:41:39.240000,2.5,100.0,-221.0
02/15/2018 19:44:19.480000,1.97,100.0,-221.0
02/15/2018 19:46:59.326666,2.66,100.0,-221.0
02/15/2018 19:49:39.626666,2.97,100.0,-221.0
02/15/2018 19:52:19.413333,2.8,100.0,-221.0
02/15/2018 19:56:19.703333,3.31,100.0,-221.0
02/15/2018 19:58:59.540000,3.1,100.0,-221.0
02/15/2018 20:01:39.440000,3.47,100.0,-221.0
02/15/2018 20:05:39.166666,4.05,100.0,-221.0
02/15/2018 20:08:19.316666,3.67,100.0,-221.0
02/15/2018 20:10:59.140000,3.45,100.0,-221.0
02/15/2018 20:13:39.080000,3.33,100.0,-221.0
02/15/2018 20:17:39.306666,2.46,100.0,-221.0
02/15/2018 20:20:19.146666,2.92,100.0,-221.0
02/15/2018 20:22:59.373333,2.68,100.0,-221.0
02/15/2018 20:25:39.373333,3.19,100.0,-221.0
02/15/2018 20:29:39.166666,3.35,100.0,-221.0
02/15/2018 20:32:19.166666,3.0,100.0,-221.0
02/15/2018 20:34:59.026666,2.9,100.0,-221.0
02/15/2018 20:37:39.250000,2.3,100.0,-221.0
02/15/2018 20:41:39.396666,2.66,100.0,-221.0
02/15/2018 20:44:19.610000,2.56,100.0,-221.0
02/15/2018 20:46:59.126666,2.74,100.0,-221.0
02/15/2018 20:49:39.133333,2.88,100.0,-221.0
02/15/2018 20:53:39.336666,2.0,100.0,-221.0
02/15/2018 20:56:19.126666,3.08,100.0,-221.0
02/15/2018 20:58:59.016666,3.92,100.0,-221.0
02/15/2018 21:01:39.466666,2.69,100.0,-221.0
02/15/2018 21:05:39.173333,2.17,100.0,-221.0
02/15/2018 21:06:59.050000,2.11,100.0,-221.0
02/15/2018 21:10:59.366666,2.08,100.0,-221.0
02/15/2018 21:13:39.243333,1.8,100.0,-221.0
02/15/2018 21:16:19.296666,2.03,100.0,-221.0
02/15/2018 21:20:19.240000,0.18,100.0,-221.0
02/15/2018 21:22:59.106666,0.18,100.0,-221.0
02/15/2018 21:25:39.166666,0.18,100.0,-221.0
02/15/2018 21:29:39.183333,0.18,100.0,-221.0
02/15/2018 21:32:19.110000,0.2,100.0,-221.0
02/15/2018 21:34:59.116666,0.08,100.0,-221.0
02/15/2018 21:37:39.173333,0.08,100.0,-221.0
02/15/2018 21:40:19.293333,1.37,100.0,-221.0
02/15/2018 21:44:19.233333,0.87,100.0,-221.0
02/15/2018 21:46:59.320000,0.87,100.0,-221.0
02/15/2018 21:49:39.550000,0.87,100.0,-221.0
02/15/2018 21:52:19.106666,0.67,100.0,-221.0
02/15/2018 21:56:19.163333,1.27,100.0,-221.0
02/15/2018 21:58:59.050000,0.9,100.0,-221.0
02/15/2018 22:01:39.273333,0.95,100.0,-221.0
02/15/2018 22:05:39.110000,1.21,100.0,-221.0
02/15/2018 22:08:19.650000,0.72,100.0,-221.0
02/15/2018 22:11:00.170000,0.54,100.0,-221.0
02/15/2018 22:13:39.196666,0.75,100.0,-221.0
02/15/2018 22:16:20.166666,0.11,100.0,-221.0
02/15/2018 22:20:20.050000,1.78,100.0,-221.0
02/15/2018 22:21:39.226666,1.72,100.0,-221.0
02/15/2018 22:24:23.726666,1.0,100.0,-221.0
02/15/2018 22:31:23.463333,0.45,100.0,-221.0
02/15/2018 22:34:03.543333,1.0,100.0,-221.0
02/15/2018 22:38:03.306666,0.44,100.0,-221.0
02/15/2018 22:39:24.196666,0.88,100.0,-221.0
02/15/2018 22:44:43.203333,0.49,100.0,-221.0
02/15/2018 22:46:03.210000,0.75,100.0,-221.0
02/15/2018 22:49:58.210000,0.0,100.0,-221.0
02/15/2018 22:53:17.106666,0.0,100.0,-221.0
02/15/2018 22:54:36.466666,0.96,100.0,-221.0
02/15/2018 23:00:23.386666,2.0,100.0,-221.0
02/15/2018 23:03:34.460000,0.0,100.0,-221.0
02/15/2018 23:07:50.663333,1.06,100.0,-221.0
02/15/2018 23:09:26.860000,0.0,100.0,-221.0
02/15/2018 23:16:15.073333,0.94,100.0,-221.0
02/15/2018 23:24:59.040000,0.28,100.0,-221.0
02/15/2018 23:28:58.900000,0.92,100.0,-221.0
02/15/2018 23:31:38.966666,0.34,100.0,-221.0
02/15/2018 23:34:18.950000,0.79,100.0,-221.0
02/15/2018 23:38:19.203333,0.48,100.0,-221.0
02/15/2018 23:40:59.203333,0.19,100.0,-221.0
02/15/2018 23:42:18.840000,0.48,100.0,-221.0
02/15/2018 23:47:38.780000,2.72,100.0,-221.0
02/15/2018 23:48:59.253333,2.24,100.0,-221.0
02/15/2018 23:52:58.873333,2.23,100.0,-221.0
02/15/2018 23:55:38.906666,2.05,100.0,-221.0
02/15/2018 23:58:19.036666,2.26,100.0,-221.0
02/16/2018 00:02:18.953333,2.7,100.0,-221.0
02/16/2018 00:04:58.970000,2.53,100.0,-221.0
02/16/2018 00:07:39.093333,2.63,100.0,-221.0
02/16/2018 00:11:38.846666,0.73,100.0,-221.0
02/16/2018 00:14:18.850000,1.18,100.0,-221.0
02/16/2018 00:16:58.893333,0.03,100.0,-221.0
02/16/2018 00:19:38.966666,0.18,100.0,-221.0
02/16/2018 00:22:19.540000,0.69,100.0,-221.0
02/16/2018 00:24:59.280000,0.73,100.0,-221.0
02/16/2018 00:27:38.833333,0.33,100.0,-221.0
02/16/2018 00:31:37.096666,0.0,100.0,-221.0
02/16/2018 00:34:12.253333,0.18,100.0,-221.0
02/16/2018 00:35:32.296666,0.18,100.0,-221.0
02/16/2018 00:40:45.800000,0.0,100.0,-221.0
02/16/2018 00:43:19.563333,0.42,100.0,-221.0
02/16/2018 00:45:59.676666,0.65,100.0,-221.0
02/16/2018 00:49:59.523333,0.65,100.0,-221.0
02/16/2018 00:52:39.526666,0.61,100.0,-221.0
02/16/2018 00:55:19.580000,0.08,100.0,-221.0
02/16/2018 00:59:19.530000,2.47,100.0,-221.0
02/16/2018 01:00:39.693333,1.31,100.0,-221.0
02/16/2018 01:03:19.603333,0.89,100.0,-221.0
02/16/2018 01:11:17.236666,0.25,100.0,-221.0
02/16/2018 01:14:06.286666,0.0,100.0,-221.0
02/16/2018 01:16:39.943333,0.32,100.0,-221.0
02/16/2018 01:19:19.773333,1.08,100.0,-221.0
02/16/2018 01:23:20.343333,1.0,100.0,-221.0
02/16/2018 01:26:00.176666,1.0,100.0,-221.0
02/16/2018 01:28:40.016666,0.82,100.0,-221.0
02/16/2018 01:29:59.840000,0.75,100.0,-221.0
02/16/2018 01:35:34.416666,6.0,100.0,-221.0
02/16/2018 01:38:07.296666,5.46,100.0,-221.0
02/16/2018 01:40:47.373333,6.0,100.0,-221.0
02/16/2018 01:44:47.340000,8.05,100.0,-221.0
02/16/2018 01:47:27.386666,6.03,100.0,-221.0
02/16/2018 01:50:07.720000,6.42,100.0,-221.0
02/16/2018 01:52:47.786666,6.7,100.0,-221.0
02/16/2018 01:56:47.336666,7.82,100.0,-221.0
02/16/2018 01:59:27.343333,9.2,100.0,-221.0
02/16/2018 02:02:07.330000,9.41,100.0,-221.0
02/16/2018 02:04:47.666666,8.38,100.0,-221.0
02/16/2018 02:07:27.393333,9.13,100.0,-221.0
02/16/2018 02:11:27.346666,8.21,100.0,-221.0
02/16/2018 02:14:07.430000,7.41,100.0,-221.0
02/16/2018 02:16:48.043333,8.95,100.0,-221.0
02/16/2018 02:19:27.973333,9.0,100.0,-221.0
02/16/2018 02:23:27.690000,8.05,100.0,-221.0
02/16/2018 02:26:07.460000,8.74,100.0,-221.0
02/16/2018 02:28:47.400000,9.82,100.0,-221.0
02/16/2018 02:32:47.296666,9.7,100.0,-221.0
02/16/2018 02:35:32.216666,8.68,100.0,-221.0
02/16/2018 02:38:07.356666,8.13,100.0,-221.0
02/16/2018 02:40:47.556666,9.76,100.0,-221.0
02/16/2018 02:43:27.476666,9.85,100.0,-221.0
02/16/2018 02:47:27.296666,9.47,100.0,-221.0
02/16/2018 02:50:07.863333,9.6,100.0,-221.0
02/16/2018 02:52:47.346666,10.53,100.0,-221.0
02/16/2018 02:56:48.096666,10.57,100.0,-221.0
02/16/2018 02:59:27.313333,8.9,100.0,-221.0
02/16/2018 03:02:07.313333,10.19,100.0,-221.0
02/16/2018 03:04:47.343333,10.64,100.0,-221.0
02/16/2018 03:07:27.426666,9.74,100.0,-221.0
02/16/2018 03:11:27.420000,10.11,100.0,-221.0
02/16/2018 03:14:07.383333,10.07,100.0,-221.0
02/16/2018 03:16:47.663333,11.15,100.0,-221.0
02/16/2018 03:19:27.433333,10.34,100.0,-221.0
02/16/2018 03:22:07.633333,10.65,100.0,-221.0
02/16/2018 03:26:07.413333,11.4,100.0,-221.0
02/16/2018 03:28:47.413333,9.55,100.0,-221.0
02/16/2018 03:32:47.966666,11.12,100.0,-221.0
02/16/2018 03:34:07.380000,10.49,100.0,-221.0
02/16/2018 03:38:07.416666,9.82,100.0,-221.0
02/16/2018 03:40:47.410000,9.19,100.0,-221.0
02/16/2018 03:43:27.466666,11.38,100.0,-221.0
02/16/2018 03:47:27.446666,10.69,100.0,-221.0
02/16/2018 03:50:07.443333,9.95,100.0,-221.0
02/16/2018 03:52:47.686666,10.66,100.0,-221.0
02/16/2018 03:56:47.603333,10.74,100.0,-221.0
02/16/2018 03:59:27.453333,11.95,100.0,-221.0
02/16/2018 04:02:07.513333,11.08,100.0,-221.0
02/16/2018 04:04:47.476666,10.71,100.0,-221.0
02/16/2018 04:07:28.026666,12.55,100.0,-221.0
02/16/2018 04:11:27.396666,10.95,100.0,-221.0
02/16/2018 04:14:07.426666,10.2,100.0,-221.0
02/16/2018 04:16:47.416666,10.93,100.0,-221.0
02/16/2018 04:19:27.493333,13.26,100.0,-221.0
02/16/2018 04:23:27.686666,13.46,100.0,-221.0
02/16/2018 04:26:07.440000,13.08,100.0,-221.0
02/16/2018 04:28:47.570000,14.13,100.0,-221.0
02/16/2018 04:31:27.580000,14.38,100.0,-221.0
02/16/2018 04:35:27.543333,12.32,100.0,-221.0
02/16/2018 04:38:07.603333,10.59,100.0,-221.0
02/16/2018 04:40:47.576666,11.61,100.0,-221.0
02/16/2018 04:44:47.376666,9.36,100.0,-221.0
02/16/2018 04:47:27.436666,10.2,100.0,-221.0
02/16/2018 04:50:07.396666,10.05,100.0,-221.0
02/16/2018 04:52:47.763333,10.72,100.0,-221.0
02/16/2018 04:56:47.356666,10.76,100.0,-221.0
02/16/2018 04:59:27.503333,11.05,100.0,-221.0
02/16/2018 05:02:07.516666,11.53,100.0,-221.0
02/16/2018 05:04:47.376666,11.39,100.0,-221.0
02/16/2018 05:08:47.440000,13.09,100.0,-221.0
02/16/2018 05:11:27.423333,10.31,100.0,-221.0
02/16/2018 05:14:07.466666,11.8,100.0,-221.0
02/16/2018 05:16:47.380000,10.61,100.0,-221.0
02/16/2018 05:20:47.583333,9.1,100.0,-221.0
02/16/2018 05:23:27.446666,11.32,100.0,-221.0
02/16/2018 05:26:07.370000,11.17,100.0,-221.0
02/16/2018 05:28:49.110000,10.97,100.0,-221.0
02/16/2018 05:31:27.420000,10.46,100.0,-221.0
02/16/2018 05:35:27.586666,12.17,100.0,-221.0
02/16/2018 05:38:08.046666,12.53,100.0,-221.0
02/16/2018 05:40:47.853333,11.64,100.0,-221.0
02/16/2018 05:44:47.503333,9.8,100.0,-221.0
02/16/2018 05:47:27.830000,11.3,100.0,-221.0
02/16/2018 05:53:29.983333,8.0,100.0,-221.0
02/16/2018 05:56:04.626666,10.62,100.0,-221.0
02/16/2018 05:58:44.796666,11.08,100.0,-221.0
02/16/2018 06:01:24.733333,9.81,100.0,-221.0
02/16/2018 06:04:05.086666,9.43,100.0,-221.0
02/16/2018 06:08:04.866666,8.95,100.0,-221.0
02/16/2018 06:10:45.096666,9.34,100.0,-221.0
02/16/2018 06:13:25.476666,9.29,100.0,-221.0
02/16/2018 06:16:04.660000,7.0,100.0,-221.0
02/16/2018 06:20:04.730000,8.8,100.0,-221.0
02/16/2018 06:22:44.860000,8.64,100.0,-221.0
02/16/2018 06:25:24.703333,7.84,100.0,-221.0
02/16/2018 06:28:04.793333,6.13,100.0,-221.0
02/16/2018 06:32:04.726666,6.21,100.0,-221.0
02/16/2018 06:34:44.793333,6.24,100.0,-221.0
02/16/2018 06:37:24.696666,5.4,100.0,-221.0
02/16/2018 06:41:24.803333,5.93,100.0,-221.0
02/16/2018 06:44:04.693333,7.43,100.0,-221.0
02/16/2018 06:46:44.750000,8.13,100.0,-221.0
02/16/2018 06:49:25.160000,8.1,100.0,-221.0
02/16/2018 06:53:24.636666,7.63,100.0,-221.0
02/16/2018 06:56:04.780000,8.16,100.0,-221.0
02/16/2018 06:58:44.746666,8.11,100.0,-221.0
02/16/2018 07:01:24.633333,5.42,100.0,-221.0
02/16/2018 07:04:04.756666,5.93,100.0,-221.0
02/16/2018 07:08:04.833333,6.97,100.0,-221.0
02/16/2018 07:10:44.916666,6.29,100.0,-221.0
02/16/2018 07:13:24.846666,7.07,100.0,-221.0
02/16/2018 07:17:24.650000,5.9,100.0,-221.0
02/16/2018 07:20:05.066666,5.87,100.0,-221.0
02/16/2018 07:22:44.976666,6.43,100.0,-221.0
02/16/2018 07:25:24.666666,5.26,100.0,-221.0
02/16/2018 07:29:24.720000,4.89,100.0,-221.0
02/16/2018 07:32:05.076666,5.68,100.0,-221.0
02/16/2018 07:34:44.876666,4.7,100.0,-221.0
02/16/2018 07:38:44.716666,4.46,100.0,-221.0
02/16/2018 07:41:24.736666,4.4,100.0,-221.0
02/16/2018 07:44:05.216666,4.22,100.0,-221.0
02/16/2018 07:46:44.836666,4.63,100.0,-221.0
02/16/2018 07:49:25.176666,4.57,100.0,-221.0
02/16/2018 07:53:24.726666,5.08,100.0,-221.0
02/16/2018 07:56:04.770000,4.92,100.0,-221.0
02/16/2018 07:58:44.946666,5.83,100.0,-221.0
02/16/2018 08:02:44.893333,6.27,100.0,-221.0
02/16/2018 08:05:24.680000,5.47,100.0,-221.0
02/16/2018 08:08:04.613333,5.71,100.0,-221.0
02/16/2018 08:10:45.043333,4.66,100.0,-221.0
02/16/2018 08:14:44.780000,7.45,100.0,-221.0
02/16/2018 08:17:24.706666,6.72,100.0,-221.0
02/16/2018 08:20:04.776666,5.23,100.0,-221.0
