InstrumentName, Thornton,,
02/14/2018 15:13:52.180000,27.68,45.0,38.0
02/14/2018 15:16:32.106666,26.83,44.0,38.0
02/14/2018 15:20:32.253333,26.06,44.0,39.0
02/14/2018 15:23:12.153333,25.89,44.0,39.0
02/14/2018 15:25:52.196666,26.22,43.0,40.0
02/14/2018 15:28:32.130000,25.46,44.0,38.0
02/14/2018 15:32:32.413333,28.63,43.0,40.0
02/14/2018 15:35:12.380000,26.42,42.0,40.0
02/14/2018 15:37:52.240000,27.23,42.0,40.0
02/14/2018 15:40:32.150000,25.95,42.0,40.0
02/14/2018 15:44:32.943333,27.89,42.0,41.0
02/14/2018 15:47:12.486666,28.27,42.0,40.0
02/14/2018 15:49:52.240000,26.22,42.0,42.0
02/14/2018 15:52:32.126666,27.42,42.0,42.0
02/14/2018 15:56:32.283333,27.47,41.0,43.0
02/14/2018 15:59:12.173333,26.16,40.0,43.0
02/14/2018 16:01:52.153333,27.09,39.0,44.0
02/14/2018 16:04:32.170000,24.41,39.0,44.0
02/14/2018 16:08:32.320000,26.16,39.0,46.0
02/14/2018 16:11:12.210000,24.58,36.0,46.0
02/14/2018 16:13:52.200000,26.44,35.0,47.0
02/14/2018 16:16:32.176666,25.14,34.0,48.0
02/14/2018 16:20:32.266666,24.95,34.0,49.0
02/14/2018 16:23:12.380000,26.62,33.0,50.0
02/14/2018 16:25:52.356666,23.08,32.0,50.0
02/14/2018 16:28:32.273333,24.76,31.0,51.0
02/14/2018 16:32:32.160000,24.63,31.0,51.0
02/14/2018 16:35:12.316666,24.8,30.0,52.0
02/14/2018 16:37:52.143333,23.68,30.0,52.0
02/14/2018 16:40:33.250000,24.26,30.0,52.0
02/14/2018 16:44:32.260000,22.97,30.0,53.0
02/14/2018 16:47:12.150000,24.0,29.0,53.0
02/14/2018 16:49:52.206666,22.59,29.0,54.0
02/14/2018 16:52:32.266666,23.85,28.0,54.0
02/14/2018 16:56:32.286666,23.53,29.0,54.0
02/14/2018 16:59:12.220000,21.46,28.0,55.0
02/14/2018 17:01:52.306666,21.79,28.0,55.0
02/14/2018 17:04:32.286666,21.08,27.0,55.0
02/14/2018 17:08:32.240000,24.0,26.0,55.0
02/14/2018 17:11:12.220000,23.26,26.0,56.0
02/14/2018 17:13:52.330000,21.05,26.0,56.0
02/14/2018 17:16:32.346666,23.43,25.0,56.0
02/14/2018 17:20:32.173333,24.37,25.0,56.0
02/14/2018 17:23:12.813333,23.53,25.0,56.0
02/14/2018 17:25:52.276666,24.88,25.0,56.0
02/14/2018 17:28:32.216666,22.16,25.0,57.0
02/14/2018 17:32:32.363333,24.86,25.0,57.0
02/14/2018 17:35:12.296666,23.84,25.0,58.0
02/14/2018 17:37:52.296666,23.11,24.0,57.0
02/14/2018 17:40:32.190000,21.03,25.0,58.0
02/14/2018 17:44:32.476666,22.44,24.0,59.0
02/14/2018 17:47:12.186666,23.79,24.0,59.0
02/14/2018 17:49:52.393333,22.39,24.0,59.0
02/14/2018 17:52:32.336666,24.11,24.0,58.0
02/14/2018 17:56:32.290000,22.0,24.0,59.0
02/14/2018 17:59:12.233333,22.58,24.0,59.0
02/14/2018 18:01:52.286666,19.94,23.0,59.0
02/14/2018 18:04:32.226666,22.81,22.0,60.0
02/14/2018 18:08:32.543333,20.89,22.0,60.0
02/14/2018 18:11:12.326666,21.5,21.0,61.0
02/14/2018 18:13:52.363333,20.81,20.0,61.0
02/14/2018 18:16:32.320000,21.68,20.0,62.0
02/14/2018 18:20:32.220000,21.11,19.0,62.0
02/14/2018 18:23:12.213333,21.56,19.0,62.0
02/14/2018 18:25:52.296666,22.3,19.0,63.0
02/14/2018 18:28:32.500000,21.47,18.0,63.0
02/14/2018 18:32:32.350000,21.84,18.0,63.0
02/14/2018 18:35:12.280000,22.32,18.0,63.0
02/14/2018 18:37:52.356666,20.82,17.0,63.0
02/14/2018 18:40:32.600000,24.43,17.0,63.0
02/14/2018 18:44:32.256666,23.95,17.0,63.0
02/14/2018 18:47:12.520000,23.21,17.0,63.0
02/14/2018 18:49:52.223333,22.15,17.0,63.0
02/14/2018 18:52:32.433333,22.8,16.0,64.0
02/14/2018 18:56:32.290000,24.8,16.0,64.0
02/14/2018 18:59:12.246666,22.0,16.0,64.0
02/14/2018 19:01:52.300000,20.95,16.0,64.0
02/14/2018 19:04:32.446666,21.94,16.0,63.0
02/14/2018 19:08:32.606666,21.42,16.0,64.0
02/14/2018 19:11:12.360000,22.26,16.0,64.0
02/14/2018 19:13:53.946666,23.35,16.0,65.0
02/14/2018 19:16:32.443333,23.5,16.0,65.0
02/14/2018 19:20:32.293333,23.53,15.0,65.0
02/14/2018 19:23:12.263333,23.21,15.0,65.0
02/14/2018 19:25:52.753333,22.75,15.0,66.0
02/14/2018 19:28:32.286666,24.38,15.0,66.0
02/14/2018 19:32:32.453333,22.0,15.0,66.0
02/14/2018 19:35:12.213333,21.85,15.0,66.0
02/14/2018 19:37:52.473333,21.67,14.0,66.0
02/14/2018 19:40:32.393333,22.86,14.0,67.0
02/14/2018 19:44:32.306666,21.74,14.0,67.0
02/14/2018 19:47:12.406666,23.14,14.0,67.0
02/14/2018 19:49:52.310000,23.79,14.0,68.0
02/14/2018 19:52:32.290000,24.58,14.0,68.0
02/14/2018 19:56:32.253333,23.03,14.0,68.0
02/14/2018 19:59:12.436666,24.59,14.0,69.0
02/14/2018 20:01:52.266666,26.97,13.0,69.0
02/14/2018 20:04:32.296666,28.11,13.0,69.0
02/14/2018 20:08:32.286666,27.74,13.0,69.0
02/14/2018 20:11:12.263333,28.67,13.0,69.0
02/14/2018 20:13:52.456666,27.68,13.0,69.0
02/14/2018 20:16:32.383333,27.72,13.0,69.0
02/14/2018 20:20:32.350000,27.5,13.0,70.0
02/14/2018 20:23:12.340000,27.73,13.0,70.0
02/14/2018 20:25:52.446666,26.54,13.0,70.0
02/14/2018 20:28:32.256666,23.63,13.0,71.0
02/14/2018 20:32:32.370000,23.58,12.0,71.0
02/14/2018 20:35:12.486666,23.69,12.0,71.0
02/14/2018 20:37:52.403333,23.44,12.0,71.0
02/14/2018 20:40:32.383333,23.37,12.0,71.0
02/14/2018 20:44:32.290000,23.84,12.0,72.0
02/14/2018 20:47:12.393333,23.79,12.0,73.0
02/14/2018 20:49:52.400000,21.56,12.0,73.0
02/14/2018 20:52:32.310000,25.62,12.0,72.0
02/14/2018 20:56:32.343333,24.46,12.0,73.0
02/14/2018 20:59:12.356666,21.72,12.0,73.0
02/14/2018 21:01:52.730000,23.21,11.0,73.0
02/14/2018 21:04:32.443333,22.0,12.0,73.0
02/14/2018 21:08:32.626666,22.4,11.0,72.0
02/14/2018 21:11:12.360000,23.14,11.0,73.0
02/14/2018 21:13:57.326666,23.16,11.0,72.0
02/14/2018 21:16:32.530000,23.0,11.0,72.0
02/14/2018 21:20:32.410000,24.16,11.0,72.0
02/14/2018 21:23:12.296666,25.74,11.0,72.0
02/14/2018 21:25:52.346666,23.89,11.0,72.0
02/14/2018 21:28:32.396666,24.0,11.0,72.0
02/14/2018 21:32:32.606666,24.27,11.0,72.0
02/14/2018 21:35:12.546666,22.92,11.0,72.0
02/14/2018 21:37:52.460000,25.57,11.0,73.0
02/14/2018 21:40:32.456666,23.51,10.0,73.0
02/14/2018 21:44:32.450000,25.03,10.0,73.0
02/14/2018 21:47:12.976666,24.0,10.0,73.0
02/14/2018 21:49:52.460000,23.72,10.0,73.0
02/14/2018 21:52:32.323333,21.47,10.0,74.0
02/14/2018 21:56:32.373333,22.74,9.0,74.0
02/14/2018 21:59:12.383333,23.76,9.0,74.0
02/14/2018 22:01:52.493333,21.3,9.0,74.0
02/14/2018 22:04:32.480000,20.95,9.0,75.0
02/14/2018 22:08:32.560000,21.16,9.0,75.0
02/14/2018 22:11:12.533333,22.82,8.0,75.0
02/14/2018 22:13:52.306666,20.54,8.0,74.0
02/14/2018 22:16:32.320000,21.53,8.0,75.0
02/14/2018 22:20:32.393333,22.83,8.0,75.0
02/14/2018 22:23:12.616666,22.34,8.0,74.0
02/14/2018 22:27:12.446666,22.79,8.0,74.0
02/14/2018 22:28:33.373333,22.7,8.0,75.0
02/14/2018 22:32:32.540000,22.54,8.0,75.0
02/14/2018 22:35:12.436666,20.86,8.0,75.0
02/14/2018 22:37:52.320000,22.83,8.0,75.0
02/14/2018 22:40:32.436666,22.47,9.0,74.0
02/14/2018 22:44:32.456666,23.58,9.0,74.0
02/14/2018 22:47:12.420000,21.58,9.0,74.0
02/14/2018 22:49:52.346666,20.81,9.0,74.0
02/14/2018 22:52:32.410000,24.11,9.0,73.0
02/14/2018 22:56:32.410000,24.76,9.0,74.0
02/14/2018 22:59:12.350000,26.16,9.0,73.0
02/14/2018 23:01:52.350000,22.22,10.0,73.0
02/14/2018 23:04:32.380000,23.9,11.0,72.0
02/14/2018 23:08:32.470000,23.89,11.0,74.0
02/14/2018 23:11:12.443333,22.97,10.0,73.0
02/14/2018 23:13:52.560000,21.58,10.0,72.0
02/14/2018 23:16:32.376666,23.19,10.0,72.0
02/14/2018 23:20:32.503333,22.37,11.0,72.0
02/14/2018 23:23:12.526666,22.32,11.0,72.0
02/14/2018 23:25:52.463333,22.89,11.0,71.0
02/14/2018 23:28:32.476666,21.46,11.0,72.0
02/14/2018 23:32:32.536666,24.22,13.0,70.0
02/14/2018 23:35:12.433333,24.16,14.0,69.0
02/14/2018 23:37:52.396666,25.47,14.0,69.0
02/14/2018 23:40:32.730000,24.0,14.0,68.0
02/14/2018 23:44:32.580000,25.46,14.0,68.0
02/14/2018 23:47:12.353333,26.21,14.0,67.0
02/14/2018 23:49:52.530000,25.62,13.0,67.0
02/14/2018 23:52:32.556666,25.19,12.0,67.0
02/14/2018 23:56:32.446666,24.0,12.0,66.0
02/14/2018 23:59:12.436666,22.58,12.0,66.0
02/15/2018 00:01:52.450000,22.16,12.0,66.0
02/15/2018 00:04:32.463333,24.27,12.0,66.0
02/15/2018 00:08:32.373333,23.37,12.0,65.0
02/15/2018 00:11:12.723333,23.78,12.0,65.0
02/15/2018 00:13:52.640000,24.47,12.0,65.0
02/15/2018 00:16:32.480000,24.26,12.0,65.0
02/15/2018 00:20:32.626666,23.08,12.0,64.0
02/15/2018 00:23:12.623333,22.79,12.0,64.0
02/15/2018 00:25:52.620000,24.05,12.0,64.0
02/15/2018 00:28:32.473333,22.43,12.0,64.0
02/15/2018 00:32:32.616666,23.33,12.0,63.0
02/15/2018 00:35:12.383333,20.67,13.0,63.0
02/15/2018 00:37:52.636666,21.95,13.0,63.0
02/15/2018 00:40:32.493333,22.0,13.0,63.0
02/15/2018 00:44:32.566666,23.24,13.0,63.0
02/15/2018 00:47:12.436666,23.79,13.0,62.0
02/15/2018 00:49:55.233333,23.11,13.0,63.0
02/15/2018 00:52:32.680000,22.79,13.0,62.0
02/15/2018 00:56:32.416666,21.85,13.0,62.0
02/15/2018 00:59:12.680000,22.74,14.0,62.0
02/15/2018 01:01:52.403333,22.94,14.0,62.0
02/15/2018 01:04:33.303333,32.26,14.0,62.0
02/15/2018 01:08:32.416666,23.3,14.0,62.0
02/15/2018 01:11:12.410000,21.84,14.0,62.0
02/15/2018 01:13:52.576666,23.18,14.0,62.0
02/15/2018 01:16:32.546666,22.22,14.0,62.0
02/15/2018 01:20:32.490000,22.42,15.0,61.0
02/15/2018 01:23:12.576666,22.42,15.0,61.0
02/15/2018 01:25:53.583333,22.92,15.0,61.0
02/15/2018 01:28:32.446666,22.49,15.0,61.0
02/15/2018 01:32:32.446666,22.46,15.0,61.0
02/15/2018 01:35:12.776666,23.57,15.0,61.0
02/15/2018 01:37:52.426666,34.17,15.0,61.0
02/15/2018 01:40:32.486666,31.59,16.0,61.0
02/15/2018 01:44:32.626666,22.81,16.0,61.0
02/15/2018 01:47:12.426666,21.89,16.0,61.0
02/15/2018 01:49:52.503333,22.26,16.0,61.0
02/15/2018 01:52:32.526666,22.67,16.0,61.0
02/15/2018 01:56:32.673333,23.14,16.0,61.0
02/15/2018 01:59:12.483333,22.79,16.0,60.0
02/15/2018 02:01:52.453333,23.37,17.0,60.0
02/15/2018 02:04:32.566666,22.21,17.0,60.0
02/15/2018 02:08:32.700000,20.72,18.0,60.0
02/15/2018 02:11:12.486666,21.51,18.0,60.0
02/15/2018 02:13:52.530000,22.68,18.0,60.0
02/15/2018 02:16:33.143333,23.51,18.0,61.0
02/15/2018 02:20:32.540000,22.0,18.0,60.0
02/15/2018 02:23:12.596666,23.79,18.0,60.0
02/15/2018 02:25:52.660000,22.63,18.0,60.0
02/15/2018 02:28:32.466666,22.49,19.0,60.0
02/15/2018 02:32:32.536666,22.49,19.0,59.0
02/15/2018 02:35:12.493333,22.47,19.0,59.0
02/15/2018 02:37:52.493333,22.68,19.0,59.0
02/15/2018 02:40:32.480000,22.28,19.0,59.0
02/15/2018 02:44:32.690000,23.16,20.0,59.0
02/15/2018 02:47:12.543333,23.3,19.0,60.0
02/15/2018 02:49:52.510000,22.0,20.0,60.0
02/15/2018 02:52:32.603333,22.95,20.0,59.0
02/15/2018 02:56:32.516666,22.87,20.0,60.0
02/15/2018 02:59:12.513333,21.84,20.0,59.0
02/15/2018 03:01:52.493333,22.56,20.0,59.0
02/15/2018 03:04:32.493333,22.36,20.0,60.0
02/15/2018 03:08:32.546666,23.79,20.0,60.0
02/15/2018 03:11:12.510000,21.95,20.0,60.0
02/15/2018 03:13:52.620000,23.3,20.0,59.0
02/15/2018 03:16:32.583333,23.14,20.0,59.0
02/15/2018 03:20:32.466666,23.83,20.0,59.0
02/15/2018 03:24:32.516666,24.11,21.0,59.0
02/15/2018 03:25:52.660000,22.97,20.0,59.0
02/15/2018 03:28:32.773333,22.49,21.0,59.0
02/15/2018 03:32:32.473333,23.3,21.0,58.0
02/15/2018 03:35:12.643333,23.58,21.0,58.0
02/15/2018 03:37:52.486666,24.92,21.0,58.0
02/15/2018 03:40:32.503333,24.68,22.0,58.0
02/15/2018 03:44:32.536666,23.37,22.0,58.0
02/15/2018 03:47:12.580000,25.47,22.0,58.0
02/15/2018 03:49:52.530000,24.11,22.0,58.0
02/15/2018 03:52:32.590000,24.0,22.0,58.0
02/15/2018 03:56:32.506666,23.26,23.0,58.0
02/15/2018 03:59:12.730000,24.05,23.0,57.0
02/15/2018 04:01:52.606666,25.68,23.0,58.0
02/15/2018 04:04:32.530000,24.79,23.0,57.0
02/15/2018 04:08:32.650000,25.62,24.0,57.0
02/15/2018 04:11:14.120000,26.05,24.0,57.0
02/15/2018 04:13:52.790000,26.11,24.0,57.0
02/15/2018 04:16:39.626666,23.68,24.0,57.0
02/15/2018 04:20:32.573333,24.0,24.0,57.0
02/15/2018 04:23:12.636666,25.35,24.0,56.0
02/15/2018 04:25:52.566666,25.26,24.0,57.0
02/15/2018 04:28:32.556666,25.89,24.0,57.0
02/15/2018 04:32:32.546666,25.74,24.0,56.0
02/15/2018 04:35:12.503333,24.47,24.0,56.0
02/15/2018 04:37:52.593333,22.76,25.0,56.0
02/15/2018 04:40:32.640000,23.16,25.0,56.0
02/15/2018 04:44:32.603333,23.72,25.0,56.0
02/15/2018 04:47:12.520000,24.63,25.0,56.0
02/15/2018 04:49:52.590000,25.47,25.0,56.0
02/15/2018 04:52:32.863333,22.33,25.0,56.0
02/15/2018 04:56:32.596666,24.54,25.0,55.0
02/15/2018 04:59:12.560000,23.08,25.0,55.0
02/15/2018 05:01:52.613333,23.08,26.0,55.0
02/15/2018 05:04:32.730000,23.76,26.0,56.0
02/15/2018 05:08:32.620000,23.32,26.0,55.0
02/15/2018 05:11:12.566666,22.92,25.0,55.0
02/15/2018 05:13:52.600000,23.3,26.0,54.0
02/15/2018 05:16:32.693333,21.84,27.0,54.0
02/15/2018 05:20:32.680000,21.73,27.0,54.0
02/15/2018 05:23:12.590000,23.49,26.0,54.0
02/15/2018 05:25:52.830000,23.14,27.0,54.0
02/15/2018 05:28:32.733333,24.54,27.0,54.0
02/15/2018 05:32:32.570000,24.0,27.0,53.0
02/15/2018 05:35:12.540000,24.62,28.0,53.0
02/15/2018 05:37:52.656666,22.79,28.0,53.0
02/15/2018 05:40:32.616666,23.84,28.0,53.0
02/15/2018 05:44:32.536666,21.42,28.0,53.0
02/15/2018 05:47:12.666666,21.84,28.0,52.0
02/15/2018 05:49:52.786666,22.65,29.0,52.0
02/15/2018 05:52:32.570000,21.44,29.0,52.0
02/15/2018 05:56:32.760000,23.11,29.0,52.0
02/15/2018 05:59:12.583333,25.11,29.0,52.0
02/15/2018 06:01:52.700000,22.44,29.0,52.0
02/15/2018 06:04:32.640000,22.92,29.0,52.0
02/15/2018 06:08:32.573333,22.68,29.0,52.0
02/15/2018 06:11:12.740000,24.16,29.0,53.0
02/15/2018 06:13:52.670000,22.53,29.0,52.0
02/15/2018 06:16:32.726666,23.42,29.0,52.0
02/15/2018 06:20:32.783333,23.16,29.0,52.0
02/15/2018 06:23:12.636666,22.95,29.0,52.0
02/15/2018 06:25:52.623333,22.86,28.0,52.0
02/15/2018 06:28:32.673333,22.89,28.0,53.0
02/15/2018 06:32:32.546666,23.3,28.0,53.0
02/15/2018 06:35:12.600000,23.84,28.0,52.0
02/15/2018 06:37:52.573333,22.43,28.0,52.0
02/15/2018 06:40:32.786666,23.53,28.0,52.0
02/15/2018 06:44:32.730000,25.95,28.0,52.0
02/15/2018 06:47:12.583333,23.32,28.0,52.0
02/15/2018 06:49:52.556666,23.89,28.0,53.0
02/15/2018 06:52:32.783333,22.39,28.0,52.0
02/15/2018 06:56:32.653333,23.73,28.0,52.0
02/15/2018 06:59:12.676666,24.05,28.0,52.0
02/15/2018 07:01:52.640000,23.46,28.0,52.0
02/15/2018 07:04:32.596666,24.62,29.0,52.0
02/15/2018 07:08:32.676666,23.74,29.0,51.0
02/15/2018 07:11:12.593333,23.57,29.0,51.0
02/15/2018 07:13:52.620000,24.0,29.0,52.0
02/15/2018 07:16:32.640000,24.16,29.0,52.0
02/15/2018 07:20:32.590000,23.14,29.0,52.0
02/15/2018 07:23:12.606666,23.79,28.0,52.0
02/15/2018 07:25:52.686666,23.14,28.0,52.0
02/15/2018 07:28:32.726666,24.0,29.0,52.0
02/15/2018 07:32:32.910000,24.63,29.0,52.0
02/15/2018 07:35:12.710000,25.61,29.0,52.0
02/15/2018 07:37:52.623333,24.05,29.0,51.0
02/15/2018 07:40:32.690000,25.03,29.0,51.0
02/15/2018 07:44:32.680000,22.87,29.0,51.0
02/15/2018 07:47:12.606666,25.14,30.0,51.0
02/15/2018 07:49:52.733333,24.26,30.0,51.0
02/15/2018 07:52:32.596666,22.15,30.0,51.0
02/15/2018 07:56:32.620000,23.03,30.0,52.0
02/15/2018 07:59:12.793333,23.51,30.0,51.0
02/15/2018 08:01:52.596666,23.73,30.0,51.0
02/15/2018 08:04:32.606666,23.11,31.0,51.0
02/15/2018 08:08:32.626666,22.78,32.0,51.0
02/15/2018 08:11:12.613333,23.56,33.0,51.0
02/15/2018 08:13:52.706666,23.28,33.0,51.0
02/15/2018 08:16:32.606666,24.32,33.0,51.0
02/15/2018 08:20:32.606666,24.76,34.0,50.0
02/15/2018 08:23:12.646666,24.05,34.0,51.0
02/15/2018 08:25:52.733333,23.72,34.0,50.0
02/15/2018 08:28:32.653333,23.11,35.0,50.0
02/15/2018 08:32:32.643333,23.08,35.0,50.0
02/15/2018 08:35:12.676666,22.84,35.0,50.0
02/15/2018 08:37:52.630000,24.57,36.0,50.0
02/15/2018 08:40:32.650000,24.11,36.0,50.0
02/15/2018 08:44:33.280000,23.14,36.0,50.0
02/15/2018 08:47:13.200000,23.84,36.0,50.0
02/15/2018 08:49:52.933333,22.92,37.0,49.0
02/15/2018 08:52:32.826666,24.27,37.0,49.0
02/15/2018 08:56:32.696666,23.0,37.0,50.0
02/15/2018 08:59:12.753333,22.56,37.0,50.0
02/15/2018 09:01:53.790000,23.62,37.0,50.0
02/15/2018 09:04:32.766666,22.39,37.0,50.0
02/15/2018 09:08:32.720000,23.37,37.0,50.0
02/15/2018 09:11:12.660000,23.83,37.0,50.0
02/15/2018 09:13:52.660000,24.38,37.0,49.0
02/15/2018 09:16:32.806666,24.11,37.0,49.0
02/15/2018 09:20:32.930000,23.95,37.0,50.0
02/15/2018 09:23:12.736666,25.35,37.0,50.0
02/15/2018 09:25:52.756666,21.57,37.0,49.0
02/15/2018 09:28:32.943333,24.77,37.0,49.0
02/15/2018 09:32:32.660000,24.47,37.0,49.0
02/15/2018 09:35:12.646666,24.47,38.0,49.0
02/15/2018 09:37:52.683333,23.51,37.0,49.0
02/15/2018 09:40:32.693333,23.14,37.0,49.0
02/15/2018 09:44:32.730000,24.26,38.0,49.0
02/15/2018 09:47:12.796666,23.05,38.0,49.0
02/15/2018 09:49:52.673333,24.31,37.0,49.0
02/15/2018 09:52:32.663333,24.44,38.0,48.0
02/15/2018 09:56:33.286666,24.83,38.0,48.0
02/15/2018 09:59:12.776666,24.16,38.0,48.0
02/15/2018 10:01:52.773333,23.89,38.0,48.0
02/15/2018 10:04:32.690000,24.53,38.0,48.0
02/15/2018 10:08:32.730000,23.28,39.0,48.0
02/15/2018 10:11:13.340000,22.39,39.0,47.0
02/15/2018 10:13:52.943333,24.05,40.0,46.0
02/15/2018 10:16:32.823333,23.74,40.0,47.0
02/15/2018 10:20:33.060000,22.26,40.0,46.0
02/15/2018 10:23:12.756666,24.16,40.0,47.0
02/15/2018 10:25:52.903333,22.89,41.0,47.0
02/15/2018 10:28:33.243333,25.51,40.0,47.0
02/15/2018 10:32:32.773333,24.16,41.0,46.0
02/15/2018 10:35:12.706666,23.51,41.0,47.0
02/15/2018 10:37:52.726666,24.44,41.0,47.0
02/15/2018 10:40:32.800000,24.16,41.0,46.0
02/15/2018 10:44:32.853333,24.63,41.0,46.0
02/15/2018 10:47:12.730000,23.74,40.0,46.0
02/15/2018 10:49:52.783333,25.0,40.0,46.0
02/15/2018 10:52:32.833333,24.17,41.0,46.0
02/15/2018 10:56:32.746666,24.26,42.0,45.0
02/15/2018 10:59:12.836666,24.33,42.0,45.0
02/15/2018 11:01:52.730000,23.14,43.0,45.0
02/15/2018 11:04:32.686666,24.37,43.0,45.0
02/15/2018 11:08:32.830000,24.62,43.0,46.0
02/15/2018 11:11:12.830000,24.67,43.0,46.0
02/15/2018 11:13:52.706666,25.3,43.0,46.0
02/15/2018 11:16:32.786666,25.85,43.0,46.0
02/15/2018 11:20:32.873333,24.95,42.0,45.0
02/15/2018 11:23:12.800000,25.16,42.0,45.0
02/15/2018 11:25:52.773333,25.62,43.0,45.0
02/15/2018 11:28:32.736666,24.32,43.0,45.0
02/15/2018 11:32:32.740000,24.16,44.0,44.0
02/15/2018 11:35:12.806666,26.63,44.0,45.0
02/15/2018 11:37:52.726666,24.43,43.0,44.0
02/15/2018 11:40:32.776666,24.8,45.0,43.0
02/15/2018 11:44:32.853333,23.53,44.0,43.0
02/15/2018 11:47:12.780000,23.53,45.0,42.0
02/15/2018 11:49:52.800000,24.16,46.0,43.0
02/15/2018 11:52:33.516666,24.26,45.0,41.0
02/15/2018 11:56:32.820000,27.33,49.0,40.0
02/15/2018 11:59:12.860000,27.05,51.0,40.0
02/15/2018 12:01:52.780000,23.68,50.0,40.0
02/15/2018 12:04:32.896666,26.26,50.0,41.0
02/15/2018 12:08:32.916666,26.79,51.0,40.0
02/15/2018 12:11:13.050000,28.68,52.0,39.0
02/15/2018 12:14:17.516666,26.72,53.0,39.0
02/15/2018 12:16:32.970000,27.08,54.0,39.0
02/15/2018 12:20:32.956666,25.89,54.0,39.0
02/15/2018 12:23:12.750000,25.95,54.0,38.0
02/15/2018 12:25:52.743333,25.35,55.0,38.0
02/15/2018 12:29:17.120000,26.95,55.0,38.0
02/15/2018 12:31:57.013333,26.27,55.0,39.0
02/15/2018 12:34:37.013333,24.84,55.0,39.0
02/15/2018 12:38:36.986666,26.97,55.0,39.0
02/15/2018 12:41:17.146666,25.9,55.0,39.0
02/15/2018 12:43:56.996666,25.06,54.0,40.0
02/15/2018 12:46:37.133333,26.44,53.0,39.0
02/15/2018 12:50:37.010000,25.37,54.0,39.0
02/15/2018 12:53:16.986666,25.26,54.0,40.0
02/15/2018 12:55:56.980000,25.89,54.0,39.0
02/15/2018 12:58:37.173333,26.31,53.0,39.0
02/15/2018 13:02:37.016666,25.42,53.0,40.0
02/15/2018 13:05:16.930000,24.63,52.0,39.0
02/15/2018 13:07:56.923333,27.46,53.0,39.0
02/15/2018 13:10:36.936666,25.3,53.0,40.0
02/15/2018 13:14:36.930000,26.26,51.0,40.0
02/15/2018 13:17:16.963333,26.47,52.0,39.0
02/15/2018 13:19:56.906666,26.33,53.0,39.0
02/15/2018 13:22:37.110000,25.33,53.0,39.0
02/15/2018 13:26:37.090000,25.85,52.0,40.0
02/15/2018 13:29:17.006666,25.89,51.0,40.0
02/15/2018 13:31:57.050000,26.05,52.0,39.0
02/15/2018 13:34:36.950000,25.24,52.0,38.0
02/15/2018 13:38:36.986666,28.41,54.0,37.0
02/15/2018 13:41:17.210000,25.95,55.0,38.0
02/15/2018 13:43:56.983333,26.72,54.0,39.0
02/15/2018 13:46:37.030000,25.49,53.0,39.0
02/15/2018 13:50:37.076666,25.35,53.0,39.0
02/15/2018 13:53:17.013333,27.47,52.0,39.0
02/15/2018 13:55:57.016666,27.37,52.0,39.0
02/15/2018 13:58:36.946666,27.44,51.0,39.0
02/15/2018 14:02:36.990000,24.17,53.0,39.0
02/15/2018 14:05:17.043333,25.53,52.0,39.0
02/15/2018 14:07:57.000000,24.74,52.0,39.0
02/15/2018 14:10:37.103333,26.32,52.0,40.0
02/15/2018 14:14:37.016666,26.59,52.0,38.0
02/15/2018 14:17:17.093333,25.89,53.0,39.0
02/15/2018 14:19:57.313333,24.82,52.0,39.0
02/15/2018 14:22:37.036666,26.92,52.0,39.0
02/15/2018 14:26:37.003333,26.21,52.0,40.0
02/15/2018 14:29:17.046666,26.05,51.0,40.0
02/15/2018 14:31:57.073333,26.38,51.0,40.0
02/15/2018 14:34:38.050000,24.63,50.0,40.0
02/15/2018 14:38:37.036666,25.42,51.0,41.0
02/15/2018 14:41:17.113333,25.46,51.0,40.0
02/15/2018 14:43:56.993333,24.91,51.0,41.0
02/15/2018 14:46:37.220000,25.16,50.0,41.0
02/15/2018 14:50:37.900000,24.89,51.0,41.0
02/15/2018 14:53:17.086666,24.84,50.0,41.0
02/15/2018 14:55:57.106666,25.68,50.0,41.0
02/15/2018 14:58:37.040000,26.83,49.0,41.0
02/15/2018 15:02:37.050000,25.19,49.0,42.0
02/15/2018 15:05:16.990000,25.16,49.0,41.0
02/15/2018 15:07:57.126666,28.63,50.0,42.0
02/15/2018 15:10:37.066666,26.0,50.0,42.0
02/15/2018 15:14:36.993333,26.92,50.0,41.0
02/15/2018 15:17:17.083333,27.57,49.0,42.0
02/15/2018 15:19:57.076666,26.49,49.0,42.0
02/15/2018 15:22:37.076666,25.53,49.0,43.0
02/15/2018 15:26:37.093333,25.37,49.0,42.0
02/15/2018 15:29:17.063333,25.3,49.0,42.0
02/15/2018 15:31:57.050000,24.22,48.0,42.0
02/15/2018 15:34:37.090000,25.57,50.0,43.0
02/15/2018 15:38:37.016666,26.05,49.0,43.0
02/15/2018 15:41:17.053333,25.0,49.0,42.0
02/15/2018 15:43:57.010000,25.89,49.0,43.0
02/15/2018 15:46:37.283333,26.51,48.0,43.0
02/15/2018 15:50:37.020000,24.59,48.0,44.0
02/15/2018 15:53:17.396666,23.54,48.0,43.0
02/15/2018 15:55:57.023333,24.67,48.0,44.0
02/15/2018 15:58:37.080000,25.5,47.0,44.0
02/15/2018 16:02:37.040000,23.94,47.0,44.0
02/15/2018 16:05:17.456666,25.47,47.0,44.0
02/15/2018 16:07:57.106666,26.51,47.0,44.0
