"date","ID","Site","SensorType","Lat","Long","parameter","val","flag","parameter_units"
2018-03-08 17:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.489,"","ug/m3"
2018-03-08 18:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.304,"","ug/m3"
2018-03-08 19:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.972,"","ug/m3"
2018-03-08 20:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.0295,"","ug/m3"
2018-03-08 21:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.8855,"","ug/m3"
2018-03-08 22:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.068,"","ug/m3"
2018-03-08 23:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.283,"","ug/m3"
2018-03-09 00:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.1965,"","ug/m3"
2018-03-09 01:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.6405,"","ug/m3"
2018-03-09 02:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.8505,"","ug/m3"
2018-03-09 03:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.7365,"","ug/m3"
2018-03-09 04:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.752,"","ug/m3"
2018-03-09 05:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.3055,"","ug/m3"
2018-03-09 06:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.8585,"","ug/m3"
2018-03-09 07:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.712,"","ug/m3"
2018-03-09 08:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.7355,"","ug/m3"
2018-03-09 09:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.9205,"","ug/m3"
2018-03-09 10:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.3915,"","ug/m3"
2018-03-09 11:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.464,"","ug/m3"
2018-03-09 12:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.384,"","ug/m3"
2018-03-09 13:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.6555,"","ug/m3"
2018-03-09 14:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.413,"","ug/m3"
2018-03-09 15:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.9515,"","ug/m3"
2018-03-09 16:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.9515,"","ug/m3"
2018-03-09 17:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.2355,"","ug/m3"
2018-03-09 18:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",24.2825,"","ug/m3"
2018-03-09 19:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.758,"","ug/m3"
2018-03-09 20:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.4405,"","ug/m3"
2018-03-09 21:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.569,"","ug/m3"
2018-03-09 22:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.3925,"","ug/m3"
2018-03-09 23:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.602,"","ug/m3"
2018-03-10 00:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.5585,"","ug/m3"
2018-03-10 01:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.267,"","ug/m3"
2018-03-10 02:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.825,"","ug/m3"
2018-03-10 03:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.7625,"","ug/m3"
2018-03-10 04:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.1435,"","ug/m3"
2018-03-10 05:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.9105,"","ug/m3"
2018-03-10 06:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.362,"","ug/m3"
2018-03-10 07:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.6235,"","ug/m3"
2018-03-10 08:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.109,"","ug/m3"
2018-03-10 09:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.8755,"","ug/m3"
2018-03-10 10:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.713,"","ug/m3"
2018-03-10 11:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.7135,"","ug/m3"
2018-03-10 12:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.984,"","ug/m3"
2018-03-10 13:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.7015,"","ug/m3"
2018-03-10 14:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.7775,"","ug/m3"
2018-03-10 15:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.709,"","ug/m3"
2018-03-10 16:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.288,"","ug/m3"
2018-03-10 17:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.7955,"","ug/m3"
2018-03-10 18:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.119,"","ug/m3"
2018-03-10 19:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.7465,"","ug/m3"
2018-03-10 20:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.731,"","ug/m3"
2018-03-10 21:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.424,"","ug/m3"
2018-03-10 22:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.0535,"","ug/m3"
2018-03-10 23:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.613,"","ug/m3"
2018-03-11 00:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.5055,"","ug/m3"
2018-03-11 01:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.1405,"","ug/m3"
2018-03-11 02:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.425,"","ug/m3"
2018-03-11 03:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.8475,"","ug/m3"
2018-03-11 04:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.499,"","ug/m3"
2018-03-11 05:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.3585,"","ug/m3"
2018-03-11 06:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.4635,"","ug/m3"
2018-03-11 07:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",28.3195,"","ug/m3"
2018-03-11 08:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.4875,"","ug/m3"
2018-03-11 09:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.061,"","ug/m3"
2018-03-11 10:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.258,"","ug/m3"
2018-03-11 11:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.6515,"","ug/m3"
2018-03-11 12:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.6475,"","ug/m3"
2018-03-11 13:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.1145,"","ug/m3"
2018-03-11 14:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.3975,"","ug/m3"
2018-03-11 15:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.3465,"","ug/m3"
2018-03-11 16:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.994,"","ug/m3"
2018-03-11 17:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.681,"","ug/m3"
2018-03-11 18:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",27.445,"","ug/m3"
2018-03-11 19:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",25.921,"","ug/m3"
2018-03-11 20:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.407,"","ug/m3"
2018-03-11 21:00:00,"Thornton",NA,NA,NA,NA,"pm25_p",26.3385,"","ug/m3"
