InstrumentName, 26th and Williams B,,
07/04/2018 08:31:29.690000,14.34,32.0,80.0
07/04/2018 08:35:29.776666,15.89,32.0,80.0
07/04/2018 08:38:09.676666,15.8,33.0,80.0
07/04/2018 08:40:49.890000,14.69,32.0,80.0
07/04/2018 08:43:29.696666,14.33,33.0,80.0
07/04/2018 08:47:29.690000,14.38,33.0,79.0
07/04/2018 08:50:09.800000,15.0,34.0,79.0
07/04/2018 08:52:49.703333,15.6,34.0,79.0
07/04/2018 08:55:29.706666,15.51,34.0,79.0
07/04/2018 08:59:29.690000,14.62,35.0,79.0
07/04/2018 09:02:09.690000,15.18,35.0,79.0
07/04/2018 09:04:49.686666,15.14,35.0,79.0
07/04/2018 09:07:29.693333,16.2,35.0,79.0
07/04/2018 09:10:09.820000,18.09,35.0,79.0
07/04/2018 09:12:49.693333,15.19,35.0,78.0
07/04/2018 09:16:50.700000,14.9,36.0,79.0
07/04/2018 09:19:31.166666,15.48,35.0,79.0
07/04/2018 09:22:09.706666,14.22,36.0,78.0
07/04/2018 09:24:49.696666,14.37,36.0,78.0
07/04/2018 09:28:49.680000,13.93,36.0,78.0
07/04/2018 09:31:29.686666,14.55,37.0,78.0
07/04/2018 09:34:09.696666,14.88,36.0,78.0
07/04/2018 09:36:50.206666,14.91,35.0,78.0
07/04/2018 09:40:49.980000,15.0,36.0,78.0
07/04/2018 09:43:31.206666,14.58,36.0,78.0
07/04/2018 09:46:09.703333,16.09,36.0,77.0
07/04/2018 09:50:09.700000,14.77,36.0,77.0
07/04/2018 09:52:49.706666,15.63,36.0,77.0
07/04/2018 09:55:31.720000,17.26,36.0,77.0
07/04/2018 09:58:09.693333,16.05,37.0,77.0
07/04/2018 10:02:10.100000,19.14,36.0,77.0
07/04/2018 10:04:51.296666,18.25,36.0,77.0
07/04/2018 10:07:29.723333,17.9,36.0,77.0
07/04/2018 10:10:10.426666,18.97,37.0,77.0
07/04/2018 10:14:09.806666,19.16,37.0,77.0
07/04/2018 10:16:49.720000,17.67,37.0,77.0
07/04/2018 10:19:29.826666,19.0,37.0,77.0
07/04/2018 10:22:09.713333,18.81,37.0,77.0
07/04/2018 10:26:09.853333,19.98,38.0,77.0
07/04/2018 10:28:49.800000,18.44,38.0,77.0
07/04/2018 10:31:29.736666,18.17,38.0,77.0
07/04/2018 10:35:30.726666,19.61,38.0,77.0
07/04/2018 10:38:09.716666,19.15,38.0,77.0
07/04/2018 10:40:49.760000,20.07,38.0,77.0
07/04/2018 10:43:29.713333,19.93,38.0,77.0
07/04/2018 10:47:29.723333,18.15,39.0,76.0
07/04/2018 10:50:09.723333,17.81,39.0,76.0
07/04/2018 10:52:50.700000,17.74,39.0,76.0
07/04/2018 10:55:29.720000,17.98,39.0,76.0
07/04/2018 10:59:29.723333,19.43,39.0,76.0
07/04/2018 11:02:09.710000,18.66,39.0,76.0
07/04/2018 11:04:50.666666,19.1,39.0,76.0
07/04/2018 11:07:29.756666,19.87,39.0,76.0
07/04/2018 11:11:29.720000,19.12,39.0,76.0
07/04/2018 11:14:09.720000,18.19,40.0,76.0
07/04/2018 11:16:49.823333,18.4,40.0,76.0
07/04/2018 11:19:29.733333,18.37,40.0,76.0
07/04/2018 11:23:29.723333,18.3,40.0,75.0
07/04/2018 11:26:09.726666,19.98,38.0,75.0
07/04/2018 11:28:49.730000,18.83,38.0,75.0
07/04/2018 11:31:29.733333,20.2,37.0,75.0
07/04/2018 11:35:29.750000,19.45,37.0,75.0
07/04/2018 11:38:11.246666,18.54,36.0,75.0
07/04/2018 11:40:50.633333,20.8,36.0,75.0
07/04/2018 11:43:29.736666,19.34,36.0,75.0
07/04/2018 11:46:09.786666,20.59,35.0,75.0
07/04/2018 11:48:50.326666,19.43,35.0,75.0
07/04/2018 11:52:50.560000,19.85,34.0,75.0
07/04/2018 11:55:29.736666,20.4,33.0,75.0
07/04/2018 11:58:09.756666,18.58,33.0,75.0
07/04/2018 12:00:49.733333,19.81,33.0,75.0
07/04/2018 12:04:49.953333,20.27,33.0,75.0
07/04/2018 12:07:30.080000,19.4,33.0,75.0
07/04/2018 12:10:10.686666,19.21,33.0,75.0
07/04/2018 12:12:50.150000,19.52,33.0,75.0
07/04/2018 12:16:50.666666,20.02,34.0,75.0
07/04/2018 12:19:29.746666,19.23,33.0,75.0
07/04/2018 12:22:09.746666,20.9,32.0,75.0
07/04/2018 12:26:09.743333,19.15,32.0,75.0
07/04/2018 12:28:51.266666,20.37,31.0,75.0
07/04/2018 12:31:29.746666,19.17,31.0,76.0
07/04/2018 12:34:09.753333,20.71,31.0,75.0
07/04/2018 12:38:09.770000,21.61,32.0,75.0
07/04/2018 12:40:49.750000,19.14,31.0,76.0
07/04/2018 12:43:29.780000,18.42,31.0,75.0
07/04/2018 12:46:09.740000,20.42,31.0,75.0
07/04/2018 12:50:09.766666,20.93,31.0,76.0
07/04/2018 12:52:50.560000,18.9,31.0,76.0
07/04/2018 12:55:29.820000,19.27,31.0,76.0
07/04/2018 12:58:10.056666,18.58,31.0,76.0
07/04/2018 13:02:09.763333,19.08,31.0,76.0
07/04/2018 13:04:49.880000,18.0,30.0,76.0
07/04/2018 13:07:29.776666,17.67,31.0,76.0
07/04/2018 13:10:09.760000,18.74,30.0,77.0
07/04/2018 13:14:09.770000,19.0,29.0,77.0
07/04/2018 13:16:49.836666,18.45,29.0,77.0
07/04/2018 13:19:29.766666,18.89,28.0,77.0
07/04/2018 13:23:29.853333,17.39,27.0,77.0
07/04/2018 13:26:09.786666,17.21,28.0,78.0
07/04/2018 13:28:49.763333,17.29,27.0,78.0
07/04/2018 13:31:30.166666,19.02,27.0,78.0
07/04/2018 13:35:29.770000,17.19,29.0,78.0
07/04/2018 13:38:09.950000,17.62,29.0,78.0
07/04/2018 13:40:49.836666,18.07,28.0,78.0
07/04/2018 13:43:29.773333,18.81,28.0,79.0
07/04/2018 13:47:29.773333,18.26,27.0,79.0
07/04/2018 13:50:10.170000,17.17,27.0,79.0
07/04/2018 13:52:49.766666,18.31,27.0,79.0
07/04/2018 13:55:29.796666,19.24,27.0,79.0
07/04/2018 13:59:29.773333,17.69,27.0,79.0
07/04/2018 14:02:09.813333,16.54,27.0,79.0
07/04/2018 14:04:52.823333,17.91,27.0,79.0
07/04/2018 14:07:29.773333,17.36,27.0,79.0
07/04/2018 14:10:09.790000,17.87,27.0,80.0
07/04/2018 14:14:09.910000,18.31,27.0,80.0
07/04/2018 14:16:50.833333,18.28,26.0,80.0
07/04/2018 14:19:29.783333,18.71,26.0,80.0
07/04/2018 14:22:11.516666,17.49,26.0,80.0
07/04/2018 14:24:49.776666,18.21,26.0,80.0
07/04/2018 14:28:49.820000,17.38,25.0,80.0
07/04/2018 14:31:29.786666,18.17,25.0,80.0
07/04/2018 14:34:09.780000,16.45,25.0,81.0
07/04/2018 14:36:49.840000,17.07,25.0,81.0
07/04/2018 14:40:49.786666,17.48,26.0,81.0
07/04/2018 14:43:30.273333,17.75,25.0,81.0
07/04/2018 14:46:09.780000,17.37,26.0,81.0
07/04/2018 14:48:49.786666,16.77,24.0,81.0
07/04/2018 14:52:49.793333,16.3,25.0,81.0
07/04/2018 14:55:29.786666,16.02,26.0,82.0
07/04/2018 14:58:09.786666,18.56,26.0,82.0
07/04/2018 15:02:10.196666,18.74,27.0,82.0
07/04/2018 15:04:52.596666,17.07,25.0,82.0
07/04/2018 15:07:29.943333,18.22,25.0,83.0
07/04/2018 15:10:09.826666,16.86,24.0,83.0
07/04/2018 15:14:09.820000,16.72,25.0,83.0
07/04/2018 15:16:49.806666,17.32,25.0,83.0
07/04/2018 15:19:29.806666,16.29,24.0,83.0
07/04/2018 15:22:09.820000,16.15,23.0,84.0
07/04/2018 15:26:09.833333,16.41,23.0,84.0
07/04/2018 15:28:49.856666,16.68,23.0,84.0
07/04/2018 15:31:29.816666,16.59,24.0,84.0
07/04/2018 15:34:09.810000,17.7,23.0,84.0
07/04/2018 15:38:09.810000,17.52,23.0,83.0
07/04/2018 15:40:49.806666,18.0,23.0,84.0
07/04/2018 15:43:29.830000,17.56,24.0,84.0
07/04/2018 15:46:09.806666,16.7,24.0,85.0
07/04/2018 15:50:09.813333,16.23,23.0,85.0
07/04/2018 15:52:49.806666,16.79,23.0,85.0
07/04/2018 15:55:29.810000,14.81,23.0,85.0
07/04/2018 15:59:30.440000,16.51,23.0,85.0
07/04/2018 16:02:09.823333,15.56,22.0,85.0
07/04/2018 16:04:49.823333,15.77,22.0,85.0
07/04/2018 16:07:29.816666,16.48,22.0,85.0
07/04/2018 16:11:29.826666,15.75,22.0,86.0
07/04/2018 16:14:09.823333,16.05,22.0,86.0
07/04/2018 16:16:49.806666,16.19,23.0,85.0
07/04/2018 16:19:29.823333,15.85,23.0,86.0
07/04/2018 16:23:29.846666,17.48,23.0,86.0
07/04/2018 16:26:09.846666,17.67,23.0,87.0
07/04/2018 16:28:49.816666,19.43,23.0,87.0
07/04/2018 16:31:29.820000,16.43,22.0,87.0
07/04/2018 16:35:29.820000,15.98,22.0,88.0
07/04/2018 16:38:09.823333,14.72,22.0,88.0
07/04/2018 16:40:49.850000,15.6,22.0,88.0
07/04/2018 16:43:29.833333,15.93,22.0,88.0
07/04/2018 16:47:29.846666,17.43,25.0,88.0
07/04/2018 16:50:09.826666,16.5,24.0,89.0
07/04/2018 16:52:49.833333,17.84,24.0,89.0
07/04/2018 16:55:29.826666,17.91,24.0,89.0
07/04/2018 16:59:29.830000,18.76,23.0,89.0
07/04/2018 17:02:09.920000,17.26,23.0,90.0
07/04/2018 17:04:49.820000,16.95,22.0,90.0
07/04/2018 17:08:49.850000,17.14,22.0,90.0
07/04/2018 17:11:29.826666,16.64,22.0,90.0
07/04/2018 17:12:49.826666,17.86,22.0,89.0
07/04/2018 17:16:49.833333,16.24,22.0,90.0
07/04/2018 17:19:29.836666,17.37,22.0,90.0
07/04/2018 17:22:09.906666,16.67,22.0,90.0
07/04/2018 17:24:49.826666,15.3,23.0,89.0
07/04/2018 17:28:50.220000,14.32,22.0,88.0
07/04/2018 17:31:29.906666,15.74,22.0,89.0
07/04/2018 17:34:09.843333,15.56,22.0,89.0
07/04/2018 17:36:49.843333,14.88,22.0,89.0
07/04/2018 17:40:49.853333,15.58,23.0,89.0
07/04/2018 17:43:29.836666,16.35,23.0,89.0
07/04/2018 17:46:09.833333,17.38,23.0,89.0
07/04/2018 17:48:49.873333,15.81,23.0,90.0
07/04/2018 17:52:49.846666,15.63,24.0,90.0
07/04/2018 17:55:29.863333,15.63,23.0,90.0
07/04/2018 17:58:09.850000,15.85,23.0,90.0
07/04/2018 18:02:09.850000,17.0,23.0,90.0
07/04/2018 18:04:49.853333,15.66,22.0,90.0
07/04/2018 18:07:29.856666,15.7,23.0,91.0
07/04/2018 18:10:09.846666,18.05,23.0,91.0
07/04/2018 18:14:09.850000,20.84,23.0,91.0
07/04/2018 18:16:49.863333,17.46,22.0,91.0
07/04/2018 18:19:29.853333,16.93,22.0,91.0
07/04/2018 18:22:10.020000,16.14,22.0,91.0
07/04/2018 18:26:09.926666,15.67,21.0,91.0
07/04/2018 18:28:49.870000,15.53,21.0,91.0
07/04/2018 18:31:30.416666,16.45,22.0,91.0
07/04/2018 18:34:10.766666,15.91,22.0,91.0
07/04/2018 18:38:09.846666,19.31,24.0,91.0
07/04/2018 18:40:49.863333,16.72,23.0,92.0
07/04/2018 18:43:29.870000,17.95,23.0,91.0
07/04/2018 18:46:09.866666,18.14,23.0,91.0
07/04/2018 18:50:09.870000,15.52,24.0,91.0
07/04/2018 18:52:49.860000,16.33,24.0,91.0
07/04/2018 18:55:29.883333,15.53,23.0,91.0
07/04/2018 18:59:29.870000,17.7,23.0,92.0
07/04/2018 19:02:09.873333,15.57,23.0,92.0
07/04/2018 19:04:49.916666,18.59,23.0,92.0
07/04/2018 19:07:29.906666,16.29,23.0,93.0
07/04/2018 19:11:30.113333,15.32,22.0,93.0
07/04/2018 19:14:09.870000,14.58,22.0,93.0
07/04/2018 19:16:49.880000,13.95,22.0,93.0
07/04/2018 19:19:29.866666,14.88,22.0,93.0
07/04/2018 19:23:29.920000,16.42,22.0,93.0
07/04/2018 19:26:09.880000,14.88,21.0,93.0
07/04/2018 19:28:49.890000,14.93,21.0,94.0
07/04/2018 19:31:29.880000,14.74,21.0,94.0
07/04/2018 19:35:30.110000,13.47,21.0,95.0
07/04/2018 19:38:09.890000,14.65,21.0,95.0
07/04/2018 19:40:49.900000,14.33,20.0,95.0
07/04/2018 19:43:29.880000,14.36,19.0,95.0
07/04/2018 19:47:29.883333,13.21,18.0,95.0
07/04/2018 19:50:09.886666,13.39,18.0,96.0
07/04/2018 19:52:49.886666,13.66,18.0,95.0
07/04/2018 19:55:29.890000,13.79,18.0,96.0
07/04/2018 19:59:29.890000,13.12,17.0,97.0
07/04/2018 20:02:09.890000,13.07,18.0,97.0
07/04/2018 20:04:49.903333,12.17,17.0,98.0
07/04/2018 20:08:49.900000,14.24,16.0,97.0
07/04/2018 20:11:29.883333,12.95,16.0,98.0
07/04/2018 20:12:49.916666,12.29,16.0,98.0
07/04/2018 20:16:50.186666,13.35,17.0,96.0
07/04/2018 20:19:29.920000,12.98,17.0,96.0
07/04/2018 20:22:09.910000,12.55,17.0,97.0
07/04/2018 20:24:49.910000,13.72,17.0,98.0
07/04/2018 20:28:49.910000,13.28,17.0,99.0
07/04/2018 20:31:29.906666,12.95,17.0,99.0
07/04/2018 20:34:09.903333,13.14,16.0,99.0
07/04/2018 20:36:49.943333,12.46,16.0,99.0
07/04/2018 20:40:49.926666,12.24,16.0,99.0
07/04/2018 20:43:29.903333,12.4,16.0,99.0
07/04/2018 20:46:09.896666,12.02,16.0,100.0
07/04/2018 20:48:49.936666,13.35,16.0,100.0
07/04/2018 20:52:49.916666,12.86,15.0,101.0
07/04/2018 20:55:29.943333,11.84,15.0,101.0
07/04/2018 20:58:09.920000,11.63,14.0,101.0
07/04/2018 21:02:10.210000,11.65,14.0,102.0
07/04/2018 21:04:49.923333,11.36,13.0,101.0
07/04/2018 21:07:29.926666,9.93,14.0,102.0
07/04/2018 21:10:10.003333,13.19,12.0,102.0
07/04/2018 21:14:09.920000,12.33,12.0,102.0
07/04/2018 21:16:49.923333,16.5,12.0,102.0
07/04/2018 21:19:30.190000,11.21,11.0,103.0
07/04/2018 21:22:09.953333,9.34,11.0,103.0
07/04/2018 21:26:10.723333,10.65,11.0,103.0
07/04/2018 21:28:49.916666,9.36,10.0,103.0
07/04/2018 21:31:29.923333,10.21,10.0,103.0
07/04/2018 21:34:09.920000,10.81,11.0,103.0
07/04/2018 21:38:09.946666,10.16,10.0,103.0
07/04/2018 21:40:49.953333,8.93,11.0,103.0
07/04/2018 21:43:29.933333,9.41,10.0,103.0
07/04/2018 21:46:09.966666,9.12,12.0,104.0
07/04/2018 21:50:09.930000,10.12,13.0,104.0
07/04/2018 21:52:49.933333,10.43,12.0,104.0
07/04/2018 21:55:29.913333,10.51,13.0,104.0
07/04/2018 21:58:09.940000,11.02,13.0,104.0
07/04/2018 22:02:10.113333,10.23,13.0,104.0
07/04/2018 22:04:49.926666,9.74,13.0,104.0
07/04/2018 22:07:29.943333,10.07,12.0,103.0
07/04/2018 22:11:29.963333,9.53,12.0,103.0
07/04/2018 22:14:09.950000,8.88,12.0,104.0
07/04/2018 22:16:49.943333,9.93,12.0,104.0
07/04/2018 22:19:29.926666,10.09,13.0,104.0
07/04/2018 22:23:29.936666,9.02,12.0,104.0
07/04/2018 22:26:09.940000,9.84,12.0,104.0
07/04/2018 22:28:49.953333,9.58,11.0,105.0
07/04/2018 22:31:29.943333,8.0,11.0,105.0
07/04/2018 22:35:30.130000,8.85,11.0,105.0
07/04/2018 22:38:09.953333,9.4,11.0,105.0
07/04/2018 22:40:49.956666,9.0,11.0,104.0
07/04/2018 22:43:29.953333,8.71,11.0,105.0
07/04/2018 22:47:29.960000,8.83,11.0,105.0
07/04/2018 22:50:10.026666,9.44,11.0,105.0
07/04/2018 22:52:49.960000,9.12,11.0,105.0
07/04/2018 22:55:29.956666,9.51,11.0,105.0
07/04/2018 22:59:29.970000,10.43,12.0,104.0
07/04/2018 23:02:09.960000,9.5,11.0,104.0
07/04/2018 23:04:50.106666,10.09,12.0,104.0
07/04/2018 23:07:29.966666,9.62,13.0,103.0
07/04/2018 23:11:29.976666,9.95,14.0,103.0
07/04/2018 23:14:09.966666,11.59,14.0,102.0
07/04/2018 23:16:50.016666,12.57,14.0,102.0
07/04/2018 23:19:29.960000,11.12,15.0,102.0
07/04/2018 23:22:09.966666,10.95,14.0,101.0
07/04/2018 23:24:50.980000,10.76,14.0,101.0
07/04/2018 23:28:49.966666,10.34,13.0,100.0
07/04/2018 23:31:29.966666,9.14,13.0,100.0
07/04/2018 23:34:09.966666,9.93,12.0,100.0
07/04/2018 23:36:49.970000,9.74,12.0,99.0
07/04/2018 23:40:49.976666,10.31,12.0,99.0
07/04/2018 23:43:29.973333,8.76,14.0,99.0
07/04/2018 23:46:10.690000,9.27,17.0,99.0
07/04/2018 23:48:49.976666,10.71,17.0,98.0
07/04/2018 23:52:49.980000,9.57,18.0,98.0
07/04/2018 23:55:29.966666,10.95,18.0,98.0
07/04/2018 23:58:09.976666,9.45,17.0,97.0
07/05/2018 00:02:10.500000,9.48,18.0,97.0
07/05/2018 00:04:49.976666,9.49,17.0,97.0
07/05/2018 00:07:30.026666,9.5,17.0,97.0
07/05/2018 00:10:11.386666,9.86,17.0,97.0
07/05/2018 00:14:09.993333,10.53,18.0,96.0
07/05/2018 00:16:50.280000,9.54,18.0,96.0
07/05/2018 00:19:29.993333,11.32,19.0,96.0
07/05/2018 00:22:09.990000,11.21,20.0,96.0
07/05/2018 00:26:10.006666,12.14,20.0,95.0
07/05/2018 00:28:51.380000,11.27,20.0,95.0
07/05/2018 00:31:30.016666,11.59,20.0,95.0
07/05/2018 00:34:10.006666,11.14,18.0,95.0
07/05/2018 00:38:09.996666,14.57,18.0,95.0
07/05/2018 00:40:50.006666,10.02,18.0,95.0
07/05/2018 00:43:30.010000,10.84,18.0,95.0
07/05/2018 00:47:29.993333,9.15,17.0,95.0
07/05/2018 00:50:09.996666,8.85,15.0,95.0
07/05/2018 00:52:49.996666,6.88,14.0,95.0
07/05/2018 00:55:29.996666,8.79,14.0,95.0
07/05/2018 00:59:30.006666,9.23,14.0,95.0
07/05/2018 01:02:10.416666,9.66,14.0,95.0
07/05/2018 01:04:50.003333,8.81,13.0,95.0
07/05/2018 01:07:30.600000,8.6,13.0,95.0
07/05/2018 01:11:30.116666,6.98,14.0,95.0
07/05/2018 01:14:10.013333,7.6,15.0,95.0
07/05/2018 01:16:50.010000,8.98,16.0,95.0
07/05/2018 01:19:30.073333,9.88,17.0,94.0
07/05/2018 01:23:30.210000,10.63,17.0,94.0
07/05/2018 01:26:10.023333,10.37,17.0,94.0
07/05/2018 01:28:50.010000,11.12,17.0,93.0
07/05/2018 01:31:30.016666,10.98,17.0,93.0
07/05/2018 01:35:30.073333,10.47,17.0,93.0
07/05/2018 01:38:10.023333,10.64,17.0,93.0
07/05/2018 01:40:50.016666,10.36,17.0,93.0
07/05/2018 01:43:30.046666,9.24,18.0,92.0
07/05/2018 01:47:30.016666,10.61,18.0,92.0
07/05/2018 01:50:10.023333,9.12,18.0,92.0
07/05/2018 01:52:50.116666,9.79,18.0,92.0
07/05/2018 01:55:30.013333,10.35,19.0,92.0
07/05/2018 01:58:10.030000,9.63,19.0,91.0
07/05/2018 02:00:50.033333,11.07,19.0,91.0
07/05/2018 02:04:50.016666,13.98,19.0,91.0
07/05/2018 02:07:30.033333,11.18,20.0,91.0
07/05/2018 02:10:10.030000,11.16,20.0,91.0
07/05/2018 02:12:50.950000,15.95,21.0,91.0
07/05/2018 02:16:50.026666,13.46,20.0,91.0
07/05/2018 02:19:30.020000,12.17,20.0,91.0
07/05/2018 02:22:10.506666,11.09,20.0,91.0
07/05/2018 02:24:50.030000,10.44,20.0,91.0
07/05/2018 02:28:50.126666,11.6,20.0,91.0
07/05/2018 02:31:30.033333,12.45,20.0,91.0
07/05/2018 02:34:10.043333,10.69,20.0,91.0
07/05/2018 02:38:10.186666,9.19,21.0,90.0
07/05/2018 02:40:50.113333,13.47,25.0,90.0
07/05/2018 02:43:30.036666,22.42,29.0,89.0
07/05/2018 02:46:10.100000,22.93,30.0,89.0
07/05/2018 02:50:10.060000,23.14,30.0,88.0
07/05/2018 02:52:50.026666,16.93,30.0,88.0
07/05/2018 02:55:30.046666,26.19,30.0,88.0
07/05/2018 02:58:10.066666,31.95,30.0,88.0
07/05/2018 03:02:10.196666,17.69,28.0,88.0
07/05/2018 03:04:50.050000,23.73,28.0,88.0
07/05/2018 03:07:30.046666,49.93,27.0,87.0
07/05/2018 03:10:10.110000,28.17,27.0,87.0
07/05/2018 03:14:10.043333,40.62,26.0,87.0
07/05/2018 03:16:50.800000,39.9,27.0,87.0
07/05/2018 03:19:30.906666,25.92,27.0,87.0
07/05/2018 03:22:10.080000,48.64,28.0,87.0
07/05/2018 03:26:10.306666,32.83,29.0,87.0
07/05/2018 03:28:50.050000,22.98,30.0,87.0
07/05/2018 03:31:30.053333,37.02,30.0,87.0
07/05/2018 03:34:10.500000,40.21,30.0,87.0
07/05/2018 03:38:10.076666,27.13,30.0,87.0
07/05/2018 03:40:50.066666,31.95,29.0,87.0
07/05/2018 03:43:30.066666,28.11,29.0,86.0
07/05/2018 03:47:30.066666,27.31,29.0,86.0
07/05/2018 03:50:10.056666,35.13,29.0,86.0
07/05/2018 03:52:50.056666,30.52,30.0,86.0
07/05/2018 03:55:30.093333,32.43,30.0,86.0
07/05/2018 03:59:30.053333,25.83,30.0,86.0
07/05/2018 04:02:10.206666,19.83,30.0,85.0
07/05/2018 04:04:50.053333,24.26,30.0,85.0
07/05/2018 04:07:30.056666,28.1,30.0,85.0
07/05/2018 04:11:30.070000,30.02,30.0,85.0
07/05/2018 04:14:10.070000,30.15,30.0,84.0
07/05/2018 04:16:50.066666,29.8,30.0,84.0
07/05/2018 04:19:30.066666,25.29,30.0,84.0
07/05/2018 04:23:30.076666,32.56,29.0,84.0
07/05/2018 04:26:11.300000,57.59,29.0,84.0
07/05/2018 04:28:50.066666,40.83,29.0,84.0
07/05/2018 04:32:50.466666,42.81,29.0,84.0
07/05/2018 04:35:30.113333,43.9,29.0,84.0
07/05/2018 04:38:10.486666,44.36,29.0,84.0
07/05/2018 04:40:50.063333,42.4,30.0,84.0
07/05/2018 04:43:31.070000,32.14,30.0,84.0
07/05/2018 04:47:30.073333,28.56,30.0,84.0
07/05/2018 04:50:10.413333,17.33,30.0,84.0
07/05/2018 04:52:50.096666,16.7,30.0,83.0
07/05/2018 04:56:50.086666,13.6,30.0,83.0
07/05/2018 04:59:30.070000,13.98,30.0,83.0
07/05/2018 05:02:10.083333,13.38,31.0,83.0
07/05/2018 05:04:50.896666,12.43,31.0,83.0
07/05/2018 05:08:50.086666,10.44,31.0,83.0
07/05/2018 05:10:10.200000,11.63,31.0,83.0
07/05/2018 05:14:10.076666,10.6,32.0,82.0
07/05/2018 05:16:50.193333,9.79,33.0,83.0
07/05/2018 05:20:50.086666,9.69,33.0,82.0
07/05/2018 05:23:30.100000,11.21,33.0,82.0
07/05/2018 05:24:50.096666,10.93,33.0,82.0
07/05/2018 05:28:51.313333,15.07,33.0,82.0
07/05/2018 05:31:30.090000,14.93,33.0,82.0
07/05/2018 05:34:10.096666,15.15,33.0,82.0
07/05/2018 05:38:10.116666,14.95,34.0,82.0
07/05/2018 05:40:50.630000,12.95,34.0,82.0
07/05/2018 05:43:30.496666,12.12,34.0,82.0
07/05/2018 05:46:10.113333,12.27,34.0,82.0
07/05/2018 05:50:10.133333,13.6,34.0,82.0
07/05/2018 05:52:50.106666,13.72,34.0,82.0
07/05/2018 05:55:30.100000,13.49,34.0,82.0
07/05/2018 05:58:10.100000,20.51,34.0,82.0
07/05/2018 06:02:10.093333,18.2,34.0,82.0
07/05/2018 06:04:51.003333,18.05,35.0,82.0
07/05/2018 06:07:30.486666,17.57,35.0,82.0
07/05/2018 06:10:10.106666,25.52,35.0,82.0
07/05/2018 06:14:10.736666,19.39,34.0,82.0
07/05/2018 06:16:50.710000,18.4,34.0,82.0
07/05/2018 06:19:30.103333,16.6,34.0,82.0
07/05/2018 06:22:10.426666,19.45,34.0,82.0
07/05/2018 06:26:10.333333,20.64,34.0,82.0
07/05/2018 06:28:50.113333,22.17,34.0,82.0
07/05/2018 06:31:30.110000,21.26,34.0,82.0
07/05/2018 06:35:30.106666,22.35,34.0,82.0
07/05/2018 06:38:10.116666,24.09,34.0,82.0
07/05/2018 06:40:50.186666,23.0,34.0,82.0
07/05/2018 06:43:30.136666,24.42,34.0,82.0
07/05/2018 06:47:30.116666,23.0,34.0,82.0
07/05/2018 06:50:10.236666,21.05,34.0,82.0
07/05/2018 06:52:50.126666,22.28,34.0,82.0
07/05/2018 06:55:30.186666,23.3,34.0,82.0
07/05/2018 06:59:30.130000,23.8,34.0,82.0
07/05/2018 07:02:10.126666,22.64,34.0,82.0
07/05/2018 07:04:50.706666,23.0,35.0,82.0
07/05/2018 07:07:30.116666,22.37,35.0,82.0
07/05/2018 07:11:30.130000,21.86,35.0,81.0
07/05/2018 07:12:50.150000,22.47,35.0,81.0
07/05/2018 07:16:50.136666,21.08,35.0,81.0
07/05/2018 07:19:30.166666,19.24,36.0,81.0
07/05/2018 07:23:30.226666,20.44,36.0,81.0
07/05/2018 07:24:50.146666,18.6,35.0,81.0
07/05/2018 07:28:50.196666,17.65,35.0,81.0
07/05/2018 07:31:30.176666,16.69,34.0,81.0
07/05/2018 07:34:10.393333,14.67,34.0,81.0
07/05/2018 07:38:10.146666,14.15,33.0,81.0
07/05/2018 07:40:50.203333,9.95,33.0,81.0
07/05/2018 07:43:30.390000,9.63,33.0,80.0
07/05/2018 07:46:10.500000,7.85,33.0,80.0
07/05/2018 07:50:10.140000,8.41,33.0,80.0
07/05/2018 07:52:50.133333,7.07,34.0,80.0
07/05/2018 07:55:30.133333,7.68,34.0,79.0
07/05/2018 07:58:10.143333,6.98,36.0,79.0
07/05/2018 08:00:50.153333,6.91,36.0,79.0
07/05/2018 08:04:50.136666,6.77,37.0,78.0
07/05/2018 08:07:30.146666,6.64,37.0,78.0
07/05/2018 08:10:10.290000,6.9,38.0,78.0
07/05/2018 08:14:10.140000,6.57,38.0,77.0
07/05/2018 08:16:50.223333,7.05,39.0,77.0
07/05/2018 08:19:30.140000,5.95,39.0,77.0
07/05/2018 08:22:10.143333,6.8,39.0,77.0
07/05/2018 08:26:10.763333,6.4,39.0,77.0
07/05/2018 08:28:51.036666,5.62,39.0,77.0
07/05/2018 08:31:30.150000,6.21,39.0,77.0
07/05/2018 08:34:10.150000,5.91,39.0,77.0
07/05/2018 08:38:10.270000,6.28,38.0,77.0
07/05/2018 08:40:51.396666,6.72,38.0,78.0
07/05/2018 08:43:30.146666,9.16,37.0,78.0
07/05/2018 08:46:10.960000,8.54,37.0,78.0
07/05/2018 08:50:10.150000,8.86,36.0,78.0
07/05/2018 08:52:50.243333,7.93,36.0,78.0
07/05/2018 08:55:31.073333,7.12,36.0,78.0
07/05/2018 08:58:10.466666,7.86,37.0,78.0
07/05/2018 09:02:10.400000,8.38,37.0,78.0
07/05/2018 09:04:50.156666,9.38,36.0,78.0
07/05/2018 09:07:30.150000,9.4,36.0,78.0
07/05/2018 09:11:30.173333,9.35,36.0,79.0
07/05/2018 09:14:10.216666,9.24,36.0,79.0
07/05/2018 09:16:50.180000,11.31,35.0,79.0
07/05/2018 09:19:30.376666,12.77,35.0,79.0
07/05/2018 09:23:30.156666,13.93,35.0,79.0
07/05/2018 09:26:10.213333,13.84,34.0,79.0
