InstrumentName, Construction Dust Monitor (B),,
StartTime, 2018-07-01 00:00:00,,
EndTime, 2018-07-31 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
07/28/2018 04:01:07.000000,7.82,9.59,9.59
07/28/2018 04:03:47.000000,6.82,9.1,8.43
07/28/2018 04:05:08.000000,6.48,8.81,8.4
07/28/2018 04:07:47.000000,6.95,9.64,9.57
07/28/2018 04:10:27.000000,8.35,10.85,10.32
07/28/2018 04:11:47.000000,7.76,10.54,9.51
07/28/2018 04:13:07.000000,7.33,9.83,9.6
07/28/2018 04:15:47.000000,7.53,10.23,9.75
07/28/2018 04:18:27.000000,7.49,9.39,9.12
07/28/2018 04:19:49.000000,6.37,9.37,8.37
07/28/2018 04:21:07.000000,6.73,9.8,8.66
07/28/2018 04:23:47.000000,6.93,8.85,8.52
07/28/2018 04:25:07.000000,7.9,9.88,9.74
07/28/2018 04:27:47.000000,7.0,9.38,8.73
07/28/2018 04:29:07.000000,8.32,11.02,10.85
07/28/2018 04:31:48.000000,8.9,11.41,11.17
07/28/2018 04:33:07.000000,8.79,12.69,11.97
07/28/2018 04:35:47.000000,9.05,12.25,12.05
07/28/2018 04:37:08.000000,9.73,13.1,12.32
07/28/2018 04:39:49.000000,12.33,16.33,15.54
07/28/2018 04:41:07.000000,11.37,13.98,13.49
07/28/2018 04:43:47.000000,11.8,15.73,15.45
07/28/2018 04:45:07.000000,12.93,16.29,15.9
07/28/2018 04:47:47.000000,12.49,16.85,16.44
07/28/2018 04:49:07.000000,12.03,16.68,16.24
07/28/2018 04:51:47.000000,12.85,18.62,17.59
07/28/2018 04:53:08.000000,12.67,16.36,15.85
07/28/2018 04:55:47.000000,12.27,16.15,15.4
07/28/2018 04:57:07.000000,13.24,17.49,16.93
07/28/2018 05:01:07.000000,14.67,19.6,19.19
07/28/2018 05:03:48.000000,15.23,20.02,19.4
07/28/2018 05:05:07.000000,15.95,20.03,19.34
07/28/2018 05:07:48.000000,15.1,20.67,19.71
07/28/2018 05:09:07.000000,15.33,20.79,20.14
07/28/2018 05:11:47.000000,16.43,21.62,21.38
07/28/2018 05:13:07.000000,15.43,20.62,20.05
07/28/2018 05:15:47.000000,16.21,21.28,20.87
07/28/2018 05:17:08.000000,15.63,23.05,20.92
07/28/2018 05:19:49.000000,17.17,22.4,21.92
07/28/2018 05:21:08.000000,16.95,23.44,22.46
07/28/2018 05:23:48.000000,15.45,20.85,20.67
07/28/2018 05:25:08.000000,15.86,21.79,20.64
07/28/2018 05:27:47.000000,16.83,22.6,22.13
07/28/2018 05:29:07.000000,16.21,22.63,22.08
07/28/2018 05:31:48.000000,15.69,20.76,20.38
07/28/2018 05:33:07.000000,16.27,22.67,22.27
07/28/2018 05:35:47.000000,15.12,20.33,19.93
07/28/2018 05:37:07.000000,15.93,20.32,20.24
07/28/2018 05:39:47.000000,14.9,20.35,19.67
07/28/2018 05:41:07.000000,15.38,19.81,19.62
07/28/2018 05:43:48.000000,15.54,21.15,20.9
07/28/2018 05:45:07.000000,15.4,20.6,19.57
07/28/2018 05:47:47.000000,14.29,21.54,20.29
07/28/2018 05:49:10.000000,14.43,19.6,19.21
07/28/2018 05:51:47.000000,13.82,19.45,19.0
07/28/2018 05:53:07.000000,14.59,20.28,19.28
07/28/2018 05:55:47.000000,14.52,19.3,18.9
07/28/2018 05:57:07.000000,15.44,19.88,19.61
07/28/2018 05:59:47.000000,14.79,20.6,19.48
07/28/2018 06:01:11.000000,14.79,19.67,19.21
07/28/2018 06:03:47.000000,14.4,19.11,18.46
07/28/2018 06:05:07.000000,14.55,19.65,18.73
07/28/2018 06:06:28.000000,14.3,19.58,19.08
07/28/2018 06:07:47.000000,14.02,19.62,18.9
07/28/2018 06:09:07.000000,15.73,21.68,20.9
07/28/2018 06:10:27.000000,13.95,18.38,17.67
07/28/2018 06:11:47.000000,15.26,20.07,19.36
07/28/2018 06:13:08.000000,14.77,20.37,19.17
07/28/2018 06:14:27.000000,14.7,21.73,20.73
07/28/2018 06:15:47.000000,14.54,20.39,20.17
07/28/2018 06:17:07.000000,13.88,19.44,17.37
07/28/2018 06:18:27.000000,14.76,19.17,18.83
07/28/2018 06:19:47.000000,15.0,20.64,19.95
07/28/2018 06:21:07.000000,15.55,21.2,20.02
07/28/2018 06:22:27.000000,15.39,20.51,20.12
07/28/2018 06:23:47.000000,14.49,19.34,18.9
07/28/2018 06:25:07.000000,14.57,20.85,19.8
07/28/2018 06:26:27.000000,14.83,20.79,19.93
07/28/2018 06:27:48.000000,14.93,20.33,20.15
07/28/2018 06:29:07.000000,13.67,18.93,18.33
07/28/2018 06:30:27.000000,15.25,21.33,20.55
07/28/2018 06:31:48.000000,14.93,21.15,20.61
07/28/2018 06:33:07.000000,14.07,20.0,18.86
07/28/2018 06:34:27.000000,14.95,20.55,20.02
07/28/2018 06:35:47.000000,14.31,19.18,18.67
07/28/2018 06:37:07.000000,15.18,20.92,19.58
07/28/2018 06:38:28.000000,14.77,19.58,19.12
07/28/2018 06:39:47.000000,15.67,20.6,20.38
07/28/2018 06:41:08.000000,14.15,19.44,18.63
07/28/2018 06:42:27.000000,15.5,20.98,20.12
07/28/2018 06:43:47.000000,14.23,20.0,19.37
07/28/2018 06:45:07.000000,14.65,21.27,20.15
07/28/2018 06:46:27.000000,15.61,20.49,19.98
07/28/2018 06:47:47.000000,14.34,20.05,19.56
07/28/2018 06:49:08.000000,13.78,19.49,18.59
07/28/2018 06:50:27.000000,14.85,19.32,18.41
07/28/2018 06:51:47.000000,16.1,20.93,20.34
07/28/2018 06:53:07.000000,15.35,21.55,20.5
07/28/2018 06:54:27.000000,14.95,19.41,18.92
07/28/2018 06:55:48.000000,15.66,20.78,20.41
07/28/2018 06:57:07.000000,14.66,20.68,20.24
07/28/2018 06:58:27.000000,14.27,20.15,19.92
07/28/2018 06:59:47.000000,14.23,19.9,19.0
07/28/2018 07:01:07.000000,14.22,20.32,19.93
07/28/2018 07:02:27.000000,14.23,18.77,18.03
07/28/2018 07:03:47.000000,13.64,19.1,18.36
07/28/2018 07:05:07.000000,15.27,21.17,20.27
07/28/2018 07:06:27.000000,14.78,19.8,19.07
07/28/2018 07:07:47.000000,14.1,18.98,18.48
07/28/2018 07:09:07.000000,14.02,20.07,19.22
07/28/2018 07:10:27.000000,14.46,18.78,18.07
07/28/2018 07:11:47.000000,13.63,19.54,17.88
07/28/2018 07:13:07.000000,14.25,19.62,18.98
07/28/2018 07:14:27.000000,13.63,19.85,18.49
07/28/2018 07:15:47.000000,14.25,19.45,18.62
07/28/2018 07:17:08.000000,13.74,19.38,18.57
07/28/2018 07:18:27.000000,14.02,18.61,18.15
07/28/2018 07:19:47.000000,14.71,19.62,19.24
07/28/2018 07:21:08.000000,14.15,18.85,18.67
07/28/2018 07:22:27.000000,13.4,17.73,17.23
07/28/2018 07:23:48.000000,13.26,18.24,17.82
07/28/2018 07:25:09.000000,12.79,18.26,17.16
07/28/2018 07:26:27.000000,14.22,19.41,18.8
07/28/2018 07:27:48.000000,14.12,19.43,18.69
07/28/2018 07:29:07.000000,14.38,18.86,18.26
07/28/2018 07:30:27.000000,13.03,17.74,16.97
07/28/2018 07:31:47.000000,12.9,17.87,17.1
07/28/2018 07:33:07.000000,14.8,19.8,19.02
07/28/2018 07:34:27.000000,13.41,18.46,17.31
07/28/2018 07:35:48.000000,13.25,18.92,18.75
07/28/2018 07:37:08.000000,12.95,18.0,17.21
07/28/2018 07:38:28.000000,13.05,18.51,17.87
07/28/2018 07:39:47.000000,14.07,19.71,18.93
07/28/2018 07:41:07.000000,13.45,18.4,18.26
07/28/2018 07:42:28.000000,13.3,18.24,17.97
07/28/2018 07:43:47.000000,13.77,18.9,18.58
07/28/2018 07:45:08.000000,12.88,17.9,17.8
07/28/2018 07:46:27.000000,13.79,18.44,18.36
07/28/2018 07:47:47.000000,13.68,18.27,18.17
07/28/2018 07:49:07.000000,13.23,18.3,17.83
07/28/2018 07:50:27.000000,13.95,18.56,18.15
07/28/2018 07:51:47.000000,13.8,19.54,18.56
07/28/2018 07:53:08.000000,14.13,19.3,18.75
07/28/2018 07:54:27.000000,12.98,18.39,17.32
07/28/2018 07:55:47.000000,13.6,18.12,17.48
07/28/2018 07:57:07.000000,13.71,18.8,18.32
07/28/2018 07:58:28.000000,13.79,19.33,18.85
07/28/2018 07:59:48.000000,14.13,19.15,18.82
07/28/2018 08:01:11.000000,13.76,19.92,19.39
07/28/2018 08:02:28.000000,14.1,18.75,18.2
07/28/2018 08:03:47.000000,13.97,18.58,17.95
07/28/2018 08:05:09.000000,14.68,18.79,18.18
07/28/2018 08:06:28.000000,14.08,19.11,18.86
07/28/2018 08:07:47.000000,14.7,19.73,19.6
07/28/2018 08:09:07.000000,14.2,19.44,18.68
07/28/2018 08:10:27.000000,14.54,20.63,19.66
07/28/2018 08:11:47.000000,14.22,18.85,18.15
07/28/2018 08:13:08.000000,14.85,20.73,20.2
07/28/2018 08:14:27.000000,14.8,21.02,20.51
07/28/2018 08:15:47.000000,14.33,21.0,19.92
07/28/2018 08:17:08.000000,15.1,21.56,20.07
07/28/2018 08:18:27.000000,16.15,21.12,20.23
07/28/2018 08:19:47.000000,16.15,20.69,20.23
07/28/2018 08:21:08.000000,15.65,21.3,20.81
07/28/2018 08:22:28.000000,17.02,23.58,22.92
07/28/2018 08:23:47.000000,17.05,22.87,22.05
07/28/2018 08:25:07.000000,16.8,22.9,22.44
07/28/2018 08:26:28.000000,17.62,24.8,23.0
07/28/2018 08:27:47.000000,17.5,23.67,23.23
07/28/2018 08:29:07.000000,17.34,23.24,22.92
07/28/2018 08:30:27.000000,17.42,25.0,23.65
07/28/2018 08:31:47.000000,16.98,23.17,22.31
07/28/2018 08:33:07.000000,17.41,25.08,23.79
07/28/2018 08:34:28.000000,17.95,24.42,23.34
07/28/2018 08:35:47.000000,19.77,26.44,25.41
07/28/2018 08:37:08.000000,18.77,28.62,25.92
07/28/2018 08:38:27.000000,17.74,25.93,24.36
07/28/2018 08:39:47.000000,17.92,25.18,24.18
07/28/2018 08:41:07.000000,17.54,23.9,22.51
07/28/2018 08:42:27.000000,17.84,24.86,23.92
07/28/2018 08:43:47.000000,18.68,25.41,24.61
07/28/2018 08:45:08.000000,18.24,24.22,23.51
07/28/2018 08:46:27.000000,17.46,23.51,22.93
07/28/2018 08:47:48.000000,17.25,24.02,22.98
07/28/2018 08:49:07.000000,17.36,22.49,21.9
07/28/2018 08:50:27.000000,16.28,22.38,21.67
07/28/2018 08:51:48.000000,16.86,24.29,23.21
07/28/2018 08:53:07.000000,17.08,24.82,23.51
07/28/2018 08:54:27.000000,16.38,21.74,21.07
07/28/2018 08:55:47.000000,15.85,21.36,20.74
07/28/2018 08:57:08.000000,16.23,24.13,23.08
07/28/2018 08:58:27.000000,15.58,22.61,21.42
07/28/2018 08:59:48.000000,16.1,22.05,20.37
07/28/2018 09:01:08.000000,17.51,22.56,21.72
07/28/2018 09:02:27.000000,17.1,26.34,24.34
07/28/2018 09:03:48.000000,16.78,26.1,24.41
07/28/2018 09:05:08.000000,15.95,24.46,23.17
07/28/2018 09:06:27.000000,16.85,24.46,23.17
07/28/2018 09:07:48.000000,16.92,25.3,24.27
07/28/2018 09:09:07.000000,15.85,22.59,21.85
07/28/2018 09:10:30.000000,16.9,23.98,22.49
07/28/2018 09:11:47.000000,16.0,23.8,22.37
07/28/2018 09:13:08.000000,16.0,22.41,21.81
07/28/2018 09:14:28.000000,14.9,23.61,22.05
07/28/2018 09:15:47.000000,14.73,23.22,21.71
07/28/2018 09:17:08.000000,15.88,24.8,23.4
07/28/2018 09:18:27.000000,17.12,25.48,24.5
07/28/2018 09:19:47.000000,15.11,22.65,21.27
07/28/2018 09:21:10.000000,16.64,23.61,22.19
07/28/2018 09:22:27.000000,15.95,24.44,23.0
07/28/2018 09:23:50.000000,16.59,24.66,23.44
07/28/2018 09:25:07.000000,16.61,25.63,24.29
07/28/2018 09:26:27.000000,16.58,26.1,23.85
07/28/2018 09:27:51.000000,16.82,24.32,23.44
07/28/2018 09:29:11.000000,16.22,25.17,22.93
07/28/2018 09:30:27.000000,16.76,26.67,25.88
07/28/2018 09:31:48.000000,16.55,27.08,25.33
07/28/2018 09:33:09.000000,16.23,23.5,22.8
07/28/2018 09:34:28.000000,16.36,25.44,23.72
07/28/2018 09:35:48.000000,15.89,24.03,23.24
07/28/2018 09:37:08.000000,16.59,27.0,25.44
07/28/2018 09:38:28.000000,16.38,24.72,24.13
07/28/2018 09:39:47.000000,16.55,25.7,24.65
07/28/2018 09:41:07.000000,16.64,28.05,26.45
07/28/2018 09:42:27.000000,15.85,26.83,24.85
07/28/2018 09:43:47.000000,17.95,30.48,28.83
07/28/2018 09:45:08.000000,17.98,27.95,27.17
07/28/2018 09:46:27.000000,17.35,26.48,25.35
07/28/2018 09:47:47.000000,17.17,26.77,25.2
07/28/2018 09:49:07.000000,17.0,27.15,24.63
07/28/2018 09:50:27.000000,18.79,30.87,28.62
07/28/2018 09:51:47.000000,16.87,26.7,24.35
07/28/2018 09:53:07.000000,18.56,29.54,27.64
07/28/2018 09:54:27.000000,16.63,27.32,25.34
07/28/2018 09:55:47.000000,17.46,26.59,24.37
07/28/2018 09:57:07.000000,21.2,31.83,30.83
07/28/2018 09:58:27.000000,19.42,30.08,28.52
07/28/2018 09:59:48.000000,22.59,33.44,33.02
07/28/2018 10:01:07.000000,22.93,36.41,34.66
07/28/2018 10:02:27.000000,24.02,39.38,35.67
07/28/2018 10:03:47.000000,25.12,37.47,36.28
07/28/2018 10:05:07.000000,23.36,38.31,36.23
07/28/2018 10:06:27.000000,25.4,41.63,38.85
07/28/2018 10:07:47.000000,24.13,45.46,43.18
07/28/2018 10:09:08.000000,24.18,44.18,40.82
07/28/2018 10:10:28.000000,17.69,37.31,36.0
07/28/2018 10:11:47.000000,19.05,51.46,47.69
07/28/2018 10:13:07.000000,17.77,39.51,38.31
07/28/2018 10:14:27.000000,12.8,42.55,40.42
07/28/2018 10:15:48.000000,13.85,50.28,48.51
07/28/2018 10:17:08.000000,13.25,44.1,42.6
07/28/2018 10:18:28.000000,15.62,54.72,52.85
07/28/2018 10:19:47.000000,16.89,61.29,58.87
07/28/2018 10:21:07.000000,20.63,65.16,61.87
07/28/2018 10:22:27.000000,20.59,56.95,53.77
07/28/2018 10:23:47.000000,23.12,59.39,56.27
07/28/2018 10:25:08.000000,20.42,64.82,60.25
07/28/2018 10:26:27.000000,24.87,64.69,60.92
07/28/2018 10:27:48.000000,23.9,61.23,58.05
07/28/2018 10:29:07.000000,26.77,62.62,57.69
07/28/2018 10:30:28.000000,28.0,61.71,57.84
07/28/2018 10:31:48.000000,26.74,64.46,59.33
07/28/2018 10:33:07.000000,25.56,52.59,45.36
07/28/2018 10:34:27.000000,25.23,52.45,47.9
07/28/2018 10:35:47.000000,27.82,55.53,51.34
07/28/2018 10:37:08.000000,31.28,73.82,66.9
07/28/2018 10:38:27.000000,31.89,50.05,45.34
07/28/2018 10:39:47.000000,57.76,80.81,74.78
07/28/2018 10:41:08.000000,86.2,112.2,107.25
07/28/2018 10:42:28.000000,87.31,117.54,111.03
07/28/2018 10:43:47.000000,126.43,154.23,149.27
07/28/2018 10:45:07.000000,173.84,205.11,198.63
07/28/2018 10:46:28.000000,212.63,244.13,237.38
07/28/2018 10:47:47.000000,231.18,264.44,260.0
07/28/2018 10:49:08.000000,257.11,292.82,288.26
07/28/2018 10:50:28.000000,261.12,292.0,287.33
07/28/2018 10:51:47.000000,267.32,312.24,305.84
07/28/2018 10:53:07.000000,237.72,271.31,266.36
07/28/2018 10:54:27.000000,277.51,312.36,306.72
07/28/2018 10:55:47.000000,292.41,331.46,324.95
07/28/2018 10:57:08.000000,310.49,338.64,334.9
07/28/2018 10:58:27.000000,317.57,348.34,344.03
07/28/2018 10:59:47.000000,323.89,355.54,348.51
07/28/2018 11:01:11.000000,310.78,357.28,351.28
07/28/2018 11:02:28.000000,287.45,330.48,323.81
07/28/2018 11:03:47.000000,169.03,213.0,209.2
07/28/2018 11:05:07.000000,130.24,177.36,173.36
07/28/2018 11:06:33.000000,89.94,144.12,139.09
07/28/2018 11:07:50.000000,38.66,90.19,84.97
07/28/2018 11:09:10.000000,129.66,168.0,162.22
07/28/2018 11:10:30.000000,111.03,146.4,141.4
07/28/2018 11:11:50.000000,115.94,151.63,148.78
07/28/2018 11:13:11.000000,93.65,123.71,120.39
07/28/2018 11:14:28.000000,164.31,212.78,208.41
07/28/2018 11:15:48.000000,53.49,94.36,91.74
07/28/2018 11:17:16.000000,23.24,51.14,47.89
07/28/2018 11:18:30.000000,17.87,53.51,50.28
07/28/2018 11:19:47.000000,12.57,51.22,47.51
07/28/2018 11:21:08.000000,12.0,50.1,43.72
07/28/2018 11:22:27.000000,12.17,39.03,32.44
07/28/2018 11:23:49.000000,10.15,35.59,32.31
07/28/2018 11:25:10.000000,6.74,39.47,36.32
07/28/2018 11:26:30.000000,7.89,32.95,27.18
07/28/2018 11:27:50.000000,22.23,47.3,43.23
07/28/2018 11:29:11.000000,8.66,30.29,25.74
07/28/2018 11:30:27.000000,8.74,35.26,29.97
07/28/2018 11:31:47.000000,13.2,43.33,36.15
07/28/2018 11:33:07.000000,10.26,37.03,33.61
07/28/2018 11:34:27.000000,17.13,38.79,34.38
07/28/2018 11:35:47.000000,28.9,60.28,55.18
07/28/2018 11:37:07.000000,8.55,27.87,24.83
07/28/2018 11:38:27.000000,11.37,42.13,37.79
07/28/2018 11:39:48.000000,7.25,31.67,25.75
07/28/2018 11:41:07.000000,17.6,48.17,40.97
07/28/2018 11:42:27.000000,11.95,37.74,32.26
07/28/2018 11:43:48.000000,11.88,33.41,29.68
07/28/2018 11:45:07.000000,9.36,33.03,28.62
07/28/2018 11:46:27.000000,8.95,29.79,24.92
07/28/2018 11:47:47.000000,13.56,43.28,35.38
07/28/2018 11:49:07.000000,8.26,44.13,37.49
07/28/2018 11:50:27.000000,7.78,33.8,28.77
07/28/2018 11:51:48.000000,13.8,44.2,38.71
07/28/2018 11:53:08.000000,6.55,36.08,33.45
07/28/2018 11:54:27.000000,16.0,42.03,37.49
07/28/2018 11:55:48.000000,11.23,38.97,33.15
07/28/2018 11:57:07.000000,13.42,44.34,39.16
07/28/2018 11:58:28.000000,7.0,29.1,22.87
07/28/2018 11:59:47.000000,8.35,34.22,30.37
07/28/2018 12:01:08.000000,9.39,34.39,29.21
07/28/2018 12:02:28.000000,9.44,28.49,23.41
07/28/2018 12:03:47.000000,20.9,45.82,41.79
07/28/2018 12:05:07.000000,9.18,36.54,31.23
07/28/2018 12:06:28.000000,12.75,43.83,37.63
07/28/2018 12:07:48.000000,16.85,49.72,44.13
07/28/2018 12:09:08.000000,12.55,42.67,34.65
07/28/2018 12:10:27.000000,11.77,40.63,34.2
07/28/2018 12:11:47.000000,8.77,40.55,35.38
07/28/2018 12:13:07.000000,10.68,42.53,33.82
07/28/2018 12:14:27.000000,17.24,57.32,50.45
07/28/2018 12:15:48.000000,12.79,40.62,34.46
07/28/2018 12:17:07.000000,12.28,46.95,38.85
07/28/2018 12:18:27.000000,11.6,51.97,46.55
07/28/2018 12:19:47.000000,10.4,41.97,34.4
07/28/2018 12:21:07.000000,10.23,37.2,28.87
07/28/2018 12:22:28.000000,12.74,46.33,35.81
07/28/2018 12:23:50.000000,13.73,44.2,37.53
07/28/2018 12:25:08.000000,20.67,53.15,45.88
07/28/2018 12:26:27.000000,21.92,54.92,47.72
07/28/2018 12:27:48.000000,12.73,51.7,43.03
07/28/2018 12:29:07.000000,12.05,46.95,39.92
07/28/2018 12:30:29.000000,24.72,52.77,45.72
07/28/2018 12:31:48.000000,7.18,36.25,32.1
07/28/2018 12:33:08.000000,11.79,47.46,39.95
07/28/2018 12:34:27.000000,7.08,36.1,29.97
07/28/2018 12:35:47.000000,10.46,47.8,40.41
07/28/2018 12:37:07.000000,8.73,37.3,29.08
07/28/2018 12:38:28.000000,6.77,35.69,27.67
07/28/2018 12:39:48.000000,7.77,33.87,26.28
07/28/2018 12:41:07.000000,16.15,44.95,40.28
07/28/2018 12:42:27.000000,8.63,34.12,28.63
07/28/2018 12:43:47.000000,8.34,40.78,33.41
07/28/2018 12:45:08.000000,8.93,41.27,34.39
07/28/2018 12:46:28.000000,10.49,45.69,38.18
07/28/2018 12:47:47.000000,27.75,70.68,64.43
07/28/2018 12:49:08.000000,7.33,37.36,29.72
07/28/2018 12:50:27.000000,10.23,43.55,37.78
07/28/2018 12:51:48.000000,17.76,46.93,39.17
07/28/2018 12:53:08.000000,11.0,38.49,30.27
07/28/2018 12:54:28.000000,10.68,49.9,41.63
07/28/2018 12:55:48.000000,7.35,42.38,34.13
07/28/2018 12:57:07.000000,13.1,39.9,36.08
07/28/2018 12:58:28.000000,8.82,36.85,30.37
07/28/2018 12:59:48.000000,8.41,41.64,35.74
07/28/2018 13:01:08.000000,13.24,45.68,39.97
07/28/2018 13:02:28.000000,7.21,34.49,28.51
07/28/2018 13:03:47.000000,11.93,42.38,36.67
07/28/2018 13:05:09.000000,12.38,46.31,39.62
07/28/2018 13:06:28.000000,9.35,37.65,33.25
07/28/2018 13:07:47.000000,8.22,38.2,32.34
07/28/2018 13:09:08.000000,11.97,47.82,41.33
07/28/2018 13:10:28.000000,11.7,46.33,40.6
07/28/2018 13:11:48.000000,8.71,34.07,28.12
07/28/2018 13:13:07.000000,10.0,42.18,35.72
07/28/2018 13:14:27.000000,8.88,40.5,35.55
07/28/2018 13:15:48.000000,11.1,41.22,35.15
07/28/2018 13:17:07.000000,13.41,44.36,38.51
07/28/2018 13:18:27.000000,17.29,47.37,41.29
07/28/2018 13:19:48.000000,20.72,49.95,43.9
07/28/2018 13:21:08.000000,9.34,39.18,33.26
07/28/2018 13:22:28.000000,15.46,40.31,35.97
07/28/2018 13:23:48.000000,23.52,54.33,50.53
07/28/2018 13:25:08.000000,18.87,44.5,40.45
07/28/2018 13:26:28.000000,10.87,37.23,33.9
07/28/2018 13:27:48.000000,21.85,54.3,51.25
07/28/2018 13:29:07.000000,26.41,56.05,52.9
07/28/2018 13:30:28.000000,22.21,52.42,48.47
07/28/2018 13:31:47.000000,14.05,44.13,39.74
07/28/2018 13:33:08.000000,22.49,47.28,41.56
07/28/2018 13:34:27.000000,17.35,47.2,44.0
07/28/2018 13:35:48.000000,16.4,41.47,37.67
07/28/2018 13:37:08.000000,20.36,53.41,47.51
07/28/2018 13:38:28.000000,23.89,52.74,48.61
07/28/2018 13:39:48.000000,25.11,60.26,56.08
07/28/2018 13:41:08.000000,24.38,50.32,47.0
07/28/2018 13:42:28.000000,22.79,49.79,45.03
07/28/2018 13:43:48.000000,28.23,63.23,58.33
07/28/2018 13:45:08.000000,19.15,50.38,45.45
07/28/2018 13:46:27.000000,27.27,54.88,50.15
07/28/2018 13:47:48.000000,22.21,51.56,47.15
07/28/2018 13:49:08.000000,23.54,43.95,40.97
07/28/2018 13:50:28.000000,15.05,40.82,36.9
07/28/2018 13:51:48.000000,20.32,40.03,36.68
07/28/2018 13:53:07.000000,19.67,47.69,42.1
07/28/2018 13:54:27.000000,30.24,62.59,58.27
07/28/2018 13:55:47.000000,32.92,65.1,59.85
07/28/2018 13:57:07.000000,31.39,62.84,60.79
07/28/2018 13:58:28.000000,35.18,64.21,59.51
07/28/2018 13:59:48.000000,19.21,50.74,46.67
07/28/2018 14:01:07.000000,31.37,61.7,55.8
07/28/2018 14:02:28.000000,21.77,49.46,43.38
07/28/2018 14:03:48.000000,18.08,46.38,42.67
07/28/2018 14:05:08.000000,28.32,56.03,53.18
07/28/2018 14:06:27.000000,27.02,55.97,52.08
07/28/2018 14:07:47.000000,17.49,49.56,46.67
07/28/2018 14:09:08.000000,30.44,59.72,54.41
07/28/2018 14:10:28.000000,40.51,69.74,65.97
07/28/2018 14:11:47.000000,21.23,49.77,44.97
07/28/2018 14:13:07.000000,26.23,64.08,57.56
07/28/2018 14:14:27.000000,36.29,67.45,63.16
07/28/2018 14:15:47.000000,29.26,51.44,47.87
07/28/2018 14:17:07.000000,28.05,54.25,50.45
07/28/2018 14:18:27.000000,28.53,57.69,53.64
07/28/2018 14:19:48.000000,31.46,60.77,55.36
07/28/2018 14:21:07.000000,27.76,57.92,54.38
07/28/2018 14:22:28.000000,36.95,62.38,59.59
07/28/2018 14:23:48.000000,29.16,57.22,53.24
07/28/2018 14:25:08.000000,37.37,64.95,62.89
07/28/2018 14:26:27.000000,29.67,64.49,61.28
07/28/2018 14:27:48.000000,38.03,64.5,60.15
07/28/2018 14:29:08.000000,17.77,44.46,41.13
07/28/2018 14:30:28.000000,27.32,59.37,55.82
07/28/2018 14:31:48.000000,22.18,42.03,39.82
07/28/2018 14:33:07.000000,31.65,54.1,50.88
07/28/2018 14:34:27.000000,23.5,47.47,44.58
07/28/2018 14:35:47.000000,27.15,59.75,55.7
07/28/2018 14:37:08.000000,26.23,58.8,53.03
07/28/2018 14:38:27.000000,30.37,59.2,55.73
07/28/2018 14:39:48.000000,20.31,46.97,43.05
07/28/2018 14:41:08.000000,22.51,51.74,47.18
07/28/2018 14:42:28.000000,17.66,38.24,35.26
07/28/2018 14:43:48.000000,14.0,35.55,32.71
07/28/2018 14:45:07.000000,21.13,44.95,41.47
07/28/2018 14:46:28.000000,19.26,37.21,34.13
07/28/2018 14:47:47.000000,22.72,44.62,40.44
07/28/2018 14:49:08.000000,15.88,39.35,36.7
07/28/2018 14:50:28.000000,16.87,38.58,35.25
07/28/2018 14:51:47.000000,12.9,35.66,31.41
07/28/2018 14:53:07.000000,27.49,50.54,48.49
07/28/2018 14:54:27.000000,19.53,40.84,37.24
07/28/2018 14:55:47.000000,14.38,39.72,35.45
07/28/2018 14:57:07.000000,23.41,43.95,40.85
07/28/2018 14:58:28.000000,33.77,59.67,56.85
07/28/2018 14:59:47.000000,24.41,50.03,46.33
07/28/2018 15:01:07.000000,19.3,39.95,35.89
07/28/2018 15:02:28.000000,13.21,26.84,24.76
07/28/2018 15:03:48.000000,24.02,48.68,45.54
07/28/2018 15:05:08.000000,17.12,42.71,40.29
07/28/2018 15:06:27.000000,16.0,46.55,43.47
07/28/2018 15:07:47.000000,14.63,36.68,34.0
07/28/2018 15:09:08.000000,14.26,36.69,34.62
07/28/2018 15:10:27.000000,15.57,37.76,34.46
07/28/2018 15:11:48.000000,17.5,37.71,34.39
07/28/2018 15:13:07.000000,30.35,58.6,56.08
07/28/2018 15:14:27.000000,10.5,29.73,26.92
07/28/2018 15:15:48.000000,28.21,52.21,49.26
07/28/2018 15:17:08.000000,17.98,39.95,37.98
07/28/2018 15:18:28.000000,19.0,44.9,41.87
07/28/2018 15:19:48.000000,10.92,28.74,24.97
07/28/2018 15:21:08.000000,11.0,32.7,29.42
07/28/2018 15:22:27.000000,22.36,42.74,41.0
07/28/2018 15:23:48.000000,17.32,37.89,35.13
07/28/2018 15:25:10.000000,23.41,53.03,50.9
07/28/2018 15:26:27.000000,11.15,32.44,29.29
07/28/2018 15:27:48.000000,18.49,43.64,40.1
07/28/2018 15:29:12.000000,13.92,34.64,32.77
07/28/2018 15:30:30.000000,13.61,37.95,35.32
07/28/2018 15:31:48.000000,26.49,51.29,48.78
07/28/2018 15:33:07.000000,19.92,43.78,41.47
07/28/2018 15:34:28.000000,14.41,35.72,32.97
07/28/2018 15:35:48.000000,24.15,43.02,40.49
07/28/2018 15:37:08.000000,28.32,54.55,51.95
07/28/2018 15:38:28.000000,16.56,37.05,34.85
07/28/2018 15:42:30.000000,19.09,45.56,40.19
07/28/2018 15:46:28.000000,14.35,37.88,35.65
07/28/2018 15:47:53.000000,22.92,46.33,43.28
07/28/2018 15:49:09.000000,19.92,39.25,35.94
