InstrumentName, Construction Dust Monitor (A) [Sensor B],,
StartTime, 2018-06-01 00:00:00,,
EndTime, 2018-06-30 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
06/26/2018 09:58:51.000000,4.58,5.53,5.16
06/26/2018 10:01:31.000000,4.64,5.5,4.98
06/26/2018 10:05:31.000000,4.56,6.64,6.13
06/26/2018 10:08:11.000000,4.62,6.08,5.79
06/26/2018 10:10:51.000000,5.21,6.5,6.43
06/26/2018 10:14:51.000000,5.07,6.83,6.56
06/26/2018 10:17:31.000000,5.15,7.37,6.76
06/26/2018 10:20:13.000000,5.09,6.33,5.98
06/26/2018 10:22:51.000000,5.0,6.97,6.23
06/26/2018 10:25:31.000000,5.22,8.32,6.82
06/26/2018 10:29:32.000000,4.86,6.83,6.52
06/26/2018 10:32:11.000000,4.8,5.8,5.8
06/26/2018 10:34:51.000000,4.44,5.92,5.46
06/26/2018 10:38:51.000000,4.88,6.63,6.02
06/26/2018 10:41:31.000000,4.98,6.12,5.83
06/26/2018 10:44:11.000000,5.17,7.24,6.24
06/26/2018 10:46:51.000000,5.05,6.45,6.45
06/26/2018 10:49:31.000000,5.58,6.84,6.84
06/26/2018 10:53:31.000000,5.27,6.8,6.8
06/26/2018 10:56:11.000000,5.58,7.53,6.72
06/26/2018 10:58:51.000000,5.24,7.61,6.61
06/26/2018 11:01:31.000000,5.31,7.62,6.86
06/26/2018 11:05:31.000000,4.98,5.81,5.81
06/26/2018 11:08:11.000000,5.58,8.53,7.55
06/26/2018 11:10:51.000000,5.18,7.43,6.35
06/26/2018 11:13:31.000000,6.0,9.25,8.43
06/26/2018 11:17:31.000000,5.19,7.53,6.58
06/26/2018 11:20:11.000000,5.09,7.19,6.51
06/26/2018 11:22:51.000000,4.93,6.38,5.95
06/26/2018 11:26:51.000000,5.85,8.59,8.08
06/26/2018 11:29:31.000000,4.98,7.26,7.07
06/26/2018 11:32:11.000000,5.93,9.31,8.52
06/26/2018 11:34:51.000000,5.95,8.78,8.2
06/26/2018 11:37:34.000000,5.46,7.59,7.33
06/26/2018 11:41:31.000000,4.75,7.4,6.95
06/26/2018 11:44:11.000000,5.05,7.61,6.68
06/26/2018 11:46:51.000000,5.64,7.69,7.42
06/26/2018 11:49:31.000000,5.41,7.76,7.05
06/26/2018 11:53:31.000000,6.4,9.7,8.43
06/26/2018 11:56:12.000000,5.12,7.88,7.31
06/26/2018 11:58:51.000000,5.48,7.36,6.93
06/26/2018 12:01:31.000000,5.05,6.56,6.07
06/26/2018 12:05:31.000000,5.4,7.76,7.76
06/26/2018 12:08:13.000000,5.27,7.76,6.68
06/26/2018 12:10:51.000000,4.79,6.43,6.19
06/26/2018 12:14:51.000000,6.12,9.07,8.34
06/26/2018 12:17:31.000000,6.39,9.15,8.93
06/26/2018 12:20:11.000000,6.62,9.19,9.17
06/26/2018 12:22:51.000000,6.12,9.12,8.17
06/26/2018 12:25:31.000000,6.31,8.05,7.62
06/26/2018 12:29:33.000000,6.95,10.15,9.88
06/26/2018 12:32:14.000000,6.08,9.56,9.18
06/26/2018 12:34:51.000000,6.67,9.17,8.95
06/26/2018 12:37:31.000000,6.95,9.1,9.1
06/26/2018 12:41:31.000000,6.38,9.95,9.36
06/26/2018 12:44:13.000000,6.5,8.65,8.3
06/26/2018 12:46:51.000000,7.33,9.09,8.88
06/26/2018 12:50:51.000000,14.69,19.69,18.31
06/26/2018 12:53:31.000000,6.34,10.05,8.71
06/26/2018 12:56:15.000000,6.07,7.79,7.63
06/26/2018 12:58:51.000000,5.78,7.8,7.07
06/26/2018 13:02:51.000000,6.31,7.45,7.38
06/26/2018 13:05:31.000000,5.31,7.76,7.4
06/26/2018 13:08:13.000000,5.22,7.18,6.82
06/26/2018 13:10:51.000000,5.38,7.0,6.67
06/26/2018 13:14:51.000000,5.1,7.02,6.56
06/26/2018 13:17:31.000000,5.43,6.52,6.31
06/26/2018 13:20:11.000000,5.67,7.14,6.93
06/26/2018 13:22:51.000000,5.02,7.0,6.37
06/26/2018 13:25:31.000000,5.64,7.64,7.62
06/26/2018 13:29:31.000000,5.55,7.86,7.26
06/26/2018 13:32:11.000000,5.61,7.68,6.95
06/26/2018 13:34:51.000000,5.34,6.61,6.39
06/26/2018 13:38:51.000000,5.62,6.9,6.52
06/26/2018 13:41:31.000000,5.12,6.86,6.4
06/26/2018 13:44:11.000000,5.61,7.05,6.54
06/26/2018 13:46:51.000000,3.98,5.88,5.05
06/26/2018 13:49:31.000000,4.29,5.26,5.1
06/26/2018 13:53:31.000000,3.76,4.95,4.74
06/26/2018 13:56:11.000000,3.81,5.0,4.64
06/26/2018 13:58:51.000000,3.43,4.95,4.5
06/26/2018 14:02:51.000000,4.72,6.05,5.75
06/26/2018 14:05:31.000000,3.93,5.93,5.62
06/26/2018 14:08:11.000000,3.92,4.68,4.68
06/26/2018 14:12:11.000000,3.47,4.61,4.26
06/26/2018 14:13:31.000000,4.0,5.05,4.6
06/26/2018 14:17:34.000000,4.21,5.31,4.86
06/26/2018 14:20:12.000000,2.93,4.07,3.93
06/26/2018 14:22:51.000000,3.41,4.05,4.05
06/26/2018 14:26:51.000000,3.21,4.17,4.17
06/26/2018 14:29:33.000000,3.26,4.37,4.37
06/26/2018 14:32:11.000000,3.76,4.48,4.48
06/26/2018 14:34:51.000000,3.51,4.2,4.07
06/26/2018 14:38:51.000000,3.53,4.28,4.28
06/26/2018 14:41:31.000000,3.98,5.05,4.55
06/26/2018 14:44:11.000000,3.24,4.24,4.17
06/26/2018 14:46:51.000000,2.98,4.1,3.93
06/26/2018 14:50:51.000000,3.35,4.65,4.14
06/26/2018 14:53:31.000000,5.18,6.8,6.45
06/26/2018 14:56:11.000000,3.12,4.2,3.54
06/26/2018 14:58:51.000000,3.86,5.19,4.57
06/26/2018 15:01:31.000000,3.98,6.14,5.71
06/26/2018 15:05:31.000000,6.05,8.71,8.02
06/26/2018 15:08:11.000000,3.05,4.32,4.1
06/26/2018 15:10:51.000000,3.36,4.0,4.0
06/26/2018 15:13:31.000000,3.63,4.39,4.02
06/26/2018 15:17:31.000000,3.05,3.51,3.51
06/26/2018 15:20:11.000000,3.12,3.44,3.44
06/26/2018 15:22:51.000000,3.08,4.43,4.07
06/26/2018 15:26:51.000000,2.4,3.17,3.17
06/26/2018 15:29:31.000000,3.12,3.88,3.81
06/26/2018 15:32:12.000000,2.48,3.1,3.1
06/26/2018 15:34:51.000000,2.81,3.4,3.38
06/26/2018 15:37:31.000000,2.05,3.02,2.74
06/26/2018 15:41:31.000000,2.37,3.68,3.22
06/26/2018 15:44:11.000000,2.44,3.67,3.33
06/26/2018 15:46:51.000000,2.2,2.98,2.63
06/26/2018 15:49:31.000000,1.19,1.51,1.51
06/26/2018 15:53:31.000000,2.0,2.41,2.0
06/26/2018 15:56:11.000000,1.22,1.76,1.76
06/26/2018 15:58:51.000000,1.88,2.24,2.24
06/26/2018 16:02:51.000000,1.22,2.61,2.34
06/26/2018 16:05:31.000000,1.38,2.36,2.21
06/26/2018 16:08:12.000000,1.14,2.19,1.69
06/26/2018 16:10:51.000000,1.34,2.39,2.2
06/26/2018 16:14:51.000000,1.14,2.36,1.98
06/26/2018 16:17:31.000000,1.62,2.07,2.07
06/26/2018 16:20:12.000000,0.85,1.27,1.27
06/26/2018 16:22:51.000000,1.18,1.92,1.85
06/26/2018 16:25:31.000000,1.76,2.31,2.31
06/26/2018 16:29:31.000000,0.85,1.56,1.49
06/26/2018 16:32:11.000000,1.12,1.44,1.2
06/26/2018 16:34:51.000000,1.27,1.56,1.56
06/26/2018 16:38:51.000000,1.43,1.74,1.74
06/26/2018 16:41:31.000000,1.14,1.31,1.31
06/26/2018 16:44:11.000000,1.71,2.83,2.71
06/26/2018 16:46:51.000000,3.33,4.79,4.79
06/26/2018 16:49:31.000000,1.4,2.29,1.95
06/26/2018 16:53:31.000000,1.12,1.66,1.66
06/26/2018 16:56:12.000000,1.0,1.24,1.24
06/26/2018 16:58:51.000000,0.66,1.05,0.9
06/26/2018 17:01:31.000000,0.76,1.71,1.49
06/26/2018 17:05:31.000000,0.57,1.12,1.12
06/26/2018 17:08:11.000000,0.93,1.21,1.21
06/26/2018 17:10:51.000000,0.93,1.4,1.4
06/26/2018 17:14:51.000000,0.83,1.54,1.29
06/26/2018 17:17:31.000000,0.76,1.29,1.14
06/26/2018 17:20:14.000000,9.15,16.42,14.85
06/26/2018 17:22:51.000000,1.02,2.0,1.93
06/26/2018 17:25:31.000000,2.38,4.43,3.93
06/26/2018 17:29:31.000000,1.34,2.41,2.1
06/26/2018 17:32:13.000000,1.0,1.48,1.48
06/26/2018 17:34:51.000000,2.56,4.72,4.31
06/26/2018 17:38:51.000000,6.7,9.88,9.35
06/26/2018 17:41:31.000000,1.62,2.52,2.52
06/26/2018 17:44:11.000000,1.28,1.79,1.69
06/26/2018 17:46:51.000000,1.17,2.02,1.88
06/26/2018 17:50:51.000000,2.39,2.73,2.73
06/26/2018 17:53:31.000000,4.48,6.26,5.71
06/26/2018 17:56:11.000000,2.92,5.22,4.37
06/26/2018 17:58:51.000000,2.72,3.62,3.45
06/26/2018 18:02:51.000000,2.0,3.15,2.88
06/26/2018 18:05:31.000000,2.32,3.02,3.02
06/26/2018 18:08:11.000000,2.37,2.8,2.8
06/26/2018 18:10:51.000000,2.27,3.46,3.34
06/26/2018 18:14:51.000000,2.92,4.35,3.89
06/26/2018 18:17:31.000000,3.12,3.83,3.47
06/26/2018 18:20:13.000000,4.07,5.07,4.98
06/26/2018 18:22:51.000000,4.3,5.93,5.62
06/26/2018 18:26:51.000000,4.6,6.1,5.79
06/26/2018 18:29:31.000000,4.35,4.78,4.78
06/26/2018 18:32:11.000000,4.07,6.02,5.43
06/26/2018 18:34:51.000000,4.76,6.19,6.19
06/26/2018 18:38:51.000000,4.2,6.02,5.71
06/26/2018 18:41:31.000000,4.56,6.15,5.68
06/26/2018 18:44:12.000000,5.6,7.9,7.64
06/26/2018 18:46:51.000000,5.9,7.67,7.67
06/26/2018 18:50:51.000000,6.71,8.59,8.51
06/26/2018 18:53:31.000000,6.95,8.05,8.05
06/26/2018 18:56:11.000000,9.0,13.54,12.51
06/26/2018 18:58:51.000000,6.88,9.05,8.43
06/26/2018 19:01:31.000000,5.32,7.54,7.11
06/26/2018 19:05:32.000000,6.0,7.37,7.1
06/26/2018 19:08:11.000000,6.49,7.28,7.28
06/26/2018 19:10:51.000000,6.28,7.7,7.7
06/26/2018 19:14:51.000000,8.8,12.43,11.75
06/26/2018 19:17:31.000000,9.13,13.62,12.82
06/26/2018 19:20:11.000000,6.71,7.79,7.52
06/26/2018 19:22:51.000000,6.44,7.41,7.12
06/26/2018 19:25:31.000000,6.21,6.95,6.95
06/26/2018 19:29:31.000000,6.67,7.14,7.14
06/26/2018 19:32:15.000000,5.95,7.1,6.97
06/26/2018 19:34:51.000000,6.1,7.55,7.33
06/26/2018 19:38:51.000000,6.26,7.49,7.4
06/26/2018 19:41:31.000000,6.74,8.05,7.76
06/26/2018 19:44:11.000000,6.0,7.19,7.19
06/26/2018 19:46:51.000000,6.0,7.18,7.11
06/26/2018 19:50:52.000000,6.05,8.02,7.73
06/26/2018 19:53:31.000000,5.69,6.79,6.59
06/26/2018 19:56:12.000000,6.05,7.55,7.18
06/26/2018 19:58:51.000000,6.07,8.07,8.0
06/26/2018 20:01:31.000000,6.59,8.2,8.2
06/26/2018 20:05:31.000000,6.29,7.71,7.52
06/26/2018 20:08:12.000000,6.0,7.34,7.34
06/26/2018 20:10:53.000000,5.8,6.63,6.63
06/26/2018 20:14:51.000000,6.0,7.08,7.08
06/26/2018 20:17:31.000000,6.37,8.95,8.12
06/26/2018 20:20:13.000000,5.95,7.4,7.4
06/26/2018 20:22:51.000000,6.1,7.78,7.78
06/26/2018 20:26:51.000000,9.12,13.98,13.1
06/26/2018 20:29:31.000000,5.57,8.24,7.17
06/26/2018 20:32:11.000000,5.33,7.38,6.74
06/26/2018 20:34:51.000000,5.2,6.98,6.98
06/26/2018 20:37:31.000000,6.39,9.66,8.95
06/26/2018 20:41:31.000000,5.76,7.2,7.2
06/26/2018 20:44:11.000000,5.68,8.22,7.51
06/26/2018 20:46:51.000000,4.76,5.5,5.5
06/26/2018 20:49:31.000000,5.39,6.73,6.59
06/26/2018 20:53:31.000000,5.22,6.8,6.8
06/26/2018 20:56:13.000000,5.73,7.85,7.85
06/26/2018 20:58:51.000000,5.64,6.87,6.62
06/26/2018 21:01:31.000000,5.74,7.44,7.44
06/26/2018 21:05:31.000000,5.49,7.62,7.22
06/26/2018 21:08:12.000000,4.68,5.76,5.46
06/26/2018 21:10:51.000000,4.7,5.37,5.37
06/26/2018 21:13:31.000000,5.24,6.48,6.48
06/26/2018 21:17:31.000000,4.76,6.49,6.22
06/26/2018 21:20:13.000000,5.59,7.56,6.87
06/26/2018 21:22:51.000000,4.95,6.49,5.54
06/26/2018 21:26:51.000000,4.95,5.98,5.63
06/26/2018 21:29:31.000000,4.71,5.76,5.76
06/26/2018 21:32:11.000000,4.85,6.46,6.39
06/26/2018 21:34:51.000000,4.93,5.57,5.47
06/26/2018 21:37:31.000000,4.84,6.0,6.0
06/26/2018 21:41:31.000000,5.05,6.08,6.0
06/26/2018 21:44:11.000000,5.61,6.56,6.56
06/26/2018 21:46:51.000000,4.7,6.0,6.0
06/26/2018 21:50:51.000000,4.71,5.95,5.83
06/26/2018 21:53:31.000000,5.39,6.88,6.66
06/26/2018 21:56:11.000000,5.26,6.76,6.76
06/26/2018 21:58:51.000000,5.63,6.88,6.88
06/26/2018 22:01:31.000000,5.38,6.86,6.55
06/26/2018 22:05:31.000000,5.1,7.12,6.5
06/26/2018 22:08:11.000000,4.98,7.26,7.0
06/26/2018 22:10:51.000000,5.17,6.22,6.22
06/26/2018 22:14:51.000000,5.24,6.51,6.51
06/26/2018 22:17:31.000000,6.49,7.22,7.22
06/26/2018 22:20:12.000000,5.93,6.37,6.37
06/26/2018 22:22:51.000000,5.78,7.29,6.95
06/26/2018 22:25:31.000000,6.19,7.31,7.21
06/26/2018 22:29:31.000000,6.31,7.02,7.02
06/26/2018 22:32:11.000000,6.2,7.95,7.8
06/26/2018 22:34:51.000000,5.21,7.26,6.98
06/26/2018 22:38:51.000000,5.98,7.9,7.71
06/26/2018 22:41:31.000000,6.09,8.65,8.02
06/26/2018 22:44:11.000000,5.45,7.64,7.33
06/26/2018 22:46:51.000000,5.9,7.2,6.9
06/26/2018 22:49:31.000000,6.17,8.43,8.02
06/26/2018 22:53:31.000000,5.79,8.19,8.19
06/26/2018 22:56:11.000000,6.0,8.41,7.76
06/26/2018 22:58:51.000000,5.53,7.35,6.87
06/26/2018 23:02:51.000000,6.12,7.45,7.37
06/26/2018 23:05:31.000000,6.43,9.48,7.95
06/26/2018 23:08:11.000000,5.68,7.63,7.34
06/26/2018 23:10:51.000000,6.12,8.33,8.12
06/26/2018 23:14:51.000000,5.71,7.66,7.66
06/26/2018 23:17:31.000000,5.95,8.74,8.4
06/26/2018 23:20:11.000000,5.74,8.92,8.26
06/26/2018 23:22:51.000000,6.0,8.67,7.86
06/26/2018 23:25:31.000000,5.74,8.0,7.45
06/26/2018 23:29:31.000000,6.83,8.61,8.17
06/26/2018 23:32:12.000000,5.81,8.4,8.0
06/26/2018 23:34:51.000000,6.79,9.83,8.93
06/26/2018 23:38:51.000000,6.69,8.62,8.57
06/26/2018 23:41:31.000000,6.63,8.51,8.14
06/26/2018 23:44:11.000000,6.0,8.55,8.31
06/26/2018 23:46:51.000000,6.49,8.44,8.44
06/26/2018 23:50:51.000000,7.07,9.38,9.24
06/26/2018 23:53:31.000000,6.0,8.69,8.19
06/26/2018 23:56:12.000000,6.34,8.66,8.07
06/26/2018 23:58:51.000000,6.93,9.66,8.85
06/27/2018 00:01:31.000000,6.47,9.23,8.42
06/27/2018 00:05:31.000000,6.58,9.0,8.35
06/27/2018 00:08:11.000000,6.74,9.31,8.93
06/27/2018 00:10:51.000000,6.46,8.07,7.9
06/27/2018 00:14:51.000000,6.66,8.54,8.37
06/27/2018 00:17:31.000000,5.93,8.19,8.12
06/27/2018 00:20:11.000000,6.64,9.5,8.57
06/27/2018 00:22:51.000000,6.02,8.24,8.0
06/27/2018 00:25:31.000000,6.26,8.52,8.31
06/27/2018 00:29:31.000000,6.4,9.21,8.58
06/27/2018 00:32:11.000000,6.58,8.63,8.35
06/27/2018 00:34:51.000000,7.37,9.3,9.05
06/27/2018 00:38:51.000000,6.81,9.21,8.53
06/27/2018 00:41:31.000000,6.95,9.36,9.0
06/27/2018 00:44:12.000000,7.17,9.88,9.71
06/27/2018 00:46:51.000000,7.83,11.49,10.85
06/27/2018 00:50:52.000000,6.56,8.63,8.63
06/27/2018 00:53:31.000000,6.63,9.14,8.72
06/27/2018 00:56:11.000000,7.05,8.76,8.66
06/27/2018 00:58:51.000000,7.1,9.59,9.59
06/27/2018 01:02:51.000000,6.83,9.62,8.76
06/27/2018 01:05:31.000000,7.6,10.31,9.57
06/27/2018 01:08:11.000000,7.5,9.5,9.25
06/27/2018 01:10:54.000000,7.67,10.67,10.21
06/27/2018 01:13:31.000000,7.95,10.93,10.73
06/27/2018 01:17:31.000000,8.07,11.95,10.79
06/27/2018 01:20:11.000000,7.9,10.83,10.57
06/27/2018 01:22:51.000000,9.46,12.34,11.73
06/27/2018 01:26:51.000000,8.22,10.46,10.46
06/27/2018 01:29:31.000000,9.7,12.14,11.65
06/27/2018 01:32:11.000000,9.05,12.55,12.19
06/27/2018 01:34:51.000000,7.59,10.68,10.07
06/27/2018 01:38:51.000000,8.4,11.24,10.69
06/27/2018 01:41:31.000000,8.15,12.59,11.15
06/27/2018 01:44:11.000000,7.43,10.93,10.24
06/27/2018 01:46:51.000000,7.07,10.3,9.8
06/27/2018 01:50:51.000000,6.93,10.69,9.76
06/27/2018 01:53:31.000000,7.19,10.14,10.1
06/27/2018 01:56:11.000000,7.07,10.22,9.56
06/27/2018 01:58:51.000000,8.41,12.15,10.85
06/27/2018 02:01:31.000000,7.89,10.27,9.89
06/27/2018 02:05:31.000000,7.02,9.98,9.98
06/27/2018 02:08:11.000000,7.69,10.76,9.38
06/27/2018 02:10:51.000000,7.14,10.1,9.24
06/27/2018 02:13:31.000000,7.48,9.74,9.31
06/27/2018 02:17:31.000000,6.93,9.52,9.17
06/27/2018 02:20:12.000000,7.69,11.31,10.36
06/27/2018 02:22:51.000000,7.05,10.17,9.54
06/27/2018 02:26:51.000000,7.69,10.24,9.9
06/27/2018 02:29:31.000000,7.4,10.49,10.12
06/27/2018 02:32:11.000000,7.9,11.1,10.17
06/27/2018 02:34:51.000000,7.02,11.05,9.62
06/27/2018 02:37:31.000000,7.56,11.02,10.29
06/27/2018 02:41:31.000000,7.95,10.6,9.86
06/27/2018 02:44:11.000000,8.1,11.18,10.32
06/27/2018 02:46:51.000000,7.53,10.73,10.45
06/27/2018 02:49:31.000000,7.69,9.57,9.43
06/27/2018 02:53:31.000000,8.02,11.02,10.14
06/27/2018 02:56:11.000000,8.44,11.72,11.35
06/27/2018 02:58:51.000000,8.93,13.2,11.9
06/27/2018 03:01:31.000000,9.62,12.31,12.1
06/27/2018 03:05:31.000000,10.33,14.4,13.35
06/27/2018 03:08:11.000000,11.23,16.05,15.18
06/27/2018 03:10:51.000000,11.68,16.3,15.8
06/27/2018 03:13:31.000000,12.73,17.15,16.73
06/27/2018 03:17:31.000000,12.73,17.39,16.76
06/27/2018 03:20:11.000000,11.9,15.71,15.24
06/27/2018 03:22:51.000000,11.12,15.78,15.02
06/27/2018 03:25:33.000000,11.6,15.31,14.76
06/27/2018 03:29:31.000000,10.88,14.7,14.26
06/27/2018 03:32:11.000000,11.12,16.0,14.98
06/27/2018 03:34:51.000000,10.07,13.38,13.14
06/27/2018 03:37:31.000000,10.48,14.43,13.9
06/27/2018 03:41:32.000000,10.0,13.34,12.88
06/27/2018 03:44:11.000000,9.55,13.9,13.0
06/27/2018 03:46:51.000000,12.31,17.24,16.69
06/27/2018 03:49:31.000000,11.53,14.6,14.28
06/27/2018 03:53:31.000000,11.51,16.27,15.17
06/27/2018 03:56:11.000000,11.23,15.15,14.52
06/27/2018 03:58:51.000000,11.63,15.63,14.34
06/27/2018 04:02:51.000000,11.68,15.46,14.73
06/27/2018 04:05:31.000000,11.26,15.67,14.74
06/27/2018 04:08:11.000000,10.95,15.07,14.05
06/27/2018 04:13:31.000000,9.5,12.98,12.69
06/27/2018 04:17:31.000000,9.19,12.3,11.49
06/27/2018 04:20:11.000000,8.68,12.56,11.29
06/27/2018 04:22:51.000000,8.4,11.86,11.26
06/27/2018 04:25:31.000000,8.29,12.0,10.81
06/27/2018 04:29:31.000000,8.31,11.17,10.95
06/27/2018 04:32:12.000000,8.27,11.02,10.95
06/27/2018 04:34:51.000000,8.76,12.44,11.78
06/27/2018 04:37:31.000000,8.2,12.32,11.88
06/27/2018 04:41:31.000000,8.4,12.29,11.55
06/27/2018 04:44:11.000000,8.59,11.95,11.22
06/27/2018 04:46:51.000000,9.49,13.05,12.71
06/27/2018 04:49:31.000000,7.68,11.98,10.8
06/27/2018 04:53:31.000000,7.55,10.86,10.29
06/27/2018 04:56:11.000000,8.72,12.49,11.79
06/27/2018 04:58:51.000000,8.81,12.1,11.48
06/27/2018 05:01:31.000000,7.98,11.21,10.53
06/27/2018 05:05:31.000000,7.97,11.95,11.05
06/27/2018 05:08:11.000000,8.1,11.43,10.55
06/27/2018 05:10:51.000000,8.24,12.05,11.48
06/27/2018 05:13:31.000000,7.93,10.39,10.24
06/27/2018 05:17:31.000000,7.14,10.33,9.36
06/27/2018 05:20:13.000000,7.31,10.4,9.93
06/27/2018 05:22:51.000000,7.6,9.5,9.5
06/27/2018 05:25:31.000000,6.76,9.79,9.62
06/27/2018 05:29:31.000000,7.57,9.88,9.52
06/27/2018 05:32:11.000000,6.9,8.95,8.93
06/27/2018 05:34:51.000000,7.0,9.76,9.54
06/27/2018 05:37:31.000000,7.45,10.29,9.69
06/27/2018 05:41:31.000000,6.83,9.86,9.05
06/27/2018 05:44:11.000000,7.93,10.12,9.93
06/27/2018 05:46:51.000000,6.81,9.83,8.9
06/27/2018 05:49:31.000000,7.21,9.55,9.43
06/27/2018 05:53:31.000000,7.17,10.05,9.31
06/27/2018 05:56:12.000000,7.95,10.9,10.36
06/27/2018 05:58:51.000000,6.76,10.31,9.05
06/27/2018 06:01:31.000000,8.0,10.48,10.48
06/27/2018 06:05:32.000000,7.67,9.88,9.88
06/27/2018 06:08:11.000000,9.05,13.21,12.29
06/27/2018 06:10:51.000000,8.98,11.53,11.49
06/27/2018 06:14:51.000000,8.62,12.17,11.71
06/27/2018 06:17:32.000000,8.49,12.2,11.39
06/27/2018 06:20:13.000000,8.88,12.71,11.41
06/27/2018 06:22:52.000000,9.38,13.07,12.29
06/27/2018 06:25:31.000000,8.9,11.95,11.18
06/27/2018 06:29:31.000000,9.64,12.83,12.19
06/27/2018 06:32:11.000000,9.59,12.34,11.9
06/27/2018 06:34:51.000000,9.45,13.45,12.98
06/27/2018 06:37:31.000000,9.48,13.4,12.4
06/27/2018 06:41:31.000000,10.32,13.41,13.22
06/27/2018 06:44:11.000000,9.07,13.02,12.21
06/27/2018 06:46:51.000000,10.37,13.57,13.09
06/27/2018 06:49:31.000000,9.74,14.57,13.0
06/27/2018 06:53:31.000000,9.48,13.02,12.98
06/27/2018 06:56:11.000000,9.63,13.7,12.72
06/27/2018 06:58:51.000000,9.9,13.51,12.54
06/27/2018 07:01:31.000000,9.6,13.58,12.79
06/27/2018 07:05:31.000000,10.37,14.34,13.0
06/27/2018 07:08:12.000000,9.34,12.88,12.46
06/27/2018 07:10:51.000000,9.86,13.76,12.62
06/27/2018 07:13:31.000000,9.76,13.33,12.74
06/27/2018 07:17:31.000000,9.71,14.38,13.14
06/27/2018 07:20:12.000000,9.98,14.1,13.41
06/27/2018 07:22:51.000000,10.81,14.49,14.21
06/27/2018 07:25:31.000000,9.03,12.46,11.51
06/27/2018 07:29:31.000000,9.33,12.33,12.14
06/27/2018 07:32:11.000000,9.51,14.26,13.87
06/27/2018 07:34:51.000000,10.29,13.31,12.74
06/27/2018 07:37:31.000000,10.02,12.76,12.38
06/27/2018 07:41:31.000000,10.63,14.61,13.56
06/27/2018 07:44:11.000000,10.16,13.3,12.86
06/27/2018 07:46:51.000000,10.3,14.47,13.6
06/27/2018 07:49:31.000000,10.44,14.49,14.05
06/27/2018 07:53:31.000000,9.32,13.75,12.63
06/27/2018 07:56:11.000000,10.19,14.79,13.64
06/27/2018 07:58:51.000000,10.37,14.4,13.81
06/27/2018 08:01:31.000000,10.24,13.95,13.56
06/27/2018 08:05:31.000000,10.83,15.36,14.81
06/27/2018 08:08:12.000000,11.05,15.14,14.55
06/27/2018 08:10:51.000000,10.21,12.64,12.52
06/27/2018 08:13:31.000000,10.2,13.93,13.5
06/27/2018 08:17:31.000000,10.57,14.86,14.24
06/27/2018 08:20:13.000000,10.07,15.14,13.84
06/27/2018 08:22:51.000000,10.4,14.33,13.76
06/27/2018 08:26:51.000000,10.51,15.44,13.86
06/27/2018 08:29:31.000000,10.55,15.1,14.1
06/27/2018 08:32:11.000000,11.29,16.21,14.71
06/27/2018 08:34:51.000000,10.57,15.17,14.21
06/27/2018 08:37:31.000000,9.95,14.6,13.45
06/27/2018 08:41:31.000000,10.44,15.26,13.47
06/27/2018 08:44:12.000000,9.49,13.66,12.37
06/27/2018 08:46:51.000000,9.76,14.02,13.39
06/27/2018 08:50:51.000000,10.14,16.89,13.89
06/27/2018 08:53:31.000000,10.44,14.51,13.49
06/27/2018 08:56:12.000000,10.28,15.72,15.02
06/27/2018 08:58:51.000000,10.26,13.86,13.14
06/27/2018 09:02:51.000000,10.05,14.27,13.39
06/27/2018 09:05:31.000000,10.93,14.79,14.1
06/27/2018 09:08:11.000000,10.24,14.86,13.55
06/27/2018 09:10:51.000000,10.47,14.47,13.44
06/27/2018 09:13:31.000000,10.98,14.12,14.12
06/27/2018 09:17:31.000000,10.47,15.05,13.93
06/27/2018 09:20:12.000000,10.47,14.47,13.81
06/27/2018 09:22:51.000000,10.37,13.32,12.9
06/27/2018 09:25:31.000000,9.6,13.17,13.0
06/27/2018 09:29:31.000000,10.49,15.12,14.51
06/27/2018 09:32:11.000000,10.36,14.64,13.64
06/27/2018 09:34:51.000000,9.88,13.6,13.24
06/27/2018 09:37:31.000000,10.21,14.26,13.51
06/27/2018 09:41:32.000000,9.46,13.05,12.87
06/27/2018 09:44:11.000000,10.14,13.98,13.02
06/27/2018 09:46:51.000000,10.79,16.02,14.6
06/27/2018 09:49:31.000000,9.59,13.51,12.54
06/27/2018 09:53:31.000000,10.4,15.3,14.21
06/27/2018 09:56:14.000000,9.86,14.49,13.02
06/27/2018 09:58:51.000000,10.54,14.12,13.39
06/27/2018 10:01:31.000000,10.8,16.33,14.73
06/27/2018 10:05:32.000000,10.74,15.83,14.5
06/27/2018 10:08:11.000000,10.66,15.07,13.88
06/27/2018 10:10:51.000000,10.64,17.48,15.45
06/27/2018 10:13:31.000000,10.17,16.38,13.86
06/27/2018 10:17:32.000000,10.44,15.88,14.98
06/27/2018 10:20:11.000000,9.4,13.24,13.17
06/27/2018 10:22:51.000000,10.38,15.31,14.57
06/27/2018 10:25:32.000000,9.79,15.88,14.1
06/27/2018 10:29:31.000000,9.88,15.33,14.07
06/27/2018 10:32:12.000000,9.93,14.77,13.35
06/27/2018 10:34:51.000000,9.67,13.48,12.76
06/27/2018 10:37:31.000000,10.63,15.14,14.67
06/27/2018 10:41:31.000000,10.14,14.45,13.45
06/27/2018 10:44:11.000000,11.39,16.61,16.07
06/27/2018 10:46:52.000000,9.88,14.2,13.93
