InstrumentName, Construction Dust Monitor (B),,
06/20/2018 15:58:39.000000,11.55,17.45,16.05
06/20/2018 16:02:39.000000,9.98,15.05,13.27
06/20/2018 16:05:19.000000,10.07,14.2,13.02
06/20/2018 16:07:59.000000,10.05,14.32,13.5
06/20/2018 16:11:59.000000,11.25,16.08,15.18
06/20/2018 16:14:39.000000,9.66,14.8,13.83
06/20/2018 16:17:19.000000,8.0,10.88,10.23
06/20/2018 16:19:59.000000,8.93,12.83,11.61
06/20/2018 16:26:39.000000,10.32,14.48,13.32
06/20/2018 16:29:19.000000,9.87,15.37,14.53
06/20/2018 16:31:59.000000,11.0,15.35,14.75
06/20/2018 16:34:39.000000,9.27,13.32,12.78
06/20/2018 16:38:39.000000,9.12,13.02,12.32
06/20/2018 16:41:19.000000,9.19,13.68,13.03
06/20/2018 16:43:59.000000,7.61,10.71,10.05
06/20/2018 16:46:39.000000,7.18,10.98,10.13
06/20/2018 16:50:39.000000,7.07,9.43,8.75
06/20/2018 16:53:19.000000,6.27,8.44,7.98
06/20/2018 16:55:59.000000,5.05,7.3,6.85
06/20/2018 16:58:39.000000,6.46,8.34,8.05
06/20/2018 17:02:40.000000,7.25,9.28,8.86
06/20/2018 17:05:19.000000,7.68,11.1,10.73
06/20/2018 17:08:00.000000,7.47,9.68,9.57
06/20/2018 17:10:39.000000,6.62,9.33,8.92
06/20/2018 17:14:39.000000,5.39,7.44,7.1
06/20/2018 17:17:20.000000,7.1,10.15,8.9
06/20/2018 17:19:59.000000,5.1,7.34,6.71
06/20/2018 17:22:39.000000,4.65,5.85,5.57
06/20/2018 17:26:39.000000,5.03,7.23,6.31
06/20/2018 17:29:19.000000,4.63,6.2,5.9
06/20/2018 17:31:59.000000,4.89,6.47,5.79
06/20/2018 17:34:39.000000,5.63,7.18,6.82
06/20/2018 17:38:39.000000,6.53,9.66,8.11
06/20/2018 17:41:19.000000,5.18,7.22,6.45
06/20/2018 17:43:59.000000,6.15,8.1,7.72
06/20/2018 17:47:59.000000,5.76,7.79,7.24
06/20/2018 17:50:39.000000,5.82,7.25,6.93
06/20/2018 17:53:20.000000,5.42,6.68,6.58
06/20/2018 17:55:59.000000,3.97,5.1,4.92
06/20/2018 17:58:40.000000,4.07,4.6,4.28
06/20/2018 18:02:39.000000,2.49,3.03,2.9
06/20/2018 18:05:19.000000,3.42,4.11,4.11
06/20/2018 18:07:59.000000,1.95,2.8,2.66
06/20/2018 18:10:39.000000,4.0,4.97,4.9
06/20/2018 18:14:40.000000,4.4,5.47,5.35
06/20/2018 18:17:19.000000,2.28,2.92,2.92
06/20/2018 18:19:59.000000,3.33,4.87,4.1
06/20/2018 18:22:39.000000,3.22,4.5,4.12
06/20/2018 18:26:39.000000,3.59,5.03,4.74
06/20/2018 18:29:19.000000,3.53,4.72,4.35
06/20/2018 18:31:59.000000,3.54,4.08,3.89
06/20/2018 18:34:39.000000,3.11,3.82,3.82
06/20/2018 18:38:39.000000,3.75,4.72,4.72
06/20/2018 18:41:19.000000,3.92,5.36,4.97
06/20/2018 18:43:59.000000,3.83,5.0,4.72
06/20/2018 18:46:39.000000,4.55,5.43,5.43
06/20/2018 18:50:39.000000,4.4,5.22,5.15
06/20/2018 18:53:19.000000,4.65,6.28,5.85
06/20/2018 18:55:59.000000,3.82,5.18,4.92
06/20/2018 18:58:39.000000,3.9,5.62,5.07
06/20/2018 19:02:39.000000,4.05,5.68,5.2
06/20/2018 19:05:19.000000,3.95,4.89,4.89
06/20/2018 19:07:59.000000,4.07,5.63,5.15
06/20/2018 19:10:39.000000,4.15,4.88,4.56
06/20/2018 19:14:39.000000,3.61,5.22,4.73
06/20/2018 19:17:19.000000,3.9,5.32,4.6
06/20/2018 19:19:59.000000,3.08,3.79,3.79
06/20/2018 19:22:39.000000,3.28,3.65,3.4
06/20/2018 19:26:39.000000,3.51,4.26,4.26
06/20/2018 19:29:19.000000,3.05,3.37,3.37
06/20/2018 19:31:59.000000,2.82,3.61,3.61
06/20/2018 19:34:39.000000,2.8,3.87,3.42
06/20/2018 19:38:39.000000,2.39,3.24,2.98
06/20/2018 19:41:19.000000,2.84,3.79,3.37
06/20/2018 19:43:59.000000,4.0,4.6,4.6
06/20/2018 19:46:39.000000,3.44,4.1,3.88
06/20/2018 19:50:39.000000,3.25,4.32,4.15
06/20/2018 19:53:19.000000,2.87,4.18,3.92
06/20/2018 19:56:00.000000,3.79,4.5,4.5
06/20/2018 19:58:39.000000,3.5,3.97,3.97
06/20/2018 20:02:40.000000,3.45,4.93,4.45
06/20/2018 20:05:19.000000,2.97,3.85,3.85
06/20/2018 20:07:59.000000,2.67,3.17,3.17
06/20/2018 20:10:39.000000,2.76,3.02,2.93
06/20/2018 20:14:39.000000,3.4,4.57,4.05
06/20/2018 20:17:19.000000,2.9,3.82,3.59
06/20/2018 20:19:59.000000,3.15,5.02,4.07
06/20/2018 20:22:40.000000,3.58,4.37,4.37
06/20/2018 20:26:39.000000,3.22,3.98,3.63
06/20/2018 20:29:26.000000,3.41,5.27,4.56
06/20/2018 20:32:01.000000,3.76,4.66,4.45
06/20/2018 20:36:04.000000,3.2,4.12,3.66
06/20/2018 20:38:39.000000,3.62,3.83,3.83
06/20/2018 20:41:21.000000,3.12,4.43,4.1
06/20/2018 20:44:02.000000,3.45,4.11,4.05
06/20/2018 20:46:39.000000,3.6,4.65,4.32
06/20/2018 20:50:39.000000,2.95,4.64,3.51
06/20/2018 20:53:19.000000,3.29,4.02,3.81
06/20/2018 20:55:59.000000,3.78,4.45,4.4
06/20/2018 20:58:39.000000,3.0,3.67,3.62
06/20/2018 21:02:39.000000,2.7,3.37,3.12
06/20/2018 21:05:21.000000,3.44,4.23,4.21
06/20/2018 21:07:59.000000,3.05,3.95,3.95
06/20/2018 21:10:39.000000,3.0,3.8,3.8
06/20/2018 21:14:39.000000,3.5,4.24,3.93
06/20/2018 21:17:19.000000,3.28,5.31,4.08
06/20/2018 21:19:59.000000,3.71,5.27,4.68
06/20/2018 21:23:59.000000,3.77,5.21,4.72
06/20/2018 21:26:39.000000,3.4,4.9,4.4
06/20/2018 21:29:19.000000,3.47,4.53,4.3
06/20/2018 21:31:59.000000,3.38,3.87,3.87
06/20/2018 21:34:39.000000,4.07,4.83,4.83
06/20/2018 21:38:39.000000,3.32,4.07,3.76
06/20/2018 21:41:19.000000,3.87,4.58,4.32
06/20/2018 21:43:59.000000,2.85,3.41,3.29
06/20/2018 21:46:39.000000,3.65,4.55,4.37
06/20/2018 21:50:39.000000,3.64,4.64,4.36
06/20/2018 21:53:19.000000,3.52,4.64,4.1
06/20/2018 21:55:59.000000,3.72,4.8,4.32
06/20/2018 21:58:39.000000,3.83,4.55,4.17
06/20/2018 22:02:39.000000,3.25,3.92,3.92
06/20/2018 22:05:19.000000,3.79,4.18,4.18
06/20/2018 22:07:59.000000,3.79,4.49,4.49
06/20/2018 22:10:39.000000,3.44,4.05,3.95
06/20/2018 22:14:39.000000,3.32,3.83,3.66
06/20/2018 22:17:19.000000,3.71,4.56,4.2
06/20/2018 22:19:59.000000,3.7,3.97,3.97
06/20/2018 22:22:39.000000,3.65,4.53,4.15
06/20/2018 22:26:39.000000,3.83,4.85,4.68
06/20/2018 22:29:19.000000,3.93,4.9,4.37
06/20/2018 22:31:59.000000,3.71,4.24,4.2
06/20/2018 22:34:39.000000,3.5,4.37,4.2
06/20/2018 22:38:40.000000,3.18,3.85,3.85
06/20/2018 22:41:19.000000,4.1,5.15,4.73
06/20/2018 22:43:59.000000,3.47,4.12,4.03
06/20/2018 22:46:39.000000,2.87,3.58,3.22
06/20/2018 22:50:39.000000,3.9,4.46,4.2
06/20/2018 22:53:19.000000,3.03,3.9,3.9
06/20/2018 22:55:59.000000,3.75,4.53,4.5
06/20/2018 22:58:39.000000,3.41,4.41,4.2
06/20/2018 23:02:39.000000,3.05,3.8,3.54
06/20/2018 23:05:19.000000,3.42,3.5,3.5
06/20/2018 23:07:59.000000,3.1,4.23,4.08
06/20/2018 23:10:39.000000,3.41,4.17,3.9
06/20/2018 23:14:39.000000,2.75,3.78,3.67
06/20/2018 23:17:19.000000,3.7,4.57,4.19
06/20/2018 23:19:59.000000,3.1,3.83,3.76
06/20/2018 23:22:39.000000,3.17,3.95,3.51
06/20/2018 23:26:39.000000,3.02,3.63,3.39
06/20/2018 23:29:19.000000,2.65,3.12,3.08
06/20/2018 23:31:59.000000,2.6,2.95,2.8
06/20/2018 23:34:39.000000,2.54,2.77,2.77
06/20/2018 23:38:39.000000,3.12,3.72,3.47
06/20/2018 23:41:19.000000,1.85,2.28,2.28
06/20/2018 23:43:59.000000,2.46,3.2,3.2
06/20/2018 23:46:39.000000,5.16,7.92,7.61
06/20/2018 23:50:39.000000,2.61,3.0,3.0
06/20/2018 23:53:19.000000,2.92,4.18,4.0
06/20/2018 23:55:59.000000,2.46,2.59,2.59
06/20/2018 23:58:39.000000,2.85,3.0,3.0
06/21/2018 00:02:39.000000,2.56,3.23,3.05
06/21/2018 00:05:19.000000,2.0,3.46,2.97
06/21/2018 00:07:59.000000,3.0,3.87,3.54
06/21/2018 00:10:39.000000,2.92,3.67,3.38
06/21/2018 00:14:39.000000,2.72,3.12,3.12
06/21/2018 00:17:19.000000,1.87,2.47,2.47
06/21/2018 00:19:59.000000,2.19,2.98,2.74
06/21/2018 00:22:39.000000,2.49,3.05,2.71
06/21/2018 00:26:39.000000,2.45,3.55,3.0
06/21/2018 00:29:19.000000,2.39,3.39,2.98
06/21/2018 00:31:59.000000,2.83,3.63,3.34
06/21/2018 00:34:39.000000,2.6,3.1,3.0
06/21/2018 00:38:39.000000,2.33,2.86,2.86
06/21/2018 00:41:19.000000,2.95,3.37,3.37
06/21/2018 00:43:59.000000,2.51,2.56,2.56
06/21/2018 00:46:39.000000,1.93,2.07,2.07
06/21/2018 00:50:39.000000,1.88,2.59,2.34
06/21/2018 00:53:19.000000,1.9,2.25,2.17
06/21/2018 00:55:59.000000,1.95,2.59,2.51
06/21/2018 00:58:39.000000,2.28,2.58,2.58
06/21/2018 01:02:39.000000,2.15,2.85,2.67
06/21/2018 01:05:19.000000,2.06,3.22,2.61
06/21/2018 01:07:59.000000,2.75,3.53,3.25
06/21/2018 01:11:59.000000,2.5,3.76,3.0
06/21/2018 01:14:39.000000,2.95,3.24,3.24
06/21/2018 01:17:19.000000,2.76,3.29,3.17
06/21/2018 01:19:59.000000,2.5,3.1,3.1
06/21/2018 01:22:39.000000,2.1,3.1,2.85
06/21/2018 01:26:39.000000,2.28,2.83,2.83
06/21/2018 01:29:19.000000,2.34,3.07,2.9
06/21/2018 01:31:59.000000,2.03,2.5,2.2
06/21/2018 01:34:39.000000,1.92,2.5,2.5
06/21/2018 01:38:39.000000,1.67,2.28,2.03
06/21/2018 01:41:19.000000,2.0,2.54,2.0
06/21/2018 01:43:59.000000,1.97,2.74,2.74
06/21/2018 01:46:39.000000,2.32,3.27,3.0
06/21/2018 01:50:39.000000,1.58,2.15,1.95
06/21/2018 01:53:19.000000,1.68,2.61,2.41
06/21/2018 01:56:00.000000,2.47,3.12,2.95
06/21/2018 01:58:39.000000,2.78,3.35,3.33
06/21/2018 02:02:39.000000,1.92,2.25,2.25
06/21/2018 02:05:19.000000,1.95,2.63,2.63
06/21/2018 02:07:59.000000,2.55,3.05,2.79
06/21/2018 02:10:40.000000,1.92,2.82,2.82
06/21/2018 02:14:39.000000,1.92,2.67,2.54
06/21/2018 02:17:19.000000,2.17,2.6,2.4
06/21/2018 02:19:59.000000,2.23,2.92,2.77
06/21/2018 02:22:39.000000,1.98,2.75,2.45
06/21/2018 02:26:39.000000,2.4,3.0,3.0
06/21/2018 02:29:19.000000,2.26,3.47,2.84
06/21/2018 02:31:59.000000,2.26,2.87,2.79
06/21/2018 02:34:39.000000,2.95,3.5,3.5
06/21/2018 02:38:39.000000,2.69,3.28,3.21
06/21/2018 02:41:19.000000,2.51,3.36,3.36
06/21/2018 02:43:59.000000,1.74,2.74,2.38
06/21/2018 02:46:39.000000,2.72,3.47,3.33
06/21/2018 02:50:39.000000,2.0,2.18,2.18
06/21/2018 02:53:19.000000,2.63,3.39,3.0
06/21/2018 02:55:59.000000,2.88,3.49,3.15
06/21/2018 02:58:39.000000,2.54,3.49,3.02
06/21/2018 03:02:39.000000,2.69,3.41,3.33
06/21/2018 03:05:19.000000,1.77,2.36,2.13
06/21/2018 03:07:59.000000,2.25,2.5,2.5
06/21/2018 03:11:59.000000,2.35,3.22,3.0
06/21/2018 03:14:39.000000,2.25,3.0,3.0
06/21/2018 03:17:19.000000,1.83,2.58,2.17
06/21/2018 03:19:59.000000,2.67,3.5,3.42
06/21/2018 03:23:59.000000,2.55,3.19,3.19
06/21/2018 03:26:39.000000,2.0,3.2,2.76
06/21/2018 03:29:19.000000,2.71,3.76,3.39
06/21/2018 03:31:59.000000,2.78,3.0,2.93
06/21/2018 03:34:39.000000,2.72,2.97,2.97
06/21/2018 03:38:39.000000,2.2,2.83,2.71
06/21/2018 03:41:19.000000,2.33,3.0,2.85
06/21/2018 03:43:59.000000,1.92,2.35,2.35
06/21/2018 03:46:39.000000,2.5,3.28,2.8
06/21/2018 03:50:40.000000,2.15,3.17,3.0
06/21/2018 03:53:19.000000,2.1,3.42,3.2
06/21/2018 03:55:59.000000,2.25,3.53,3.0
06/21/2018 03:58:39.000000,2.41,2.85,2.41
06/21/2018 04:02:39.000000,2.37,3.25,2.72
06/21/2018 04:05:19.000000,1.98,2.3,1.98
06/21/2018 04:07:59.000000,1.98,2.79,2.29
06/21/2018 04:10:39.000000,1.9,2.46,2.28
06/21/2018 04:14:39.000000,1.95,2.46,2.32
06/21/2018 04:17:19.000000,1.9,2.85,2.3
06/21/2018 04:19:59.000000,2.33,2.95,2.95
06/21/2018 04:22:39.000000,2.1,2.95,2.55
06/21/2018 04:26:39.000000,2.53,3.08,2.92
06/21/2018 04:29:19.000000,2.42,3.42,3.1
06/21/2018 04:31:59.000000,2.1,3.03,2.64
06/21/2018 04:34:39.000000,1.76,2.22,2.22
06/21/2018 04:38:39.000000,2.05,2.5,2.5
06/21/2018 04:41:20.000000,2.34,2.98,2.78
06/21/2018 04:43:59.000000,1.83,2.2,1.98
06/21/2018 04:46:39.000000,2.22,3.0,3.0
06/21/2018 04:50:39.000000,2.24,2.54,2.54
06/21/2018 04:53:19.000000,2.58,3.33,3.12
06/21/2018 04:56:00.000000,2.46,2.95,2.88
06/21/2018 04:58:39.000000,2.47,2.83,2.5
06/21/2018 05:02:39.000000,2.4,3.47,3.3
06/21/2018 05:05:19.000000,2.58,2.83,2.83
06/21/2018 05:07:59.000000,2.2,3.25,3.25
06/21/2018 05:10:39.000000,2.6,3.3,3.1
06/21/2018 05:14:39.000000,2.12,3.02,2.95
06/21/2018 05:17:19.000000,2.12,2.76,2.76
06/21/2018 05:19:59.000000,1.87,2.97,2.72
06/21/2018 05:22:39.000000,1.37,2.3,2.3
06/21/2018 05:26:39.000000,2.34,2.98,2.88
06/21/2018 05:29:20.000000,2.39,2.85,2.85
06/21/2018 05:31:59.000000,2.08,2.85,2.78
06/21/2018 05:34:39.000000,2.08,2.5,2.5
06/21/2018 05:38:39.000000,1.71,2.83,2.29
06/21/2018 05:41:19.000000,1.64,2.15,2.05
06/21/2018 05:43:59.000000,2.34,3.15,3.0
06/21/2018 05:46:39.000000,1.48,2.28,2.28
06/21/2018 05:50:39.000000,2.0,2.86,2.86
06/21/2018 05:53:19.000000,2.08,2.54,2.28
06/21/2018 05:55:59.000000,1.1,1.48,1.48
06/21/2018 05:58:39.000000,2.0,2.39,2.2
06/21/2018 06:02:40.000000,2.0,2.45,2.45
06/21/2018 06:05:19.000000,2.44,3.08,2.79
06/21/2018 06:08:00.000000,2.46,3.49,3.33
06/21/2018 06:11:59.000000,1.73,2.12,2.12
06/21/2018 06:14:39.000000,2.0,2.85,2.83
06/21/2018 06:17:19.000000,2.11,3.19,2.81
06/21/2018 06:19:59.000000,1.8,2.25,2.17
06/21/2018 06:22:39.000000,2.22,3.35,2.7
06/21/2018 06:26:39.000000,1.65,2.35,2.08
06/21/2018 06:29:19.000000,2.42,3.25,2.92
06/21/2018 06:32:00.000000,1.62,1.92,1.92
06/21/2018 06:35:59.000000,2.13,2.62,2.62
06/21/2018 06:38:39.000000,2.03,2.92,2.67
06/21/2018 06:41:19.000000,2.4,3.1,3.1
06/21/2018 06:43:59.000000,2.25,3.15,3.15
06/21/2018 06:46:39.000000,2.4,3.08,3.08
06/21/2018 06:50:40.000000,3.0,3.54,3.18
06/21/2018 06:53:19.000000,2.31,4.03,2.9
06/21/2018 06:55:59.000000,2.0,2.84,2.55
06/21/2018 06:58:40.000000,2.05,3.03,2.72
06/21/2018 07:02:39.000000,2.9,3.36,3.23
06/21/2018 07:05:20.000000,2.98,3.63,3.63
06/21/2018 07:07:59.000000,2.45,3.4,3.08
06/21/2018 07:10:39.000000,1.98,2.3,2.12
06/21/2018 07:14:39.000000,2.55,3.62,3.36
06/21/2018 07:17:20.000000,2.72,3.45,3.12
06/21/2018 07:19:59.000000,2.53,3.05,2.95
06/21/2018 07:22:39.000000,2.74,4.02,3.76
06/21/2018 07:26:39.000000,2.71,3.85,3.51
06/21/2018 07:29:20.000000,2.71,3.83,3.31
06/21/2018 07:31:59.000000,2.66,3.39,3.05
06/21/2018 07:34:39.000000,3.12,3.81,3.6
06/21/2018 07:38:39.000000,2.95,4.53,3.6
06/21/2018 07:41:21.000000,2.93,3.78,3.51
06/21/2018 07:44:00.000000,2.64,3.69,3.13
06/21/2018 07:46:39.000000,3.15,4.32,3.85
06/21/2018 07:50:39.000000,3.05,3.49,3.44
06/21/2018 07:53:22.000000,2.63,3.51,3.0
06/21/2018 07:55:59.000000,3.2,5.27,4.37
06/21/2018 07:58:40.000000,3.0,3.62,3.45
06/21/2018 08:02:39.000000,2.35,3.67,3.6
06/21/2018 08:05:19.000000,3.0,4.0,3.75
06/21/2018 08:08:00.000000,2.51,3.35,3.27
06/21/2018 08:10:39.000000,2.14,3.0,2.62
06/21/2018 08:14:40.000000,2.48,3.29,2.95
06/21/2018 08:17:19.000000,2.87,3.8,2.95
06/21/2018 08:19:59.000000,3.0,3.78,3.78
06/21/2018 08:22:39.000000,2.73,3.51,3.39
06/21/2018 08:26:39.000000,2.65,3.7,3.53
06/21/2018 08:29:19.000000,2.66,3.76,3.34
06/21/2018 08:32:00.000000,3.26,3.86,3.83
06/21/2018 08:34:39.000000,3.32,4.83,4.41
06/21/2018 08:38:39.000000,3.42,4.6,4.5
06/21/2018 08:41:19.000000,2.89,3.7,3.7
06/21/2018 08:44:00.000000,2.65,3.75,3.22
06/21/2018 08:46:40.000000,3.0,4.18,4.0
06/21/2018 08:50:39.000000,2.73,3.68,3.61
06/21/2018 08:53:19.000000,3.3,4.1,4.1
06/21/2018 08:55:59.000000,3.08,3.97,3.92
06/21/2018 08:58:39.000000,3.42,4.65,4.12
06/21/2018 09:02:43.000000,3.55,4.45,4.18
06/21/2018 09:05:19.000000,3.0,4.12,3.95
06/21/2018 09:07:59.000000,3.5,4.57,4.25
06/21/2018 09:10:39.000000,3.5,4.32,3.95
06/21/2018 09:14:40.000000,3.85,4.93,4.49
06/21/2018 09:17:19.000000,3.46,4.69,4.36
06/21/2018 09:19:59.000000,3.71,4.54,4.54
06/21/2018 09:22:39.000000,3.33,4.28,4.28
06/21/2018 09:26:40.000000,3.9,5.03,4.85
06/21/2018 09:29:19.000000,3.75,4.5,4.5
06/21/2018 09:32:00.000000,3.69,5.15,4.49
06/21/2018 09:34:39.000000,3.5,4.7,4.55
06/21/2018 09:38:39.000000,3.28,4.55,4.4
06/21/2018 09:41:19.000000,4.4,5.47,5.4
06/21/2018 09:44:00.000000,5.07,6.9,5.98
06/21/2018 09:46:39.000000,4.02,4.88,4.64
06/21/2018 09:50:39.000000,3.9,4.79,4.79
06/21/2018 09:53:19.000000,4.49,5.79,5.64
06/21/2018 09:55:59.000000,3.8,5.87,5.07
06/21/2018 09:58:39.000000,4.02,4.66,4.66
06/21/2018 10:02:39.000000,3.85,4.5,4.43
06/21/2018 10:05:23.000000,4.28,5.32,4.72
06/21/2018 10:07:59.000000,4.18,5.5,5.05
06/21/2018 10:10:39.000000,3.97,5.68,5.32
06/21/2018 10:14:39.000000,4.46,5.41,5.41
06/21/2018 10:17:19.000000,4.27,5.78,5.39
06/21/2018 10:19:59.000000,4.17,5.54,5.34
06/21/2018 10:22:39.000000,4.02,5.02,5.02
06/21/2018 10:26:40.000000,4.24,5.14,5.07
06/21/2018 10:29:19.000000,3.95,5.15,5.15
06/21/2018 10:32:00.000000,4.97,6.97,6.47
06/21/2018 10:34:39.000000,5.7,7.72,7.25
06/21/2018 10:38:39.000000,4.76,5.88,5.61
06/21/2018 10:41:19.000000,4.79,6.28,5.97
06/21/2018 10:43:59.000000,5.45,7.3,6.72
06/21/2018 10:46:40.000000,5.36,6.69,6.36
06/21/2018 10:50:39.000000,5.22,6.72,6.5
06/21/2018 10:53:19.000000,5.6,7.4,7.03
06/21/2018 10:55:59.000000,5.45,7.47,6.82
06/21/2018 10:58:40.000000,6.05,7.61,7.27
06/21/2018 11:02:39.000000,5.37,7.32,6.8
06/21/2018 11:05:20.000000,6.0,7.71,7.15
06/21/2018 11:08:00.000000,6.25,7.22,7.1
06/21/2018 11:10:40.000000,5.53,6.6,6.6
06/21/2018 11:14:39.000000,6.17,7.85,7.17
06/21/2018 11:17:19.000000,6.85,8.85,8.45
06/21/2018 11:19:59.000000,6.41,7.95,7.9
06/21/2018 11:22:40.000000,5.93,8.07,6.97
06/21/2018 11:26:39.000000,6.53,8.5,7.53
06/21/2018 11:29:19.000000,7.15,9.1,8.88
06/21/2018 11:31:59.000000,6.98,8.56,8.39
06/21/2018 11:34:40.000000,7.22,9.07,8.98
06/21/2018 11:38:39.000000,6.64,8.56,8.15
06/21/2018 11:41:20.000000,7.11,8.55,8.47
06/21/2018 11:43:59.000000,6.47,8.23,7.82
06/21/2018 11:46:40.000000,10.6,14.35,13.1
06/21/2018 11:50:39.000000,7.1,9.71,9.55
06/21/2018 11:53:19.000000,6.65,8.8,8.4
06/21/2018 11:56:05.000000,6.92,9.0,8.87
06/21/2018 11:58:40.000000,7.49,11.08,9.33
06/21/2018 12:02:39.000000,6.93,8.88,8.45
06/21/2018 12:05:19.000000,8.0,12.29,10.76
06/21/2018 12:07:59.000000,7.23,9.33,9.18
06/21/2018 12:10:39.000000,8.1,10.85,10.0
06/21/2018 12:14:40.000000,7.32,9.13,8.92
06/21/2018 12:17:19.000000,8.57,11.7,11.23
06/21/2018 12:19:59.000000,8.21,11.38,10.36
06/21/2018 12:22:40.000000,8.07,10.61,10.24
06/21/2018 12:26:40.000000,8.22,10.95,10.41
06/21/2018 12:29:20.000000,9.21,11.87,11.31
06/21/2018 12:31:59.000000,9.59,11.98,11.12
06/21/2018 12:34:39.000000,9.21,11.76,11.02
06/21/2018 12:38:39.000000,7.73,11.2,10.05
06/21/2018 12:41:19.000000,7.33,10.79,10.21
06/21/2018 12:43:59.000000,8.3,12.73,11.48
06/21/2018 12:46:39.000000,7.37,9.9,9.45
06/21/2018 12:50:40.000000,7.85,10.1,9.78
06/21/2018 12:53:19.000000,8.12,11.19,10.45
06/21/2018 12:56:00.000000,8.25,12.13,11.18
06/21/2018 12:58:40.000000,8.35,10.7,10.35
06/21/2018 13:02:40.000000,9.13,11.7,11.35
06/21/2018 13:05:20.000000,7.83,12.22,10.83
06/21/2018 13:07:59.000000,8.15,10.45,9.8
06/21/2018 13:10:40.000000,8.5,11.43,11.02
06/21/2018 13:14:40.000000,8.8,12.25,11.02
06/21/2018 13:17:19.000000,9.1,11.13,10.64
06/21/2018 13:19:59.000000,8.9,11.07,11.07
06/21/2018 13:22:40.000000,9.73,13.65,12.55
06/21/2018 13:26:39.000000,9.05,13.02,12.55
06/21/2018 13:29:20.000000,10.15,13.49,12.82
06/21/2018 13:32:00.000000,9.27,13.43,12.82
06/21/2018 13:34:39.000000,10.55,16.26,14.31
06/21/2018 13:38:39.000000,10.15,14.82,14.23
06/21/2018 13:41:19.000000,9.9,12.95,12.85
06/21/2018 13:43:59.000000,9.72,12.9,12.51
06/21/2018 13:46:39.000000,10.45,14.85,13.57
06/21/2018 13:50:40.000000,8.82,12.5,11.43
06/21/2018 13:53:19.000000,12.73,17.24,16.39
06/21/2018 13:56:00.000000,11.18,15.77,14.72
06/21/2018 14:00:00.000000,10.0,13.98,12.98
06/21/2018 14:02:40.000000,9.9,14.34,13.07
06/21/2018 14:05:20.000000,10.85,13.52,13.36
06/21/2018 14:08:00.000000,10.63,14.7,14.35
06/21/2018 14:10:41.000000,10.57,14.38,13.69
06/21/2018 14:14:39.000000,10.51,14.05,12.93
06/21/2018 14:17:20.000000,9.68,12.49,12.32
06/21/2018 14:19:59.000000,11.41,15.77,15.13
06/21/2018 14:22:40.000000,11.46,15.61,14.51
06/21/2018 14:26:40.000000,15.38,20.62,19.73
06/21/2018 14:29:20.000000,11.98,17.48,16.2
06/21/2018 14:32:00.000000,11.24,16.05,14.69
06/21/2018 14:36:00.000000,12.28,17.1,15.92
06/21/2018 14:38:40.000000,11.63,16.22,14.9
06/21/2018 14:41:20.000000,9.79,14.97,13.31
06/21/2018 14:44:00.000000,10.95,17.33,15.41
06/21/2018 14:46:40.000000,10.65,14.3,13.7
06/21/2018 14:50:39.000000,11.78,15.88,14.88
06/21/2018 14:53:20.000000,11.38,14.64,13.72
06/21/2018 14:55:59.000000,12.17,15.83,15.41
06/21/2018 14:58:39.000000,13.15,16.6,16.02
06/21/2018 15:02:40.000000,11.93,17.24,15.27
06/21/2018 15:05:21.000000,10.63,13.85,13.38
06/21/2018 15:08:00.000000,11.38,15.41,14.38
06/21/2018 15:10:39.000000,12.24,16.85,16.63
06/21/2018 15:14:39.000000,10.83,13.86,13.38
06/21/2018 15:17:19.000000,9.9,13.68,12.8
06/21/2018 15:20:02.000000,12.22,16.59,15.97
06/21/2018 15:22:40.000000,13.18,18.38,17.31
06/21/2018 15:26:40.000000,12.34,17.32,15.78
06/21/2018 15:29:19.000000,12.87,17.92,17.62
06/21/2018 15:31:59.000000,12.87,17.49,16.49
06/21/2018 15:34:39.000000,11.29,15.44,14.66
06/21/2018 15:38:39.000000,10.55,15.4,14.1
06/21/2018 15:41:20.000000,10.15,14.18,13.67
06/21/2018 15:44:00.000000,10.69,14.64,14.17
06/21/2018 15:46:39.000000,11.33,15.82,14.9
06/21/2018 15:50:40.000000,12.52,17.75,16.65
06/21/2018 15:53:20.000000,11.5,15.35,14.5
06/21/2018 15:56:00.000000,11.59,16.54,15.56
06/21/2018 15:58:40.000000,12.78,17.54,17.44
06/21/2018 16:02:40.000000,12.46,16.9,16.2
06/21/2018 16:05:20.000000,10.27,14.41,13.39
06/21/2018 16:07:59.000000,10.89,14.55,14.42
06/21/2018 16:10:40.000000,11.32,15.32,14.49
06/21/2018 16:14:39.000000,12.37,18.08,16.67
06/21/2018 16:17:20.000000,13.43,18.25,17.33
06/21/2018 16:20:00.000000,14.17,19.32,18.76
06/21/2018 16:22:40.000000,13.13,18.15,17.62
06/21/2018 16:26:40.000000,12.25,17.3,16.37
06/21/2018 16:29:20.000000,11.03,14.49,13.87
06/21/2018 16:31:59.000000,12.76,16.63,16.17
06/21/2018 16:34:40.000000,12.37,17.58,16.58
06/21/2018 16:38:40.000000,12.07,16.24,16.02
06/21/2018 16:41:20.000000,11.8,15.88,15.12
06/21/2018 16:44:00.000000,10.31,14.54,14.21
06/21/2018 16:46:40.000000,12.87,17.9,16.97
06/21/2018 16:50:40.000000,10.78,15.61,14.85
06/21/2018 16:53:20.000000,11.44,16.05,15.41
06/21/2018 16:56:00.000000,12.18,16.68,15.95
