InstrumentName, Construction Dust Monitor (B) [Sensor B],,
06/20/2018 16:05:49.000000,10.36,14.69,13.5
06/20/2018 16:08:29.000000,10.61,14.12,13.68
06/20/2018 16:11:09.000000,9.49,13.12,12.32
06/20/2018 16:13:49.000000,11.98,16.67,15.9
06/20/2018 16:17:49.000000,7.93,11.02,10.72
06/20/2018 16:20:29.000000,8.69,11.6,11.17
06/20/2018 16:25:49.000000,12.93,17.54,16.88
06/20/2018 16:29:49.000000,11.82,17.75,16.52
06/20/2018 16:32:29.000000,11.71,15.53,15.05
06/20/2018 16:35:09.000000,9.71,12.37,12.27
06/20/2018 16:37:49.000000,10.18,14.08,13.64
06/20/2018 16:41:49.000000,8.98,11.86,11.6
06/20/2018 16:44:29.000000,8.44,10.66,10.44
06/20/2018 16:47:09.000000,7.95,10.51,9.95
06/20/2018 16:49:49.000000,7.68,9.95,9.37
06/20/2018 16:53:49.000000,6.37,8.2,7.98
06/20/2018 16:56:32.000000,5.46,7.56,7.15
06/20/2018 16:59:09.000000,7.62,10.4,10.02
06/20/2018 17:01:49.000000,8.15,11.32,10.88
06/20/2018 17:05:49.000000,8.37,11.32,10.93
06/20/2018 17:08:29.000000,7.32,10.61,9.54
06/20/2018 17:11:09.000000,7.93,10.32,9.75
06/20/2018 17:13:49.000000,4.71,7.12,6.44
06/20/2018 17:17:49.000000,6.34,8.32,8.05
06/20/2018 17:20:29.000000,4.88,6.36,6.29
06/20/2018 17:23:09.000000,4.14,5.88,5.62
06/20/2018 17:25:49.000000,5.55,7.69,6.98
06/20/2018 17:29:49.000000,4.83,6.67,5.83
06/20/2018 17:32:29.000000,4.1,5.64,5.08
06/20/2018 17:35:09.000000,5.58,7.26,6.89
06/20/2018 17:37:49.000000,7.57,10.36,9.31
06/20/2018 17:41:49.000000,6.14,8.36,7.5
06/20/2018 17:44:29.000000,5.81,6.81,6.81
06/20/2018 17:47:09.000000,5.22,7.25,6.2
06/20/2018 17:49:49.000000,7.05,9.95,8.74
06/20/2018 17:53:49.000000,6.0,7.28,7.07
06/20/2018 17:56:29.000000,4.07,5.45,5.12
06/20/2018 17:59:10.000000,3.05,3.69,3.69
06/20/2018 18:01:49.000000,2.15,2.47,2.47
06/20/2018 18:05:49.000000,3.63,4.83,4.49
06/20/2018 18:08:29.000000,2.98,5.0,4.05
06/20/2018 18:11:09.000000,4.67,6.05,6.05
06/20/2018 18:13:49.000000,4.02,5.39,4.98
06/20/2018 18:17:49.000000,3.0,3.93,3.93
06/20/2018 18:20:31.000000,3.97,5.53,5.05
06/20/2018 18:23:09.000000,3.38,4.79,4.31
06/20/2018 18:25:49.000000,2.56,3.07,3.05
06/20/2018 18:29:49.000000,3.93,4.6,4.48
06/20/2018 18:32:29.000000,3.45,4.52,4.26
06/20/2018 18:35:09.000000,4.32,5.54,5.54
06/20/2018 18:37:49.000000,4.39,5.22,5.12
06/20/2018 18:41:49.000000,4.59,5.88,5.61
06/20/2018 18:44:29.000000,4.12,5.05,4.48
06/20/2018 18:47:09.000000,5.14,6.57,5.86
06/20/2018 18:49:49.000000,4.76,5.66,5.56
06/20/2018 18:53:49.000000,5.19,6.45,6.29
06/20/2018 18:56:29.000000,4.35,5.47,5.2
06/20/2018 18:59:09.000000,4.95,6.03,5.75
06/20/2018 19:01:49.000000,5.9,7.07,6.68
06/20/2018 19:05:49.000000,4.85,6.22,5.59
06/20/2018 19:08:29.000000,4.1,4.88,4.67
06/20/2018 19:11:09.000000,4.28,5.1,4.87
06/20/2018 19:13:49.000000,3.78,4.32,4.17
06/20/2018 19:17:49.000000,3.81,4.81,4.67
06/20/2018 19:20:29.000000,3.64,4.74,4.6
06/20/2018 19:23:09.000000,3.07,3.8,3.61
06/20/2018 19:25:49.000000,3.92,4.57,4.4
06/20/2018 19:29:50.000000,3.46,4.05,3.98
06/20/2018 19:32:29.000000,3.12,3.95,3.76
06/20/2018 19:35:09.000000,3.22,4.2,4.0
06/20/2018 19:37:49.000000,2.92,3.67,3.47
06/20/2018 19:41:49.000000,3.49,4.46,3.88
06/20/2018 19:44:29.000000,4.1,4.7,4.55
06/20/2018 19:47:09.000000,3.73,4.54,4.54
06/20/2018 19:49:49.000000,2.9,4.41,3.61
06/20/2018 19:53:49.000000,3.31,4.17,4.17
06/20/2018 19:56:29.000000,3.17,4.1,4.1
06/20/2018 19:59:09.000000,3.8,4.66,4.17
06/20/2018 20:01:49.000000,3.67,4.78,4.5
06/20/2018 20:05:49.000000,3.24,3.95,3.93
06/20/2018 20:08:29.000000,3.36,4.14,3.95
06/20/2018 20:11:09.000000,3.17,4.17,4.1
06/20/2018 20:13:49.000000,3.5,4.83,4.12
06/20/2018 20:17:49.000000,3.17,4.29,4.1
06/20/2018 20:20:29.000000,3.4,4.5,3.93
06/20/2018 20:23:09.000000,4.0,5.29,5.0
06/20/2018 20:25:49.000000,3.4,4.52,4.26
06/20/2018 20:29:49.000000,2.93,4.07,3.56
06/20/2018 20:32:29.000000,3.24,4.24,4.05
06/20/2018 20:35:09.000000,3.97,4.92,4.89
06/20/2018 20:37:49.000000,2.55,3.45,3.13
06/20/2018 20:41:49.000000,3.44,3.98,3.9
06/20/2018 20:44:30.000000,2.97,3.9,3.59
06/20/2018 20:47:09.000000,3.95,4.85,4.7
06/20/2018 20:49:50.000000,2.8,3.62,3.22
06/20/2018 20:53:49.000000,3.17,3.43,3.26
06/20/2018 20:56:29.000000,3.57,5.14,4.19
06/20/2018 20:59:09.000000,2.74,3.02,3.02
06/20/2018 21:01:49.000000,2.82,3.62,3.54
06/20/2018 21:05:49.000000,2.59,3.71,3.39
06/20/2018 21:08:29.000000,3.33,3.95,3.95
06/20/2018 21:11:09.000000,3.63,4.0,3.84
06/20/2018 21:13:49.000000,2.76,3.38,3.12
06/20/2018 21:17:49.000000,4.15,5.27,4.66
06/20/2018 21:20:29.000000,3.12,3.93,3.68
06/20/2018 21:23:09.000000,3.0,4.1,4.1
06/20/2018 21:25:49.000000,3.76,5.32,4.85
06/20/2018 21:29:49.000000,3.45,3.88,3.62
06/20/2018 21:32:29.000000,3.64,4.19,4.19
06/20/2018 21:35:09.000000,2.95,4.31,3.67
06/20/2018 21:37:49.000000,4.12,4.76,4.76
06/20/2018 21:41:49.000000,3.63,4.66,4.44
06/20/2018 21:44:29.000000,2.74,3.33,3.21
06/20/2018 21:47:09.000000,4.0,5.05,4.44
06/20/2018 21:49:49.000000,3.24,4.38,3.5
06/20/2018 21:53:49.000000,3.39,4.17,4.1
06/20/2018 21:56:29.000000,3.29,3.95,3.56
06/20/2018 21:59:09.000000,3.27,4.15,3.63
06/20/2018 22:01:49.000000,2.93,3.71,3.55
06/20/2018 22:05:49.000000,2.64,2.98,2.71
06/20/2018 22:08:29.000000,3.54,4.41,4.24
06/20/2018 22:11:10.000000,2.93,3.95,3.44
06/20/2018 22:13:50.000000,3.29,3.88,3.88
06/20/2018 22:17:49.000000,2.74,3.36,3.17
06/20/2018 22:20:29.000000,3.07,3.76,3.5
06/20/2018 22:23:09.000000,3.9,4.85,4.41
06/20/2018 22:25:49.000000,4.1,4.59,4.59
06/20/2018 22:29:49.000000,3.95,4.66,4.59
06/20/2018 22:32:29.000000,3.22,4.2,3.83
06/20/2018 22:35:10.000000,3.71,4.48,4.48
06/20/2018 22:37:49.000000,4.17,4.83,4.83
06/20/2018 22:41:51.000000,3.29,4.45,4.24
06/20/2018 22:44:29.000000,3.9,4.93,4.32
06/20/2018 22:47:09.000000,3.31,4.02,3.88
06/20/2018 22:49:49.000000,2.93,3.62,3.55
06/20/2018 22:53:49.000000,3.09,3.65,3.56
06/20/2018 22:56:29.000000,3.56,4.46,4.29
06/20/2018 22:59:09.000000,2.41,3.15,2.63
06/20/2018 23:01:49.000000,2.62,3.33,3.18
06/20/2018 23:05:49.000000,2.41,2.88,2.88
06/20/2018 23:08:29.000000,2.71,3.56,3.56
06/20/2018 23:11:09.000000,3.22,4.39,3.76
06/20/2018 23:13:49.000000,2.52,3.36,3.19
06/20/2018 23:17:49.000000,2.36,3.12,2.79
06/20/2018 23:20:29.000000,2.4,3.05,3.05
06/20/2018 23:23:10.000000,2.71,3.1,3.1
06/20/2018 23:25:49.000000,2.57,3.14,3.14
06/20/2018 23:29:49.000000,2.64,3.21,3.14
06/20/2018 23:32:29.000000,3.05,3.77,3.37
06/20/2018 23:35:10.000000,3.16,3.49,3.35
06/20/2018 23:37:49.000000,2.62,3.17,3.17
06/20/2018 23:41:49.000000,2.13,2.62,2.62
06/20/2018 23:44:29.000000,2.66,3.76,3.1
06/20/2018 23:47:09.000000,5.93,9.95,9.43
06/20/2018 23:49:49.000000,2.29,3.05,3.05
06/20/2018 23:53:49.000000,2.68,3.68,3.32
06/20/2018 23:56:29.000000,3.17,3.64,3.64
06/20/2018 23:59:09.000000,2.59,3.12,3.07
06/21/2018 00:01:50.000000,2.66,3.63,3.17
06/21/2018 00:05:49.000000,2.78,3.22,3.0
06/21/2018 00:08:29.000000,2.8,3.44,3.15
06/21/2018 00:11:09.000000,3.05,4.0,3.9
06/21/2018 00:13:49.000000,3.26,4.86,4.29
06/21/2018 00:17:49.000000,3.0,3.46,3.12
06/21/2018 00:20:29.000000,3.1,3.56,3.56
06/21/2018 00:23:09.000000,2.56,3.02,3.02
06/21/2018 00:25:49.000000,2.71,3.38,3.0
06/21/2018 00:29:49.000000,3.14,3.79,3.79
06/21/2018 00:32:29.000000,2.12,2.9,2.79
06/21/2018 00:35:10.000000,2.81,3.43,3.21
06/21/2018 00:37:49.000000,3.5,3.85,3.72
06/21/2018 00:41:49.000000,2.44,3.39,3.07
06/21/2018 00:44:29.000000,2.76,3.0,3.0
06/21/2018 00:47:09.000000,3.02,3.26,3.19
06/21/2018 00:49:49.000000,2.35,2.92,2.7
06/21/2018 00:53:49.000000,2.4,2.78,2.78
06/21/2018 00:56:29.000000,2.22,2.85,2.61
06/21/2018 00:59:09.000000,2.44,2.85,2.56
06/21/2018 01:01:49.000000,2.84,3.32,3.05
06/21/2018 01:05:49.000000,2.45,3.0,2.67
06/21/2018 01:08:29.000000,2.76,3.39,3.0
06/21/2018 01:11:11.000000,2.73,2.83,2.83
06/21/2018 01:13:49.000000,2.27,3.02,2.54
06/21/2018 01:17:49.000000,4.03,5.38,4.62
06/21/2018 01:20:29.000000,2.47,3.67,3.23
06/21/2018 01:23:10.000000,2.52,3.19,2.93
06/21/2018 01:25:49.000000,2.37,2.85,2.66
06/21/2018 01:29:49.000000,2.86,3.26,3.17
06/21/2018 01:32:29.000000,2.52,3.1,2.93
06/21/2018 01:35:09.000000,2.24,3.81,2.76
06/21/2018 01:37:49.000000,2.49,3.73,3.0
06/21/2018 01:41:49.000000,2.42,3.25,2.67
06/21/2018 01:44:29.000000,2.48,3.0,3.0
06/21/2018 01:47:09.000000,1.73,2.95,2.49
06/21/2018 01:49:49.000000,2.73,3.22,3.0
06/21/2018 01:53:49.000000,2.29,3.1,2.95
06/21/2018 01:56:29.000000,2.62,3.14,3.14
06/21/2018 01:59:09.000000,2.32,3.12,3.12
06/21/2018 02:01:50.000000,1.9,2.57,2.57
06/21/2018 02:05:49.000000,2.33,2.9,2.79
06/21/2018 02:08:29.000000,2.4,2.86,2.71
06/21/2018 02:11:09.000000,2.32,3.22,2.78
06/21/2018 02:13:49.000000,2.24,2.5,2.5
06/21/2018 02:17:49.000000,2.55,3.43,2.55
06/21/2018 02:20:29.000000,2.56,3.17,2.9
06/21/2018 02:23:09.000000,2.3,3.14,2.7
06/21/2018 02:25:49.000000,2.71,2.86,2.86
06/21/2018 02:29:50.000000,1.91,2.77,2.35
06/21/2018 02:32:29.000000,2.63,3.0,3.0
06/21/2018 02:35:09.000000,2.8,3.03,3.03
06/21/2018 02:37:49.000000,2.78,3.29,3.15
06/21/2018 02:41:49.000000,2.02,2.86,2.52
06/21/2018 02:44:29.000000,2.33,3.26,3.12
06/21/2018 02:47:09.000000,2.86,3.69,3.43
06/21/2018 02:49:49.000000,2.29,2.45,2.45
06/21/2018 02:53:49.000000,2.77,3.07,3.07
06/21/2018 02:56:29.000000,2.19,2.83,2.55
06/21/2018 02:59:09.000000,2.97,3.36,3.08
06/21/2018 03:01:50.000000,2.56,3.12,3.0
06/21/2018 03:05:49.000000,2.71,3.43,3.24
06/21/2018 03:08:29.000000,2.56,3.39,3.1
06/21/2018 03:11:11.000000,2.81,2.88,2.88
06/21/2018 03:13:49.000000,2.76,3.74,3.0
06/21/2018 03:17:49.000000,2.43,2.64,2.64
06/21/2018 03:20:29.000000,3.0,3.83,3.38
06/21/2018 03:23:09.000000,2.51,2.73,2.73
06/21/2018 03:27:09.000000,2.78,4.1,3.4
06/21/2018 03:29:49.000000,2.12,3.12,2.88
06/21/2018 03:32:29.000000,2.38,2.79,2.79
06/21/2018 03:35:10.000000,2.43,3.05,2.88
06/21/2018 03:37:49.000000,2.69,2.93,2.93
06/21/2018 03:41:49.000000,2.86,3.72,3.19
06/21/2018 03:44:29.000000,2.38,3.6,3.29
06/21/2018 03:47:10.000000,3.59,4.37,4.37
06/21/2018 03:49:49.000000,2.54,3.66,3.39
06/21/2018 03:53:49.000000,2.15,2.71,2.46
06/21/2018 03:56:29.000000,2.19,2.91,2.63
06/21/2018 03:59:09.000000,2.45,3.83,3.29
06/21/2018 04:01:49.000000,2.05,2.17,2.17
06/21/2018 04:05:50.000000,2.19,2.55,2.43
06/21/2018 04:08:29.000000,2.05,2.67,2.67
06/21/2018 04:11:09.000000,2.12,3.29,2.71
06/21/2018 04:13:50.000000,2.0,2.36,2.36
06/21/2018 04:17:49.000000,1.6,2.57,2.29
06/21/2018 04:20:29.000000,2.07,2.48,2.48
06/21/2018 04:23:09.000000,1.64,2.26,2.26
06/21/2018 04:25:49.000000,2.39,3.68,3.32
06/21/2018 04:29:49.000000,2.68,2.83,2.83
06/21/2018 04:32:29.000000,2.68,3.15,3.15
06/21/2018 04:35:10.000000,2.64,3.67,3.21
06/21/2018 04:37:49.000000,2.12,3.33,2.95
06/21/2018 04:41:50.000000,2.0,2.98,2.64
06/21/2018 04:44:29.000000,2.05,3.12,2.76
06/21/2018 04:47:09.000000,2.45,3.4,3.14
06/21/2018 04:49:49.000000,1.88,2.88,2.29
06/21/2018 04:53:49.000000,2.48,3.33,2.64
06/21/2018 04:56:29.000000,2.51,2.88,2.88
06/21/2018 04:59:09.000000,2.64,3.7,3.5
06/21/2018 05:03:10.000000,2.71,3.37,3.05
06/21/2018 05:05:49.000000,1.95,2.51,2.02
06/21/2018 05:08:29.000000,2.59,2.9,2.9
06/21/2018 05:11:10.000000,2.61,3.17,3.07
06/21/2018 05:13:49.000000,2.17,3.55,3.26
06/21/2018 05:17:50.000000,2.12,2.8,2.46
06/21/2018 05:20:29.000000,2.02,3.2,3.02
06/21/2018 05:23:09.000000,2.2,3.98,2.78
06/21/2018 05:25:49.000000,2.02,3.71,3.12
06/21/2018 05:29:49.000000,2.0,2.8,2.51
06/21/2018 05:32:30.000000,2.73,3.51,3.39
06/21/2018 05:35:09.000000,2.17,2.81,2.81
06/21/2018 05:37:49.000000,2.24,2.66,2.54
06/21/2018 05:41:49.000000,2.36,3.0,3.0
06/21/2018 05:44:29.000000,2.56,3.78,3.37
06/21/2018 05:47:09.000000,1.71,3.1,2.51
06/21/2018 05:49:49.000000,2.5,3.24,3.0
06/21/2018 05:53:49.000000,1.86,2.76,2.45
06/21/2018 05:56:29.000000,1.76,2.76,2.69
06/21/2018 05:59:10.000000,2.45,3.36,3.36
06/21/2018 06:01:49.000000,2.33,2.9,2.9
06/21/2018 06:05:49.000000,2.66,3.34,3.02
06/21/2018 06:08:29.000000,2.41,3.93,3.37
06/21/2018 06:11:09.000000,2.53,3.37,3.22
06/21/2018 06:13:49.000000,1.71,3.38,3.0
06/21/2018 06:17:49.000000,2.55,3.14,3.0
06/21/2018 06:20:29.000000,2.23,3.91,2.53
06/21/2018 06:23:10.000000,2.29,3.98,3.52
06/21/2018 06:25:50.000000,2.49,3.0,2.63
06/21/2018 06:29:53.000000,2.41,2.85,2.85
06/21/2018 06:32:29.000000,2.0,2.54,2.22
06/21/2018 06:35:10.000000,1.66,3.1,2.54
06/21/2018 06:37:49.000000,2.69,3.05,3.05
06/21/2018 06:41:50.000000,2.19,3.1,2.62
06/21/2018 06:44:31.000000,2.0,2.83,2.69
06/21/2018 06:47:09.000000,2.38,2.55,2.5
06/21/2018 06:49:49.000000,2.78,3.27,2.98
06/21/2018 06:53:49.000000,2.64,3.56,3.17
06/21/2018 06:56:29.000000,2.67,3.13,3.0
06/21/2018 06:59:09.000000,3.2,4.07,4.07
06/21/2018 07:01:50.000000,2.45,3.69,3.02
06/21/2018 07:05:51.000000,3.0,4.17,4.0
06/21/2018 07:08:29.000000,1.98,2.67,2.57
06/21/2018 07:11:09.000000,2.45,3.0,3.0
06/21/2018 07:13:49.000000,2.61,2.95,2.95
06/21/2018 07:17:49.000000,2.86,3.6,3.38
06/21/2018 07:20:29.000000,3.31,4.4,4.1
06/21/2018 07:23:10.000000,2.33,3.42,3.05
06/21/2018 07:25:49.000000,3.24,4.83,4.45
06/21/2018 07:29:49.000000,2.78,4.02,3.37
06/21/2018 07:32:29.000000,2.97,3.37,3.37
06/21/2018 07:35:11.000000,3.02,4.14,3.52
06/21/2018 07:37:49.000000,3.73,4.93,4.64
06/21/2018 07:41:49.000000,2.83,4.12,3.78
06/21/2018 07:44:29.000000,2.81,3.62,3.62
06/21/2018 07:47:09.000000,3.66,4.83,4.41
06/21/2018 07:49:50.000000,2.98,3.98,3.49
06/21/2018 07:53:49.000000,3.24,4.26,4.17
06/21/2018 07:56:29.000000,3.79,6.21,5.52
06/21/2018 07:59:09.000000,2.71,3.64,3.57
06/21/2018 08:01:49.000000,2.8,3.41,3.15
06/21/2018 08:05:49.000000,3.2,4.41,3.8
06/21/2018 08:08:29.000000,3.2,4.8,4.2
06/21/2018 08:11:09.000000,2.85,3.66,3.37
06/21/2018 08:13:49.000000,3.5,4.45,4.45
06/21/2018 08:17:50.000000,3.3,4.07,4.07
06/21/2018 08:20:29.000000,2.83,4.2,3.85
06/21/2018 08:23:09.000000,2.78,4.05,3.68
06/21/2018 08:25:49.000000,3.62,4.57,4.31
06/21/2018 08:29:49.000000,3.48,4.81,4.48
06/21/2018 08:32:29.000000,2.93,3.81,3.33
06/21/2018 08:35:11.000000,3.0,4.24,4.07
06/21/2018 08:37:49.000000,2.61,4.17,3.54
06/21/2018 08:41:50.000000,3.19,5.17,4.26
06/21/2018 08:44:29.000000,3.49,4.63,4.1
06/21/2018 08:47:09.000000,3.15,4.0,3.73
06/21/2018 08:49:49.000000,3.52,5.43,4.71
06/21/2018 08:53:49.000000,3.38,4.64,4.48
06/21/2018 08:56:29.000000,3.59,5.05,4.56
06/21/2018 08:59:10.000000,2.69,3.64,3.38
06/21/2018 09:03:11.000000,3.02,4.28,3.86
06/21/2018 09:05:49.000000,3.14,4.5,4.26
06/21/2018 09:08:31.000000,3.74,4.71,4.6
06/21/2018 09:11:10.000000,3.93,5.52,4.93
06/21/2018 09:13:49.000000,3.44,4.83,4.51
06/21/2018 09:17:50.000000,3.78,5.44,4.88
06/21/2018 09:20:29.000000,3.14,4.62,4.48
06/21/2018 09:23:10.000000,3.69,5.12,4.31
06/21/2018 09:25:49.000000,4.0,4.9,4.86
06/21/2018 09:29:49.000000,3.59,4.68,4.68
06/21/2018 09:32:29.000000,3.71,5.07,4.76
06/21/2018 09:35:11.000000,3.88,5.67,5.24
06/21/2018 09:37:49.000000,4.0,5.05,4.98
06/21/2018 09:41:49.000000,4.24,5.76,5.0
06/21/2018 09:44:29.000000,5.76,7.4,6.9
06/21/2018 09:47:09.000000,4.52,5.69,5.43
06/21/2018 09:49:49.000000,4.34,6.37,5.37
06/21/2018 09:53:49.000000,3.95,5.05,4.62
06/21/2018 09:56:29.000000,4.45,5.62,5.24
06/21/2018 09:59:09.000000,3.88,5.55,5.52
06/21/2018 10:01:49.000000,4.35,6.87,6.43
06/21/2018 10:05:49.000000,3.8,5.32,5.27
06/21/2018 10:08:29.000000,4.5,6.6,5.76
06/21/2018 10:11:10.000000,4.23,5.35,5.35
06/21/2018 10:13:49.000000,5.0,6.17,5.88
06/21/2018 10:17:50.000000,4.37,5.2,5.2
06/21/2018 10:20:31.000000,4.88,6.37,6.0
06/21/2018 10:23:10.000000,4.61,6.46,6.02
06/21/2018 10:25:49.000000,4.67,6.5,6.02
06/21/2018 10:29:49.000000,5.1,6.12,5.83
06/21/2018 10:32:29.000000,5.33,6.28,6.28
06/21/2018 10:35:10.000000,5.98,7.47,7.33
06/21/2018 10:37:50.000000,5.07,6.41,6.02
06/21/2018 10:41:49.000000,5.02,6.31,6.02
06/21/2018 10:44:30.000000,5.8,7.83,7.61
06/21/2018 10:47:09.000000,6.38,8.19,7.62
06/21/2018 10:49:50.000000,5.74,7.5,7.14
06/21/2018 10:53:49.000000,5.9,9.05,7.85
06/21/2018 10:56:29.000000,6.35,7.75,7.15
06/21/2018 10:59:09.000000,6.91,7.86,7.7
06/21/2018 11:01:49.000000,6.45,7.93,7.43
06/21/2018 11:05:49.000000,6.2,7.61,7.39
06/21/2018 11:08:29.000000,6.24,8.33,8.1
06/21/2018 11:11:10.000000,6.76,8.39,8.24
06/21/2018 11:13:50.000000,6.67,8.02,8.02
06/21/2018 11:17:49.000000,7.35,8.79,8.65
06/21/2018 11:20:30.000000,6.48,8.69,7.64
06/21/2018 11:23:09.000000,6.9,8.32,8.17
06/21/2018 11:25:50.000000,7.45,9.31,8.52
06/21/2018 11:29:49.000000,8.29,9.83,9.62
06/21/2018 11:32:29.000000,7.93,9.66,9.17
06/21/2018 11:35:10.000000,7.37,9.32,8.59
06/21/2018 11:37:50.000000,7.36,9.14,9.05
06/21/2018 11:41:49.000000,8.15,9.78,9.56
06/21/2018 11:44:29.000000,7.93,9.98,9.56
06/21/2018 11:47:11.000000,9.27,13.19,12.11
06/21/2018 11:49:49.000000,8.0,9.98,9.6
06/21/2018 11:53:49.000000,7.56,9.27,9.02
06/21/2018 11:56:30.000000,7.72,10.56,9.3
06/21/2018 11:59:09.000000,8.64,9.9,9.57
06/21/2018 12:01:49.000000,8.71,11.07,10.73
06/21/2018 12:05:49.000000,8.07,10.88,10.33
06/21/2018 12:08:30.000000,7.57,10.38,9.45
06/21/2018 12:11:09.000000,7.92,10.34,10.08
06/21/2018 12:13:49.000000,8.05,11.37,11.12
06/21/2018 12:17:49.000000,10.71,14.63,13.71
06/21/2018 12:20:29.000000,8.56,11.27,10.95
06/21/2018 12:23:09.000000,8.83,11.86,10.9
06/21/2018 12:25:49.000000,9.26,12.07,11.28
06/21/2018 12:29:49.000000,10.07,12.28,11.88
06/21/2018 12:32:29.000000,10.32,13.46,12.68
06/21/2018 12:35:09.000000,10.0,12.93,12.52
06/21/2018 12:37:49.000000,7.93,10.56,9.93
06/21/2018 12:41:49.000000,8.48,11.43,10.24
06/21/2018 12:44:29.000000,7.98,10.17,9.71
06/21/2018 12:47:09.000000,8.14,10.93,10.17
06/21/2018 12:49:49.000000,8.27,11.9,10.85
06/21/2018 12:53:50.000000,8.61,11.93,11.02
06/21/2018 12:56:29.000000,9.24,12.07,11.17
06/21/2018 12:59:10.000000,9.26,12.45,12.14
06/21/2018 13:01:49.000000,10.1,12.76,12.6
06/21/2018 13:05:50.000000,8.53,11.65,10.79
06/21/2018 13:08:30.000000,9.0,10.95,10.95
06/21/2018 13:11:10.000000,9.95,12.1,12.1
06/21/2018 13:13:50.000000,9.45,12.52,11.52
06/21/2018 13:17:49.000000,10.43,14.38,13.38
06/21/2018 13:20:30.000000,10.02,12.55,12.38
06/21/2018 13:23:10.000000,10.56,13.7,13.05
06/21/2018 13:25:50.000000,10.0,13.43,12.5
06/21/2018 13:29:50.000000,10.57,13.62,13.05
06/21/2018 13:32:29.000000,9.9,12.95,12.76
06/21/2018 13:35:11.000000,11.36,16.02,15.64
06/21/2018 13:37:49.000000,11.17,14.71,14.52
06/21/2018 13:41:49.000000,10.33,13.69,13.19
06/21/2018 13:44:30.000000,10.46,14.15,13.27
06/21/2018 13:47:10.000000,11.32,14.82,14.57
06/21/2018 13:49:50.000000,10.38,14.1,13.31
06/21/2018 13:53:50.000000,12.56,17.46,16.85
06/21/2018 13:56:29.000000,11.41,14.93,14.34
06/21/2018 13:59:10.000000,10.63,14.26,13.21
06/21/2018 14:01:50.000000,11.85,16.27,15.49
06/21/2018 14:05:49.000000,10.88,15.29,14.32
06/21/2018 14:08:30.000000,11.29,14.88,13.78
06/21/2018 14:11:10.000000,10.95,14.29,13.86
06/21/2018 14:13:49.000000,10.81,14.33,13.19
06/21/2018 14:17:49.000000,10.73,12.93,12.41
06/21/2018 14:20:30.000000,11.86,16.17,15.05
06/21/2018 14:23:10.000000,12.49,17.81,15.93
06/21/2018 14:25:50.000000,15.02,20.93,18.67
06/21/2018 14:29:50.000000,12.82,17.48,16.6
06/21/2018 14:32:29.000000,12.4,17.74,16.07
06/21/2018 14:35:09.000000,12.02,16.05,15.05
06/21/2018 14:37:49.000000,12.61,16.63,15.93
06/21/2018 14:41:50.000000,12.15,16.29,15.37
06/21/2018 14:44:30.000000,11.98,15.49,14.79
06/21/2018 14:47:10.000000,11.37,15.05,14.22
06/21/2018 14:49:50.000000,12.9,17.45,16.05
06/21/2018 14:53:50.000000,10.27,14.44,13.54
06/21/2018 14:56:29.000000,14.11,18.53,17.42
06/21/2018 14:59:10.000000,13.81,19.05,18.12
06/21/2018 15:01:50.000000,13.61,18.54,17.02
06/21/2018 15:05:50.000000,11.29,14.02,13.54
06/21/2018 15:08:30.000000,12.17,15.54,15.15
06/21/2018 15:11:10.000000,13.05,17.21,16.5
06/21/2018 15:13:49.000000,11.88,15.9,15.48
06/21/2018 15:17:49.000000,12.0,16.77,15.15
06/21/2018 15:20:32.000000,11.82,16.25,15.73
06/21/2018 15:23:09.000000,13.16,17.28,16.19
06/21/2018 15:25:49.000000,13.41,17.29,17.15
06/21/2018 15:29:49.000000,14.64,18.5,17.98
06/21/2018 15:32:30.000000,13.46,17.17,16.59
06/21/2018 15:35:10.000000,12.41,16.61,16.02
06/21/2018 15:37:50.000000,11.45,15.52,14.76
06/21/2018 15:41:50.000000,11.02,14.64,13.95
06/21/2018 15:44:29.000000,11.54,15.8,14.9
06/21/2018 15:47:10.000000,12.0,16.79,15.39
06/21/2018 15:49:49.000000,13.48,18.35,17.55
06/21/2018 15:53:50.000000,11.76,15.61,15.07
06/21/2018 15:56:30.000000,12.39,16.46,15.93
06/21/2018 15:59:09.000000,13.81,19.1,18.29
06/21/2018 16:01:49.000000,13.83,19.07,18.24
06/21/2018 16:05:49.000000,12.26,15.28,14.74
06/21/2018 16:08:30.000000,12.79,17.4,16.81
06/21/2018 16:11:09.000000,12.71,16.79,16.24
06/21/2018 16:13:50.000000,12.9,16.93,16.46
06/21/2018 16:17:50.000000,15.1,19.5,18.76
06/21/2018 16:20:30.000000,15.46,19.8,19.73
06/21/2018 16:23:10.000000,13.39,18.59,17.95
06/21/2018 16:25:50.000000,14.2,18.46,18.0
06/21/2018 16:29:50.000000,13.05,17.32,16.56
06/21/2018 16:32:30.000000,13.49,17.78,16.51
06/21/2018 16:35:11.000000,13.86,18.31,17.24
06/21/2018 16:37:50.000000,13.32,17.56,16.68
06/21/2018 16:41:50.000000,13.21,16.6,16.29
06/21/2018 16:44:30.000000,11.07,15.38,14.88
06/21/2018 16:47:10.000000,13.73,17.44,17.0
06/21/2018 16:49:50.000000,12.4,17.02,16.25
06/21/2018 16:53:50.000000,13.93,17.78,17.0
06/21/2018 16:56:30.000000,12.73,16.8,16.02
06/21/2018 16:59:10.000000,12.32,16.49,15.9
