InstrumentName, CAMP Collo (CS13)
StartTime, 2021-02-01 00:00:00
EndTime, 2021-02-28 00:00:00
Date,F1,F3,F4,Hmdty,Lat,Latitude,Long,Longitude,P25,PM01,PM10,PM102,PM1_0,PM1_02,PM2_5,PM2_52,PM2_5_p,RPM10,RPM102,RPM1_0,RPM1_02,RPM2_5,RPM2_52,SdateTime,Sig,Temp,Time,Uncertainty,datetime,flag1,flag3,flag4,flag5,humidity,sig,source_device,tempf
02/01/2021 12:29:05,0.0,0.0,0.0,22.6,39.741116,,-105.198524,,,,0.37,0.05,0.0,0.0,0.22,0.02,,,,,,,,,7.0,66.92,,744.0,,,,,,,,,
02/01/2021 12:30:05,0.0,0.0,0.0,22.6,39.741116,,-105.198524,,,,0.2,0.03,0.0,0.0,0.2,0.03,,,,,,,,,8.0,66.92,,744.0,,,,,,,,,
02/01/2021 12:31:06,0.0,0.0,0.0,22.6,39.741116,,-105.198524,,,,0.45,0.12,0.0,0.0,0.03,0.05,,,,,,,,,8.0,66.92,,744.0,,,,,,,,,
02/01/2021 12:32:06,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.55,0.3,0.0,0.0,0.33,0.28,,,,,,,,,8.0,66.92,,744.0,,,,,,,,,
02/01/2021 12:33:05,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.38,0.27,0.0,0.0,0.38,0.18,,,,,,,,,7.0,66.92,,744.0,,,,,,,,,
02/01/2021 12:34:05,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.3,0.48,0.0,0.0,0.3,0.22,,,,,,,,,7.0,66.92,,744.0,,,,,,,,,
02/01/2021 12:35:04,0.0,0.0,0.0,22.6,39.741116,,-105.198524,,,,0.35,0.37,0.0,0.0,0.35,0.1,,,,,,,,,7.0,66.92,,744.0,,,,,,,,,
02/01/2021 12:36:05,0.0,0.0,0.0,22.6,39.741116,,-105.198524,,,,0.13,0.42,0.0,0.0,0.13,0.05,,,,,,,,,8.0,66.92,,744.0,,,,,,,,,
02/01/2021 12:37:06,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.18,0.1,0.0,0.0,0.18,0.1,,,,,,,,,8.0,66.92,,744.0,,,,,,,,,
02/01/2021 12:38:06,0.0,1.0,0.0,22.5,39.741116,,-105.198524,,,,1.02,0.95,0.1,0.03,0.3,0.28,,,,,,,,,8.0,66.92,,744.0,,,,,,,,,
02/01/2021 12:39:06,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,1.08,1.38,0.1,0.03,0.22,0.4,,,,,,,,,8.0,66.92,,744.0,,,,,,,,,
02/01/2021 12:40:07,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.98,0.97,0.0,0.0,0.33,0.28,,,,,,,,,7.0,66.92,,744.0,,,,,,,,,
02/01/2021 12:41:05,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.82,0.53,0.0,0.0,0.4,0.12,,,,,,,,,8.0,66.92,,744.0,,,,,,,,,
02/01/2021 12:42:04,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.18,0.1,0.0,0.0,0.18,0.0,,,,,,,,,8.0,66.92,,744.0,,,,,,,,,
02/01/2021 12:43:05,0.0,0.0,0.0,22.6,39.741116,,-105.198524,,,,0.0,0.62,0.0,0.0,0.0,0.27,,,,,,,,,8.0,66.92,,744.0,,,,,,,,,
02/01/2021 12:44:04,0.0,0.0,0.0,22.6,39.741116,,-105.198524,,,,0.0,0.23,0.0,0.0,0.0,0.2,,,,,,,,,7.0,66.92,,744.0,,,,,,,,,
02/01/2021 12:45:06,0.0,0.0,0.0,22.6,39.741116,,-105.198524,,,,0.13,0.37,0.0,0.0,0.03,0.23,,,,,,,,,8.0,66.92,,744.0,,,,,,,,,
02/01/2021 12:46:05,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.9,0.68,0.0,0.0,0.12,0.27,,,,,,,,,7.0,66.92,,744.0,,,,,,,,,
02/01/2021 12:47:05,0.0,0.0,0.0,22.6,39.741116,,-105.198524,,,,1.22,0.27,0.0,0.0,0.23,0.18,,,,,,,,,7.0,66.92,,744.0,,,,,,,,,
02/01/2021 12:48:04,0.0,0.0,0.0,22.6,39.741116,,-105.198524,,,,0.12,0.38,0.0,0.0,0.12,0.15,,,,,,,,,7.0,66.92,,744.0,,,,,,,,,
02/01/2021 12:49:05,0.0,0.0,0.0,22.6,39.741116,,-105.198524,,,,0.5,0.35,0.0,0.0,0.22,0.1,,,,,,,,,7.0,66.92,,744.0,,,,,,,,,
02/01/2021 12:50:05,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.45,0.05,0.0,0.0,0.17,0.0,,,,,,,,,7.0,66.92,,744.0,,,,,,,,,
02/01/2021 12:51:04,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.22,0.02,0.0,0.0,0.0,0.0,,,,,,,,,7.0,66.92,,744.0,,,,,,,,,
02/01/2021 12:52:04,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.4,0.05,0.0,0.0,0.0,0.0,,,,,,,,,8.0,66.92,,744.0,,,,,,,,,
02/01/2021 12:53:04,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.42,0.05,0.0,0.0,0.17,0.0,,,,,,,,,7.0,66.92,,744.0,,,,,,,,,
02/01/2021 12:54:04,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.35,0.23,0.0,0.0,0.2,0.0,,,,,,,,,8.0,66.92,,744.0,,,,,,,,,
02/01/2021 12:55:07,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.05,0.28,0.0,0.0,0.05,0.27,,,,,,,,,7.0,66.92,,744.0,,,,,,,,,
02/01/2021 12:56:05,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.0,0.3,0.0,0.0,0.0,0.3,,,,,,,,,8.0,66.92,,744.0,,,,,,,,,
02/01/2021 12:57:06,0.0,0.0,0.0,22.6,39.741116,,-105.198524,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,8.0,66.92,,744.0,,,,,,,,,
02/01/2021 12:58:06,0.0,0.0,0.0,22.6,39.741116,,-105.198524,,,,0.17,0.0,0.0,0.0,0.12,0.0,,,,,,,,,7.0,66.92,,744.0,,,,,,,,,
02/01/2021 12:59:06,0.0,0.0,0.0,22.7,39.741116,,-105.198524,,,,0.47,0.07,0.0,0.0,0.12,0.0,,,,,,,,,7.0,66.92,,744.0,,,,,,,,,
02/01/2021 13:00:06,0.0,0.0,0.0,22.6,39.741116,,-105.198524,,,,0.33,0.08,0.0,0.0,0.1,0.03,,,,,,,,,7.0,66.92,,744.0,,,,,,,,,
02/01/2021 13:01:04,0.0,0.0,0.0,22.6,39.741116,,-105.198524,,,,0.1,0.98,0.0,0.0,0.1,0.3,,,,,,,,,8.0,66.92,,744.0,,,,,,,,,
02/01/2021 13:02:06,0.0,0.0,0.0,22.6,39.741116,,-105.198524,,,,0.0,1.05,0.0,0.0,0.0,0.13,,,,,,,,,7.0,66.92,,744.0,,,,,,,,,
02/01/2021 13:03:07,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.12,0.55,0.0,0.0,0.02,0.0,,,,,,,,,8.0,66.92,,744.0,,,,,,,,,
02/01/2021 13:04:04,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.85,0.28,0.0,0.0,0.12,0.02,,,,,,,,,7.0,66.92,,744.0,,,,,,,,,
02/01/2021 13:05:07,0.0,1.0,0.0,22.5,39.741116,,-105.198524,,,,0.73,0.07,0.0,0.0,0.13,0.02,,,,,,,,,8.0,66.92,,744.0,,,,,,,,,
02/01/2021 13:06:07,0.0,0.0,0.0,22.6,39.741116,,-105.198524,,,,0.25,0.0,0.0,0.0,0.13,0.0,,,,,,,,,8.0,66.92,,744.0,,,,,,,,,
02/01/2021 13:07:03,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.23,0.62,0.0,0.0,0.23,0.08,,,,,,,,,8.0,66.92,,744.0,,,,,,,,,
02/01/2021 13:08:22,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.0,0.58,0.0,0.0,0.0,0.0,,,,,,,,,7.0,66.92,,744.0,,,,,,,,,
02/01/2021 13:09:05,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.0,0.57,0.0,0.25,0.0,0.45,,,,,,,,,7.0,66.92,,744.0,,,,,,,,,
02/01/2021 13:10:04,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.0,0.27,0.0,0.0,0.0,0.0,,,,,,,,,7.0,66.92,,744.0,,,,,,,,,
02/01/2021 13:11:11,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.38,0.0,0.0,0.0,0.38,0.0,,,,,,,,,8.0,66.92,,744.0,,,,,,,,,
02/01/2021 13:12:29,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.38,0.12,0.0,0.0,0.33,0.12,,,,,,,,,8.0,66.92,,744.0,,,,,,,,,
02/01/2021 13:13:38,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.25,0.33,0.0,0.0,0.05,0.23,,,,,,,,,8.0,66.92,,744.0,,,,,,,,,
02/01/2021 13:14:54,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.0,0.28,0.0,0.0,0.0,0.07,,,,,,,,,7.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:16:11,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.0,0.2,0.0,0.0,0.0,0.2,,,,,,,,,7.0,66.92,,744.0,,,,,,,,,
02/01/2021 13:16:11,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.23,0.23,0.0,0.0,0.0,0.2,,,,,,,,,7.0,66.92,,744.0,,,,,,,,,
02/01/2021 13:17:22,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.4,0.03,0.0,0.0,0.0,0.0,,,,,,,,,9.0,66.92,,744.0,,,,,,,,,
02/01/2021 13:18:05,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.03,0.17,0.0,0.0,0.03,0.17,,,,,,,,,7.0,66.92,,744.0,,,,,,,,,
02/01/2021 13:19:15,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.43,0.58,0.0,0.0,0.43,0.38,,,,,,,,,8.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:20:31,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.42,0.52,0.0,0.0,0.22,0.2,,,,,,,,,7.0,66.92,,744.0,,,,,,,,,
02/01/2021 13:21:36,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.32,0.82,0.0,0.0,0.0,0.02,,,,,,,,,8.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:22:43,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.5,0.37,0.0,0.0,0.13,0.03,,,,,,,,,7.0,66.92,,744.0,,,,,,,,,
02/01/2021 13:23:47,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.4,0.57,0.0,0.0,0.1,0.02,,,,,,,,,7.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:24:55,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.0,0.18,0.0,0.0,0.0,0.0,,,,,,,,,7.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:26:07,0.0,0.0,0.0,22.4,39.741116,,-105.198524,,,,0.0,0.17,0.0,0.0,0.0,0.0,,,,,,,,,8.0,66.92,,744.0,,,,,,,,,
02/01/2021 13:26:07,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.0,0.17,0.0,0.0,0.0,0.0,,,,,,,,,8.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:27:21,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,1.07,0.18,0.0,0.0,0.17,0.03,,,,,,,,,8.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:28:24,0.0,0.0,0.0,22.4,39.741116,,-105.198524,,,,1.07,0.18,0.0,0.0,0.17,0.03,,,,,,,,,7.0,66.92,,744.0,,,,,,,,,
02/01/2021 13:29:37,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.05,0.02,0.0,0.0,0.0,0.0,,,,,,,,,8.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:30:37,0.0,1.0,0.0,22.5,39.741116,,-105.198524,,,,0.12,0.03,0.0,0.0,0.0,0.0,,,,,,,,,9.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:31:05,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.07,0.0,0.0,0.0,0.0,0.0,,,,,,,,,7.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:32:05,0.0,1.0,0.0,22.5,39.741116,,-105.198524,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,8.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:33:14,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.12,0.08,0.0,0.0,0.12,0.08,,,,,,,,,7.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:34:31,0.0,0.0,0.0,22.4,39.741116,,-105.198524,,,,0.15,0.07,0.0,0.0,0.15,0.07,,,,,,,,,8.0,66.92,,744.0,,,,,,,,,
02/01/2021 13:35:48,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.0,0.73,0.0,0.0,0.0,0.0,,,,,,,,,8.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:37:01,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.0,0.55,0.0,0.0,0.0,0.12,,,,,,,,,8.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:37:04,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.43,0.05,0.0,0.0,0.43,0.02,,,,,,,,,7.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:38:12,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.2,0.08,0.0,0.0,0.17,0.03,,,,,,,,,8.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:39:26,0.0,0.0,0.0,22.4,39.741116,,-105.198524,,,,0.25,0.02,0.0,0.0,0.0,0.0,,,,,,,,,8.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:40:41,0.0,0.0,0.0,22.4,39.741116,,-105.198524,,,,0.35,0.07,0.0,0.0,0.0,0.0,,,,,,,,,7.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:41:40,0.0,0.0,0.0,22.4,39.741116,,-105.198524,,,,1.0,0.05,0.0,0.0,0.0,0.0,,,,,,,,,9.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:42:48,0.0,0.0,0.0,22.4,39.741116,,-105.198524,,,,0.8,0.23,0.0,0.0,0.02,0.23,,,,,,,,,8.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:43:58,0.0,0.0,0.0,22.4,39.741116,,-105.198524,,,,0.32,0.35,0.0,0.0,0.0,0.33,,,,,,,,,8.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:44:02,0.0,0.0,0.0,22.4,39.741116,,-105.198524,,,,0.5,0.28,0.0,0.0,0.0,0.08,,,,,,,,,9.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:45:18,0.0,0.0,0.0,22.4,39.741116,,-105.198524,,,,0.25,0.83,0.0,0.0,0.17,0.12,,,,,,,,,9.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:46:07,0.0,0.0,0.0,22.5,39.741116,,-105.198524,,,,0.08,0.6,0.0,0.0,0.08,0.1,,,,,,,,,7.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:47:21,0.0,0.0,0.0,22.4,39.741116,,-105.198524,,,,0.27,0.23,0.0,0.0,0.02,0.0,,,,,,,,,8.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:48:45,0.0,0.0,0.0,22.4,39.741116,,-105.198524,,,,0.4,0.43,0.0,0.0,0.05,0.17,,,,,,,,,9.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:49:55,0.0,0.0,0.0,22.4,39.741116,,-105.198524,,,,0.0,0.15,0.0,0.0,0.0,0.15,,,,,,,,,8.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:51:10,0.0,0.0,0.0,22.4,39.741116,,-105.198524,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,8.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:51:10,0.0,0.0,0.0,22.4,39.741116,,-105.198524,,,,0.08,0.03,0.0,0.0,0.08,0.03,,,,,,,,,8.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:52:10,0.0,0.0,0.0,22.4,39.741116,,-105.198524,,,,0.08,0.03,0.0,0.0,0.08,0.03,,,,,,,,,9.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:53:09,0.0,0.0,0.0,22.3,39.741116,,-105.198524,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,8.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:54:08,0.0,0.0,0.0,22.3,39.741116,,-105.198524,,,,0.0,0.57,0.0,0.0,0.0,0.0,,,,,,,,,7.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:55:09,0.0,0.0,0.0,22.3,39.741116,,-105.198524,,,,0.12,0.67,0.0,0.0,0.07,0.02,,,,,,,,,7.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:56:20,0.0,0.0,0.0,22.3,39.741116,,-105.198524,,,,0.3,0.07,0.0,0.0,0.07,0.02,,,,,,,,,8.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:57:09,0.0,0.0,0.0,22.4,39.741116,,-105.198524,,,,0.3,0.17,0.0,0.0,0.08,0.13,,,,,,,,,8.0,67.1,,744.0,,,,,,,,,
02/01/2021 13:58:11,0.0,0.0,0.0,22.3,39.741116,,-105.198524,,,,0.08,0.48,0.0,0.0,0.08,0.27,,,,,,,,,8.0,66.92,,744.0,,,,,,,,,
02/01/2021 13:59:08,0.0,0.0,0.0,22.3,39.741116,,-105.198524,,,,0.0,0.43,0.0,0.0,0.0,0.12,,,,,,,,,8.0,67.1,,744.0,,,,,,,,,
02/01/2021 14:00:09,0.0,0.0,0.0,22.4,39.741116,,-105.198524,,,,0.05,0.2,0.0,0.0,0.0,0.0,,,,,,,,,7.0,67.1,,744.0,,,,,,,,,
02/01/2021 14:01:08,0.0,0.0,0.0,22.4,39.741116,,-105.198524,,,,0.28,0.25,0.0,0.0,0.0,0.0,,,,,,,,,8.0,67.1,,744.0,,,,,,,,,
02/01/2021 14:04:10,0.0,0.0,0.0,22.4,39.741116,,-105.198524,,,,0.03,0.0,0.0,0.0,0.03,0.0,,,,,,,,,8.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:05:20,0.0,0.0,0.0,22.4,39.741116,,-105.198524,,,,0.0,0.05,0.0,0.0,0.0,0.05,,,,,,,,,7.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:06:17,0.0,0.0,0.0,22.3,39.741116,,-105.198524,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,7.0,66.92,,70644.0,,,,,,,,,
02/01/2021 14:07:09,0.0,0.0,1.0,22.4,39.741116,,-105.198524,,,,0.02,0.0,0.0,0.0,0.02,0.0,,,,,,,,,7.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:08:14,0.0,0.0,0.0,22.3,39.741116,,-105.198524,,,,0.17,0.1,0.0,0.0,0.17,0.0,,,,,,,,,7.0,66.92,,70644.0,,,,,,,,,
02/01/2021 14:09:14,0.0,0.0,0.0,22.3,39.741116,,-105.198524,,,,0.22,0.35,0.0,0.0,0.18,0.0,,,,,,,,,7.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:10:08,0.0,0.0,0.0,22.3,39.741116,,-105.198524,,,,0.48,0.38,0.0,0.0,0.0,0.0,,,,,,,,,7.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:11:09,0.0,0.0,0.0,22.4,39.741116,,-105.198524,,,,0.2,0.13,0.0,0.0,0.0,0.02,,,,,,,,,7.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:12:21,0.0,0.0,0.0,22.4,39.741116,,-105.198524,,,,0.38,0.25,0.0,0.0,0.0,0.02,,,,,,,,,7.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:13:27,0.0,0.0,0.0,22.3,39.741116,,-105.198524,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,7.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:14:31,0.0,0.0,0.0,22.3,39.741116,,-105.198524,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,7.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:15:34,0.0,0.0,0.0,22.3,39.741116,,-105.198524,,,,0.2,0.03,0.0,0.0,0.12,0.03,,,,,,,,,9.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:16:42,0.0,0.0,0.0,22.3,39.741116,,-105.198524,,,,0.6,0.07,0.0,0.0,0.17,0.03,,,,,,,,,7.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:17:43,0.0,0.0,0.0,22.3,39.741116,,-105.198524,,,,0.33,0.27,0.0,0.0,0.0,0.0,,,,,,,,,7.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:18:49,0.0,0.0,0.0,22.3,39.741116,,-105.198524,,,,0.3,0.12,0.0,0.0,0.0,0.03,,,,,,,,,7.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:19:57,0.0,0.0,0.0,22.3,39.741116,,-105.198524,,,,0.25,0.08,0.0,0.0,0.0,0.03,,,,,,,,,9.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:21:04,0.0,0.0,0.0,22.4,39.741116,,-105.198524,,,,0.35,0.05,0.0,0.0,0.1,0.0,,,,,,,,,7.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:21:08,0.0,0.0,0.0,22.3,39.741116,,-105.198524,,,,0.25,0.07,0.0,0.0,0.22,0.07,,,,,,,,,7.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:22:09,0.0,0.0,0.0,22.3,39.741116,,-105.198524,,,,0.03,0.12,0.0,0.0,0.02,0.03,,,,,,,,,7.0,66.92,,70644.0,,,,,,,,,
02/01/2021 14:23:09,0.0,0.0,0.0,22.2,39.741116,,-105.198524,,,,0.03,0.23,0.0,0.0,0.03,0.0,,,,,,,,,8.0,66.92,,70644.0,,,,,,,,,
02/01/2021 14:24:07,0.0,0.0,0.0,22.2,39.741116,,-105.198524,,,,0.07,0.0,0.0,0.0,0.07,0.0,,,,,,,,,8.0,66.92,,70644.0,,,,,,,,,
02/01/2021 14:25:11,0.0,0.0,0.0,22.3,39.741116,,-105.198524,,,,0.0,0.27,0.0,0.0,0.0,0.0,,,,,,,,,8.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:26:16,0.0,0.0,0.0,22.3,39.741116,,-105.198524,,,,0.43,0.35,0.0,0.0,0.0,0.0,,,,,,,,,8.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:27:09,0.0,0.0,0.0,22.3,39.741116,,-105.198524,,,,0.42,0.12,0.0,0.0,0.0,0.03,,,,,,,,,7.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:28:16,0.0,0.0,0.0,22.2,39.741116,,-105.198524,,,,0.0,0.17,0.0,0.0,0.0,0.17,,,,,,,,,8.0,66.92,,70644.0,,,,,,,,,
02/01/2021 14:29:17,0.0,0.0,0.0,22.2,39.741116,,-105.198524,,,,0.0,0.03,0.0,0.0,0.0,0.03,,,,,,,,,9.0,66.92,,70644.0,,,,,,,,,
02/01/2021 14:30:09,0.0,0.0,0.0,22.2,39.741116,,-105.198524,,,,0.28,0.17,0.0,0.0,0.0,0.0,,,,,,,,,7.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:31:18,0.0,0.0,0.0,22.2,39.741116,,-105.198524,,,,0.12,0.0,0.0,0.0,0.0,0.0,,,,,,,,,7.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:32:09,0.0,0.0,0.0,22.2,39.741116,,-105.198524,,,,0.0,0.07,0.0,0.0,0.0,0.07,,,,,,,,,7.0,66.92,,70644.0,,,,,,,,,
02/01/2021 14:33:10,0.0,0.0,0.0,22.3,39.741116,,-105.198524,,,,0.15,0.0,0.0,0.0,0.15,0.0,,,,,,,,,7.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:34:18,0.0,0.0,0.0,22.2,39.741116,,-105.198524,,,,0.23,0.02,0.0,0.0,0.23,0.02,,,,,,,,,7.0,66.92,,70644.0,,,,,,,,,
02/01/2021 14:35:28,0.0,0.0,0.0,22.3,39.741116,,-105.198524,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,7.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:36:09,0.0,0.0,0.0,22.4,39.741116,,-105.198524,,,,0.07,0.05,0.0,0.0,0.0,0.02,,,,,,,,,7.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:37:21,0.0,0.0,0.0,22.3,39.741116,,-105.198524,,,,0.52,0.1,0.0,0.0,0.12,0.03,,,,,,,,,7.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:38:29,0.0,0.0,0.0,22.3,39.741116,,-105.198524,,,,0.37,0.03,0.0,0.0,0.07,0.02,,,,,,,,,7.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:39:33,0.0,0.0,0.0,22.3,39.741116,,-105.198524,,,,0.12,0.02,0.0,0.0,0.12,0.02,,,,,,,,,7.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:40:37,0.0,0.0,0.0,22.3,39.741116,,-105.198524,,,,0.07,0.42,0.0,0.0,0.07,0.18,,,,,,,,,7.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:41:47,0.0,0.0,0.0,22.3,39.741116,,-105.198524,,,,0.0,0.42,0.0,0.0,0.0,0.18,,,,,,,,,7.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:42:41,0.0,0.0,0.0,22.2,39.741116,,-105.198524,,,,0.08,0.02,0.0,0.0,0.07,0.02,,,,,,,,,7.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:43:56,0.0,0.0,0.0,22.2,39.741116,,-105.198524,,,,0.42,0.05,0.0,0.0,0.07,0.02,,,,,,,,,9.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:44:09,0.0,0.0,0.0,22.2,39.741116,,-105.198524,,,,0.38,0.1,0.0,0.0,0.0,0.08,,,,,,,,,9.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:45:22,0.0,0.0,0.0,22.2,39.741116,,-105.198524,,,,0.1,0.18,0.0,0.0,0.08,0.18,,,,,,,,,10.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:46:07,0.0,0.0,0.0,22.2,39.741116,,-105.198524,,,,0.05,0.02,0.0,0.0,0.05,0.02,,,,,,,,,8.0,66.92,,70644.0,,,,,,,,,
02/01/2021 14:47:11,0.0,0.0,0.0,22.2,39.741116,,-105.198524,,,,0.13,0.45,0.0,0.0,0.13,0.0,,,,,,,,,8.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:48:15,0.0,0.0,0.0,22.2,39.741116,,-105.198524,,,,0.1,0.3,0.0,0.0,0.1,0.0,,,,,,,,,7.0,67.1,,70644.0,,,,,,,,,
02/01/2021 14:49:10,0.0,0.0,0.0,22.2,39.741116,,-105.198524,,,,0.05,0.08,0.0,0.0,0.05,0.08,,,,,,,,,8.0,67.1,,70644.0,,,,,,,,,
