"","X.2","X.1","X","date","age_days.x","age_weeks.x","val.humidity","val.temperature","val.pm25_r","val.pm25_p.y","flag"
"9251",9252,9252,9252,2019-12-17 18:00:00,523,74,32.7,35.4,2.84,4.7,0
"9252",9253,9253,9253,2019-12-17 19:00:00,523,74,37.4,33.1,4.95,5.6,0
"9253",9254,9254,9254,2019-12-17 20:00:00,523,74,41.8,31.8,9.27,7.6,0
"9254",9255,9255,9255,2019-12-17 21:00:00,523,74,45.4,31.8,6.4,6,0
"9255",9256,9256,9256,2019-12-17 22:00:00,523,74,48,31,3.75,4.4,0
"9256",9257,9257,9257,2019-12-17 23:00:00,523,74,45.5,32,1.2,2.6,0
"9257",9258,9258,9258,2019-12-18 00:00:00,524,74,44.5,32,0.756,1.9,0
"9258",9259,9259,9259,2019-12-18 01:00:00,524,74,42.6,32.3,0.36,1.7,0
"9259",9260,9260,9260,2019-12-18 02:00:00,524,74,42.1,32,0.362,1.6,0
"9260",9261,9261,9261,2019-12-18 03:00:00,524,74,41.7,31.2,0.849,2,0
"9261",9262,9262,9262,2019-12-18 04:00:00,524,74,40.5,30.9,0.408,1.5,0
"9262",9263,9263,9263,2019-12-18 05:00:00,524,74,36.8,31.9,0.403,1.5,0
"9263",9264,9264,9264,2019-12-18 06:00:00,524,74,35.2,32,0.527,2.2,0
"9264",9265,9265,9265,2019-12-18 07:00:00,524,74,33,32.8,0.99,3.3,0
"9265",9266,9266,9266,2019-12-18 08:00:00,524,74,29.4,35.7,1.61,3.6,0
"9266",9267,9267,9267,2019-12-18 09:00:00,524,74,23.8,42.9,1.01,3.4,0
"9267",9268,9268,9268,2019-12-18 10:00:00,524,74,19.8,48.4,0.96,3.3,0
"9268",9269,9269,9269,2019-12-18 11:00:00,524,74,14.3,59.9,0.543,2.6,0
"9269",9270,9270,9270,2019-12-18 12:00:00,524,74,12,67.1,0.635,2.6,0
"9270",9271,9271,9271,2019-12-18 13:00:00,524,74,11.3,70.6,0.742,2.7,0
"9271",9272,9272,9272,2019-12-18 14:00:00,524,74,10.4,75.5,0.997,3.8,0
"9272",9273,9273,9273,2019-12-18 15:00:00,524,74,17.6,63.9,4.44,7.4,0
"9273",9274,9274,9274,2019-12-18 16:00:00,524,74,28.4,51.1,7.62,11.6,0
"9274",9275,9275,9275,2019-12-18 17:00:00,524,74,37.1,43.5,13,17.3,0
"9275",9276,9276,9276,2019-12-18 18:00:00,524,74,43,39.5,18,18.7,0
"9276",9277,9277,9277,2019-12-18 19:00:00,524,74,50.3,35.7,26.7,21.5,0
"9277",9278,9278,9278,2019-12-18 20:00:00,524,74,54.6,33.7,31,22.7,0
"9278",9279,9279,9279,2019-12-18 21:00:00,524,74,54.1,32.8,24.3,17.6,0
"9279",9280,9280,9280,2019-12-18 22:00:00,524,74,50.7,32.4,15.1,12.5,0
"9280",9281,9281,9281,2019-12-18 23:00:00,524,74,49.8,31.5,12.6,10.3,0
"9281",9282,9282,9282,2019-12-19 00:00:00,525,75,44,33,8.51,8.8,0
"9282",9283,9283,9283,2019-12-19 01:00:00,525,75,49.3,30.7,12,11,0
"9283",9284,9284,9284,2019-12-19 02:00:00,525,75,49.2,29.9,4.99,6,0
"9284",9285,9285,9285,2019-12-19 03:00:00,525,75,44,32.2,3.92,4.5,0
"9285",9286,9286,9286,2019-12-19 04:00:00,525,75,35.5,35.3,1.73,3,0
"9286",9287,9287,9287,2019-12-19 05:00:00,525,75,26.6,39.3,0.349,1.6,0
"9287",9288,9288,9288,2019-12-19 06:00:00,525,75,27,38.6,0.668,2.9,0
"9288",9289,9289,9289,2019-12-19 07:00:00,525,75,29.9,37.7,4.71,6.6,0
"9289",9290,9290,9290,2019-12-19 08:00:00,525,75,32.8,37.8,13.5,38.9,0
"9290",9291,9291,9291,2019-12-19 09:00:00,525,75,30.7,42.5,9.44,12.3,0
"9291",9292,9292,9292,2019-12-19 10:00:00,525,75,26.1,47,7.04,8.1,0
"9292",9293,9293,9293,2019-12-19 11:00:00,525,75,22.2,51.6,5,6.1,0
"9293",9294,9294,9294,2019-12-19 12:00:00,525,75,19.1,54.1,3.49,4.9,0
"9294",9295,9295,9295,2019-12-19 13:00:00,525,75,19.5,54.6,2.54,4.1,0
"9295",9296,9296,9296,2019-12-19 14:00:00,525,75,21.7,52.5,3.75,4.8,0
"9296",9297,9297,9297,2019-12-19 15:00:00,525,75,25.8,47.4,4.57,5.3,0
"9297",9298,9298,9298,2019-12-19 16:00:00,525,75,30.7,43.2,5.63,6.5,0
"9298",9299,9299,9299,2019-12-19 17:00:00,525,75,35.4,40.3,8.48,8.9,0
"9299",9300,9300,9300,2019-12-19 18:00:00,525,75,36.5,39.3,10.6,9.4,0
"9300",9301,9301,9301,2019-12-19 19:00:00,525,75,38.3,37.7,15.8,11.5,0
"9301",9302,9302,9302,2019-12-19 20:00:00,525,75,41.8,35.7,14.5,10.5,0
"9302",9303,9303,9303,2019-12-19 21:00:00,525,75,45.1,33.8,12.1,9.4,0
"9303",9304,9304,9304,2019-12-19 22:00:00,525,75,50,31,13,10,0
"9304",9305,9305,9305,2019-12-19 23:00:00,525,75,55,28.9,13.1,9.6,0
"9305",9306,9306,9306,2019-12-20 00:00:00,526,75,57.6,27.8,10.3,8.1,0
"9306",9307,9307,9307,2019-12-20 01:00:00,526,75,59.7,26.5,8.75,7,0
"9307",9308,9308,9308,2019-12-20 02:00:00,526,75,56.6,26.7,5.73,5.4,0
"9308",9309,9309,9309,2019-12-20 03:00:00,526,75,56,25.8,3.78,4.2,0
"9309",9310,9310,9310,2019-12-20 04:00:00,526,75,57.6,24.5,3.14,4.1,0
"9310",9311,9311,9311,2019-12-20 05:00:00,526,75,54.2,25.7,2.52,3.8,0
"9311",9312,9312,9312,2019-12-20 06:00:00,526,75,50.9,26.7,2.71,4.1,0
"9312",9313,9313,9313,2019-12-20 07:00:00,526,75,49.4,27.6,3.26,4.6,0
"9313",9314,9314,9314,2019-12-20 08:00:00,526,75,41.1,31.7,2.67,4.2,0
"9314",9315,9315,9315,2019-12-20 09:00:00,526,75,31.9,38.9,1.39,3.3,0
"9315",9316,9316,9316,2019-12-20 10:00:00,526,75,26.3,45.3,0.934,3,0
"9316",9317,9317,9317,2019-12-20 11:00:00,526,75,19.4,57.1,0.793,3.3,0
"9317",9318,9318,9318,2019-12-20 12:00:00,526,75,16.9,62.4,0.637,2.8,0
"9318",9319,9319,9319,2019-12-20 13:00:00,526,75,13.8,67.5,0.32,2.2,0
"9319",9320,9320,9320,2019-12-20 14:00:00,526,75,12.7,71,0.438,2.2,0
"9320",9321,9321,9321,2019-12-20 15:00:00,526,75,17.8,59.2,1.69,4.5,0
"9321",9322,9322,9322,2019-12-20 16:00:00,526,75,21.9,52.2,4.67,8.9,0
"9322",9323,9323,9323,2019-12-20 17:00:00,526,75,30.1,46.5,10.8,11.6,0
"9323",9324,9324,9324,2019-12-20 18:00:00,526,75,37.7,42.4,19.4,18,0
"9324",9325,9325,9325,2019-12-20 19:00:00,526,75,43.8,38.2,26.1,20.9,0
"9325",9326,9326,9326,2019-12-20 20:00:00,526,75,44.3,35.4,19.9,14.6,0
"9326",9327,9327,9327,2019-12-20 21:00:00,526,75,43.6,35.1,12.8,10.2,0
"9327",9328,9328,9328,2019-12-20 22:00:00,526,75,45.3,34.8,6.83,6.6,0
"9328",9329,9329,9329,2019-12-20 23:00:00,526,75,47.5,33.9,6.81,6.3,0
"9329",9330,9330,9330,2019-12-21 00:00:00,527,75,43.9,36,2.86,3.8,0
"9330",9331,9331,9331,2019-12-21 01:00:00,527,75,41.8,36.8,1.54,2.9,0
"9331",9332,9332,9332,2019-12-21 02:00:00,527,75,40.7,36.8,1.17,2.4,0
"9332",9333,9333,9333,2019-12-21 03:00:00,527,75,40.1,36.1,0.487,1.7,0
"9333",9334,9334,9334,2019-12-21 04:00:00,527,75,40.9,34.7,0.514,1.6,0
"9334",9335,9335,9335,2019-12-21 05:00:00,527,75,42.5,32.9,0.532,1.9,0
"9335",9336,9336,9336,2019-12-21 06:00:00,527,75,39.4,33.6,0.668,2.2,0
"9336",9337,9337,9337,2019-12-21 07:00:00,527,75,38,33.6,1.01,2.6,0
"9337",9338,9338,9338,2019-12-21 08:00:00,527,75,29.4,39.5,0.553,2.2,0
"9338",9339,9339,9339,2019-12-21 09:00:00,527,75,21.5,48.5,0.951,2.6,0
"9339",9340,9340,9340,2019-12-21 10:00:00,527,75,17.8,54.1,0.334,2.1,0
"9340",9341,9341,9341,2019-12-21 11:00:00,527,75,13.1,66.3,0.452,2.2,0
"9341",9342,9342,9342,2019-12-21 12:00:00,527,75,10.5,74.3,0.304,2,0
"9342",9343,9343,9343,2019-12-21 13:00:00,527,75,8.79,79.4,0.512,1.8,0
"9343",9344,9344,9344,2019-12-21 14:00:00,527,75,8.21,80.2,0.655,1.9,0
"9344",9345,9345,9345,2019-12-21 15:00:00,527,75,9.1,74.5,0.641,2.2,0
"9345",9346,9346,9346,2019-12-21 16:00:00,527,75,17,62,4.77,7.7,0
"9346",9347,9347,9347,2019-12-21 17:00:00,527,75,28.5,50.7,15.5,15.5,0
"9347",9348,9348,9348,2019-12-21 18:00:00,527,75,37.3,44.7,28.8,22.2,0
"9348",9349,9349,9349,2019-12-21 19:00:00,527,75,43.2,40.1,36.9,28.5,0
"9349",9350,9350,9350,2019-12-21 20:00:00,527,75,43.1,37,27.3,20.4,0
"9350",9351,9351,9351,2019-12-21 21:00:00,527,75,38.5,37.5,13.6,10.3,0
"9351",9352,9352,9352,2019-12-21 22:00:00,527,75,34,39.1,7.23,6.4,0
"9352",9353,9353,9353,2019-12-21 23:00:00,527,75,32.1,39.4,4.65,5.1,0
"9353",9354,9354,9354,2019-12-22 00:00:00,528,75,29.1,40.1,2.17,3.5,0
"9354",9355,9355,9355,2019-12-22 01:00:00,528,75,30.6,38.4,1.53,2.9,0
"9355",9356,9356,9356,2019-12-22 02:00:00,528,75,29.1,39.7,1.11,2.7,0
"9356",9357,9357,9357,2019-12-22 03:00:00,528,75,26.5,41.6,0.667,1.9,0
"9357",9358,9358,9358,2019-12-22 04:00:00,528,75,27.1,40.4,0.474,1.6,0
"9358",9359,9359,9359,2019-12-22 05:00:00,528,75,30.7,37.1,0.72,2.2,0
"9359",9360,9360,9360,2019-12-22 06:00:00,528,75,28.8,38.4,0.702,2.2,0
"9360",9361,9361,9361,2019-12-22 07:00:00,528,75,28.3,39.2,0.862,2.2,0
"9361",9362,9362,9362,2019-12-22 08:00:00,528,75,27.5,41.3,1.99,3.3,0
"9362",9363,9363,9363,2019-12-22 09:00:00,528,75,22.4,48.7,1.38,3.3,0
"9363",9364,9364,9364,2019-12-22 10:00:00,528,75,17.8,56.9,0.668,2.6,0
"9364",9365,9365,9365,2019-12-22 11:00:00,528,75,14.3,64.5,0.51,2.1,0
"9365",9366,9366,9366,2019-12-22 12:00:00,528,75,11.2,73.4,0.408,1.9,0
"9366",9367,9367,9367,2019-12-22 13:00:00,528,75,9.4,79.1,0.254,1.8,0
"9367",9368,9368,9368,2019-12-22 14:00:00,528,75,11.1,71.6,0.452,2.3,0
"9368",9369,9369,9369,2019-12-22 15:00:00,528,75,14.5,66.4,1.39,3.2,0
"9369",9370,9370,9370,2019-12-22 16:00:00,528,75,20.9,56.9,4.68,7.8,0
"9370",9371,9371,9371,2019-12-22 17:00:00,528,75,25.7,51.3,10.7,11,0
"9371",9372,9372,9372,2019-12-22 18:00:00,528,75,26.2,49.7,13.9,12.1,0
"9372",9373,9373,9373,2019-12-22 19:00:00,528,75,26.9,48.3,12.2,10.2,0
"9373",9374,9374,9374,2019-12-22 20:00:00,528,75,29,45.9,11.6,9.6,0
"9374",9375,9375,9375,2019-12-22 21:00:00,528,75,30.2,45.4,8.92,7.7,0
"9375",9376,9376,9376,2019-12-22 22:00:00,528,75,31.2,44.5,6.79,6.1,0
"9376",9377,9377,9377,2019-12-22 23:00:00,528,75,33.9,42.3,5.69,5.6,0
"9377",9378,9378,9378,2019-12-23 00:00:00,529,75,35.1,41.1,5.6,5.8,0
"9378",9379,9379,9379,2019-12-23 01:00:00,529,75,34.2,41.9,5.08,5.3,0
"9379",9380,9380,9380,2019-12-23 02:00:00,529,75,33,42.3,4.16,4.9,0
"9380",9381,9381,9381,2019-12-23 03:00:00,529,75,31.1,42.6,2.99,3.8,0
"9381",9382,9382,9382,2019-12-23 04:00:00,529,75,32.3,42.2,2.84,3.9,0
"9382",9383,9383,9383,2019-12-23 05:00:00,529,75,33.9,41.5,2.76,4.1,0
"9383",9384,9384,9384,2019-12-23 06:00:00,529,75,29.5,43.4,2.08,3.7,0
"9384",9385,9385,9385,2019-12-23 07:00:00,529,75,28.4,44.4,3.14,4.7,0
"9385",9386,9386,9386,2019-12-23 08:00:00,529,75,23.7,47.4,2.21,3.9,0
"9386",9387,9387,9387,2019-12-23 09:00:00,529,75,22.2,50.2,3.02,5.6,0
"9387",9388,9388,9388,2019-12-23 10:00:00,529,75,20.4,53.2,2.84,5.4,0
"9388",9389,9389,9389,2019-12-23 11:00:00,529,75,17.9,56.8,1.98,4.1,0
"9389",9390,9390,9390,2019-12-23 12:00:00,529,75,15.3,64.9,2.74,5.4,0
"9390",9391,9391,9391,2019-12-23 13:00:00,529,75,12.1,72,1.89,4.7,0
"9391",9392,9392,9392,2019-12-23 14:00:00,529,75,14.4,66.9,5.24,6.7,0
"9392",9393,9393,9393,2019-12-23 15:00:00,529,75,17.7,62.7,10.9,16.4,0
"9393",9394,9394,9394,2019-12-23 16:00:00,529,75,25.5,54.8,13.7,17.6,0
"9394",9395,9395,9395,2019-12-23 17:00:00,529,75,31.9,50.5,14.5,18.5,0
"9395",9396,9396,9396,2019-12-23 18:00:00,529,75,29.2,48,10.4,12.6,0
"9396",9397,9397,9397,2019-12-23 19:00:00,529,75,30.5,46.4,12.5,12.5,0
"9397",9398,9398,9398,2019-12-23 20:00:00,529,75,35.6,44,19.2,16,0
"9398",9399,9399,9399,2019-12-23 21:00:00,529,75,37.3,43.7,24.5,18.8,0
"9399",9400,9400,9400,2019-12-23 22:00:00,529,75,36.8,43.4,21.7,16.4,0
"9400",9401,9401,9401,2019-12-23 23:00:00,529,75,35,43.3,16,12.3,0
"9401",9402,9402,9402,2019-12-24 00:00:00,530,75,36.4,41.6,14.1,11,0
"9402",9403,9403,9403,2019-12-24 01:00:00,530,75,37.2,40.2,10.5,9.7,0
"9403",9404,9404,9404,2019-12-24 02:00:00,530,75,35.6,40.5,8.45,7.5,0
"9404",9405,9405,9405,2019-12-24 03:00:00,530,75,34.2,40.4,5.28,7.7,0
"9405",9406,9406,9406,2019-12-24 04:00:00,530,75,35.4,39.2,3.96,6,0
"9406",9407,9407,9407,2019-12-24 05:00:00,530,75,39.6,37.2,4.53,7.5,0
"9407",9408,9408,9408,2019-12-24 06:00:00,530,75,40.1,37,4.77,6.4,0
"9408",9409,9409,9409,2019-12-24 07:00:00,530,75,38.3,38.5,4.68,6.4,0
"9409",9410,9410,9410,2019-12-24 08:00:00,530,75,33.8,40.8,4.21,6,0
"9410",9411,9411,9411,2019-12-24 09:00:00,530,75,32.2,43.2,7.99,12,0
"9411",9412,9412,9412,2019-12-24 10:00:00,530,75,30.6,45.6,7.63,15.6,0
"9412",9413,9413,9413,2019-12-24 11:00:00,530,75,28.5,49.4,7.89,7.9,0
"9413",9414,9414,9414,2019-12-24 12:00:00,530,75,21,59.4,5.94,7,0
"9414",9415,9415,9415,2019-12-24 13:00:00,530,75,16.2,60,1.47,3.6,0
"9415",9416,9416,9416,2019-12-24 14:00:00,530,75,14.3,66.1,2.41,4.2,0
"9416",9417,9417,9417,2019-12-24 15:00:00,530,75,14.7,63.5,3.38,5,0
"9417",9418,9418,9418,2019-12-24 16:00:00,530,75,19.1,52.8,5.53,6.6,0
"9418",9419,9419,9419,2019-12-24 17:00:00,530,75,25.8,43.5,12.6,11.6,0
"9419",9420,9420,9420,2019-12-24 18:00:00,530,75,31.5,39.9,24.6,16.8,0
"9420",9421,9421,9421,2019-12-24 19:00:00,530,75,34.8,39.3,36,26.1,0
"9421",9422,9422,9422,2019-12-24 20:00:00,530,75,36.5,39.2,38.2,27.6,0
"9422",9423,9423,9423,2019-12-24 21:00:00,530,75,35.1,40.4,26.3,16.6,0
"9423",9424,9424,9424,2019-12-24 22:00:00,530,75,36.8,39,24.3,15.2,0
"9424",9425,9425,9425,2019-12-24 23:00:00,530,75,39.2,38.2,21.3,14,0
"9425",9426,9426,9426,2019-12-25 00:00:00,531,75,40.9,37.2,16.9,12.3,0
"9426",9427,9427,9427,2019-12-25 01:00:00,531,75,45.4,34.6,18,12.2,0
"9427",9428,9428,9428,2019-12-25 02:00:00,531,75,50.5,32.1,18.5,12.6,0
"9428",9429,9429,9429,2019-12-25 03:00:00,531,75,55.5,29.8,17.3,11.3,0
"9429",9430,9430,9430,2019-12-25 04:00:00,531,75,60.7,29.2,15.7,10,0
"9430",9431,9431,9431,2019-12-25 05:00:00,531,75,66.5,29.9,10.5,7.2,0
"9431",9432,9432,9432,2019-12-25 06:00:00,531,75,69.8,31,9.21,6.6,0
"9432",9433,9433,9433,2019-12-25 07:00:00,531,75,72.7,30.5,10.7,7.1,0
"9433",9434,9434,9434,2019-12-25 08:00:00,531,75,66.1,35,7.41,5.6,0
"9434",9435,9435,9435,2019-12-25 09:00:00,531,75,51.3,42.8,3.79,3.9,0
"9435",9436,9436,9436,2019-12-25 10:00:00,531,75,42.2,49,2.36,3.1,0
"9436",9437,9437,9437,2019-12-25 11:00:00,531,75,26.8,61.8,0.886,2.1,0
"9437",9438,9438,9438,2019-12-25 12:00:00,531,75,23.6,63.7,0.0453,1,0
"9438",9439,9439,9439,2019-12-25 13:00:00,531,75,23,64,0.291,1.5,0
"9439",9440,9440,9440,2019-12-25 14:00:00,531,75,32.1,53.3,1.06,3.6,0
"9440",9441,9441,9441,2019-12-25 15:00:00,531,75,43.1,48.7,0.288,1.9,0
"9441",9442,9442,9442,2019-12-25 16:00:00,531,75,46.1,46.2,0.403,1.8,0
"9442",9443,9443,9443,2019-12-25 17:00:00,531,75,46.2,44.2,2.89,2.8,0
"9443",9444,9444,9444,2019-12-25 18:00:00,531,75,53.5,40.7,9.91,7,0
"9444",9445,9445,9445,2019-12-25 19:00:00,531,75,58,37.8,12.8,8.7,0
"9445",9446,9446,9446,2019-12-25 20:00:00,531,75,58.9,37.6,10.5,7.6,0
"9446",9447,9447,9447,2019-12-25 22:00:00,531,75,78.7,33.6,11.2,7.5,0
"9447",9448,9448,9448,2019-12-25 23:00:00,531,75,82.2,31.2,11.9,7.9,0
"9448",9449,9449,9449,2019-12-26 00:00:00,532,76,81.1,30.3,8.67,6.2,0
"9449",9450,9450,9450,2019-12-26 01:00:00,532,76,73.5,29.8,7.27,5.5,0
"9450",9451,9451,9451,2019-12-26 02:00:00,532,76,73.4,28.5,5.88,5,0
"9451",9452,9452,9452,2019-12-26 03:00:00,532,76,62.1,29.4,2.71,3.5,0
"9452",9453,9453,9453,2019-12-26 04:00:00,532,76,56.3,29.2,1.76,2.9,0
"9453",9454,9454,9454,2019-12-26 05:00:00,532,76,55.9,28.7,1.88,3.1,0
"9454",9455,9455,9455,2019-12-26 06:00:00,532,76,58.9,27.5,2.89,4.4,0
"9455",9456,9456,9456,2019-12-26 07:00:00,532,76,67.6,26.4,7.3,6.4,0
"9456",9457,9457,9457,2019-12-26 08:00:00,532,76,84.9,29.8,34.6,16.9,0
"9457",9458,9458,9458,2019-12-26 09:00:00,532,76,80.2,35.2,33.9,16.9,0
"9458",9459,9459,9459,2019-12-26 10:00:00,532,76,74.6,38.9,46.9,31.8,0
"9459",9460,9460,9460,2019-12-26 11:00:00,532,76,44,53.6,31.1,21.1,0
"9460",9461,9461,9461,2019-12-26 12:00:00,532,76,37.2,56.9,22.3,14.8,0
"9461",9462,9462,9462,2019-12-26 13:00:00,532,76,37.2,56.1,15.2,10.9,0
"9462",9463,9463,9463,2019-12-26 14:00:00,532,76,33.5,58.1,9.5,7.5,0
"9463",9464,9464,9464,2019-12-26 15:00:00,532,76,40.2,52.3,9.16,7.2,0
"9464",9465,9465,9465,2019-12-26 16:00:00,532,76,63.4,39.9,11.6,8.8,0
"9465",9466,9466,9466,2019-12-26 17:00:00,532,76,80.7,34.7,16.6,10.4,0
"9466",9467,9467,9467,2019-12-26 18:00:00,532,76,86.6,32.2,19.9,11.5,0
"9467",9468,9468,9468,2019-12-26 19:00:00,532,76,87.9,32.7,26.2,14.1,0
"9468",9469,9469,9469,2019-12-26 20:00:00,532,76,83.7,34.3,27.8,14.5,0
"9469",9470,9470,9470,2019-12-26 21:00:00,532,76,84.1,34.3,31.2,15.1,0
"9470",9471,9471,9471,2019-12-26 22:00:00,532,76,86.9,32,37.2,17.1,0
"9471",9472,9472,9472,2019-12-26 23:00:00,532,76,87.6,30.6,39.7,18,0
"9472",9473,9473,9473,2019-12-27 00:00:00,533,76,89.4,29.7,38.7,17.5,0
"9473",9474,9474,9474,2019-12-27 01:00:00,533,76,90.5,28.2,40.8,19.1,0
"9474",9475,9475,9475,2019-12-27 02:00:00,533,76,90.9,26.7,39.9,18.6,0
"9475",9476,9476,9476,2019-12-27 03:00:00,533,76,91.8,25.7,41.4,18.5,0
"9476",9477,9477,9477,2019-12-27 04:00:00,533,76,91.6,25.4,41.8,18.4,0
"9477",9478,9478,9478,2019-12-27 05:00:00,533,76,91.8,24.7,41,18.1,0
"9478",9479,9479,9479,2019-12-27 06:00:00,533,76,90.8,25,41.2,17.8,0
"9479",9480,9480,9480,2019-12-27 07:00:00,533,76,85.8,26.8,38.5,17.9,0
"9480",9481,9481,9481,2019-12-27 08:00:00,533,76,75.2,30.1,34.5,16.3,0
"9481",9482,9482,9482,2019-12-27 09:00:00,533,76,66.4,34.2,35.3,18,0
"9482",9483,9483,9483,2019-12-27 10:00:00,533,76,61.4,37.2,38,20.3,0
"9483",9484,9484,9484,2019-12-27 11:00:00,533,76,45.6,48.7,39.7,25.2,0
"9484",9485,9485,9485,2019-12-27 12:00:00,533,76,35.2,54,34.5,21.7,0
"9485",9486,9486,9486,2019-12-27 13:00:00,533,76,42.8,47.7,31.8,17.9,0
"9486",9487,9487,9487,2019-12-27 14:00:00,533,76,35.2,55.3,31.3,17.6,0
"9487",9488,9488,9488,2019-12-27 15:00:00,533,76,49.5,45.3,31.9,17.3,0
"9488",9489,9489,9489,2019-12-27 16:00:00,533,76,72.7,36.6,33.6,17.6,0
"9489",9490,9490,9490,2019-12-27 17:00:00,533,76,78.2,35.5,33.9,17.4,0
"9490",9491,9491,9491,2019-12-27 18:00:00,533,76,83.1,34.3,37,18.5,0
"9491",9492,9492,9492,2019-12-27 19:00:00,533,76,87.9,33.4,38.9,19.8,0
"9492",9493,9493,9493,2019-12-27 20:00:00,533,76,90.4,31.3,38.9,19.5,0
"9493",9494,9494,9494,2019-12-27 21:00:00,533,76,91.2,31,40,19.7,0
"9494",9495,9495,9495,2019-12-27 22:00:00,533,76,90.9,31.4,42.1,20.9,0
"9495",9496,9496,9496,2019-12-27 23:00:00,533,76,90.8,31.6,43.6,22.2,0
"9496",9497,9497,9497,2019-12-28 00:00:00,534,76,90.1,31.9,42.5,21.2,0
"9497",9498,9498,9498,2019-12-28 01:00:00,534,76,90,32.3,40.5,20.4,0
"9498",9499,9499,9499,2019-12-28 02:00:00,534,76,89.9,32.4,40,19.5,0
"9499",9500,9500,9500,2019-12-28 03:00:00,534,76,88.8,32.5,37.6,18.5,0
"9500",9501,9501,9501,2019-12-28 04:00:00,534,76,90.5,32.4,34.7,16,0
"9501",9502,9502,9502,2019-12-28 05:00:00,534,76,93.7,31.1,25.5,11.6,0
"9502",9503,9503,9503,2019-12-28 06:00:00,534,76,94.5,28.8,11.1,6.1,0
"9503",9504,9504,9504,2019-12-28 07:00:00,534,76,94.8,28.2,3.8,3.6,0
"9504",9505,9505,9505,2019-12-28 08:00:00,534,76,93.2,28.9,3.09,3.2,0
"9505",9506,9506,9506,2019-12-28 09:00:00,534,76,89.9,31.3,2.13,3.1,0
"9506",9507,9507,9507,2019-12-28 10:00:00,534,76,85.9,32.4,2.81,3.7,0
"9507",9508,9508,9508,2019-12-28 11:00:00,534,76,85,31.9,3.43,3.7,0
"9508",9509,9509,9509,2019-12-28 12:00:00,534,76,88.8,30.1,3.35,3.6,0
"9509",9510,9510,9510,2019-12-28 13:00:00,534,76,89.1,28.9,3.15,3.7,0
"9510",9511,9511,9511,2019-12-28 14:00:00,534,76,86.5,28.5,2.26,3.2,0
"9511",9512,9512,9512,2019-12-28 15:00:00,534,76,86.2,28.3,2.39,3.3,0
"9512",9513,9513,9513,2019-12-28 16:00:00,534,76,82.6,27,2.09,3.3,0
"9513",9514,9514,9514,2019-12-28 17:00:00,534,76,85.4,26,2.7,3.4,0
"9514",9515,9515,9515,2019-12-28 18:00:00,534,76,81,25.7,2.65,3.5,0
"9515",9516,9516,9516,2019-12-28 19:00:00,534,76,70.6,25.8,0.843,1.9,0
"9516",9517,9517,9517,2019-12-28 20:00:00,534,76,67.7,25.9,0.725,1.7,0
"9517",9518,9518,9518,2019-12-28 21:00:00,534,76,66.5,26.1,0.654,1.8,0
"9518",9519,9519,9519,2019-12-28 22:00:00,534,76,78,24.9,5.63,4.3,0
"9519",9520,9520,9520,2019-12-28 23:00:00,534,76,90.8,23.3,6.66,4.7,0
"9520",9521,9521,9521,2019-12-29 00:00:00,535,76,91.9,21.9,8.97,5.6,0
"9521",9522,9522,9522,2019-12-29 01:00:00,535,76,91.8,20.4,9.41,5.3,0
"9522",9523,9523,9523,2019-12-29 02:00:00,535,76,90.8,19.5,6.37,4.6,0
"9523",9524,9524,9524,2019-12-29 03:00:00,535,76,89.8,18.4,5.96,4.5,0
"9524",9525,9525,9525,2019-12-29 04:00:00,535,76,87.6,17.4,6.02,4.4,0
"9525",9526,9526,9526,2019-12-29 05:00:00,535,76,84.4,16.4,4.98,4,0
"9526",9527,9527,9527,2019-12-29 06:00:00,535,76,81,16.2,4.19,3.8,0
"9527",9528,9528,9528,2019-12-29 07:00:00,535,76,77.4,17.3,4.01,3.8,0
"9528",9529,9529,9529,2019-12-29 08:00:00,535,76,71.5,19.7,5.31,4.2,0
"9529",9530,9530,9530,2019-12-29 09:00:00,535,76,58,26,5.02,4.3,0
"9530",9531,9531,9531,2019-12-29 10:00:00,535,76,47,31.7,5.16,4.6,0
"9531",9532,9532,9532,2019-12-29 11:00:00,535,76,29,44.4,2.35,3.4,0
"9532",9533,9533,9533,2019-12-29 12:00:00,535,76,21.5,53.7,1.93,3.3,0
"9533",9534,9534,9534,2019-12-29 13:00:00,535,76,20.5,56.6,1.98,3.5,0
"9534",9535,9535,9535,2019-12-29 14:00:00,535,76,20.1,58.5,3.03,4.2,0
"9535",9536,9536,9536,2019-12-29 15:00:00,535,76,23.5,48.8,2.96,4,0
"9536",9537,9537,9537,2019-12-29 16:00:00,535,76,36.9,33.5,2.76,3.6,0
"9537",9538,9538,9538,2019-12-29 17:00:00,535,76,48.3,27.6,5.22,4.9,0
"9538",9539,9539,9539,2019-12-29 18:00:00,535,76,56.7,25.6,8.56,6,0
"9539",9540,9540,9540,2019-12-29 19:00:00,535,76,58,24.3,9.96,6.7,0
"9540",9541,9541,9541,2019-12-29 20:00:00,535,76,65.7,22.7,18.4,9.5,0
"9541",9542,9542,9542,2019-12-29 21:00:00,535,76,69.3,20.5,15.5,8.7,0
"9542",9543,9543,9543,2019-12-29 22:00:00,535,76,74.1,18.1,14.2,7.9,0
"9543",9544,9544,9544,2019-12-29 23:00:00,535,76,70.9,18,10.6,6.7,0
"9544",9545,9545,9545,2019-12-30 00:00:00,536,76,67.7,17.4,6.75,5,0
