"","date","age_days.x","age_weeks.x","val.pm25_p.x","val.pm25_p.y"
"3567","2020-11-29 00:00:00",912,130,16.2,15.8366666666667
"3568","2020-11-29 01:00:00",912,130,12.6,11.9766666666667
"3569","2020-11-29 02:00:00",912,130,3.88,4.28666666666667
"3570","2020-11-29 03:00:00",912,130,2.87,3.09666666666667
"3571","2020-11-29 04:00:00",912,130,2.36,1.91166666666667
"3572","2020-11-29 05:00:00",912,130,2.8,2.73
"3573","2020-11-29 06:00:00",912,130,3.91,5.00166666666667
"3574","2020-11-29 07:00:00",912,130,3.85,5.025
"3575","2020-11-29 08:00:00",912,130,5.25,4.89
"3576","2020-11-29 09:00:00",912,130,3.51,1.86833333333333
"3577","2020-11-29 10:00:00",912,130,3.59,1.26333333333333
"3578","2020-11-29 11:00:00",912,130,3.67,1.36949152542373
"3579","2020-11-29 12:00:00",912,130,4.01,1.59166666666667
"3580","2020-11-29 13:00:00",912,130,4.2,1.74666666666667
"3581","2020-11-29 14:00:00",912,130,4.82,3.135
"3582","2020-11-29 15:00:00",912,130,5.59,3.45833333333333
"3583","2020-11-29 16:00:00",912,130,5.85,3.91333333333333
"3584","2020-11-29 17:00:00",912,130,6.12,5.83166666666667
"3585","2020-11-29 18:00:00",912,130,8.5,7.51333333333333
"3586","2020-11-29 19:00:00",912,130,10.6,9.455
"3587","2020-11-29 20:00:00",912,130,11.1,9.80333333333333
"3588","2020-11-29 21:00:00",912,130,15,12.8583333333333
"3589","2020-11-29 22:00:00",912,130,12.7,10.4333333333333
"3590","2020-11-29 23:00:00",912,130,9.01,7.87457627118644
"3591","2020-12-31 17:00:00",944,134,12.8,12.6433333333333
"3592","2020-12-31 18:00:00",944,134,12.4,13.1333333333333
"3593","2020-12-31 19:00:00",944,134,12.8,16.09
"3594","2020-12-31 20:00:00",944,134,15.3,19.4183333333333
"3595","2020-12-31 21:00:00",944,134,22.4,30.2033333333333
"3596","2020-12-31 22:00:00",944,134,26,41.5366666666667
"3597","2020-12-31 23:00:00",944,134,23.5,36.87
"3598","2021-01-01 00:00:00",945,135,45.3,63.0683333333333
"3599","2021-01-01 01:00:00",945,135,38.1,59.9566666666667
"3600","2021-01-01 02:00:00",945,135,28.8,41.79
"3601","2021-01-01 03:00:00",945,135,23,29.7066666666667
"3602","2021-01-01 04:00:00",945,135,17,20.155
"3603","2021-01-01 05:00:00",945,135,17.1,21.5333333333333
"3604","2021-01-01 06:00:00",945,135,20.9,32.28
"3605","2021-01-01 07:00:00",945,135,13.1,16.3866666666667
"3606","2021-01-01 08:00:00",945,135,13.6,17.5966666666667
"3607","2021-01-01 09:00:00",945,135,10.7,12.9833333333333
"3608","2021-01-01 10:00:00",945,135,9.57,11.8816666666667
"3609","2021-01-01 11:00:00",945,135,5.38,5.48666666666667
"3610","2021-01-01 12:00:00",945,135,4.13,3.545
"3611","2021-01-01 13:00:00",945,135,3.75,2.43833333333333
"3612","2021-01-01 14:00:00",945,135,3.99,2.63666666666667
"3613","2021-01-01 15:00:00",945,135,3.94,2.83166666666667
"3614","2021-01-01 16:00:00",945,135,4.79,4.63833333333333
"3615","2021-01-01 17:00:00",945,135,4.68,5.53
"3616","2021-01-01 18:00:00",945,135,9.86,12.7583333333333
"3617","2021-01-01 19:00:00",945,135,5.92,8.60333333333333
"3618","2021-01-01 20:00:00",945,135,7.07,11.6416666666667
"3619","2021-01-01 21:00:00",945,135,14.5,19.4283333333333
"3620","2021-01-01 22:00:00",945,135,13.4,14.3783333333333
"3621","2021-01-01 23:00:00",945,135,7.51,8.12666666666667
"3622","2021-01-02 00:00:00",946,135,7.52,7.51166666666667
"3623","2021-01-02 01:00:00",946,135,6.13,6.13333333333333
"3624","2021-01-02 02:00:00",946,135,4.89,5.12333333333333
"3625","2021-01-02 03:00:00",946,135,4.56,4.70166666666667
"3626","2021-01-02 04:00:00",946,135,3.66,3.91666666666667
"3627","2021-01-02 05:00:00",946,135,3.59,3.8
"3628","2021-01-02 06:00:00",946,135,3.44,4.61166666666667
"3629","2021-01-02 07:00:00",946,135,4.25,5.24166666666667
"3630","2021-01-02 08:00:00",946,135,4.51,5.81666666666667
"3631","2021-01-02 09:00:00",946,135,3.89,4.50333333333333
"3632","2021-01-02 10:00:00",946,135,3.84,3.21833333333333
"3633","2021-01-02 11:00:00",946,135,3.6,2.795
"3634","2021-01-02 12:00:00",946,135,3.56,2.27666666666667
"3635","2021-01-02 13:00:00",946,135,3.66,2.52833333333333
"3636","2021-01-02 14:00:00",946,135,3.57,2.735
"3637","2021-01-02 15:00:00",946,135,3.2,1.99
"3638","2021-01-02 16:00:00",946,135,3.24,1.92333333333333
"3639","2021-01-02 17:00:00",946,135,3.05,1.66
"3640","2021-01-02 18:00:00",946,135,3.02,1.69
"3641","2021-01-02 19:00:00",946,135,2.94,1.39833333333333
"3642","2021-01-02 20:00:00",946,135,2.89,1.65166666666667
"3643","2021-01-02 21:00:00",946,135,2.9,1.31
"3644","2021-01-02 22:00:00",946,135,2.82,1.49833333333333
"3645","2021-01-02 23:00:00",946,135,2.8,1.11666666666667
"3646","2021-01-03 00:00:00",947,135,2.68,1.26166666666667
"3647","2021-01-03 01:00:00",947,135,2.57,1.17666666666667
"3648","2021-01-03 02:00:00",947,135,2.54,1.42666666666667
"3649","2021-01-03 03:00:00",947,135,2.79,2.22166666666667
"3650","2021-01-03 04:00:00",947,135,3.37,3.37333333333333
"3651","2021-01-03 05:00:00",947,135,3.58,3.48666666666667
"3652","2021-01-03 06:00:00",947,135,4.01,3.32166666666667
"3653","2021-01-03 07:00:00",947,135,3.05,2.44666666666667
"3654","2021-01-03 08:00:00",947,135,3.41,3.02666666666667
"3655","2021-01-03 09:00:00",947,135,3.8,2.91333333333333
"3656","2021-01-03 10:00:00",947,135,3.74,2.56833333333333
"3657","2021-01-03 11:00:00",947,135,3.7,1.855
"3658","2021-01-03 12:00:00",947,135,4.3,2.70333333333333
"3659","2021-01-03 13:00:00",947,135,3.43,1.64666666666667
"3660","2021-01-03 14:00:00",947,135,3.42,2.17666666666667
"3661","2021-01-03 15:00:00",947,135,4.49,3.31166666666667
"3662","2021-01-03 16:00:00",947,135,3.2,2.54666666666667
"3663","2021-01-03 17:00:00",947,135,3.11,2.16333333333333
"3664","2021-01-03 18:00:00",947,135,3.24,1.67333333333333
"3665","2021-01-03 19:00:00",947,135,2.75,1.22666666666667
"3666","2021-01-03 20:00:00",947,135,2.66,1.18166666666667
"3667","2021-01-03 21:00:00",947,135,2.61,0.598333333333333
"3668","2021-01-03 22:00:00",947,135,2.62,0.475
"3669","2021-01-03 23:00:00",947,135,2.53,0.34
"3670","2021-01-04 00:00:00",948,135,2.52,0.5
"3671","2021-01-04 01:00:00",948,135,2.39,0.431666666666667
"3672","2021-01-04 02:00:00",948,135,2.35,0.695
"3673","2021-01-04 03:00:00",948,135,2.38,0.6
"3674","2021-01-04 04:00:00",948,135,2.41,1.32
"3675","2021-01-04 05:00:00",948,135,2.49,2.50166666666667
"3676","2021-01-04 06:00:00",948,135,2.52,3.15932203389831
"3677","2021-01-04 08:00:00",948,135,3.24,7.96166666666667
"3678","2021-01-04 09:00:00",948,135,3.65,10.855
"3679","2021-01-04 10:00:00",948,135,3.52,6.43166666666667
"3680","2021-01-04 11:00:00",948,135,3.68,8.30166666666667
"3681","2021-01-04 12:00:00",948,135,3.51,3.925
"3682","2021-01-04 13:00:00",948,135,3.6,3.48833333333333
"3683","2021-01-04 14:00:00",948,135,3.75,4.34666666666667
"3684","2021-01-04 15:00:00",948,135,3.8,6.95
"3685","2021-01-04 16:00:00",948,135,5.13,15.1516666666667
"3686","2021-01-04 17:00:00",948,135,4.65,8.19
"3687","2021-01-04 18:00:00",948,135,6.62,8.53166666666667
"3688","2021-01-04 19:00:00",948,135,8,19.7016666666667
"3689","2021-01-04 20:00:00",948,135,15.7,33.875
"3690","2021-01-04 21:00:00",948,135,13.3,27.6766666666667
"3691","2021-01-04 22:00:00",948,135,7.13,10.085
"3692","2021-01-04 23:00:00",948,135,4.54,7.33333333333333
"3693","2021-01-05 00:00:00",949,135,8.01,11.9916666666667
"3694","2021-01-05 01:00:00",949,135,7.12,9.75666666666667
"3695","2021-01-05 02:00:00",949,135,6.65,12.6016666666667
"3696","2021-01-05 03:00:00",949,135,6.69,7.95166666666667
"3697","2021-01-05 04:00:00",949,135,7.4,12.1316666666667
"3698","2021-01-05 05:00:00",949,135,8.25,14.3416666666667
"3699","2021-01-05 06:00:00",949,135,9.55,16.705
"3700","2021-01-05 07:00:00",949,135,7.8,14.7016666666667
"3701","2021-01-05 08:00:00",949,135,8.47,17.7333333333333
"3702","2021-01-05 09:00:00",949,135,9.79,22.545
"3703","2021-01-05 10:00:00",949,135,5.23,8.03833333333333
"3704","2021-01-05 11:00:00",949,135,8.19,17.4033333333333
"3705","2021-01-05 12:00:00",949,135,3.06,4.45833333333333
"3706","2021-01-06 03:00:00",950,135,3.54,3.85166666666667
"3707","2021-01-06 04:00:00",950,135,3.99,3.28833333333333
"3708","2021-01-06 05:00:00",950,135,2.71,2.88833333333333
"3709","2021-01-06 06:00:00",950,135,3.76,5.15666666666667
"3710","2021-01-06 07:00:00",950,135,3.2,4.72333333333333
"3711","2021-01-06 08:00:00",950,135,4.01,8.065
"3712","2021-01-06 09:00:00",950,135,4.65,6.63333333333333
"3713","2021-01-06 10:00:00",950,135,4.76,8
"3714","2021-01-06 11:00:00",950,135,4.08,6.62333333333333
"3715","2021-01-06 12:00:00",950,135,3.63,4.15
"3716","2021-01-06 13:00:00",950,135,3.8,3.92666666666667
"3717","2021-01-06 14:00:00",950,135,3.59,4.30666666666667
"3718","2021-01-06 15:00:00",950,135,3.3,4.99333333333333
"3719","2021-01-06 16:00:00",950,135,3.32,7.19833333333333
"3720","2021-01-06 17:00:00",950,135,3.84,7.60833333333333
"3721","2021-01-06 18:00:00",950,135,3.88,7.26333333333333
"3722","2021-01-06 19:00:00",950,135,6.14,10.01
"3723","2021-01-06 20:00:00",950,135,10.9,23.9166666666667
"3724","2021-01-06 21:00:00",950,135,9.49,29.06
"3725","2021-01-06 22:00:00",950,135,7.05,10.295
"3726","2021-01-06 23:00:00",950,135,6.46,7.75333333333333
"3727","2021-01-07 00:00:00",951,135,4.83,6.6
"3728","2021-01-07 01:00:00",951,135,5.5,7.36333333333333
"3729","2021-01-07 02:00:00",951,135,4.46,6.54666666666667
"3730","2021-01-07 03:00:00",951,135,4.22,7.21166666666667
"3731","2021-01-07 04:00:00",951,135,6.38,10.82
"3732","2021-01-07 05:00:00",951,135,6.02,10.8333333333333
"3733","2021-01-07 06:00:00",951,135,5.66,11.3440677966102
"3734","2021-01-07 08:00:00",951,135,6.41,16.585
"3735","2021-01-07 09:00:00",951,135,5.78,14.2566666666667
"3736","2021-01-07 10:00:00",951,135,4.77,10.7
"3737","2021-01-07 11:00:00",951,135,4.59,9.15666666666667
"3738","2021-01-07 12:00:00",951,135,4.4,8.66333333333333
"3739","2021-01-07 13:00:00",951,135,8.27,18.035
"3740","2021-01-07 14:00:00",951,135,7.51,10.1533333333333
"3741","2021-01-07 15:00:00",951,135,8.23,11.96
"3742","2021-01-07 16:00:00",951,135,7.34,9.63666666666667
"3743","2021-01-07 17:00:00",951,135,10.4,15.6033333333333
"3744","2021-01-07 18:00:00",951,135,11.6,16.3033333333333
"3745","2021-01-07 19:00:00",951,135,13,15.285
"3746","2021-01-07 20:00:00",951,135,14.4,15.6616666666667
"3747","2021-01-07 21:00:00",951,135,17.9,35.83
"3748","2021-01-07 22:00:00",951,135,17.6,20.2516666666667
"3749","2021-01-07 23:00:00",951,135,15.8,16.06
"3750","2021-01-08 00:00:00",952,136,12.7,13.74
"3751","2021-01-08 01:00:00",952,136,10.7,11.3633333333333
"3752","2021-01-08 02:00:00",952,136,11.1,12.0816666666667
"3753","2021-01-08 03:00:00",952,136,12.6,13.27
"3754","2021-01-08 04:00:00",952,136,7.97,9.2
"3755","2021-01-08 05:00:00",952,136,8.32,10.2633333333333
"3756","2021-01-08 06:00:00",952,136,7.77,10.575
"3757","2021-01-08 07:00:00",952,136,7.69,12.7066666666667
"3758","2021-01-08 08:00:00",952,136,6.49,13.0915254237288
"3759","2021-01-08 10:00:00",952,136,5.06,8.11166666666667
"3760","2021-01-08 11:00:00",952,136,5.06,6.82833333333333
"3761","2021-01-08 12:00:00",952,136,5.15,6.46166666666667
"3762","2021-01-08 13:00:00",952,136,4.55,5.72166666666667
"3763","2021-01-08 14:00:00",952,136,4.71,8.06166666666667
"3764","2021-01-08 15:00:00",952,136,4.88,9.19666666666667
"3765","2021-01-08 16:00:00",952,136,4.13,8.71833333333333
"3766","2021-01-08 17:00:00",952,136,4.54,7.57833333333333
"3767","2021-01-08 18:00:00",952,136,6.7,10.03
"3768","2021-01-08 19:00:00",952,136,8.43,13.675
"3769","2021-01-08 20:00:00",952,136,12,24.24
"3770","2021-01-08 21:00:00",952,136,12.9,19.72
"3771","2021-01-08 22:00:00",952,136,11.4,17.7483333333333
"3772","2021-01-08 23:00:00",952,136,12.7,21.465
"3773","2021-01-09 00:00:00",953,136,10.6,14.825
"3774","2021-01-09 01:00:00",953,136,13.5,15.8933333333333
"3775","2021-01-09 02:00:00",953,136,11,12.03
"3776","2021-01-09 03:00:00",953,136,5.78,5.75833333333333
"3777","2021-01-09 04:00:00",953,136,6.27,6.48833333333333
"3778","2021-01-09 05:00:00",953,136,6.98,7.75166666666667
"3779","2021-01-09 06:00:00",953,136,7.6,8.69333333333333
"3780","2021-01-09 07:00:00",953,136,7.42,8.20666666666667
"3781","2021-01-09 08:00:00",953,136,8.49,8.97
"3782","2021-01-09 09:00:00",953,136,9.36,9.96666666666667
"3783","2021-01-09 10:00:00",953,136,11.3,12.0883333333333
"3784","2021-01-09 11:00:00",953,136,11.8,12.1333333333333
"3785","2021-01-09 12:00:00",953,136,11.1,11.995
"3786","2021-01-09 13:00:00",953,136,10.8,11.4016666666667
"3787","2021-01-09 14:00:00",953,136,12.1,11.0616666666667
"3788","2021-01-09 15:00:00",953,136,13.4,11.6116666666667
"3789","2021-01-09 16:00:00",953,136,14.7,12.1866666666667
"3790","2021-01-09 17:00:00",953,136,16.3,13.4283333333333
"3791","2021-01-09 18:00:00",953,136,17.9,13.8433333333333
"3792","2021-01-09 19:00:00",953,136,15.6,11.985
"3793","2021-01-09 20:00:00",953,136,8.22,7.10166666666667
"3794","2021-01-09 21:00:00",953,136,8.81,7.87333333333333
"3795","2021-01-09 22:00:00",953,136,7.01,6.40333333333333
"3796","2021-01-09 23:00:00",953,136,6.26,5.485
"3797","2021-01-10 00:00:00",954,136,8.06,7.30833333333333
"3798","2021-01-10 01:00:00",954,136,9.81,9.32666666666667
"3799","2021-01-10 02:00:00",954,136,11.2,10.7233333333333
"3800","2021-01-10 03:00:00",954,136,12.4,11.405
"3801","2021-01-10 04:00:00",954,136,13.9,12.2083333333333
"3802","2021-01-10 05:00:00",954,136,15.2,13.97
"3803","2021-01-10 06:00:00",954,136,15.5,13.4783333333333
"3804","2021-01-10 07:00:00",954,136,14.2,12.7033333333333
"3805","2021-01-10 08:00:00",954,136,14.2,11.995
"3806","2021-01-10 09:00:00",954,136,13.5,11.995
"3807","2021-01-10 10:00:00",954,136,12.7,11.3766666666667
"3808","2021-01-10 11:00:00",954,136,13.3,12.555
"3809","2021-01-10 12:00:00",954,136,12.7,12.4833333333333
"3810","2021-01-10 13:00:00",954,136,13.2,13.0616666666667
"3811","2021-01-10 14:00:00",954,136,13,13.4683333333333
"3812","2021-01-10 15:00:00",954,136,12.6,12.6483333333333
"3813","2021-01-10 16:00:00",954,136,14.2,13.7966666666667
"3814","2021-01-10 17:00:00",954,136,14.9,19.0033333333333
"3815","2021-01-10 18:00:00",954,136,15,18.315
"3816","2021-01-10 19:00:00",954,136,17.7,22.9633333333333
"3817","2021-01-10 20:00:00",954,136,18.7,22.18
"3818","2021-01-10 21:00:00",954,136,24.4,26.7933333333333
"3819","2021-01-10 22:00:00",954,136,18,17.5716666666667
"3820","2021-01-10 23:00:00",954,136,14,14.3716666666667
"3821","2021-01-11 00:00:00",955,136,11.5,12.615
"3822","2021-01-11 01:00:00",955,136,9.45,10.3233333333333
"3823","2021-01-11 02:00:00",955,136,6.66,8.61333333333333
"3824","2021-01-11 03:00:00",955,136,5.86,7.385
"3825","2021-01-11 04:00:00",955,136,4.44,6.965
"3826","2021-01-11 05:00:00",955,136,4.69,7.41833333333333
"3827","2021-01-11 06:00:00",955,136,3.99,7.645
"3828","2021-01-11 07:00:00",955,136,4.27,9.26166666666667
"3829","2021-01-11 08:00:00",955,136,4.68,11.5559322033898
"3830","2021-01-11 10:00:00",955,136,5.48,11.66
"3831","2021-01-11 11:00:00",955,136,4.34,7.95833333333333
"3832","2021-01-11 12:00:00",955,136,4.11,6.9
"3833","2021-01-11 13:00:00",955,136,3.59,5.01333333333333
"3834","2021-01-11 14:00:00",955,136,3.4,3.53166666666667
"3835","2021-01-11 15:00:00",955,136,3.77,3.86333333333333
"3836","2021-01-11 16:00:00",955,136,4.4,7.605
"3837","2021-01-11 17:00:00",955,136,6.21,15.7783333333333
"3838","2021-01-11 18:00:00",955,136,7.21,12.02
"3839","2021-01-11 19:00:00",955,136,8.42,14.1033333333333
"3840","2021-01-11 20:00:00",955,136,11.9,17.68
"3841","2021-01-11 21:00:00",955,136,10.8,13.045
"3842","2021-01-11 22:00:00",955,136,6.82,9.22833333333333
"3843","2021-01-11 23:00:00",955,136,8.49,11.8716666666667
"3844","2021-01-12 00:00:00",956,136,6.16,7.89833333333333
"3845","2021-01-12 01:00:00",956,136,3.93,5.26
"3846","2021-01-12 02:00:00",956,136,3.76,4.41833333333333
"3847","2021-01-12 03:00:00",956,136,3.22,4.15166666666667
"3848","2021-01-12 04:00:00",956,136,2.65,4.6
"3849","2021-01-12 05:00:00",956,136,2.45,4.29666666666667
"3850","2021-01-12 06:00:00",956,136,2.57,4.41694915254237
"3851","2021-01-12 09:00:00",956,136,3.5,7.65833333333333
"3852","2021-01-12 10:00:00",956,136,3.59,7.4
"3853","2021-01-12 11:00:00",956,136,3.45,6.105
"3854","2021-01-12 12:00:00",956,136,3.35,5.59166666666667
"3855","2021-01-12 13:00:00",956,136,3.41,7.415
"3856","2021-01-12 14:00:00",956,136,3.53,5.47
"3857","2021-01-12 15:00:00",956,136,4.07,10.0983333333333
"3858","2021-01-12 16:00:00",956,136,6.36,17.295
"3859","2021-01-12 17:00:00",956,136,10.1,17.08
"3860","2021-01-12 18:00:00",956,136,18.6,32.2066666666667
"3861","2021-01-12 19:00:00",956,136,19.6,34.385
"3862","2021-01-12 20:00:00",956,136,6.76,9.80847457627119
"3863","2021-01-12 22:00:00",956,136,4.25,5.61333333333333
"3864","2021-01-12 23:00:00",956,136,4.29,5.4
"3865","2021-01-13 00:00:00",957,136,4,5.02881355932203
"3866","2021-01-13 02:00:00",957,136,3.69,5.3
"3867","2021-01-13 04:00:00",957,136,2.97,3.115
"3868","2021-01-13 05:00:00",957,136,2.83,3.23833333333333
"3869","2021-01-13 06:00:00",957,136,3.44,6.23833333333333
"3870","2021-01-13 07:00:00",957,136,7.23,20.975
"3871","2021-01-13 08:00:00",957,136,7.11,21.2966666666667
"3872","2021-01-13 09:00:00",957,136,4.11,10.7816666666667
"3873","2021-01-13 10:00:00",957,136,4.84,13.8166666666667
"3874","2021-01-13 11:00:00",957,136,3.56,6.89666666666667
"3875","2021-01-13 12:00:00",957,136,3.22,5.03
"3876","2021-01-13 13:00:00",957,136,3.24,6.57118644067797
"3877","2021-01-13 16:00:00",957,136,2.85,8.47666666666667
"3878","2021-01-13 17:00:00",957,136,2.68,2.985
"3879","2021-01-13 18:00:00",957,136,2.56,1.32833333333333
"3880","2021-01-13 19:00:00",957,136,2.75,2.325
"3881","2021-01-13 20:00:00",957,136,2.92,2.90333333333333
"3882","2021-01-13 21:00:00",957,136,2.67,2.84333333333333
"3883","2021-01-13 22:00:00",957,136,2.51,1.25666666666667
"3884","2021-01-13 23:00:00",957,136,2.54,3.275
"3885","2021-01-14 00:00:00",958,136,2.81,4.85666666666667
"3886","2021-01-14 01:00:00",958,136,2.67,2.84
"3887","2021-01-14 02:00:00",958,136,2.74,1.93333333333333
"3888","2021-01-14 03:00:00",958,136,2.62,0.895
"3889","2021-01-14 04:00:00",958,136,2.55,0.865
"3890","2021-01-14 05:00:00",958,136,2.68,1.22666666666667
"3891","2021-01-14 06:00:00",958,136,2.76,2.15333333333333
"3892","2021-01-14 07:00:00",958,136,3.06,4.32
"3893","2021-01-14 08:00:00",958,136,3.19,2.93389830508475
"3894","2021-01-14 10:00:00",958,136,2.82,1.185
"3895","2021-01-14 11:00:00",958,136,2.8,1.57833333333333
"3896","2021-01-14 12:00:00",958,136,2.8,1.59333333333333
"3897","2021-01-14 13:00:00",958,136,2.79,2.10847457627119
"3898","2021-01-14 15:00:00",958,136,2.99,7.41166666666667
"3899","2021-01-14 16:00:00",958,136,2.8,3.855
"3900","2021-01-14 17:00:00",958,136,2.96,5.43166666666667
"3901","2021-01-14 18:00:00",958,136,3.8,4.21833333333333
"3902","2021-01-14 19:00:00",958,136,2.46,3.19166666666667
"3903","2021-01-14 20:00:00",958,136,2.74,3.51166666666667
"3904","2021-01-14 21:00:00",958,136,2.55,2.14833333333333
"3905","2021-01-14 22:00:00",958,136,2.48,1.87666666666667
"3906","2021-01-14 23:00:00",958,136,2.79,2.1
"3907","2021-01-15 00:00:00",959,137,4.47,13
"3908","2021-01-15 01:00:00",959,137,5.47,6.52833333333333
"3909","2021-01-15 02:00:00",959,137,3.49,4.29833333333333
"3910","2021-01-15 03:00:00",959,137,3.38,3.76666666666667
"3911","2021-01-15 04:00:00",959,137,2.96,3.49
"3912","2021-01-15 05:00:00",959,137,3.06,4.00333333333333
"3913","2021-01-15 06:00:00",959,137,3.79,5.89
"3914","2021-01-15 07:00:00",959,137,4.4,10.68
"3915","2021-01-15 08:00:00",959,137,5.13,8.615
"3916","2021-01-15 09:00:00",959,137,4.84,7.03666666666667
"3917","2021-01-15 10:00:00",959,137,4.12,6.885
"3918","2021-01-15 11:00:00",959,137,3.72,5.58166666666667
"3919","2021-01-15 12:00:00",959,137,3.3,5.65166666666667
"3920","2021-01-15 13:00:00",959,137,3.31,5.85333333333333
"3921","2021-01-15 14:00:00",959,137,3.3,8.07627118644068
"3922","2021-01-15 16:00:00",959,137,3.83,8.73333333333333
"3923","2021-01-15 17:00:00",959,137,5.26,11.3333333333333
"3924","2021-01-15 18:00:00",959,137,6.93,11.0916666666667
"3925","2021-01-15 19:00:00",959,137,9.19,11.7166666666667
"3926","2021-01-15 20:00:00",959,137,11.9,17.095
"3927","2021-01-15 21:00:00",959,137,11.3,15.9966666666667
"3928","2021-01-15 22:00:00",959,137,9.15,12.24
"3929","2021-01-15 23:00:00",959,137,5.32,6.05833333333333
"3930","2021-01-16 00:00:00",960,137,3.87,3.54333333333333
"3931","2021-01-16 01:00:00",960,137,3.54,3.14166666666667
"3932","2021-01-16 02:00:00",960,137,3.95,4.62
"3933","2021-01-16 03:00:00",960,137,3.83,3.45333333333333
"3934","2021-01-16 04:00:00",960,137,3.75,2.92
"3935","2021-01-16 05:00:00",960,137,3.51,3.5
"3936","2021-01-16 06:00:00",960,137,4.82,7.785
"3937","2021-01-16 07:00:00",960,137,3.36,3.84333333333333
"3938","2021-01-16 08:00:00",960,137,4.31,8.665
"3939","2021-01-16 09:00:00",960,137,4.63,8.05333333333333
"3940","2021-01-16 10:00:00",960,137,3.37,4.05166666666667
"3941","2021-01-16 11:00:00",960,137,2.6,1.42
"3942","2021-01-16 12:00:00",960,137,3.36,6.83166666666667
"3943","2021-01-16 13:00:00",960,137,4.57,11.4233333333333
"3944","2021-01-16 14:00:00",960,137,4.21,4.74666666666667
"3945","2021-01-16 15:00:00",960,137,3.59,3.21833333333333
"3946","2021-01-16 16:00:00",960,137,6.32,3.52833333333333
"3947","2021-01-16 17:00:00",960,137,5.13,4.735
"3948","2021-01-16 18:00:00",960,137,3.86,2.78
"3949","2021-01-16 19:00:00",960,137,3.96,4.005
"3950","2021-01-16 20:00:00",960,137,3.82,4.66833333333333
"3951","2021-01-16 21:00:00",960,137,3.12,2.735
"3952","2021-01-16 22:00:00",960,137,2.55,1.605
"3953","2021-01-16 23:00:00",960,137,2.81,1.61
"3954","2021-01-17 00:00:00",961,137,2.9,2.03166666666667
"3955","2021-01-17 01:00:00",961,137,2.9,2.44833333333333
"3956","2021-01-17 02:00:00",961,137,2.66,1.75333333333333
"3957","2021-01-17 03:00:00",961,137,2.62,1.715
"3958","2021-01-17 04:00:00",961,137,2.37,1.27333333333333
"3959","2021-01-17 05:00:00",961,137,2.71,1.49333333333333
"3960","2021-01-17 06:00:00",961,137,2.35,1.25833333333333
"3961","2021-01-17 07:00:00",961,137,2.39,1.31
"3962","2021-01-17 08:00:00",961,137,2.86,2.04833333333333
"3963","2021-01-17 09:00:00",961,137,3.72,2.85333333333333
"3964","2021-01-17 10:00:00",961,137,4.05,3.27833333333333
"3965","2021-01-17 11:00:00",961,137,2.69,1.65593220338983
"3966","2021-01-17 13:00:00",961,137,3.21,4.29666666666667
"3967","2021-01-17 14:00:00",961,137,2.7,6.88
"3968","2021-01-17 15:00:00",961,137,2.52,1.59333333333333
"3969","2021-01-17 16:00:00",961,137,2.51,1.24166666666667
"3970","2021-01-17 17:00:00",961,137,2.44,1.56333333333333
"3971","2021-01-17 18:00:00",961,137,2.39,1.96166666666667
"3972","2021-01-17 19:00:00",961,137,2.37,4.465
"3973","2021-01-17 20:00:00",961,137,2.3,1.43166666666667
"3974","2021-01-17 21:00:00",961,137,2.29,1.855
"3975","2021-01-17 22:00:00",961,137,2.31,2.57166666666667
"3976","2021-01-17 23:00:00",961,137,2.32,0.908333333333333
"3977","2021-01-18 00:00:00",962,137,2.36,1.24166666666667
"3978","2021-01-18 01:00:00",962,137,2.87,2.505
"3979","2021-01-18 02:00:00",962,137,2.55,2.76333333333333
"3980","2021-01-18 03:00:00",962,137,2.28,1.415
"3981","2021-01-18 04:00:00",962,137,1.89,1.04166666666667
"3982","2021-01-18 05:00:00",962,137,1.9,1.25
"3983","2021-01-18 06:00:00",962,137,1.97,1.26166666666667
"3984","2021-01-18 07:00:00",962,137,2.15,3.78333333333333
"3985","2021-01-18 08:00:00",962,137,2.57,7.93166666666667
"3986","2021-01-18 09:00:00",962,137,2.49,2.87666666666667
"3987","2021-01-18 10:00:00",962,137,2.36,1.63833333333333
"3988","2021-01-18 11:00:00",962,137,2.37,1.80666666666667
"3989","2021-01-18 12:00:00",962,137,2.42,2.865
"3990","2021-01-18 13:00:00",962,137,2.77,5.72333333333333
"3991","2021-01-18 14:00:00",962,137,2.55,2.51333333333333
"3992","2021-01-18 15:00:00",962,137,3.87,5.2
"3993","2021-01-18 16:00:00",962,137,4.28,2.93333333333333
"3994","2021-01-18 17:00:00",962,137,6.1,7.06333333333333
"3995","2021-01-18 18:00:00",962,137,4.01,9.61666666666667
"3996","2021-01-18 19:00:00",962,137,2.87,2.25166666666667
"3997","2021-01-18 20:00:00",962,137,2.14,0.733333333333333
"3998","2021-01-18 21:00:00",962,137,2.34,1.025
"3999","2021-01-18 22:00:00",962,137,2.31,0.92
"4000","2021-01-18 23:00:00",962,137,2.34,0.811666666666667
"4001","2021-01-19 00:00:00",963,137,2.56,1.285
"4002","2021-01-19 01:00:00",963,137,2.73,2.39666666666667
"4003","2021-01-19 02:00:00",963,137,2.62,1.70833333333333
"4004","2021-01-19 03:00:00",963,137,3.09,2.26166666666667
"4005","2021-01-19 04:00:00",963,137,3.78,2.82333333333333
"4006","2021-01-19 05:00:00",963,137,4.21,3.97
