InstrumentName, Chatfield Park
StartTime, 2021-06-01 00:00:00
EndTime, 2021-06-30 00:00:00
Date,O3,PM2.5
06/22/2021 16:00:00,47.0,15.7
06/22/2021 17:00:00,62.0,14.2
06/22/2021 18:00:00,71.0,14.6
06/22/2021 19:00:00,84.0,16.3
06/22/2021 20:00:00,86.0,15.1
06/22/2021 21:00:00,86.0,14.5
06/22/2021 22:00:00,82.0,14.4
06/22/2021 23:00:00,77.0,15.2
06/23/2021 00:00:00,63.0,13.7
06/23/2021 01:00:00,53.0,12.4
06/23/2021 02:00:00,51.0,13.3
06/23/2021 03:00:00,49.0,13.7
06/23/2021 04:00:00,52.0,14.5
06/23/2021 05:00:00,55.0,16.5
06/23/2021 06:00:00,54.0,16.9
06/23/2021 07:00:00,50.0,18.0
06/23/2021 08:00:00,48.0,18.9
06/23/2021 09:00:00,45.0,20.1
06/23/2021 10:00:00,40.0,20.5
06/23/2021 11:00:00,42.0,22.3
06/23/2021 12:00:00,42.0,22.1
06/23/2021 13:00:00,44.0,22.1
06/23/2021 14:00:00,43.0,20.5
06/23/2021 15:00:00,45.0,20.0
06/23/2021 16:00:00,52.0,18.3
06/23/2021 17:00:00,61.0,15.2
06/23/2021 18:00:00,60.0,11.9
06/23/2021 19:00:00,58.0,12.3
06/23/2021 20:00:00,55.0,13.3
06/23/2021 21:00:00,56.0,12.2
06/23/2021 22:00:00,58.0,12.9
06/23/2021 23:00:00,56.0,13.6
06/24/2021 00:00:00,41.0,12.1
06/24/2021 01:00:00,38.0,11.2
06/24/2021 02:00:00,34.0,13.5
06/24/2021 03:00:00,34.0,14.8
06/24/2021 04:00:00,33.0,15.3
06/24/2021 05:00:00,32.0,15.6
06/24/2021 06:00:00,34.0,16.4
06/24/2021 07:00:00,50.0,15.1
06/24/2021 08:00:00,49.0,13.6
06/24/2021 09:00:00,45.0,12.2
06/24/2021 10:00:00,38.0,12.6
06/24/2021 11:00:00,37.0,12.3
06/24/2021 12:00:00,35.0,12.4
06/24/2021 13:00:00,32.0,11.4
06/24/2021 14:00:00,33.0,10.6
06/24/2021 15:00:00,37.0,10.2
06/24/2021 16:00:00,45.0,10.5
06/24/2021 17:00:00,54.0,12.6
06/24/2021 18:00:00,63.0,13.1
06/24/2021 19:00:00,70.0,13.0
06/24/2021 20:00:00,72.0,13.0
06/24/2021 21:00:00,74.0,12.3
06/24/2021 22:00:00,65.0,10.7
06/24/2021 23:00:00,60.0,9.0
06/25/2021 00:00:00,57.0,4.7
06/25/2021 01:00:00,52.0,5.2
06/25/2021 02:00:00,50.0,10.4
06/25/2021 04:00:00,48.0,8.5
06/25/2021 05:00:00,39.0,6.4
06/25/2021 06:00:00,35.0,5.9
06/25/2021 07:00:00,25.0,6.3
06/25/2021 08:00:00,16.0,6.5
06/25/2021 09:00:00,20.0,7.7
06/25/2021 10:00:00,21.0,6.7
