InstrumentName, I-25 Denver
StartTime, 2021-06-01 00:00:00
EndTime, 2021-06-30 00:00:00
Date,CO,NO2,PM2.5
06/29/2021 00:00:00,0.178,5.0,3.5
06/29/2021 01:00:00,0.149,5.0,3.6
06/29/2021 02:00:00,0.247,10.0,4.2
06/29/2021 03:00:00,0.447,16.0,5.3
06/29/2021 04:00:00,0.36,16.0,5.2
06/29/2021 10:00:00,0.279,16.0,11.1
06/29/2021 11:00:00,0.424,22.0,8.5
06/29/2021 12:00:00,0.551,22.0,9.5
06/29/2021 13:00:00,0.464,18.0,10.4
06/29/2021 14:00:00,0.345,15.0,11.8
06/29/2021 15:00:00,0.513,24.0,12.6
06/29/2021 16:00:00,0.326,20.0,11.7
06/29/2021 17:00:00,0.344,24.0,10.9
06/29/2021 18:00:00,0.252,15.0,6.6
06/29/2021 19:00:00,0.197,11.0,3.5
06/29/2021 20:00:00,0.253,14.0,4.2
06/29/2021 21:00:00,0.51,32.0,6.7
06/29/2021 22:00:00,0.405,26.0,5.6
06/29/2021 23:00:00,0.46,27.0,8.5
06/30/2021 00:00:00,0.484,27.0,7.3
06/30/2021 01:00:00,0.546,30.0,7.2
06/30/2021 02:00:00,0.366,22.0,5.4
06/30/2021 04:00:00,0.322,,5.0
06/30/2021 05:00:00,0.436,23.0,5.8
06/30/2021 06:00:00,0.275,17.0,6.2
06/30/2021 07:00:00,0.27,12.0,4.4
06/30/2021 08:00:00,0.221,12.0,4.1
06/30/2021 09:00:00,0.199,10.0,4.3
06/30/2021 10:00:00,0.294,12.0,5.3
06/30/2021 11:00:00,0.544,18.0,6.8
06/30/2021 12:00:00,0.874,23.0,8.4
06/30/2021 13:00:00,0.61,21.0,7.7
06/30/2021 14:00:00,0.531,24.0,9.4
06/30/2021 15:00:00,0.403,20.0,8.1
06/30/2021 16:00:00,0.288,17.0,8.5
06/30/2021 17:00:00,0.451,25.0,9.4
06/30/2021 18:00:00,0.418,24.0,9.5
06/30/2021 19:00:00,0.27,16.0,6.7
06/30/2021 20:00:00,0.449,31.0,5.8
06/30/2021 21:00:00,0.517,34.0,4.7
06/30/2021 22:00:00,0.577,33.0,5.3
06/30/2021 23:00:00,0.677,30.0,5.8
                
