InstrumentName, Canary-DN-1,,,,,,
StartTime, 2020-09-01 00:00:00,,,,,,
EndTime, 2020-09-30 23:59:59,,,,,,
Date,IH,IT,P,TVOC,TVOC_Cal,WD,WS
09/06/2020 15:46:02.000000,13.62,91.35,846.55,0.375,0.184,195.01,1.17
09/06/2020 15:47:02.000000,15.03,91.51,846.57,0.378,0.187,220.2,1.17
09/06/2020 15:48:00.000000,13.66,91.58,846.54,0.378,0.187,214.16,1.33
09/06/2020 15:49:01.000000,13.52,91.74,846.56,0.377,0.186,170.67,1.03
09/06/2020 15:50:02.000000,13.23,91.9,846.53,0.377,0.186,168.87,1.35
09/06/2020 15:51:01.000000,13.47,92.05,846.53,0.38,0.19,164.28,0.83
09/06/2020 15:52:01.000000,13.71,92.23,846.54,0.382,0.192,225.02,0.86
09/06/2020 15:53:01.000000,14.62,92.39,846.55,0.384,0.195,199.23,0.52
09/06/2020 15:54:01.000000,14.33,92.57,846.53,0.384,0.195,187.21,0.26
09/06/2020 15:55:01.000000,13.25,92.8,846.51,0.384,0.195,174.66,1.38
09/06/2020 15:56:02.000000,13.73,93.0,846.56,0.386,0.197,199.46,1.35
09/06/2020 15:57:02.000000,13.53,93.11,846.54,0.386,0.197,208.21,1.19
09/06/2020 15:58:00.000000,13.76,93.33,846.58,0.386,0.197,209.44,1.17
09/06/2020 15:59:01.000000,12.71,93.43,846.53,0.387,0.198,165.75,1.79
09/06/2020 16:00:01.000000,12.78,93.6,846.55,0.388,0.2,160.89,1.64
09/06/2020 16:01:02.000000,13.08,93.87,846.55,0.389,0.201,164.84,0.95
09/06/2020 16:02:00.000000,12.73,94.06,846.53,0.391,0.203,159.38,1.09
09/06/2020 16:03:01.000000,13.16,94.17,846.52,0.39,0.202,190.59,0.91
09/06/2020 16:04:00.000000,12.88,94.28,846.57,0.391,0.203,182.96,0.87
09/06/2020 16:05:00.000000,12.03,94.44,846.58,0.393,0.206,164.83,1.43
09/06/2020 16:06:00.000000,11.92,94.53,846.55,0.393,0.206,169.82,1.76
09/06/2020 16:07:01.000000,12.01,94.64,846.59,0.393,0.206,158.18,1.35
09/06/2020 16:08:02.000000,11.77,94.71,846.6,0.394,0.207,170.76,1.71
09/06/2020 16:09:00.000000,11.81,94.77,846.59,0.395,0.208,167.22,0.74
09/06/2020 16:10:01.000000,11.71,94.87,846.59,0.395,0.208,159.75,1.66
09/06/2020 16:11:01.000000,11.92,94.96,846.55,0.395,0.208,163.57,1.39
09/06/2020 16:12:01.000000,11.86,95.02,846.54,0.395,0.208,149.93,0.72
09/06/2020 16:13:01.000000,12.22,95.14,846.59,0.396,0.209,182.85,0.82
09/06/2020 16:14:01.000000,12.45,95.27,846.58,0.396,0.209,205.88,0.85
09/06/2020 16:15:02.000000,12.49,95.38,846.6,0.399,0.213,187.35,1.34
09/06/2020 16:16:01.000000,11.89,95.54,846.57,0.398,0.212,160.73,1.39
09/06/2020 16:17:01.000000,11.95,95.63,846.6,0.399,0.213,166.87,0.97
09/06/2020 16:18:01.000000,11.77,95.76,846.6,0.399,0.213,155.02,0.89
09/06/2020 16:19:01.000000,11.57,95.92,846.59,0.4,0.214,162.99,1.36
09/06/2020 16:20:00.000000,11.55,96.06,846.58,0.4,0.214,170.67,1.44
09/06/2020 16:21:02.000000,11.55,96.17,846.57,0.403,0.218,180.03,1.5
09/06/2020 16:22:02.000000,11.3,96.31,846.56,0.401,0.215,172.96,1.37
09/06/2020 16:23:01.000000,11.53,96.42,846.58,0.402,0.216,162.24,0.93
09/06/2020 16:24:02.000000,11.39,96.6,846.6,0.404,0.219,170.9,1.07
09/06/2020 16:25:00.000000,11.02,96.75,846.61,0.405,0.22,170.63,1.34
09/06/2020 16:26:02.000000,11.11,96.91,846.59,0.407,0.223,181.74,1.6
09/06/2020 16:27:01.000000,10.76,97.05,846.57,0.408,0.224,192.64,1.18
09/06/2020 16:28:02.000000,11.72,97.18,846.62,0.406,0.221,215.72,1.31
09/06/2020 16:29:02.000000,11.5,97.32,846.58,0.408,0.224,198.96,1.24
09/06/2020 16:30:01.000000,10.67,97.5,846.56,0.407,0.223,184.61,1.23
09/06/2020 16:31:00.000000,10.43,97.68,846.57,0.408,0.224,101.93,0.66
09/06/2020 16:32:00.000000,10.38,97.83,846.53,0.411,0.227,-1.0,-1.0
09/06/2020 16:33:01.000000,10.03,98.01,846.55,0.412,0.229,158.81,1.29
09/06/2020 16:34:01.000000,9.97,98.17,846.53,0.413,0.23,178.02,1.12
09/06/2020 16:35:00.000000,10.09,98.33,846.5,0.415,0.232,174.91,0.95
09/06/2020 16:36:01.000000,10.18,98.53,846.52,0.417,0.235,180.94,1.13
09/06/2020 16:37:00.000000,10.06,98.73,846.5,0.416,0.233,137.34,0.48
09/06/2020 16:38:00.000000,9.92,98.92,846.45,0.43,0.25,168.31,0.6
09/06/2020 16:39:01.000000,9.41,99.14,846.46,0.42,0.238,160.56,1.13
09/06/2020 16:40:01.000000,9.19,99.36,846.47,0.419,0.237,147.79,0.69
09/06/2020 16:41:01.000000,9.19,99.55,846.44,0.43,0.25,176.91,1.02
09/06/2020 16:42:03.000000,9.34,99.81,846.46,0.425,0.244,172.28,0.94
09/06/2020 16:43:02.000000,8.98,100.02,846.46,0.426,0.246,160.91,1.04
09/06/2020 16:44:01.000000,8.83,100.29,846.46,0.426,0.246,174.16,0.8
09/06/2020 16:45:02.000000,9.36,100.56,846.46,0.43,0.25,254.81,0.69
09/06/2020 16:46:02.000000,10.52,100.8,846.43,0.432,0.253,222.62,0.88
09/06/2020 16:47:00.000000,9.51,101.01,846.46,0.431,0.252,210.81,1.3
09/06/2020 16:48:02.000000,9.33,101.19,846.42,0.434,0.255,243.08,0.66
09/06/2020 16:49:01.000000,9.43,101.41,846.43,0.435,0.256,236.57,1.0
09/06/2020 16:50:03.000000,9.48,101.64,846.4,0.436,0.258,222.66,1.07
09/06/2020 16:51:01.000000,9.01,101.86,846.39,0.437,0.259,191.67,0.64
09/06/2020 16:52:02.000000,7.31,101.95,846.39,0.441,0.264,31.61,0.9
09/06/2020 16:53:02.000000,7.16,101.95,846.41,0.444,0.267,59.79,1.08
09/06/2020 16:54:02.000000,7.07,101.61,846.39,0.437,0.259,70.8,1.48
09/06/2020 16:55:01.000000,7.19,101.71,846.41,0.439,0.261,57.47,0.98
09/06/2020 16:56:01.000000,6.95,101.89,846.41,0.439,0.261,80.72,1.36
09/06/2020 16:57:01.000000,6.91,102.24,846.4,0.44,0.262,83.2,0.67
09/06/2020 16:58:00.000000,6.82,102.54,846.38,0.445,0.268,88.33,0.78
09/06/2020 16:59:01.000000,6.39,102.81,846.42,0.444,0.267,118.25,0.78
09/06/2020 17:00:26.000000,6.2,103.14,846.38,0.445,0.268,119.92,1.32
09/06/2020 17:01:00.000000,6.0,103.14,846.4,0.447,0.271,56.52,1.27
09/06/2020 17:02:01.000000,6.1,103.39,846.38,0.448,0.272,79.73,0.89
09/06/2020 17:03:01.000000,6.17,103.08,846.35,0.448,0.272,69.3,1.27
09/06/2020 17:04:00.000000,5.86,103.08,846.32,0.448,0.272,79.27,1.39
09/06/2020 17:05:00.000000,5.92,103.57,846.33,0.45,0.275,108.66,1.06
09/06/2020 17:06:00.000000,5.82,103.95,846.31,0.451,0.276,119.07,0.87
09/06/2020 17:07:00.000000,5.92,104.22,846.29,0.455,0.281,122.28,0.79
09/06/2020 17:08:02.000000,5.58,104.43,846.3,0.457,0.283,122.16,0.78
09/06/2020 17:09:02.000000,5.62,104.58,846.32,0.457,0.283,81.65,0.82
09/06/2020 17:10:00.000000,5.26,104.61,846.31,0.459,0.285,79.58,0.66
09/06/2020 17:11:01.000000,5.3,104.85,846.33,0.461,0.288,97.67,0.91
09/06/2020 17:12:02.000000,5.22,105.15,846.31,0.463,0.29,131.36,0.97
09/06/2020 17:13:02.000000,5.35,105.37,846.29,0.462,0.289,163.94,0.45
09/06/2020 17:14:01.000000,5.77,105.6,846.29,0.464,0.291,231.94,1.07
09/06/2020 17:15:03.000000,5.2,105.37,846.27,0.465,0.293,223.44,1.83
09/06/2020 17:16:00.000000,4.57,105.58,846.19,0.46,0.287,171.45,2.02
09/06/2020 17:17:02.000000,5.79,105.44,846.17,0.463,0.29,206.83,2.3
09/06/2020 17:18:01.000000,5.55,105.69,846.19,0.464,0.291,201.53,0.93
09/06/2020 17:19:01.000000,4.9,105.82,846.21,0.463,0.29,291.7,1.13
09/06/2020 17:20:02.000000,5.25,105.85,846.23,0.465,0.293,289.18,1.55
09/06/2020 17:21:01.000000,6.58,105.82,846.24,0.465,0.293,294.72,1.07
09/06/2020 17:22:02.000000,5.26,105.75,846.18,0.461,0.288,345.79,1.36
09/06/2020 17:23:00.000000,4.82,105.48,846.14,0.462,0.289,39.25,1.1
09/06/2020 17:24:02.000000,4.75,105.22,846.14,0.462,0.289,76.72,1.35
09/06/2020 17:25:00.000000,5.18,104.94,846.19,0.46,0.287,57.32,1.31
09/06/2020 17:26:00.000000,4.82,104.59,846.15,0.458,0.284,63.57,1.61
09/06/2020 17:27:01.000000,4.92,104.34,846.13,0.455,0.281,61.51,1.41
09/06/2020 17:28:01.000000,5.06,104.63,846.13,0.456,0.282,50.54,1.15
09/06/2020 17:29:02.000000,4.9,104.49,846.13,0.456,0.282,46.14,1.14
09/06/2020 17:30:01.000000,4.87,104.88,846.12,0.457,0.283,99.28,1.17
09/06/2020 17:31:02.000000,5.14,104.92,846.15,0.46,0.287,33.89,1.65
09/06/2020 17:32:01.000000,5.0,105.12,846.16,0.461,0.288,345.58,1.43
09/06/2020 17:33:02.000000,5.46,105.42,846.18,0.461,0.288,324.85,1.04
09/06/2020 17:34:00.000000,5.06,105.42,846.19,0.469,0.298,2.78,1.93
09/06/2020 17:35:00.000000,4.28,105.62,846.22,0.459,0.285,333.54,1.95
09/06/2020 17:36:00.000000,4.18,105.78,846.15,0.459,0.285,345.58,0.87
09/06/2020 17:37:01.000000,4.31,106.0,845.94,0.46,0.287,187.57,2.03
09/06/2020 17:38:00.000000,3.97,106.2,846.07,0.459,0.285,211.77,1.86
09/06/2020 17:39:00.000000,3.96,106.32,846.0,0.462,0.289,323.12,1.05
09/06/2020 17:40:02.000000,3.87,106.32,845.99,0.465,0.293,350.87,1.57
09/06/2020 17:41:00.000000,3.84,106.29,846.01,0.464,0.291,334.57,1.47
09/06/2020 17:42:01.000000,3.71,106.32,845.96,0.462,0.289,300.35,2.03
09/06/2020 17:43:00.000000,3.78,106.29,845.93,0.461,0.288,291.51,1.72
09/06/2020 17:44:00.000000,4.11,106.25,845.91,0.46,0.287,309.21,1.34
09/06/2020 17:45:00.000000,3.56,106.23,845.89,0.459,0.285,319.71,1.46
09/06/2020 17:46:00.000000,3.8,106.12,845.9,0.463,0.29,356.82,1.82
09/06/2020 17:47:02.000000,3.68,105.75,845.94,0.464,0.291,11.04,1.54
09/06/2020 17:48:00.000000,4.44,105.51,845.99,0.464,0.291,1.62,2.13
09/06/2020 17:49:01.000000,3.58,105.8,846.0,0.459,0.285,323.28,1.8
09/06/2020 17:50:01.000000,3.35,105.93,845.87,0.456,0.282,298.5,1.88
09/06/2020 17:51:02.000000,3.91,106.0,845.85,0.457,0.283,279.51,2.78
09/06/2020 17:52:00.000000,3.38,105.98,845.85,0.455,0.281,304.2,2.08
09/06/2020 17:53:01.000000,3.91,105.94,845.83,0.457,0.283,283.26,1.27
09/06/2020 17:54:00.000000,2.89,105.87,845.81,0.457,0.283,323.71,1.77
09/06/2020 17:55:00.000000,3.2,105.82,845.83,0.457,0.283,349.8,1.19
09/06/2020 17:56:01.000000,3.29,105.33,845.78,0.456,0.282,22.46,1.67
09/06/2020 17:57:02.000000,4.08,105.62,845.8,0.454,0.279,330.04,0.68
09/06/2020 17:58:02.000000,3.69,105.24,845.78,0.457,0.283,18.4,2.06
09/06/2020 17:59:02.000000,3.85,105.66,845.77,0.456,0.282,314.25,1.12
09/06/2020 18:00:02.000000,3.44,105.69,845.7,0.457,0.283,339.83,1.53
09/06/2020 18:01:01.000000,3.23,105.67,845.74,0.458,0.284,18.41,2.05
09/06/2020 18:02:00.000000,3.3,105.8,845.72,0.462,0.289,5.68,1.96
09/06/2020 18:03:01.000000,3.45,106.03,845.73,0.461,0.288,359.16,1.2
09/06/2020 18:04:00.000000,3.9,106.34,845.75,0.462,0.289,314.31,1.38
09/06/2020 18:05:01.000000,3.54,106.54,845.75,0.457,0.283,310.23,2.62
09/06/2020 18:06:02.000000,4.0,106.57,845.72,0.462,0.289,294.82,1.57
09/06/2020 18:07:02.000000,3.36,106.57,845.68,0.462,0.289,321.85,1.23
09/06/2020 18:08:00.000000,2.87,105.96,845.6,0.461,0.288,38.95,1.5
09/06/2020 18:09:02.000000,3.2,106.29,845.62,0.46,0.287,100.05,0.47
09/06/2020 18:10:02.000000,3.41,106.66,845.57,0.462,0.289,204.92,0.33
09/06/2020 18:11:01.000000,3.27,107.02,845.59,0.466,0.294,116.43,0.35
09/06/2020 18:12:02.000000,3.13,107.19,845.65,0.47,0.299,1.07,0.89
09/06/2020 18:13:00.000000,3.6,107.33,845.57,0.469,0.298,308.24,2.5
09/06/2020 18:14:02.000000,2.86,106.88,845.58,0.47,0.299,353.36,3.19
09/06/2020 18:15:02.000000,2.96,105.73,845.57,0.466,0.294,30.66,3.33
09/06/2020 18:16:01.000000,3.19,105.4,845.6,0.463,0.29,22.37,2.52
09/06/2020 18:17:00.000000,3.18,105.17,845.58,0.462,0.289,12.98,2.56
09/06/2020 18:18:02.000000,3.19,104.72,845.55,0.457,0.283,25.83,2.75
09/06/2020 18:19:01.000000,3.31,104.52,845.56,0.456,0.282,29.08,2.59
09/06/2020 18:20:01.000000,3.23,104.34,845.51,0.453,0.278,16.92,2.45
09/06/2020 18:21:01.000000,3.65,103.73,845.5,0.451,0.276,33.13,2.95
09/06/2020 18:22:02.000000,3.78,103.32,845.49,0.445,0.268,36.01,3.32
09/06/2020 18:23:03.000000,3.78,103.44,845.48,0.445,0.268,11.41,2.81
09/06/2020 18:24:01.000000,3.88,103.55,845.5,0.449,0.273,10.09,2.3
09/06/2020 18:25:01.000000,4.07,104.22,845.53,0.448,0.272,324.08,1.55
09/06/2020 18:26:02.000000,3.83,104.52,845.52,0.452,0.277,344.92,1.43
09/06/2020 18:27:01.000000,3.53,104.85,845.46,0.448,0.272,339.77,1.4
09/06/2020 18:28:00.000000,3.8,105.13,845.48,0.451,0.276,311.2,0.99
09/06/2020 18:29:00.000000,5.42,105.35,845.44,0.455,0.281,309.58,1.23
09/06/2020 18:30:00.000000,5.14,105.58,845.46,0.453,0.278,290.79,2.07
09/06/2020 18:31:02.000000,4.54,105.76,845.43,0.454,0.279,307.49,2.62
09/06/2020 18:32:01.000000,4.16,105.93,845.41,0.452,0.277,301.78,2.55
09/06/2020 18:33:01.000000,3.5,105.87,845.43,0.454,0.279,324.54,2.04
09/06/2020 18:34:01.000000,4.07,105.89,845.42,0.454,0.279,302.55,2.64
09/06/2020 18:35:02.000000,5.08,105.94,845.42,0.457,0.283,306.36,2.19
09/06/2020 18:36:02.000000,4.09,105.98,845.36,0.455,0.281,290.58,2.25
09/06/2020 18:37:01.000000,4.4,106.02,845.33,0.457,0.283,297.77,1.89
09/06/2020 18:38:02.000000,5.39,106.03,845.38,0.457,0.283,284.18,1.87
09/06/2020 18:39:01.000000,3.9,105.93,845.39,0.451,0.276,347.94,1.65
09/06/2020 18:40:02.000000,3.86,105.42,845.37,0.451,0.276,11.17,2.73
09/06/2020 18:41:00.000000,3.72,105.67,845.39,0.451,0.276,349.39,1.94
09/06/2020 18:42:00.000000,3.56,105.28,845.38,0.448,0.272,9.76,2.82
09/06/2020 18:43:01.000000,3.67,105.46,845.37,0.45,0.275,349.18,2.11
09/06/2020 18:44:01.000000,4.54,105.67,845.34,0.453,0.278,330.38,1.39
09/06/2020 18:45:01.000000,4.06,105.91,845.35,0.453,0.278,343.93,1.23
09/06/2020 18:46:02.000000,3.58,105.55,845.28,0.456,0.282,17.67,2.14
09/06/2020 18:47:01.000000,3.75,105.35,845.3,0.451,0.276,22.1,2.89
09/06/2020 18:48:02.000000,3.69,104.83,845.33,0.448,0.272,19.2,2.58
09/06/2020 18:49:01.000000,3.79,105.22,845.29,0.451,0.276,4.46,1.82
09/06/2020 18:50:01.000000,3.81,105.58,845.27,0.452,0.277,347.35,1.64
09/06/2020 18:51:01.000000,3.61,105.8,845.25,0.454,0.279,334.78,1.75
09/06/2020 18:52:02.000000,3.91,105.69,845.28,0.457,0.283,17.7,2.02
09/06/2020 18:53:02.000000,3.95,106.02,845.27,0.456,0.282,342.73,1.2
09/06/2020 18:54:01.000000,3.27,105.71,845.24,0.455,0.281,5.08,2.43
09/06/2020 18:55:01.000000,3.41,105.33,845.17,0.452,0.277,27.84,2.66
09/06/2020 18:56:00.000000,3.55,105.35,845.24,0.453,0.278,15.47,2.59
09/06/2020 18:57:00.000000,3.52,105.58,845.23,0.452,0.277,343.82,2.28
09/06/2020 18:58:01.000000,3.59,105.55,845.21,0.45,0.275,10.65,1.97
09/06/2020 18:59:02.000000,3.65,105.89,845.21,0.455,0.281,6.49,1.42
09/06/2020 19:00:27.000000,3.32,105.82,845.18,0.454,0.279,8.87,2.04
09/06/2020 19:01:00.000000,3.29,105.93,845.15,0.455,0.281,5.66,2.15
09/06/2020 19:02:00.000000,3.43,106.16,845.22,0.457,0.283,0.18,1.64
09/06/2020 19:03:01.000000,3.34,106.52,845.19,0.459,0.285,351.77,1.42
09/06/2020 19:04:02.000000,3.18,106.2,845.21,0.456,0.282,359.58,2.67
09/06/2020 19:05:02.000000,3.33,106.36,845.21,0.458,0.284,351.83,1.96
09/06/2020 19:06:02.000000,3.34,106.05,845.15,0.456,0.282,3.21,2.59
09/06/2020 19:07:00.000000,3.83,106.41,845.17,0.456,0.282,318.93,2.0
09/06/2020 19:08:01.000000,3.59,106.45,845.2,0.46,0.287,347.71,1.7
09/06/2020 19:09:01.000000,3.76,106.29,845.15,0.455,0.281,6.96,1.85
09/06/2020 19:10:01.000000,3.62,106.61,845.15,0.457,0.283,322.14,1.71
09/06/2020 19:11:01.000000,3.64,106.79,845.1,0.458,0.284,326.09,1.93
09/06/2020 19:12:03.000000,3.7,106.59,845.12,0.459,0.285,13.02,1.57
09/06/2020 19:13:02.000000,3.52,106.92,845.07,0.46,0.287,318.73,1.36
09/06/2020 19:14:01.000000,3.69,107.24,845.06,0.463,0.29,174.08,0.5
09/06/2020 19:15:00.000000,3.1,107.42,844.98,0.465,0.293,353.19,0.89
09/06/2020 19:16:02.000000,4.54,107.74,844.98,0.467,0.295,268.92,0.98
09/06/2020 19:17:00.000000,3.84,108.03,844.99,0.469,0.298,222.56,1.17
09/06/2020 19:18:02.000000,3.62,108.23,844.97,0.47,0.299,249.07,0.91
09/06/2020 19:19:02.000000,3.1,108.45,844.98,0.471,0.3,28.1,0.77
09/06/2020 19:20:01.000000,3.06,108.59,845.0,0.473,0.302,348.74,1.71
09/06/2020 19:21:01.000000,3.05,108.66,844.98,0.476,0.306,7.11,1.07
09/06/2020 19:22:01.000000,2.76,108.79,845.0,0.476,0.306,84.18,0.92
09/06/2020 19:23:02.000000,3.05,108.88,844.98,0.476,0.306,5.28,1.43
09/06/2020 19:24:02.000000,3.22,108.46,845.04,0.481,0.312,16.07,2.32
09/06/2020 19:25:01.000000,3.12,107.89,844.97,0.476,0.306,18.81,3.05
09/06/2020 19:26:02.000000,3.16,107.15,845.03,0.473,0.302,11.77,3.4
09/06/2020 19:27:01.000000,2.99,107.33,845.0,0.468,0.296,1.16,2.6
09/06/2020 19:28:01.000000,3.12,107.2,844.99,0.469,0.298,4.58,1.81
09/06/2020 19:29:00.000000,2.99,106.95,844.94,0.465,0.293,17.85,2.15
09/06/2020 19:30:03.000000,3.91,107.15,844.96,0.465,0.293,353.72,2.36
09/06/2020 19:31:01.000000,5.22,107.15,844.87,0.465,0.293,254.28,3.16
09/06/2020 19:32:02.000000,5.62,107.62,844.98,0.466,0.294,275.51,1.78
09/06/2020 19:33:01.000000,3.47,107.26,844.96,0.465,0.293,30.13,1.77
09/06/2020 19:34:00.000000,3.4,106.02,844.96,0.46,0.287,45.22,3.03
09/06/2020 19:35:01.000000,3.35,105.62,844.98,0.46,0.287,24.17,2.98
09/06/2020 19:36:01.000000,3.5,105.1,844.99,0.455,0.281,35.35,3.12
09/06/2020 19:37:01.000000,3.52,104.67,844.99,0.452,0.277,41.91,3.08
09/06/2020 19:38:02.000000,3.52,104.99,844.96,0.453,0.278,37.31,1.66
09/06/2020 19:39:01.000000,3.42,105.33,844.9,0.453,0.278,54.7,1.41
09/06/2020 19:40:01.000000,3.28,105.76,844.86,0.457,0.283,78.62,1.11
09/06/2020 19:41:00.000000,3.23,106.3,844.91,0.457,0.283,48.39,0.6
09/06/2020 19:42:02.000000,3.42,106.68,844.9,0.461,0.288,0.94,1.38
09/06/2020 19:43:02.000000,3.44,106.3,844.87,0.46,0.287,20.99,2.71
09/06/2020 19:44:01.000000,3.44,106.74,844.88,0.462,0.289,352.13,2.27
09/06/2020 19:45:01.000000,3.48,106.39,844.87,0.461,0.288,18.49,2.6
09/06/2020 19:46:02.000000,3.46,106.25,844.88,0.461,0.288,12.62,2.61
09/06/2020 19:47:02.000000,3.46,106.34,844.85,0.459,0.285,10.78,2.46
09/06/2020 19:48:01.000000,3.61,106.05,844.9,0.46,0.287,11.78,2.78
09/06/2020 19:49:02.000000,3.78,106.39,844.91,0.458,0.284,343.19,2.81
09/06/2020 19:50:01.000000,3.81,106.66,844.9,0.46,0.287,348.8,2.18
09/06/2020 19:51:01.000000,3.75,106.39,844.86,0.461,0.288,358.5,3.25
09/06/2020 19:52:01.000000,4.16,106.34,844.87,0.46,0.287,3.94,1.98
09/06/2020 19:53:02.000000,3.92,105.75,844.88,0.458,0.284,18.01,3.23
09/06/2020 19:54:01.000000,4.05,104.63,844.79,0.46,0.287,37.52,3.38
09/06/2020 19:55:01.000000,4.2,104.45,844.75,0.451,0.276,34.41,3.09
09/06/2020 19:56:03.000000,4.28,104.47,844.86,0.449,0.273,15.16,3.12
09/06/2020 19:57:02.000000,4.43,104.2,844.83,0.446,0.27,24.44,2.65
09/06/2020 19:58:01.000000,4.25,104.02,844.84,0.448,0.272,23.43,3.35
09/06/2020 19:59:02.000000,4.22,103.51,844.87,0.444,0.267,31.42,3.54
09/06/2020 20:00:01.000000,4.45,103.64,844.86,0.445,0.268,25.55,3.13
09/06/2020 20:01:00.000000,4.16,103.82,844.9,0.445,0.268,25.13,2.96
09/06/2020 20:02:00.000000,4.0,104.29,844.89,0.446,0.27,3.65,2.29
09/06/2020 20:03:01.000000,3.92,104.27,844.92,0.448,0.272,3.36,2.97
09/06/2020 20:04:00.000000,3.91,104.47,844.87,0.447,0.271,10.9,2.51
09/06/2020 20:05:02.000000,3.91,104.83,844.81,0.447,0.271,348.8,2.09
09/06/2020 20:06:02.000000,4.04,104.68,844.78,0.448,0.272,10.37,2.77
09/06/2020 20:07:00.000000,3.92,104.63,844.77,0.448,0.272,0.23,2.49
09/06/2020 20:08:00.000000,4.09,104.56,844.8,0.447,0.271,6.09,2.49
09/06/2020 20:09:01.000000,4.05,104.9,844.79,0.447,0.271,356.17,1.54
09/06/2020 20:10:01.000000,4.11,104.52,844.79,0.447,0.271,17.06,2.51
09/06/2020 20:11:01.000000,3.98,104.2,844.81,0.445,0.268,24.76,2.82
09/06/2020 20:12:01.000000,4.13,104.04,844.8,0.446,0.27,26.68,2.36
09/06/2020 20:13:00.000000,4.09,103.44,844.78,0.441,0.264,21.8,4.0
09/06/2020 20:14:01.000000,4.38,103.15,844.81,0.436,0.258,19.11,3.25
09/06/2020 20:15:01.000000,4.54,103.35,844.81,0.437,0.259,23.31,1.98
09/06/2020 20:16:01.000000,4.19,103.53,844.76,0.439,0.261,8.82,2.03
09/06/2020 20:17:01.000000,4.29,104.14,844.72,0.442,0.265,321.02,1.84
09/06/2020 20:18:01.000000,4.41,104.36,844.71,0.443,0.266,278.22,1.22
09/06/2020 20:19:02.000000,4.17,103.64,844.77,0.442,0.265,27.27,3.2
09/06/2020 20:20:02.000000,4.41,102.78,844.69,0.438,0.26,31.15,4.03
09/06/2020 20:21:01.000000,4.37,102.52,844.7,0.435,0.256,27.03,3.39
09/06/2020 20:22:01.000000,4.57,102.04,844.72,0.431,0.252,36.36,3.82
09/06/2020 20:23:02.000000,4.52,101.93,844.68,0.428,0.248,33.07,2.96
09/06/2020 20:24:02.000000,4.64,102.11,844.71,0.431,0.252,38.29,2.09
09/06/2020 20:25:02.000000,4.58,102.04,844.68,0.432,0.253,38.31,2.57
09/06/2020 20:26:01.000000,4.7,101.89,844.66,0.429,0.249,39.65,2.72
09/06/2020 20:27:02.000000,4.78,102.09,844.66,0.432,0.253,47.78,2.25
09/06/2020 20:28:01.000000,4.93,101.93,844.66,0.432,0.253,33.35,3.45
09/06/2020 20:29:01.000000,4.79,101.97,844.69,0.431,0.252,15.46,3.53
09/06/2020 20:30:02.000000,4.66,102.09,844.7,0.431,0.252,1.95,3.12
09/06/2020 20:31:02.000000,4.79,102.27,844.65,0.432,0.253,8.71,2.28
09/06/2020 20:32:02.000000,4.65,102.65,844.6,0.432,0.253,351.82,2.55
09/06/2020 20:33:01.000000,4.62,102.13,844.61,0.428,0.248,34.6,2.83
09/06/2020 20:34:01.000000,4.8,102.7,844.56,0.432,0.253,352.7,1.36
09/06/2020 20:35:02.000000,4.67,103.08,844.6,0.434,0.255,38.21,1.05
09/06/2020 20:36:02.000000,4.28,103.3,844.59,0.436,0.258,64.95,0.89
09/06/2020 20:37:00.000000,4.28,103.71,844.54,0.439,0.261,7.66,0.95
09/06/2020 20:38:02.000000,4.23,103.73,844.57,0.442,0.265,61.05,1.47
09/06/2020 20:39:01.000000,4.27,103.84,844.55,0.44,0.262,58.57,1.82
09/06/2020 20:40:00.000000,4.36,103.23,844.51,0.439,0.261,58.31,3.32
09/06/2020 20:41:00.000000,4.55,102.92,844.54,0.439,0.261,28.28,3.27
09/06/2020 20:42:02.000000,4.45,103.48,844.54,0.44,0.262,344.94,2.44
09/06/2020 20:43:00.000000,4.26,103.41,844.52,0.439,0.261,43.77,1.89
09/06/2020 20:44:01.000000,4.39,104.02,844.52,0.441,0.264,94.9,1.31
09/06/2020 20:45:01.000000,4.32,103.89,844.5,0.443,0.266,38.62,1.4
09/06/2020 20:46:01.000000,4.41,103.69,844.52,0.442,0.265,64.9,1.61
09/06/2020 20:47:02.000000,4.15,103.84,844.44,0.44,0.262,72.6,1.78
09/06/2020 20:48:01.000000,4.23,103.75,844.42,0.44,0.262,54.86,1.87
09/06/2020 20:49:02.000000,4.28,103.66,844.43,0.442,0.265,60.41,1.83
09/06/2020 20:50:00.000000,4.31,103.23,844.41,0.44,0.262,33.0,2.93
09/06/2020 20:51:01.000000,4.51,103.44,844.44,0.437,0.259,18.51,1.97
09/06/2020 20:52:00.000000,4.43,102.9,844.43,0.436,0.258,41.09,2.95
09/06/2020 20:53:01.000000,4.31,103.03,844.41,0.437,0.259,43.62,1.91
09/06/2020 20:54:02.000000,4.31,102.99,844.34,0.435,0.256,37.61,1.87
09/06/2020 20:55:02.000000,4.37,103.42,844.37,0.437,0.259,29.14,1.14
09/06/2020 20:56:01.000000,4.36,103.77,844.33,0.439,0.261,8.65,1.85
09/06/2020 20:57:00.000000,4.25,103.51,844.37,0.439,0.261,41.45,2.05
09/06/2020 20:58:01.000000,4.41,103.55,844.36,0.44,0.262,69.23,1.86
09/06/2020 20:59:02.000000,4.43,103.21,844.32,0.44,0.262,47.69,2.92
09/06/2020 21:00:33.000000,4.59,102.88,844.31,0.438,0.26,41.54,2.93
