InstrumentName, I-25 Globeville,,,,
09/26/2020 08:05:00.000000,16.1,15.897619,26.283203,235.140426,4.914941
09/26/2020 08:06:00.000000,18.816667,16.247059,26.396576,236.58522,4.458984
09/26/2020 08:07:00.000000,19.44,15.66988,26.331116,238.365946,4.984325999999999
09/26/2020 08:08:00.000000,19.383333,16.25,26.311432,233.56633,4.888965
09/26/2020 08:09:00.000000,20.05,16.097778,26.29602,238.616724,4.615869
09/26/2020 08:10:00.000000,20.066667,14.573256,26.170898,228.812013,3.789063
09/26/2020 08:11:00.000000,20.0,15.665517,26.069122,214.916015,3.647217
09/26/2020 08:12:00.000000,19.483333,14.833708,25.278717,206.792313,6.12251
09/26/2020 08:13:00.000000,18.066667,13.998864,25.144745,218.93436,5.312451
09/26/2020 08:14:00.000000,17.62,15.066279,24.937378,243.108917,5.14292
09/26/2020 08:15:00.000000,16.86,16.393258,25.083405,269.469474,7.539941
09/26/2020 08:16:00.000000,15.983333,18.311111,27.108856,275.737825,9.502197
09/26/2020 08:17:00.000000,17.02,17.193103,28.467957,264.112794,8.779639
09/26/2020 08:18:00.000000,17.966667,17.634831,28.050476,242.827586,7.557373
09/26/2020 08:19:00.000000,19.2,18.407865,28.051239,228.573857,7.073389
09/26/2020 08:20:00.000000,20.133333,19.707143,28.584686,232.665083,7.479102
09/26/2020 08:21:00.000000,21.05,18.849398,28.860107,228.401288,6.925049
09/26/2020 08:22:00.000000,22.45,18.273034,29.112183,225.985804,6.523096
09/26/2020 08:23:00.000000,22.54,17.884444,27.893311,208.409214,7.617188
09/26/2020 08:24:00.000000,21.48,14.746988,25.12735,207.466421,10.319434
09/26/2020 08:25:00.000000,20.4,14.227711,24.499603,210.425258,10.052148
09/26/2020 08:26:00.000000,19.02,14.72,24.495026,215.987043,9.276611
09/26/2020 08:27:00.000000,17.216667,15.555556,24.931274,218.198292,8.304199
09/26/2020 08:28:00.000000,15.68,16.168182,24.957367,217.824695,6.68374
09/26/2020 08:29:00.000000,14.8,,,,
09/26/2020 08:30:00.000000,14.3,15.213333,25.023132,207.825722,6.759619
09/26/2020 08:31:00.000000,13.333333,15.931111,25.022827,202.07849,9.115967
09/26/2020 08:32:00.000000,13.933333,15.421111,25.516602,196.275568,9.288574
09/26/2020 08:33:00.000000,14.8,15.32,25.992828,193.977314,7.916943
09/26/2020 08:34:00.000000,15.566667,16.19,26.160675,204.034497,7.298975
09/26/2020 08:35:00.000000,16.316667,15.494318,26.005341,226.134289,7.600781
09/26/2020 08:36:00.000000,24.933333,15.575556,26.319977,253.82529,6.849854
09/26/2020 08:37:00.000000,17.516667,16.582222,27.264038,263.180106,6.493359
09/26/2020 08:38:00.000000,22.88,17.327778,27.659851,270.361277,4.184521
09/26/2020 08:39:00.000000,23.4,17.413793,27.697388,233.178602,6.360742
09/26/2020 08:40:00.000000,23.266667,17.540698,26.756989,226.925135,8.067675999999999
09/26/2020 08:41:00.000000,22.3,15.48,27.039276,240.325524,6.66665
09/26/2020 08:42:00.000000,21.1,14.955172,27.490021,229.579822,6.260596
09/26/2020 08:43:00.000000,20.0,16.235632,27.672516,238.700498,4.393701
09/26/2020 08:44:00.000000,21.216667,15.886667,27.725159,216.514211,5.533936
09/26/2020 08:45:00.000000,18.316667,15.132184,27.780853,202.147886,5.292627
09/26/2020 08:46:00.000000,23.283333,15.233708,27.402893,194.888869,6.955469
09/26/2020 08:47:00.000000,23.56,15.988889,27.663666,196.982275,6.876514
09/26/2020 08:48:00.000000,23.133333,16.970455,27.658478,206.916051,6.413721
09/26/2020 08:49:00.000000,22.366667,15.99,27.411133,209.546281,7.665381
09/26/2020 08:50:00.000000,16.95,14.78,27.182709,213.357638,7.166357
09/26/2020 08:51:00.000000,20.883333,14.456818,27.304626,219.354368,6.133447
09/26/2020 08:52:00.000000,16.416667,16.496591,27.468506,208.447043,6.099609
09/26/2020 08:53:00.000000,16.75,17.1,27.67572,198.951372,6.03501
09/26/2020 08:54:00.000000,16.8,16.425843,27.79184,200.518583,5.7479
09/26/2020 08:55:00.000000,17.016667,15.274157,27.85257,202.602175,5.489502
09/26/2020 08:56:00.000000,17.366667,15.565556,27.9133,196.096489,3.864941
09/26/2020 08:57:00.000000,17.6,16.533333,27.970978,184.906476,5.227344
09/26/2020 08:58:00.000000,17.583333,16.984091,28.046661,170.240351,4.759766
09/26/2020 08:59:00.000000,17.616667,14.588889,28.048645,186.578874,4.941602
09/26/2020 09:00:00.000000,17.816667,16.476744,28.033539,203.853882,4.833936
09/26/2020 09:01:00.000000,19.016667,17.086667,27.827392,210.248789,3.20083
09/26/2020 09:02:00.000000,20.0,16.093333,27.749115,241.449947,3.711816
09/26/2020 09:03:00.000000,40.55,15.424444,27.560974,246.338056,4.544775
09/26/2020 09:04:00.000000,16.75,14.624444,27.612549,230.100763,5.016113
09/26/2020 09:05:00.000000,16.66,13.998876,27.470947,209.565645,4.65791
09/26/2020 09:06:00.000000,16.416667,14.175,26.730438,213.219477,5.333984
09/26/2020 09:07:00.000000,16.75,14.307865,25.716492,210.877405,7.29043
09/26/2020 09:08:00.000000,17.133333,13.475556,25.216919,205.467086,7.553955
09/26/2020 09:09:00.000000,18.0,,,,
09/26/2020 09:10:00.000000,19.05,13.817978,24.750763,191.185775,5.595459
09/26/2020 09:11:00.000000,20.3,13.98,25.030151,201.508683,5.887354
09/26/2020 09:12:00.000000,21.466667,12.524444,24.717804,221.270452,6.280078
09/26/2020 09:13:00.000000,22.0,12.209302,24.502655,233.082949,6.069531
09/26/2020 09:14:00.000000,22.433333,12.393333,24.59726,228.029389,4.5758790000000005
09/26/2020 09:15:00.000000,23.183333,11.967816,24.348999,221.515745,3.561768
09/26/2020 09:16:00.000000,22.783333,12.110843,24.18512,236.612695,3.881689
09/26/2020 09:17:00.000000,22.183333,13.702222,24.286438,205.739491,4.216309
09/26/2020 09:18:00.000000,21.083333,15.283333,24.238831,187.826996,4.840771
09/26/2020 09:19:00.000000,19.8,13.773418,24.182983,182.303592,5.750977
09/26/2020 09:20:00.000000,16.66,12.734444,24.341217,201.093417,6.548047
09/26/2020 09:21:00.000000,20.966667,13.279762,24.154144,206.008123,6.244873
09/26/2020 09:22:00.000000,14.833333,13.440909,24.127441,202.244281,5.510693
09/26/2020 09:23:00.000000,14.95,12.302247,24.314972,196.620788,6.508398
09/26/2020 09:24:00.000000,15.516667,13.3,24.574677,193.060765,6.428418
09/26/2020 09:25:00.000000,16.666667,14.465169,24.749237,206.398243,5.852832
09/26/2020 09:26:00.000000,17.533333,14.021111,24.632202,209.815265,5.627246
09/26/2020 09:27:00.000000,18.216667,13.3,24.614197,210.46821,4.4518070000000005
09/26/2020 09:28:00.000000,18.5,12.861798,24.574524,212.662728,4.821973
09/26/2020 09:29:00.000000,18.916667,,24.556519,226.833622,4.146240000000001
09/26/2020 09:30:00.000000,19.65,12.99,24.417511,235.215704,4.720117
09/26/2020 09:31:00.000000,19.183333,12.558824,24.456573,249.180062,3.221338
09/26/2020 09:32:00.000000,18.2,12.521111,24.378601,229.89782,4.726953
09/26/2020 09:33:00.000000,17.016667,12.461798,24.460083,242.318439,3.905957
09/26/2020 09:34:00.000000,17.283333,13.183333,24.447876,259.538376,3.127344
09/26/2020 09:35:00.000000,18.333333,11.761798,24.359833,259.472459,3.411719
09/26/2020 09:36:00.000000,19.066667,11.770787,24.021851,250.27525,4.538622999999999
09/26/2020 09:37:00.000000,19.0,12.523596,23.708588,247.683443,3.202197
09/26/2020 09:38:00.000000,19.42,10.976136,23.706146,261.273958,2.795801
09/26/2020 09:39:00.000000,20.316667,11.851111,23.542267,260.343356,4.1496580000000005
09/26/2020 09:40:00.000000,22.166667,13.577011,23.575989,214.119633,3.687891
09/26/2020 09:41:00.000000,23.883333,14.024719,23.333374,208.218365,5.507959
09/26/2020 09:42:00.000000,23.966667,11.652941,22.93161,205.447356,5.241357
09/26/2020 09:43:00.000000,22.633333,10.788889,22.711884,218.869661,5.178809
09/26/2020 09:44:00.000000,22.4,12.926667,22.659241,234.583292,4.02627
09/26/2020 09:45:00.000000,22.383333,13.758427,22.781921,230.398629,4.523242
09/26/2020 09:46:00.000000,23.75,11.706977,22.557465,202.742546,5.487109
09/26/2020 09:47:00.000000,29.15,10.810843,22.325684,199.781652,5.614258
09/26/2020 09:48:00.000000,13.283333,10.838824,21.633087,207.172276,7.290088
09/26/2020 09:49:00.000000,10.133333,,,,
09/26/2020 09:50:00.000000,9.683333,11.322727,21.411682,202.44457,5.52915
09/26/2020 09:51:00.000000,10.983333,11.566667,21.355377,209.235012,5.188037
09/26/2020 09:52:00.000000,13.1,10.535227,21.317841,220.737156,4.592969
09/26/2020 09:53:00.000000,14.066667,10.768539,21.332947,218.492498,4.780957
09/26/2020 09:54:00.000000,15.45,10.494253,21.470276,232.076695,4.05874
09/26/2020 09:55:00.000000,17.65,10.467778,21.731812,237.264017,4.444971
09/26/2020 09:56:00.000000,20.0,11.657303,22.07727,233.342053,4.585791
09/26/2020 09:57:00.000000,22.183333,10.317647,22.378937,236.617591,4.660303
09/26/2020 09:58:00.000000,22.5,11.104494,22.614227,235.547199,4.339014000000001
09/26/2020 09:59:00.000000,22.533333,11.522353,22.752777,243.155231,4.9839839999999995
09/26/2020 10:00:00.000000,23.366667,12.035227,22.899109,233.905587,4.122998
09/26/2020 10:01:00.000000,22.35,11.793182,23.064645,243.92025,4.408529
09/26/2020 10:02:00.000000,21.166667,10.886046,23.218933,245.638102,4.40498
09/26/2020 10:03:00.000000,19.433333,11.449438,23.339783,238.295666,5.026367
09/26/2020 10:04:00.000000,17.566667,15.425556,23.44278,234.952127,4.525634999999999
09/26/2020 10:05:00.000000,16.4,15.627778,23.405853,253.796245,4.07959
09/26/2020 10:06:00.000000,14.766667,9.951111,23.262878,250.117516,4.666797
09/26/2020 10:07:00.000000,13.44,10.766667,23.218323,242.279103,5.71543
09/26/2020 10:08:00.000000,12.8,10.497727,23.220917,229.088738,6.049707
09/26/2020 10:09:00.000000,11.866667,10.461798,23.16629,230.802196,4.874268
09/26/2020 10:10:00.000000,11.066667,9.841111,23.339935,244.930379,4.418311
09/26/2020 10:11:00.000000,10.72,10.640909,23.415619,251.87362,6.179932
09/26/2020 10:12:00.000000,10.583333,11.091011,23.451324,250.114031,5.295361
09/26/2020 10:13:00.000000,10.666667,10.904706,23.434998,251.207025,6.043896
09/26/2020 10:14:00.000000,11.333333,11.231111,23.482452,244.448642,5.4854
09/26/2020 10:15:00.000000,12.05,11.268539,23.637939,239.746986,5.188379
09/26/2020 10:16:00.000000,13.233333,11.057831,23.625732,243.178254,4.783691
09/26/2020 10:17:00.000000,14.883333,10.334483,23.67395,257.775587,3.758301
09/26/2020 10:18:00.000000,16.366667,11.171264,23.770233,262.343459,3.78667
09/26/2020 10:19:00.000000,17.616667,11.221839,23.734528,260.862684,5.688428
09/26/2020 10:20:00.000000,19.266667,11.258621,23.774353,233.380489,5.379785
09/26/2020 10:21:00.000000,20.35,10.169663,23.979279,233.074263,5.26665
09/26/2020 10:22:00.000000,21.416667,10.607059,24.12561,243.513199,4.7604489999999995
09/26/2020 10:23:00.000000,21.983333,11.402247,24.085632,256.75664900000004,5.224951
09/26/2020 10:24:00.000000,22.033333,11.544706,24.046265,255.398609,4.8206050000000005
09/26/2020 10:25:00.000000,22.216667,11.237778,23.979736,255.330456,5.254688
09/26/2020 10:26:00.000000,21.566667,11.33908,24.027496,246.271356,4.693115000000001
09/26/2020 10:27:00.000000,20.55,11.482222,24.210144,236.843459,4.398828
09/26/2020 10:28:00.000000,19.7,12.010127,24.358002,233.95654,4.152393
09/26/2020 10:29:00.000000,18.916667,11.885555,24.478851,227.361512,4.8893070000000005
09/26/2020 10:30:00.000000,18.5,12.448889,24.645172,228.677079,5.258789
09/26/2020 10:31:00.000000,17.35,11.016854,24.719635,235.854571,4.160938
09/26/2020 10:32:00.000000,16.3,10.069318,24.700409,226.061602,3.229199
09/26/2020 10:33:00.000000,16.316667,9.728736,24.621216,228.168801,4.497607
09/26/2020 10:34:00.000000,17.583333,10.455814,24.562012,216.490489,3.751807
09/26/2020 10:35:00.000000,18.366667,11.468889,24.204041,199.545299,5.873682
09/26/2020 10:36:00.000000,19.2,11.634444,24.143463,206.304592,6.086963
09/26/2020 10:37:00.000000,19.916667,11.146429,23.969208,243.87839,3.393945
09/26/2020 10:38:00.000000,20.55,10.923333,24.042145,245.026067,2.760938
09/26/2020 10:39:00.000000,21.366667,11.99,24.15979,217.07626,3.942188
09/26/2020 10:40:00.000000,21.666667,11.365556,24.244781,200.068522,4.615527
09/26/2020 10:41:00.000000,21.716667,11.135227,24.309784,188.34158,5.3521
09/26/2020 10:42:00.000000,21.233333,10.288636,24.47229,196.896819,5.958789
09/26/2020 10:43:00.000000,20.75,10.321591,24.747864,190.766919,4.859229
09/26/2020 10:44:00.000000,20.816667,12.337778,24.993378,186.207217,4.514355
09/26/2020 10:45:00.000000,24.883333,12.375904,25.082031,190.743317,4.925195
09/26/2020 10:46:00.000000,25.0,11.483333,24.895874,199.826804,4.912549
09/26/2020 10:47:00.000000,19.683333,11.301124,24.810577,205.543685,4.171875
09/26/2020 10:48:00.000000,28.0,12.32809,24.638153,198.498698,3.90459
09/26/2020 10:49:00.000000,20.783333,11.434444,24.567047,200.575632,3.939453
09/26/2020 10:50:00.000000,27.866667,10.845556,24.48114,203.665538,3.450342
09/26/2020 10:51:00.000000,24.8,11.415476,24.421936,195.089854,4.064209
09/26/2020 10:52:00.000000,39.516667,14.274713,24.241119,194.186732,5.150098
09/26/2020 10:53:00.000000,22.683333,11.410345,24.129578,198.61492,5.224268
09/26/2020 10:54:00.000000,21.316667,11.459091,23.937775,198.682069,4.562207
09/26/2020 10:55:00.000000,20.033333,12.8,24.065491,193.177007,4.887938999999999
09/26/2020 10:56:00.000000,19.466667,11.904444,24.307648,186.010599,3.562793
09/26/2020 10:57:00.000000,19.316667,10.2,24.420105,177.469617,3.209375
09/26/2020 10:58:00.000000,19.083333,11.609091,24.630218,197.099379,3.822217
09/26/2020 10:59:00.000000,19.333333,14.652809,24.506622,199.121732,3.353271
09/26/2020 11:00:00.000000,20.533333,14.972727,24.423157,196.53748,3.306104
09/26/2020 11:01:00.000000,22.783333,13.486667,24.313446,199.439567,3.685156
09/26/2020 11:02:00.000000,24.516667,11.976667,24.04306,196.164289,4.67124
09/26/2020 11:03:00.000000,25.84,11.12093,23.937012,203.228246,5.459082
09/26/2020 11:04:00.000000,25.6,11.781609,23.803192,207.350165,5.647754
09/26/2020 11:05:00.000000,25.116667,10.760674,23.848206,200.096049,5.067725
09/26/2020 11:06:00.000000,24.766667,10.741111,23.938232,199.524919,4.584424
09/26/2020 11:07:00.000000,25.24,12.487356,23.878571,209.012372,3.367969
09/26/2020 11:08:00.000000,24.7,13.615556,23.832031,224.196984,3.811963
09/26/2020 11:09:00.000000,23.75,10.393333,23.848206,223.312652,4.487695
09/26/2020 11:10:00.000000,22.56,11.329545,23.914124,223.605317,4.170508
09/26/2020 11:11:00.000000,23.05,13.314444,23.980804,223.15441,4.5352049999999995
09/26/2020 11:12:00.000000,22.88,11.585542,24.119659,210.406641,4.250488
09/26/2020 11:13:00.000000,20.65,11.118605,24.152924,217.22437,4.337305000000001
09/26/2020 11:14:00.000000,34.683333,12.021111,24.187866,239.812227,3.401807
09/26/2020 11:15:00.000000,30.9,11.265909,24.308563,258.656469,3.614063
09/26/2020 11:16:00.000000,30.86,11.292857,24.517456,280.943721,3.93125
09/26/2020 11:17:00.000000,29.45,11.913333,24.632507,268.175329,4.603906
09/26/2020 11:18:00.000000,28.483333,12.598876,24.701935,273.206228,3.849219
09/26/2020 11:19:00.000000,27.65,12.847778,24.773193,254.382832,2.667627
09/26/2020 11:20:00.000000,26.4,13.148889,24.903656,212.12862,2.8402339999999997
09/26/2020 11:21:00.000000,30.1,11.762921,25.04541,232.268375,2.4998050000000003
09/26/2020 11:22:00.000000,23.26,11.440909,25.052277,237.450856,2.291309
09/26/2020 11:23:00.000000,31.516667,12.513333,25.151306,256.290318,2.225
09/26/2020 11:24:00.000000,31.183333,13.437778,25.274292,262.639839,2.3685549999999997
09/26/2020 11:25:00.000000,30.866667,13.571264,25.377289,271.230469,2.343604
09/26/2020 11:26:00.000000,30.5,13.003409,25.47113,293.910907,2.347021
09/26/2020 11:27:00.000000,30.0,12.744444,25.558105,268.802306,2.415723
09/26/2020 11:28:00.000000,30.116667,12.523596,25.69574,269.676528,3.190234
09/26/2020 11:29:00.000000,30.8,11.461798,25.968872,256.183274,3.513574
09/26/2020 11:30:00.000000,30.266667,13.94,26.206604,260.421747,1.6046390000000001
09/26/2020 11:31:00.000000,29.133333,14.508889,26.363922,236.601469,2.084521
09/26/2020 11:32:00.000000,28.34,11.538202,26.509186,221.071238,2.8491210000000002
09/26/2020 11:33:00.000000,28.58,12.4,26.570679,207.733843,3.453418
09/26/2020 11:34:00.000000,29.3,12.331111,26.594635,216.787353,1.933789
09/26/2020 11:35:00.000000,28.766667,16.85,26.617065,205.324959,2.7380370000000003
09/26/2020 11:36:00.000000,29.233333,24.218889,26.633698,199.647438,2.3422359999999998
09/26/2020 11:37:00.000000,30.783333,18.922353,26.656738,193.619181,3.401807
09/26/2020 11:38:00.000000,33.0,14.025,26.722351,206.294145,2.941748
09/26/2020 11:39:00.000000,35.05,14.631034,26.664063,204.13563,1.959424
09/26/2020 11:40:00.000000,34.216667,13.73,26.688782,225.962449,1.6446290000000001
09/26/2020 11:41:00.000000,41.383333,14.501111,26.67215,221.560281,2.3767579999999997
09/26/2020 11:42:00.000000,36.75,12.804545,26.767212,228.916887,2.949268
09/26/2020 11:43:00.000000,34.983333,13.303333,26.891266,236.123549,2.6573729999999998
09/26/2020 11:44:00.000000,34.3,15.45977,27.04538,235.902809,1.921143
09/26/2020 11:45:00.000000,34.34,16.588889,27.396637,235.896463,3.404199
09/26/2020 11:46:00.000000,37.583333,11.931111,27.67099,237.100483,2.997803
09/26/2020 11:47:00.000000,38.02,13.108889,27.864624,227.076847,2.7113769999999997
09/26/2020 11:48:00.000000,37.166667,14.120455,28.002258,206.061723,2.030859
09/26/2020 11:49:00.000000,34.233333,12.467778,28.10144,190.63148,3.762402
09/26/2020 11:50:00.000000,42.35,14.982222,27.969452,249.503455,3.315332
09/26/2020 11:51:00.000000,39.966667,15.225843,28.058868,274.693265,3.281494
09/26/2020 11:52:00.000000,40.55,14.67381,28.339478,291.662774,1.923535
09/26/2020 11:53:00.000000,40.55,16.468235,28.448273,284.604407,2.097852
09/26/2020 11:54:00.000000,40.316667,15.633333,28.533875,283.731403,2.6091800000000003
09/26/2020 11:55:00.000000,40.216667,13.509412,28.698212,274.393199,2.880566
09/26/2020 11:56:00.000000,39.333333,13.306667,28.834015,270.624193,2.025391
09/26/2020 11:57:00.000000,38.94,15.215556,29.05069,249.406842,2.862793
09/26/2020 11:58:00.000000,37.983333,17.166265,29.263245,240.137106,3.344727
09/26/2020 11:59:00.000000,36.85,15.117778,29.358459,240.011698,3.061719
09/26/2020 12:00:00.000000,34.716667,14.331818,29.297272,251.165656,1.793311
09/26/2020 12:01:00.000000,36.133333,13.816092,28.98233,248.403941,3.15708
09/26/2020 12:02:00.000000,33.483333,13.040698,29.161621,265.442647,4.757372999999999
09/26/2020 12:03:00.000000,35.316667,14.959091,29.518066,256.676715,3.723096
09/26/2020 12:04:00.000000,36.75,14.257647,29.647003,258.219728,3.993457
09/26/2020 12:05:00.000000,30.616667,11.94,29.764801,272.015043,3.379932
09/26/2020 12:06:00.000000,30.416667,14.403333,29.767242,301.658372,2.9502930000000003
09/26/2020 12:07:00.000000,38.1,14.565556,29.848114,294.462845,3.905273
09/26/2020 12:08:00.000000,31.066667,14.02809,29.960114,289.439433,2.866211
09/26/2020 12:09:00.000000,32.3,,,,
09/26/2020 12:10:00.000000,32.416667,12.666667,30.061432,290.353215,3.171777
09/26/2020 12:11:00.000000,38.85,14.051685,29.994903,295.912368,4.134619
09/26/2020 12:12:00.000000,47.22,14.375281,29.896179,285.513585,3.903564
09/26/2020 12:13:00.000000,42.216667,15.014118,29.919983,287.482338,2.721289
09/26/2020 12:14:00.000000,42.266667,13.7625,29.749695,304.596616,3.065479
09/26/2020 12:15:00.000000,42.333333,15.65618,29.715515,300.385271,3.979785
09/26/2020 12:16:00.000000,42.166667,15.370455,29.786469,284.762602,3.971582
09/26/2020 12:17:00.000000,41.9,17.179545,29.899689,285.203885,3.033008
09/26/2020 12:18:00.000000,43.4,18.763333,29.747253,281.639798,4.158545
09/26/2020 12:19:00.000000,40.416667,16.395455,29.701935,291.820255,3.444531
09/26/2020 12:20:00.000000,40.416667,15.586667,29.731689,293.527578,2.892188
09/26/2020 12:21:00.000000,40.266667,14.8,29.513794,293.03287,2.648828
09/26/2020 12:22:00.000000,39.983333,14.561364,29.37265,296.009493,3.275
09/26/2020 12:23:00.000000,39.75,14.513333,29.239746,257.266664,2.500488
09/26/2020 12:24:00.000000,39.266667,15.396552,29.234711,220.374894,2.201416
09/26/2020 12:25:00.000000,42.7,16.009091,29.114929,237.247528,3.59082
09/26/2020 12:26:00.000000,40.733333,17.047059,28.761841,233.580155,3.67832
09/26/2020 12:27:00.000000,35.25,15.353846,28.585602,215.543375,2.947217
09/26/2020 12:28:00.000000,35.55,11.982927,27.788788,205.194778,4.231006
09/26/2020 12:29:00.000000,33.85,13.54382,27.35376,223.071205,4.184521
09/26/2020 12:30:00.000000,38.716667,13.547191,27.073456,253.52428,3.099658
09/26/2020 12:31:00.000000,31.866667,13.239326,27.214905,255.731248,4.425488
09/26/2020 12:32:00.000000,32.966667,13.37,27.178436,248.312912,4.540674
09/26/2020 12:33:00.000000,32.6,13.255682,27.318817,248.998655,3.528271
09/26/2020 12:34:00.000000,32.383333,16.168182,27.280517,233.050527,3.54126
09/26/2020 12:35:00.000000,33.0,16.607865,27.346435,228.901502,3.708398
09/26/2020 12:36:00.000000,41.966667,16.518889,27.418915,245.006618,4.925879
09/26/2020 12:37:00.000000,28.6,13.157831,27.643066,239.807302,5.961523
09/26/2020 12:38:00.000000,37.666667,12.888235,27.677399,216.746198,4.57041
09/26/2020 12:39:00.000000,33.583333,14.582353,27.625214,242.709386,3.754541
09/26/2020 12:40:00.000000,28.95,13.394382,27.655426,248.07317,3.061377
09/26/2020 12:41:00.000000,29.45,13.520482,27.759033,262.593239,2.802979
09/26/2020 12:42:00.000000,26.2,14.420225,27.916962,248.401906,2.4208499999999997
09/26/2020 12:43:00.000000,34.933333,14.172727,28.011108,256.935815,4.263135
09/26/2020 12:44:00.000000,32.116667,16.689888,28.179871,232.003161,3.605859
09/26/2020 12:45:00.000000,31.566667,15.031765,28.289581,218.209822,3.590137
09/26/2020 12:46:00.000000,31.683333,15.232558,27.659698,220.221495,4.426172
09/26/2020 12:47:00.000000,31.7,14.660465,27.203003,205.79044,4.856494
09/26/2020 12:48:00.000000,32.1,13.316854,26.997772,202.534136,4.485303
09/26/2020 12:49:00.000000,29.7,,,,
09/26/2020 12:50:00.000000,44.4,15.687356,27.264954,210.12997,4.602539
09/26/2020 12:51:00.000000,38.65,13.607778,27.387177,206.349106,4.582715
09/26/2020 12:52:00.000000,36.35,12.686207,27.451416,224.159915,3.890576
09/26/2020 12:53:00.000000,34.94,14.443678,27.585083,237.196964,2.9790039999999998
09/26/2020 12:54:00.000000,39.883333,15.024719,27.730347,244.966189,2.280029
09/26/2020 12:55:00.000000,35.266667,13.082143,27.914063,252.922931,3.453418
09/26/2020 12:56:00.000000,33.133333,13.177528,28.066498,251.561098,2.751709
09/26/2020 12:57:00.000000,35.916667,14.755556,28.181091,301.475424,2.0947750000000003
09/26/2020 12:58:00.000000,36.45,14.775862,28.455292,307.117104,3.377197
09/26/2020 12:59:00.000000,38.766667,15.145455,29.257751,317.197719,4.11958
09/26/2020 13:00:00.000000,43.866667,14.588235,30.115448,312.150291,4.3666990000000006
09/26/2020 13:01:00.000000,36.96,18.130233,30.754181,310.071152,3.161523
09/26/2020 13:02:00.000000,37.466667,17.084884,30.774628,265.518519,1.268311
09/26/2020 13:03:00.000000,41.066667,15.073034,30.539795,239.641033,2.206543
09/26/2020 13:04:00.000000,49.166667,15.843678,30.136963,252.75632,2.92124
09/26/2020 13:05:00.000000,43.766667,15.303333,29.592529,201.695483,2.9649900000000002
09/26/2020 13:06:00.000000,39.516667,16.034483,29.522797,172.409262,2.823486
09/26/2020 13:07:00.000000,37.25,16.25977,29.760376,156.993462,3.0771
09/26/2020 13:08:00.000000,39.816667,15.01,30.017487,154.010151,2.639258
09/26/2020 13:09:00.000000,34.733333,,29.984375,197.043649,5.818311
09/26/2020 13:10:00.000000,44.166667,14.135227,29.366089,208.167957,3.37959
09/26/2020 13:11:00.000000,43.066667,14.243182,29.64502,244.32068,1.60293
09/26/2020 13:12:00.000000,42.616667,14.316092,29.725586,188.154174,1.161328
09/26/2020 13:13:00.000000,42.533333,13.623333,29.477631,197.212034,4.289111
09/26/2020 13:14:00.000000,42.266667,14.511628,28.940369,206.30571,4.323291
09/26/2020 13:15:00.000000,41.916667,13.393333,28.853546,312.670556,4.3684080000000005
09/26/2020 13:16:00.000000,43.55,13.792222,29.144226,316.417797,3.564502
09/26/2020 13:17:00.000000,33.016667,14.389888,29.448944,316.474274,3.197412
09/26/2020 13:18:00.000000,40.3,13.951136,29.665619,319.130208,6.410645
09/26/2020 13:19:00.000000,39.45,19.081609,30.773712,315.64831,7.149268
09/26/2020 13:20:00.000000,39.65,27.834091,31.932922,313.464778,6.76543
09/26/2020 13:21:00.000000,40.5,31.34,32.424713,315.118301,5.971094
09/26/2020 13:22:00.000000,41.35,25.216471,32.104278,323.327483,2.916797
09/26/2020 13:23:00.000000,44.166667,27.866667,31.726929,306.602307,2.791699
09/26/2020 13:24:00.000000,43.783333,27.604545,30.765015,273.235988,4.383789
09/26/2020 13:25:00.000000,51.983333,23.785227,30.135895,271.38672,3.277393
09/26/2020 13:26:00.000000,51.983333,26.107865,29.465576,279.447007,3.142725
09/26/2020 13:27:00.000000,50.6,23.36092,29.254395,274.573415,2.524414
09/26/2020 13:28:00.000000,45.633333,20.193333,28.978668,243.34355,3.858447
09/26/2020 13:29:00.000000,39.783333,,28.877197,246.762298,2.875781
09/26/2020 13:30:00.000000,46.75,21.431111,28.748871,233.007183,3.399072
09/26/2020 13:31:00.000000,44.866667,19.749438,28.439117,227.512565,3.482129
09/26/2020 13:32:00.000000,40.016667,17.216667,27.533966,207.651468,4.021484
09/26/2020 13:33:00.000000,48.55,17.476667,27.227417,221.652446,3.170068
09/26/2020 13:34:00.000000,43.95,18.223595,27.251831,268.656585,3.877588
09/26/2020 13:35:00.000000,42.9,22.158889,27.67038,312.864495,3.39292
09/26/2020 13:36:00.000000,45.916667,20.382353,27.8573,295.187124,3.270557
09/26/2020 13:37:00.000000,42.733333,18.407865,28.005157,268.658314,2.146045
09/26/2020 13:38:00.000000,42.033333,20.936667,27.973877,303.117641,3.68584
09/26/2020 13:39:00.000000,42.633333,21.51573,28.221832,307.672109,3.801709
09/26/2020 13:40:00.000000,43.133333,19.365517,29.161621,329.6641,3.860156
09/26/2020 13:41:00.000000,43.416667,22.509524,30.787598,328.624373,3.831104
09/26/2020 13:42:00.000000,43.35,26.805556,32.127624999999995,330.513661,4.664404
09/26/2020 13:43:00.000000,43.516667,26.836471,32.750488000000004,300.129834,2.57124
09/26/2020 13:44:00.000000,43.466667,24.488462,32.743622,291.666843,3.627393
09/26/2020 13:45:00.000000,43.633333,29.353488,32.466522,271.505078,4.546143
09/26/2020 13:46:00.000000,49.966667,25.726829,32.122437000000005,286.119708,4.01875
09/26/2020 13:47:00.000000,42.9,23.589744,31.421753,256.88923,3.19126
