InstrumentName, MSLA (CS34),,,,,,,,,,,,
StartTime, 2022-02-01 00:00:00,,,,,,,,,,,,
EndTime, 2022-02-28 23:59:59,,,,,,,,,,,,
Date,*Lat,*Lon,B,Hmdty,P,PM10,PM1_0,Sig,Temp,WD,WS,pm25_p,pm25_r
02/04/2022 23:46:00.000000,39.70832,-105.01189,12.254,11.45,844.61,4.15,2.85,-76.0,67.49,-1.0,-1.0,6.438,4.01
02/04/2022 23:47:00.000000,39.70832,-105.01189,12.269,11.44,844.63,3.84,2.86,-76.0,67.34,-1.0,-1.0,6.329,3.81
02/04/2022 23:48:00.000000,39.70832,-105.01189,12.274,11.48,844.64,3.64,3.03,-77.0,67.18,-1.0,-1.0,6.234,3.64
02/04/2022 23:49:00.000000,39.70836,-105.01192,12.341,12.45,844.64,4.82,3.22,-76.0,67.0,-1.0,-1.0,6.577,4.32
02/04/2022 23:50:00.000000,39.70838,-105.01193,12.355,13.03,844.67,4.54,3.4,-76.0,66.47,-1.0,-1.0,6.617,4.44
02/04/2022 23:51:00.000000,39.70837,-105.01189,12.259,11.98,844.66,4.81,2.97,-76.0,66.42,-1.0,-1.0,6.193,3.62
02/04/2022 23:52:00.000000,39.70836,-105.0119,12.259,12.16,844.65,4.98,3.03,-76.0,65.94,-1.0,-1.0,6.621,4.48
02/04/2022 23:53:01.000000,39.70836,-105.0119,12.25,12.32,844.64,5.0,3.32,-76.0,65.78,-1.0,-1.0,6.619,4.49
02/04/2022 23:54:00.000000,39.70836,-105.0119,12.259,12.35,844.61,4.73,3.2,-77.0,65.64,-1.0,-1.0,6.307,3.9
02/04/2022 23:55:00.000000,39.70836,-105.0119,12.259,12.31,844.57,3.42,2.49,-76.0,65.44,-1.0,-1.0,6.024,3.37
02/04/2022 23:56:00.000000,39.70836,-105.0119,12.25,13.26,844.56,3.67,2.42,-77.0,64.79,-1.0,-1.0,6.151,3.67
02/04/2022 23:57:00.000000,39.70835,-105.01192,12.254,14.42,844.56,4.06,3.17,-76.0,63.76,-1.0,-1.0,6.31,4.06
02/04/2022 23:58:00.000000,39.70835,-105.01192,12.274,15.35,844.54,5.97,4.47,-76.0,63.11,-1.0,-1.0,7.129,5.69
02/04/2022 23:59:00.000000,39.70835,-105.01195,12.274,14.7,844.54,7.57,5.26,-76.0,62.71,-1.0,-1.0,7.844,7.09
02/05/2022 00:01:00.000000,-1.0,-1.0,12.274,14.24,844.54,7.63,5.91,-77.0,62.25,-1.0,-1.0,8.026,7.47
02/05/2022 00:02:00.000000,-1.0,-1.0,12.408,14.15,844.54,3.51,2.06,-76.0,61.77,-1.0,-1.0,5.741,3.11
02/05/2022 00:03:00.000000,-1.0,-1.0,12.259,14.36,844.57,3.07,2.03,-76.0,61.18,-1.0,-1.0,5.635,2.95
02/05/2022 00:04:01.000000,39.70834,-105.01193,12.254,14.67,844.58,3.97,2.56,-76.0,60.55,-1.0,-1.0,5.781,3.28
02/05/2022 00:05:00.000000,39.70834,-105.01194,12.379,15.15,844.61,3.28,1.93,-76.0,59.67,-1.0,-1.0,5.662,3.12
02/05/2022 00:06:00.000000,39.70834,-105.01194,12.346,15.71,844.64,3.27,2.21,-77.0,58.85,-1.0,-1.0,5.545,2.96
02/05/2022 00:07:00.000000,39.70834,-105.01194,12.245,16.2,844.67,3.97,2.3,-76.0,58.05,-1.0,-1.0,5.841,3.59
02/05/2022 00:08:00.000000,39.70835,-105.01195,12.341,16.8,844.69,4.14,2.64,-76.0,57.25,-1.0,-1.0,5.704,3.39
02/05/2022 00:09:00.000000,39.70835,-105.01195,12.24,17.56,844.69,4.22,2.28,-76.0,56.52,-1.0,-1.0,5.688,3.42
02/05/2022 00:16:18.000000,-1.0,-1.0,12.23,21.57,844.74,4.08,2.71,-76.0,51.67,-1.0,-1.0,5.716,3.86
02/05/2022 00:19:01.000000,39.70835,-105.01196,12.235,23.06,844.78,4.09,3.08,-76.0,50.15,-1.0,-1.0,5.631,3.82
02/05/2022 00:21:05.000000,-1.0,-1.0,12.216,22.8,844.78,3.54,2.65,-76.0,49.59,-1.0,-1.0,5.345,3.31
02/05/2022 00:33:04.000000,-1.0,-1.0,12.278,26.4,844.85,5.57,4.12,-76.0,45.66,-1.0,-1.0,6.184,5.24
02/05/2022 00:35:16.000000,39.70834,-105.01193,12.245,28.32,844.81,6.53,5.06,-76.0,44.66,-1.0,-1.0,6.643,6.21
02/05/2022 00:47:07.000000,-1.0,-1.0,12.317,31.7,844.91,6.96,5.11,-76.0,41.58,-1.0,-1.0,6.616,6.41
02/05/2022 00:57:02.000000,-1.0,-1.0,12.168,34.13,845.0,8.08,5.47,-76.0,40.31,-1.0,-1.0,6.744,6.77
02/05/2022 00:59:05.000000,39.70832,-105.01192,12.192,34.9,845.02,8.39,6.09,-76.0,39.87,-1.0,-1.0,7.187,7.66
02/05/2022 01:01:18.000000,-1.0,-1.0,12.182,35.56,845.02,7.9,6.61,-76.0,39.31,-1.0,-1.0,7.246,7.82
02/05/2022 01:04:02.000000,-1.0,-1.0,12.168,37.05,845.07,10.86,6.96,-76.0,38.29,-1.0,-1.0,8.184,9.71
02/05/2022 01:06:05.000000,-1.0,-1.0,12.202,37.12,845.05,7.0,5.32,-76.0,37.92,-1.0,-1.0,6.516,6.53
02/05/2022 01:08:09.000000,39.70833,-105.01192,12.283,36.96,845.04,7.6,5.9,-76.0,37.65,-1.0,-1.0,6.704,6.91
02/05/2022 01:28:10.000000,-1.0,-1.0,12.134,36.93,845.16,12.93,8.38,-76.0,37.6,-1.0,-1.0,9.339,11.98
02/05/2022 01:52:03.000000,-1.0,-1.0,12.12,40.69,844.95,39.64,23.1,-76.0,35.79,-1.0,-1.0,20.778,34.14
02/05/2022 01:54:07.000000,39.70829,-105.01186,12.134,40.58,844.9,30.95,20.82,-76.0,35.61,-1.0,-1.0,18.4,29.58
02/05/2022 01:59:05.000000,-1.0,-1.0,12.125,42.63,844.88,23.33,16.06,-76.0,34.08,-1.0,-1.0,14.641,22.48
02/05/2022 02:01:07.000000,39.70829,-105.01197,12.202,42.09,844.76,23.82,15.7,-76.0,34.65,-1.0,-1.0,14.78,22.7
02/05/2022 02:06:15.000000,39.70833,-105.01192,12.115,40.62,844.8,14.85,10.51,-76.0,34.77,-1.0,-1.0,10.095,13.67
02/05/2022 02:23:15.000000,-1.0,-1.0,12.254,41.49,844.79,12.12,8.64,-76.0,34.16,-1.0,-1.0,8.804,11.24
02/05/2022 02:30:16.000000,39.70832,-105.01195,12.192,41.3,844.74,20.38,14.45,-76.0,33.94,-1.0,-1.0,13.081,19.48
02/05/2022 02:42:05.000000,-1.0,-1.0,12.096,40.73,844.73,6.28,5.11,-76.0,33.87,-1.0,-1.0,6.139,6.13
02/05/2022 02:49:08.000000,-1.0,-1.0,12.077,40.54,844.64,9.23,6.69,-76.0,33.89,-1.0,-1.0,7.623,8.98
02/05/2022 02:52:10.000000,-1.0,-1.0,12.091,40.26,844.66,7.41,5.5,-76.0,33.84,-1.0,-1.0,6.8,7.4
02/05/2022 02:56:08.000000,-1.0,-1.0,12.158,40.82,844.64,8.22,6.23,-76.0,33.76,-1.0,-1.0,7.154,8.09
02/05/2022 03:09:10.000000,-1.0,-1.0,12.216,41.9,844.49,8.88,5.84,-76.0,32.92,-1.0,-1.0,7.102,8.06
02/05/2022 03:18:07.000000,-1.0,-1.0,12.168,41.98,844.53,8.39,6.26,-76.0,32.34,-1.0,-1.0,7.147,8.19
02/05/2022 04:07:15.000000,-1.0,-1.0,12.096,42.82,843.84,92.04,52.41,-76.0,31.25,-1.0,-1.0,45.581,82.19
02/05/2022 04:11:13.000000,39.70829,-105.01194,12.134,42.68,843.9,79.03,41.02,-76.0,31.02,-1.0,-1.0,37.082,65.86
02/05/2022 04:17:01.000000,-1.0,-1.0,12.029,40.9,843.79,32.1,18.27,-76.0,32.06,-1.0,-1.0,17.852,28.79
02/05/2022 04:41:04.000000,39.70829,-105.01202,12.163,39.79,843.48,9.02,6.58,-76.0,32.55,-1.0,-1.0,7.387,8.62
02/05/2022 04:43:07.000000,39.7083,-105.01196,12.029,39.53,843.44,7.41,4.83,-76.0,32.51,-1.0,-1.0,5.983,5.92
02/05/2022 04:46:11.000000,39.70831,-105.01195,12.034,39.49,843.42,7.68,4.22,-76.0,32.52,-1.0,-1.0,6.675,7.25
02/05/2022 04:53:13.000000,39.70828,-105.01195,12.014,38.71,843.32,3.46,2.71,-76.0,32.86,-1.0,-1.0,4.72,3.46
02/05/2022 04:58:10.000000,-1.0,-1.0,12.048,38.03,843.29,3.91,2.97,-76.0,33.37,-1.0,-1.0,4.977,3.91
02/05/2022 05:12:14.000000,-1.0,-1.0,12.096,37.14,843.26,3.02,1.72,-76.0,33.79,-1.0,-1.0,4.32,2.61
02/05/2022 05:29:04.000000,-1.0,-1.0,12.082,36.92,843.16,2.54,1.77,-76.0,33.78,-1.0,-1.0,4.284,2.54
02/05/2022 05:31:19.000000,-1.0,-1.0,12.077,37.01,843.11,3.29,2.14,-76.0,33.79,-1.0,-1.0,4.279,2.53
02/05/2022 05:41:04.000000,-1.0,-1.0,12.014,36.83,843.05,3.58,2.27,-76.0,33.54,-1.0,-1.0,4.53,3.03
02/05/2022 05:43:07.000000,39.70831,-105.01192,12.019,37.0,843.03,2.68,2.19,-76.0,33.43,-1.0,-1.0,4.343,2.68
02/05/2022 05:45:21.000000,39.70835,15.1095,11.995,37.19,843.11,3.05,2.08,-76.0,33.26,-1.0,-1.0,4.461,2.92
02/05/2022 06:02:19.000000,-1.0,-1.0,12.101,39.5,843.19,7.62,5.57,-76.0,32.68,-1.0,-1.0,6.806,7.49
02/05/2022 06:05:02.000000,-1.0,-1.0,11.981,40.71,843.18,6.82,5.44,-76.0,31.96,-1.0,-1.0,6.305,6.59
02/05/2022 06:29:56.000000,-1.0,-1.0,12.01,40.6,842.92,3.46,2.89,-94.0,30.84,-1.0,-1.0,4.636,3.46
02/05/2022 06:39:11.000000,-1.0,-1.0,12.11,42.12,842.85,8.43,5.56,-76.0,30.77,-1.0,-1.0,6.946,7.92
02/05/2022 06:48:08.000000,39.70834,-105.01192,11.995,44.22,842.86,9.26,7.14,-76.0,30.06,-1.0,-1.0,7.607,9.26
02/05/2022 06:51:11.000000,39.70832,-105.0119,11.976,44.35,842.78,10.72,7.15,-76.0,29.47,-1.0,-1.0,7.808,9.69
02/05/2022 06:53:04.000000,39.70833,-105.01192,11.986,45.34,842.67,11.57,7.38,-76.0,29.29,-1.0,-1.0,8.114,10.3
02/05/2022 06:55:07.000000,-1.0,-1.0,12.014,45.5,842.65,9.32,6.3,-76.0,29.14,-1.0,-1.0,7.374,8.89
02/05/2022 07:07:21.000000,-1.0,-1.0,11.981,45.51,842.68,11.61,7.52,-76.0,28.96,-1.0,-1.0,8.376,10.83
02/05/2022 07:12:04.000000,39.70831,-105.01189,12.048,46.18,842.69,10.37,7.32,-76.0,28.56,-1.0,-1.0,7.896,9.94
02/05/2022 07:14:08.000000,39.70833,-105.01188,12.096,46.15,842.64,10.17,7.74,-76.0,28.49,-1.0,-1.0,7.836,9.83
02/05/2022 07:26:08.000000,-1.0,-1.0,12.043,48.71,842.44,12.17,8.28,-76.0,27.55,-1.0,-1.0,8.59,11.37
02/05/2022 07:33:20.000000,-1.0,-1.0,11.976,48.53,842.4,7.22,5.01,-76.0,27.13,-1.0,-1.0,6.225,6.85
02/05/2022 07:41:01.000000,-1.0,-1.0,12.082,49.71,842.36,10.12,7.45,-76.0,26.62,-1.0,-1.0,7.641,9.62
02/05/2022 07:48:02.000000,-1.0,-1.0,12.048,49.29,842.22,20.47,13.49,-76.0,27.05,-1.0,-1.0,12.542,19.01
02/05/2022 08:09:18.000000,39.70837,-105.01194,11.962,47.14,842.14,9.29,6.28,-76.0,27.28,-1.0,-1.0,7.052,8.42
02/05/2022 08:29:00.000000,-1.0,-1.0,11.904,45.53,841.89,6.45,5.3,-76.0,27.9,-1.0,-1.0,6.058,6.45
02/05/2022 08:43:05.000000,39.70835,-105.01191,12.077,47.24,841.76,8.02,4.43,-76.0,26.61,-1.0,-1.0,6.22,6.87
02/05/2022 08:45:07.000000,-1.0,-1.0,11.952,47.38,841.77,4.19,3.3,-76.0,26.56,-1.0,-1.0,4.778,4.1
02/05/2022 08:52:09.000000,-1.0,-1.0,12.01,47.0,841.72,5.38,3.41,-76.0,26.93,-1.0,-1.0,5.391,5.25
02/05/2022 08:55:02.000000,-1.0,-1.0,12.005,46.87,841.74,6.44,4.47,-76.0,27.07,-1.0,-1.0,5.714,5.86
02/05/2022 08:57:05.000000,39.70834,-105.01189,11.962,47.3,841.71,5.88,4.38,-76.0,27.0,-1.0,-1.0,5.564,5.58
02/05/2022 08:59:08.000000,39.70835,-105.01188,11.947,47.59,841.62,7.07,4.86,-76.0,26.89,-1.0,-1.0,6.089,6.6
02/05/2022 09:11:08.000000,-1.0,-1.0,11.947,46.98,841.15,6.57,4.28,-76.0,26.84,-1.0,-1.0,5.872,6.18
02/05/2022 09:19:10.000000,-1.0,-1.0,11.966,45.53,841.21,7.21,4.41,-76.0,27.32,-1.0,-1.0,6.098,6.57
02/05/2022 09:21:03.000000,-1.0,-1.0,11.938,45.74,841.14,6.78,4.18,-76.0,27.2,-1.0,-1.0,6.119,6.62
02/05/2022 09:23:07.000000,39.70833,-105.01189,11.938,46.06,841.09,7.12,4.91,-76.0,27.24,-1.0,-1.0,6.208,6.79
02/05/2022 09:26:35.000000,39.7085,0.021,11.918,46.49,841.05,5.62,3.32,-76.0,27.22,-1.0,-1.0,5.28,5.01
02/05/2022 09:28:03.000000,39.70835,-105.01191,12.053,46.63,840.93,6.86,4.95,-76.0,27.1,-1.0,-1.0,6.236,6.86
02/05/2022 09:30:16.000000,-1.0,-1.0,11.938,46.66,840.96,7.92,4.62,-76.0,26.95,-1.0,-1.0,5.908,6.24
02/05/2022 09:37:18.000000,-1.0,-1.0,11.933,45.87,840.75,5.0,3.03,-76.0,26.61,-1.0,-1.0,4.848,4.22
02/05/2022 10:04:12.000000,-1.0,-1.0,12.029,43.82,840.46,9.02,4.18,-76.0,27.35,-1.0,-1.0,6.559,7.44
02/05/2022 10:08:09.000000,-1.0,-1.0,12.043,46.72,840.51,7.12,5.0,-76.0,27.41,-1.0,-1.0,6.258,6.88
02/05/2022 10:11:36.000000,39.70831,-105.01191,12.048,46.22,840.32,4.31,3.35,-76.0,27.06,-1.0,-1.0,4.911,4.31
02/05/2022 10:13:05.000000,39.70831,-105.0119,12.01,46.03,840.29,5.38,3.77,-76.0,26.79,-1.0,-1.0,5.255,4.99
02/05/2022 10:25:05.000000,-1.0,-1.0,12.024,47.39,840.25,5.8,3.78,-76.0,26.1,-1.0,-1.0,5.244,5.03
02/05/2022 10:27:18.000000,39.70834,-105.01192,12.01,43.42,840.13,0.71,0.09,-76.0,26.36,-1.0,-1.0,2.904,0.48
02/05/2022 10:30:01.000000,39.70832,-105.01191,11.942,41.7,840.05,0.73,0.15,-76.0,27.04,-1.0,-1.0,2.989,0.58
02/05/2022 10:32:15.000000,-1.0,-1.0,11.904,40.58,840.0,0.41,0.14,-76.0,27.56,-1.0,-1.0,2.924,0.41
02/05/2022 10:56:07.000000,-1.0,-1.0,12.058,37.27,840.03,4.03,3.12,-76.0,31.18,-1.0,-1.0,4.958,4.03
02/05/2022 11:03:35.000000,39.70831,-105.01193,12.043,35.79,839.73,0.31,0.19,-76.0,30.25,-1.0,-1.0,2.995,0.31
02/05/2022 11:13:05.000000,39.70833,-105.01188,12.029,35.52,840.1,3.42,2.08,-76.0,31.89,-1.0,-1.0,4.551,3.18
02/05/2022 11:15:08.000000,-1.0,-1.0,12.024,35.37,840.09,2.78,1.64,-76.0,31.99,-1.0,-1.0,4.165,2.43
02/05/2022 11:23:01.000000,3.06834,0.3,11.923,35.25,840.08,2.11,1.42,-76.0,32.06,-1.0,-1.0,4.002,2.11
02/05/2022 11:27:18.000000,39.70832,-105.01196,11.918,35.75,840.13,2.68,1.69,-76.0,31.75,-1.0,-1.0,4.186,2.49
02/05/2022 11:37:02.000000,39.70832,-105.01179,11.904,37.83,839.92,2.53,1.74,-76.0,30.76,-1.0,-1.0,3.999,2.22
02/05/2022 11:39:05.000000,-1.0,-1.0,11.962,38.38,839.91,2.35,1.42,-76.0,30.32,-1.0,-1.0,3.866,2.0
02/05/2022 11:51:06.000000,39.70833,-105.01194,11.894,38.09,839.92,1.64,1.06,-76.0,30.39,-1.0,-1.0,3.682,1.64
02/05/2022 11:56:02.000000,-1.0,-1.0,11.971,38.61,839.88,1.65,0.57,-76.0,29.9,-1.0,-1.0,3.391,1.12
02/05/2022 12:03:05.000000,-1.0,-1.0,11.914,38.57,840.09,1.3,0.82,-76.0,29.91,-1.0,-1.0,3.355,1.05
02/05/2022 12:05:08.000000,-1.0,-1.0,11.899,38.44,839.94,0.91,0.31,-76.0,30.02,-1.0,-1.0,3.266,0.87
02/05/2022 12:08:11.000000,39.70835,-105.01192,11.899,38.65,840.0,1.21,0.52,-76.0,29.7,-1.0,-1.0,3.31,0.98
02/05/2022 12:10:04.000000,-1.0,-1.0,11.885,38.12,840.02,0.98,0.4,-76.0,30.18,-1.0,-1.0,3.19,0.71
02/05/2022 12:15:02.000000,-1.0,-1.0,11.99,37.76,839.94,0.77,0.47,-76.0,30.41,-1.0,-1.0,3.232,0.77
02/05/2022 12:17:15.000000,-1.0,-1.0,11.899,37.42,839.86,0.89,0.39,-76.0,30.37,-1.0,-1.0,3.294,0.89
02/05/2022 12:27:11.000000,-1.0,-1.0,11.981,37.3,840.1,1.02,0.32,-76.0,30.69,-1.0,-1.0,3.229,0.74
02/05/2022 12:29:14.000000,-1.0,-1.0,11.909,38.06,840.1,0.91,0.58,-76.0,30.2,-1.0,-1.0,3.295,0.91
02/05/2022 12:39:01.000000,-1.0,-1.0,11.899,40.1,840.08,2.12,1.43,-76.0,29.7,-1.0,-1.0,3.851,2.03
02/05/2022 12:41:14.000000,39.70833,-105.01189,11.885,40.0,840.11,1.98,1.27,-76.0,29.9,-1.0,-1.0,3.833,1.98
02/05/2022 12:58:13.000000,-1.0,-1.0,11.894,42.02,840.0,2.2,1.42,-76.0,29.14,-1.0,-1.0,3.847,2.08
02/05/2022 13:00:07.000000,-1.0,-1.0,11.89,41.48,840.02,1.47,0.98,-76.0,29.14,-1.0,-1.0,3.532,1.47
02/05/2022 13:07:07.000000,-1.0,-1.0,11.966,42.24,839.9,2.77,1.73,-76.0,28.77,-1.0,-1.0,4.014,2.43
02/05/2022 13:12:16.000000,39.70834,-105.01187,11.995,39.37,839.96,2.62,1.68,-76.0,29.11,-1.0,-1.0,4.034,2.42
02/05/2022 13:24:07.000000,-1.0,-1.0,11.885,41.68,840.12,3.96,2.8,-76.0,29.19,-1.0,-1.0,4.698,3.71
02/05/2022 13:34:03.000000,39.70833,-105.01193,11.875,43.38,840.44,3.51,2.32,-76.0,28.93,-1.0,-1.0,4.25,2.88
02/05/2022 13:36:16.000000,-1.0,-1.0,11.942,44.49,840.44,6.4,4.4,-76.0,27.77,-1.0,-1.0,5.761,5.88
02/05/2022 13:41:04.000000,39.70839,-105.01199,11.875,44.79,840.38,3.8,2.99,-76.0,27.63,-1.0,-1.0,4.673,3.8
02/05/2022 13:43:08.000000,-1.0,-1.0,11.942,44.0,840.29,5.15,3.53,-76.0,28.12,-1.0,-1.0,5.277,4.92
02/05/2022 13:50:08.000000,-1.0,-1.0,11.87,41.99,840.43,7.27,5.14,-76.0,28.53,-1.0,-1.0,6.329,7.18
02/05/2022 14:21:00.000000,-1.0,-1.0,11.851,37.81,840.05,1.15,0.88,-76.0,31.25,-1.0,-1.0,3.312,1.15
02/05/2022 14:27:12.000000,-1.0,-1.0,11.971,40.76,840.35,6.77,5.07,-76.0,31.12,-1.0,-1.0,6.095,6.51
02/05/2022 14:32:10.000000,-1.0,-1.0,11.875,41.12,840.3,9.27,6.91,-76.0,31.05,-1.0,-1.0,7.416,9.05
02/05/2022 15:23:11.000000,-1.0,-1.0,11.971,34.55,840.35,4.07,2.98,-76.0,34.3,-1.0,-1.0,4.958,4.04
02/05/2022 15:30:39.000000,39.70831,-105.01189,12.13,33.59,840.41,2.62,2.16,-76.0,35.14,-1.0,-1.0,4.257,2.62
02/05/2022 15:32:07.000000,-1.0,-1.0,12.154,33.07,840.41,4.97,2.48,-76.0,35.67,-1.0,-1.0,4.646,3.32
02/05/2022 15:49:43.000000,39.70835,-105.0118,12.12,30.86,840.27,3.27,2.34,-76.0,38.42,-1.0,-1.0,4.645,3.08
02/05/2022 15:57:09.000000,-1.0,-1.0,12.178,27.63,840.04,1.16,0.88,-76.0,39.48,-1.0,-1.0,3.697,1.16
02/05/2022 16:04:03.000000,-1.0,-1.0,12.173,27.32,839.95,1.86,0.99,-76.0,40.08,-1.0,-1.0,3.895,1.49
02/05/2022 16:09:11.000000,39.70827,-105.01193,12.125,27.72,840.2,2.89,1.58,-76.0,40.65,-1.0,-1.0,4.378,2.37
02/05/2022 17:05:11.000000,39.70834,-105.01185,12.293,23.18,840.06,2.23,1.46,-76.0,46.19,-1.0,-1.0,4.311,1.76
02/05/2022 17:22:11.000000,39.70834,-105.01194,12.192,21.0,839.74,0.93,0.43,-76.0,48.64,-1.0,-1.0,3.875,0.71
02/05/2022 17:39:12.000000,-1.0,-1.0,12.25,19.51,839.65,1.71,0.93,-76.0,50.15,-1.0,-1.0,4.465,1.71
02/05/2022 17:44:25.000000,39.70823,0.01667,12.326,18.77,839.68,1.13,0.84,-76.0,51.35,-1.0,-1.0,4.17,1.04
02/05/2022 17:46:13.000000,-1.0,-1.0,12.331,18.89,839.67,1.42,0.72,-76.0,52.55,-1.0,-1.0,4.243,1.08
02/05/2022 17:48:16.000000,-1.0,-1.0,12.36,16.15,839.63,0.74,0.36,-76.0,53.47,-1.0,-1.0,4.111,0.74
02/05/2022 18:00:07.000000,-1.0,-1.0,12.293,14.82,839.79,1.01,0.62,-76.0,58.54,-1.0,-1.0,4.439,0.94
02/05/2022 18:07:07.000000,39.70834,-105.01192,12.302,14.87,839.78,1.64,1.32,-76.0,58.45,-1.0,-1.0,4.79,1.62
02/05/2022 18:17:13.000000,-1.0,-1.0,12.322,15.59,839.64,1.71,0.86,-76.0,57.2,-1.0,-1.0,4.781,1.71
02/05/2022 18:19:06.000000,-1.0,-1.0,12.278,16.16,839.59,1.78,1.38,-76.0,57.33,-1.0,-1.0,4.723,1.59
02/05/2022 18:35:00.000000,-1.0,-1.0,12.298,19.54,839.27,0.0,0.0,-76.0,52.26,-1.0,-1.0,3.666,0.0
02/05/2022 18:36:15.000000,-1.0,-1.0,12.403,19.85,839.2,0.26,0.0,-76.0,52.46,-1.0,-1.0,3.809,0.26
02/05/2022 18:58:03.000000,-1.0,-1.0,12.341,18.52,838.39,0.13,0.0,-76.0,51.28,-1.0,-1.0,3.625,0.0
02/05/2022 19:27:04.000000,-1.0,-1.0,12.446,17.13,838.29,0.0,0.0,-76.0,53.43,-1.0,-1.0,3.722,0.0
02/05/2022 19:42:00.000000,-1.0,-1.0,12.24,16.16,837.96,0.0,0.0,-76.0,55.68,-1.0,-1.0,3.824,0.0
02/05/2022 19:42:01.000000,-1.0,-1.0,12.259,15.88,838.0,0.36,0.12,-76.0,55.72,-1.0,-1.0,4.012,0.36
02/05/2022 19:49:12.000000,-1.0,-1.0,12.245,15.5,837.88,0.06,0.03,-76.0,54.23,-1.0,-1.0,3.791,0.06
02/05/2022 20:37:07.000000,39.70839,-105.01194,12.365,13.51,837.62,0.03,0.0,-76.0,57.89,-1.0,-1.0,3.939,0.03
02/05/2022 20:44:08.000000,39.70835,-105.01194,12.494,14.05,837.57,0.09,0.03,-76.0,58.09,-1.0,-1.0,3.978,0.09
02/05/2022 20:56:19.000000,39.70834,-105.01192,12.398,13.63,837.23,0.47,0.12,-76.0,58.34,-1.0,-1.0,4.188,0.47
02/05/2022 21:03:07.000000,39.70832,-105.01199,12.336,13.59,837.39,0.08,0.0,-76.0,58.61,-1.0,-1.0,3.997,0.08
02/05/2022 21:04:00.000000,39.70832,-105.01199,12.326,13.54,837.39,0.3,0.0,-76.0,58.5,-1.0,-1.0,4.044,0.18
02/05/2022 21:05:00.000000,39.70832,-105.01199,12.326,13.48,837.4,0.15,0.0,-76.0,58.27,-1.0,-1.0,3.982,0.08
02/05/2022 21:17:09.000000,39.70833,-105.01196,12.317,14.84,837.45,0.54,0.24,-76.0,56.81,-1.0,-1.0,4.088,0.41
02/05/2022 21:36:09.000000,39.70832,-105.01194,12.288,14.78,837.22,0.03,0.0,-76.0,55.19,-1.0,-1.0,3.819,0.03
02/05/2022 21:44:01.000000,-1.0,-1.0,12.269,15.55,837.32,0.18,0.04,-76.0,55.03,-1.0,-1.0,3.889,0.18
02/05/2022 21:48:08.000000,39.70832,-105.01196,12.398,15.27,837.28,0.0,0.0,-76.0,55.19,-1.0,-1.0,3.802,0.0
02/05/2022 21:50:21.000000,39.70833,-105.01189,12.264,15.62,837.29,0.03,0.0,-76.0,55.09,-1.0,-1.0,3.813,0.03
02/05/2022 22:05:56.000000,39.70832,0.21667,12.293,16.08,837.37,0.0,0.0,-76.0,55.22,-1.0,-1.0,3.802,0.0
02/05/2022 22:15:02.000000,39.70834,-105.01191,12.461,16.31,837.31,0.01,0.0,-76.0,55.22,-1.0,-1.0,3.807,0.01
02/05/2022 22:24:08.000000,-1.0,-1.0,12.355,16.47,837.21,0.19,0.0,-76.0,55.25,-1.0,-1.0,3.901,0.19
02/05/2022 22:39:02.000000,39.70833,-105.01192,12.379,15.97,837.24,0.08,0.0,-76.0,55.66,-1.0,-1.0,3.863,0.08
02/05/2022 22:41:14.000000,39.70834,-105.01195,12.494,15.7,837.25,0.06,0.0,-76.0,55.51,-1.0,-1.0,3.847,0.06
02/05/2022 22:43:08.000000,-1.0,-1.0,12.442,16.23,837.25,0.22,0.0,-76.0,55.54,-1.0,-1.0,3.899,0.16
02/05/2022 22:50:09.000000,-1.0,-1.0,12.384,15.89,837.27,0.02,0.0,-76.0,55.97,-1.0,-1.0,3.835,0.0
02/05/2022 23:02:18.000000,39.70826,-105.0119,12.394,15.99,837.12,0.44,0.35,-76.0,55.91,-1.0,-1.0,4.062,0.44
02/05/2022 23:17:09.000000,-1.0,-1.0,12.341,15.74,837.33,0.62,0.0,-76.0,56.4,-1.0,-1.0,3.917,0.12
02/05/2022 23:19:03.000000,39.70832,-105.01196,12.413,15.55,837.31,0.28,0.01,-76.0,55.77,-1.0,-1.0,3.973,0.28
02/05/2022 23:21:06.000000,-1.0,-1.0,12.485,16.06,837.33,0.08,0.0,-76.0,55.32,-1.0,-1.0,3.848,0.08
02/05/2022 23:31:27.000000,0.65,0.0,12.326,17.37,837.37,0.01,0.0,-76.0,52.51,-1.0,-1.0,3.686,0.01
02/05/2022 23:45:05.000000,39.70832,-105.01192,12.302,18.17,837.32,0.13,0.02,-76.0,51.05,-1.0,-1.0,3.683,0.13
02/05/2022 23:55:01.000000,-1.0,-1.0,12.283,17.94,837.44,0.0,0.0,-76.0,50.88,-1.0,-1.0,3.609,0.0
02/05/2022 23:57:04.000000,-1.0,-1.0,12.283,18.26,837.5,0.42,0.04,-76.0,50.61,-1.0,-1.0,3.638,0.08
02/05/2022 23:59:07.000000,39.70834,-105.01194,12.389,18.65,837.56,0.41,0.0,-76.0,50.19,-1.0,-1.0,3.629,0.1
02/06/2022 00:26:04.000000,-1.0,-1.0,12.355,21.62,838.14,0.16,0.04,-76.0,45.61,-1.0,-1.0,3.455,0.16
02/06/2022 00:28:06.000000,39.70829,-105.01186,12.331,21.81,838.17,0.26,0.03,-76.0,45.63,-1.0,-1.0,3.507,0.26
