"","date","ID","Site","SensorType","Lat","Long","parameter","val","flag","parameter_units"
"1883","2022-05-19 02:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm25_p",NA,"missing","ug/m3"
"1884","2022-05-19 02:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"temperature",NA,"missing","F"
"1885","2022-05-19 03:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"humidity",NA,"missing",NA
"1886","2022-05-19 03:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm10",NA,"missing","ug/m3"
"1887","2022-05-19 03:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm25_p",NA,"missing","ug/m3"
"1888","2022-05-19 03:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"temperature",NA,"missing","F"
"1889","2022-05-19 04:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"humidity",NA,"missing",NA
"1890","2022-05-19 04:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm10",NA,"missing","ug/m3"
"1891","2022-05-19 04:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm25_p",NA,"missing","ug/m3"
"1892","2022-05-19 04:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"temperature",NA,"missing","F"
"1893","2022-05-19 05:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"humidity",NA,"missing",NA
"1894","2022-05-19 05:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm10",NA,"missing","ug/m3"
"1895","2022-05-19 05:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm25_p",NA,"missing","ug/m3"
"1896","2022-05-19 05:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"temperature",NA,"missing","F"
"1897","2022-05-19 06:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"humidity",NA,"missing",NA
"1898","2022-05-19 06:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm10",NA,"missing","ug/m3"
"1899","2022-05-19 06:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm25_p",NA,"missing","ug/m3"
"1900","2022-05-19 06:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"temperature",NA,"missing","F"
"1901","2022-05-19 07:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"humidity",NA,"missing",NA
"1902","2022-05-19 07:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm10",NA,"missing","ug/m3"
"1903","2022-05-19 07:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm25_p",NA,"missing","ug/m3"
"1904","2022-05-19 07:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"temperature",NA,"missing","F"
"1905","2022-05-19 08:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"humidity",NA,"missing",NA
"1906","2022-05-19 08:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm10",NA,"missing","ug/m3"
"1907","2022-05-19 08:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm25_p",NA,"missing","ug/m3"
"1908","2022-05-19 08:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"temperature",NA,"missing","F"
"1909","2022-05-19 09:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"humidity",NA,"missing",NA
"1910","2022-05-19 09:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm10",NA,"missing","ug/m3"
"1911","2022-05-19 09:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm25_p",NA,"missing","ug/m3"
"1912","2022-05-19 09:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"temperature",NA,"missing","F"
"1913","2022-05-19 10:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"humidity",NA,"missing",NA
"1914","2022-05-19 10:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm10",NA,"missing","ug/m3"
"1915","2022-05-19 10:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm25_p",NA,"missing","ug/m3"
"1916","2022-05-19 10:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"temperature",NA,"missing","F"
"1917","2022-05-19 11:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"humidity",NA,"missing",NA
"1918","2022-05-19 11:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm10",NA,"missing","ug/m3"
"1919","2022-05-19 11:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm25_p",NA,"missing","ug/m3"
"1920","2022-05-19 11:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"temperature",NA,"missing","F"
"1921","2022-05-19 12:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"humidity",NA,"missing",NA
"1922","2022-05-19 12:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm10",NA,"missing","ug/m3"
"1923","2022-05-19 12:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm25_p",NA,"missing","ug/m3"
"1924","2022-05-19 12:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"temperature",NA,"missing","F"
"1925","2022-05-19 13:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"humidity",NA,"missing",NA
"1926","2022-05-19 13:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm10",NA,"missing","ug/m3"
"1927","2022-05-19 13:00:00","Johnson Habitat Park (AXXKFSNJ)","Johnson Habitat Park","Clarity",39.70506,-104.99802,"pm25_p",NA,"missing","ug/m3"
