InstrumentName, CDPHE-tVOC-LunarOutpost,,,,,,
StartTime, 2020-04-01 00:00:00,,,,,,
EndTime, 2020-04-30 23:59:59,,,,,,
Date,IH,IT,Lat,Long,P,Sig,TVOC
04/07/2020 10:18:01.000000,24.43,51.92,40.97901,-104.0425,834.39,-50.0,1.2
04/07/2020 10:19:01.000000,24.05,52.01,40.97901,-104.0425,834.38,-50.0,1.201
04/07/2020 10:20:01.000000,23.68,52.12,40.97901,-104.0425,834.43,-50.0,1.199
04/07/2020 10:21:00.000000,23.66,52.21,40.97901,-104.0425,834.34,-50.0,1.198
04/07/2020 10:22:00.000000,23.26,52.24,40.97901,-104.0425,834.5,-50.0,1.197
04/07/2020 10:23:01.000000,22.41,52.22,40.97901,-104.0425,834.43,-50.0,1.197
04/07/2020 10:24:01.000000,23.46,52.31,40.97901,-104.0425,834.4,-50.0,1.197
04/07/2020 10:25:02.000000,24.38,52.3,40.97901,-104.0425,834.4,-50.0,1.197
04/07/2020 10:26:01.000000,24.48,52.26,40.97901,-104.0425,834.37,-50.0,1.198
04/07/2020 10:27:00.000000,24.14,52.21,40.97901,-104.0425,834.31,-50.0,1.199
04/07/2020 10:28:00.000000,23.5,52.13,40.97901,-104.0425,834.37,-50.0,1.197
04/07/2020 10:29:00.000000,24.78,52.12,40.97901,-104.0425,834.44,-50.0,1.199
04/07/2020 10:30:00.000000,25.5,52.01,40.97901,-104.0425,834.47,-50.0,1.201
04/07/2020 10:31:01.000000,25.34,51.79,40.97901,-104.0425,834.55,-50.0,1.202
04/07/2020 10:32:01.000000,24.64,51.77,40.97901,-104.0425,834.57,-50.0,1.202
04/07/2020 10:33:01.000000,24.58,51.79,40.97901,-104.0425,834.49,-50.0,1.201
04/07/2020 10:34:00.000000,23.89,51.76,40.97901,-104.0425,834.46,-50.0,1.201
04/07/2020 10:35:02.000000,24.46,51.52,40.97901,-104.0425,834.47,-50.0,1.2
04/07/2020 10:36:02.000000,24.08,51.49,40.97901,-104.0425,834.5,-50.0,1.2
04/07/2020 10:37:02.000000,22.99,51.45,40.97901,-104.0425,834.54,-50.0,1.199
04/07/2020 10:38:01.000000,22.88,51.54,40.97901,-104.0425,834.5,-50.0,1.199
04/07/2020 10:39:02.000000,23.23,51.59,40.97901,-104.0425,834.49,-50.0,1.198
04/07/2020 10:40:00.000000,23.63,51.63,40.97901,-104.0425,834.54,-50.0,1.198
04/07/2020 10:41:00.000000,22.84,51.63,40.97901,-104.0425,834.6,-50.0,1.197
04/07/2020 10:42:02.000000,22.62,51.65,40.97901,-104.0425,834.63,-50.0,1.197
04/07/2020 10:43:01.000000,21.59,51.68,40.97901,-104.0425,834.58,-50.0,1.196
04/07/2020 10:44:02.000000,21.82,51.79,40.97901,-104.0425,834.59,-50.0,1.194
04/07/2020 10:45:02.000000,22.5,51.88,40.97901,-104.0425,834.58,-50.0,1.194
04/07/2020 10:46:00.000000,22.45,51.86,40.97901,-104.0425,834.56,-50.0,1.196
04/07/2020 10:47:02.000000,22.3,51.85,40.97901,-104.0425,834.52,-50.0,1.195
04/07/2020 10:48:00.000000,21.46,51.97,40.97901,-104.0425,834.55,-50.0,1.194
04/07/2020 10:49:00.000000,21.53,52.17,40.97901,-104.0425,834.6,-50.0,1.195
04/07/2020 10:50:03.000000,21.55,52.31,40.97901,-104.0425,834.72,-50.0,1.193
04/07/2020 10:51:01.000000,23.37,52.28,40.97901,-104.0425,834.69,-50.0,1.192
04/07/2020 10:52:02.000000,22.37,52.46,40.97901,-104.0425,834.63,-50.0,1.194
04/07/2020 10:53:02.000000,20.0,52.58,40.97901,-104.0425,834.62,-50.0,1.19
04/07/2020 10:54:02.000000,19.35,52.67,40.97901,-104.0425,834.59,-50.0,1.187
04/07/2020 10:55:02.000000,18.85,52.87,40.97901,-104.0425,834.58,-50.0,1.185
04/07/2020 10:56:02.000000,20.82,53.11,40.97901,-104.0425,834.62,-50.0,1.186
04/07/2020 10:57:01.000000,20.28,53.18,40.97901,-104.0425,834.7,-50.0,1.186
04/07/2020 10:58:00.000000,19.79,53.25,40.97901,-104.0425,834.68,-50.0,1.186
04/07/2020 10:59:01.000000,18.89,53.47,40.97901,-104.0425,834.65,-50.0,1.184
04/07/2020 11:00:02.000000,19.14,53.65,40.97901,-104.0425,834.65,-50.0,1.184
04/07/2020 11:01:02.000000,19.07,53.84,40.97901,-104.0425,834.64,-50.0,1.182
04/07/2020 11:02:02.000000,19.99,54.04,40.97901,-104.0425,834.69,-50.0,1.181
04/07/2020 11:03:01.000000,19.13,54.15,40.97901,-104.0425,834.71,-50.0,1.182
04/07/2020 11:04:00.000000,18.95,54.28,40.97901,-104.0425,834.72,-50.0,1.18
04/07/2020 11:05:01.000000,19.39,54.37,40.97901,-104.0425,834.61,-50.0,1.181
04/07/2020 11:06:01.000000,19.6,54.42,40.97901,-104.0425,834.63,-50.0,1.18
04/07/2020 11:07:03.000000,19.43,54.38,40.97901,-104.0425,834.58,-50.0,1.18
04/07/2020 11:08:00.000000,19.53,54.33,40.97901,-104.0425,834.62,-50.0,1.179
04/07/2020 11:09:00.000000,19.4,54.38,40.97901,-104.0425,834.72,-50.0,1.18
04/07/2020 11:10:00.000000,18.56,54.49,40.97901,-104.0425,834.68,-50.0,1.179
04/07/2020 11:11:01.000000,17.63,54.64,40.97901,-104.0425,834.58,-50.0,1.176
04/07/2020 11:12:01.000000,18.07,54.82,40.97901,-104.0425,834.58,-50.0,1.176
04/07/2020 11:13:02.000000,18.72,54.96,40.97901,-104.0425,834.63,-50.0,1.176
04/07/2020 11:14:02.000000,19.76,55.07,40.97901,-104.0425,834.65,-50.0,1.178
04/07/2020 11:15:01.000000,19.59,55.21,40.97901,-104.0425,834.7,-50.0,1.178
04/07/2020 11:16:01.000000,19.1,55.32,40.97901,-104.0425,834.7,-50.0,1.177
04/07/2020 11:17:01.000000,19.02,55.41,40.97901,-104.0425,834.76,-50.0,1.176
04/07/2020 11:18:01.000000,19.47,55.27,40.97901,-104.0425,834.68,-50.0,1.176
04/07/2020 11:19:01.000000,19.19,55.34,40.97901,-104.0425,834.69,-50.0,1.176
04/07/2020 11:20:01.000000,20.67,55.37,40.97901,-104.0425,834.71,-50.0,1.177
04/07/2020 11:21:02.000000,20.18,55.23,40.97901,-104.0425,834.66,-50.0,1.178
04/07/2020 11:22:02.000000,19.53,55.07,40.97901,-104.0425,834.7,-50.0,1.176
04/07/2020 11:23:02.000000,19.5,54.89,40.97901,-104.0425,834.66,-50.0,1.178
04/07/2020 11:24:00.000000,19.38,54.73,40.97901,-104.0425,834.88,-50.0,1.178
04/07/2020 11:25:01.000000,19.86,54.6,40.97901,-104.0425,834.8,-50.0,1.177
04/07/2020 11:26:03.000000,20.01,54.47,40.97901,-104.0425,834.73,-50.0,1.177
04/07/2020 11:27:03.000000,19.93,54.35,40.97901,-104.0425,834.74,-50.0,1.178
04/07/2020 11:28:01.000000,19.63,54.22,40.97901,-104.0425,834.68,-50.0,1.179
04/07/2020 11:29:02.000000,19.71,54.1,40.97901,-104.0425,834.77,-50.0,1.18
04/07/2020 11:30:00.000000,18.66,54.19,40.97901,-104.0425,834.76,-50.0,1.178
04/07/2020 11:31:00.000000,19.08,54.33,40.97901,-104.0425,834.8,-50.0,1.179
04/07/2020 11:32:01.000000,19.78,54.38,40.97901,-104.0425,834.88,-50.0,1.178
04/07/2020 11:33:01.000000,19.71,54.53,40.97901,-104.0425,834.79,-50.0,1.181
04/07/2020 11:34:00.000000,19.41,54.69,40.97901,-104.0425,834.79,-50.0,1.179
04/07/2020 11:35:01.000000,18.57,54.8,40.97901,-104.0425,834.75,-50.0,1.176
04/07/2020 11:36:02.000000,19.24,54.74,40.97901,-104.0425,834.85,-50.0,1.177
04/07/2020 11:37:02.000000,18.75,54.74,40.97901,-104.0425,834.84,-50.0,1.18
04/07/2020 11:38:02.000000,19.3,54.91,40.97901,-104.0425,834.87,-50.0,1.179
04/07/2020 11:39:02.000000,20.29,55.01,40.97901,-104.0425,834.94,-50.0,1.181
04/07/2020 11:40:00.000000,20.16,55.18,40.97901,-104.0425,834.87,-50.0,1.18
04/07/2020 11:41:01.000000,19.59,55.23,40.97901,-104.0425,834.88,-50.0,1.177
04/07/2020 11:42:02.000000,19.38,55.23,40.97901,-104.0425,834.89,-50.0,1.177
04/07/2020 11:43:00.000000,19.31,55.23,40.97901,-104.0425,834.9,-50.0,1.176
04/07/2020 11:44:01.000000,18.69,55.09,40.97901,-104.0425,834.81,-50.0,1.178
04/07/2020 11:45:02.000000,17.65,54.96,40.97901,-104.0425,834.85,-50.0,1.175
04/07/2020 11:46:02.000000,17.67,55.07,40.97901,-104.0425,834.92,-50.0,1.175
04/07/2020 11:47:01.000000,18.07,55.32,40.97901,-104.0425,834.89,-50.0,1.176
04/07/2020 11:48:01.000000,18.9,55.46,40.97901,-104.0425,834.87,-50.0,1.177
04/07/2020 11:49:01.000000,17.99,55.59,40.97901,-104.0425,834.91,-50.0,1.175
04/07/2020 11:50:02.000000,17.34,55.66,40.97901,-104.0425,834.94,-50.0,1.173
04/07/2020 11:51:00.000000,18.0,55.73,40.97901,-104.0425,834.9,-50.0,1.173
04/07/2020 11:52:00.000000,18.1,55.84,40.97901,-104.0425,834.89,-50.0,1.172
04/07/2020 11:53:00.000000,17.0,55.91,40.97901,-104.0425,835.03,-50.0,1.17
04/07/2020 11:54:01.000000,17.47,55.95,40.97901,-104.0425,834.9,-50.0,1.171
04/07/2020 11:55:02.000000,16.57,56.2,40.97901,-104.0425,834.86,-50.0,1.169
04/07/2020 11:56:02.000000,16.59,56.4,40.97901,-104.0425,834.89,-50.0,1.17
04/07/2020 11:57:03.000000,16.27,56.63,40.97901,-104.0425,834.99,-50.0,1.167
04/07/2020 11:58:02.000000,17.08,56.85,40.97901,-104.0425,834.99,-50.0,1.167
04/07/2020 11:59:02.000000,16.61,56.99,40.97901,-104.0425,834.97,-50.0,1.166
04/07/2020 12:00:00.000000,16.29,57.08,40.97901,-104.0425,835.0,-50.0,1.165
04/07/2020 12:01:01.000000,16.32,57.23,40.97901,-104.0425,834.98,-50.0,1.162
04/07/2020 12:02:03.000000,16.52,57.37,40.97901,-104.0425,835.01,-50.0,1.164
04/07/2020 12:03:00.000000,16.46,57.43,40.97901,-104.0425,834.95,-50.0,1.163
04/07/2020 12:04:01.000000,16.59,57.48,40.97901,-104.0425,834.99,-50.0,1.161
04/07/2020 12:05:02.000000,16.54,57.43,40.97901,-104.0425,835.02,-50.0,1.162
04/07/2020 12:06:02.000000,17.37,57.35,40.97901,-104.0425,835.07,-50.0,1.165
04/07/2020 12:07:03.000000,17.4,57.32,40.97901,-104.0425,835.04,-50.0,1.164
04/07/2020 12:08:02.000000,17.55,57.25,40.97901,-104.0425,835.05,-50.0,1.164
04/07/2020 12:09:02.000000,17.57,57.17,40.97901,-104.0425,835.09,-50.0,1.165
04/07/2020 12:10:01.000000,17.67,57.01,40.97901,-104.0425,835.19,-50.0,1.167
04/07/2020 12:11:02.000000,17.51,56.99,40.97901,-104.0425,835.12,-50.0,1.165
04/07/2020 12:12:01.000000,17.38,56.87,40.97901,-104.0425,835.09,-50.0,1.166
04/07/2020 12:13:03.000000,17.24,56.6,40.97901,-104.0425,835.14,-50.0,1.165
04/07/2020 12:14:00.000000,17.8,56.42,40.97901,-104.0425,835.21,-50.0,1.168
04/07/2020 12:15:01.000000,17.22,56.15,40.97901,-104.0425,835.15,-50.0,1.169
04/07/2020 12:16:01.000000,17.0,55.97,40.97901,-104.0425,835.07,-50.0,1.168
04/07/2020 12:17:01.000000,17.28,55.91,40.97901,-104.0425,835.14,-50.0,1.168
04/07/2020 12:18:00.000000,17.38,55.99,40.97901,-104.0425,835.14,-50.0,1.169
04/07/2020 12:19:01.000000,17.17,56.11,40.97901,-104.0425,835.16,-50.0,1.167
04/07/2020 12:20:00.000000,17.53,56.24,40.97901,-104.0425,835.15,-50.0,1.169
04/07/2020 12:21:03.000000,17.68,56.31,40.97901,-104.0425,835.21,-50.0,1.17
04/07/2020 12:22:02.000000,17.56,56.42,40.97901,-104.0425,835.19,-50.0,1.17
04/07/2020 12:23:02.000000,17.58,56.45,40.97901,-104.0425,835.21,-50.0,1.17
04/07/2020 12:24:01.000000,16.1,56.49,40.97901,-104.0425,835.23,-50.0,1.166
04/07/2020 12:25:01.000000,17.27,56.63,40.97901,-104.0425,835.22,-50.0,1.167
04/07/2020 12:26:02.000000,17.34,56.69,40.97901,-104.0425,835.23,-50.0,1.168
04/07/2020 12:27:03.000000,17.35,56.71,40.97901,-104.0425,835.3,-50.0,1.169
04/07/2020 12:28:00.000000,17.6,56.69,40.97901,-104.0425,835.31,-50.0,1.167
04/07/2020 12:29:01.000000,17.61,56.71,40.97901,-104.0425,835.29,-50.0,1.166
04/07/2020 12:30:02.000000,17.56,56.71,40.97901,-104.0425,835.27,-50.0,1.168
04/07/2020 12:31:01.000000,17.91,56.65,40.97901,-104.0425,835.28,-50.0,1.167
04/07/2020 12:32:01.000000,17.48,56.6,40.97901,-104.0425,835.32,-50.0,1.168
04/07/2020 12:33:00.000000,16.880000000000003,56.53,40.97901,-104.0425,835.32,-50.0,1.168
04/07/2020 12:34:00.000000,16.77,56.49,40.97901,-104.0425,835.2,-50.0,1.167
04/07/2020 12:35:00.000000,17.56,56.54,40.97901,-104.0425,835.28,-50.0,1.168
04/07/2020 12:36:01.000000,17.59,56.6,40.97901,-104.0425,835.31,-50.0,1.167
04/07/2020 12:37:00.000000,17.48,56.69,40.97901,-104.0425,835.31,-50.0,1.167
04/07/2020 12:38:02.000000,17.56,56.78,40.97901,-104.0425,835.29,-50.0,1.167
04/07/2020 12:39:01.000000,17.69,56.81,40.97901,-104.0425,835.32,-50.0,1.169
04/07/2020 12:40:00.000000,16.95,56.83,40.97901,-104.0425,835.24,-50.0,1.167
04/07/2020 12:41:03.000000,17.53,56.89,40.97901,-104.0425,835.37,-50.0,1.167
04/07/2020 12:42:01.000000,17.46,56.83,40.97901,-104.0425,835.38,-50.0,1.168
04/07/2020 12:43:01.000000,16.83,56.8,40.97901,-104.0425,835.32,-50.0,1.168
04/07/2020 12:44:01.000000,16.619999999999997,56.9,40.97901,-104.0425,835.33,-50.0,1.165
04/07/2020 12:45:02.000000,17.24,57.01,40.97901,-104.0425,835.36,-50.0,1.167
04/07/2020 12:46:02.000000,16.4,57.12,40.97901,-104.0425,835.33,-50.0,1.165
04/07/2020 12:47:00.000000,16.64,57.28,40.97901,-104.0425,835.33,-50.0,1.166
04/07/2020 12:48:01.000000,16.23,57.44,40.97901,-104.0425,835.27,-50.0,1.163
04/07/2020 12:49:02.000000,16.9,57.71,40.97901,-104.0425,835.35,-50.0,1.161
04/07/2020 12:50:02.000000,16.15,57.95,40.97901,-104.0425,835.26,-50.0,1.163
04/07/2020 12:51:00.000000,16.05,58.22,40.97901,-104.0425,835.35,-50.0,1.16
04/07/2020 12:52:01.000000,15.89,58.45,40.97901,-104.0425,835.36,-50.0,1.159
04/07/2020 12:53:02.000000,16.54,58.72,40.97901,-104.0425,835.46,-50.0,1.161
04/07/2020 12:54:01.000000,15.61,58.94,40.97901,-104.0425,835.42,-50.0,1.158
04/07/2020 12:55:00.000000,15.68,59.14,40.97901,-104.0425,835.49,-50.0,1.158
04/07/2020 12:56:02.000000,15.79,59.35,40.97901,-104.0425,835.66,-50.0,1.156
04/07/2020 12:57:01.000000,15.99,59.51,40.97901,-104.0425,835.74,-50.0,1.155
04/07/2020 12:58:01.000000,15.72,59.62,40.97901,-104.0425,835.48,-50.0,1.155
04/07/2020 12:59:01.000000,15.81,59.68,40.97901,-104.0425,835.49,-50.0,1.155
04/07/2020 13:00:02.000000,15.48,59.75,40.97901,-104.0425,835.51,-50.0,1.153
04/07/2020 13:01:02.000000,15.33,59.8,40.97901,-104.0425,835.64,-50.0,1.154
04/07/2020 13:02:02.000000,16.07,59.98,40.97901,-104.0425,835.69,-50.0,1.155
04/07/2020 13:03:03.000000,15.54,60.22,40.97901,-104.0425,835.68,-50.0,1.154
04/07/2020 13:04:01.000000,14.72,60.31,40.97901,-104.0425,835.65,-50.0,1.152
04/07/2020 13:05:02.000000,14.86,60.4,40.97901,-104.0425,835.66,-50.0,1.152
04/07/2020 13:06:00.000000,15.22,60.52,40.97901,-104.0425,835.68,-50.0,1.151
04/07/2020 13:07:02.000000,15.82,60.61,40.97901,-104.0425,835.74,-50.0,1.152
04/07/2020 13:08:01.000000,15.68,60.61,40.97901,-104.0425,835.69,-50.0,1.151
04/07/2020 13:09:00.000000,15.09,60.56,40.97901,-104.0425,835.62,-50.0,1.15
04/07/2020 13:10:00.000000,15.71,60.5,40.97901,-104.0425,835.68,-50.0,1.151
04/07/2020 13:11:01.000000,15.46,60.52,40.97901,-104.0425,835.59,-50.0,1.151
04/07/2020 13:12:01.000000,14.56,60.54,40.97901,-104.0425,835.62,-50.0,1.15
04/07/2020 13:13:01.000000,14.56,60.52,40.97901,-104.0425,835.54,-50.0,1.151
04/07/2020 13:14:00.000000,15.22,60.43,40.97901,-104.0425,835.51,-50.0,1.153
04/07/2020 13:15:00.000000,15.23,60.43,40.97901,-104.0425,835.66,-50.0,1.152
04/07/2020 13:16:00.000000,14.42,60.85,40.97901,-104.0425,835.74,-50.0,1.152
04/07/2020 13:17:00.000000,14.96,61.24,40.97901,-104.0425,835.75,-50.0,1.15
04/07/2020 13:18:01.000000,15.16,61.42,40.97901,-104.0425,835.82,-50.0,1.15
04/07/2020 13:19:01.000000,15.44,61.51,40.97901,-104.0425,835.84,-50.0,1.15
04/07/2020 13:20:01.000000,15.68,61.64,40.97901,-104.0425,835.89,-50.0,1.148
04/07/2020 13:21:02.000000,16.259999999999998,61.69,40.97901,-104.0425,835.84,-50.0,1.148
04/07/2020 13:22:01.000000,16.189999999999998,61.96,40.97901,-104.0425,835.81,-50.0,1.151
04/07/2020 13:23:01.000000,15.97,62.02,40.97901,-104.0425,835.85,-50.0,1.15
04/07/2020 13:24:01.000000,14.88,61.91,40.97901,-104.0425,835.71,-50.0,1.148
04/07/2020 13:25:00.000000,14.72,61.73,40.97901,-104.0425,835.88,-50.0,1.147
04/07/2020 13:26:02.000000,14.72,61.64,40.97901,-104.0425,835.89,-50.0,1.148
04/07/2020 13:27:02.000000,15.27,61.66,40.97901,-104.0425,835.93,-50.0,1.148
04/07/2020 13:28:02.000000,15.34,61.73,40.97901,-104.0425,835.8,-50.0,1.148
04/07/2020 13:29:03.000000,15.1,61.69,40.97901,-104.0425,835.77,-50.0,1.148
04/07/2020 13:30:01.000000,14.68,61.6,40.97901,-104.0425,835.76,-50.0,1.148
04/07/2020 13:31:02.000000,13.67,61.6,40.97901,-104.0425,835.8,-50.0,1.147
04/07/2020 13:32:02.000000,14.72,61.67,40.97901,-104.0425,835.76,-50.0,1.146
04/07/2020 13:33:02.000000,15.99,61.89,40.97901,-104.0425,835.89,-50.0,1.147
04/07/2020 13:34:01.000000,15.11,61.91,40.97901,-104.0425,835.92,-50.0,1.147
04/07/2020 13:35:02.000000,15.11,62.05,40.97901,-104.0425,835.91,-50.0,1.147
04/07/2020 13:36:01.000000,15.29,62.25,40.97901,-104.0425,835.91,-50.0,1.147
04/07/2020 13:37:02.000000,15.99,62.45,40.97901,-104.0425,835.97,-50.0,1.146
04/07/2020 13:38:02.000000,14.75,62.63,40.97901,-104.0425,835.83,-50.0,1.162
04/07/2020 13:39:01.000000,14.16,62.93,40.97901,-104.0425,835.84,-50.0,1.145
04/07/2020 13:40:01.000000,14.27,63.04,40.97901,-104.0425,835.88,-50.0,1.144
04/07/2020 13:41:01.000000,15.44,63.2,40.97901,-104.0425,835.9,-50.0,1.143
04/07/2020 13:42:03.000000,15.38,63.24,40.97901,-104.0425,835.83,-50.0,1.143
04/07/2020 13:43:00.000000,15.45,63.11,40.97901,-104.0425,835.98,-50.0,1.143
04/07/2020 13:44:00.000000,15.15,63.08,40.97901,-104.0425,835.92,-50.0,1.143
04/07/2020 13:45:00.000000,15.01,63.06,40.97901,-104.0425,835.97,-50.0,1.144
04/07/2020 13:46:01.000000,15.16,63.06,40.97901,-104.0425,835.98,-50.0,1.143
04/07/2020 13:47:01.000000,16.07,63.15,40.97901,-104.0425,836.0,-50.0,1.144
04/07/2020 13:48:01.000000,16.72,63.35,40.97901,-104.0425,836.04,-50.0,1.144
04/07/2020 13:49:01.000000,16.28,63.51,40.97901,-104.0425,835.99,-50.0,1.143
04/07/2020 13:50:01.000000,15.95,63.58,40.97901,-104.0425,836.03,-50.0,1.144
04/07/2020 13:51:01.000000,16.619999999999997,63.73,40.97901,-104.0425,836.01,-50.0,1.144
04/07/2020 13:52:01.000000,15.82,63.73,40.97901,-104.0425,835.89,-50.0,1.143
04/07/2020 13:53:01.000000,15.28,63.89,40.97901,-104.0425,835.92,-50.0,1.142
04/07/2020 13:54:02.000000,15.44,64.03,40.97901,-104.0425,835.96,-50.0,1.143
04/07/2020 13:55:03.000000,14.78,64.07,40.97901,-104.0425,835.94,-50.0,1.1400000000000001
04/07/2020 13:56:00.000000,14.5,64.12,40.97901,-104.0425,835.83,-50.0,1.1400000000000001
04/07/2020 13:57:00.000000,14.48,64.07,40.97901,-104.0425,835.9,-50.0,1.1400000000000001
04/07/2020 13:58:00.000000,14.5,64.03,40.97901,-104.0425,835.89,-50.0,1.1400000000000001
04/07/2020 13:59:01.000000,15.43,64.16,40.97901,-104.0425,836.02,-50.0,1.1400000000000001
04/07/2020 14:00:01.000000,15.28,64.34,40.97901,-104.0425,836.05,-50.0,1.141
04/07/2020 14:01:01.000000,13.81,64.22999999999999,40.97901,-104.0425,835.95,-50.0,1.1400000000000001
04/07/2020 14:02:01.000000,14.08,64.12,40.97901,-104.0425,835.99,-50.0,1.139
04/07/2020 14:03:01.000000,14.35,64.0,40.97901,-104.0425,836.09,-50.0,1.139
04/07/2020 14:04:00.000000,14.78,64.09,40.97901,-104.0425,836.1,-50.0,1.1400000000000001
04/07/2020 14:05:00.000000,14.1,64.28,40.97901,-104.0425,836.06,-50.0,1.139
04/07/2020 14:06:00.000000,15.06,64.59,40.97901,-104.0425,836.18,-50.0,1.141
04/07/2020 14:07:01.000000,14.02,64.82,40.97901,-104.0425,836.05,-50.0,1.139
04/07/2020 14:08:01.000000,14.33,64.93,40.97901,-104.0425,836.02,-50.0,1.138
04/07/2020 14:09:01.000000,13.98,64.93,40.97901,-104.0425,836.01,-50.0,1.138
04/07/2020 14:10:01.000000,14.78,64.97,40.97901,-104.0425,836.1,-50.0,1.138
04/07/2020 14:11:00.000000,14.97,65.02,40.97901,-104.0425,836.09,-50.0,1.139
04/07/2020 14:12:00.000000,14.58,65.2,40.97901,-104.0425,836.03,-50.0,1.139
04/07/2020 14:13:00.000000,13.4,65.22,40.97901,-104.0425,836.0,-50.0,1.139
04/07/2020 14:14:02.000000,12.63,65.15,40.97901,-104.0425,835.94,-50.0,1.137
04/07/2020 14:15:01.000000,13.54,65.18,40.97901,-104.0425,836.03,-50.0,1.137
04/07/2020 14:16:01.000000,14.55,65.35,40.97901,-104.0425,835.99,-50.0,1.138
04/07/2020 14:17:00.000000,14.55,65.36,40.97901,-104.0425,835.91,-50.0,1.138
04/07/2020 14:18:01.000000,13.1,65.35,40.97901,-104.0425,835.96,-50.0,1.137
04/07/2020 14:19:00.000000,14.69,65.49,40.97901,-104.0425,836.02,-50.0,1.137
04/07/2020 14:20:02.000000,14.25,65.54,40.97901,-104.0425,836.04,-50.0,1.138
04/07/2020 14:21:01.000000,14.5,65.65,40.97901,-104.0425,835.95,-50.0,1.137
04/07/2020 14:22:01.000000,13.89,65.76,40.97901,-104.0425,836.02,-50.0,1.137
04/07/2020 14:23:02.000000,13.97,65.85,40.97901,-104.0425,836.05,-50.0,1.137
04/07/2020 14:24:02.000000,13.74,65.94,40.97901,-104.0425,835.86,-50.0,1.1360000000000001
04/07/2020 14:25:00.000000,13.84,65.9,40.97901,-104.0425,835.9,-50.0,1.1360000000000001
04/07/2020 14:26:00.000000,13.47,65.83,40.97901,-104.0425,835.97,-50.0,1.138
04/07/2020 14:27:00.000000,13.63,65.78,40.97901,-104.0425,836.05,-50.0,1.1360000000000001
04/07/2020 14:28:01.000000,13.13,65.74,40.97901,-104.0425,835.81,-50.0,1.1360000000000001
04/07/2020 14:29:02.000000,13.97,65.74,40.97901,-104.0425,835.94,-50.0,1.137
04/07/2020 14:30:02.000000,13.97,65.67,40.97901,-104.0425,835.95,-50.0,1.1360000000000001
04/07/2020 14:31:02.000000,13.85,65.65,40.97901,-104.0425,836.21,-50.0,1.138
04/07/2020 14:32:00.000000,13.41,65.87,40.97901,-104.0425,836.12,-50.0,1.138
04/07/2020 14:33:01.000000,14.61,66.08,40.97901,-104.0425,836.06,-50.0,1.137
04/07/2020 14:34:01.000000,13.66,66.25,40.97901,-104.0425,836.05,-50.0,1.137
04/07/2020 14:35:02.000000,13.76,66.28,40.97901,-104.0425,836.03,-50.0,1.1360000000000001
04/07/2020 14:36:00.000000,13.9,66.26,40.97901,-104.0425,835.86,-50.0,1.134
04/07/2020 14:37:02.000000,13.44,66.28,40.97901,-104.0425,835.9,-50.0,1.135
04/07/2020 14:38:02.000000,13.21,66.25,40.97901,-104.0425,835.96,-50.0,1.134
04/07/2020 14:39:02.000000,13.31,66.12,40.97901,-104.0425,835.89,-50.0,1.135
04/07/2020 14:40:01.000000,13.18,66.05,40.97901,-104.0425,835.96,-50.0,1.1360000000000001
04/07/2020 14:41:02.000000,13.83,66.01,40.97901,-104.0425,836.15,-50.0,1.1360000000000001
04/07/2020 14:42:02.000000,13.8,66.17,40.97901,-104.0425,836.2,-50.0,1.137
04/07/2020 14:43:01.000000,13.25,66.32,40.97901,-104.0425,836.14,-50.0,1.137
04/07/2020 14:44:00.000000,14.12,66.44,40.97901,-104.0425,836.16,-50.0,1.137
04/07/2020 14:45:02.000000,13.35,66.62,40.97901,-104.0425,836.14,-50.0,1.1360000000000001
04/07/2020 14:46:03.000000,13.54,66.95,40.97901,-104.0425,836.16,-50.0,1.137
04/07/2020 14:47:00.000000,12.58,67.16,40.97901,-104.0425,836.17,-50.0,1.134
04/07/2020 14:48:00.000000,12.47,67.38,40.97901,-104.0425,836.11,-50.0,1.133
04/07/2020 14:49:02.000000,12.24,67.33,40.97901,-104.0425,835.84,-50.0,1.134
04/07/2020 14:50:02.000000,13.42,67.47,40.97901,-104.0425,836.07,-50.0,1.133
04/07/2020 14:51:01.000000,12.75,67.36,40.97901,-104.0425,836.01,-50.0,1.134
04/07/2020 14:52:01.000000,12.54,67.43,40.97901,-104.0425,836.06,-50.0,1.1320000000000001
04/07/2020 14:53:03.000000,12.82,67.45,40.97901,-104.0425,836.04,-50.0,1.133
04/07/2020 14:54:01.000000,12.65,67.67,40.97901,-104.0425,836.04,-50.0,1.133
04/07/2020 14:55:01.000000,13.66,67.87,40.97901,-104.0425,836.16,-50.0,1.135
04/07/2020 14:56:03.000000,12.59,68.23,40.97901,-104.0425,836.12,-50.0,1.134
04/07/2020 14:57:01.000000,12.75,68.62,40.97901,-104.0425,836.15,-50.0,1.133
04/07/2020 14:58:02.000000,12.75,68.98,40.97901,-104.0425,836.22,-50.0,1.1320000000000001
04/07/2020 14:59:03.000000,11.67,69.09,40.97901,-104.0425,836.05,-50.0,1.129
04/07/2020 15:00:01.000000,11.1,68.95,40.97901,-104.0425,836.09,-50.0,1.129
04/07/2020 15:01:01.000000,12.01,68.86,40.97901,-104.0425,836.1,-50.0,1.1280000000000001
04/07/2020 15:02:01.000000,12.47,68.78,40.97901,-104.0425,836.14,-50.0,1.13
04/07/2020 15:03:01.000000,12.04,68.84,40.97901,-104.0425,836.16,-50.0,1.13
