InstrumentName, La Casa,,,,
04/17/2020 14:00:00.000000,0.2,17.0,31.0,18.3,0.0
04/17/2020 15:00:00.000000,0.2,11.0,36.0,17.3,0.0
04/17/2020 16:00:00.000000,0.2,13.0,37.0,24.1,0.0
04/17/2020 17:00:00.000000,0.2,12.0,38.0,22.5,0.0
04/17/2020 18:00:00.000000,0.2,12.0,41.0,27.7,0.0
04/17/2020 19:00:00.000000,0.1,,46.0,18.5,0.0
04/17/2020 20:00:00.000000,0.1,,47.0,19.5,0.0
04/17/2020 21:00:00.000000,0.2,15.0,45.0,30.3,0.0
04/17/2020 22:00:00.000000,0.3,27.0,42.0,51.3,0.0
04/17/2020 23:00:00.000000,0.3,28.0,43.0,50.8,0.0
04/18/2020 00:00:00.000000,0.4,32.0,42.0,52.9,0.0
04/18/2020 01:00:00.000000,0.5,34.0,38.0,62.4,0.0
04/18/2020 02:00:00.000000,0.5,44.0,26.0,71.7,0.0
04/18/2020 03:00:00.000000,0.5,42.0,26.0,88.9,0.0
04/18/2020 04:00:00.000000,0.5,,18.0,111.7,0.0
04/18/2020 05:00:00.000000,0.5,50.0,5.0,108.1,0.0
04/18/2020 06:00:00.000000,0.4,27.0,16.0,39.8,0.0
04/18/2020 07:00:00.000000,0.3,14.0,31.0,15.8,
04/18/2020 08:00:00.000000,0.3,15.0,30.0,13.9,0.0
04/18/2020 09:00:00.000000,0.3,21.0,24.0,14.7,0.0
04/18/2020 10:00:00.000000,0.2,20.0,23.0,14.2,0.0
04/18/2020 11:00:00.000000,0.3,31.0,10.0,14.6,0.0
04/18/2020 12:00:00.000000,0.3,27.0,16.0,15.1,0.0
04/18/2020 13:00:00.000000,0.2,20.0,24.0,15.6,0.0
04/18/2020 14:00:00.000000,0.2,13.0,32.0,17.1,0.0
04/18/2020 15:00:00.000000,0.3,26.0,25.0,29.4,0.0
04/18/2020 16:00:00.000000,0.3,27.0,26.0,32.9,0.0
04/18/2020 17:00:00.000000,0.3,26.0,28.0,44.2,0.0
04/18/2020 18:00:00.000000,0.3,19.0,39.0,41.2,0.0
04/18/2020 19:00:00.000000,0.3,14.0,47.0,36.8,0.0
04/18/2020 20:00:00.000000,0.2,13.0,50.0,36.2,0.0
04/18/2020 21:00:00.000000,0.2,8.0,56.0,39.6,0.0
04/18/2020 22:00:00.000000,0.1,8.0,51.0,28.7,0.0
04/18/2020 23:00:00.000000,0.1,5.0,52.0,20.7,0.0
04/19/2020 00:00:00.000000,0.1,4.0,52.0,17.8,0.0
04/19/2020 01:00:00.000000,0.2,9.0,46.0,22.3,0.0
04/19/2020 02:00:00.000000,0.3,23.0,27.0,49.3,0.0
04/19/2020 03:00:00.000000,0.4,32.0,16.0,41.2,0.0
04/19/2020 04:00:00.000000,0.2,,34.0,15.2,0.0
04/19/2020 05:00:00.000000,0.2,10.0,32.0,15.3,0.0
04/19/2020 06:00:00.000000,0.2,8.0,30.0,12.8,0.0
04/19/2020 07:00:00.000000,0.2,7.0,28.0,11.5,
04/19/2020 08:00:00.000000,0.1,9.0,25.0,10.3,0.0
04/19/2020 09:00:00.000000,0.1,7.0,26.0,9.1,0.0
04/19/2020 10:00:00.000000,0.2,13.0,23.0,9.9,0.0
04/19/2020 11:00:00.000000,0.2,5.0,32.0,12.7,0.0
04/19/2020 12:00:00.000000,0.2,6.0,30.0,12.1,0.0
04/19/2020 13:00:00.000000,0.1,4.0,32.0,11.2,0.0
04/19/2020 14:00:00.000000,0.1,3.0,34.0,11.4,0.0
04/19/2020 15:00:00.000000,0.1,3.0,35.0,12.4,0.0
04/19/2020 16:00:00.000000,0.1,3.0,38.0,13.2,0.0
04/19/2020 17:00:00.000000,0.1,5.0,39.0,15.5,0.0
04/19/2020 18:00:00.000000,0.1,9.0,40.0,20.2,0.0
04/19/2020 19:00:00.000000,0.1,7.0,46.0,20.0,0.0
04/19/2020 20:00:00.000000,0.1,4.0,53.0,18.2,0.0
04/19/2020 21:00:00.000000,0.1,2.0,56.0,15.2,0.0
04/19/2020 22:00:00.000000,0.1,2.0,54.0,12.8,0.0
04/19/2020 23:00:00.000000,0.1,2.0,54.0,10.4,0.0
04/20/2020 00:00:00.000000,0.1,3.0,54.0,15.4,0.0
04/20/2020 01:00:00.000000,0.1,3.0,51.0,13.1,0.0
04/20/2020 02:00:00.000000,0.2,12.0,42.0,14.9,0.0
04/20/2020 03:00:00.000000,0.2,9.0,38.0,16.9,0.0
04/20/2020 04:00:00.000000,0.2,,33.0,17.1,0.0
04/20/2020 05:00:00.000000,0.2,13.0,36.0,12.0,0.0
04/20/2020 06:00:00.000000,0.2,10.0,36.0,11.4,0.0
04/20/2020 07:00:00.000000,0.1,12.0,33.0,11.6,
04/20/2020 08:00:00.000000,0.2,21.0,17.0,13.0,0.0
04/20/2020 09:00:00.000000,0.2,22.0,13.0,12.5,0.0
04/20/2020 10:00:00.000000,0.2,19.0,15.0,14.5,0.0
04/20/2020 11:00:00.000000,0.3,26.0,7.0,17.9,0.0
04/20/2020 12:00:00.000000,0.3,21.0,11.0,18.1,0.0
04/20/2020 13:00:00.000000,0.3,19.0,17.0,21.7,0.0
04/20/2020 14:00:00.000000,0.2,20.0,21.0,31.3,0.0
04/20/2020 15:00:00.000000,0.2,16.0,28.0,31.7,0.0
04/20/2020 16:00:00.000000,0.2,14.0,36.0,29.0,0.0
04/20/2020 17:00:00.000000,0.2,5.0,46.0,17.7,0.0
04/20/2020 18:00:00.000000,0.1,1.0,49.0,11.8,0.0
04/20/2020 19:00:00.000000,0.2,5.0,51.0,15.1,0.0
04/20/2020 20:00:00.000000,0.1,4.0,53.0,17.3,0.0
04/20/2020 21:00:00.000000,,3.0,,14.7,
04/20/2020 22:00:00.000000,0.1,4.0,55.0,17.4,
04/20/2020 23:00:00.000000,0.1,3.0,58.0,17.3,0.0
04/21/2020 00:00:00.000000,0.1,7.0,55.0,17.3,0.0
04/21/2020 01:00:00.000000,0.1,8.0,52.0,19.9,0.0
04/21/2020 02:00:00.000000,0.2,13.0,42.0,21.8,0.0
04/21/2020 03:00:00.000000,0.2,26.0,26.0,31.9,0.0
04/21/2020 04:00:00.000000,0.3,,23.0,26.7,0.0
04/21/2020 05:00:00.000000,0.3,22.0,20.0,27.6,0.0
04/21/2020 06:00:00.000000,0.2,20.0,20.0,25.3,0.0
04/21/2020 07:00:00.000000,0.2,19.0,16.0,21.7,
04/21/2020 08:00:00.000000,0.2,21.0,12.0,22.8,0.0
04/21/2020 09:00:00.000000,0.2,19.0,14.0,22.3,0.0
04/21/2020 10:00:00.000000,0.2,14.0,25.0,16.6,0.0
04/21/2020 11:00:00.000000,0.3,17.0,22.0,17.9,0.0
04/21/2020 12:00:00.000000,0.4,29.0,5.0,27.0,0.0
04/21/2020 13:00:00.000000,0.4,28.0,14.0,31.2,0.0
04/21/2020 14:00:00.000000,0.3,17.0,30.0,28.4,0.0
04/21/2020 15:00:00.000000,0.3,26.0,27.0,48.7,0.0
04/21/2020 16:00:00.000000,0.2,15.0,37.0,47.5,0.0
04/21/2020 17:00:00.000000,0.2,12.0,41.0,42.4,0.0
04/21/2020 18:00:00.000000,0.2,8.0,48.0,34.7,0.0
04/21/2020 19:00:00.000000,0.1,5.0,53.0,27.0,0.0
04/21/2020 20:00:00.000000,0.1,4.0,55.0,21.9,0.0
04/21/2020 21:00:00.000000,0.1,4.0,56.0,22.8,0.0
04/21/2020 22:00:00.000000,0.1,4.0,56.0,19.7,0.0
04/21/2020 23:00:00.000000,0.1,4.0,49.0,15.3,0.0
04/22/2020 00:00:00.000000,0.1,4.0,48.0,12.2,0.0
04/22/2020 01:00:00.000000,0.2,4.0,51.0,13.8,0.0
04/22/2020 02:00:00.000000,0.2,5.0,50.0,13.6,0.0
04/22/2020 03:00:00.000000,0.2,6.0,46.0,12.4,0.0
04/22/2020 04:00:00.000000,0.2,,39.0,17.1,0.0
04/22/2020 05:00:00.000000,0.1,7.0,41.0,15.5,0.0
04/22/2020 06:00:00.000000,0.1,7.0,41.0,15.6,0.0
04/22/2020 07:00:00.000000,0.1,8.0,36.0,11.2,
04/22/2020 08:00:00.000000,0.1,12.0,27.0,11.6,0.0
04/22/2020 09:00:00.000000,0.2,18.0,18.0,12.8,0.0
04/22/2020 10:00:00.000000,0.2,23.0,12.0,14.0,0.0
04/22/2020 11:00:00.000000,0.2,24.0,11.0,14.3,0.0
04/22/2020 12:00:00.000000,0.3,24.0,19.0,15.9,0.0
04/22/2020 13:00:00.000000,0.5,42.0,6.0,72.6,1.0
04/22/2020 14:00:00.000000,0.4,39.0,16.0,88.1,1.0
04/22/2020 15:00:00.000000,0.3,15.0,34.0,51.3,0.0
04/22/2020 16:00:00.000000,0.2,7.0,42.0,66.5,0.0
04/22/2020 17:00:00.000000,0.1,4.0,45.0,34.8,0.0
04/22/2020 18:00:00.000000,0.1,4.0,48.0,28.6,0.0
04/22/2020 19:00:00.000000,0.1,4.0,49.0,23.5,0.0
04/22/2020 20:00:00.000000,0.1,5.0,49.0,19.4,0.0
04/22/2020 21:00:00.000000,0.1,,50.0,15.1,0.0
04/22/2020 22:00:00.000000,0.1,,53.0,16.0,0.0
04/22/2020 23:00:00.000000,0.1,3.0,52.0,17.5,0.0
04/23/2020 00:00:00.000000,0.1,2.0,52.0,14.2,0.0
04/23/2020 01:00:00.000000,0.2,8.0,46.0,16.0,0.0
04/23/2020 02:00:00.000000,0.2,10.0,43.0,22.9,0.0
04/23/2020 03:00:00.000000,0.2,12.0,36.0,20.8,0.0
04/23/2020 04:00:00.000000,0.2,,34.0,18.2,0.0
04/23/2020 05:00:00.000000,0.2,12.0,28.0,19.1,0.0
04/23/2020 06:00:00.000000,0.2,17.0,19.0,26.4,0.0
04/23/2020 07:00:00.000000,0.2,8.0,33.0,14.4,
04/23/2020 08:00:00.000000,0.1,1.0,46.0,14.7,0.0
04/23/2020 09:00:00.000000,0.1,0.0,49.0,16.0,0.0
04/23/2020 10:00:00.000000,0.1,0.0,48.0,12.9,0.0
04/23/2020 11:00:00.000000,0.1,2.0,47.0,13.7,0.0
04/23/2020 12:00:00.000000,0.1,3.0,48.0,13.1,0.0
04/23/2020 13:00:00.000000,0.1,4.0,45.0,13.7,0.0
04/23/2020 14:00:00.000000,0.1,5.0,44.0,14.3,0.0
04/23/2020 15:00:00.000000,0.1,3.0,46.0,14.0,0.0
04/23/2020 16:00:00.000000,0.1,4.0,45.0,14.2,0.0
04/23/2020 17:00:00.000000,0.1,3.0,46.0,13.7,0.0
04/23/2020 18:00:00.000000,0.1,5.0,47.0,19.9,0.0
04/23/2020 19:00:00.000000,0.1,4.0,47.0,15.2,0.0
04/23/2020 20:00:00.000000,0.1,3.0,47.0,12.5,0.0
04/23/2020 21:00:00.000000,0.1,3.0,46.0,11.1,0.0
04/23/2020 22:00:00.000000,0.1,3.0,45.0,12.4,0.0
04/23/2020 23:00:00.000000,0.1,1.0,46.0,11.8,0.0
04/24/2020 00:00:00.000000,0.1,3.0,45.0,10.9,0.0
04/24/2020 01:00:00.000000,0.1,2.0,45.0,10.1,0.0
04/24/2020 02:00:00.000000,0.1,4.0,42.0,8.8,0.0
04/24/2020 03:00:00.000000,0.1,2.0,44.0,12.0,0.0
04/24/2020 04:00:00.000000,0.1,,38.0,12.1,0.0
04/24/2020 05:00:00.000000,0.1,4.0,39.0,10.3,0.0
04/24/2020 06:00:00.000000,0.1,4.0,39.0,8.8,0.0
04/24/2020 07:00:00.000000,0.1,7.0,35.0,8.8,
04/24/2020 08:00:00.000000,0.1,8.0,32.0,9.8,0.0
04/24/2020 09:00:00.000000,0.1,10.0,28.0,8.7,0.0
04/24/2020 10:00:00.000000,0.1,20.0,20.0,10.7,0.0
04/24/2020 11:00:00.000000,0.1,12.0,29.0,7.0,0.0
04/24/2020 12:00:00.000000,0.1,12.0,31.0,10.9,0.0
04/24/2020 13:00:00.000000,0.1,8.0,35.0,11.1,0.0
04/24/2020 14:00:00.000000,0.1,6.0,35.0,10.0,0.0
04/24/2020 15:00:00.000000,0.1,7.0,34.0,10.8,0.0
04/24/2020 16:00:00.000000,0.2,7.0,34.0,13.4,0.0
04/24/2020 17:00:00.000000,0.1,6.0,36.0,8.6,0.0
04/24/2020 18:00:00.000000,0.1,4.0,39.0,8.0,0.0
04/24/2020 19:00:00.000000,0.1,5.0,39.0,9.1,0.0
04/24/2020 20:00:00.000000,0.1,4.0,41.0,10.2,0.0
04/24/2020 21:00:00.000000,0.1,2.0,43.0,7.9,0.0
04/24/2020 22:00:00.000000,0.1,3.0,42.0,6.0,0.0
04/24/2020 23:00:00.000000,0.1,4.0,42.0,10.3,0.0
04/25/2020 00:00:00.000000,0.1,6.0,41.0,8.8,0.0
04/25/2020 01:00:00.000000,0.1,6.0,37.0,9.9,0.0
04/25/2020 02:00:00.000000,0.1,7.0,35.0,8.5,0.0
04/25/2020 03:00:00.000000,0.1,7.0,35.0,9.9,0.0
04/25/2020 04:00:00.000000,0.1,,37.0,8.1,0.0
04/25/2020 05:00:00.000000,0.1,7.0,32.0,10.3,0.0
04/25/2020 06:00:00.000000,0.1,7.0,30.0,9.3,0.0
04/25/2020 07:00:00.000000,0.1,9.0,31.0,8.5,
04/25/2020 08:00:00.000000,0.1,11.0,32.0,7.4,0.0
04/25/2020 09:00:00.000000,0.1,6.0,35.0,8.0,0.0
04/25/2020 10:00:00.000000,0.2,5.0,36.0,10.0,0.0
04/25/2020 11:00:00.000000,0.2,6.0,34.0,11.8,0.0
04/25/2020 12:00:00.000000,0.2,9.0,30.0,9.0,0.0
04/25/2020 13:00:00.000000,0.1,7.0,36.0,8.7,0.0
04/25/2020 14:00:00.000000,0.2,10.0,31.0,10.6,0.0
04/25/2020 15:00:00.000000,0.1,4.0,37.0,10.5,0.0
04/25/2020 16:00:00.000000,0.1,3.0,42.0,9.3,0.0
04/25/2020 17:00:00.000000,0.1,5.0,43.0,14.1,0.0
04/25/2020 18:00:00.000000,0.1,3.0,46.0,11.3,0.0
04/25/2020 19:00:00.000000,0.1,3.0,48.0,11.3,0.0
04/25/2020 20:00:00.000000,0.1,2.0,49.0,11.9,0.0
04/25/2020 21:00:00.000000,0.2,2.0,49.0,12.4,0.0
04/25/2020 22:00:00.000000,0.1,1.0,50.0,19.6,0.0
04/25/2020 23:00:00.000000,0.1,1.0,51.0,10.6,0.0
04/26/2020 00:00:00.000000,0.1,2.0,50.0,11.7,0.0
04/26/2020 01:00:00.000000,0.1,6.0,47.0,11.2,0.0
04/26/2020 02:00:00.000000,0.2,14.0,38.0,16.7,0.0
04/26/2020 03:00:00.000000,0.3,18.0,28.0,25.7,0.0
04/26/2020 04:00:00.000000,0.4,,19.0,30.5,0.0
04/26/2020 05:00:00.000000,0.2,10.0,33.0,17.7,0.0
04/26/2020 06:00:00.000000,0.1,8.0,33.0,16.9,0.0
04/26/2020 07:00:00.000000,0.1,5.0,35.0,14.9,
04/26/2020 08:00:00.000000,0.1,8.0,32.0,13.8,0.0
04/26/2020 09:00:00.000000,0.1,11.0,29.0,12.9,0.0
04/26/2020 10:00:00.000000,0.1,4.0,35.0,11.8,0.0
04/26/2020 11:00:00.000000,0.1,3.0,36.0,12.4,0.0
04/26/2020 12:00:00.000000,0.1,7.0,31.0,12.0,0.0
04/26/2020 13:00:00.000000,0.2,9.0,29.0,12.4,0.0
04/26/2020 14:00:00.000000,0.2,9.0,31.0,14.9,0.0
04/26/2020 15:00:00.000000,0.1,6.0,36.0,14.7,0.0
04/26/2020 16:00:00.000000,0.1,3.0,42.0,12.2,0.0
04/26/2020 17:00:00.000000,0.1,1.0,47.0,12.1,0.0
04/26/2020 18:00:00.000000,0.1,1.0,49.0,11.2,0.0
04/26/2020 20:00:00.000000,0.1,2.0,45.0,13.1,0.0
04/26/2020 21:00:00.000000,0.1,2.0,44.0,14.8,0.0
04/26/2020 22:00:00.000000,0.1,2.0,43.0,12.3,0.0
04/26/2020 23:00:00.000000,0.1,2.0,45.0,15.8,0.0
04/27/2020 00:00:00.000000,0.1,2.0,48.0,10.2,0.0
04/27/2020 01:00:00.000000,0.2,13.0,37.0,10.5,0.0
04/27/2020 03:00:00.000000,0.2,7.0,40.0,10.5,0.0
04/27/2020 04:00:00.000000,0.2,,36.0,10.7,0.0
04/27/2020 05:00:00.000000,0.2,11.0,31.0,13.0,0.0
04/27/2020 06:00:00.000000,0.2,21.0,23.0,16.2,0.0
04/27/2020 07:00:00.000000,0.2,26.0,7.0,17.3,
04/27/2020 08:00:00.000000,0.2,15.0,18.0,17.7,0.0
04/27/2020 09:00:00.000000,0.2,8.0,25.0,15.5,0.0
04/27/2020 10:00:00.000000,0.1,5.0,29.0,11.5,0.0
04/27/2020 11:00:00.000000,0.1,10.0,25.0,12.8,0.0
04/27/2020 12:00:00.000000,0.2,16.0,18.0,17.1,0.0
04/27/2020 13:00:00.000000,0.2,20.0,18.0,28.5,0.0
04/27/2020 14:00:00.000000,0.2,14.0,26.0,27.2,0.0
04/27/2020 15:00:00.000000,0.2,13.0,31.0,30.0,0.0
04/27/2020 16:00:00.000000,0.1,8.0,39.0,19.2,0.0
04/27/2020 17:00:00.000000,0.1,3.0,45.0,13.6,0.0
04/27/2020 18:00:00.000000,0.1,4.0,48.0,16.9,0.0
04/27/2020 19:00:00.000000,0.1,5.0,50.0,22.0,0.0
04/27/2020 20:00:00.000000,0.1,2.0,52.0,15.2,0.0
04/27/2020 21:00:00.000000,0.1,3.0,46.0,15.0,0.0
04/27/2020 22:00:00.000000,0.1,3.0,47.0,15.0,0.0
04/27/2020 23:00:00.000000,0.1,3.0,47.0,17.3,0.0
04/28/2020 00:00:00.000000,0.1,4.0,48.0,16.7,0.0
04/28/2020 01:00:00.000000,0.1,9.0,45.0,18.5,0.0
04/28/2020 02:00:00.000000,0.2,13.0,39.0,21.1,0.0
04/28/2020 03:00:00.000000,0.2,11.0,38.0,20.4,0.0
04/28/2020 04:00:00.000000,0.2,,34.0,21.9,0.0
04/28/2020 05:00:00.000000,0.1,,46.0,13.2,0.0
04/28/2020 06:00:00.000000,0.1,,49.0,15.1,0.0
04/28/2020 07:00:00.000000,0.1,,48.0,11.8,
04/28/2020 08:00:00.000000,0.1,4.0,34.0,23.9,0.0
04/28/2020 09:00:00.000000,0.1,14.0,25.0,28.8,0.0
04/28/2020 10:00:00.000000,0.1,8.0,29.0,21.7,0.0
04/28/2020 11:00:00.000000,0.2,11.0,28.0,21.5,0.0
04/28/2020 12:00:00.000000,0.2,22.0,18.0,35.3,0.0
04/28/2020 13:00:00.000000,0.3,32.0,11.0,82.7,1.0
04/28/2020 14:00:00.000000,0.2,17.0,26.0,42.1,0.0
04/28/2020 15:00:00.000000,0.2,5.0,45.0,,0.0
04/28/2020 16:00:00.000000,0.1,3.0,51.0,16.8,0.0
04/28/2020 17:00:00.000000,0.1,3.0,51.0,9.9,0.0
04/28/2020 18:00:00.000000,0.1,3.0,50.0,8.4,0.0
04/28/2020 19:00:00.000000,0.1,3.0,49.0,10.6,0.0
04/28/2020 20:00:00.000000,0.1,2.0,49.0,10.0,0.0
04/28/2020 21:00:00.000000,0.1,3.0,50.0,12.1,0.0
04/28/2020 22:00:00.000000,0.1,3.0,50.0,8.8,0.0
04/28/2020 23:00:00.000000,0.1,6.0,46.0,38.7,0.0
04/29/2020 00:00:00.000000,0.1,8.0,45.0,23.6,0.0
04/29/2020 01:00:00.000000,0.1,6.0,45.0,16.2,0.0
04/29/2020 02:00:00.000000,0.1,7.0,42.0,19.3,0.0
04/29/2020 03:00:00.000000,0.1,7.0,40.0,22.6,0.0
04/29/2020 04:00:00.000000,0.1,,37.0,20.6,0.0
04/29/2020 05:00:00.000000,0.2,16.0,30.0,24.6,0.0
04/29/2020 06:00:00.000000,0.2,18.0,21.0,23.3,0.0
04/29/2020 07:00:00.000000,0.1,18.0,31.0,25.3,
04/29/2020 08:00:00.000000,0.1,19.0,29.0,23.9,0.0
04/29/2020 09:00:00.000000,0.2,24.0,16.0,27.6,0.0
04/29/2020 10:00:00.000000,0.2,17.0,17.0,19.8,0.0
04/29/2020 11:00:00.000000,0.2,19.0,13.0,20.3,0.0
04/29/2020 12:00:00.000000,0.3,23.0,7.0,24.4,0.0
04/29/2020 13:00:00.000000,0.3,21.0,13.0,31.8,0.0
04/29/2020 14:00:00.000000,0.2,14.0,25.0,28.9,0.0
04/29/2020 15:00:00.000000,0.2,8.0,40.0,19.7,0.0
04/29/2020 16:00:00.000000,0.3,8.0,42.0,20.7,0.0
04/29/2020 17:00:00.000000,0.2,8.0,46.0,20.8,0.0
04/29/2020 18:00:00.000000,0.2,7.0,49.0,20.7,0.0
04/29/2020 19:00:00.000000,0.2,4.0,53.0,23.9,0.0
04/29/2020 20:00:00.000000,0.2,4.0,55.0,20.8,0.0
04/29/2020 21:00:00.000000,0.2,4.0,57.0,22.1,0.0
04/29/2020 22:00:00.000000,0.1,4.0,58.0,24.7,0.0
04/29/2020 23:00:00.000000,0.1,2.0,60.0,20.1,0.0
04/30/2020 00:00:00.000000,0.1,3.0,58.0,15.1,0.0
04/30/2020 01:00:00.000000,0.1,4.0,55.0,17.1,0.0
04/30/2020 02:00:00.000000,0.1,7.0,47.0,19.6,0.0
04/30/2020 03:00:00.000000,0.1,9.0,42.0,20.8,0.0
04/30/2020 04:00:00.000000,0.3,,30.0,24.4,0.0
04/30/2020 05:00:00.000000,0.2,8.0,37.0,19.3,0.0
04/30/2020 06:00:00.000000,0.2,11.0,32.0,23.9,0.0
04/30/2020 07:00:00.000000,0.2,15.0,19.0,25.9,
04/30/2020 08:00:00.000000,0.2,17.0,17.0,22.9,0.0
04/30/2020 09:00:00.000000,0.2,17.0,16.0,22.1,0.0
04/30/2020 10:00:00.000000,0.3,22.0,9.0,23.8,0.0
04/30/2020 11:00:00.000000,0.4,26.0,4.0,28.0,0.0
04/30/2020 12:00:00.000000,0.4,27.0,4.0,29.6,0.0
04/30/2020 13:00:00.000000,0.5,29.0,7.0,47.2,0.0
04/30/2020 14:00:00.000000,0.4,29.0,11.0,45.3,0.0
04/30/2020 15:00:00.000000,0.3,25.0,17.0,59.9,0.0
04/30/2020 16:00:00.000000,0.3,25.0,18.0,79.8,0.0
04/30/2020 17:00:00.000000,,15.0,30.0,58.2,0.0
04/30/2020 18:00:00.000000,0.2,17.0,30.0,50.7,0.0
04/30/2020 19:00:00.000000,0.2,11.0,39.0,32.4,0.0
04/30/2020 20:00:00.000000,0.2,9.0,43.0,19.6,0.0
04/30/2020 21:00:00.000000,0.1,5.0,48.0,14.2,0.0
04/30/2020 22:00:00.000000,0.1,4.0,50.0,14.6,0.0
04/30/2020 23:00:00.000000,0.1,5.0,50.0,14.4,0.0
                
