"","X.1","date","X","ID","SensorType","Lat","Long","start_date","date_days","age_days","age_weeks.x","val.humidity","val.pm10","val.pm25_p","val.pm25_r","val.temperature","flag"
"2466",2466,"2021-09-21 05:00:00",2466,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,68.8,6.34,0.607,5.93,46.3,0
"2467",2467,"2021-09-21 05:00:00",2467,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,68.8,6.34,0.607,5.93,46.3,0
"2468",2468,"2021-09-21 05:00:00",2468,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,68.8,6.34,0.607,5.93,46.3,0
"2469",2469,"2021-09-21 05:00:00",2469,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,68.8,6.34,0.607,5.93,46.3,0
"2470",2470,"2021-09-21 05:00:00",2470,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,68.8,6.34,0.607,5.93,46.3,0
"2471",2471,"2021-09-21 06:00:00",2471,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,67.8,8.92,2.87,8.32,47.3,0
"2472",2472,"2021-09-21 06:00:00",2472,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,67.8,8.92,2.87,8.32,47.3,0
"2473",2473,"2021-09-21 06:00:00",2473,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,67.8,8.92,2.87,8.32,47.3,0
"2474",2474,"2021-09-21 06:00:00",2474,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,67.8,8.92,2.87,8.32,47.3,0
"2475",2475,"2021-09-21 06:00:00",2475,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,67.8,8.92,2.87,8.32,47.3,0
"2476",2476,"2021-09-21 07:00:00",2476,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,53.9,9.63,3.69,9.06,52.6,0
"2477",2477,"2021-09-21 07:00:00",2477,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,53.9,9.63,3.69,9.06,52.6,0
"2478",2478,"2021-09-21 07:00:00",2478,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,53.9,9.63,3.69,9.06,52.6,0
"2479",2479,"2021-09-21 07:00:00",2479,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,53.9,9.63,3.69,9.06,52.6,0
"2480",2480,"2021-09-21 07:00:00",2480,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,53.9,9.63,3.69,9.06,52.6,0
"2481",2481,"2021-09-21 08:00:00",2481,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,37.8,5.51,0.274,5.2,58.4,0
"2482",2482,"2021-09-21 08:00:00",2482,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,37.8,5.51,0.274,5.2,58.4,0
"2483",2483,"2021-09-21 08:00:00",2483,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,37.8,5.51,0.274,5.2,58.4,0
"2484",2484,"2021-09-21 08:00:00",2484,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,37.8,5.51,0.274,5.2,58.4,0
"2485",2485,"2021-09-21 08:00:00",2485,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,37.8,5.51,0.274,5.2,58.4,0
"2486",2486,"2021-09-21 09:00:00",2486,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,32.1,5.58,0.4,5.28,60.6,0
"2487",2487,"2021-09-21 09:00:00",2487,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,32.1,5.58,0.4,5.28,60.6,0
"2488",2488,"2021-09-21 09:00:00",2488,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,32.1,5.58,0.4,5.28,60.6,0
"2489",2489,"2021-09-21 09:00:00",2489,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,32.1,5.58,0.4,5.28,60.6,0
"2490",2490,"2021-09-21 09:00:00",2490,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,32.1,5.58,0.4,5.28,60.6,0
"2491",2491,"2021-09-21 10:00:00",2491,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,26.9,4.91,-0.0861,4.62,63.5,0
"2492",2492,"2021-09-21 10:00:00",2492,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,26.9,4.91,-0.0861,4.62,63.5,0
"2493",2493,"2021-09-21 10:00:00",2493,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,26.9,4.91,-0.0861,4.62,63.5,0
"2494",2494,"2021-09-21 10:00:00",2494,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,26.9,4.91,-0.0861,4.62,63.5,0
"2495",2495,"2021-09-21 10:00:00",2495,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,26.9,4.91,-0.0861,4.62,63.5,0
"2496",2496,"2021-09-21 11:00:00",2496,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,23.8,4.87,-0.0409,4.54,65.8,0
"2497",2497,"2021-09-21 11:00:00",2497,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,23.8,4.87,-0.0409,4.54,65.8,0
"2498",2498,"2021-09-21 11:00:00",2498,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,23.8,4.87,-0.0409,4.54,65.8,0
"2499",2499,"2021-09-21 11:00:00",2499,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,23.8,4.87,-0.0409,4.54,65.8,0
"2500",2500,"2021-09-21 11:00:00",2500,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,23.8,4.87,-0.0409,4.54,65.8,0
"2501",2501,"2021-09-21 12:00:00",2501,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,17.2,3.39,-0.896,3.23,72.2,0
"2502",2502,"2021-09-21 12:00:00",2502,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,17.2,3.39,-0.896,3.23,72.2,0
"2503",2503,"2021-09-21 12:00:00",2503,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,17.2,3.39,-0.896,3.23,72.2,0
"2504",2504,"2021-09-21 12:00:00",2504,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,17.2,3.39,-0.896,3.23,72.2,0
"2505",2505,"2021-09-21 12:00:00",2505,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,17.2,3.39,-0.896,3.23,72.2,0
"2506",2506,"2021-09-21 13:00:00",2506,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,11.9,2.16,-1.57,1.99,79.6,0
"2507",2507,"2021-09-21 13:00:00",2507,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,11.9,2.16,-1.57,1.99,79.6,0
"2508",2508,"2021-09-21 13:00:00",2508,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,11.9,2.16,-1.57,1.99,79.6,0
"2509",2509,"2021-09-21 13:00:00",2509,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,11.9,2.16,-1.57,1.99,79.6,0
"2510",2510,"2021-09-21 13:00:00",2510,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,11.9,2.16,-1.57,1.99,79.6,0
"2511",2511,"2021-09-21 14:00:00",2511,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,10.7,2.16,-1.38,1.98,82.6,0
"2512",2512,"2021-09-21 14:00:00",2512,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,10.7,2.16,-1.38,1.98,82.6,0
"2513",2513,"2021-09-21 14:00:00",2513,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,10.7,2.16,-1.38,1.98,82.6,0
"2514",2514,"2021-09-21 14:00:00",2514,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,10.7,2.16,-1.38,1.98,82.6,0
"2515",2515,"2021-09-21 14:00:00",2515,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,10.7,2.16,-1.38,1.98,82.6,0
"2516",2516,"2021-09-21 15:00:00",2516,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,10.1,1.44,-2,1.3,82.8,0
"2517",2517,"2021-09-21 15:00:00",2517,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,10.1,1.44,-2,1.3,82.8,0
"2518",2518,"2021-09-21 15:00:00",2518,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,10.1,1.44,-2,1.3,82.8,0
"2519",2519,"2021-09-21 15:00:00",2519,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,10.1,1.44,-2,1.3,82.8,0
"2520",2520,"2021-09-21 15:00:00",2520,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,10.1,1.44,-2,1.3,82.8,0
"2521",2521,"2021-09-21 16:00:00",2521,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,9.67,0.902,-2.52,0.779,82.5,0
"2522",2522,"2021-09-21 16:00:00",2522,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,9.67,0.902,-2.52,0.779,82.5,0
"2523",2523,"2021-09-21 16:00:00",2523,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,9.67,0.902,-2.52,0.779,82.5,0
"2524",2524,"2021-09-21 16:00:00",2524,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,9.67,0.902,-2.52,0.779,82.5,0
"2525",2525,"2021-09-21 16:00:00",2525,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,9.67,0.902,-2.52,0.779,82.5,0
"2526",2526,"2021-09-21 17:00:00",2526,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,11.3,1.13,-2.66,0.992,77.6,0
"2527",2527,"2021-09-21 17:00:00",2527,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,11.3,1.13,-2.66,0.992,77.6,0
"2528",2528,"2021-09-21 17:00:00",2528,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,11.3,1.13,-2.66,0.992,77.6,0
"2529",2529,"2021-09-21 17:00:00",2529,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,11.3,1.13,-2.66,0.992,77.6,0
"2530",2530,"2021-09-21 17:00:00",2530,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,11.3,1.13,-2.66,0.992,77.6,0
"2531",2531,"2021-09-21 18:00:00",2531,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,17,1.31,-3.29,1.14,65.8,0
"2532",2532,"2021-09-21 18:00:00",2532,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,17,1.31,-3.29,1.14,65.8,0
"2533",2533,"2021-09-21 18:00:00",2533,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,17,1.31,-3.29,1.14,65.8,0
"2534",2534,"2021-09-21 18:00:00",2534,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,17,1.31,-3.29,1.14,65.8,0
"2535",2535,"2021-09-21 18:00:00",2535,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,17,1.31,-3.29,1.14,65.8,0
"2536",2536,"2021-09-21 19:00:00",2536,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,20.5,2.39,-2.62,2.11,62.1,0
"2537",2537,"2021-09-21 19:00:00",2537,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,20.5,2.39,-2.62,2.11,62.1,0
"2538",2538,"2021-09-21 19:00:00",2538,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,20.5,2.39,-2.62,2.11,62.1,0
"2539",2539,"2021-09-21 19:00:00",2539,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,20.5,2.39,-2.62,2.11,62.1,0
"2540",2540,"2021-09-21 19:00:00",2540,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,20.5,2.39,-2.62,2.11,62.1,0
"2541",2541,"2021-09-21 20:00:00",2541,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,22.1,2.55,-2.61,2.27,59.8,0
"2542",2542,"2021-09-21 20:00:00",2542,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,22.1,2.55,-2.61,2.27,59.8,0
"2543",2543,"2021-09-21 20:00:00",2543,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,22.1,2.55,-2.61,2.27,59.8,0
"2544",2544,"2021-09-21 20:00:00",2544,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,22.1,2.55,-2.61,2.27,59.8,0
"2545",2545,"2021-09-21 20:00:00",2545,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,22.1,2.55,-2.61,2.27,59.8,0
"2546",2546,"2021-09-21 21:00:00",2546,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,28.4,5.29,-0.462,4.74,56.7,0
"2547",2547,"2021-09-21 21:00:00",2547,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,28.4,5.29,-0.462,4.74,56.7,0
"2548",2548,"2021-09-21 21:00:00",2548,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,28.4,5.29,-0.462,4.74,56.7,0
"2549",2549,"2021-09-21 21:00:00",2549,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,28.4,5.29,-0.462,4.74,56.7,0
"2550",2550,"2021-09-21 21:00:00",2550,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,28.4,5.29,-0.462,4.74,56.7,0
"2551",2551,"2021-09-21 22:00:00",2551,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,32.5,6.36,0.418,5.76,54.8,0
"2552",2552,"2021-09-21 22:00:00",2552,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,32.5,6.36,0.418,5.76,54.8,0
"2553",2553,"2021-09-21 22:00:00",2553,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,32.5,6.36,0.418,5.76,54.8,0
"2554",2554,"2021-09-21 22:00:00",2554,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,32.5,6.36,0.418,5.76,54.8,0
"2555",2555,"2021-09-21 22:00:00",2555,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,32.5,6.36,0.418,5.76,54.8,0
"2556",2556,"2021-09-21 23:00:00",2556,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,36.5,5.28,-0.626,4.73,52.6,0
"2557",2557,"2021-09-21 23:00:00",2557,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,36.5,5.28,-0.626,4.73,52.6,0
"2558",2558,"2021-09-21 23:00:00",2558,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,36.5,5.28,-0.626,4.73,52.6,0
"2559",2559,"2021-09-21 23:00:00",2559,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,36.5,5.28,-0.626,4.73,52.6,0
"2560",2560,"2021-09-21 23:00:00",2560,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-21",1301,185,36.5,5.28,-0.626,4.73,52.6,0
"2561",2561,"2021-09-22 00:00:00",2561,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,39.9,4.09,-1.59,3.75,50.8,0
"2562",2562,"2021-09-22 00:00:00",2562,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,39.9,4.09,-1.59,3.75,50.8,0
"2563",2563,"2021-09-22 00:00:00",2563,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,39.9,4.09,-1.59,3.75,50.8,0
"2564",2564,"2021-09-22 00:00:00",2564,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,39.9,4.09,-1.59,3.75,50.8,0
"2565",2565,"2021-09-22 00:00:00",2565,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,39.9,4.09,-1.59,3.75,50.8,0
"2566",2566,"2021-09-22 01:00:00",2566,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,45.6,4.63,-1.24,4.17,49,0
"2567",2567,"2021-09-22 01:00:00",2567,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,45.6,4.63,-1.24,4.17,49,0
"2568",2568,"2021-09-22 01:00:00",2568,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,45.6,4.63,-1.24,4.17,49,0
"2569",2569,"2021-09-22 01:00:00",2569,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,45.6,4.63,-1.24,4.17,49,0
"2570",2570,"2021-09-22 01:00:00",2570,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,45.6,4.63,-1.24,4.17,49,0
"2571",2571,"2021-09-22 02:00:00",2571,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,47.7,5.15,-0.805,4.7,47.7,0
"2572",2572,"2021-09-22 02:00:00",2572,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,47.7,5.15,-0.805,4.7,47.7,0
"2573",2573,"2021-09-22 02:00:00",2573,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,47.7,5.15,-0.805,4.7,47.7,0
"2574",2574,"2021-09-22 02:00:00",2574,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,47.7,5.15,-0.805,4.7,47.7,0
"2575",2575,"2021-09-22 02:00:00",2575,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,47.7,5.15,-0.805,4.7,47.7,0
"2576",2576,"2021-09-22 03:00:00",2576,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,48.8,5.67,-0.436,5.14,46.9,0
"2577",2577,"2021-09-22 03:00:00",2577,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,48.8,5.67,-0.436,5.14,46.9,0
"2578",2578,"2021-09-22 03:00:00",2578,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,48.8,5.67,-0.436,5.14,46.9,0
"2579",2579,"2021-09-22 03:00:00",2579,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,48.8,5.67,-0.436,5.14,46.9,0
"2580",2580,"2021-09-22 03:00:00",2580,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,48.8,5.67,-0.436,5.14,46.9,0
"2581",2581,"2021-09-22 04:00:00",2581,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,46.6,4.38,-1.56,3.99,46.7,0
"2582",2582,"2021-09-22 04:00:00",2582,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,46.6,4.38,-1.56,3.99,46.7,0
"2583",2583,"2021-09-22 04:00:00",2583,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,46.6,4.38,-1.56,3.99,46.7,0
"2584",2584,"2021-09-22 04:00:00",2584,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,46.6,4.38,-1.56,3.99,46.7,0
"2585",2585,"2021-09-22 04:00:00",2585,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,46.6,4.38,-1.56,3.99,46.7,0
"2586",2586,"2021-09-22 05:00:00",2586,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,50,5.79,-0.373,5.27,45.9,0
"2587",2587,"2021-09-22 05:00:00",2587,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,50,5.79,-0.373,5.27,45.9,0
"2588",2588,"2021-09-22 05:00:00",2588,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,50,5.79,-0.373,5.27,45.9,0
"2589",2589,"2021-09-22 05:00:00",2589,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,50,5.79,-0.373,5.27,45.9,0
"2590",2590,"2021-09-22 05:00:00",2590,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,50,5.79,-0.373,5.27,45.9,0
"2591",2591,"2021-09-22 06:00:00",2591,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,45,4.84,-1.02,4.43,48.9,0
"2592",2592,"2021-09-22 06:00:00",2592,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,45,4.84,-1.02,4.43,48.9,0
"2593",2593,"2021-09-22 06:00:00",2593,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,45,4.84,-1.02,4.43,48.9,0
"2594",2594,"2021-09-22 06:00:00",2594,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,45,4.84,-1.02,4.43,48.9,0
"2595",2595,"2021-09-22 06:00:00",2595,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,45,4.84,-1.02,4.43,48.9,0
"2596",2596,"2021-09-22 07:00:00",2596,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,35.2,4.07,-1.28,3.72,56.4,0
"2597",2597,"2021-09-22 07:00:00",2597,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,35.2,4.07,-1.28,3.72,56.4,0
"2598",2598,"2021-09-22 07:00:00",2598,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,35.2,4.07,-1.28,3.72,56.4,0
"2599",2599,"2021-09-22 07:00:00",2599,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,35.2,4.07,-1.28,3.72,56.4,0
"2600",2600,"2021-09-22 07:00:00",2600,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,35.2,4.07,-1.28,3.72,56.4,0
"2601",2601,"2021-09-22 08:00:00",2601,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,27.1,3.12,-1.77,2.81,63.2,0
"2602",2602,"2021-09-22 08:00:00",2602,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,27.1,3.12,-1.77,2.81,63.2,0
"2603",2603,"2021-09-22 08:00:00",2603,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,27.1,3.12,-1.77,2.81,63.2,0
"2604",2604,"2021-09-22 08:00:00",2604,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,27.1,3.12,-1.77,2.81,63.2,0
"2605",2605,"2021-09-22 08:00:00",2605,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,27.1,3.12,-1.77,2.81,63.2,0
"2606",2606,"2021-09-22 09:00:00",2606,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,21.8,3.66,-1.07,3.24,68.6,0
"2607",2607,"2021-09-22 09:00:00",2607,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,21.8,3.66,-1.07,3.24,68.6,0
"2608",2608,"2021-09-22 09:00:00",2608,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,21.8,3.66,-1.07,3.24,68.6,0
"2609",2609,"2021-09-22 09:00:00",2609,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,21.8,3.66,-1.07,3.24,68.6,0
"2610",2610,"2021-09-22 09:00:00",2610,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,21.8,3.66,-1.07,3.24,68.6,0
"2611",2611,"2021-09-22 10:00:00",2611,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,15.4,1.73,-2.35,1.51,74.2,0
"2612",2612,"2021-09-22 10:00:00",2612,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,15.4,1.73,-2.35,1.51,74.2,0
"2613",2613,"2021-09-22 10:00:00",2613,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-22",1302,186,15.4,1.73,-2.35,1.51,74.2,0
