InstrumentName, Woods Park B
StartTime, 2021-07-01 00:00:00
EndTime, 2021-07-31 00:00:00
Date,PM1.0,PM10.0,PM2.5
07/01/2021 16:53:08,5.44,7.98,7.24
07/01/2021 16:55:08,5.24,6.85,6.56
07/01/2021 16:57:08,4.81,6.81,6.51
07/01/2021 16:59:08,5.36,7.33,7.07
07/01/2021 17:01:08,5.33,8.07,7.45
07/01/2021 17:03:08,4.64,6.58,6.49
07/01/2021 17:05:08,4.88,7.02,6.76
07/01/2021 17:07:08,4.75,7.2,6.6
07/01/2021 17:09:08,5.24,7.98,7.17
07/01/2021 17:11:08,5.66,8.43,7.09
07/01/2021 17:13:08,5.83,8.41,7.59
07/01/2021 17:15:08,5.47,7.53,7.27
07/01/2021 17:17:08,5.25,8.26,7.72
07/01/2021 17:19:08,5.64,8.05,7.42
07/01/2021 17:21:08,5.78,7.76,7.55
07/01/2021 17:23:08,5.75,7.95,7.32
07/01/2021 17:25:08,5.84,9.05,8.23
07/01/2021 17:27:08,5.7,8.2,7.93
07/01/2021 17:29:08,6.78,9.36,8.98
07/01/2021 17:31:08,5.57,7.83,7.25
07/01/2021 17:33:08,5.82,8.4,7.98
07/01/2021 17:35:08,5.75,7.9,7.33
07/01/2021 17:37:08,5.82,8.05,7.6
07/01/2021 17:39:08,5.42,8.09,7.63
07/01/2021 17:41:08,4.92,8.22,7.27
07/01/2021 17:43:08,5.42,8.0,7.68
07/01/2021 17:45:08,5.6,8.19,7.65
07/01/2021 17:47:08,6.36,8.16,8.11
07/01/2021 17:49:08,5.68,8.35,7.92
07/01/2021 17:51:08,6.0,8.51,8.14
07/01/2021 17:53:08,5.6,8.07,7.55
07/01/2021 17:55:08,5.41,7.54,7.23
07/01/2021 17:57:08,6.14,8.29,8.1
07/01/2021 17:59:09,6.78,9.37,9.03
07/01/2021 18:01:08,6.07,8.86,8.48
07/01/2021 18:03:08,6.09,9.07,8.32
07/01/2021 18:05:08,6.03,9.05,8.36
07/01/2021 18:07:08,5.55,8.57,7.92
07/01/2021 18:09:08,6.58,9.59,9.2
07/01/2021 18:11:08,6.3,9.07,8.32
07/01/2021 18:13:08,5.66,8.97,8.29
07/01/2021 18:15:08,6.37,9.39,9.08
07/01/2021 18:17:08,6.28,9.48,8.45
07/01/2021 18:19:08,6.11,9.49,8.74
07/01/2021 18:21:08,5.89,9.44,8.37
07/01/2021 18:23:08,6.1,9.36,8.66
07/01/2021 18:25:08,6.93,10.44,9.49
07/01/2021 18:27:10,6.9,9.47,8.84
07/01/2021 18:29:10,6.73,9.92,8.83
07/01/2021 18:31:10,6.26,8.34,8.1
07/01/2021 18:33:10,6.52,9.59,8.84
