InstrumentName, Denver Montessori High (CS27)
StartTime, 2021-07-01 00:00:00
EndTime, 2021-07-31 00:00:00
Date,F1,F3,F4,Hmdty,Lat,Long,PM10,PM102,PM1_0,PM1_02,PM2_5,PM2_52,PM2_5_P,Sig,Temp,Time,Uncertainty,datetime,source_device
07/01/2021 13:13:04,,,,54.84,,,8.92,7.02,6.05,4.05,8.92,7.02,8.49,-73.0,74.12,,-1.0,,
07/01/2021 13:14:05,,,,55.08,,,7.68,6.92,5.23,3.52,7.68,5.28,7.774,-73.0,74.5,,-1.0,,
07/01/2021 13:15:05,,,,53.66,,,7.13,6.03,3.53,3.77,6.35,5.38,7.03,-73.0,74.82,,-1.0,,
07/01/2021 13:16:05,,,,53.19,,,7.43,6.38,4.28,3.38,7.17,5.97,7.516,-73.0,75.02,,-1.0,,
07/01/2021 13:17:04,,,,52.14,,,6.97,8.18,4.63,4.32,6.68,7.75,7.249,-73.0,75.04,,-1.0,,
07/01/2021 13:18:11,,,,52.22,,,6.37,6.8,4.83,4.3,6.37,6.12,7.067,-73.0,75.0,,-1.0,,
07/01/2021 13:19:03,,,,52.21,,,6.97,6.27,4.67,4.38,6.97,6.27,7.412,-73.0,74.84,,-1.0,,
07/01/2021 13:20:04,,,,52.18,,,7.77,8.07,5.87,4.38,7.75,7.12,7.861,-73.0,74.59,,-1.0,,
07/01/2021 13:21:05,,,,52.88,,,6.18,7.48,3.62,4.55,5.7,7.48,6.657,-73.0,74.41,,-1.0,,
07/01/2021 13:22:05,,,,53.32,,,6.45,6.15,4.0,3.87,6.37,6.15,7.037,-73.0,74.3,,-1.0,,
07/01/2021 13:23:06,,,,53.11,,,6.73,8.03,4.23,3.93,6.43,6.82,7.073,-73.0,74.16,,-1.0,,
07/01/2021 13:24:06,,,,53.33,,,7.73,8.17,4.6,4.28,7.6,7.2,7.747,-73.0,74.07,,-1.0,,
07/01/2021 13:25:03,,,,53.84,,,6.23,5.98,4.25,4.08,6.1,5.72,6.867,-73.0,74.01,,-1.0,,
07/01/2021 13:26:04,,,,53.97,,,5.93,5.25,4.27,3.63,5.93,5.25,6.766,-73.0,73.99,,-1.0,,
07/01/2021 13:27:05,,,,54.26,,,6.35,5.03,3.78,3.95,6.35,5.03,7.006,-73.0,73.99,,-1.0,,
07/01/2021 13:28:04,,,,54.16,,,5.62,5.22,3.85,3.52,5.62,4.77,6.583,-75.0,73.98,,-1.0,,
07/01/2021 13:29:04,,,,54.38,,,6.75,6.82,3.48,4.25,6.3,6.82,6.974,-75.0,73.94,,-1.0,,
07/01/2021 13:30:03,,,,54.21,,,6.0,6.05,4.63,3.6,6.0,5.48,6.802,-73.0,73.9,,-1.0,,
07/01/2021 13:31:05,,,,54.05,,,7.65,9.08,4.88,5.67,7.65,8.2,7.76,-73.0,73.81,,-1.0,,
07/01/2021 13:32:04,,,,54.23,,,7.97,7.38,5.57,5.83,7.6,7.3,7.727,-75.0,73.74,,-1.0,,
07/01/2021 13:33:04,,,,54.23,,,9.13,7.42,5.13,4.8,8.15,6.78,8.045,-75.0,73.69,,-1.0,,
07/01/2021 13:34:03,,,,54.51,,,8.57,8.88,4.42,5.37,7.8,8.37,7.836,-75.0,73.62,,-1.0,,
07/01/2021 13:35:04,,,,54.78,,,8.42,8.02,5.65,5.22,8.42,8.02,8.191,-75.0,73.56,,-1.0,,
07/01/2021 13:36:04,,,,55.1,,,7.42,7.08,5.23,4.4,7.42,6.6,7.606,-75.0,73.6,,-1.0,,
07/01/2021 13:37:28,,,,55.13,,,8.83,7.85,5.08,5.27,7.38,7.85,7.585,-75.0,73.74,,-1.0,,
07/01/2021 13:38:06,,,,54.86,,,9.37,10.3,5.63,5.6,8.37,9.98,8.169,-75.0,74.01,,-1.0,,
07/01/2021 13:39:06,,,,53.88,,,11.47,10.73,7.43,5.8,11.23,9.97,9.85,-75.0,74.37,,-1.0,,
07/01/2021 13:40:06,,,,53.87,,,11.6,9.95,6.6,6.88,10.55,9.95,9.46,-75.0,74.61,,-1.0,,
07/01/2021 13:41:14,,,,53.52,,,10.75,9.28,6.78,6.32,10.63,9.08,9.515,-75.0,74.8,,-1.0,,
07/01/2021 13:42:05,,,,52.99,,,10.72,11.97,6.55,6.05,10.15,9.93,9.25,-75.0,75.09,,-1.0,,
07/01/2021 13:43:04,,,,52.2,,,12.2,10.78,6.93,6.27,11.72,9.75,10.178,-75.0,75.38,,-1.0,,
07/01/2021 13:44:05,,,,52.01,,,10.63,10.48,6.63,6.65,10.32,10.48,9.374,-75.0,75.65,,-1.0,,
07/01/2021 13:45:05,,,,51.58,,,10.4,11.13,6.78,6.57,10.4,10.55,9.432,-75.0,75.94,,-1.0,,
07/01/2021 13:46:05,,,,51.3,,,11.02,10.33,6.77,7.02,10.1,9.92,9.268,-77.0,76.26,,-1.0,,
07/01/2021 13:47:06,,,,50.48,,,10.03,11.8,7.08,7.27,9.73,11.28,9.071,-77.0,76.53,,-1.0,,
07/01/2021 13:48:06,,,,50.23,,,11.72,10.97,7.13,6.33,10.73,10.27,9.659,-77.0,76.73,,-1.0,,
07/01/2021 13:49:06,,,,49.6,,,12.6,9.93,6.07,5.82,10.2,9.43,9.364,-77.0,76.89,,-1.0,,
07/01/2021 13:50:06,,,,49.59,,,9.93,9.72,6.42,6.17,9.6,8.9,9.02,-77.0,77.13,,-1.0,,
07/01/2021 13:51:05,,,,49.02,,,11.37,11.22,6.98,6.55,10.75,9.93,9.699,-75.0,77.29,,-1.0,,
07/01/2021 13:52:06,,,,48.57,,,11.87,10.47,7.47,6.62,11.87,9.8,10.358,-75.0,77.41,,-1.0,,
07/01/2021 13:53:05,,,,48.87,,,10.75,11.72,7.02,7.63,10.43,10.73,9.518,-75.0,77.4,,-1.0,,
07/01/2021 13:54:06,,,,48.63,,,10.6,13.15,6.45,7.22,10.32,11.57,9.46,-75.0,77.54,,-1.0,,
07/01/2021 13:55:04,,,,48.11,,,10.75,11.52,7.08,7.05,10.75,11.32,9.718,-75.0,77.58,,-1.0,,
07/01/2021 13:56:06,,,,48.53,,,10.97,10.55,6.45,7.53,10.52,10.55,9.581,-75.0,77.72,,-1.0,,
07/01/2021 13:57:05,,,,48.03,,,12.68,11.23,7.9,7.92,12.28,11.23,10.612,-75.0,77.85,,-1.0,,
07/01/2021 13:58:06,,,,48.13,,,14.67,11.3,6.87,7.28,11.23,11.3,10.004,-75.0,77.99,,-1.0,,
07/01/2021 13:59:06,,,,47.5,,,12.75,11.65,8.17,6.53,11.2,10.43,10.001,-75.0,78.26,,-1.0,,
07/01/2021 14:00:29,,,,46.83,,,11.12,13.25,7.07,7.23,10.8,11.83,9.782,-75.0,78.4,,-1.0,,
07/01/2021 14:01:05,,,,46.64,,,11.4,12.03,7.48,7.52,10.77,11.03,9.769,-75.0,78.48,,-1.0,,
07/01/2021 14:02:04,,,,46.59,,,11.83,10.78,7.52,6.58,11.48,10.37,10.183,-73.0,78.58,,-1.0,,
07/01/2021 14:03:05,,,,46.86,,,9.53,8.53,6.15,5.32,8.57,7.98,8.493,-73.0,78.73,,-1.0,,
07/01/2021 14:04:06,,,,46.77,,,7.98,6.77,5.73,4.72,7.52,6.77,7.888,-73.0,78.85,,-1.0,,
07/01/2021 14:05:06,,,,46.26,,,8.08,7.67,5.45,5.68,8.07,7.35,8.217,-73.0,79.0,,-1.0,,
07/01/2021 14:06:05,,,,46.74,,,9.1,7.98,5.4,5.87,8.53,7.97,8.481,-73.0,79.21,,-1.0,,
07/01/2021 14:07:03,,,,46.09,,,8.43,7.98,5.03,5.67,7.83,7.98,8.09,-73.0,79.5,,-1.0,,
07/01/2021 14:08:04,,,,45.12,,,9.65,9.65,5.9,5.78,9.18,9.2,8.892,-75.0,79.7,,-1.0,,
07/01/2021 14:09:04,,,,45.19,,,12.32,8.57,6.78,5.82,11.28,8.57,10.111,-75.0,79.81,,-1.0,,
07/01/2021 14:10:05,,,,45.14,,,10.1,11.42,6.73,6.75,10.0,10.72,9.369,-75.0,79.79,,-1.0,,
07/01/2021 14:11:06,,,,45.19,,,10.85,10.7,6.95,5.78,10.37,10.05,9.579,-75.0,79.56,,-1.0,,
07/01/2021 14:12:06,,,,45.97,,,11.75,10.2,7.17,6.48,11.27,9.95,10.088,-75.0,79.54,,-1.0,,
07/01/2021 14:13:04,,,,46.25,,,9.62,9.95,6.45,6.12,9.2,9.68,8.884,-75.0,79.61,,-1.0,,
07/01/2021 14:14:04,,,,45.76,,,8.8,9.57,5.77,6.42,8.27,9.05,8.356,-75.0,79.81,,-1.0,,
07/01/2021 14:15:06,,,,45.62,,,9.48,8.57,5.8,4.9,9.02,8.53,8.795,-75.0,79.92,,-1.0,,
07/01/2021 14:16:04,,,,45.35,,,8.0,9.33,4.9,5.4,7.23,8.48,7.763,-75.0,80.04,,-1.0,,
07/01/2021 14:17:05,,,,44.64,,,11.12,6.92,5.9,4.92,10.27,6.92,9.541,-75.0,80.22,,-1.0,,
07/01/2021 14:18:06,,,,44.54,,,8.72,9.55,5.68,5.87,8.18,8.97,8.333,-75.0,80.4,,-1.0,,
07/01/2021 14:19:05,,,,44.26,,,9.15,8.52,6.53,5.32,9.15,8.1,8.902,-75.0,80.49,,-1.0,,
07/01/2021 14:20:03,,,,44.34,,,9.07,9.57,5.35,5.75,9.07,9.57,8.854,-75.0,80.46,,-1.0,,
07/01/2021 14:21:04,,,,44.46,,,9.82,7.95,6.33,5.42,9.2,7.95,8.925,-75.0,80.35,,-1.0,,
07/01/2021 14:22:04,,,,44.7,,,9.7,8.33,5.62,5.83,8.9,7.93,8.743,-75.0,80.11,,-1.0,,
07/01/2021 14:23:05,,,,44.85,,,10.32,11.28,6.68,6.95,9.82,10.12,9.271,-75.0,79.93,,-1.0,,
07/01/2021 14:24:05,,,,45.4,,,12.28,9.05,6.68,5.92,11.33,9.05,10.137,-75.0,79.83,,-1.0,,
07/01/2021 14:25:04,,,,44.74,,,10.77,10.57,6.08,6.7,10.12,10.57,9.442,-75.0,79.66,,-1.0,,
07/01/2021 14:26:04,,,,45.17,,,11.7,11.68,7.38,6.78,10.48,10.98,9.644,-75.0,79.61,,-1.0,,
07/01/2021 14:27:05,,,,45.11,,,11.3,10.73,7.22,6.57,10.47,10.02,9.637,-75.0,79.5,,-1.0,,
07/01/2021 14:28:04,,,,45.49,,,10.7,11.47,7.13,6.68,9.92,10.75,9.315,-75.0,79.66,,-1.0,,
07/01/2021 14:29:05,,,,45.22,,,9.9,9.15,6.5,5.87,9.63,8.45,9.157,-75.0,80.01,,-1.0,,
07/01/2021 14:30:04,,,,44.93,,,9.85,8.13,5.43,5.48,8.02,8.13,8.232,-75.0,80.26,,-1.0,,
07/01/2021 14:31:05,,,,44.36,,,10.67,8.23,6.63,5.65,9.98,8.23,9.382,-75.0,80.47,,-1.0,,
07/01/2021 14:32:05,,,,44.41,,,10.65,10.08,7.12,7.23,10.07,10.08,9.438,-75.0,80.76,,-1.0,,
07/01/2021 14:33:04,,,,44.02,,,11.12,10.03,6.9,6.08,10.13,9.43,9.485,-73.0,81.09,,-1.0,,
07/01/2021 14:34:04,,,,44.04,,,7.78,10.08,5.68,5.7,7.78,9.7,8.128,-73.0,81.46,,-1.0,,
07/01/2021 14:35:04,,,,43.26,,,7.92,8.48,5.47,5.03,7.92,8.35,8.227,-75.0,81.79,,-1.0,,
07/01/2021 14:36:05,,,,42.46,,,10.58,9.18,6.38,5.85,9.68,8.97,9.264,-75.0,81.97,,-1.0,,
07/01/2021 14:37:05,,,,42.07,,,9.63,9.07,6.28,6.62,9.63,9.07,9.24,-75.0,81.93,,-1.0,,
07/01/2021 14:38:05,,,,42.54,,,10.52,8.98,6.77,5.83,10.22,8.98,9.575,-75.0,81.91,,-1.0,,
07/01/2021 14:39:03,,,,42.12,,,10.37,11.13,7.38,6.85,10.28,10.45,9.614,-75.0,81.79,,-1.0,,
07/01/2021 14:40:05,,,,42.59,,,9.97,9.48,6.22,5.58,9.17,9.48,8.959,-75.0,81.61,,-1.0,,
07/01/2021 14:41:05,,,,42.68,,,10.1,10.03,7.2,6.05,9.67,9.35,9.245,-75.0,81.46,,-1.0,,
07/01/2021 14:42:04,,,,42.78,,,11.87,10.18,7.32,6.68,10.6,9.72,9.781,-75.0,81.3,,-1.0,,
07/01/2021 14:43:05,,,,43.11,,,11.88,10.42,6.77,6.03,9.87,9.65,9.348,-75.0,81.1,,-1.0,,
07/01/2021 14:44:04,,,,42.62,,,11.0,9.43,7.75,6.03,10.98,9.18,10.0,-75.0,81.09,,-1.0,,
07/01/2021 14:45:05,,,,42.85,,,12.82,13.38,7.8,7.98,12.25,11.37,10.733,-75.0,81.09,,-1.0,,
07/01/2021 14:46:05,,,,43.54,,,10.93,11.37,6.82,6.82,10.93,10.28,9.961,-75.0,81.36,,-1.0,,
07/01/2021 14:47:06,,,,43.17,,,10.38,11.38,7.12,6.77,10.28,11.28,9.587,-75.0,81.19,,-1.0,,
07/01/2021 14:48:06,,,,43.61,,,12.1,10.43,6.75,7.03,10.53,10.43,9.728,-75.0,81.36,,-1.0,,
07/01/2021 14:49:06,,,,43.56,,,11.15,9.37,7.67,6.3,11.15,9.37,10.086,-75.0,81.23,,-1.0,,
07/01/2021 14:50:05,,,,43.61,,,10.22,9.15,6.5,6.52,9.03,9.13,8.858,-75.0,81.36,,-1.0,,
07/01/2021 14:51:04,,,,43.46,,,9.47,9.6,6.05,5.97,9.32,8.95,9.03,-75.0,81.43,,-1.0,,
07/01/2021 14:52:05,,,,43.16,,,9.25,9.28,6.45,6.08,8.72,9.08,8.688,-75.0,81.5,,-1.0,,
07/01/2021 14:53:05,,,,42.9,,,11.45,9.22,6.55,5.98,10.63,8.75,9.796,-75.0,81.28,,-1.0,,
07/01/2021 14:54:05,,,,42.76,,,11.2,10.12,6.88,6.87,10.7,10.12,9.835,-75.0,81.09,,-1.0,,
07/01/2021 14:55:05,,,,43.13,,,12.92,10.48,7.38,6.78,12.03,9.98,10.597,-75.0,80.85,,-1.0,,
07/01/2021 14:56:05,,,,43.56,,,9.8,10.58,6.15,6.87,9.33,10.58,9.025,-75.0,80.94,,-1.0,,
07/01/2021 14:57:06,,,,43.47,,,9.33,12.33,6.02,6.42,8.78,11.12,8.708,-75.0,80.96,,-1.0,,
07/01/2021 14:58:04,,,,43.9,,,8.17,10.13,5.22,6.48,8.17,10.05,8.347,-77.0,80.94,,-1.0,,
07/01/2021 14:59:05,,,,43.44,,,10.48,10.4,7.38,5.85,10.2,10.08,9.533,-75.0,80.98,,-1.0,,
07/01/2021 15:00:30,,,,43.88,,,9.57,8.0,6.05,5.55,9.22,8.0,8.96,-75.0,81.12,,-1.0,,
07/01/2021 15:01:05,,,,44.0,,,9.63,10.83,6.05,6.28,8.65,10.35,8.629,-75.0,81.25,,-1.0,,
07/01/2021 15:02:06,,,,43.54,,,9.12,9.68,6.38,6.58,8.28,9.07,8.426,-75.0,81.46,,-1.0,,
07/01/2021 15:03:05,,,,42.67,,,11.5,10.13,7.73,6.28,11.15,9.72,10.098,-75.0,81.09,,-1.0,,
07/01/2021 15:04:04,,,,43.15,,,11.13,10.93,7.02,6.92,10.38,10.0,9.645,-75.0,81.19,,-1.0,,
07/01/2021 15:05:04,,,,43.38,,,11.92,9.65,7.33,6.22,10.77,9.33,9.871,-75.0,81.34,,-1.0,,
07/01/2021 15:06:04,,,,43.32,,,10.47,11.03,6.13,6.75,10.08,9.93,9.466,-75.0,81.07,,-1.0,,
07/01/2021 15:07:06,,,,43.09,,,9.65,10.35,6.63,6.7,9.65,9.42,9.218,-75.0,80.92,,-1.0,,
07/01/2021 15:08:04,,,,43.59,,,10.47,9.78,6.97,6.75,10.33,9.63,9.606,-75.0,81.01,,-1.0,,
07/01/2021 15:09:05,,,,43.26,,,11.32,10.88,6.38,5.92,10.28,10.88,9.579,-75.0,80.85,,-1.0,,
07/01/2021 15:10:05,,,,43.77,,,10.73,11.03,7.38,6.85,10.73,10.27,9.83,-75.0,80.69,,-1.0,,
07/01/2021 15:11:05,,,,43.68,,,11.23,8.97,5.57,6.07,10.77,8.6,9.857,-75.0,80.83,,-1.0,,
07/01/2021 15:12:05,,,,43.8,,,9.7,12.67,6.48,6.7,9.45,10.92,9.091,-75.0,80.94,,-1.0,,
07/01/2021 15:13:05,,,,43.36,,,10.75,11.82,7.32,6.87,10.22,10.88,9.547,-75.0,81.07,,-1.0,,
07/01/2021 15:14:05,,,,43.15,,,9.62,11.53,6.23,7.0,8.62,10.78,8.625,-75.0,81.23,,-1.0,,
07/01/2021 15:15:06,,,,42.78,,,10.9,11.1,7.58,7.12,10.77,10.35,9.881,-75.0,81.41,,-1.0,,
07/01/2021 15:16:05,,,,42.53,,,12.7,12.22,7.65,7.47,12.52,11.55,10.903,-75.0,81.54,,-1.0,,
07/01/2021 15:17:04,,,,42.34,,,11.58,13.55,7.12,6.98,11.38,12.35,10.246,-75.0,81.63,,-1.0,,
07/01/2021 15:18:04,,,,42.62,,,8.92,7.7,5.4,5.6,8.78,7.48,8.734,-73.0,81.7,,-1.0,,
07/01/2021 15:19:06,,,,42.95,,,10.72,9.68,5.92,5.2,9.67,8.75,9.248,-73.0,81.82,,-1.0,,
07/01/2021 15:20:04,,,,42.52,,,10.93,8.88,6.75,6.3,9.78,8.88,9.32,-75.0,81.93,,-1.0,,
07/01/2021 15:21:06,,,,42.71,,,9.92,10.02,6.37,5.82,9.62,9.42,9.225,-75.0,81.97,,-1.0,,
07/01/2021 15:22:04,,,,42.41,,,12.12,9.8,6.67,6.3,10.95,9.3,10.001,-75.0,81.93,,-1.0,,
07/01/2021 15:23:05,,,,42.58,,,10.97,11.93,7.37,6.45,10.35,9.72,9.648,-75.0,81.84,,-1.0,,
07/01/2021 15:24:06,,,,42.59,,,13.77,11.93,8.12,6.7,12.97,10.17,11.168,-75.0,81.84,,-1.0,,
07/01/2021 15:25:05,,,,42.55,,,14.42,10.75,7.42,6.32,12.77,10.02,11.053,-75.0,81.84,,-1.0,,
07/01/2021 15:26:05,,,,41.83,,,10.12,9.67,6.52,6.37,9.4,9.65,9.108,-75.0,81.82,,-1.0,,
07/01/2021 15:27:04,,,,42.33,,,10.52,10.5,7.38,6.88,10.05,10.43,9.479,-75.0,81.88,,-1.0,,
07/01/2021 15:28:05,,,,42.85,,,11.75,10.5,6.95,6.35,11.22,9.58,10.15,-75.0,81.88,,-1.0,,
07/01/2021 15:29:04,,,,42.66,,,11.62,10.63,7.45,7.33,11.03,10.18,10.043,-73.0,81.91,,-1.0,,
07/01/2021 15:30:05,,,,42.96,,,12.68,11.13,6.58,6.05,11.48,9.25,10.298,-73.0,81.81,,-1.0,,
07/01/2021 15:31:06,,,,41.98,,,13.82,11.32,8.6,7.38,13.45,11.22,11.452,-73.0,81.57,,-1.0,,
07/01/2021 15:32:04,,,,42.11,,,15.02,12.17,8.18,7.77,12.9,11.93,11.125,-77.0,81.28,,-1.0,,
07/01/2021 15:33:04,,,,42.15,,,14.42,14.67,8.95,9.1,14.18,13.87,11.864,-77.0,81.12,,-1.0,,
07/01/2021 15:34:04,,,,42.66,,,13.3,12.58,8.08,8.57,12.88,12.58,11.103,-73.0,81.18,,-1.0,,
07/01/2021 15:35:04,,,,43.02,,,12.15,12.45,7.72,7.38,11.5,12.18,10.295,-75.0,81.05,,-1.0,,
07/01/2021 15:36:05,,,,43.08,,,12.25,12.3,8.72,7.53,11.97,12.3,10.564,-75.0,80.92,,-1.0,,
07/01/2021 15:37:06,,,,43.75,,,10.7,11.57,7.52,6.7,10.7,9.45,9.817,-75.0,80.91,,-1.0,,
07/01/2021 15:38:05,,,,43.18,,,11.73,12.02,7.6,7.2,11.53,10.27,10.308,-75.0,80.96,,-1.0,,
07/01/2021 15:39:06,,,,43.21,,,12.32,11.0,7.45,6.68,12.03,10.33,10.597,-75.0,80.92,,-1.0,,
07/01/2021 15:40:05,,,,43.34,,,11.53,13.62,6.62,8.02,10.92,11.88,9.952,-75.0,80.98,,-1.0,,
07/01/2021 15:41:04,,,,42.92,,,13.37,11.93,7.07,6.7,11.87,11.27,10.512,-75.0,81.1,,-1.0,,
07/01/2021 15:42:05,,,,42.74,,,12.13,13.17,7.77,7.8,11.43,11.85,10.263,-75.0,81.3,,-1.0,,
07/01/2021 15:43:05,,,,42.33,,,11.98,9.07,6.67,6.23,11.05,8.7,10.05,-75.0,81.39,,-1.0,,
07/01/2021 15:44:04,,,,42.08,,,12.77,9.72,8.18,6.13,12.27,9.43,10.758,-75.0,81.16,,-1.0,,
07/01/2021 15:45:06,,,,42.82,,,12.08,12.32,7.6,7.32,11.48,11.52,10.287,-75.0,81.09,,-1.0,,
07/01/2021 15:46:04,,,,43.15,,,12.58,10.12,7.67,5.93,10.87,9.77,9.928,-75.0,81.1,,-1.0,,
07/01/2021 15:47:04,,,,42.78,,,12.03,12.27,7.35,7.4,11.35,12.27,10.213,-75.0,81.16,,-1.0,,
07/01/2021 15:48:04,,,,43.01,,,12.15,12.43,7.82,7.63,12.05,12.43,10.615,-75.0,81.09,,-1.0,,
07/01/2021 15:49:04,,,,42.91,,,12.53,14.22,8.27,8.33,11.43,13.45,10.253,-77.0,80.91,,-1.0,,
07/01/2021 15:50:06,,,,43.42,,,13.72,13.77,8.17,8.2,12.5,11.82,10.862,-77.0,80.65,,-1.0,,
07/01/2021 15:51:05,,,,43.72,,,15.13,16.7,9.05,8.73,14.27,13.87,11.881,-77.0,80.47,,-1.0,,
07/01/2021 15:52:04,,,,44.2,,,17.45,14.0,9.47,8.25,15.48,13.08,12.572,-75.0,80.28,,-1.0,,
07/01/2021 15:53:06,,,,44.72,,,14.98,13.88,8.97,8.57,13.93,12.23,11.662,-75.0,80.13,,-1.0,,
07/01/2021 15:54:04,,,,45.04,,,13.62,15.6,8.28,8.9,12.88,12.95,11.049,-75.0,80.2,,-1.0,,
07/01/2021 15:55:04,,,,43.66,,,16.43,14.53,9.88,9.72,15.6,13.58,12.65,-73.0,80.26,,-1.0,,
07/01/2021 15:56:05,,,,43.6,,,14.63,14.02,9.17,8.1,13.5,12.93,11.434,-73.0,80.4,,-1.0,,
07/01/2021 15:57:03,,,,43.97,,,14.62,13.12,9.08,7.58,14.43,11.97,11.966,-75.0,80.29,,-1.0,,
07/01/2021 15:58:03,,,,43.63,,,12.85,14.83,9.08,8.4,12.4,13.95,10.798,-73.0,80.51,,-1.0,,
07/01/2021 15:59:04,,,,43.48,,,9.37,10.45,6.43,5.87,9.28,9.7,8.992,-73.0,80.64,,-1.0,,
07/01/2021 16:00:28,,,,43.74,,,11.68,11.93,7.37,6.92,10.98,11.4,9.978,-73.0,80.83,,-1.0,,
07/01/2021 16:01:04,,,,42.66,,,11.67,10.87,7.38,7.08,10.67,10.58,9.81,-75.0,80.56,,-1.0,,
07/01/2021 16:02:05,,,,43.29,,,16.1,12.6,9.68,8.75,13.8,12.6,11.606,-75.0,80.01,,-1.0,,
07/01/2021 16:03:04,,,,43.62,,,12.92,13.25,8.38,8.7,12.48,13.25,10.84,-75.0,80.28,,-1.0,,
07/01/2021 16:04:04,,,,44.01,,,16.28,13.92,9.37,9.62,15.83,13.23,12.777,-75.0,80.2,,-1.0,,
07/01/2021 16:05:05,,,,42.88,,,15.38,14.45,8.3,8.78,14.62,12.83,12.09,-75.0,80.08,,-1.0,,
07/01/2021 16:06:04,,,,43.99,,,16.93,14.08,10.08,9.97,16.38,13.63,13.081,-75.0,79.34,,-1.0,,
07/01/2021 16:07:05,,,,44.44,,,14.68,11.85,8.77,8.1,13.22,11.85,11.244,-75.0,79.59,,-1.0,,
07/01/2021 16:08:05,,,,44.01,,,15.0,13.27,9.3,8.65,14.82,12.72,12.184,-75.0,79.84,,-1.0,,
07/01/2021 16:09:05,,,,43.75,,,16.25,16.28,9.15,7.92,14.77,14.43,12.163,-75.0,80.04,,-1.0,,
07/01/2021 16:10:05,,,,44.03,,,14.75,14.92,9.68,8.27,14.23,13.55,11.849,-75.0,80.24,,-1.0,,
07/01/2021 16:11:05,,,,43.75,,,13.27,12.42,8.07,8.72,13.13,12.23,11.218,-75.0,80.44,,-1.0,,
07/01/2021 16:12:05,,,,43.18,,,13.65,12.5,8.08,8.03,13.2,11.13,11.271,-75.0,80.65,,-1.0,,
07/01/2021 16:13:05,,,,42.51,,,11.87,11.7,7.27,7.85,11.5,11.1,10.292,-75.0,80.49,,-1.0,,
07/01/2021 16:14:04,,,,42.92,,,17.5,18.0,10.35,10.9,16.58,16.33,13.231,-75.0,80.35,,-1.0,,
07/01/2021 16:15:03,,,,42.97,,,14.28,15.13,9.2,10.03,13.97,14.82,11.723,-75.0,80.76,,-1.0,,
07/01/2021 16:16:04,,,,42.64,,,12.48,11.43,8.25,6.93,11.98,11.43,10.578,-77.0,81.0,,-1.0,,
07/01/2021 16:17:04,,,,42.22,,,11.22,10.33,7.48,7.5,11.22,10.23,10.147,-75.0,81.19,,-1.0,,
07/01/2021 16:18:05,,,,42.06,,,11.28,11.17,7.13,7.42,11.28,10.63,10.187,-75.0,81.36,,-1.0,,
07/01/2021 16:19:04,,,,43.2,,,11.92,15.87,7.47,8.38,11.65,13.78,10.384,-75.0,81.36,,-1.0,,
07/01/2021 16:20:04,,,,42.7,,,12.22,13.3,7.82,8.3,11.98,12.9,10.587,-75.0,81.57,,-1.0,,
07/01/2021 16:21:04,,,,42.56,,,14.65,15.18,8.77,9.27,14.65,14.37,12.141,-75.0,81.68,,-1.0,,
07/01/2021 16:22:04,,,,41.58,,,18.13,14.7,10.88,9.52,16.2,14.7,13.059,-73.0,81.88,,-1.0,,
07/01/2021 16:23:04,,,,42.26,,,13.03,13.45,7.9,7.42,12.07,12.45,10.661,-75.0,82.4,,-1.0,,
07/01/2021 16:24:05,,,,41.49,,,13.42,12.02,8.05,8.2,12.82,11.6,11.112,-75.0,82.62,,-1.0,,
07/01/2021 16:25:04,,,,40.56,,,17.77,16.78,11.52,10.73,16.9,16.23,13.497,-79.0,82.78,,-1.0,,
07/01/2021 16:26:05,,,,40.42,,,16.25,17.83,10.55,9.98,15.03,16.43,12.415,-79.0,82.8,,-1.0,,
07/01/2021 16:27:03,,,,40.91,,,14.83,14.93,8.95,9.25,13.9,14.18,11.753,-75.0,82.89,,-1.0,,
07/01/2021 16:28:03,,,,39.73,,,12.92,14.02,8.23,8.4,12.75,12.8,11.105,-75.0,82.96,,-1.0,,
07/01/2021 16:29:04,,,,39.25,,,13.88,15.65,8.98,8.77,13.15,13.67,11.34,-75.0,82.71,,-1.0,,
07/01/2021 16:30:05,,,,38.94,,,17.28,16.38,9.73,9.52,16.15,14.22,13.079,-75.0,82.36,,-1.0,,
07/01/2021 16:31:04,,,,39.68,,,14.3,12.92,8.8,8.58,14.07,12.37,11.872,-75.0,82.96,,-1.0,,
07/01/2021 16:32:04,,,,39.52,,,11.55,10.07,7.05,7.05,10.07,9.65,9.56,-73.0,83.35,,-1.0,,
07/01/2021 16:33:05,,,,38.52,,,11.25,12.05,7.52,7.37,10.95,10.58,10.093,-73.0,83.73,,-1.0,,
07/01/2021 16:34:04,,,,38.29,,,12.52,10.32,7.42,7.32,11.77,10.28,10.573,-73.0,83.77,,-1.0,,
07/01/2021 16:35:04,,,,38.05,,,14.35,13.55,8.85,8.65,13.32,13.1,11.478,-75.0,83.86,,-1.0,,
07/01/2021 16:36:04,,,,38.26,,,14.05,14.15,9.05,8.42,13.95,12.87,11.844,-75.0,84.06,,-1.0,,
07/01/2021 16:37:03,,,,37.64,,,11.45,11.6,7.3,7.68,10.85,11.28,10.058,-75.0,84.25,,-1.0,,
07/01/2021 16:38:03,,,,37.57,,,11.53,12.92,8.08,6.92,11.27,11.9,10.306,-73.0,84.42,,-1.0,,
