InstrumentName, ADGWF7NQ_3.3
StartTime, 2021-07-01 00:00:00
EndTime, 2021-07-31 00:00:00
Date,no2Conc,pm10ConcMass,pm10ConcNum,pm1ConcMass,pm1ConcNum,pm2_5ConcMass,pm2_5ConcMass_Cal,pm2_5ConcNum,relHumid,temperature
07/05/2021 18:34:53,4.014162,4.285715,9.472382,3.047619,9.387144,3.333333,,9.46238,20.065615,41.823074
07/05/2021 18:38:25,8.492958,5.238095,11.414286,4.0,11.277143,4.52381,,11.401905,20.650034,41.823074
07/05/2021 18:41:56,6.010069,5.285715,10.706668,3.52381,10.569048,4.047619,,10.687142,20.105288,42.231628
07/05/2021 18:45:28,6.290894,4.705883,9.250587,3.0,9.144117,4.0,,9.231765,19.693295,42.568092
07/05/2021 18:49:00,2.248665,4.882353,10.471765,3.705882,10.315882,4.176471,,10.467059,19.241627,42.522697
07/05/2021 18:52:32,0.3465,4.470588,9.030001,2.764706,8.924706,3.235294,,9.018235,19.360647,42.469292
07/05/2021 18:56:04,3.418081,4.529412,9.602942,2.529412,9.505882,3.235294,,9.583529,19.031052,42.35714
07/05/2021 18:59:35,4.005011,4.294117,9.765882,3.294118,9.648234,3.529412,,9.751176,19.432364,42.301064
07/05/2021 19:03:07,2.125235,4.235294,9.547059,3.058824,9.414117,3.764706,,9.537647,19.194324,42.45594
07/05/2021 19:06:39,4.708054,3.476191,8.731429,2.476191,8.639049,2.761905,,8.711905,18.825056,42.538719
07/05/2021 19:10:10,4.76774,6.047619,9.054286,3.190476,8.87762,3.190476,,9.013809,18.677042,42.891205
07/05/2021 19:13:42,5.607704,3.882353,8.735294,2.470588,8.650588,3.176471,,8.716471,19.021896,43.03273
07/05/2021 19:17:14,4.619234,3.588235,7.744118,2.058824,7.648235,2.058824,,7.719411,18.338293,43.21431
07/05/2021 19:20:45,3.432259,4.117647,7.754117,1.764706,7.665294,2.235294,,7.728235,18.663309,42.963303
07/05/2021 19:24:17,2.072046,2.882353,7.274118,1.941176,7.154118,2.176471,,7.26,18.948654,42.819107
07/05/2021 19:27:49,6.094824,3.904762,7.206191,1.714286,7.094762,2.238095,,7.179524,18.980698,42.568092
07/05/2021 19:31:21,10.126106,3.952381,8.534286,2.52381,8.405715,3.238096,,8.517619,19.131762,42.218277
07/05/2021 19:34:53,8.783737,3.190476,7.245715,1.761905,7.110952,2.476191,,7.231429,19.644464,42.018005
07/05/2021 19:38:25,7.360338,2.666667,6.337143,1.190476,6.234762,1.952381,,6.332381,18.850996,41.905853
07/05/2021 19:41:56,12.54411,3.761905,8.497143,2.238095,8.38619,2.761905,,8.477619,19.153124,41.766998
07/05/2021 19:45:28,10.033741,2.761905,5.770952,1.0,5.677619,1.47619,,5.741905,19.093615,41.809723
07/05/2021 19:49:00,6.244915,1.285714,4.031428,0.285714,3.960476,0.571429,,4.017143,18.82353,41.697563
07/05/2021 19:52:32,10.268885,2.238095,5.181428,0.809524,5.071429,1.52381,,5.16,18.706036,41.566719
07/05/2021 19:56:03,15.809231,3.380953,7.179048,1.714286,7.068572,1.952381,,7.16,18.852522,41.654839
07/05/2021 19:59:35,5.640083,1.714286,3.76,0.238095,3.636191,0.285714,,3.736191,18.207066,41.710915
07/05/2021 20:03:07,11.084023,2.714286,6.802857,1.52381,6.651905,2.0,,6.78381,19.267567,41.609444
07/05/2021 20:06:39,13.585466,2.714286,7.302857,1.761905,7.220953,2.0,,7.298095,19.040207,41.697563
07/05/2021 20:10:10,12.061728,2.52381,6.311429,1.047619,6.226191,1.761905,,6.301428,18.690777,42.047379
07/05/2021 20:13:42,11.826216,2.235294,6.04353,1.294118,5.979412,1.294118,,6.031765,18.394751,42.314415
07/05/2021 20:17:14,9.023123,3.176471,7.397647,1.764706,7.335883,2.235294,,7.385882,18.124666,42.442589
07/05/2021 20:20:45,9.079105,3.176471,6.9,1.529412,6.823529,2.470588,,6.88353,18.207066,42.792404
07/05/2021 20:24:17,7.101946,2.823529,6.116471,1.588235,6.020588,2.352941,,6.092353,17.8027,43.046082
07/05/2021 20:27:49,7.863749,2.476191,5.089048,0.476191,4.995238,1.0,,5.061904,17.671473,42.920578
07/05/2021 20:31:21,8.850489,2.941176,6.734118,1.470588,6.63353,2.235294,,6.712353,18.088045,42.610817
07/05/2021 20:34:52,12.825454,3.647059,6.624706,1.764706,6.494117,2.235294,,6.608235,18.280308,42.482643
07/05/2021 20:38:24,8.103551,1.352941,3.311176,0.058824,3.244706,0.058824,,3.288235,17.75845,42.24498
07/05/2021 20:41:56,7.249596,2.352941,6.381176,1.176471,6.311764,1.411765,,6.36647,18.036163,41.681541
07/05/2021 20:45:27,11.31056,3.058824,6.774117,1.529412,6.683529,1.823529,,6.75353,18.832685,41.046005
07/05/2021 20:48:59,17.590523,3.190476,7.91,2.190476,7.811429,2.476191,,7.898096,19.084459,40.373085
07/05/2021 20:52:31,13.942944,3.666667,8.343333,2.476191,8.239048,2.476191,,8.331429,19.443047,39.721519
07/05/2021 20:56:03,16.728674,2.952381,7.636666,2.190476,7.548096,2.238095,,7.626667,20.114443,39.35836
07/05/2021 20:59:35,18.196142,2.941176,7.665883,1.941176,7.568235,2.235294,,7.651765,20.695812,38.877701
07/05/2021 21:03:07,19.301563,2.941176,7.305882,2.0,7.218235,2.235294,,7.291765,20.375372,38.653389
07/05/2021 21:06:38,18.476913,4.647059,8.075294,2.529412,7.924706,3.0,,8.049412,20.614939,38.56794
07/05/2021 21:10:10,15.803544,3.0,7.041177,1.764706,6.901176,2.294118,,7.019412,20.173952,38.597313
07/05/2021 21:13:42,19.564751,4.176471,7.892941,2.294118,7.71,2.764706,,7.874118,21.031509,38.610664
07/05/2021 21:17:14,16.741945,4.117647,7.391765,2.235294,7.188236,2.705882,,7.370588,20.166323,38.709465
07/05/2021 21:20:46,16.963449,2.941176,7.157647,1.764706,6.968823,2.235294,,7.143529,19.969482,38.792252
07/05/2021 21:24:18,15.887521,3.764706,7.383529,2.058824,7.245883,2.764706,,7.36647,20.485237,38.680092
07/05/2021 21:27:50,14.447827,3.764706,7.645883,2.235294,7.481177,2.529412,,7.625882,20.431829,38.583961
07/05/2021 21:31:21,13.218892,4.823529,6.235882,1.294118,6.049412,1.764706,,6.195883,20.180056,38.455788
07/05/2021 21:34:53,14.208309,3.176471,7.218823,1.764706,7.107059,2.0,,7.2,20.761425,38.188751
07/05/2021 21:38:25,13.080265,4.117647,8.583529,2.470588,8.413529,3.176471,,8.559412,20.759899,37.932404
07/05/2021 21:41:57,16.603117,4.176471,7.888236,2.764706,7.758823,3.0,,7.864706,21.530479,37.737465
07/05/2021 21:45:29,17.438192,3.470588,8.651764,2.529412,8.524706,2.764706,,8.639412,21.164263,37.539864
07/05/2021 21:49:01,16.418587,3.470588,7.44,2.235294,7.323529,2.235294,,7.420588,21.635767,37.467766
07/05/2021 21:52:32,15.70161,3.588235,7.965294,2.529412,7.847058,2.823529,,7.952941,21.446556,37.41169
07/05/2021 21:56:04,13.990967,3.764706,7.757648,2.294118,7.64,3.058824,,7.748235,21.194782,37.526512
07/05/2021 21:59:36,13.464395,3.294118,7.027059,2.0,6.929411,2.294118,,7.002353,20.820936,37.681389
07/05/2021 22:03:08,14.785835,7.176471,13.46353,5.176471,13.27,6.176471,,13.431765,21.084917,37.750824
07/05/2021 22:06:40,13.26318,4.235294,9.077647,3.0,8.963529,3.529412,,9.070589,20.994888,37.750824
07/05/2021 22:10:11,12.951721,3.176471,6.921177,1.529412,6.770588,2.235294,,6.897647,20.518806,37.708092
07/05/2021 22:13:43,11.639337,3.705882,7.461176,2.235294,7.364706,2.764706,,7.444118,20.509651,37.59594
07/05/2021 22:17:15,12.239006,3.941176,7.79647,2.0,7.666471,2.764706,,7.782353,20.811779,37.513161
07/05/2021 22:20:47,11.822809,3.941176,8.022353,2.529412,7.865294,3.0,,8.012941,20.851454,37.441063
07/05/2021 22:24:19,10.355564,3.647059,7.944706,2.235294,7.779412,2.941176,,7.909412,20.601206,37.368965
07/05/2021 22:27:51,12.05279,3.941176,8.167059,2.529412,8.014706,3.235294,,8.162353,20.958267,37.187378
07/05/2021 22:31:22,15.857635,4.294117,8.898824,3.0,8.715294,3.588235,,8.875294,22.833601,36.890976
07/05/2021 22:34:54,19.519438,7.235294,11.804707,4.529412,11.578237,5.823529,,11.78353,24.377813,36.412987
07/05/2021 22:38:26,19.727463,8.117647,13.903529,5.705883,13.55647,6.941176,,13.875295,24.934767,35.8629
07/05/2021 22:41:58,21.436939,12.176471,14.955294,5.764706,14.619411,6.941176,,14.886471,25.397116,35.371559
07/05/2021 22:45:30,18.140015,7.176471,12.522353,4.529412,12.257058,5.764706,,12.492942,25.178911,35.016403
07/05/2021 22:49:02,19.45937,8.117647,12.47294,5.235294,12.18,6.470588,,12.454118,25.374228,34.679939
07/05/2021 22:52:34,22.169788,5.882353,10.14353,3.705882,9.912354,4.705883,,10.115294,25.329977,34.482338
07/05/2021 22:56:05,22.215714,4.705883,9.152352,3.235294,9.007058,3.470588,,9.137648,25.957123,34.143204
07/05/2021 22:59:37,25.05772,6.117647,9.144707,3.0,8.958824,4.235294,,9.111764,26.861982,33.9189
07/05/2021 23:03:09,23.390556,5.176471,9.219999,3.235294,9.015882,4.470588,,9.19706,27.252613,33.651863
07/05/2021 23:06:41,19.555607,4.941176,8.647058,2.529412,8.492942,3.058824,,8.615883,27.335012,33.454262
07/05/2021 23:10:13,21.839485,5.117647,8.982353,3.176471,8.797647,3.470588,,8.958235,27.243458,33.326088
07/05/2021 23:13:45,19.015953,5.470588,9.515295,3.235294,9.284706,4.235294,,9.476471,27.4403,33.187225
07/05/2021 23:17:17,17.745855,6.588235,9.85647,3.470588,9.554117,5.176471,,9.81647,27.4403,33.018997
07/05/2021 23:20:49,17.478298,4.647059,8.318824,2.941176,8.117647,3.705882,,8.30647,27.289234,32.874802
07/05/2021 23:24:22,19.228825,5.470588,9.251764,3.235294,9.03353,3.764706,,9.22,27.443352,32.722588
07/05/2021 23:27:54,19.189175,6.588235,10.448235,3.941176,10.281178,4.470588,,10.405294,28.200199,32.554359
07/05/2021 23:31:26,17.264196,5.647059,9.624705,3.235294,9.400588,4.411765,,9.595294,28.455025,32.298012
07/05/2021 23:34:58,17.66197,5.058824,9.199411,2.823529,8.998824,3.823529,,9.162941,28.644236,32.089722
07/05/2021 23:38:30,17.977051,4.705883,9.241176,2.823529,9.001177,3.764706,,9.229411,28.944839,31.88945
07/05/2021 23:42:02,17.350605,6.176471,9.671765,3.0,9.417646,4.235294,,9.637647,29.3431,31.763947
07/05/2021 23:45:34,18.618557,6.647059,10.369411,4.0,10.103529,4.941176,,10.321176,29.79324,31.582359
07/05/2021 23:49:06,22.194929,6.176471,10.452941,3.705882,10.135294,5.411765,,10.437646,30.507362,31.411461
07/05/2021 23:52:38,17.855831,6.411765,10.571765,4.0,10.369411,4.764706,,10.552353,30.516518,31.213852
07/05/2021 23:56:10,17.98875,4.705883,8.957059,3.235294,8.778823,3.705882,,8.93353,30.672159,31.131073
07/05/2021 23:59:42,18.227448,4.941176,10.137647,3.470588,10.004705,3.941176,,10.122941,30.676737,30.986877
07/06/2021 00:03:13,15.055703,4.470588,7.930589,2.470588,7.763529,3.294118,,7.907059,29.768826,30.930801
07/06/2021 00:06:45,10.427191,4.235294,8.13,2.411765,7.958236,3.0,,8.10353,29.594873,30.791946
07/06/2021 00:10:17,10.535589,2.705882,5.894117,1.0,5.787647,1.529412,,5.865294,28.809032,30.735863
07/06/2021 00:13:49,10.770801,2.470588,5.350588,0.764706,5.251176,1.0,,5.331177,28.241398,30.666435
07/06/2021 00:17:21,10.567371,2.0,4.700588,0.764706,4.614706,1.0,,4.681765,28.039978,30.52491
07/06/2021 00:20:53,8.202312,1.941176,4.316471,0.0,4.180588,0.764706,,4.280588,27.989624,30.410088
07/06/2021 00:24:25,9.634176,0.705882,3.903529,0.0,3.849411,0.0,,3.887059,28.281071,30.297935
07/06/2021 00:27:57,10.146212,2.176471,3.878824,0.058824,3.784118,0.529412,,3.855294,28.300907,30.2285
07/06/2021 00:31:29,8.447296,1.235294,3.797647,0.0,3.74647,0.058824,,3.781177,28.336004,30.1297
07/06/2021 00:35:01,11.621653,1.0,3.839411,0.0,3.743529,0.235294,,3.822941,28.639658,30.004196
07/06/2021 00:38:33,8.699566,1.647059,3.761176,0.0,3.677647,0.470588,,3.744706,28.73579,29.835968
07/06/2021 00:42:05,10.354742,2.411765,4.017647,0.235294,3.884706,0.529412,,3.982353,28.738842,29.707787
07/06/2021 00:45:37,9.955883,1.0,3.801177,0.0,3.742941,0.294118,,3.784706,29.147783,29.55291
07/06/2021 00:49:09,10.908916,1.176471,3.367059,0.0,3.289412,0.0,,3.347647,29.027237,29.400703
07/06/2021 00:52:41,10.238022,0.941176,3.303529,0.0,3.253529,0.0,,3.291765,29.097429,29.259178
07/06/2021 00:56:13,13.090118,1.529412,3.156471,0.0,3.074118,0.0,,3.129412,29.756618,29.16037
07/06/2021 00:59:45,18.861946,1.705882,4.92,1.0,4.827648,1.0,,4.898823,32.407112,29.074921
07/06/2021 01:03:18,17.60535,2.470588,5.388824,0.764706,5.291765,1.0,,5.367647,32.663464,29.048218
07/06/2021 01:06:50,16.546904,2.882353,5.375294,1.0,5.221765,1.470588,,5.335294,32.617683,29.018845
07/06/2021 01:10:22,15.611069,1.941176,5.590588,1.0,5.495295,1.235294,,5.578824,32.63142,28.992142
07/06/2021 01:13:54,16.80547,2.764706,4.877059,1.0,4.732941,1.0,,4.859412,32.388802,29.032196
07/06/2021 01:17:26,13.926613,2.235294,4.664706,0.705882,4.549412,1.058824,,4.642941,31.944763,29.074921
07/06/2021 01:20:58,12.452422,1.705882,4.718823,1.0,4.601765,1.235294,,4.711177,31.706722,29.018845
07/06/2021 01:24:30,13.767635,2.0,5.011765,0.764706,4.888235,1.294118,,4.982941,31.906614,28.962769
07/06/2021 01:28:02,16.048233,1.470588,4.397647,0.058824,4.310588,0.764706,,4.374118,32.947281,28.87999
07/06/2021 01:31:34,18.102213,2.705882,5.798824,1.0,5.62647,2.0,,5.777059,34.178684,28.781189
07/06/2021 01:35:06,18.08197,3.0,6.229412,1.058824,6.049412,2.0,,6.200588,34.40757,28.682381
07/06/2021 01:38:38,22.609055,3.294118,5.819412,1.058824,5.670588,1.823529,,5.795883,34.966049,28.567558
07/06/2021 01:42:10,15.386296,3.0,5.345882,1.117647,5.204117,1.823529,,5.310589,35.138477,28.415352
07/06/2021 01:45:42,19.770847,3.411765,5.216471,0.764706,5.047059,1.470588,,5.188824,35.153736,28.343254
07/06/2021 01:49:14,18.907858,3.647059,5.168824,0.941176,5.011765,1.470588,,5.126471,35.454338,28.231094
07/06/2021 01:52:46,15.008282,3.235294,6.5,1.705882,6.381764,2.0,,6.492352,35.574883,28.092239
07/06/2021 01:56:18,16.593344,2.235294,4.373529,0.235294,4.237647,1.470588,,4.354118,36.041809,27.921341
07/06/2021 01:59:50,15.695274,2.705882,5.389412,1.0,5.267647,2.0,,5.364118,36.310368,27.753113
07/06/2021 02:03:21,16.465849,2.941176,5.615294,1.058824,5.438235,2.0,,5.589412,36.581978,27.640953
07/06/2021 02:06:53,16.350449,3.411765,5.750588,1.235294,5.59,2.176471,,5.740588,36.458382,27.502098
07/06/2021 02:10:24,15.00201,2.647059,5.384706,0.941176,5.247647,1.470588,,5.358235,36.531624,27.373924
07/06/2021 02:13:56,16.964314,3.176471,5.848235,1.235294,5.684118,1.705882,,5.824117,36.696423,27.288475
07/06/2021 02:17:28,19.074514,3.411765,6.175294,1.705882,5.995883,2.470588,,6.151764,37.084,27.189667
07/06/2021 02:20:59,14.286598,2.941176,5.890588,1.294118,5.740588,2.0,,5.857647,37.451744,27.077515
07/06/2021 02:24:31,16.24651,3.823529,5.810588,1.235294,5.625294,1.705882,,5.768235,37.613487,26.981384
07/06/2021 02:28:03,15.582449,3.411765,5.604705,1.0,5.454118,1.470588,,5.566471,37.727932,26.869232
07/06/2021 02:31:35,16.932762,2.705882,6.241177,1.470588,6.110589,2.0,,6.231765,37.95224,26.770432
07/06/2021 02:35:06,16.287355,3.176471,6.269412,1.470588,6.076471,2.0,,6.247647,38.271152,26.655602
07/06/2021 02:38:38,16.481413,3.529412,6.109412,1.529412,5.945882,2.058824,,6.078823,38.616005,26.530098
07/06/2021 02:42:10,17.033895,3.882353,6.742353,1.764706,6.551764,2.705882,,6.702353,38.789959,26.417946
07/06/2021 02:45:41,18.404539,3.941176,6.507059,1.529412,6.295294,2.705882,,6.482941,39.060043,26.292442
07/06/2021 02:49:13,17.921124,4.235294,7.49,1.764706,7.27,3.0,,7.457059,39.356068,26.193634
07/06/2021 02:52:45,17.791672,3.882353,7.168235,2.0,6.982353,2.941176,,7.149412,39.269093,26.06546
07/06/2021 02:56:17,18.983316,3.235294,6.162353,1.529412,5.981176,2.235294,,6.142941,40.033569,25.96666
07/06/2021 02:59:48,16.689434,3.235294,5.522942,1.0,5.381764,2.0,,5.493529,39.870296,25.825134
07/06/2021 03:03:20,19.139997,4.117647,6.577647,1.705882,6.399412,2.235294,,6.551764,40.291447,25.728996
07/06/2021 03:06:52,18.843946,3.470588,6.292941,1.529412,6.143529,2.058824,,6.259412,40.657665,25.603493
07/06/2021 03:10:23,19.295647,3.647059,6.511765,1.941176,6.345294,2.470588,,6.482353,41.133747,25.459297
07/06/2021 03:13:55,17.982054,3.352941,6.009412,1.235294,5.815294,2.176471,,5.99,41.806667,25.333794
07/06/2021 03:17:27,17.396393,2.176471,5.343529,0.764706,5.277059,1.470588,,5.331765,42.053864,25.234985
07/06/2021 03:20:59,19.200478,3.647059,6.092941,1.705882,5.938236,1.941176,,6.057058,42.400246,25.152206
07/06/2021 03:24:31,14.871494,3.941176,7.676471,2.235294,7.452353,3.235294,,7.651176,42.548256,25.053406
07/06/2021 03:28:02,17.482424,5.764706,10.154118,3.529412,9.805294,4.764706,,10.128823,42.62608,24.983978
07/06/2021 03:31:34,18.46809,3.823529,7.612941,2.058824,7.431765,2.764706,,7.591764,42.803082,24.925232
07/06/2021 03:35:06,17.095642,2.470588,5.752941,1.058824,5.622353,1.764706,,5.736471,42.867168,24.826431
07/06/2021 03:38:38,17.281601,4.647059,7.170588,2.0,6.968235,2.764706,,7.158235,42.981613,24.770355
07/06/2021 03:42:09,16.860109,3.411765,6.395294,1.470588,6.240588,2.470588,,6.361764,42.61692,24.687569
07/06/2021 03:45:41,14.955997,2.529412,5.654118,1.0,5.502941,1.764706,,5.637058,42.427711,24.644844
07/06/2021 03:49:13,14.61619,2.705882,5.484706,1.0,5.328824,1.470588,,5.457647,42.694744,24.615471
07/06/2021 03:52:45,13.951592,2.411765,5.081177,1.0,4.952353,1.235294,,5.064117,42.583351,24.615471
07/06/2021 03:56:17,14.716331,2.647059,6.049412,1.235294,5.926471,1.705882,,6.032941,42.601662,24.559395
07/06/2021 03:59:48,14.494364,3.0,5.432353,0.764706,5.239412,1.470588,,5.408236,43.091476,24.546043
07/06/2021 04:03:20,13.553656,1.941176,4.880001,0.470588,4.780588,1.235294,,4.860588,42.845806,24.546043
07/06/2021 04:06:52,14.653068,2.470588,5.383529,1.0,5.274118,1.0,,5.362942,42.807659,24.532692
07/06/2021 04:10:23,14.663033,2.647059,5.501176,1.0,5.374706,1.470588,,5.47,42.914474,24.503319
07/06/2021 04:13:55,14.179584,2.705882,5.728824,1.0,5.52647,2.0,,5.717059,43.096054,24.489967
07/06/2021 04:17:27,13.904776,3.411765,6.178823,1.764706,6.026471,2.0,,6.16,43.521782,24.489967
07/06/2021 04:20:59,14.895494,3.0,6.257059,1.705882,6.095882,2.235294,,6.24294,43.439384,24.476616
07/06/2021 04:24:31,14.183186,2.470588,6.095295,1.529412,5.967059,2.0,,6.085883,43.340199,24.476616
07/06/2021 04:28:03,13.876525,3.235294,6.183529,1.294118,6.01,2.0,,6.152353,43.38903,24.463264
07/06/2021 04:31:35,14.58362,4.176471,6.984706,2.0,6.781177,2.764706,,6.951176,43.399712,24.463264
07/06/2021 04:35:07,15.281374,3.0,5.348236,1.058824,5.205883,1.529412,,5.321177,43.51873,24.476616
07/06/2021 04:38:38,15.461493,4.058824,6.374118,1.705882,6.154706,2.352941,,6.347059,43.562981,24.463264
07/06/2021 04:42:10,14.956462,5.176471,7.364706,2.058824,7.130589,2.764706,,7.318824,43.631649,24.463264
07/06/2021 04:45:42,14.866418,2.647059,6.042353,1.235294,5.871176,1.941176,,6.035294,43.775082,24.447243
07/06/2021 04:49:14,15.132236,3.058824,6.193529,1.529412,6.051764,2.058824,,6.174118,43.765926,24.476616
07/06/2021 04:52:45,14.363994,3.823529,7.066471,2.117647,6.944118,2.352941,,7.047059,43.752193,24.447243
07/06/2021 04:56:17,15.407784,3.705882,7.178824,1.764706,6.953529,2.764706,,7.157059,44.113831,24.463264
07/06/2021 04:59:49,16.680922,3.764706,6.395294,1.705882,6.254117,2.764706,,6.374118,44.361027,24.463264
07/06/2021 05:03:21,15.438332,3.117647,6.314117,1.470588,6.102353,2.411765,,6.278823,44.608223,24.476616
07/06/2021 05:06:53,14.255269,4.176471,6.77,1.941176,6.563529,2.705882,,6.740589,44.437325,24.447243
07/06/2021 05:10:24,14.744136,3.647059,6.322353,1.529412,6.16,2.235294,,6.275883,44.336613,24.447243
07/06/2021 05:13:56,15.150612,3.176471,5.802352,1.235294,5.654706,2.0,,5.782941,44.370182,24.447243
07/06/2021 05:17:28,15.180949,3.235294,6.681177,2.0,6.56353,2.235294,,6.65353,44.304569,24.463264
07/06/2021 05:21:00,16.729843,3.705882,7.065882,2.176471,6.887647,2.705882,,7.040588,45.178913,24.447243
07/06/2021 05:24:31,19.124321,5.647059,8.505882,2.764706,8.274706,4.235294,,8.469999,45.93576,24.407188
07/06/2021 05:28:03,22.137777,4.235294,7.905882,2.529412,7.745882,3.058824,,7.872353,48.114746,24.335091
07/06/2021 05:31:35,19.099306,4.588235,6.935294,1.705882,6.73,3.176471,,6.901176,46.823833,24.236282
07/06/2021 05:35:07,26.37348,5.470588,8.400001,2.588235,8.145294,4.0,,8.370588,49.362934,24.094757
07/06/2021 05:38:38,26.172331,7.941176,10.132942,4.0,9.760588,5.941176,,10.074119,50.238804,23.942551
07/06/2021 05:42:10,25.49312,7.117647,10.035295,3.235294,9.697059,4.705883,,9.99647,52.706188,23.801025
07/06/2021 05:45:42,24.248901,5.0,8.302353,2.529412,8.088236,3.294118,,8.268236,52.338444,23.616768
07/06/2021 05:49:14,24.075527,5.705883,7.984705,2.705882,7.773529,3.529412,,7.951765,52.454414,23.435188
07/06/2021 05:52:45,28.722366,6.941176,9.262353,3.235294,8.99647,4.235294,,9.207647,54.908066,23.280312
07/06/2021 05:56:17,26.923416,4.647059,8.157647,2.235294,7.918823,3.705882,,8.135882,55.640499,23.141449
07/06/2021 05:59:49,31.454905,6.470588,8.875295,2.941176,8.566471,4.647059,,8.82647,56.084534,22.997253
07/06/2021 06:03:21,28.839661,6.294117,8.708823,2.941176,8.478234,4.0,,8.665883,57.686733,22.858398
07/06/2021 06:06:52,31.682886,5.235294,7.446471,2.235294,7.212941,3.235294,,7.413529,54.775311,22.829025
07/06/2021 06:10:24,38.631222,5.470588,8.241177,2.529412,7.952941,4.294117,,8.200001,59.150074,22.885101
07/06/2021 06:13:56,30.268148,4.882353,8.16,2.529412,7.916471,3.705882,,8.131765,56.395821,22.941177
07/06/2021 06:17:28,34.042915,5.470588,8.747059,2.529412,8.519412,4.0,,8.716471,57.247272,23.010605
07/06/2021 06:21:00,29.476496,4.941176,8.093529,2.470588,7.858824,3.705882,,8.069411,57.114517,23.039978
07/06/2021 06:24:31,22.504335,3.705882,7.750588,2.705882,7.559412,3.0,,7.738823,56.115051,22.983902
07/06/2021 06:28:03,23.231606,5.764706,8.447647,3.0,8.210588,4.294117,,8.410588,56.563667,22.941177
07/06/2021 06:31:35,21.209166,3.647059,7.648235,1.941176,7.472353,2.705882,,7.612353,55.959412,22.914474
07/06/2021 06:35:07,19.325102,7.096385,8.013494,2.481928,7.749277,3.722891,,7.946024,55.217823,22.87175
07/06/2021 06:38:39,18.978365,5.176471,8.237647,3.0,8.069411,3.529412,,8.222353,55.613029,22.829025
07/06/2021 06:42:10,20.945377,4.882353,8.516471,2.705882,8.208824,3.470588,,8.485294,55.602348,22.815674
07/06/2021 06:45:42,15.57098,4.647059,7.698823,2.470588,7.462942,3.470588,,7.672941,53.273823,22.815674
07/06/2021 06:49:14,19.875217,4.470588,7.623529,2.470588,7.401765,3.529412,,7.576471,54.975204,22.772949
07/06/2021 06:52:46,19.719252,4.705883,7.98,2.588235,7.718823,3.764706,,7.958235,55.364307,22.746239
07/06/2021 06:56:17,20.36676,3.882353,7.361177,2.0,7.193529,2.470588,,7.349412,56.102844,22.732887
07/06/2021 06:59:49,20.471703,6.588235,10.801176,4.176471,10.516471,5.176471,,10.774705,56.615547,22.703514
07/06/2021 07:03:21,21.15638,5.411765,8.94,3.235294,8.667646,4.411765,,8.911176,56.317997,22.703514
07/06/2021 07:06:53,20.609665,4.764706,8.431765,2.294118,8.196471,3.529412,,8.381177,56.931412,22.676811
07/06/2021 07:10:24,18.248539,4.705883,7.951765,2.529412,7.767647,3.529412,,7.913529,54.615089,22.660789
07/06/2021 07:13:56,21.990419,4.588235,8.741765,3.0,8.502353,4.0,,8.731765,56.629284,22.647438
07/06/2021 07:17:28,19.773968,6.235294,8.907059,2.823529,8.651765,4.117647,,8.882941,56.546883,22.647438
07/06/2021 07:21:00,19.013943,7.058824,11.372353,4.294117,11.084116,6.058824,,11.343529,55.626766,22.647438
07/06/2021 07:24:32,16.029274,6.647059,10.649411,4.0,10.425881,5.176471,,10.620001,53.589684,22.716866
07/06/2021 07:28:04,18.196125,8.823529,11.577646,4.529412,11.171176,6.764706,,11.533529,53.786526,22.772949
07/06/2021 07:31:36,18.567902,7.0,11.008235,4.294117,10.71647,5.823529,,10.982941,53.791103,22.885101
07/06/2021 07:35:07,13.281415,7.823529,11.211764,4.411765,10.86,5.647059,,11.185294,52.407112,22.954529
07/06/2021 07:38:39,12.096289,5.764706,9.162354,3.529412,8.874705,4.352941,,9.148824,51.161976,23.026627
07/06/2021 07:42:11,8.799911,6.117647,9.548235,3.470588,9.322353,4.411765,,9.515882,50.058746,23.141449
07/06/2021 07:45:43,9.983633,4.470588,8.485294,2.705882,8.261765,3.470588,,8.47294,50.357822,23.26696
07/06/2021 07:49:15,8.488913,5.352941,8.643529,2.705882,8.489999,3.235294,,8.605882,49.86343,23.349739
07/06/2021 07:52:46,10.618033,5.882353,9.383529,3.411765,9.115294,4.411765,,9.351766,50.131992,23.491264
07/06/2021 07:56:18,11.27475,5.705883,8.607059,2.823529,8.290001,4.058824,,8.583529,50.632488,23.560692
07/06/2021 07:59:50,9.430428,5.941176,9.035294,2.705882,8.688823,4.764706,,8.990589,51.017014,23.574043
07/06/2021 08:03:22,8.937759,5.882353,10.101176,3.941176,9.828823,4.705883,,10.089412,51.525139,23.531319
07/06/2021 08:06:54,9.763338,6.411765,9.521175,3.470588,9.24706,4.529412,,9.489411,51.740292,23.477913
07/06/2021 08:10:25,10.722928,6.117647,9.590588,3.235294,9.267647,4.705883,,9.575883,52.019531,23.392464
07/06/2021 08:13:57,15.548509,5.529412,8.761765,2.882353,8.557059,3.882353,,8.734118,53.464561,23.323036
07/06/2021 08:17:29,10.14851,6.294117,10.171764,3.764706,9.818824,4.764706,,10.117058,53.070877,23.253609
07/06/2021 08:21:01,11.418923,6.941176,10.548236,3.764706,10.198235,5.0,,10.519411,53.054092,23.210876
07/06/2021 08:24:32,14.077404,4.705883,8.810588,2.941176,8.596471,3.529412,,8.779411,53.679714,23.098724
