InstrumentName, I-25 Denver
StartTime, 2021-01-01 00:00:00
EndTime, 2021-01-31 00:00:00
Date,CO,NO2,PM2.5
01/24/2021 15:00:00,0.325,13.0,13.0
01/24/2021 16:00:00,0.354,11.0,13.2
01/24/2021 17:00:00,0.364,10.0,14.8
01/24/2021 18:00:00,0.317,11.0,15.4
01/24/2021 19:00:00,0.434,14.0,17.2
01/24/2021 20:00:00,0.332,11.0,14.9
01/24/2021 21:00:00,0.352,10.0,13.8
01/24/2021 22:00:00,0.415,12.0,14.7
01/24/2021 23:00:00,0.507,17.0,15.4
01/25/2021 00:00:00,0.554,19.0,16.4
01/25/2021 01:00:00,0.475,17.0,15.0
01/25/2021 02:00:00,0.485,19.0,14.2
01/25/2021 03:00:00,0.442,18.0,14.0
01/25/2021 04:00:00,0.378,,12.4
01/25/2021 05:00:00,0.436,17.0,11.9
01/25/2021 06:00:00,0.348,12.0,13.4
01/25/2021 07:00:00,0.229,8.0,13.4
01/25/2021 08:00:00,0.214,7.0,13.2
01/25/2021 09:00:00,0.193,7.0,12.0
01/25/2021 10:00:00,0.189,7.0,11.6
01/25/2021 11:00:00,0.229,9.0,12.5
01/25/2021 12:00:00,0.357,15.0,13.2
01/25/2021 13:00:00,0.538,19.0,14.6
01/25/2021 14:00:00,0.502,19.0,15.1
01/25/2021 15:00:00,0.572,23.0,16.7
01/25/2021 16:00:00,,18.0,17.9
01/25/2021 17:00:00,0.413,,15.0
01/25/2021 18:00:00,0.361,17.0,12.5
01/25/2021 19:00:00,0.324,14.0,13.6
01/25/2021 20:00:00,0.322,13.0,13.8
01/25/2021 21:00:00,0.355,17.0,12.3
01/25/2021 22:00:00,0.314,13.0,13.3
01/25/2021 23:00:00,0.301,11.0,10.4
01/26/2021 00:00:00,0.245,8.0,9.6
01/26/2021 01:00:00,0.24,10.0,9.5
01/26/2021 02:00:00,0.309,16.0,8.8
01/26/2021 03:00:00,0.303,16.0,8.8
01/26/2021 04:00:00,0.291,,12.1
01/26/2021 05:00:00,0.252,13.0,12.7
01/26/2021 06:00:00,0.236,13.0,13.4
01/26/2021 07:00:00,0.247,14.0,13.6
01/26/2021 08:00:00,0.181,11.0,12.9
01/26/2021 09:00:00,0.172,10.0,11.7
01/26/2021 10:00:00,0.162,7.0,9.6
01/26/2021 11:00:00,0.159,8.0,9.4
01/26/2021 12:00:00,0.17,8.0,9.4
01/26/2021 13:00:00,0.181,10.0,8.4
01/26/2021 14:00:00,0.356,13.0,8.4
01/26/2021 15:00:00,0.427,20.0,8.8
01/26/2021 16:00:00,0.395,19.0,8.7
01/26/2021 17:00:00,0.387,17.0,10.4
01/26/2021 18:00:00,0.427,21.0,12.1
01/26/2021 19:00:00,0.396,18.0,21.7
01/26/2021 20:00:00,0.423,16.0,13.5
01/26/2021 21:00:00,0.428,13.0,12.5
01/26/2021 22:00:00,0.388,14.0,10.0
01/26/2021 23:00:00,0.381,14.0,6.1
01/27/2021 00:00:00,0.364,17.0,6.5
01/27/2021 01:00:00,0.331,15.0,7.5
01/27/2021 02:00:00,0.328,20.0,10.1
01/27/2021 03:00:00,0.288,19.0,10.7
01/27/2021 04:00:00,0.285,,14.2
01/27/2021 05:00:00,0.305,18.0,15.7
01/27/2021 06:00:00,0.289,24.0,14.5
01/27/2021 07:00:00,0.455,26.0,17.2
01/27/2021 08:00:00,0.68,29.0,20.7
01/27/2021 09:00:00,0.773,32.0,18.3
01/27/2021 10:00:00,0.907,33.0,17.6
01/27/2021 11:00:00,0.707,30.0,13.4
01/27/2021 12:00:00,0.537,27.0,11.2
01/27/2021 13:00:00,1.125,39.0,14.7
01/27/2021 14:00:00,1.315,33.0,14.5
01/27/2021 15:00:00,1.459,36.0,14.4
01/27/2021 16:00:00,1.038,39.0,17.8
01/27/2021 17:00:00,0.838,51.0,17.1
01/27/2021 18:00:00,0.876,53.0,22.6
01/27/2021 19:00:00,1.037,58.0,26.0
01/27/2021 20:00:00,1.039,50.0,21.9
01/27/2021 21:00:00,0.778,44.0,19.9
01/27/2021 22:00:00,0.625,43.0,19.2
01/27/2021 23:00:00,0.787,48.0,20.0
01/28/2021 00:00:00,1.036,51.0,22.8
01/28/2021 01:00:00,0.857,50.0,22.1
01/28/2021 02:00:00,1.09,51.0,24.1
01/28/2021 03:00:00,1.104,50.0,26.0
01/28/2021 04:00:00,1.081,,26.7
01/28/2021 05:00:00,1.153,48.0,28.1
01/28/2021 06:00:00,1.179,47.0,29.5
01/28/2021 07:00:00,1.291,47.0,29.9
01/28/2021 08:00:00,1.447,47.0,30.9
01/28/2021 09:00:00,1.502,46.0,30.5
01/28/2021 10:00:00,1.562,48.0,31.5
01/28/2021 11:00:00,1.479,47.0,27.3
01/28/2021 12:00:00,1.766,48.0,27.0
01/28/2021 16:00:00,2.187,,17.5
01/28/2021 17:00:00,1.924,,24.0
01/28/2021 18:00:00,1.621,,20.5
01/28/2021 19:00:00,1.367,,19.1
01/28/2021 20:00:00,1.263,,23.8
01/28/2021 21:00:00,,,35.6
01/28/2021 22:00:00,,,40.0
01/28/2021 23:00:00,,51.0,37.2
01/29/2021 00:00:00,0.975,52.0,34.6
01/29/2021 01:00:00,1.095,52.0,33.0
01/29/2021 02:00:00,1.806,52.0,41.4
01/29/2021 03:00:00,1.702,51.0,41.9
01/29/2021 04:00:00,1.763,,43.6
01/29/2021 05:00:00,1.877,49.0,44.7
01/29/2021 06:00:00,1.756,47.0,44.7
01/29/2021 07:00:00,1.797,42.0,42.9
01/29/2021 08:00:00,1.433,38.0,27.5
01/29/2021 09:00:00,0.964,34.0,11.1
01/29/2021 10:00:00,0.554,32.0,6.2
01/29/2021 11:00:00,0.625,33.0,5.2
01/29/2021 12:00:00,0.915,36.0,6.3
01/29/2021 13:00:00,1.094,39.0,9.8
01/29/2021 14:00:00,1.46,42.0,16.2
01/29/2021 15:00:00,1.49,45.0,17.7
01/29/2021 16:00:00,1.252,52.0,21.7
01/29/2021 17:00:00,1.42,60.0,30.9
01/29/2021 18:00:00,1.611,72.0,40.9
01/29/2021 19:00:00,0.922,52.0,23.5
01/29/2021 20:00:00,0.719,39.0,18.6
01/29/2021 21:00:00,0.548,30.0,13.4
01/29/2021 22:00:00,0.468,30.0,11.7
01/29/2021 23:00:00,0.785,38.0,11.5
01/30/2021 00:00:00,1.094,44.0,13.3
01/30/2021 01:00:00,1.009,41.0,12.7
01/30/2021 02:00:00,1.394,39.0,19.6
01/30/2021 03:00:00,1.778,37.0,22.1
01/30/2021 04:00:00,1.351,,19.8
01/30/2021 05:00:00,1.488,37.0,20.9
01/30/2021 06:00:00,1.519,35.0,18.2
01/30/2021 07:00:00,1.199,34.0,15.7
01/30/2021 08:00:00,0.947,35.0,11.9
01/30/2021 09:00:00,0.991,34.0,10.0
01/30/2021 10:00:00,0.691,37.0,7.4
01/30/2021 11:00:00,0.561,37.0,6.4
01/30/2021 12:00:00,0.295,16.0,2.4
01/30/2021 13:00:00,0.472,37.0,4.4
01/30/2021 14:00:00,0.857,45.0,7.0
01/30/2021 15:00:00,0.981,44.0,9.8
01/30/2021 16:00:00,0.627,32.0,8.5
01/30/2021 17:00:00,0.331,10.0,2.3
01/30/2021 18:00:00,0.409,10.0,2.2
01/30/2021 19:00:00,0.349,9.0,2.8
01/30/2021 20:00:00,0.361,9.0,1.4
01/30/2021 21:00:00,0.405,12.0,1.4
01/30/2021 22:00:00,0.403,11.0,1.4
01/30/2021 23:00:00,0.45,10.0,2.6
01/31/2021 00:00:00,0.428,14.0,3.7
01/31/2021 01:00:00,0.532,17.0,4.3
01/31/2021 02:00:00,0.522,12.0,3.9
01/31/2021 03:00:00,0.457,10.0,3.1
01/31/2021 04:00:00,0.514,,4.2
01/31/2021 05:00:00,0.534,26.0,4.7
01/31/2021 06:00:00,0.665,33.0,6.7
01/31/2021 07:00:00,0.986,37.0,6.7
01/31/2021 08:00:00,0.655,36.0,4.9
01/31/2021 09:00:00,0.48,27.0,2.6
01/31/2021 10:00:00,0.37,30.0,2.8
01/31/2021 11:00:00,0.493,32.0,5.3
01/31/2021 12:00:00,0.556,31.0,3.9
01/31/2021 13:00:00,0.638,32.0,3.3
01/31/2021 14:00:00,0.481,30.0,3.4
01/31/2021 15:00:00,0.422,22.0,2.8
01/31/2021 16:00:00,0.272,9.0,2.1
01/31/2021 17:00:00,0.225,7.0,1.9
01/31/2021 18:00:00,0.194,4.0,1.5
01/31/2021 19:00:00,0.24,5.0,1.6
01/31/2021 20:00:00,0.196,3.0,1.1
01/31/2021 21:00:00,0.195,3.0,1.2
01/31/2021 22:00:00,0.154,2.0,1.0
01/31/2021 23:00:00,0.167,3.0,1.5
                
