InstrumentName, Welby
StartTime, 2021-01-01 00:00:00
EndTime, 2021-01-31 00:00:00
Date,NO2,O3,PM10,SO2
01/20/2021 03:00:00,32.0,6.0,22.9,0.0
01/20/2021 04:00:00,,6.0,17.2,0.0
01/20/2021 05:00:00,38.0,1.0,37.9,0.0
01/20/2021 06:00:00,38.0,1.0,37.1,1.0
01/20/2021 07:00:00,34.0,2.0,16.7,0.0
01/20/2021 08:00:00,26.0,8.0,12.7,0.0
01/20/2021 09:00:00,33.0,4.0,13.0,0.0
01/20/2021 10:00:00,22.0,15.0,12.7,0.0
01/20/2021 11:00:00,21.0,12.0,17.3,0.0
01/20/2021 12:00:00,29.0,2.0,20.3,0.0
01/20/2021 13:00:00,32.0,1.0,30.6,0.0
01/20/2021 14:00:00,36.0,1.0,60.1,1.0
01/20/2021 15:00:00,6.0,36.0,23.6,0.0
01/20/2021 16:00:00,4.0,40.0,24.0,0.0
01/20/2021 17:00:00,3.0,42.0,37.7,0.0
01/20/2021 18:00:00,2.0,43.0,42.8,0.0
01/20/2021 19:00:00,2.0,43.0,95.6,0.0
01/20/2021 20:00:00,2.0,43.0,25.4,0.0
01/20/2021 21:00:00,2.0,43.0,45.4,0.0
01/20/2021 22:00:00,2.0,42.0,32.6,0.0
01/20/2021 23:00:00,12.0,32.0,37.8,0.0
01/21/2021 00:00:00,8.0,34.0,27.2,0.0
01/21/2021 01:00:00,6.0,34.0,19.0,0.0
01/21/2021 02:00:00,3.0,40.0,14.1,0.0
