InstrumentName, Canary-DN-1,,,,,,
StartTime, 2020-11-01 00:00:00,,,,,,
EndTime, 2020-11-30 23:59:59,,,,,,
Date,IH,IT,P,TVOC,TVOC_Cal,WD,WS
11/18/2020 09:37:02.000000,25.35,50.74,843.4,0.288,0.139,197.57,3.25
11/18/2020 09:38:01.000000,25.35,50.74,843.4,0.287,0.138,194.27,2.96
11/18/2020 09:39:02.000000,25.35,50.74,843.4,0.286,0.136,218.92,2.82
11/18/2020 09:40:02.000000,25.35,50.74,843.4,0.288,0.139,239.71,2.8
11/18/2020 09:41:02.000000,25.35,50.74,843.4,0.288,0.139,236.69,2.75
11/18/2020 09:42:02.000000,25.35,50.74,843.4,0.288,0.139,207.87,1.92
11/18/2020 09:43:02.000000,25.35,50.74,843.4,0.288,0.139,201.26,2.22
11/18/2020 09:44:01.000000,25.35,50.74,843.4,0.288,0.139,217.85,2.51
11/18/2020 09:45:01.000000,25.35,50.74,843.4,0.288,0.139,222.34,2.13
11/18/2020 09:46:01.000000,25.35,50.74,843.4,0.288,0.139,199.87,2.06
11/18/2020 09:47:02.000000,25.35,50.74,843.4,0.289,0.14,186.77,1.75
11/18/2020 09:48:01.000000,25.35,50.74,843.4,0.288,0.139,183.92,2.26
11/18/2020 09:49:02.000000,25.35,50.74,843.4,0.288,0.139,169.31,2.24
11/18/2020 09:50:02.000000,25.35,50.74,843.4,0.287,0.138,161.86,2.44
11/18/2020 09:51:00.000000,25.35,50.74,843.4,0.287,0.138,166.64,1.9
11/18/2020 09:52:02.000000,25.35,50.74,843.4,0.286,0.136,191.51,1.73
11/18/2020 09:53:02.000000,25.35,50.74,843.4,0.286,0.136,201.68,1.85
11/18/2020 09:54:00.000000,25.35,50.74,843.4,0.286,0.136,241.97,1.08
11/18/2020 09:55:02.000000,25.35,50.74,843.4,0.286,0.136,234.82,0.62
11/18/2020 09:56:01.000000,25.35,50.74,843.4,0.287,0.138,230.91,0.68
11/18/2020 09:57:02.000000,25.35,50.74,843.4,0.286,0.136,277.77,0.6
11/18/2020 09:58:01.000000,25.35,50.74,843.4,0.286,0.136,253.42,0.5
11/18/2020 09:59:00.000000,25.35,50.74,843.4,0.287,0.138,228.34,0.56
11/18/2020 10:00:05.000000,25.35,50.74,843.4,0.287,0.138,193.92,0.87
11/18/2020 10:01:01.000000,25.35,50.74,843.4,0.286,0.136,140.67,0.41
11/18/2020 10:02:00.000000,25.35,50.74,843.4,0.288,0.139,114.96,0.25
11/18/2020 10:03:01.000000,25.35,50.74,843.4,0.286,0.136,242.35,0.04
11/18/2020 10:04:00.000000,25.35,50.74,843.4,0.285,0.135,-1.0,-1.0
11/18/2020 10:05:02.000000,25.35,50.74,843.4,0.286,0.136,58.93,0.31
11/18/2020 10:06:01.000000,25.35,50.74,843.4,0.287,0.138,21.32,0.42
11/18/2020 10:07:01.000000,25.35,50.74,843.4,0.286,0.136,334.91,0.41
11/18/2020 10:08:00.000000,25.35,50.74,843.4,0.285,0.135,249.3,0.45
11/18/2020 10:09:01.000000,25.35,50.74,843.4,0.285,0.135,60.33,0.2
11/18/2020 10:10:01.000000,25.35,50.74,843.4,0.286,0.136,86.02,0.7
11/18/2020 10:11:01.000000,25.35,50.74,843.4,0.286,0.136,82.03,1.09
11/18/2020 10:12:01.000000,25.35,50.74,843.4,0.288,0.139,49.99,0.93
11/18/2020 10:13:01.000000,25.35,50.74,843.4,0.286,0.136,33.85,0.43
11/18/2020 10:14:02.000000,25.35,50.74,843.4,0.288,0.139,29.8,0.77
11/18/2020 10:15:00.000000,25.35,50.74,843.4,0.287,0.138,187.48,0.18
11/18/2020 10:16:02.000000,25.35,50.74,843.4,0.289,0.14,222.01,2.13
11/18/2020 10:17:02.000000,25.35,50.74,843.4,0.289,0.14,-1.0,-1.0
11/18/2020 10:18:02.000000,25.35,50.74,843.4,0.29,0.142,211.36,2.7
11/18/2020 10:19:00.000000,25.35,50.74,843.4,0.289,0.14,234.67,1.68
11/18/2020 10:20:01.000000,25.35,50.74,843.4,0.29,0.142,317.25,1.24
11/18/2020 10:21:00.000000,25.35,50.74,843.4,0.29,0.142,358.23,0.8
11/18/2020 10:22:02.000000,25.35,50.74,843.4,0.29,0.142,331.32,0.44
11/18/2020 10:23:00.000000,25.35,50.74,843.4,0.29,0.142,216.56,0.24
11/18/2020 10:24:01.000000,25.35,50.74,843.4,0.29,0.142,239.4,0.98
11/18/2020 10:25:01.000000,25.35,50.74,843.4,0.289,0.14,192.93,1.14
11/18/2020 10:26:00.000000,25.35,50.74,843.4,0.289,0.14,147.33,0.75
11/18/2020 10:27:01.000000,25.35,50.74,843.4,0.289,0.14,159.33,1.07
11/18/2020 10:28:01.000000,25.35,50.74,843.4,0.291,0.143,164.96,1.17
11/18/2020 10:29:02.000000,25.35,50.74,843.4,0.29,0.142,157.2,1.32
11/18/2020 10:30:01.000000,25.35,50.74,843.4,0.289,0.14,158.85,1.35
11/18/2020 10:31:01.000000,25.35,50.74,843.4,0.291,0.143,169.41,1.31
11/18/2020 10:32:01.000000,25.35,50.74,843.4,0.291,0.143,152.83,1.5
11/18/2020 10:33:01.000000,25.35,50.74,843.4,0.29,0.142,160.36,1.48
11/18/2020 10:34:01.000000,25.35,50.74,843.4,0.29,0.142,155.51,1.89
11/18/2020 10:35:01.000000,25.35,50.74,843.4,0.29,0.142,152.29,1.55
11/18/2020 10:36:02.000000,25.35,50.74,843.4,0.29,0.142,153.5,1.64
11/18/2020 10:37:02.000000,25.35,50.74,843.4,0.29,0.142,167.36,0.74
11/18/2020 10:38:01.000000,25.35,50.74,843.4,0.29,0.142,152.94,1.14
11/18/2020 10:39:02.000000,25.35,50.74,843.4,0.291,0.143,161.31,1.01
11/18/2020 10:40:02.000000,25.35,50.74,843.4,0.29,0.142,158.0,1.04
11/18/2020 10:41:02.000000,25.35,50.74,843.4,0.289,0.14,141.85,1.28
11/18/2020 10:42:01.000000,25.35,50.74,843.4,0.289,0.14,146.87,1.21
11/18/2020 10:43:02.000000,25.35,50.74,843.4,0.29,0.142,140.04,1.3
11/18/2020 10:44:00.000000,25.35,50.74,843.4,0.288,0.139,155.03,1.6
11/18/2020 10:45:02.000000,25.35,50.74,843.4,0.289,0.14,165.57,1.28
11/18/2020 10:46:02.000000,25.35,50.74,843.4,0.291,0.143,169.94,1.24
11/18/2020 10:47:02.000000,25.35,50.74,843.4,0.289,0.14,188.55,1.11
11/18/2020 10:48:00.000000,25.35,50.74,843.4,0.291,0.143,177.67,1.01
11/18/2020 10:49:02.000000,25.35,50.74,843.4,0.291,0.143,171.87,0.73
11/18/2020 10:50:02.000000,25.35,50.74,843.4,0.29,0.142,138.22,0.5
11/18/2020 10:51:01.000000,25.35,50.74,843.4,0.29,0.142,168.77,1.12
11/18/2020 10:52:02.000000,25.35,50.74,843.4,0.29,0.142,172.94,1.24
11/18/2020 10:53:02.000000,25.35,50.74,843.4,0.29,0.142,175.37,1.5
11/18/2020 10:54:00.000000,25.35,50.74,843.4,0.291,0.143,176.13,1.82
11/18/2020 10:56:01.000000,25.35,50.74,843.4,0.29,0.142,159.38,1.63
11/18/2020 10:57:00.000000,25.35,50.74,843.4,0.291,0.143,150.97,2.44
11/18/2020 10:58:09.000000,25.35,50.74,843.4,0.291,0.143,158.12,2.27
11/18/2020 10:59:00.000000,25.35,50.74,843.4,0.292,0.145,173.04,1.89
11/18/2020 11:00:04.000000,25.35,50.74,843.4,0.291,0.143,164.52,1.86
11/18/2020 11:01:00.000000,25.35,50.74,843.4,0.291,0.143,163.65,2.08
11/18/2020 11:02:01.000000,25.35,50.74,843.4,0.291,0.143,161.69,2.21
11/18/2020 11:03:02.000000,25.35,50.74,843.4,0.291,0.143,165.29,2.13
11/18/2020 11:04:02.000000,25.35,50.74,843.4,0.291,0.143,169.86,2.2
11/18/2020 11:05:01.000000,25.35,50.74,843.4,0.292,0.145,163.29,2.25
11/18/2020 11:06:01.000000,25.35,50.74,843.4,0.292,0.145,168.51,1.57
11/18/2020 11:07:00.000000,25.35,50.74,843.4,0.292,0.145,158.33,1.52
11/18/2020 11:08:00.000000,25.35,50.74,843.4,0.291,0.143,185.49,1.7
11/18/2020 11:09:00.000000,25.35,50.74,843.4,0.292,0.145,199.68,0.98
11/18/2020 11:10:01.000000,25.35,50.74,843.4,0.292,0.145,218.8,1.1
11/18/2020 11:11:02.000000,25.35,50.74,843.4,0.291,0.143,206.58,1.22
11/18/2020 11:12:00.000000,25.35,50.74,843.4,0.292,0.145,159.65,1.49
11/18/2020 11:13:02.000000,25.35,50.74,843.4,0.291,0.143,176.74,0.53
11/18/2020 11:14:01.000000,25.35,50.74,843.4,0.292,0.145,160.8,0.36
11/18/2020 11:15:01.000000,25.35,50.74,843.4,0.291,0.143,162.31,0.32
11/18/2020 11:16:01.000000,25.35,50.74,843.4,0.292,0.145,180.13,0.32
11/18/2020 11:17:01.000000,25.35,50.74,843.4,0.292,0.145,149.96,0.74
11/18/2020 11:18:02.000000,25.35,50.74,843.4,0.292,0.145,159.31,0.54
11/18/2020 11:19:00.000000,25.35,50.74,843.4,0.291,0.143,124.5,0.64
11/18/2020 11:20:02.000000,25.35,50.74,843.4,0.292,0.145,125.03,0.97
11/18/2020 11:21:00.000000,25.35,50.74,843.4,0.292,0.145,130.62,0.8
11/18/2020 11:22:00.000000,25.35,50.74,843.4,0.292,0.145,130.16,0.77
11/18/2020 11:23:00.000000,25.35,50.74,843.4,0.292,0.145,162.34,0.2
11/18/2020 11:24:02.000000,25.35,50.74,843.4,0.292,0.145,55.26,0.04
11/18/2020 11:25:01.000000,25.35,50.74,843.4,0.292,0.145,17.66,0.06
11/18/2020 11:26:00.000000,25.35,50.74,843.4,0.293,0.146,145.42,0.62
11/18/2020 11:27:00.000000,25.35,50.74,843.4,0.293,0.146,92.82,0.45
11/18/2020 11:28:01.000000,25.35,50.74,843.4,0.292,0.145,163.11,0.46
11/18/2020 11:29:01.000000,25.35,50.74,843.4,0.292,0.145,178.38,0.86
11/18/2020 11:30:01.000000,25.35,50.74,843.4,0.293,0.146,176.46,0.9
11/18/2020 11:31:02.000000,25.35,50.74,843.4,0.293,0.146,154.14,1.04
11/18/2020 11:32:01.000000,25.35,50.74,843.4,0.293,0.146,173.37,0.46
11/18/2020 11:33:01.000000,25.35,50.74,843.4,0.292,0.145,132.62,0.67
11/18/2020 11:34:01.000000,25.35,50.74,843.4,0.294,0.148,136.94,0.81
11/18/2020 11:35:01.000000,25.35,50.74,843.4,0.294,0.148,120.86,1.24
11/18/2020 11:36:02.000000,25.35,50.74,843.4,0.294,0.148,122.34,0.74
11/18/2020 11:37:01.000000,25.35,50.74,843.4,0.294,0.148,90.75,0.75
11/18/2020 11:38:01.000000,25.35,50.74,843.4,0.295,0.149,96.84,0.84
11/18/2020 11:39:01.000000,25.35,50.74,843.4,0.295,0.149,125.25,0.57
11/18/2020 11:40:01.000000,25.35,50.74,843.4,0.295,0.149,26.19,0.46
11/18/2020 11:41:01.000000,25.35,50.74,843.4,0.295,0.149,25.67,0.83
11/18/2020 11:42:02.000000,25.35,50.74,843.4,0.297,0.152,34.42,0.69
11/18/2020 11:43:00.000000,25.35,50.74,843.4,0.297,0.152,49.64,0.88
11/18/2020 11:44:02.000000,25.35,50.74,843.4,0.298,0.153,58.66,1.03
11/18/2020 11:45:02.000000,25.35,50.74,843.4,0.298,0.153,75.13,1.01
11/18/2020 11:46:01.000000,25.35,50.74,843.4,0.297,0.152,111.57,0.98
11/18/2020 11:47:01.000000,25.35,50.74,843.4,0.297,0.152,111.67,1.09
11/18/2020 11:48:01.000000,25.35,50.74,843.4,0.298,0.153,136.33,1.14
11/18/2020 11:49:02.000000,25.35,50.74,843.4,0.299,0.155,156.81,1.58
11/18/2020 11:50:02.000000,25.35,50.74,843.4,0.299,0.155,146.51,1.32
11/18/2020 11:51:00.000000,25.35,50.74,843.4,0.298,0.153,144.43,1.73
11/18/2020 11:52:01.000000,25.35,50.74,843.4,0.299,0.155,154.2,2.09
11/18/2020 11:53:02.000000,25.35,50.74,843.4,0.298,0.153,153.74,2.07
11/18/2020 11:54:01.000000,25.35,50.74,843.4,0.3,0.156,157.07,1.54
11/18/2020 11:55:01.000000,25.35,50.74,843.4,0.298,0.153,180.78,1.57
11/18/2020 11:56:00.000000,25.35,50.74,843.4,0.299,0.155,170.28,1.37
11/18/2020 11:57:01.000000,25.35,50.74,843.4,0.297,0.152,165.12,1.74
11/18/2020 11:58:01.000000,25.35,50.74,843.4,0.298,0.153,163.4,1.22
11/18/2020 11:59:02.000000,25.35,50.74,843.4,0.299,0.155,181.44,1.53
11/18/2020 12:00:00.000000,25.35,50.74,843.4,0.299,0.155,180.86,1.18
11/18/2020 12:01:00.000000,25.35,50.74,843.4,0.299,0.155,186.76,1.51
11/18/2020 12:02:01.000000,25.35,50.74,843.4,0.299,0.155,173.03,0.91
11/18/2020 12:03:04.000000,25.35,50.74,843.4,0.299,0.155,213.91,1.11
11/18/2020 12:04:01.000000,25.35,50.74,843.4,0.298,0.153,265.89,1.56
11/18/2020 12:05:01.000000,25.35,50.74,843.4,0.3,0.156,275.89,1.49
11/18/2020 12:06:02.000000,25.35,50.74,843.4,0.301,0.157,280.9,1.34
11/18/2020 12:07:01.000000,25.35,50.74,843.4,0.301,0.157,180.2,0.44
11/18/2020 12:08:02.000000,25.35,50.74,843.4,0.302,0.159,168.36,0.69
11/18/2020 12:09:01.000000,25.35,50.74,843.4,0.299,0.155,161.82,1.16
11/18/2020 12:10:02.000000,25.35,50.74,843.4,0.3,0.156,169.75,1.07
11/18/2020 12:11:02.000000,25.35,50.74,843.4,0.302,0.159,166.74,0.96
11/18/2020 12:12:01.000000,25.35,50.74,843.4,0.299,0.155,173.24,1.15
11/18/2020 12:13:00.000000,25.35,50.74,843.4,0.3,0.156,179.47,1.66
11/18/2020 12:14:00.000000,25.35,50.74,843.4,0.299,0.155,182.01,1.85
11/18/2020 12:15:01.000000,25.35,50.74,843.4,0.299,0.155,182.95,1.3
11/18/2020 12:16:02.000000,25.35,50.74,843.4,0.299,0.155,183.65,1.61
11/18/2020 12:17:02.000000,25.35,50.74,843.4,0.299,0.155,207.18,1.34
11/18/2020 12:18:01.000000,25.35,50.74,843.4,0.3,0.156,208.5,1.89
11/18/2020 12:19:02.000000,25.35,50.74,843.4,0.298,0.153,207.04,2.16
11/18/2020 12:20:02.000000,25.35,50.74,843.4,0.301,0.157,214.14,1.74
11/18/2020 12:21:01.000000,25.35,50.74,843.4,0.302,0.159,228.77,1.76
11/18/2020 12:22:02.000000,25.35,50.74,843.4,0.3,0.156,223.83,1.4
11/18/2020 12:23:02.000000,25.35,50.74,843.4,0.301,0.157,194.99,1.51
11/18/2020 12:24:02.000000,25.35,50.74,843.4,0.301,0.157,194.35,1.33
11/18/2020 12:25:02.000000,25.35,50.74,843.4,0.301,0.157,182.41,1.92
11/18/2020 12:26:01.000000,25.35,50.74,843.4,0.3,0.156,184.04,2.6
11/18/2020 12:27:01.000000,25.35,50.74,843.4,0.301,0.157,180.34,1.81
11/18/2020 12:28:01.000000,25.35,50.74,843.4,0.3,0.156,174.99,1.54
11/18/2020 12:29:01.000000,25.35,50.74,843.4,0.3,0.156,182.04,1.81
11/18/2020 12:30:02.000000,25.35,50.74,843.4,0.299,0.155,188.96,2.22
11/18/2020 12:31:02.000000,25.35,50.74,843.4,0.298,0.153,193.68,1.77
11/18/2020 12:32:01.000000,25.35,50.74,843.4,0.299,0.155,191.81,1.55
11/18/2020 12:33:02.000000,25.35,50.74,843.4,0.299,0.155,180.92,1.39
11/18/2020 12:34:02.000000,25.35,50.74,843.4,0.298,0.153,180.75,1.78
11/18/2020 12:35:01.000000,25.35,50.74,843.4,0.3,0.156,171.91,1.62
11/18/2020 12:36:01.000000,25.35,50.74,843.4,0.299,0.155,185.39,1.91
11/18/2020 12:37:01.000000,25.35,50.74,843.4,0.298,0.153,187.36,1.69
11/18/2020 12:38:02.000000,25.35,50.74,843.4,0.299,0.155,189.19,1.51
11/18/2020 12:39:01.000000,25.35,50.74,843.4,0.297,0.152,187.13,1.87
11/18/2020 12:40:02.000000,25.35,50.74,843.4,0.298,0.153,176.7,2.22
11/18/2020 12:41:01.000000,25.35,50.74,843.4,0.297,0.152,185.6,2.15
11/18/2020 12:42:01.000000,25.35,50.74,843.4,0.298,0.153,178.31,1.68
11/18/2020 12:43:01.000000,25.35,50.74,843.4,0.297,0.152,180.6,1.86
11/18/2020 12:44:02.000000,25.35,50.74,843.4,0.298,0.153,179.17,1.75
11/18/2020 12:45:02.000000,25.35,50.74,843.4,0.297,0.152,202.24,1.29
11/18/2020 12:46:01.000000,25.35,50.74,843.4,0.299,0.155,215.92,1.68
11/18/2020 12:47:02.000000,25.35,50.74,843.4,0.299,0.155,211.69,2.16
11/18/2020 12:48:01.000000,25.35,50.74,843.4,0.298,0.153,196.3,2.82
11/18/2020 12:49:02.000000,25.35,50.74,843.4,0.298,0.153,181.79,1.69
11/18/2020 12:50:01.000000,25.35,50.74,843.4,0.299,0.155,189.91,2.43
11/18/2020 12:51:02.000000,25.35,50.74,843.4,0.297,0.152,183.79,2.18
11/18/2020 12:52:00.000000,25.35,50.74,843.4,0.297,0.152,174.56,1.63
11/18/2020 12:53:00.000000,25.35,50.74,843.4,0.297,0.152,188.53,2.59
11/18/2020 12:54:01.000000,25.35,50.74,843.4,0.297,0.152,191.46,2.13
11/18/2020 12:55:02.000000,25.35,50.74,843.4,0.298,0.153,187.9,2.53
11/18/2020 12:56:02.000000,25.35,50.74,843.4,0.296,0.15,188.2,2.23
11/18/2020 12:57:02.000000,25.35,50.74,843.4,0.297,0.152,189.68,1.64
11/18/2020 12:58:01.000000,25.35,50.74,843.4,0.296,0.15,201.76,1.83
11/18/2020 12:59:01.000000,25.35,50.74,843.4,0.298,0.153,197.86,1.97
11/18/2020 13:00:01.000000,25.35,50.74,843.4,0.299,0.155,198.58,2.08
11/18/2020 13:01:01.000000,25.35,50.74,843.4,0.296,0.15,193.17,1.61
11/18/2020 13:02:02.000000,25.35,50.74,843.4,0.297,0.152,182.75,2.3
11/18/2020 13:03:01.000000,25.35,50.74,843.4,0.297,0.152,186.34,1.76
11/18/2020 13:04:02.000000,25.35,50.74,843.4,0.295,0.149,179.56,1.89
11/18/2020 13:05:01.000000,25.35,50.74,843.4,0.297,0.152,184.74,2.09
11/18/2020 13:06:02.000000,25.35,50.74,843.4,0.296,0.15,173.15,2.64
11/18/2020 13:07:00.000000,25.35,50.74,843.4,0.296,0.15,178.74,2.85
11/18/2020 13:08:02.000000,25.35,50.74,843.4,0.294,0.148,188.44,2.31
11/18/2020 13:09:02.000000,25.35,50.74,843.4,0.296,0.15,189.72,1.84
11/18/2020 13:10:02.000000,25.35,50.74,843.4,0.297,0.152,182.96,1.72
11/18/2020 13:11:03.000000,25.35,50.74,843.4,0.296,0.15,179.29,2.42
11/18/2020 13:12:01.000000,25.35,50.74,843.4,0.296,0.15,183.77,2.11
11/18/2020 13:13:02.000000,25.35,50.74,843.4,0.296,0.15,206.09,2.27
11/18/2020 13:14:00.000000,25.35,50.74,843.4,0.295,0.149,228.28,2.24
11/18/2020 13:15:01.000000,25.35,50.74,843.4,0.296,0.15,216.19,2.43
11/18/2020 13:16:01.000000,25.35,50.74,843.4,0.297,0.152,203.07,2.02
11/18/2020 13:17:02.000000,25.35,50.74,843.4,0.296,0.15,193.86,2.0
11/18/2020 13:19:01.000000,25.35,50.74,843.4,0.296,0.15,165.89,1.55
11/18/2020 13:20:02.000000,25.35,50.74,843.4,0.296,0.15,160.85,1.79
11/18/2020 13:21:00.000000,25.35,50.74,843.4,0.295,0.149,185.46,2.28
11/18/2020 13:22:03.000000,25.35,50.74,843.4,0.294,0.148,207.9,2.72
11/18/2020 13:23:02.000000,25.35,50.74,843.4,0.297,0.152,205.86,2.44
11/18/2020 13:24:00.000000,25.35,50.74,843.4,0.295,0.149,196.7,2.08
11/18/2020 13:25:01.000000,25.35,50.74,843.4,0.296,0.15,209.19,1.78
11/18/2020 13:26:00.000000,25.35,50.74,843.4,0.294,0.148,222.12,2.15
11/18/2020 13:27:01.000000,25.35,50.74,843.4,0.295,0.149,217.66,1.59
11/18/2020 13:28:01.000000,25.35,50.74,843.4,0.296,0.15,214.23,2.2
11/18/2020 13:29:02.000000,25.35,50.74,843.4,0.295,0.149,211.08,1.44
11/18/2020 13:30:01.000000,25.35,50.74,843.4,0.295,0.149,207.86,1.43
11/18/2020 13:31:01.000000,25.35,50.74,843.4,0.296,0.15,178.28,1.7
11/18/2020 13:32:01.000000,25.35,50.74,843.4,0.295,0.149,162.89,1.16
11/18/2020 13:33:01.000000,25.35,50.74,843.4,0.295,0.149,182.01,2.28
11/18/2020 13:34:01.000000,25.35,50.74,843.4,0.294,0.148,184.66,1.82
11/18/2020 13:35:00.000000,25.35,50.74,843.4,0.295,0.149,175.03,1.97
11/18/2020 13:36:02.000000,25.35,50.74,843.4,0.295,0.149,173.29,2.24
11/18/2020 13:37:01.000000,25.35,50.74,843.4,0.294,0.148,177.28,2.13
11/18/2020 13:38:00.000000,25.35,50.74,843.4,0.295,0.149,175.13,2.11
11/18/2020 13:39:01.000000,25.35,50.74,843.4,0.295,0.149,185.19,2.25
11/18/2020 13:40:01.000000,25.35,50.74,843.4,0.295,0.149,189.5,2.66
11/18/2020 13:41:01.000000,25.35,50.74,843.4,0.295,0.149,192.95,2.39
11/18/2020 13:42:02.000000,25.35,50.74,843.4,0.295,0.149,190.38,2.19
11/18/2020 13:43:02.000000,25.35,50.74,843.4,0.295,0.149,195.46,2.35
11/18/2020 13:44:00.000000,25.35,50.74,843.4,0.295,0.149,198.38,2.31
11/18/2020 13:45:01.000000,25.35,50.74,843.4,0.295,0.149,199.76,1.63
11/18/2020 13:46:01.000000,25.35,50.74,843.4,0.296,0.15,197.35,1.59
11/18/2020 13:47:00.000000,25.35,50.74,843.4,0.296,0.15,184.42,1.67
11/18/2020 13:48:02.000000,25.35,50.74,843.4,0.297,0.152,186.63,1.44
11/18/2020 13:49:00.000000,25.35,50.74,843.4,0.296,0.15,-1.0,-1.0
11/18/2020 13:50:01.000000,25.35,50.74,843.4,0.296,0.15,181.98,1.43
11/18/2020 13:51:00.000000,25.35,50.74,843.4,0.295,0.149,198.72,1.72
11/18/2020 13:52:00.000000,25.35,50.74,843.4,0.296,0.15,232.4,2.05
11/18/2020 13:53:00.000000,25.35,50.74,843.4,0.297,0.152,246.6,1.71
11/18/2020 13:54:02.000000,25.35,50.74,843.4,0.298,0.153,265.43,1.83
11/18/2020 13:55:02.000000,25.35,50.74,843.4,0.299,0.155,271.32,1.74
11/18/2020 13:56:01.000000,25.35,50.74,843.4,0.299,0.155,261.03,1.33
11/18/2020 13:57:00.000000,25.35,50.74,843.4,0.298,0.153,252.61,1.24
11/18/2020 13:58:02.000000,25.35,50.74,843.4,0.299,0.155,227.63,0.79
11/18/2020 13:59:01.000000,25.35,50.74,843.4,0.299,0.155,226.27,1.21
11/18/2020 14:00:04.000000,25.35,50.74,843.4,0.298,0.153,212.48,1.43
11/18/2020 14:01:04.000000,25.35,50.74,843.4,0.297,0.152,185.51,0.93
11/18/2020 14:02:05.000000,25.35,50.74,843.4,0.298,0.153,213.16,0.76
11/18/2020 14:03:05.000000,25.35,50.74,843.4,0.3,0.156,220.24,0.95
11/18/2020 14:04:00.000000,25.35,50.74,843.4,0.299,0.155,223.52,1.09
11/18/2020 14:05:01.000000,25.35,50.74,843.4,0.298,0.153,218.32,0.89
11/18/2020 14:06:02.000000,25.35,50.74,843.4,0.3,0.156,208.12,0.8
11/18/2020 14:07:01.000000,25.35,50.74,843.4,0.299,0.155,215.06,0.76
11/18/2020 14:08:02.000000,25.35,50.74,843.4,0.299,0.155,203.76,1.02
11/18/2020 14:09:01.000000,25.35,50.74,843.4,0.299,0.155,209.24,1.09
11/18/2020 14:10:03.000000,25.35,50.74,843.4,0.3,0.156,211.32,0.85
11/18/2020 14:11:01.000000,25.35,50.74,843.4,0.299,0.155,224.91,0.76
11/18/2020 14:14:01.000000,25.35,50.74,843.4,0.302,0.159,232.22,1.08
11/18/2020 14:15:00.000000,25.35,50.74,843.4,0.301,0.157,205.7,0.48
11/18/2020 14:16:02.000000,25.35,50.74,843.4,0.301,0.157,74.33,0.23
11/18/2020 14:17:02.000000,25.35,50.74,843.4,0.3,0.156,226.67,0.28
11/18/2020 14:18:02.000000,25.35,50.74,843.4,0.301,0.157,221.52,0.5
11/18/2020 14:19:00.000000,25.35,50.74,843.4,0.303,0.16,234.61,0.13
11/18/2020 14:20:01.000000,25.35,50.74,843.4,0.303,0.16,268.05,0.39
11/18/2020 14:21:01.000000,25.35,50.74,843.4,0.303,0.16,292.29,0.79
11/18/2020 14:22:02.000000,25.35,50.74,843.4,0.304,0.162,276.81,0.88
11/18/2020 14:23:01.000000,25.35,50.74,843.4,0.317,0.18,267.55,1.21
11/18/2020 14:24:02.000000,25.35,50.74,843.4,0.306,0.165,257.76,1.1
11/18/2020 14:25:02.000000,25.35,50.74,843.4,0.306,0.165,230.14,0.79
11/18/2020 14:26:00.000000,25.35,50.74,843.4,0.305,0.163,219.11,0.64
11/18/2020 14:27:02.000000,25.35,50.74,843.4,0.305,0.163,230.39,1.1
11/18/2020 14:28:02.000000,25.35,50.74,843.4,0.305,0.163,219.44,1.05
11/18/2020 14:29:01.000000,25.35,50.74,843.4,0.307,0.166,228.93,1.09
11/18/2020 14:30:00.000000,25.35,50.74,843.4,0.308,0.167,232.85,1.01
11/18/2020 14:31:02.000000,25.35,50.74,843.4,0.309,0.169,220.07,1.05
11/18/2020 14:32:02.000000,25.35,50.74,843.4,0.31,0.17,194.87,1.18
11/18/2020 14:33:02.000000,25.35,50.74,843.4,0.309,0.169,183.82,1.44
11/18/2020 14:34:02.000000,25.35,50.74,843.4,0.308,0.167,189.71,1.43
11/18/2020 14:35:02.000000,25.35,50.74,843.4,0.308,0.167,185.63,1.36
11/18/2020 14:36:01.000000,25.35,50.74,843.4,0.307,0.166,207.58,1.21
11/18/2020 14:37:01.000000,25.35,50.74,843.4,0.309,0.169,225.23,1.02
11/18/2020 14:38:02.000000,25.35,50.74,843.4,0.31,0.17,226.45,0.93
11/18/2020 14:39:00.000000,25.35,50.74,843.4,0.31,0.17,237.22,0.86
11/18/2020 14:40:01.000000,25.35,50.74,843.4,0.308,0.167,230.04,0.73
11/18/2020 14:41:01.000000,25.35,50.74,843.4,0.309,0.169,250.49,0.3
11/18/2020 14:42:01.000000,25.35,50.74,843.4,0.308,0.167,302.09,0.54
11/18/2020 14:43:02.000000,25.35,50.74,843.4,0.312,0.173,299.94,1.18
11/18/2020 14:44:02.000000,25.35,50.74,843.4,0.316,0.179,318.2,0.55
11/18/2020 14:45:00.000000,25.35,50.74,843.4,0.315,0.177,296.58,0.99
11/18/2020 14:46:01.000000,25.35,50.74,843.4,0.316,0.179,296.24,0.8
11/18/2020 14:47:02.000000,25.35,50.74,843.4,0.316,0.179,332.62,0.61
11/18/2020 14:48:02.000000,25.35,50.74,843.4,0.316,0.179,326.84,0.81
11/18/2020 14:49:00.000000,25.35,50.74,843.4,0.318,0.182,15.43,0.64
11/18/2020 14:50:02.000000,25.35,50.74,843.4,0.319,0.183,2.67,0.56
11/18/2020 14:51:00.000000,25.35,50.74,843.4,0.32,0.184,294.37,1.03
11/18/2020 14:52:02.000000,25.35,50.74,843.4,0.321,0.186,-1.0,-1.0
11/18/2020 14:53:01.000000,25.35,50.74,843.4,0.321,0.186,297.9,1.44
11/18/2020 14:54:00.000000,25.35,50.74,843.4,0.322,0.187,314.86,0.87
11/18/2020 14:55:00.000000,25.35,50.74,843.4,0.323,0.189,303.63,0.44
