InstrumentName, AQSync-1003,,,,,,,,,,,,,,,,,
StartTime, 2022-12-01 00:00:00,,,,,,,,,,,,,,,,,
EndTime, 2022-12-31 23:59:59,,,,,,,,,,,,,,,,,
Date,BarometricPressure,CO,CO2,Latitude,Longitude,NO,NO2,NOx,Ozone,PM1,PM10,PM2.5,PM4,RelativeHumidity,TVOC,Temperature,WindDirection,WindSpeed
12/09/2022 16:52:40.973847,,,457.77,,,14.3,21.1,35.4,17.9,,,,,,566.0,,,
12/09/2022 16:53:04.683320,,,467.52,,,20.1,23.6,43.7,,,,,,,,,,
12/09/2022 16:53:32.674406,838.2,0.25,462.55,40.022,-105.217,,,,16.9,0.87,11.81,3.3,7.55,35.6,587.0,1.6,90.0,0.05
12/09/2022 16:57:52.784596,838.1,0.25,,40.022,-105.217,,,,,0.7,6.01,2.28,5.02,35.7,,1.7,90.0,0.08
12/09/2022 17:02:52.664467,838.0,0.27,462.39,40.022,-105.217,49.0,18.2,67.2,17.9,1.11,10.12,3.35,7.25,36.7,609.0,1.9,145.0,0.12
12/09/2022 17:07:41.512278,837.8,0.28,465.5,40.022,-105.217,23.3,22.8,46.1,14.8,1.02,17.24,4.15,10.38,36.2,626.0,2.3,61.6,0.42
12/09/2022 17:12:41.060459,,0.25,459.91,40.022,-105.217,16.7,19.7,36.3,19.1,0.88,12.14,3.4,8.15,,641.0,,,
12/09/2022 17:17:40.885036,837.8,0.26,457.02,40.021,-105.217,12.9,18.1,31.0,20.3,0.83,11.22,2.97,7.38,34.2,651.0,2.2,67.4,0.26
12/09/2022 17:22:40.897408,837.8,0.24,454.58,40.021,-105.217,14.3,17.4,31.8,24.9,0.76,8.83,2.78,6.16,33.1,663.0,2.4,68.2,0.27
12/09/2022 17:32:45.566950,,0.25,452.04,40.022,-105.217,,,,,0.7,7.28,2.47,5.55,,,,,
12/09/2022 17:37:41.910870,837.4,0.22,452.37,40.022,-105.217,7.6,13.5,21.1,25.8,0.74,6.92,2.4,5.31,30.6,702.0,3.0,38.6,0.13
12/09/2022 17:52:40.962262,837.2,0.21,450.83,40.022,-105.217,7.3,12.5,19.7,24.2,0.77,8.76,2.9,6.77,30.3,717.0,3.3,127.6,0.16
12/09/2022 17:53:04.717953,836.9,0.22,451.39,40.022,-105.217,7.3,11.4,18.8,25.4,0.73,9.39,2.59,6.16,30.1,734.0,3.4,90.0,0.12
12/09/2022 17:53:28.703217,836.7,,451.21,,,8.0,10.9,18.9,25.0,0.71,8.39,2.51,5.61,29.1,753.0,3.7,50.2,0.16
12/09/2022 17:57:40.967663,836.5,0.2,451.92,40.022,-105.217,9.3,12.1,21.4,25.1,0.95,21.98,4.41,12.39,30.1,771.0,3.8,143.2,0.25
12/09/2022 18:02:44.627994,836.3,0.2,451.65,40.022,-105.217,7.7,13.3,20.9,25.6,0.86,20.76,3.83,10.86,29.8,788.0,3.9,74.9,0.38
12/09/2022 18:08:26.720802,836.1,0.21,,40.022,-105.217,7.1,10.0,17.0,28.2,0.65,7.27,2.22,4.94,29.0,802.0,4.1,119.1,0.21
12/09/2022 18:12:44.627010,835.8,,447.34,,,,,,30.4,,,,,28.6,815.0,4.2,106.0,0.36
12/09/2022 18:17:41.511821,835.7,0.18,446.53,40.022,-105.217,6.5,8.2,14.7,28.9,0.53,4.63,1.58,3.56,28.2,824.0,4.1,169.7,0.61
12/09/2022 18:22:41.963416,835.6,0.18,446.1,40.022,-105.217,5.1,8.3,13.3,30.2,0.55,4.21,1.7,3.5,27.8,833.0,4.2,90.0,0.02
12/09/2022 18:27:41.934899,,,444.84,,,3.6,8.4,12.0,30.5,0.57,6.12,1.82,4.1,,844.0,,,
12/09/2022 18:32:45.548292,835.2,0.19,443.74,40.022,-105.217,,,,29.8,0.65,9.03,2.49,6.31,26.0,851.0,4.4,41.4,0.8
12/09/2022 18:37:41.962635,,0.18,,40.021,-105.217,5.1,9.8,14.9,,,,,,,,,,
12/09/2022 18:52:40.926714,,0.19,441.58,40.021,-105.217,5.6,7.9,13.4,,,,,,,,,,
12/09/2022 18:53:04.724402,834.8,0.16,439.38,40.022,-105.217,5.7,8.8,14.5,30.8,0.54,7.66,2.03,4.84,23.0,872.0,5.1,141.4,0.26
12/09/2022 18:53:28.684729,834.7,0.15,438.94,40.021,-105.217,2.9,8.4,11.3,32.8,0.53,7.83,1.89,4.65,22.0,887.0,5.2,53.8,0.51
12/09/2022 18:57:41.423721,834.5,0.15,,40.022,-105.217,4.3,7.0,11.3,33.2,0.49,4.25,1.61,3.67,21.8,899.0,5.3,90.0,0.14
12/09/2022 19:03:14.629520,834.2,0.15,438.61,40.022,-105.217,3.7,8.3,12.0,34.1,0.5,6.77,1.75,3.96,22.3,911.0,5.5,155.8,0.44
12/09/2022 19:07:44.657001,834.2,0.15,440.36,40.022,-105.217,4.2,6.3,10.5,33.3,0.47,5.16,1.49,3.13,22.2,925.0,5.5,166.0,0.41
12/09/2022 19:12:44.630488,834.1,,439.09,,,3.0,7.1,10.1,31.1,0.52,6.84,1.86,4.31,23.0,940.0,5.6,178.4,0.7
12/09/2022 19:17:40.988130,,0.18,439.52,40.022,-105.217,4.1,6.9,10.9,32.2,0.53,6.99,1.71,4.41,,954.0,,,
12/09/2022 19:22:40.907183,833.7,0.16,438.19,40.022,-105.217,3.5,6.3,9.8,32.6,0.5,6.27,1.64,3.78,22.1,970.0,5.9,172.1,0.5
12/09/2022 19:27:52.707571,833.7,0.23,437.11,40.022,-105.217,2.1,6.4,8.5,33.3,0.47,4.76,1.5,3.7,22.5,986.0,6.0,179.3,0.8
12/09/2022 19:33:14.586416,833.6,0.15,437.62,40.022,-105.217,1.9,7.4,9.2,31.5,0.47,4.12,1.48,3.17,24.1,1003.0,5.9,181.9,0.6
12/09/2022 19:37:41.470667,833.5,0.15,436.49,40.021,-105.217,1.7,6.5,8.2,34.0,0.49,8.84,1.78,4.81,22.8,1018.0,6.1,176.0,1.0
12/09/2022 19:53:04.599674,,,435.31,,,2.0,6.6,8.6,,,,,,,,,,
12/09/2022 19:53:10.979837,,0.15,437.82,40.022,-105.217,2.1,5.2,7.2,34.3,0.43,5.81,1.55,3.73,,1034.0,,,
12/09/2022 19:53:28.709471,833.0,0.14,433.85,40.021,-105.217,1.2,6.1,7.3,34.3,0.4,4.58,1.25,3.09,23.1,1073.0,6.4,160.4,0.74
12/09/2022 19:57:40.958519,832.9,0.18,434.69,40.022,-105.217,1.1,5.6,6.7,33.4,0.42,5.72,1.48,3.96,22.3,1089.0,6.7,159.3,0.96
12/09/2022 20:02:41.080694,832.8,0.14,435.58,40.022,-105.217,3.2,6.0,9.2,33.9,0.43,5.85,1.36,3.45,24.3,1108.0,6.8,176.0,0.7
12/09/2022 20:07:56.713380,832.7,0.71,440.37,40.022,-105.217,5.2,6.1,11.2,32.9,3.24,214.01,29.86,94.67,24.2,1128.0,7.1,165.6,0.72
12/09/2022 20:12:40.872894,832.5,0.22,437.92,40.022,-105.217,4.5,6.7,11.2,34.4,0.53,13.42,2.42,6.42,24.9,1150.0,7.0,179.0,1.6
12/09/2022 20:17:41.441684,832.5,0.17,436.85,40.022,-105.217,2.5,6.0,8.5,33.2,0.49,10.85,2.22,5.49,23.7,1171.0,7.1,183.3,1.2
12/09/2022 20:22:42.018817,832.4,0.19,435.46,40.022,-105.217,1.6,3.9,5.6,33.5,0.71,18.81,3.86,10.31,22.2,1186.0,7.3,169.3,1.02
12/09/2022 20:27:45.587652,832.2,0.15,436.3,40.022,-105.217,2.1,5.7,7.8,33.7,0.46,13.2,2.48,6.48,22.4,1213.0,7.8,196.7,0.1
12/09/2022 20:37:45.604037,831.3,0.12,429.89,40.021,-105.217,-0.1,1.2,1.0,44.7,0.28,8.2,1.27,3.72,19.5,1318.0,9.9,41.3,0.67
12/09/2022 20:52:40.961009,,0.14,429.9,40.021,-105.217,-0.3,1.2,1.0,46.3,0.32,11.0,1.59,5.03,,1398.0,,,
12/09/2022 20:53:04.669501,830.7,,431.74,,,0.5,0.3,0.8,46.7,0.31,9.04,1.61,4.59,19.6,1472.0,10.2,52.1,1.14
12/09/2022 20:53:28.672013,830.7,0.13,431.86,40.022,-105.217,1.5,0.3,1.8,45.8,0.3,5.86,1.26,2.89,19.6,1533.0,10.4,63.4,0.45
12/09/2022 20:58:26.829525,,,434.1,,,,,,,0.36,8.46,1.61,4.22,,,,,
12/09/2022 21:02:44.635523,830.4,0.14,433.18,40.022,-105.217,-0.1,1.7,1.6,46.2,0.31,6.84,1.23,3.23,19.7,1636.0,10.7,15.3,0.41
12/09/2022 21:07:52.662146,830.3,0.12,,40.022,-105.217,,,,46.8,0.24,3.58,0.92,2.26,19.6,1683.0,10.8,33.4,0.6
12/09/2022 21:12:41.051275,,0.12,433.09,40.022,-105.217,0.0,0.4,0.4,47.2,,,,,,1725.0,,,
12/09/2022 21:17:44.624815,830.2,0.12,433.58,40.021,-105.217,-1.7,0.9,-0.8,45.9,,,,,20.1,1755.0,10.6,70.7,0.6
12/09/2022 21:22:44.585602,830.2,0.12,433.08,40.021,-105.217,,,,45.9,0.35,9.65,1.76,4.82,20.4,1777.0,10.6,69.2,0.85
12/09/2022 21:27:48.699300,830.3,,432.56,,,,,,47.1,0.32,6.21,1.2,3.42,20.6,1791.0,10.6,47.7,0.89
12/09/2022 21:32:40.974491,830.4,0.12,432.67,40.022,-105.217,-0.2,0.1,-0.1,47.4,0.37,7.54,1.38,3.42,21.0,1800.0,10.4,45.0,0.99
12/09/2022 21:37:50.403988,830.4,0.11,431.54,40.022,-105.217,0.0,0.5,0.4,46.4,0.29,4.61,1.16,2.79,21.1,1803.0,10.4,40.3,0.52
12/09/2022 21:53:28.663385,,,,,,1.1,0.4,1.5,,,,,,,,,,
12/09/2022 21:53:38.675526,,,431.12,,,0.0,0.5,0.5,,0.35,3.49,1.03,2.34,,,,,
12/09/2022 21:57:44.684582,,,429.21,,,,,,48.4,,,,,,1792.0,,,
12/09/2022 22:03:30.953662,830.7,,429.66,,,-1.1,0.5,-0.6,47.1,,,,,22.2,1778.0,10.5,28.8,0.23
12/09/2022 22:07:41.455279,830.8,0.12,429.26,40.022,-105.217,-0.5,1.3,0.7,47.4,0.28,5.71,1.08,3.0,22.4,1764.0,10.4,63.4,0.22
12/09/2022 22:13:01.815555,830.9,0.12,,40.022,-105.217,,,,,,,,,22.7,,10.3,74.0,0.36
12/09/2022 22:17:45.581067,,0.12,427.7,40.022,-105.217,1.1,-0.2,0.9,47.7,0.24,1.64,0.61,1.28,,1716.0,,,
12/09/2022 22:23:41.901821,,0.12,427.09,40.022,-105.217,-0.2,1.0,0.8,48.7,0.26,2.25,0.72,1.78,,1677.0,,,
12/09/2022 22:27:45.592330,831.3,0.13,425.77,40.022,-105.217,,,,47.5,0.25,2.84,0.74,1.73,24.3,1624.0,9.5,29.5,0.34
12/09/2022 22:32:53.740686,831.5,0.11,425.88,40.022,-105.217,0.8,1.8,2.6,48.4,0.29,3.05,0.76,1.82,25.0,1559.0,9.1,90.0,0.22
12/09/2022 22:37:54.048982,831.6,0.12,,40.022,-105.217,,,,,0.27,4.85,0.93,2.49,25.6,,8.8,14.9,0.31
12/09/2022 22:53:08.581126,,0.12,419.45,40.022,-105.217,,,,50.3,0.29,3.66,0.98,2.22,,1357.0,,,
12/09/2022 22:53:26.682572,,0.12,,40.022,-105.217,,,,49.3,0.27,4.1,0.91,2.12,,1420.0,,,
12/09/2022 22:53:58.710331,,0.12,420.15,40.022,-105.217,-0.8,1.0,0.2,50.6,0.24,2.87,0.81,1.97,,1302.0,,,
12/09/2022 22:57:41.442858,832.3,0.13,420.07,40.022,-105.217,1.1,1.1,2.2,50.9,0.27,2.0,0.76,1.6,27.7,1256.0,7.9,90.0,0.23
12/09/2022 23:02:48.621107,,,,,,,,,50.1,,,,,,1214.0,,,
12/09/2022 23:07:44.684362,,0.14,418.34,40.022,-105.217,0.4,1.3,1.7,50.5,0.28,3.13,0.82,1.86,,1173.0,,,
12/09/2022 23:13:52.695414,,0.13,,40.022,-105.217,,,,,,,,,,,,,
12/09/2022 23:17:40.923382,,,418.96,,,-0.4,0.5,0.2,,,,,,,,,,
12/09/2022 23:22:44.778114,832.9,0.15,419.92,40.022,-105.217,-0.4,1.7,1.4,48.5,0.29,2.48,0.77,1.69,29.8,1074.0,7.0,42.0,0.13
12/09/2022 23:27:41.473073,833.1,0.14,415.55,40.022,-105.217,0.1,2.0,2.0,46.1,0.28,3.45,0.87,1.78,30.1,1045.0,6.9,64.0,0.46
12/09/2022 23:33:01.948267,833.2,0.12,415.19,40.022,-105.217,0.8,1.9,2.7,47.5,0.27,1.9,0.73,1.57,30.3,1021.0,6.8,45.9,0.43
12/09/2022 23:38:11.390838,833.2,0.14,416.32,40.022,-105.217,-1.0,1.9,0.9,47.8,0.28,2.62,0.82,1.69,30.3,999.0,6.7,36.2,0.37
12/09/2022 23:52:45.564830,833.4,0.13,416.56,40.022,-105.217,,,,45.4,0.28,3.18,0.82,1.91,30.6,978.0,6.6,33.0,0.24
12/09/2022 23:53:05.677786,,,415.19,,,0.1,7.9,8.0,45.0,,,,,,958.0,,,
12/09/2022 23:54:33.713119,833.4,,413.31,,,,,,,0.24,2.15,0.68,1.41,30.0,,6.6,68.2,0.27
12/09/2022 23:58:01.859316,833.4,0.15,414.23,40.022,-105.217,,,,50.2,0.21,1.68,0.59,1.05,29.7,930.0,6.7,66.5,0.25
12/10/2022 00:02:45.610359,833.5,0.13,413.23,40.022,-105.217,-0.1,1.8,1.6,51.4,0.21,1.77,0.59,1.2,29.7,920.0,6.6,43.5,0.28
12/10/2022 00:07:57.775314,833.6,0.13,412.37,40.022,-105.217,0.2,1.1,1.3,49.1,0.22,2.08,0.61,1.27,29.9,911.0,6.5,141.4,0.13
12/10/2022 00:12:42.174639,833.7,0.14,412.75,40.022,-105.217,-0.1,1.9,1.8,51.3,0.23,3.15,0.77,1.72,29.8,900.0,6.5,61.6,0.42
12/10/2022 00:18:15.618809,833.9,0.13,411.79,40.022,-105.217,-0.1,0.6,0.5,49.1,0.26,1.35,0.65,1.46,29.8,892.0,6.5,52.9,0.66
12/10/2022 00:22:45.748179,834.1,0.17,412.23,40.022,-105.217,-0.9,-0.4,-1.3,50.0,0.25,2.2,0.67,1.35,29.7,886.0,6.5,45.0,0.57
12/10/2022 00:27:41.950374,834.2,0.14,411.91,40.021,-105.217,-0.1,1.5,1.4,49.9,0.22,1.28,0.53,1.11,29.7,878.0,6.4,90.0,0.31
12/10/2022 00:32:53.772546,834.3,0.12,411.81,40.022,-105.217,-0.4,0.2,-0.2,49.4,0.2,0.89,0.5,0.82,29.3,870.0,6.4,38.6,0.51
12/10/2022 00:37:49.647445,834.4,0.13,,40.021,-105.217,,,,49.4,0.2,1.08,0.49,0.95,29.1,864.0,6.4,45.9,0.43
12/10/2022 00:52:52.664637,,0.13,413.05,40.022,-105.217,,,,,0.26,1.37,0.71,1.38,,,,,
12/10/2022 00:53:16.761516,834.6,0.13,,40.021,-105.217,,,,,0.23,1.06,0.6,1.07,29.3,,6.2,69.7,0.29
12/10/2022 00:53:28.659681,834.6,0.13,411.91,40.022,-105.217,-1.0,1.3,0.3,51.4,0.2,0.36,0.46,0.69,29.1,844.0,6.2,33.0,0.48
12/10/2022 00:57:45.538036,834.6,0.13,412.7,40.022,-105.217,-1.2,0.8,-0.4,50.7,0.2,0.57,0.49,0.81,29.0,838.0,6.2,59.5,0.39
12/10/2022 01:02:41.828295,834.6,0.15,415.99,40.022,-105.217,-1.0,2.0,1.1,45.0,0.22,0.94,0.6,1.1,29.3,832.0,6.1,26.5,0.22
12/10/2022 01:07:45.577801,834.8,0.14,414.71,40.022,-105.217,,,,49.2,0.22,1.07,0.6,1.03,29.4,824.0,5.9,1.9,0.3
12/10/2022 01:12:41.887173,834.8,0.14,413.27,40.022,-105.217,-0.5,2.4,1.9,47.8,0.2,0.72,0.51,0.95,29.3,815.0,5.9,28.8,0.23
12/10/2022 01:17:42.368521,834.8,0.16,412.55,40.022,-105.217,0.5,3.1,3.5,45.9,0.21,0.81,0.56,0.92,29.7,807.0,5.8,354.3,0.1
12/10/2022 01:22:41.895114,834.9,0.13,413.56,40.022,-105.217,0.0,1.5,1.6,43.4,0.2,0.8,0.54,1.01,30.0,796.0,5.6,354.3,0.2
12/10/2022 01:27:42.028764,835.0,0.13,411.84,40.022,-105.217,-0.3,2.0,1.7,47.0,0.2,0.93,0.46,0.8,29.6,787.0,5.5,30.9,0.23
12/10/2022 01:32:53.646954,834.9,0.13,412.09,40.022,-105.217,0.0,1.0,1.0,49.0,0.2,0.85,0.46,0.77,29.0,782.0,5.7,52.4,0.16
12/10/2022 01:37:41.970664,835.0,0.13,414.12,40.021,-105.217,0.0,2.4,2.4,44.7,0.25,1.89,0.67,1.59,29.1,776.0,5.6,46.8,0.44
12/10/2022 01:52:44.660180,,0.12,411.26,40.022,-105.217,,,,,0.2,0.51,0.43,0.74,,,,,
12/10/2022 01:53:08.625263,835.1,0.12,412.44,40.022,-105.217,,,,46.0,0.21,1.68,0.51,1.02,28.8,766.0,5.6,50.2,0.31
12/10/2022 01:53:28.769979,835.2,0.13,410.9,40.022,-105.217,-0.5,1.4,0.9,47.0,0.2,0.91,0.45,0.71,28.1,764.0,5.6,338.2,0.22
12/10/2022 01:57:44.716160,835.1,0.13,411.47,40.022,-105.217,0.8,1.2,2.0,44.7,0.2,0.69,0.43,0.77,27.3,762.0,5.7,325.0,0.24
12/10/2022 02:02:52.763514,835.1,0.13,408.56,40.022,-105.217,0.1,0.6,0.6,43.5,0.22,1.14,0.54,0.96,26.6,763.0,5.9,332.0,0.34
12/10/2022 02:07:40.904481,835.2,0.13,407.94,40.022,-105.217,-0.6,-0.1,-0.7,48.4,0.22,1.46,0.62,1.16,26.7,766.0,6.0,348.7,0.31
12/10/2022 02:12:41.002791,835.2,0.11,409.09,40.022,-105.217,0.3,-1.3,-1.0,46.1,0.26,1.62,0.63,1.2,25.9,769.0,6.1,313.6,0.29
12/10/2022 02:17:45.610372,,0.12,414.59,40.022,-105.217,1.3,2.0,3.3,46.4,0.28,0.9,0.59,0.89,,772.0,,,
12/10/2022 02:22:49.902290,835.2,0.12,408.89,40.022,-105.217,0.0,0.4,0.4,47.6,0.28,1.51,0.6,1.04,25.6,773.0,6.1,343.3,0.31
12/10/2022 02:27:45.587580,835.2,0.12,408.09,40.022,-105.217,-0.4,0.1,-0.3,47.4,0.2,0.95,0.49,0.75,25.7,775.0,6.1,305.6,0.17
12/10/2022 02:32:45.580702,835.3,,411.74,,,,,,47.5,0.23,1.36,0.55,0.95,25.5,776.0,6.0,308.7,0.32
12/10/2022 02:37:49.870809,835.3,0.12,411.38,40.022,-105.217,2.9,0.5,3.3,49.6,0.27,0.83,0.62,0.95,25.6,776.0,6.0,313.6,0.29
12/10/2022 02:52:44.634491,835.4,0.11,411.86,40.022,-105.217,,,,,,,,,25.6,,6.1,317.0,0.41
12/10/2022 02:53:04.694938,835.4,0.12,410.62,40.022,-105.217,0.1,-2.1,-2.0,48.4,0.21,1.05,0.47,0.86,25.5,777.0,6.2,321.4,0.13
12/10/2022 02:53:28.731697,835.5,0.12,412.44,40.022,-105.217,0.0,0.4,0.4,43.5,0.3,0.77,0.67,1.09,25.6,779.0,6.1,305.6,0.17
12/10/2022 02:57:41.471446,835.4,0.11,409.81,40.022,-105.217,-0.4,-0.4,-0.8,46.5,0.22,0.99,0.45,0.75,26.1,778.0,6.1,340.7,0.21
12/10/2022 03:02:49.640902,835.1,0.11,411.57,40.022,-105.217,-1.9,-0.4,-2.2,45.0,0.29,0.79,0.58,0.95,26.0,778.0,6.1,318.0,0.4
12/10/2022 03:07:42.001443,835.0,0.11,411.98,40.022,-105.217,0.8,-0.3,0.4,46.1,0.26,1.98,0.62,1.17,26.6,777.0,5.9,291.8,0.27
12/10/2022 03:12:45.565741,835.3,0.12,410.81,40.021,-105.217,-0.1,0.0,-0.1,46.4,0.22,1.35,0.48,0.96,26.6,773.0,5.9,343.3,0.1
12/10/2022 03:17:45.604579,835.7,0.12,411.19,40.022,-105.217,-1.1,-0.2,-1.3,45.4,0.21,1.46,0.47,0.91,26.8,769.0,5.8,305.6,0.17
12/10/2022 03:22:45.619101,835.8,0.12,412.27,40.022,-105.217,0.1,0.8,0.9,46.9,0.24,0.85,0.49,0.81,26.9,764.0,5.7,318.0,0.13
12/10/2022 03:27:41.975603,835.9,0.12,410.09,40.021,-105.217,-0.1,0.0,-0.2,46.6,0.2,0.83,0.39,0.68,27.3,757.0,5.5,24.2,0.22
12/10/2022 03:32:49.631108,836.1,0.11,413.59,40.022,-105.217,0.0,1.1,1.1,45.6,0.21,0.8,0.49,0.84,27.5,748.0,5.2,270.0,0.06
12/10/2022 03:37:57.747677,836.1,0.12,415.99,40.021,-105.217,2.6,3.0,5.7,42.1,0.3,1.07,0.55,0.88,28.1,736.0,4.9,270.0,0.05
12/10/2022 03:52:40.927597,836.3,0.11,418.67,40.021,-105.217,0.6,5.0,5.6,44.7,0.31,0.72,0.57,0.84,28.7,722.0,4.6,309.8,0.16
12/10/2022 03:53:04.884416,,,412.57,,,-0.2,2.1,1.8,40.1,0.24,1.46,0.57,1.05,,709.0,,,
12/10/2022 03:53:58.633654,836.5,0.12,427.47,40.021,-105.217,2.6,5.0,7.7,42.3,0.24,1.43,0.68,1.3,29.6,697.0,4.0,321.4,0.13
12/10/2022 03:57:44.598101,836.7,0.11,416.03,40.022,-105.217,3.8,3.3,7.1,38.4,0.25,1.65,0.68,1.2,30.2,685.0,3.7,325.0,0.12
12/10/2022 04:02:48.634689,836.8,0.11,416.6,40.022,-105.217,-0.3,2.7,2.3,38.2,0.3,1.99,0.84,1.81,30.6,667.0,3.4,270.0,0.02
12/10/2022 04:07:44.600105,837.1,0.11,417.44,40.022,-105.217,1.1,4.5,5.6,40.5,,,,,30.6,653.0,3.4,315.0,0.14
12/10/2022 04:12:41.058532,837.2,0.13,409.63,40.022,-105.217,-1.3,3.4,2.1,41.1,0.28,1.2,0.82,1.49,30.0,645.0,3.5,325.0,0.12
12/10/2022 04:17:41.424591,837.2,0.13,410.09,40.022,-105.217,0.9,2.3,3.2,41.1,0.22,1.09,0.61,1.04,29.0,641.0,3.9,321.4,0.13
12/10/2022 04:22:56.739801,837.2,0.14,413.18,40.021,-105.217,-0.6,4.7,4.1,39.7,0.22,1.07,0.63,1.21,28.8,642.0,4.1,270.0,0.02
12/10/2022 04:27:44.579910,837.3,0.13,412.3,40.021,-105.217,1.5,4.2,5.7,39.3,0.24,1.22,0.6,1.19,29.0,640.0,4.0,45.9,0.43
12/10/2022 04:32:48.676414,837.6,0.14,413.71,40.021,-105.217,0.2,3.6,3.8,38.9,0.43,1.73,0.89,1.6,29.7,637.0,3.9,43.5,0.28
12/10/2022 04:37:44.648414,837.7,0.14,414.05,40.022,-105.217,-1.2,3.9,2.7,39.6,0.44,1.79,0.91,1.8,30.2,631.0,3.6,325.0,0.12
12/10/2022 04:52:49.674627,837.9,0.13,,40.022,-105.217,,,,39.4,0.4,1.65,0.84,1.44,30.8,620.0,3.3,206.5,0.11
12/10/2022 04:53:05.636459,838.0,0.13,,40.022,-105.217,2.6,6.6,9.1,39.6,0.39,1.18,0.72,1.26,30.9,612.0,3.3,210.9,0.12
12/10/2022 04:53:29.638288,838.1,0.14,424.11,40.022,-105.217,2.1,6.1,8.3,37.4,0.4,1.51,0.79,1.23,31.3,606.0,3.0,270.0,0.1
12/10/2022 04:57:45.626833,838.3,0.14,417.01,40.022,-105.217,5.2,10.9,16.1,33.4,0.38,1.49,0.82,1.42,32.5,595.0,2.5,270.0,0.13
12/10/2022 05:02:41.803981,838.4,0.13,429.36,40.021,-105.217,5.7,7.5,13.2,36.3,0.33,1.59,0.73,1.35,32.7,579.0,2.1,270.0,0.07
12/10/2022 05:07:41.978277,838.5,0.16,414.64,40.022,-105.217,1.4,3.9,5.3,37.9,0.3,0.82,0.67,1.19,30.9,569.0,2.4,270.0,0.09
12/10/2022 05:12:41.935934,838.5,0.14,414.44,40.022,-105.217,-0.8,5.4,4.6,38.4,0.31,1.17,0.67,1.06,30.5,566.0,2.5,315.0,0.14
12/10/2022 05:17:41.953183,838.5,0.12,413.47,40.022,-105.217,-1.0,4.7,3.7,44.2,0.26,1.23,0.62,1.15,29.0,565.0,2.8,309.8,0.31
12/10/2022 05:22:41.845083,838.3,0.12,407.88,40.022,-105.217,0.5,0.9,1.4,43.8,0.2,1.09,0.48,0.84,27.6,569.0,3.4,308.7,0.32
12/10/2022 05:27:53.696481,838.1,0.13,409.35,40.022,-105.217,-0.4,-0.5,-0.9,46.4,0.2,0.71,0.47,0.75,26.7,578.0,3.9,323.2,0.25
12/10/2022 05:32:45.636645,838.0,0.12,408.14,40.022,-105.217,0.5,-1.1,-0.6,45.1,0.2,0.94,0.49,0.94,26.7,587.0,4.0,333.5,0.34
12/10/2022 05:37:45.578818,838.0,0.13,411.41,40.022,-105.217,0.5,0.5,1.0,43.4,0.2,1.1,0.52,0.88,26.8,595.0,4.1,295.5,0.23
12/10/2022 05:52:40.972053,838.1,,412.77,,,2.7,1.3,4.1,,,,,,27.1,,4.0,309.8,0.16
12/10/2022 05:53:08.588071,838.3,0.12,411.48,40.022,-105.217,,,,39.2,0.26,1.29,0.58,1.02,27.4,601.0,3.8,305.6,0.17
12/10/2022 05:53:28.739865,838.4,0.14,411.81,40.022,-105.217,-1.1,3.4,2.4,40.9,0.24,1.0,0.56,0.97,27.6,600.0,3.6,307.6,0.16
12/10/2022 05:57:44.615748,838.5,0.12,409.8,40.022,-105.217,0.7,1.0,1.6,44.7,0.25,0.83,0.57,0.96,27.6,599.0,3.6,307.6,0.16
12/10/2022 06:02:52.692470,838.7,0.14,408.3,40.022,-105.217,-0.6,0.7,0.2,45.0,0.22,0.79,0.5,0.82,27.6,597.0,3.6,0.0,0.2
12/10/2022 06:08:14.611841,838.8,0.13,412.49,40.022,-105.217,,,,38.6,0.26,0.98,0.67,1.1,28.1,596.0,3.5,36.8,0.25
12/10/2022 06:12:40.948766,839.0,0.15,419.48,40.022,-105.217,-0.8,5.9,5.1,36.3,0.37,1.66,0.84,1.75,29.4,589.0,3.0,90.0,0.03
12/10/2022 06:17:44.579491,839.1,0.14,417.37,40.022,-105.217,-0.5,5.3,4.9,35.9,0.38,1.28,0.81,1.29,29.8,576.0,2.6,270.0,0.01
12/10/2022 06:22:45.551026,839.3,0.13,411.27,40.022,-105.217,,,,43.1,0.23,0.88,0.56,0.86,29.4,567.0,2.5,303.7,0.18
12/10/2022 06:27:41.846906,839.3,0.12,411.84,40.022,-105.217,0.8,-0.1,0.7,44.8,0.21,0.64,0.49,0.68,28.8,567.0,2.9,270.0,0.08
12/10/2022 06:32:48.601837,839.2,0.15,415.34,40.022,-105.217,1.6,2.1,3.7,39.2,0.34,1.23,0.7,1.27,28.7,569.0,3.1,27.7,0.45
12/10/2022 06:38:26.948222,839.2,0.14,,40.022,-105.217,,,,36.5,0.43,2.16,0.98,1.72,29.2,568.0,2.9,43.5,0.28
12/10/2022 06:53:04.717592,,,415.95,,,-2.1,5.9,3.9,,,,,,,,,,
12/10/2022 06:53:14.678975,,0.14,417.85,40.022,-105.217,,,,34.6,0.49,1.63,1.09,1.68,,562.0,,,
12/10/2022 06:53:28.656047,839.2,0.14,416.34,40.022,-105.217,-1.0,5.2,4.2,37.6,0.39,1.01,0.76,1.24,29.5,555.0,2.7,51.7,0.48
12/10/2022 06:57:41.849697,839.1,0.11,409.41,40.022,-105.217,-0.3,2.1,1.9,43.1,0.27,0.77,0.52,0.85,28.9,551.0,2.8,62.2,0.21
