InstrumentName, I-25 Denver
StartTime, 2021-05-01 00:00:00
EndTime, 2021-05-31 00:00:00
Date,CO,NO2,PM2.5
05/26/2021 02:00:00,0.161,3.0,2.8
05/26/2021 03:00:00,0.155,4.0,2.5
05/26/2021 04:00:00,0.153,6.0,2.5
05/26/2021 05:00:00,0.24,10.0,3.3
05/26/2021 06:00:00,0.185,7.0,3.4
05/26/2021 08:00:00,0.188,9.0,3.8
05/26/2021 09:00:00,0.187,11.0,3.9
05/26/2021 10:00:00,0.298,17.0,4.5
05/26/2021 11:00:00,0.501,27.0,5.5
05/26/2021 12:00:00,0.807,37.0,7.8
05/26/2021 13:00:00,0.726,,7.7
05/26/2021 14:00:00,0.617,,7.7
05/26/2021 15:00:00,0.647,,8.5
05/26/2021 16:00:00,0.495,,8.6
05/26/2021 17:00:00,0.71,,12.7
05/26/2021 18:00:00,0.506,,10.7
05/26/2021 19:00:00,0.577,,9.6
05/26/2021 20:00:00,0.538,,9.3
05/26/2021 21:00:00,0.54,,8.3
05/26/2021 22:00:00,0.411,,7.6
05/26/2021 23:00:00,0.462,,6.9
05/27/2021 00:00:00,0.502,,3.8
05/27/2021 01:00:00,0.502,,4.1
05/27/2021 02:00:00,0.404,,3.7
05/27/2021 03:00:00,0.522,,4.1
05/27/2021 04:00:00,0.64,,6.6
05/27/2021 05:00:00,0.41,,4.7
05/27/2021 06:00:00,0.124,,3.4
05/27/2021 07:00:00,0.164,,3.0
05/27/2021 08:00:00,0.117,,2.8
05/27/2021 09:00:00,0.165,,3.4
05/27/2021 10:00:00,0.188,,3.9
05/27/2021 11:00:00,0.274,,4.5
05/27/2021 12:00:00,0.342,,6.0
05/27/2021 13:00:00,0.42,,7.1
05/27/2021 14:00:00,0.271,,7.5
05/27/2021 15:00:00,0.269,,
05/27/2021 16:00:00,0.198,,6.0
05/27/2021 17:00:00,0.251,,4.5
05/27/2021 18:00:00,0.228,,3.7
05/27/2021 19:00:00,0.238,,3.8
05/27/2021 20:00:00,0.208,,3.3
05/27/2021 21:00:00,0.217,,4.1
05/27/2021 22:00:00,0.184,,3.2
05/27/2021 23:00:00,0.159,,2.6
05/28/2021 00:00:00,0.168,,2.8
05/28/2021 01:00:00,0.15,,2.6
05/28/2021 02:00:00,0.159,,3.0
05/28/2021 03:00:00,0.214,,3.3
05/28/2021 04:00:00,0.21,,3.8
05/28/2021 05:00:00,0.357,,4.4
05/28/2021 06:00:00,0.4,,4.9
05/28/2021 07:00:00,0.312,,5.1
05/28/2021 08:00:00,0.192,,4.2
05/28/2021 09:00:00,0.187,,5.0
05/28/2021 10:00:00,0.232,,7.9
05/28/2021 11:00:00,0.277,,9.7
05/28/2021 12:00:00,0.273,,10.8
05/28/2021 13:00:00,0.375,,14.1
05/28/2021 14:00:00,0.286,,15.0
05/28/2021 15:00:00,0.289,,12.3
05/28/2021 16:00:00,0.28,,8.1
05/28/2021 17:00:00,0.382,,5.4
05/28/2021 18:00:00,0.401,,6.4
05/28/2021 19:00:00,0.337,,3.4
05/28/2021 20:00:00,0.321,20.0,3.3
05/28/2021 21:00:00,0.358,23.0,3.5
05/28/2021 22:00:00,0.391,22.0,3.4
05/28/2021 23:00:00,0.332,15.0,5.1
05/29/2021 00:00:00,0.53,24.0,4.3
05/29/2021 01:00:00,0.434,21.0,6.9
05/29/2021 02:00:00,0.512,26.0,5.0
05/29/2021 03:00:00,0.613,26.0,5.0
05/29/2021 04:00:00,0.48,,4.0
05/29/2021 05:00:00,0.426,18.0,5.1
05/29/2021 06:00:00,0.269,14.0,3.6
05/29/2021 07:00:00,0.313,21.0,4.2
05/29/2021 08:00:00,0.506,22.0,5.1
05/29/2021 09:00:00,0.437,21.0,5.8
05/29/2021 10:00:00,0.311,17.0,5.4
05/29/2021 11:00:00,0.255,14.0,4.8
05/29/2021 12:00:00,0.299,17.0,6.3
05/29/2021 13:00:00,0.373,17.0,5.1
05/29/2021 14:00:00,0.349,16.0,4.8
05/29/2021 15:00:00,0.246,9.0,4.1
05/29/2021 16:00:00,0.244,10.0,11.0
05/29/2021 17:00:00,0.248,9.0,13.4
05/29/2021 18:00:00,0.423,16.0,14.9
05/29/2021 19:00:00,0.3,12.0,15.0
05/29/2021 20:00:00,0.322,10.0,12.8
05/29/2021 21:00:00,0.293,10.0,10.9
05/29/2021 22:00:00,0.421,17.0,9.3
05/29/2021 23:00:00,0.195,7.0,7.5
05/30/2021 00:00:00,0.312,11.0,10.0
05/30/2021 01:00:00,0.405,12.0,11.4
05/30/2021 02:00:00,0.371,11.0,10.4
05/30/2021 03:00:00,0.173,4.0,10.8
05/30/2021 04:00:00,0.377,10.0,13.8
                
