InstrumentName, I25 Denver,,,,,
05/03/2020 00:47:00.000000,0.427362,11.24007,6.225,,,
05/03/2020 00:48:00.000000,0.374918,10.06242,6.316667,,,
05/03/2020 00:49:00.000000,0.309726,9.261354,6.241667,,,
05/03/2020 00:50:00.000000,0.310855,8.553014,6.341667,,,
05/03/2020 00:51:00.000000,0.333055,8.130528,6.775,,,
05/03/2020 00:52:00.000000,0.353054,8.649228,7.008333,,,
05/03/2020 00:53:00.000000,0.356328,9.546336,6.891667,,,
05/03/2020 00:54:00.000000,0.36278,10.220078,7.3,,,
05/03/2020 00:55:00.000000,0.328906,10.762334,7.05,,,
05/03/2020 00:56:00.000000,0.309933,11.024362,6.408333,,,
05/03/2020 00:57:00.000000,0.335538,10.655766,5.958333,,,
05/03/2020 00:58:00.000000,0.301752,9.966669,6.233333,,,
05/03/2020 00:59:00.000000,0.366669,9.550849,6.658333,,,
05/03/2020 01:00:00.000000,0.490107,9.63691,6.516667,,,
05/03/2020 01:01:00.000000,0.347348,9.032233,6.608333,,,
05/03/2020 01:02:00.000000,0.332981,9.02649,6.816667,,,
05/03/2020 01:03:00.000000,0.390883,9.515276,6.575,,,
05/03/2020 01:04:00.000000,0.313252,10.319596,6.441667,,,
05/03/2020 01:05:00.000000,0.316315,10.959013,7.208333,,,
05/03/2020 01:06:00.000000,0.358182,11.480291,7.575,,,
05/03/2020 01:07:00.000000,0.352379,11.75021,6.45,,,
05/03/2020 01:08:00.000000,0.289698,11.681161,6.058333,,,
05/03/2020 01:09:00.000000,0.286859,11.217795,6.125,,,
05/03/2020 01:10:00.000000,0.345453,11.716505,6.508333,,,
05/03/2020 01:11:00.000000,0.544707,12.233251,6.55,,,
05/03/2020 01:12:00.000000,0.397808,11.958491,6.116667,,,
05/03/2020 01:13:00.000000,0.303185,11.355227,6.083333,,,
05/03/2020 01:14:00.000000,0.402385,11.144535,6.116667,,,
05/03/2020 01:15:00.000000,0.365894,11.54157,6.041667,,,
05/03/2020 01:16:00.000000,0.327334,11.88758,6.183333,,,
05/03/2020 01:17:00.000000,0.324015,11.466494,6.425,,,
05/03/2020 01:18:00.000000,0.346746,11.101203,6.641667,,,
05/03/2020 01:19:00.000000,0.361491,11.579365,6.783333,,,
05/03/2020 01:20:00.000000,0.294741,11.2049,6.858333,,,
05/03/2020 01:21:00.000000,0.261886,11.392576,6.633333,,,
05/03/2020 01:22:00.000000,0.392807,11.740881,6.775,,,
05/03/2020 01:23:00.000000,0.539201,12.664944,7.091667,,,
05/03/2020 01:24:00.000000,0.478891,13.28789,7.3,,,
05/03/2020 01:25:00.000000,0.429399,12.987176,7.5,,,
05/03/2020 01:26:00.000000,0.33672,13.834263,6.883333,,,
05/03/2020 01:27:00.000000,0.332737,13.942169,7.083333,,,
05/03/2020 01:28:00.000000,0.269799,13.421323,7.158333,,,
05/03/2020 01:29:00.000000,0.218369,12.248163,6.975,,,
05/03/2020 01:30:00.000000,0.207573,10.538278,6.716667,,,
05/03/2020 01:31:00.000000,0.203142,9.208038,6.766667,,,
05/03/2020 01:32:00.000000,0.216683,8.726305,6.875,,,
05/03/2020 01:33:00.000000,0.264819,7.446371,6.533333,,,
05/03/2020 01:34:00.000000,0.231693,7.668965,6.591667,,,
05/03/2020 01:35:00.000000,0.201534,8.021419,6.791667,,,
05/03/2020 01:36:00.000000,0.197356,8.294676,6.458333,,,
05/03/2020 01:37:00.000000,0.202326,8.795477,6.65,,,
05/03/2020 01:38:00.000000,0.212054,9.499215,6.916667,,,
05/03/2020 01:39:00.000000,0.195084,9.710672,6.8,,,
05/03/2020 01:40:00.000000,0.187308,9.423605,6.8,,,
05/03/2020 01:41:00.000000,0.213114,9.269647,6.8,,,
05/03/2020 01:42:00.000000,0.37176,9.359778,6.841667,,,
05/03/2020 01:43:00.000000,0.339638,9.561909,6.983333,,,
05/03/2020 01:44:00.000000,0.241004,9.324943,6.975,,,
05/03/2020 01:45:00.000000,0.209042,9.180792,6.8,,,
05/03/2020 01:46:00.000000,0.204281,9.240464,6.883333,,,
05/03/2020 01:47:00.000000,0.192769,9.44346,6.875,,,
05/03/2020 01:48:00.000000,0.188094,9.499699,6.825,,,
05/03/2020 01:49:00.000000,0.188889,9.332228,7.083333,,,
05/03/2020 01:50:00.000000,0.209713,9.870262,7.325,,,
05/03/2020 01:51:00.000000,0.290892,11.375296,7.458333,,,
05/03/2020 01:52:00.000000,0.422459,13.007157,7.483333,,,
05/03/2020 01:53:00.000000,0.46375,15.177179,7.725,,,
05/03/2020 01:54:00.000000,0.36515,16.88179,8.108333,,,
05/03/2020 01:55:00.000000,0.345914,18.977472,8.233333,,,
05/03/2020 01:56:00.000000,0.497057,20.601373,7.791667,,,
05/03/2020 01:57:00.000000,0.542112,21.108887,7.708333,,,
05/03/2020 01:58:00.000000,0.52765,21.038345,7.875,,,
05/03/2020 01:59:00.000000,0.409547,20.572458,7.491667,,,
05/03/2020 02:00:00.000000,0.251499,19.147281,7.116667,,,
05/03/2020 02:01:00.000000,0.208605,17.668266,6.791667,,,
05/03/2020 02:02:00.000000,0.194827,15.783574,6.416667,,,
05/03/2020 02:03:00.000000,0.197534,14.365733,6.341667,,,
05/03/2020 02:04:00.000000,0.204606,12.643222,6.233333,,,
05/03/2020 02:05:00.000000,0.19628,11.040265,6.083333,,,
05/03/2020 02:06:00.000000,0.193481,9.6115,6.325,,,
05/03/2020 02:07:00.000000,0.188319,8.812938,6.291667,,,
05/03/2020 02:08:00.000000,0.198128,8.416817,5.958333,,,
05/03/2020 02:09:00.000000,0.314141,8.361209,,,,
05/03/2020 02:10:00.000000,0.277516,8.542019,5.941667,,,
05/03/2020 02:11:00.000000,0.211901,8.824634,6.125,,,
05/03/2020 02:12:00.000000,0.210326,9.138461,6.3,,,
05/03/2020 02:13:00.000000,0.208623,9.182339,6.55,,,
05/03/2020 02:14:00.000000,0.272244,10.329272,6.941667,,,
05/03/2020 02:15:00.000000,0.343231,11.854058,7.0,,,
05/03/2020 02:16:00.000000,0.281667,12.858364,7.0,,,
05/03/2020 02:17:00.000000,0.323778,14.157056,6.833333,,,
05/03/2020 02:18:00.000000,0.655808,15.58886,6.766667,,,
05/03/2020 02:19:00.000000,1.584993,17.017217,6.958333,,,
05/03/2020 02:20:00.000000,1.092618,18.359744,6.733333,,,
05/03/2020 02:21:00.000000,0.488202,18.459289,6.666667,,,
05/03/2020 02:22:00.000000,0.43776,18.286512,6.733333,,,
05/03/2020 02:23:00.000000,0.519554,17.520567,6.416667,,,
05/03/2020 02:24:00.000000,0.42138,16.258425,6.216667,,,
05/03/2020 02:25:00.000000,0.288297,15.177796,6.35,,,
05/03/2020 02:26:00.000000,0.269235,14.468834,6.575,,,
05/03/2020 02:27:00.000000,0.293664,14.235298,6.316667,,,
05/03/2020 02:28:00.000000,0.323895,13.844652,6.325,,,
05/03/2020 02:29:00.000000,0.334309,13.659711,6.416667,,,
05/03/2020 02:30:00.000000,0.279492,13.237507,6.133333,,,
05/03/2020 02:31:00.000000,0.274441,13.144017,5.941667,,,
05/03/2020 02:32:00.000000,0.314418,12.936323,6.416667,,,
05/03/2020 02:33:00.000000,0.5774,13.414348,6.875,,,
05/03/2020 02:34:00.000000,0.68993,12.443066,6.533333,,,
05/03/2020 02:35:00.000000,0.486276,10.994955,6.425,,,
05/03/2020 02:36:00.000000,0.407631,11.475042,6.641667,,,
05/03/2020 02:37:00.000000,0.398502,12.466134,7.033333,,,
05/03/2020 02:38:00.000000,0.350512,13.584327,6.958333,,,
05/03/2020 02:39:00.000000,0.300537,13.156592,6.491667,,,
05/03/2020 02:40:00.000000,0.264992,11.60022,6.858333,,,
05/03/2020 02:41:00.000000,0.292868,11.695004,6.8,,,
05/03/2020 02:42:00.000000,0.321941,12.017974,7.008333,,,
05/03/2020 02:43:00.000000,0.372835,12.048152,7.05,,,
05/03/2020 02:44:00.000000,0.448039,11.939691,6.575,,,
05/03/2020 02:45:00.000000,0.355023,11.235014,6.483333,,,
05/03/2020 02:46:00.000000,0.295588,11.79231,6.6,,,
05/03/2020 02:47:00.000000,0.2896,13.131471,6.641667,,,
05/03/2020 02:48:00.000000,0.297282,13.261666,6.533333,,,
05/03/2020 02:49:00.000000,0.298436,13.076518,6.216667,,,
05/03/2020 02:50:00.000000,0.307027,12.340672,6.308333,,,
05/03/2020 02:51:00.000000,0.31713,11.741571,6.641667,,,
05/03/2020 02:52:00.000000,0.453194,11.758456,6.658333,,,
05/03/2020 02:53:00.000000,0.53144,11.339212,6.6,,,
05/03/2020 02:54:00.000000,0.333057,11.017775,6.683333,,,
05/03/2020 02:55:00.000000,0.401887,19.520781,6.758333,,,
05/03/2020 02:56:00.000000,0.920588,16.856743,6.783333,,,
05/03/2020 02:57:00.000000,1.114307,15.686653,6.65,,,
05/03/2020 02:58:00.000000,0.649105,14.451677,6.175,,,
05/03/2020 02:59:00.000000,0.553872,13.708904,6.083333,,,
05/03/2020 03:00:00.000000,0.388425,12.630011,6.325,,,
05/03/2020 03:01:00.000000,0.280861,12.656825,6.5,,,
05/03/2020 03:02:00.000000,0.291954,11.728741,6.5,,,
05/03/2020 03:03:00.000000,0.289999,10.968911,6.541667,,,
05/03/2020 03:04:00.000000,0.301246,9.906,6.725,,,
05/03/2020 03:05:00.000000,0.327551,19.792576,7.65,,,
05/03/2020 03:06:00.000000,0.756053,10.532889,8.991667,,,
05/03/2020 03:07:00.000000,0.694613,8.377953,13.066667,,,
05/03/2020 03:08:00.000000,0.308535,10.730404,17.616667,,,
05/03/2020 03:09:00.000000,0.249961,10.679099,,,,
05/03/2020 03:10:00.000000,0.220753,10.498068,14.375,,,
05/03/2020 03:11:00.000000,0.201813,9.828964,10.533333,,,
05/03/2020 03:12:00.000000,0.199459,9.108767,10.425,,,
05/03/2020 03:13:00.000000,0.197394,8.384849,10.308333,,,
05/03/2020 03:14:00.000000,0.198327,7.655524,10.4,,,
05/03/2020 03:15:00.000000,0.202861,6.802274,10.433333,,,
05/03/2020 03:16:00.000000,0.206004,6.104075,8.875,,,
05/03/2020 03:17:00.000000,0.193411,5.579924,8.875,,,
05/03/2020 03:18:00.000000,0.211998,6.017246,14.183333,,,
05/03/2020 03:19:00.000000,0.300433,6.815153,19.483333,,,
05/03/2020 03:20:00.000000,0.339317,7.512078,18.691667,,,
05/03/2020 03:21:00.000000,0.302769,9.236095,17.775,,,
05/03/2020 03:22:00.000000,0.283612,10.083638,14.566667,,,
05/03/2020 03:23:00.000000,0.25403,10.467738,10.591667,,,
05/03/2020 03:24:00.000000,0.234949,11.006103,9.266667,,,
05/03/2020 03:25:00.000000,0.214843,10.533351,8.675,,,
05/03/2020 03:26:00.000000,0.206253,9.780111,8.541667,,,
05/03/2020 03:27:00.000000,0.206501,9.114452,12.016667,,,
05/03/2020 03:28:00.000000,0.276155,8.552316,15.841667,,,
05/03/2020 03:29:00.000000,0.324327,9.318549,15.083333,,,
05/03/2020 03:30:00.000000,0.338845,10.100305,16.941667,,,
05/03/2020 03:31:00.000000,0.313288,10.340317,15.275,,,
05/03/2020 03:32:00.000000,0.253371,10.660501,12.483333,,,
05/03/2020 03:33:00.000000,0.246855,11.127799,14.783333,,,
05/03/2020 03:34:00.000000,0.322801,11.285557,14.316667,,,
05/03/2020 03:35:00.000000,0.375809,10.662578,13.125,,,
05/03/2020 03:36:00.000000,0.34219,9.96929,12.225,,,
05/03/2020 03:37:00.000000,0.266702,10.079752,13.241667,,,
05/03/2020 03:38:00.000000,0.288444,10.506636,15.441667,,,
05/03/2020 03:39:00.000000,0.385462,10.877016,15.291667,,,
05/03/2020 03:40:00.000000,0.463571,11.208642,13.875,,,
05/03/2020 03:41:00.000000,0.331073,11.658285,12.258333,,,
05/03/2020 03:42:00.000000,0.243827,11.467959,13.075,,,
05/03/2020 03:43:00.000000,0.242811,11.374426,12.633333,,,
05/03/2020 03:44:00.000000,0.270056,11.193727,12.3,,,
05/03/2020 03:45:00.000000,0.323912,11.641245,14.266667,,,
05/03/2020 03:46:00.000000,0.307559,12.079688,13.808333,,,
05/03/2020 03:47:00.000000,0.293095,12.554797,13.258333,,,
05/03/2020 03:48:00.000000,0.27929,12.847966,10.308333,,,
05/03/2020 03:49:00.000000,0.248918,13.266293,9.825,,,
05/03/2020 03:50:00.000000,0.247961,13.039958,9.491667,,,
05/03/2020 03:51:00.000000,0.229001,12.140795,8.3,,,
05/03/2020 03:52:00.000000,0.225697,11.170893,8.791667,,,
05/03/2020 03:53:00.000000,0.232836,9.870964,7.916667,,,
05/03/2020 03:54:00.000000,0.206425,8.133669,6.975,,,
05/03/2020 03:55:00.000000,0.112357,7.311674,7.466667,,,
05/03/2020 03:56:00.000000,0.110598,6.75578,7.65,,,
05/03/2020 03:57:00.000000,0.014968,7.203435,6.808333,,,
05/03/2020 03:58:00.000000,0.003641,7.959335,7.183333,,,
05/03/2020 03:59:00.000000,0.002243,8.94654,7.3,,,
05/03/2020 04:00:00.000000,0.001952,10.442861,7.591667,,,
05/03/2020 04:01:00.000000,1.1e-05,11.900111,7.833333,,,
05/03/2020 04:02:00.000000,-9999.0,12.453843,7.475,,,
05/03/2020 04:03:00.000000,0.000133,12.28602,7.175,,,
05/03/2020 04:04:00.000000,-9999.0,11.508269,7.125,,,
05/03/2020 04:05:00.000000,0.003399,10.317586,7.133333,,,
05/03/2020 04:06:00.000000,0.082339,8.993291,6.983333,,,
05/03/2020 04:07:00.000000,0.159548,7.404086,7.183333,,,
05/03/2020 04:08:00.000000,0.173572,6.17619,7.425,,,
05/03/2020 04:09:00.000000,0.180684,5.421956,7.516667,,,
05/03/2020 04:10:00.000000,0.180535,5.063914,7.441667,,,
05/03/2020 04:11:00.000000,0.186759,4.899584,7.458333,,,
05/03/2020 04:12:00.000000,0.183927,4.85359,7.483333,,,
05/03/2020 04:13:00.000000,0.189308,4.851017,7.308333,,,
05/03/2020 04:14:00.000000,0.186376,4.805279,7.441667,,,
05/03/2020 04:15:00.000000,0.191867,4.805972,8.075,,,
05/03/2020 04:16:00.000000,0.192379,4.857559,8.108333,,,
05/03/2020 04:17:00.000000,0.195136,4.948857,8.275,,,
05/03/2020 04:18:00.000000,0.194989,5.146766,8.35,,,
05/03/2020 04:19:00.000000,0.20503,5.311381,8.45,,,
05/03/2020 04:20:00.000000,0.20448,5.464759,8.35,,,
05/03/2020 04:21:00.000000,0.201951,5.583512,8.783333,,,
05/03/2020 04:22:00.000000,0.197357,5.636163,8.733333,,,
05/03/2020 04:23:00.000000,0.199074,5.74867,8.291667,,,
05/03/2020 04:24:00.000000,0.206325,5.699711,8.166667,,,
05/03/2020 04:25:00.000000,0.211057,5.652655,8.316667,,,
05/03/2020 04:26:00.000000,0.206596,5.542986,7.95,,,
05/03/2020 04:27:00.000000,0.20008,5.431215,7.683333,,,
05/03/2020 04:28:00.000000,0.192383,5.293217,7.716667,,,
05/03/2020 04:29:00.000000,0.194024,5.228212,7.266667,,,
05/03/2020 04:30:00.000000,0.189637,5.138653,6.8,,,
05/03/2020 04:31:00.000000,0.186122,4.956122,6.966667,,,
05/03/2020 04:32:00.000000,0.180475,4.767512,6.991667,,,
05/03/2020 04:33:00.000000,0.179049,4.650949,6.783333,,,
05/03/2020 04:34:00.000000,0.179119,4.569881,6.858333,,,
05/03/2020 04:35:00.000000,0.186682,4.651138,6.8,,,
05/03/2020 04:36:00.000000,0.194893,4.696804,6.758333,,,
05/03/2020 04:37:00.000000,0.196574,4.675045,6.575,,,
05/03/2020 04:38:00.000000,0.197801,4.724136,6.233333,,,
05/03/2020 04:39:00.000000,0.193305,4.673784,5.916667,,,
05/03/2020 04:40:00.000000,0.191485,4.685403,5.841667,,,
05/03/2020 04:41:00.000000,0.191551,4.750153,5.858333,,,
05/03/2020 04:42:00.000000,0.192374,4.635626,5.633333,,,
05/03/2020 04:43:00.000000,0.185599,4.489735,5.316667,,,
05/03/2020 04:44:00.000000,0.182654,4.335412,5.366667,,,
05/03/2020 04:45:00.000000,0.183519,4.22913,5.516667,,,
05/03/2020 04:46:00.000000,0.184081,4.184124,5.441667,,,
05/03/2020 04:47:00.000000,0.178493,3.589702,5.333333,,,
05/03/2020 04:48:00.000000,0.178885,2.945225,5.141667,,,
05/03/2020 04:49:00.000000,0.181272,2.259268,,,,
05/03/2020 04:50:00.000000,0.180981,1.642003,5.225,,,
05/03/2020 04:51:00.000000,0.176581,1.075682,5.275,,,
05/03/2020 04:52:00.000000,0.181258,0.485729,5.35,,,
05/03/2020 04:53:00.000000,0.179723,0.02963,5.616667,,,
05/03/2020 04:54:00.000000,0.184858,0.001196,5.416667,,,
05/03/2020 04:55:00.000000,0.185679,0.01066,5.55,,,
05/03/2020 04:56:00.000000,0.196407,0.019425,6.025,,,
05/03/2020 04:57:00.000000,0.201885,7.938762,6.116667,,,
05/03/2020 04:58:00.000000,0.203802,5.285046,6.083333,,,
05/03/2020 04:59:00.000000,0.205162,3.586773,6.241667,,,
05/03/2020 05:00:00.000000,0.217652,3.166596,6.3,,,
05/03/2020 05:01:00.000000,0.218722,3.119315,6.3,,,
05/03/2020 05:02:00.000000,0.216214,3.211714,6.466667,,,
05/03/2020 05:03:00.000000,0.210847,3.415604,6.616667,,,
05/03/2020 05:04:00.000000,0.210011,3.381532,6.625,,,
05/03/2020 05:05:00.000000,0.202794,3.384863,6.633333,,,
05/03/2020 05:06:00.000000,0.206823,3.2765,6.316667,,,
05/03/2020 05:07:00.000000,0.210526,3.200246,6.325,,,
05/03/2020 05:08:00.000000,0.227846,3.075824,7.916667,,,
05/03/2020 05:09:00.000000,0.293672,2.822697,,,,
05/03/2020 05:10:00.000000,0.289408,2.636449,8.25,,,
05/03/2020 05:11:00.000000,0.257729,2.383693,8.441667,,,
05/03/2020 05:12:00.000000,0.280218,2.050149,8.741667,,,
05/03/2020 05:13:00.000000,0.320961,1.844634,8.433333,,,
05/03/2020 05:14:00.000000,0.299987,1.604955,8.233333,,,
05/03/2020 05:15:00.000000,0.257829,1.391986,7.133333,,,
05/03/2020 05:16:00.000000,0.23277,1.00817,6.566667,,,
05/03/2020 05:17:00.000000,0.215199,29.166745,6.183333,,,
05/03/2020 05:18:00.000000,0.211746,52.617653,6.466667,,,
05/03/2020 05:19:00.000000,0.208749,55.96991,6.575,,,
05/03/2020 05:20:00.000000,0.204731,56.637347,6.608333,,,
05/03/2020 05:21:00.000000,0.212179,57.23128,6.983333,,,
05/03/2020 05:22:00.000000,0.23052,57.894884,7.308333,,,
05/03/2020 05:23:00.000000,0.255738,58.546718,7.641667,,,
05/03/2020 05:24:00.000000,0.329736,59.29254,7.575,,,
05/03/2020 05:25:00.000000,0.357043,60.018281,7.275,,,
05/03/2020 05:26:00.000000,0.314665,101.226876,7.725,,,
05/03/2020 05:27:00.000000,0.301999,23.644482,8.183333,,,
05/03/2020 05:28:00.000000,0.388418,0.579752,7.558333,,,
05/03/2020 05:29:00.000000,0.631277,0.101887,7.416667,,,
05/03/2020 05:30:00.000000,0.478964,0.029275,7.341667,,,
05/03/2020 05:31:00.000000,0.314252,0.065335,7.608333,,,
05/03/2020 05:32:00.000000,0.270855,0.055549,7.983333,,,
05/03/2020 05:33:00.000000,0.268126,0.042462,8.433333,,,
05/03/2020 05:34:00.000000,0.268279,0.018926,8.4,,,
05/03/2020 05:35:00.000000,0.260701,0.004605,7.783333,,,
05/03/2020 05:36:00.000000,0.247788,0.058736,7.775,,,
05/03/2020 05:37:00.000000,0.249605,1.086117,7.6,,,
05/03/2020 05:38:00.000000,0.249027,2.323912,7.391667,,,
05/03/2020 05:39:00.000000,0.251309,3.519371,7.225,,,
05/03/2020 05:40:00.000000,0.246985,4.894642,7.691667,,,
05/03/2020 05:41:00.000000,0.259857,6.407252,8.058333,,,
05/03/2020 05:42:00.000000,0.244769,7.783226,7.791667,,,
05/03/2020 05:43:00.000000,0.221033,8.612549,7.458333,,,
05/03/2020 05:44:00.000000,0.206719,8.554646,7.233333,,,
05/03/2020 05:45:00.000000,0.212335,8.505295,7.125,,,
05/03/2020 05:46:00.000000,0.211393,8.817313,7.3,,,
05/03/2020 05:47:00.000000,0.180502,9.136626,7.591667,,,
05/03/2020 05:48:00.000000,0.195628,9.11761,7.75,,,
05/03/2020 05:49:00.000000,0.534814,9.056702,7.608333,,,
05/03/2020 05:50:00.000000,0.825949,9.247451,8.108333,,,
05/03/2020 05:51:00.000000,0.948667,9.474089,8.066667,,,
05/03/2020 05:52:00.000000,0.990336,9.561665,7.808333,,,
05/03/2020 05:53:00.000000,1.012217,9.045134,7.891667,,,
05/03/2020 05:54:00.000000,1.01645,8.823605,7.891667,,,
05/03/2020 05:55:00.000000,1.01982,8.992112,8.3,,,
05/03/2020 05:56:00.000000,1.007856,9.676983,8.591667,,,
05/03/2020 05:57:00.000000,0.699778,10.015607,8.291667,,,
05/03/2020 05:58:00.000000,0.169703,10.228559,7.466667,,,
05/03/2020 05:59:00.000000,0.045271,10.313864,8.075,,,
05/03/2020 06:00:00.000000,0.034296,10.900728,8.016667,,,
05/03/2020 06:01:00.000000,0.036863,10.888468,7.491667,,,
05/03/2020 06:02:00.000000,0.034068,10.797822,7.9,,,
05/03/2020 06:03:00.000000,0.032217,10.437763,7.941667,,,
05/03/2020 06:04:00.000000,0.028472,10.200643,7.791667,,,
05/03/2020 06:05:00.000000,0.026713,9.949829,7.625,,,
05/03/2020 06:06:00.000000,0.028295,9.520233,7.716667,,,
05/03/2020 06:07:00.000000,0.077219,8.937245,7.558333,,,
05/03/2020 06:08:00.000000,0.178081,8.60842,7.583333,,,
05/03/2020 06:09:00.000000,0.197524,8.044703,,,,
05/03/2020 06:10:00.000000,0.211441,7.538272,7.55,,,
05/03/2020 06:11:00.000000,0.211601,7.163042,7.283333,,,
05/03/2020 06:12:00.000000,0.196437,7.186915,7.4,,,
05/03/2020 06:13:00.000000,0.194877,7.278925,7.441667,,,
05/03/2020 06:14:00.000000,0.188692,7.348163,7.375,,,
05/03/2020 06:15:00.000000,0.180847,7.32338,7.241667,,,
05/03/2020 06:16:00.000000,0.184725,7.212972,7.425,,,
05/03/2020 06:17:00.000000,0.182603,7.116409,7.433333,,,
05/03/2020 06:18:00.000000,0.193592,7.056107,7.116667,,,
05/03/2020 06:19:00.000000,0.215925,7.120457,7.208333,,,
05/03/2020 06:20:00.000000,0.243266,7.274544,7.333333,,,
05/03/2020 06:21:00.000000,0.246808,7.30855,7.141667,,,
05/03/2020 06:22:00.000000,0.232914,7.483177,7.325,,,
05/03/2020 06:23:00.000000,0.226273,7.722529,7.541667,,,
05/03/2020 06:24:00.000000,0.233618,7.950358,7.516667,,,
05/03/2020 06:25:00.000000,0.236711,7.997756,7.15,,,
05/03/2020 06:26:00.000000,0.231636,7.789577,6.966667,,,
05/03/2020 06:27:00.000000,0.238276,7.815061,7.116667,,,
05/03/2020 06:28:00.000000,0.244011,8.1945,6.875,,,
05/03/2020 06:29:00.000000,0.239896,8.706908,,,,
05/03/2020 06:30:00.000000,0.245746,9.535349,7.275,,,
05/03/2020 06:31:00.000000,0.280898,10.300738,7.1,,,
05/03/2020 06:32:00.000000,0.442303,10.821538,7.183333,,,
05/03/2020 06:33:00.000000,0.376263,11.094235,7.216667,,,
05/03/2020 06:34:00.000000,0.314869,11.144503,7.058333,,,
05/03/2020 06:35:00.000000,0.284961,10.914392,7.041667,,,
05/03/2020 06:36:00.000000,0.258609,10.514283,7.183333,,,
05/03/2020 06:37:00.000000,0.238068,9.91129,7.341667,,,
05/03/2020 06:38:00.000000,0.223107,9.472765,7.941667,,,
05/03/2020 06:39:00.000000,0.226309,9.213139,8.575,,,
05/03/2020 06:40:00.000000,0.227518,9.11173,7.983333,,,
05/03/2020 06:41:00.000000,0.218887,8.887762,7.066667,,,
05/03/2020 06:42:00.000000,0.213643,8.612446,6.558333,,,
05/03/2020 06:43:00.000000,0.222407,8.394958,6.291667,,,
05/03/2020 06:44:00.000000,0.246273,8.242621,6.041667,,,
05/03/2020 06:45:00.000000,0.235066,8.153764,6.016667,,,
05/03/2020 06:46:00.000000,0.224036,7.995183,5.9,,,
05/03/2020 06:47:00.000000,0.212556,7.765409,5.9,,,
05/03/2020 06:48:00.000000,0.201901,7.748286,5.9,,,
05/03/2020 06:49:00.000000,0.199574,7.794055,,,,
05/03/2020 06:50:00.000000,0.204062,7.79183,6.091667,,,
05/03/2020 06:51:00.000000,0.21197,7.805408,5.716667,,,
05/03/2020 06:52:00.000000,0.207011,7.749285,5.766667,,,
05/03/2020 06:53:00.000000,0.204685,7.73035,5.916667,,,
05/03/2020 06:54:00.000000,0.198855,7.707011,5.716667,,,
05/03/2020 06:55:00.000000,0.198957,7.666734,5.808333,,,
05/03/2020 06:56:00.000000,0.197827,7.563386,6.016667,,,
05/03/2020 06:57:00.000000,0.200153,7.349929,5.816667,,,
05/03/2020 06:58:00.000000,0.196214,7.097327,5.825,,,
05/03/2020 06:59:00.000000,0.19748,6.878362,5.916667,,,
05/03/2020 07:00:00.000000,0.191243,6.831998,5.966667,,,
05/03/2020 07:01:00.000000,0.197574,6.958837,6.116667,,,
05/03/2020 07:02:00.000000,0.205557,7.379419,6.0,,,
05/03/2020 07:03:00.000000,0.225497,7.574326,6.208333,,,
05/03/2020 07:04:00.000000,0.210132,7.945239,6.291667,,,
05/03/2020 07:05:00.000000,0.232737,8.939194,6.041667,,,
05/03/2020 07:06:00.000000,0.246293,9.321181,6.141667,,,
05/03/2020 07:07:00.000000,0.236407,9.582167,6.325,,,
05/03/2020 07:08:00.000000,0.232899,9.368364,6.458333,,,
05/03/2020 07:09:00.000000,0.228771,9.167389,,,,
05/03/2020 07:10:00.000000,0.269339,9.549698,6.583333,,,
05/03/2020 07:11:00.000000,0.333729,9.601059,6.7,,,
05/03/2020 07:12:00.000000,0.326401,9.349344,6.658333,,,
05/03/2020 07:13:00.000000,0.291335,9.405833,7.141667,,,
05/03/2020 07:14:00.000000,0.26161,9.5616,7.525,,,
05/03/2020 07:15:00.000000,0.244959,9.707892,6.875,,,
05/03/2020 07:16:00.000000,0.222678,9.620866,6.908333,,,
05/03/2020 07:17:00.000000,0.217701,9.3181,6.908333,,,
05/03/2020 07:18:00.000000,0.21997,9.012316,6.583333,,,
05/03/2020 07:19:00.000000,0.223662,8.849497,6.741667,,,
05/03/2020 07:20:00.000000,0.217703,8.763109,6.591667,,,
05/03/2020 07:21:00.000000,0.209109,8.539534,6.341667,,,
05/03/2020 07:22:00.000000,0.203025,8.328884,6.566667,,,
05/03/2020 07:23:00.000000,0.204745,8.127803,6.841667,,,
05/03/2020 07:24:00.000000,0.205375,7.930271,6.858333,,,
05/03/2020 07:25:00.000000,0.20586,7.805669,6.758333,,,
05/03/2020 07:26:00.000000,0.20561,7.710459,6.491667,,,
05/03/2020 07:27:00.000000,0.210819,7.701751,6.575,,,
05/03/2020 07:28:00.000000,0.209854,7.87184,6.808333,,,
05/03/2020 07:29:00.000000,0.207166,8.035636,,,,
05/03/2020 07:30:00.000000,0.215055,8.100428,6.758333,,,
05/03/2020 07:31:00.000000,0.211867,8.011966,6.491667,,,
05/03/2020 07:32:00.000000,0.208046,7.844734,6.283333,,,
05/03/2020 07:33:00.000000,0.204579,7.671868,6.358333,,,
05/03/2020 07:34:00.000000,0.205334,7.500338,6.425,,,
05/03/2020 07:35:00.000000,0.211397,7.418824,6.641667,,,
05/03/2020 07:36:00.000000,0.276282,7.647808,6.741667,,,
05/03/2020 07:37:00.000000,0.359053,8.088579,6.8,,,
05/03/2020 07:38:00.000000,0.397891,8.426254,6.8,,,
05/03/2020 07:39:00.000000,0.374495,8.58593,6.841667,,,
05/03/2020 07:40:00.000000,0.287408,8.679358,6.983333,,,
05/03/2020 07:41:00.000000,0.228195,8.986004,7.225,,,
