InstrumentName, CDPHE-tVOC-LunarOutpost,,,,,,
StartTime, 2020-05-01 00:00:00,,,,,,
EndTime, 2020-05-31 23:59:59,,,,,,
Date,IH,IT,Lat,Long,P,Sig,TVOC
05/01/2020 02:42:01.000000,18.46,78.56,40.97901,-104.04242,832.41,-50.0,1.389
05/01/2020 02:43:01.000000,18.75,78.38,40.97901,-104.04242,832.45,-50.0,1.389
05/01/2020 02:44:02.000000,19.15,78.13,40.97901,-104.04242,832.45,-50.0,1.389
05/01/2020 02:45:00.000000,19.22,77.87,40.97901,-104.04242,832.59,-50.0,1.391
05/01/2020 02:46:01.000000,19.43,77.73,40.97901,-104.04242,832.41,-50.0,1.392
05/01/2020 02:47:02.000000,19.37,77.6,40.97901,-104.04242,832.42,-50.0,1.392
05/01/2020 02:48:02.000000,19.87,77.51,40.97901,-104.04242,832.39,-50.0,1.393
05/01/2020 02:49:01.000000,19.86,77.53,40.97901,-104.04242,832.4,-50.0,1.393
05/01/2020 02:50:01.000000,19.55,77.5,40.97901,-104.04242,832.37,-50.0,1.393
05/01/2020 02:51:00.000000,19.17,77.5,40.97901,-104.04242,832.35,-50.0,1.393
05/01/2020 02:52:02.000000,19.42,77.57,40.97901,-104.04242,832.35,-50.0,1.3940000000000001
05/01/2020 02:53:03.000000,19.34,77.59,40.97901,-104.04242,832.38,-50.0,1.393
05/01/2020 02:54:00.000000,19.71,77.42,40.97901,-104.04242,832.4,-50.0,1.393
05/01/2020 02:55:01.000000,19.9,77.23,40.97901,-104.04242,832.47,-50.0,1.393
05/01/2020 02:56:01.000000,20.15,76.85,40.97901,-104.04242,832.5,-50.0,1.3940000000000001
05/01/2020 02:57:01.000000,20.78,76.94,40.97901,-104.04242,832.54,-50.0,1.396
05/01/2020 02:58:00.000000,20.72,76.97,40.97901,-104.04242,832.52,-50.0,1.395
05/01/2020 02:59:02.000000,20.83,76.87,40.97901,-104.04242,832.54,-50.0,1.395
05/01/2020 03:00:02.000000,20.8,76.6,40.97901,-104.04242,832.5,-50.0,1.395
05/01/2020 03:01:02.000000,20.94,76.52,40.97901,-104.04242,832.53,-50.0,1.396
05/01/2020 03:02:01.000000,21.01,76.22,40.97901,-104.04242,832.55,-50.0,1.396
05/01/2020 03:03:01.000000,21.1,75.98,40.97901,-104.04242,832.54,-50.0,1.397
05/01/2020 03:04:01.000000,21.25,75.97,40.97901,-104.04242,832.62,-50.0,1.3980000000000001
05/01/2020 03:05:00.000000,21.48,76.0,40.97901,-104.04242,832.6,-50.0,1.3980000000000001
05/01/2020 03:06:01.000000,21.54,75.86,40.97901,-104.04242,832.67,-50.0,1.397
05/01/2020 03:07:02.000000,21.29,75.7,40.97901,-104.04242,832.7,-50.0,1.3980000000000001
05/01/2020 03:08:01.000000,21.38,75.34,40.97901,-104.04242,832.7,-50.0,1.3980000000000001
05/01/2020 03:09:00.000000,21.74,75.01,40.97901,-104.04242,832.74,-50.0,1.401
05/01/2020 03:10:00.000000,21.9,75.12,40.97901,-104.04242,832.71,-50.0,1.4020000000000001
05/01/2020 03:11:01.000000,22.2,75.1,40.97901,-104.04242,832.78,-50.0,1.4
05/01/2020 03:12:01.000000,21.46,74.87,40.97901,-104.04242,832.75,-50.0,1.401
05/01/2020 03:13:02.000000,21.79,74.65,40.97901,-104.04242,832.77,-50.0,1.403
05/01/2020 03:14:03.000000,21.99,74.45,40.97901,-104.04242,832.75,-50.0,1.404
05/01/2020 03:15:02.000000,21.96,74.24,40.97901,-104.04242,832.76,-50.0,1.407
05/01/2020 03:16:02.000000,22.13,74.17,40.97901,-104.04242,832.74,-50.0,1.407
05/01/2020 03:17:02.000000,22.05,74.0,40.97901,-104.04242,832.79,-50.0,1.41
05/01/2020 03:18:03.000000,21.96,73.82,40.97901,-104.04242,832.9,-50.0,1.41
05/01/2020 03:19:02.000000,21.58,73.45,40.97901,-104.04242,832.88,-50.0,1.41
05/01/2020 03:20:00.000000,21.19,73.36,40.97901,-104.04242,832.81,-50.0,1.41
05/01/2020 03:21:00.000000,21.39,73.34,40.97901,-104.04242,832.86,-50.0,1.41
05/01/2020 03:22:01.000000,21.03,73.52,40.97901,-104.04242,832.86,-50.0,1.411
05/01/2020 03:23:02.000000,21.06,73.73,40.97901,-104.04242,832.91,-50.0,1.41
05/01/2020 03:24:01.000000,21.04,73.88,40.97901,-104.04242,832.87,-50.0,1.408
05/01/2020 03:25:03.000000,21.04,73.95,40.97901,-104.04242,833.0,-50.0,1.4060000000000001
05/01/2020 03:26:02.000000,20.87,74.06,40.97901,-104.04242,832.93,-50.0,1.405
05/01/2020 03:27:01.000000,20.95,74.13,40.97901,-104.04242,832.84,-50.0,1.4060000000000001
05/01/2020 03:28:01.000000,20.97,74.18,40.97901,-104.04242,832.91,-50.0,1.4060000000000001
05/01/2020 03:29:01.000000,20.54,74.31,40.97901,-104.04242,832.9,-50.0,1.404
05/01/2020 03:30:02.000000,20.46,74.36,40.97901,-104.04242,833.01,-50.0,1.407
05/01/2020 03:31:01.000000,20.29,74.42,40.97901,-104.04242,833.0,-50.0,1.404
05/01/2020 03:32:02.000000,20.42,74.47,40.97901,-104.04242,833.13,-50.0,1.4020000000000001
05/01/2020 03:33:02.000000,20.01,74.56,40.97901,-104.04242,833.04,-50.0,1.404
05/01/2020 03:34:02.000000,20.39,74.65,40.97901,-104.04242,833.0,-50.0,1.4020000000000001
05/01/2020 03:35:00.000000,20.24,74.74,40.97901,-104.04242,832.99,-50.0,1.401
05/01/2020 03:36:00.000000,20.06,74.8,40.97901,-104.04242,833.0,-50.0,1.401
05/01/2020 03:37:00.000000,20.1,74.65,40.97901,-104.04242,832.95,-50.0,1.401
05/01/2020 03:38:02.000000,20.43,74.51,40.97901,-104.04242,832.99,-50.0,1.401
05/01/2020 03:39:00.000000,20.05,74.51,40.97901,-104.04242,832.91,-50.0,1.4020000000000001
05/01/2020 03:40:01.000000,20.42,74.49,40.97901,-104.04242,833.03,-50.0,1.4020000000000001
05/01/2020 03:41:01.000000,20.33,74.51,40.97901,-104.04242,832.98,-50.0,1.4020000000000001
05/01/2020 03:42:00.000000,20.27,74.51,40.97901,-104.04242,833.02,-50.0,1.403
05/01/2020 03:43:00.000000,20.46,74.53,40.97901,-104.04242,833.05,-50.0,1.403
05/01/2020 03:44:01.000000,19.85,74.56,40.97901,-104.04242,833.02,-50.0,1.4020000000000001
05/01/2020 03:45:01.000000,20.07,74.58,40.97901,-104.04242,833.07,-50.0,1.4020000000000001
05/01/2020 03:46:01.000000,20.16,74.63,40.97901,-104.04242,833.1,-50.0,1.405
05/01/2020 03:47:01.000000,20.19,74.65,40.97901,-104.04242,833.04,-50.0,1.4020000000000001
05/01/2020 03:48:02.000000,20.25,74.6,40.97901,-104.04242,833.04,-50.0,1.404
05/01/2020 03:49:00.000000,20.46,74.53,40.97901,-104.04242,833.04,-50.0,1.4060000000000001
05/01/2020 03:50:01.000000,20.61,74.42,40.97901,-104.04242,833.07,-50.0,1.403
05/01/2020 03:51:03.000000,20.65,74.44,40.97901,-104.04242,833.08,-50.0,1.405
05/01/2020 03:52:02.000000,21.0,74.44,40.97901,-104.04242,833.08,-50.0,1.404
05/01/2020 03:53:01.000000,20.86,74.51,40.97901,-104.04242,833.03,-50.0,1.403
05/01/2020 03:54:02.000000,20.76,74.36,40.97901,-104.04242,833.06,-50.0,1.4020000000000001
05/01/2020 03:55:01.000000,20.88,74.24,40.97901,-104.04242,833.05,-50.0,1.403
05/01/2020 03:56:01.000000,21.14,74.17,40.97901,-104.04242,833.09,-50.0,1.404
05/01/2020 03:57:01.000000,21.08,73.97,40.97901,-104.04242,832.98,-50.0,1.405
05/01/2020 03:58:01.000000,21.36,73.91,40.97901,-104.04242,833.03,-50.0,1.404
05/01/2020 03:59:01.000000,21.31,73.82,40.97901,-104.04242,833.05,-50.0,1.404
05/01/2020 04:00:01.000000,21.43,73.86,40.97901,-104.04242,833.12,-50.0,1.403
05/01/2020 04:01:01.000000,21.35,73.95,40.97901,-104.04242,833.09,-50.0,1.404
05/01/2020 04:02:00.000000,21.46,73.82,40.97901,-104.04242,833.16,-50.0,1.403
05/01/2020 04:03:01.000000,21.54,73.91,40.97901,-104.04242,833.1,-50.0,1.403
05/01/2020 04:04:00.000000,21.47,73.82,40.97901,-104.04242,833.12,-50.0,1.4020000000000001
05/01/2020 04:05:00.000000,21.46,73.75,40.97901,-104.04242,833.16,-50.0,1.4020000000000001
05/01/2020 04:06:01.000000,21.67,73.46,40.97901,-104.04242,833.16,-50.0,1.4020000000000001
05/01/2020 04:07:02.000000,21.97,73.39,40.97901,-104.04242,833.15,-50.0,1.403
05/01/2020 04:08:02.000000,21.71,73.28,40.97901,-104.04242,833.18,-50.0,1.403
05/01/2020 04:09:00.000000,21.87,73.32,40.97901,-104.04242,833.14,-50.0,1.403
05/01/2020 04:10:02.000000,21.81,73.32,40.97901,-104.04242,833.16,-50.0,1.4020000000000001
05/01/2020 04:11:01.000000,21.45,73.32,40.97901,-104.04242,833.15,-50.0,1.4020000000000001
05/01/2020 04:12:02.000000,21.58,73.48,40.97901,-104.04242,833.22,-50.0,1.403
05/01/2020 04:13:03.000000,21.58,73.54,40.97901,-104.04242,833.27,-50.0,1.4020000000000001
05/01/2020 04:14:02.000000,21.86,73.57,40.97901,-104.04242,833.21,-50.0,1.4020000000000001
05/01/2020 04:15:01.000000,21.85,73.52,40.97901,-104.04242,833.22,-50.0,1.401
05/01/2020 04:16:01.000000,21.97,73.36,40.97901,-104.04242,833.27,-50.0,1.401
05/01/2020 04:17:02.000000,22.09,73.19,40.97901,-104.04242,833.41,-50.0,1.399
05/01/2020 04:18:00.000000,22.22,73.03,40.97901,-104.04242,833.31,-50.0,1.399
05/01/2020 04:19:01.000000,22.21,72.89,40.97901,-104.04242,833.3,-50.0,1.4020000000000001
05/01/2020 04:20:00.000000,22.34,72.8,40.97901,-104.04242,833.47,-50.0,1.4
05/01/2020 04:21:01.000000,22.38,72.69,40.97901,-104.04242,833.25,-50.0,1.4
05/01/2020 04:22:02.000000,22.38,72.53,40.97901,-104.04242,833.29,-50.0,1.4
05/01/2020 04:23:00.000000,22.61,72.44,40.97901,-104.04242,833.32,-50.0,1.4020000000000001
05/01/2020 04:24:02.000000,22.63,72.4,40.97901,-104.04242,833.38,-50.0,1.401
05/01/2020 04:25:02.000000,22.75,72.53,40.97901,-104.04242,833.48,-50.0,1.401
05/01/2020 04:26:01.000000,22.91,72.62,40.97901,-104.04242,833.5,-50.0,1.4
05/01/2020 04:27:01.000000,22.51,72.56,40.97901,-104.04242,833.48,-50.0,1.4
05/01/2020 04:28:02.000000,22.62,72.33,40.97901,-104.04242,833.56,-50.0,1.4
05/01/2020 04:29:00.000000,22.55,72.2,40.97901,-104.04242,833.59,-50.0,1.401
05/01/2020 04:30:02.000000,22.31,72.35,40.97901,-104.04242,833.64,-50.0,1.4020000000000001
05/01/2020 04:31:02.000000,22.31,72.49,40.97901,-104.04242,833.71,-50.0,1.4020000000000001
05/01/2020 04:32:01.000000,22.88,72.49,40.97901,-104.04242,833.89,-50.0,1.401
05/01/2020 04:33:02.000000,22.64,72.26,40.97901,-104.04242,833.91,-50.0,1.401
05/01/2020 04:34:02.000000,22.57,71.99,40.97901,-104.04242,834.05,-50.0,1.403
05/01/2020 04:35:01.000000,22.77,71.83,40.97901,-104.04242,833.94,-50.0,1.405
05/01/2020 04:36:01.000000,22.99,71.79,40.97901,-104.04242,834.08,-50.0,1.4060000000000001
05/01/2020 04:37:02.000000,22.97,71.79,40.97901,-104.04242,834.01,-50.0,1.407
05/01/2020 04:38:02.000000,23.14,71.9,40.97901,-104.04242,833.99,-50.0,1.408
05/01/2020 04:39:03.000000,23.27,71.9,40.97901,-104.04242,834.01,-50.0,1.407
05/01/2020 04:40:00.000000,23.21,72.01,40.97901,-104.04242,833.97,-50.0,1.4060000000000001
