InstrumentName, La Casa,,,,
05/18/2020 17:00:00.000000,0.2,18.0,36.0,52.0,2.0
05/18/2020 18:00:00.000000,0.2,13.0,46.0,45.8,1.0
05/18/2020 19:00:00.000000,0.2,11.0,53.0,48.2,1.0
05/18/2020 20:00:00.000000,0.2,7.0,59.0,36.8,0.0
05/18/2020 21:00:00.000000,0.1,6.0,57.0,33.5,0.0
05/18/2020 22:00:00.000000,0.1,6.0,56.0,23.3,0.0
05/18/2020 23:00:00.000000,0.1,4.0,57.0,20.1,1.0
05/19/2020 00:00:00.000000,0.2,6.0,52.0,20.7,0.0
05/19/2020 01:00:00.000000,0.2,6.0,49.0,27.7,0.0
05/19/2020 02:00:00.000000,0.2,3.0,52.0,22.5,0.0
05/19/2020 03:00:00.000000,0.1,4.0,52.0,22.4,0.0
05/19/2020 04:00:00.000000,0.1,4.0,52.0,24.3,0.0
05/19/2020 05:00:00.000000,0.1,,50.0,21.6,0.0
05/19/2020 06:00:00.000000,0.1,3.0,50.0,21.3,0.0
05/19/2020 07:00:00.000000,0.1,6.0,38.0,21.9,
05/19/2020 08:00:00.000000,0.1,6.0,36.0,20.5,0.0
05/19/2020 09:00:00.000000,0.1,4.0,39.0,25.4,0.0
05/19/2020 10:00:00.000000,0.1,8.0,27.0,24.6,0.0
05/19/2020 11:00:00.000000,0.2,11.0,19.0,22.8,0.0
05/19/2020 12:00:00.000000,0.2,14.0,22.0,26.4,0.0
05/19/2020 13:00:00.000000,0.3,23.0,17.0,39.4,1.0
05/19/2020 14:00:00.000000,0.2,9.0,37.0,33.0,0.0
05/19/2020 15:00:00.000000,0.5,19.0,35.0,73.2,0.0
05/19/2020 16:00:00.000000,0.2,15.0,45.0,36.3,0.0
05/19/2020 17:00:00.000000,0.2,12.0,52.0,38.2,1.0
05/19/2020 18:00:00.000000,0.1,3.0,51.0,25.1,0.0
05/19/2020 19:00:00.000000,0.1,2.0,51.0,23.8,0.0
05/19/2020 20:00:00.000000,0.1,2.0,51.0,21.1,0.0
05/19/2020 21:00:00.000000,0.1,2.0,52.0,22.7,0.0
05/19/2020 22:00:00.000000,0.1,4.0,52.0,35.5,0.0
05/19/2020 23:00:00.000000,0.1,3.0,54.0,26.7,0.0
05/20/2020 00:00:00.000000,0.1,3.0,54.0,30.4,0.0
05/20/2020 01:00:00.000000,0.1,3.0,54.0,29.4,0.0
05/20/2020 02:00:00.000000,0.1,3.0,56.0,30.3,0.0
05/20/2020 03:00:00.000000,0.1,2.0,55.0,20.6,0.0
05/20/2020 04:00:00.000000,0.1,1.0,55.0,25.8,0.0
05/20/2020 05:00:00.000000,0.1,,52.0,17.9,0.0
05/20/2020 06:00:00.000000,0.1,3.0,52.0,18.9,0.0
05/20/2020 07:00:00.000000,0.1,3.0,50.0,19.6,
05/20/2020 08:00:00.000000,0.1,2.0,50.0,19.2,0.0
05/20/2020 09:00:00.000000,0.1,2.0,47.0,17.4,0.0
05/20/2020 10:00:00.000000,0.1,4.0,43.0,18.3,0.0
05/20/2020 11:00:00.000000,0.2,6.0,38.0,18.5,0.0
05/20/2020 12:00:00.000000,0.2,6.0,35.0,19.0,0.0
05/20/2020 13:00:00.000000,0.2,10.0,31.0,22.6,0.0
05/20/2020 14:00:00.000000,0.2,8.0,36.0,25.7,0.0
05/20/2020 15:00:00.000000,0.2,5.0,42.0,24.9,0.0
05/20/2020 16:00:00.000000,0.1,2.0,49.0,25.1,0.0
05/20/2020 17:00:00.000000,0.1,2.0,50.0,18.0,0.0
05/20/2020 18:00:00.000000,0.1,2.0,50.0,16.6,0.0
05/20/2020 19:00:00.000000,0.1,2.0,51.0,17.3,0.0
05/20/2020 20:00:00.000000,0.1,2.0,50.0,23.5,0.0
05/20/2020 21:00:00.000000,0.1,2.0,50.0,25.4,0.0
05/20/2020 22:00:00.000000,0.1,2.0,50.0,29.2,0.0
05/20/2020 23:00:00.000000,0.1,1.0,49.0,23.9,0.0
05/21/2020 00:00:00.000000,0.1,1.0,51.0,20.4,0.0
05/21/2020 01:00:00.000000,0.1,3.0,51.0,22.4,0.0
05/21/2020 02:00:00.000000,0.1,3.0,57.0,20.2,0.0
05/21/2020 03:00:00.000000,0.1,3.0,59.0,19.3,0.0
05/21/2020 04:00:00.000000,0.1,5.0,50.0,22.3,0.0
05/21/2020 05:00:00.000000,0.1,,47.0,23.8,0.0
05/21/2020 06:00:00.000000,0.1,3.0,49.0,16.2,0.0
05/21/2020 07:00:00.000000,0.1,3.0,48.0,17.8,
05/21/2020 08:00:00.000000,0.1,3.0,45.0,17.0,0.0
05/21/2020 09:00:00.000000,0.1,6.0,40.0,13.2,0.0
05/21/2020 10:00:00.000000,0.1,6.0,37.0,15.8,0.0
05/21/2020 11:00:00.000000,0.1,10.0,31.0,16.1,0.0
05/21/2020 12:00:00.000000,0.2,13.0,25.0,16.7,0.0
05/21/2020 13:00:00.000000,0.2,11.0,34.0,17.6,0.0
05/21/2020 14:00:00.000000,0.2,8.0,41.0,19.3,0.0
05/21/2020 15:00:00.000000,0.1,4.0,45.0,15.8,0.0
05/21/2020 16:00:00.000000,0.1,3.0,49.0,16.7,0.0
05/21/2020 17:00:00.000000,0.1,2.0,52.0,14.6,0.0
05/21/2020 18:00:00.000000,0.1,2.0,56.0,13.0,0.0
05/21/2020 19:00:00.000000,0.1,4.0,57.0,17.7,0.0
05/21/2020 20:00:00.000000,0.1,5.0,57.0,23.1,0.0
05/21/2020 21:00:00.000000,0.1,5.0,58.0,20.0,0.0
05/21/2020 22:00:00.000000,0.1,6.0,53.0,21.0,0.0
05/21/2020 23:00:00.000000,0.1,5.0,54.0,19.3,0.0
05/22/2020 00:00:00.000000,0.1,8.0,51.0,18.6,0.0
05/22/2020 01:00:00.000000,0.1,4.0,54.0,16.4,0.0
05/22/2020 02:00:00.000000,0.1,11.0,46.0,20.4,0.0
05/22/2020 03:00:00.000000,0.2,9.0,46.0,17.7,0.0
05/22/2020 04:00:00.000000,0.1,8.0,49.0,22.7,0.0
05/22/2020 05:00:00.000000,0.1,,36.0,18.5,0.0
05/22/2020 06:00:00.000000,0.2,12.0,32.0,19.6,0.0
05/22/2020 07:00:00.000000,0.1,11.0,31.0,20.8,
05/22/2020 08:00:00.000000,0.1,7.0,33.0,24.2,0.0
05/22/2020 09:00:00.000000,0.2,12.0,22.0,21.2,0.0
05/22/2020 10:00:00.000000,0.2,8.0,25.0,17.1,0.0
05/22/2020 11:00:00.000000,0.2,10.0,24.0,18.0,0.0
05/22/2020 12:00:00.000000,0.2,16.0,21.0,24.0,0.0
05/22/2020 13:00:00.000000,0.3,23.0,20.0,29.8,0.0
05/22/2020 14:00:00.000000,0.2,16.0,30.0,29.2,0.0
05/22/2020 15:00:00.000000,0.2,11.0,40.0,29.2,0.0
05/22/2020 16:00:00.000000,0.1,4.0,50.0,20.1,0.0
05/22/2020 17:00:00.000000,0.0,1.0,53.0,11.6,0.0
05/22/2020 18:00:00.000000,0.1,1.0,54.0,14.8,0.0
05/22/2020 19:00:00.000000,0.1,2.0,55.0,16.1,0.0
05/22/2020 20:00:00.000000,0.1,2.0,57.0,17.8,0.0
05/22/2020 21:00:00.000000,0.1,2.0,57.0,19.5,0.0
05/22/2020 22:00:00.000000,0.1,3.0,57.0,18.5,0.0
05/22/2020 23:00:00.000000,0.1,4.0,58.0,16.6,0.0
05/23/2020 00:00:00.000000,0.1,2.0,60.0,14.1,0.0
05/23/2020 01:00:00.000000,0.1,5.0,57.0,17.9,0.0
05/23/2020 02:00:00.000000,0.2,10.0,51.0,24.8,1.0
05/23/2020 03:00:00.000000,0.2,5.0,54.0,29.7,0.0
05/23/2020 04:00:00.000000,0.1,2.0,56.0,31.3,0.0
05/23/2020 05:00:00.000000,0.1,,55.0,24.7,0.0
05/23/2020 06:00:00.000000,0.1,4.0,51.0,26.6,0.0
05/23/2020 07:00:00.000000,0.1,3.0,43.0,36.9,
05/23/2020 08:00:00.000000,0.1,2.0,43.0,37.5,0.0
05/23/2020 09:00:00.000000,0.1,3.0,42.0,34.5,0.0
05/23/2020 10:00:00.000000,0.1,4.0,42.0,28.1,0.0
05/23/2020 11:00:00.000000,0.1,6.0,35.0,28.3,0.0
05/23/2020 12:00:00.000000,0.2,13.0,23.0,24.3,0.0
05/23/2020 13:00:00.000000,0.2,10.0,28.0,26.7,0.0
05/26/2020 13:00:00.000000,0.2,12.0,17.0,,0.0
05/26/2020 14:00:00.000000,0.3,18.0,17.0,,1.0
05/26/2020 15:00:00.000000,0.3,24.0,18.0,,1.0
05/26/2020 16:00:00.000000,0.2,15.0,32.0,,0.0
05/26/2020 17:00:00.000000,0.2,12.0,40.0,,1.0
05/26/2020 18:00:00.000000,0.1,6.0,46.0,,0.0
05/26/2020 19:00:00.000000,0.1,4.0,50.0,,0.0
05/26/2020 20:00:00.000000,0.1,5.0,50.0,12.7,0.0
05/26/2020 21:00:00.000000,0.1,4.0,50.0,13.6,0.0
05/26/2020 22:00:00.000000,0.1,5.0,49.0,13.3,0.0
05/26/2020 23:00:00.000000,0.1,6.0,47.0,13.4,0.0
05/27/2020 00:00:00.000000,0.1,6.0,48.0,12.9,0.0
05/27/2020 01:00:00.000000,0.1,6.0,47.0,12.6,0.0
05/27/2020 02:00:00.000000,0.3,19.0,28.0,22.1,0.0
05/27/2020 03:00:00.000000,0.2,14.0,31.0,17.8,0.0
05/27/2020 04:00:00.000000,0.1,13.0,30.0,16.7,0.0
05/27/2020 05:00:00.000000,0.2,,11.0,23.8,1.0
05/27/2020 06:00:00.000000,0.2,22.0,8.0,19.2,1.0
05/27/2020 07:00:00.000000,0.2,20.0,9.0,22.2,
05/27/2020 08:00:00.000000,0.3,20.0,6.0,23.1,1.0
05/27/2020 09:00:00.000000,0.2,18.0,7.0,18.7,1.0
05/27/2020 10:00:00.000000,0.2,15.0,7.0,17.3,1.0
05/27/2020 11:00:00.000000,0.3,20.0,2.0,17.8,1.0
05/27/2020 12:00:00.000000,0.4,17.0,5.0,18.6,1.0
05/27/2020 13:00:00.000000,0.3,12.0,14.0,15.9,1.0
05/27/2020 14:00:00.000000,0.2,,26.0,16.3,1.0
05/27/2020 15:00:00.000000,0.2,,26.0,20.6,1.0
05/27/2020 16:00:00.000000,0.1,,33.0,23.7,1.0
05/27/2020 17:00:00.000000,0.1,,37.0,19.7,0.0
05/27/2020 18:00:00.000000,0.1,,42.0,16.4,0.0
05/27/2020 19:00:00.000000,0.1,,47.0,26.6,0.0
05/27/2020 20:00:00.000000,0.1,,48.0,20.4,0.0
05/27/2020 21:00:00.000000,0.1,,42.0,22.2,0.0
05/27/2020 22:00:00.000000,0.1,6.0,41.0,13.2,0.0
05/27/2020 23:00:00.000000,0.1,5.0,42.0,13.9,0.0
05/28/2020 00:00:00.000000,0.1,7.0,40.0,15.2,0.0
05/28/2020 01:00:00.000000,0.1,3.0,35.0,19.1,0.0
05/28/2020 02:00:00.000000,0.1,12.0,25.0,17.8,0.0
05/28/2020 03:00:00.000000,0.2,10.0,24.0,13.5,0.0
05/28/2020 04:00:00.000000,0.1,7.0,27.0,12.4,0.0
05/28/2020 05:00:00.000000,0.1,,29.0,10.0,0.0
05/28/2020 06:00:00.000000,0.1,8.0,22.0,9.5,0.0
05/28/2020 07:00:00.000000,0.1,8.0,18.0,12.9,
05/28/2020 08:00:00.000000,0.1,4.0,29.0,15.6,0.0
05/28/2020 09:00:00.000000,0.1,5.0,27.0,18.6,0.0
05/28/2020 10:00:00.000000,0.1,5.0,24.0,17.1,0.0
05/28/2020 11:00:00.000000,0.1,11.0,18.0,20.0,0.0
05/28/2020 12:00:00.000000,0.2,12.0,16.0,22.8,0.0
05/28/2020 13:00:00.000000,0.2,11.0,17.0,18.4,0.0
05/28/2020 14:00:00.000000,0.1,8.0,20.0,19.7,0.0
05/28/2020 15:00:00.000000,0.2,11.0,20.0,31.0,0.0
05/28/2020 16:00:00.000000,0.2,9.0,25.0,23.9,0.0
05/28/2020 17:00:00.000000,0.2,7.0,,23.4,0.0
05/28/2020 18:00:00.000000,0.2,5.0,,24.1,0.0
05/28/2020 19:00:00.000000,0.2,5.0,,28.7,0.0
05/28/2020 20:00:00.000000,0.2,4.0,,28.0,0.0
05/28/2020 21:00:00.000000,0.2,4.0,47.0,29.5,0.0
05/28/2020 22:00:00.000000,0.1,7.0,50.0,31.8,0.0
05/28/2020 23:00:00.000000,0.1,4.0,53.0,27.4,0.0
05/29/2020 00:00:00.000000,0.1,4.0,54.0,22.7,0.0
05/29/2020 01:00:00.000000,0.1,6.0,50.0,20.4,0.0
05/29/2020 02:00:00.000000,0.1,8.0,45.0,20.4,0.0
05/29/2020 03:00:00.000000,0.2,7.0,46.0,28.3,0.0
05/29/2020 04:00:00.000000,0.1,6.0,42.0,25.0,0.0
05/29/2020 05:00:00.000000,0.1,,36.0,25.8,0.0
05/29/2020 06:00:00.000000,0.1,9.0,35.0,27.5,0.0
05/29/2020 07:00:00.000000,0.1,5.0,31.0,25.0,
05/29/2020 08:00:00.000000,0.1,4.0,29.0,21.2,0.0
05/29/2020 09:00:00.000000,0.1,4.0,25.0,19.7,0.0
05/29/2020 10:00:00.000000,0.1,8.0,15.0,18.6,0.0
05/29/2020 11:00:00.000000,0.2,16.0,7.0,19.6,0.0
05/29/2020 12:00:00.000000,0.2,17.0,12.0,24.0,0.0
05/29/2020 13:00:00.000000,0.2,13.0,21.0,26.3,0.0
05/29/2020 14:00:00.000000,0.2,21.0,19.0,46.2,1.0
05/29/2020 15:00:00.000000,0.2,24.0,22.0,59.1,
05/29/2020 16:00:00.000000,0.2,21.0,28.0,49.9,
05/29/2020 17:00:00.000000,0.2,18.0,40.0,52.3,
05/29/2020 18:00:00.000000,0.2,12.0,53.0,49.1,
05/29/2020 19:00:00.000000,0.2,8.0,60.0,36.8,0.0
05/29/2020 20:00:00.000000,0.1,6.0,58.0,25.8,0.0
05/29/2020 21:00:00.000000,0.1,4.0,52.0,25.9,0.0
05/29/2020 22:00:00.000000,0.1,7.0,48.0,21.7,0.0
05/29/2020 23:00:00.000000,0.1,7.0,38.0,19.1,0.0
05/30/2020 00:00:00.000000,0.1,5.0,39.0,13.9,0.0
05/30/2020 01:00:00.000000,0.2,9.0,33.0,14.4,0.0
05/30/2020 02:00:00.000000,0.1,4.0,38.0,14.4,0.0
05/30/2020 03:00:00.000000,0.2,6.0,34.0,13.1,0.0
05/30/2020 04:00:00.000000,0.1,5.0,32.0,10.5,0.0
05/30/2020 05:00:00.000000,0.1,,30.0,11.4,0.0
05/30/2020 06:00:00.000000,0.2,13.0,20.0,15.6,0.0
05/30/2020 07:00:00.000000,0.2,14.0,13.0,16.5,
05/30/2020 08:00:00.000000,0.2,18.0,10.0,17.1,0.0
05/30/2020 09:00:00.000000,0.2,12.0,14.0,19.7,0.0
05/30/2020 10:00:00.000000,0.1,5.0,25.0,16.6,0.0
05/30/2020 11:00:00.000000,0.1,7.0,26.0,27.5,0.0
05/30/2020 12:00:00.000000,0.1,6.0,26.0,25.8,0.0
05/30/2020 13:00:00.000000,0.2,7.0,26.0,26.7,0.0
05/30/2020 14:00:00.000000,0.2,7.0,25.0,19.3,0.0
05/30/2020 15:00:00.000000,0.2,10.0,32.0,22.0,0.0
05/30/2020 16:00:00.000000,0.3,19.0,34.0,47.9,1.0
05/30/2020 17:00:00.000000,0.1,8.0,48.0,34.9,0.0
05/30/2020 18:00:00.000000,0.1,4.0,54.0,30.9,0.0
05/30/2020 19:00:00.000000,0.1,4.0,55.0,32.6,0.0
05/30/2020 20:00:00.000000,0.1,4.0,51.0,29.5,0.0
05/30/2020 21:00:00.000000,0.1,3.0,50.0,24.5,0.0
05/30/2020 22:00:00.000000,0.1,5.0,48.0,24.4,0.0
05/30/2020 23:00:00.000000,0.1,4.0,48.0,25.3,0.0
05/31/2020 00:00:00.000000,0.1,5.0,48.0,23.3,0.0
05/31/2020 01:00:00.000000,0.1,5.0,42.0,19.5,0.0
05/31/2020 02:00:00.000000,0.1,4.0,40.0,15.6,0.0
05/31/2020 03:00:00.000000,0.1,5.0,40.0,20.2,0.0
05/31/2020 04:00:00.000000,0.1,5.0,34.0,15.2,0.0
05/31/2020 05:00:00.000000,0.2,,20.0,18.5,0.0
05/31/2020 06:00:00.000000,0.2,10.0,21.0,19.1,0.0
05/31/2020 07:00:00.000000,0.2,10.0,15.0,15.7,
05/31/2020 08:00:00.000000,0.1,9.0,14.0,14.4,0.0
05/31/2020 09:00:00.000000,0.1,5.0,19.0,11.3,0.0
05/31/2020 10:00:00.000000,0.1,5.0,15.0,11.2,0.0
05/31/2020 11:00:00.000000,0.1,6.0,15.0,13.0,0.0
05/31/2020 12:00:00.000000,0.1,5.0,19.0,16.9,0.0
05/31/2020 13:00:00.000000,0.1,3.0,26.0,21.3,0.0
05/31/2020 14:00:00.000000,0.1,3.0,27.0,20.1,0.0
05/31/2020 15:00:00.000000,0.1,9.0,29.0,20.6,0.0
05/31/2020 16:00:00.000000,0.1,9.0,37.0,20.8,0.0
05/31/2020 17:00:00.000000,0.1,4.0,50.0,19.6,0.0
05/31/2020 18:00:00.000000,0.1,2.0,49.0,14.5,0.0
05/31/2020 19:00:00.000000,0.1,2.0,52.0,16.7,0.0
05/31/2020 20:00:00.000000,0.1,2.0,48.0,13.7,0.0
05/31/2020 21:00:00.000000,0.1,2.0,43.0,13.1,0.0
05/31/2020 22:00:00.000000,0.1,2.0,40.0,15.5,0.0
05/31/2020 23:00:00.000000,0.1,3.0,39.0,13.3,0.0
                
