InstrumentName, Thornton,,
01/04/2018 12:34:53.080000,24.59,43.0,33.0
01/04/2018 12:37:33.123333,23.62,42.0,32.0
01/04/2018 12:38:53.093333,25.84,43.0,32.0
01/04/2018 12:41:33.156666,23.85,42.0,33.0
01/04/2018 12:42:53.070000,25.17,42.0,32.0
01/04/2018 12:45:33.126666,24.53,42.0,33.0
01/04/2018 12:46:53.106666,23.68,41.0,33.0
01/04/2018 12:49:33.086666,23.84,42.0,33.0
01/04/2018 12:50:53.326666,25.89,41.0,33.0
01/04/2018 12:53:33.173333,23.95,41.0,32.0
01/04/2018 12:54:53.156666,25.26,41.0,31.0
01/04/2018 12:57:33.080000,26.95,43.0,30.0
01/04/2018 12:58:53.086666,27.14,44.0,31.0
01/04/2018 13:01:33.193333,24.97,43.0,32.0
01/04/2018 13:02:53.096666,24.61,42.0,31.0
01/04/2018 13:05:33.110000,25.74,42.0,32.0
01/04/2018 13:06:53.146666,25.57,42.0,32.0
01/04/2018 13:09:33.116666,25.57,42.0,32.0
01/04/2018 13:10:53.103333,25.31,40.0,31.0
01/04/2018 13:13:33.113333,26.56,42.0,30.0
01/04/2018 13:14:53.126666,27.41,43.0,31.0
01/04/2018 13:17:33.080000,25.28,41.0,32.0
01/04/2018 13:18:53.090000,24.89,40.0,32.0
01/04/2018 13:21:33.103333,27.37,40.0,31.0
01/04/2018 13:22:53.120000,26.11,40.0,31.0
01/04/2018 13:25:33.150000,26.05,40.0,32.0
01/04/2018 13:26:53.356666,24.72,40.0,32.0
01/04/2018 13:29:33.180000,25.63,39.0,32.0
01/04/2018 13:30:53.150000,25.79,39.0,31.0
01/04/2018 13:33:33.166666,25.06,39.0,32.0
01/04/2018 13:34:53.116666,24.74,38.0,32.0
01/04/2018 13:37:33.110000,24.0,38.0,32.0
01/04/2018 13:38:53.196666,25.23,38.0,31.0
01/04/2018 13:41:33.186666,25.23,37.0,31.0
01/04/2018 13:42:53.163333,23.1,38.0,30.0
01/04/2018 13:45:33.103333,25.19,39.0,32.0
01/04/2018 13:46:53.123333,24.53,38.0,32.0
01/04/2018 13:49:33.156666,24.16,37.0,32.0
01/04/2018 13:50:53.123333,26.41,37.0,31.0
01/04/2018 13:53:33.096666,26.42,37.0,31.0
01/04/2018 13:54:53.143333,26.26,37.0,31.0
01/04/2018 13:57:33.190000,26.59,37.0,31.0
01/04/2018 13:58:53.170000,26.84,37.0,31.0
01/04/2018 14:01:33.263333,25.84,37.0,31.0
01/04/2018 14:02:53.263333,25.14,37.0,31.0
01/04/2018 14:05:33.190000,27.41,37.0,30.0
01/04/2018 14:06:53.106666,26.44,37.0,30.0
01/04/2018 14:09:33.186666,24.81,37.0,30.0
01/04/2018 14:10:53.126666,25.11,38.0,30.0
01/04/2018 14:13:33.100000,24.97,37.0,30.0
01/04/2018 14:14:53.160000,27.11,37.0,30.0
01/04/2018 14:17:33.163333,24.95,36.0,30.0
01/04/2018 14:18:53.106666,25.41,37.0,30.0
01/04/2018 14:21:33.256666,24.72,37.0,30.0
01/04/2018 14:22:53.206666,25.57,37.0,30.0
01/04/2018 14:25:33.166666,23.33,37.0,31.0
01/04/2018 14:26:53.136666,24.72,36.0,32.0
01/04/2018 14:29:33.190000,24.47,36.0,32.0
01/04/2018 14:30:53.196666,26.37,36.0,32.0
01/04/2018 14:33:33.116666,28.38,36.0,32.0
01/04/2018 14:34:53.350000,24.86,35.0,31.0
01/04/2018 14:37:33.160000,25.05,36.0,31.0
01/04/2018 14:38:53.796666,23.16,36.0,31.0
01/04/2018 14:41:33.136666,27.16,36.0,30.0
01/04/2018 14:42:53.166666,26.97,36.0,30.0
01/04/2018 14:45:33.283333,24.62,37.0,32.0
01/04/2018 14:46:53.416666,24.67,36.0,32.0
01/04/2018 14:49:33.166666,23.79,36.0,32.0
01/04/2018 14:50:53.156666,24.26,36.0,32.0
01/04/2018 14:53:33.220000,25.16,36.0,33.0
01/04/2018 14:54:53.283333,25.95,35.0,33.0
01/04/2018 14:57:33.150000,24.65,35.0,33.0
01/04/2018 14:58:53.170000,24.46,35.0,33.0
01/04/2018 15:01:33.200000,25.53,35.0,33.0
01/04/2018 15:02:53.216666,23.37,35.0,32.0
01/04/2018 15:05:33.150000,25.59,35.0,32.0
01/04/2018 15:06:53.296666,28.5,36.0,31.0
01/04/2018 15:09:33.236666,25.03,36.0,32.0
01/04/2018 15:10:53.246666,27.67,37.0,32.0
01/04/2018 15:13:33.243333,24.44,36.0,33.0
01/04/2018 15:14:53.176666,25.18,36.0,33.0
01/04/2018 15:17:33.223333,24.12,35.0,34.0
01/04/2018 15:18:53.146666,23.79,35.0,34.0
01/04/2018 15:21:33.213333,30.05,35.0,34.0
01/04/2018 15:22:53.200000,24.7,35.0,34.0
01/04/2018 15:25:33.263333,23.66,35.0,34.0
01/04/2018 15:26:53.200000,24.11,35.0,34.0
01/04/2018 15:29:33.613333,25.33,35.0,35.0
01/04/2018 15:30:53.256666,23.57,35.0,35.0
01/04/2018 15:33:33.216666,24.43,34.0,35.0
01/04/2018 15:34:53.176666,24.32,34.0,35.0
01/04/2018 15:37:34.570000,24.83,34.0,35.0
01/04/2018 15:38:53.183333,24.32,34.0,35.0
01/04/2018 15:41:33.213333,22.11,33.0,36.0
01/04/2018 15:42:53.216666,21.94,33.0,36.0
01/04/2018 15:45:33.166666,24.79,33.0,36.0
01/04/2018 15:46:53.210000,24.74,33.0,36.0
01/04/2018 15:49:33.246666,24.78,33.0,36.0
01/04/2018 15:50:53.320000,23.94,33.0,37.0
01/04/2018 15:53:33.216666,22.33,33.0,37.0
01/04/2018 15:54:53.276666,24.19,33.0,37.0
01/04/2018 15:57:33.213333,24.31,32.0,37.0
01/04/2018 15:58:53.286666,25.89,32.0,37.0
01/04/2018 16:01:33.283333,25.06,32.0,38.0
01/04/2018 16:02:53.260000,23.51,32.0,38.0
01/04/2018 16:05:33.236666,23.19,31.0,38.0
01/04/2018 16:06:53.216666,24.5,31.0,38.0
01/04/2018 16:09:33.186666,23.54,31.0,38.0
01/04/2018 16:10:53.256666,23.42,31.0,38.0
01/04/2018 16:13:33.456666,23.89,30.0,38.0
01/04/2018 16:16:13.193333,24.68,30.0,39.0
01/04/2018 16:17:33.203333,24.16,30.0,39.0
01/04/2018 16:18:53.186666,24.27,30.0,39.0
01/04/2018 16:21:33.276666,28.73,30.0,39.0
01/04/2018 16:22:53.433333,24.54,30.0,40.0
01/04/2018 16:25:33.240000,24.26,29.0,39.0
01/04/2018 16:26:53.366666,22.22,29.0,40.0
01/04/2018 16:29:33.293333,22.05,29.0,40.0
01/04/2018 16:30:53.233333,24.06,29.0,40.0
01/04/2018 16:33:33.196666,22.53,28.0,40.0
01/04/2018 16:34:53.210000,22.68,28.0,41.0
01/04/2018 16:37:33.173333,22.81,27.0,41.0
01/04/2018 16:38:53.283333,23.83,27.0,41.0
01/04/2018 16:41:33.216666,22.61,26.0,41.0
01/04/2018 16:42:53.323333,22.27,26.0,41.0
01/04/2018 16:45:33.176666,24.79,26.0,41.0
01/04/2018 16:46:53.213333,24.0,26.0,41.0
01/04/2018 16:49:33.436666,23.74,26.0,42.0
01/04/2018 16:50:53.213333,22.65,26.0,41.0
01/04/2018 16:53:33.270000,22.63,25.0,42.0
01/04/2018 16:54:53.190000,24.7,25.0,42.0
01/04/2018 16:57:33.200000,23.03,25.0,42.0
01/04/2018 16:58:53.293333,23.28,24.0,43.0
01/04/2018 17:01:33.303333,23.72,24.0,43.0
01/04/2018 17:02:53.270000,24.76,24.0,42.0
01/04/2018 17:05:33.196666,23.03,24.0,43.0
01/04/2018 17:06:53.260000,23.43,24.0,43.0
01/04/2018 17:09:33.460000,25.26,24.0,43.0
01/04/2018 17:10:53.206666,22.05,24.0,43.0
01/04/2018 17:13:33.286666,23.73,23.0,44.0
01/04/2018 17:14:53.253333,23.53,23.0,43.0
01/04/2018 17:17:33.310000,22.0,23.0,44.0
01/04/2018 17:18:53.320000,23.89,23.0,44.0
01/04/2018 17:21:33.243333,24.27,23.0,44.0
01/04/2018 17:22:53.256666,23.12,23.0,44.0
01/04/2018 17:25:33.630000,23.03,23.0,44.0
01/04/2018 17:26:53.396666,23.79,23.0,44.0
01/04/2018 17:29:33.293333,23.39,23.0,44.0
01/04/2018 17:30:53.286666,23.64,23.0,45.0
01/04/2018 17:33:33.226666,21.72,23.0,45.0
01/04/2018 17:34:53.266666,23.44,23.0,45.0
01/04/2018 17:37:33.256666,25.33,23.0,45.0
01/04/2018 17:38:53.180000,23.89,23.0,45.0
01/04/2018 17:41:33.206666,24.19,23.0,45.0
01/04/2018 17:42:53.366666,25.06,23.0,45.0
01/04/2018 17:45:33.196666,21.74,23.0,46.0
01/04/2018 17:46:53.320000,24.23,23.0,45.0
01/04/2018 17:49:33.256666,22.24,23.0,46.0
01/04/2018 17:50:53.290000,22.74,23.0,46.0
01/04/2018 17:53:33.253333,22.39,22.0,46.0
01/04/2018 17:54:53.273333,20.71,22.0,46.0
01/04/2018 17:57:33.203333,22.32,22.0,46.0
01/04/2018 17:58:53.253333,22.51,22.0,46.0
01/04/2018 18:01:33.893333,21.68,22.0,46.0
01/04/2018 18:02:53.226666,23.06,22.0,47.0
01/04/2018 18:05:33.266666,20.8,22.0,47.0
01/04/2018 18:06:53.300000,21.82,22.0,47.0
01/04/2018 18:09:33.296666,20.34,22.0,47.0
01/04/2018 18:10:53.356666,22.61,22.0,47.0
01/04/2018 18:13:33.360000,20.12,22.0,48.0
01/04/2018 18:14:53.670000,19.94,21.0,47.0
01/04/2018 18:17:33.226666,19.53,21.0,48.0
01/04/2018 18:18:53.226666,22.22,21.0,48.0
01/04/2018 18:21:33.246666,20.79,21.0,48.0
01/04/2018 18:22:53.346666,21.51,21.0,48.0
01/04/2018 18:25:33.270000,21.44,21.0,48.0
01/04/2018 18:26:53.266666,22.4,21.0,48.0
01/04/2018 18:29:33.206666,24.11,21.0,49.0
01/04/2018 18:30:53.303333,21.78,21.0,49.0
01/04/2018 18:33:33.333333,20.58,21.0,49.0
01/04/2018 18:34:53.220000,21.3,21.0,49.0
01/04/2018 18:37:33.386666,21.73,20.0,49.0
01/04/2018 18:38:53.263333,21.74,20.0,50.0
01/04/2018 18:41:33.360000,22.74,20.0,50.0
01/04/2018 18:42:53.630000,22.86,20.0,50.0
01/04/2018 18:45:33.223333,23.22,20.0,50.0
01/04/2018 18:46:53.226666,21.28,20.0,50.0
01/04/2018 18:49:33.263333,23.38,20.0,49.0
01/04/2018 18:50:53.323333,24.97,20.0,50.0
01/04/2018 18:53:33.320000,21.95,20.0,50.0
01/04/2018 18:54:53.220000,23.37,20.0,51.0
01/04/2018 18:57:33.353333,22.0,20.0,50.0
01/04/2018 18:58:53.250000,23.69,20.0,50.0
01/04/2018 19:01:33.330000,22.11,20.0,51.0
01/04/2018 19:02:53.383333,22.89,20.0,51.0
01/04/2018 19:05:33.323333,24.65,20.0,49.0
01/04/2018 19:06:53.286666,23.21,20.0,49.0
01/04/2018 19:09:33.396666,23.13,20.0,51.0
01/04/2018 19:10:53.413333,23.56,21.0,51.0
01/04/2018 19:13:33.256666,23.95,20.0,49.0
01/04/2018 19:14:53.316666,23.44,21.0,51.0
01/04/2018 19:17:33.560000,21.53,20.0,51.0
01/04/2018 19:18:53.546666,22.56,20.0,52.0
01/04/2018 19:21:34.203333,23.49,20.0,52.0
01/04/2018 19:22:53.393333,23.09,20.0,52.0
01/04/2018 19:25:33.386666,21.59,20.0,52.0
01/04/2018 19:26:53.426666,21.19,20.0,53.0
01/04/2018 19:29:33.503333,22.91,20.0,51.0
01/04/2018 19:30:53.306666,23.24,20.0,52.0
01/04/2018 19:33:33.303333,22.7,20.0,53.0
01/04/2018 19:34:53.420000,22.65,19.0,52.0
01/04/2018 19:37:33.430000,22.32,19.0,53.0
01/04/2018 19:38:53.246666,22.16,19.0,54.0
01/04/2018 19:41:33.313333,22.06,19.0,54.0
01/04/2018 19:42:53.263333,22.97,19.0,54.0
01/04/2018 19:45:33.356666,21.31,19.0,55.0
01/04/2018 19:46:53.340000,21.0,19.0,56.0
01/04/2018 19:49:33.363333,23.32,19.0,54.0
01/04/2018 19:50:53.450000,22.71,19.0,55.0
01/04/2018 19:53:33.546666,22.84,18.0,54.0
01/04/2018 19:54:53.326666,23.05,19.0,53.0
01/04/2018 19:57:33.256666,21.71,19.0,55.0
01/04/2018 19:58:53.260000,21.55,18.0,55.0
01/04/2018 20:01:33.903333,21.57,18.0,53.0
01/04/2018 20:02:53.343333,21.83,19.0,53.0
01/04/2018 20:05:33.260000,22.8,18.0,53.0
01/04/2018 20:06:53.480000,22.0,18.0,53.0
01/04/2018 20:09:33.636666,21.94,19.0,55.0
01/04/2018 20:10:53.323333,22.21,18.0,56.0
01/04/2018 20:13:33.353333,21.78,18.0,54.0
01/04/2018 20:14:53.403333,23.64,18.0,54.0
01/04/2018 20:17:33.276666,21.2,18.0,55.0
01/04/2018 20:18:53.423333,21.26,18.0,54.0
01/04/2018 20:21:33.306666,21.06,18.0,56.0
01/04/2018 20:22:53.336666,21.83,17.0,55.0
01/04/2018 20:25:33.266666,23.88,17.0,55.0
01/04/2018 20:26:53.493333,24.43,17.0,54.0
01/04/2018 20:29:33.276666,24.0,18.0,55.0
01/04/2018 20:30:53.466666,24.11,17.0,55.0
01/04/2018 20:33:33.276666,23.43,17.0,55.0
01/04/2018 20:34:53.330000,24.56,17.0,56.0
01/04/2018 20:37:33.293333,23.09,17.0,57.0
01/04/2018 20:38:53.460000,21.37,17.0,56.0
01/04/2018 20:41:33.563333,21.68,17.0,58.0
01/04/2018 20:42:53.350000,21.16,17.0,58.0
01/04/2018 20:45:33.300000,22.0,16.0,58.0
01/04/2018 20:46:53.283333,21.14,16.0,59.0
01/04/2018 20:49:33.356666,22.26,16.0,59.0
01/04/2018 20:50:53.676666,20.43,16.0,59.0
01/04/2018 20:53:33.376666,20.42,16.0,59.0
01/04/2018 20:54:53.326666,21.0,16.0,60.0
01/04/2018 20:57:33.380000,23.05,15.0,60.0
01/04/2018 20:58:53.413333,21.62,15.0,60.0
01/04/2018 21:01:33.320000,20.0,16.0,58.0
01/04/2018 21:02:53.336666,22.22,15.0,58.0
01/04/2018 21:05:33.326666,53.16,17.0,55.0
01/04/2018 21:06:53.486666,21.22,17.0,55.0
01/04/2018 21:09:33.296666,21.74,17.0,58.0
01/04/2018 21:10:53.403333,21.84,17.0,58.0
01/04/2018 21:13:33.593333,21.85,16.0,57.0
01/04/2018 21:14:53.300000,20.93,17.0,59.0
01/04/2018 21:17:33.396666,22.42,16.0,58.0
01/04/2018 21:18:53.303333,21.14,16.0,59.0
01/04/2018 21:21:33.560000,22.44,16.0,59.0
01/04/2018 21:22:53.436666,20.36,16.0,60.0
01/04/2018 21:25:33.480000,20.5,16.0,61.0
01/04/2018 21:26:53.363333,21.65,16.0,61.0
01/04/2018 21:29:33.343333,19.31,16.0,60.0
01/04/2018 21:30:54.390000,21.09,15.0,61.0
01/04/2018 21:33:33.386666,22.46,16.0,56.0
01/04/2018 21:34:53.360000,22.74,16.0,59.0
01/04/2018 21:37:33.333333,21.44,16.0,57.0
01/04/2018 21:38:53.383333,20.51,16.0,57.0
01/04/2018 21:41:33.413333,20.49,16.0,59.0
01/04/2018 21:42:53.376666,22.18,16.0,59.0
01/04/2018 21:45:33.310000,22.05,17.0,59.0
01/04/2018 21:46:53.326666,19.51,16.0,59.0
01/04/2018 21:49:33.500000,21.64,16.0,58.0
01/04/2018 21:50:53.576666,20.84,16.0,59.0
01/04/2018 21:53:33.436666,21.61,16.0,57.0
01/04/2018 21:54:53.446666,23.07,16.0,57.0
01/04/2018 21:57:33.390000,20.3,16.0,58.0
01/04/2018 21:58:53.320000,21.67,16.0,57.0
01/04/2018 22:01:33.390000,22.16,16.0,59.0
01/04/2018 22:02:53.473333,20.56,16.0,59.0
01/04/2018 22:05:33.540000,21.47,16.0,57.0
01/04/2018 22:06:53.616666,21.75,16.0,58.0
01/04/2018 22:09:33.383333,21.73,16.0,59.0
01/04/2018 22:10:53.433333,20.97,15.0,59.0
01/04/2018 22:13:33.416666,21.0,16.0,58.0
01/04/2018 22:14:53.370000,21.08,16.0,60.0
01/04/2018 22:17:33.383333,22.05,16.0,60.0
01/04/2018 22:18:53.356666,22.7,15.0,60.0
01/04/2018 22:21:33.410000,20.0,15.0,60.0
01/04/2018 22:22:53.543333,23.19,15.0,60.0
01/04/2018 22:25:33.406666,21.0,15.0,60.0
01/04/2018 22:26:53.333333,22.79,15.0,60.0
01/04/2018 22:29:33.386666,20.71,15.0,59.0
01/04/2018 22:30:57.516666,20.78,16.0,57.0
01/04/2018 22:33:33.356666,21.19,16.0,59.0
01/04/2018 22:34:53.403333,21.63,16.0,60.0
01/04/2018 22:37:33.360000,19.56,16.0,60.0
01/04/2018 22:38:53.500000,19.41,16.0,61.0
01/04/2018 22:41:33.390000,19.51,15.0,62.0
01/04/2018 22:42:53.433333,19.74,15.0,62.0
01/04/2018 22:45:33.536666,19.89,15.0,60.0
01/04/2018 22:46:53.433333,20.86,15.0,60.0
01/04/2018 22:49:33.456666,19.43,15.0,60.0
01/04/2018 22:50:53.566666,18.47,16.0,60.0
01/04/2018 22:53:33.480000,20.0,15.0,63.0
01/04/2018 22:54:53.346666,19.58,15.0,62.0
01/04/2018 22:57:33.453333,19.89,15.0,63.0
01/04/2018 22:58:53.423333,20.21,15.0,64.0
01/04/2018 23:01:33.453333,20.16,15.0,63.0
01/04/2018 23:02:53.346666,20.68,15.0,64.0
01/04/2018 23:05:33.533333,18.89,15.0,63.0
01/04/2018 23:06:53.403333,20.38,15.0,64.0
01/04/2018 23:09:33.523333,21.63,14.0,64.0
01/04/2018 23:10:54.343333,20.57,14.0,64.0
01/04/2018 23:13:33.463333,22.82,14.0,64.0
01/04/2018 23:14:53.380000,22.11,14.0,64.0
01/04/2018 23:17:33.770000,20.0,14.0,64.0
01/04/2018 23:18:53.426666,20.59,14.0,63.0
01/04/2018 23:21:33.420000,20.56,15.0,63.0
01/04/2018 23:22:53.553333,21.54,15.0,63.0
01/04/2018 23:25:33.406666,20.33,15.0,62.0
01/04/2018 23:26:53.830000,21.24,15.0,61.0
01/04/2018 23:29:33.616666,20.76,15.0,60.0
01/04/2018 23:30:53.660000,20.65,16.0,60.0
01/04/2018 23:33:33.450000,20.79,16.0,60.0
01/04/2018 23:34:53.620000,19.51,16.0,59.0
01/04/2018 23:37:33.453333,19.35,17.0,58.0
01/04/2018 23:38:53.456666,20.26,17.0,58.0
01/04/2018 23:41:33.576666,20.26,17.0,56.0
01/04/2018 23:42:54.186666,19.5,18.0,56.0
01/04/2018 23:45:33.373333,20.63,18.0,56.0
01/04/2018 23:46:53.446666,21.23,18.0,56.0
01/04/2018 23:49:33.400000,22.11,19.0,55.0
01/04/2018 23:50:53.473333,21.0,19.0,55.0
01/04/2018 23:53:33.466666,23.0,19.0,55.0
01/04/2018 23:54:53.466666,22.4,19.0,54.0
01/04/2018 23:57:33.516666,20.78,19.0,53.0
01/04/2018 23:58:53.426666,20.31,20.0,53.0
01/05/2018 00:01:33.390000,21.78,20.0,54.0
01/05/2018 00:02:53.370000,21.0,20.0,53.0
01/05/2018 00:05:33.556666,21.59,20.0,53.0
01/05/2018 00:06:53.430000,21.21,20.0,53.0
01/05/2018 00:09:33.460000,21.84,20.0,52.0
01/05/2018 00:10:53.440000,19.89,21.0,52.0
01/05/2018 00:13:33.446666,21.14,21.0,52.0
01/05/2018 00:14:53.546666,21.3,21.0,52.0
01/05/2018 00:17:34.026666,21.19,21.0,51.0
01/05/2018 00:18:53.853333,21.84,21.0,51.0
01/05/2018 00:21:33.506666,21.53,22.0,51.0
01/05/2018 00:22:53.503333,22.22,22.0,51.0
01/05/2018 00:25:34.576666,22.24,22.0,50.0
01/05/2018 00:26:53.630000,22.0,22.0,50.0
01/05/2018 00:29:33.506666,22.81,23.0,49.0
01/05/2018 00:30:53.573333,21.5,23.0,49.0
01/05/2018 00:33:33.426666,21.83,23.0,49.0
01/05/2018 00:34:53.393333,23.24,23.0,49.0
01/05/2018 00:37:33.810000,22.92,23.0,49.0
01/05/2018 00:38:53.453333,22.16,23.0,48.0
01/05/2018 00:41:34.223333,21.44,24.0,48.0
01/05/2018 00:42:53.473333,24.38,24.0,47.0
01/05/2018 00:45:33.626666,22.47,24.0,47.0
01/05/2018 00:46:53.526666,21.89,24.0,47.0
01/05/2018 00:49:33.710000,22.05,25.0,47.0
01/05/2018 00:50:53.876666,22.81,24.0,47.0
01/05/2018 00:53:33.580000,23.06,25.0,47.0
01/05/2018 00:54:53.640000,21.62,25.0,47.0
01/05/2018 00:57:33.426666,23.58,25.0,46.0
01/05/2018 00:58:53.723333,22.43,25.0,45.0
01/05/2018 01:01:33.440000,22.0,26.0,45.0
01/05/2018 01:02:54.860000,21.62,26.0,46.0
01/05/2018 01:05:33.480000,22.18,26.0,44.0
01/05/2018 01:06:53.566666,22.38,27.0,44.0
01/05/2018 01:09:33.536666,20.86,27.0,44.0
01/05/2018 01:10:53.643333,21.57,27.0,45.0
01/05/2018 01:13:33.466666,21.44,27.0,43.0
01/05/2018 01:14:53.456666,21.74,28.0,44.0
01/05/2018 01:17:33.583333,20.89,27.0,44.0
01/05/2018 01:18:53.436666,23.51,27.0,44.0
01/05/2018 01:21:33.556666,22.89,27.0,44.0
01/05/2018 01:22:53.446666,22.38,27.0,44.0
01/05/2018 01:25:33.570000,23.84,27.0,44.0
01/05/2018 01:26:53.453333,24.83,27.0,44.0
01/05/2018 01:29:33.430000,23.11,28.0,44.0
01/05/2018 01:30:53.486666,22.36,28.0,44.0
01/05/2018 01:33:33.496666,22.69,28.0,44.0
01/05/2018 01:34:53.650000,22.58,28.0,44.0
01/05/2018 01:37:33.520000,24.0,28.0,43.0
01/05/2018 01:38:53.413333,22.63,28.0,43.0
01/05/2018 01:41:33.513333,21.68,28.0,43.0
01/05/2018 01:42:53.500000,22.43,28.0,43.0
01/05/2018 01:45:33.436666,23.03,28.0,43.0
01/05/2018 01:46:53.483333,22.67,28.0,43.0
01/05/2018 01:49:33.553333,21.21,29.0,43.0
01/05/2018 01:50:53.540000,21.42,29.0,43.0
01/05/2018 01:53:33.460000,21.95,29.0,42.0
01/05/2018 01:54:53.473333,22.16,29.0,42.0
01/05/2018 01:57:33.536666,23.08,29.0,42.0
01/05/2018 01:58:53.423333,22.32,29.0,42.0
01/05/2018 02:01:33.493333,25.68,29.0,41.0
01/05/2018 02:02:53.580000,22.11,30.0,41.0
01/05/2018 02:05:33.450000,20.69,30.0,41.0
01/05/2018 02:06:53.473333,21.19,31.0,41.0
01/05/2018 02:09:33.626666,21.42,30.0,42.0
01/05/2018 02:10:53.576666,23.89,30.0,42.0
01/05/2018 02:13:33.500000,22.83,30.0,42.0
01/05/2018 02:14:53.686666,23.03,30.0,42.0
01/05/2018 02:17:33.506666,21.69,30.0,42.0
01/05/2018 02:18:53.690000,22.7,30.0,41.0
01/05/2018 02:21:33.600000,22.37,30.0,42.0
01/05/2018 02:22:53.500000,23.42,30.0,42.0
01/05/2018 02:25:33.800000,23.51,31.0,42.0
01/05/2018 02:26:53.513333,22.97,31.0,41.0
01/05/2018 02:29:34.236666,23.61,31.0,40.0
01/05/2018 02:30:53.673333,23.71,31.0,40.0
01/05/2018 02:33:33.533333,21.95,32.0,41.0
01/05/2018 02:34:53.896666,21.46,32.0,41.0
01/05/2018 02:37:33.470000,24.49,31.0,41.0
01/05/2018 02:38:53.520000,24.43,31.0,41.0
01/05/2018 02:41:33.613333,22.05,32.0,41.0
01/05/2018 02:42:53.600000,23.37,31.0,41.0
01/05/2018 02:45:33.520000,23.58,32.0,40.0
01/05/2018 02:46:53.586666,22.29,32.0,41.0
01/05/2018 02:49:33.496666,25.3,32.0,40.0
01/05/2018 02:50:53.573333,24.36,32.0,41.0
01/05/2018 02:53:33.693333,22.26,33.0,41.0
01/05/2018 02:54:53.556666,23.63,32.0,40.0
01/05/2018 02:57:33.590000,21.84,33.0,40.0
01/05/2018 02:58:53.516666,23.72,33.0,40.0
01/05/2018 03:01:33.486666,24.69,33.0,39.0
01/05/2018 03:02:53.526666,23.41,33.0,39.0
01/05/2018 03:05:33.890000,24.28,33.0,39.0
01/05/2018 03:06:53.703333,23.79,34.0,38.0
01/05/2018 03:09:33.873333,25.72,34.0,38.0
01/05/2018 03:10:53.493333,24.05,35.0,38.0
01/05/2018 03:13:33.643333,24.16,35.0,38.0
01/05/2018 03:14:53.706666,21.89,35.0,37.0
01/05/2018 03:17:33.536666,25.44,35.0,38.0
01/05/2018 03:18:53.466666,22.89,35.0,39.0
01/05/2018 03:21:33.583333,24.17,34.0,38.0
01/05/2018 03:22:53.576666,23.13,35.0,38.0
01/05/2018 03:25:33.680000,23.18,35.0,39.0
01/05/2018 03:26:53.613333,23.28,34.0,39.0
01/05/2018 03:29:33.773333,23.79,35.0,39.0
01/05/2018 03:30:53.496666,24.05,34.0,38.0
01/05/2018 03:33:33.476666,24.7,36.0,37.0
01/05/2018 03:34:53.906666,23.74,37.0,37.0
01/05/2018 03:37:33.533333,24.22,36.0,37.0
01/05/2018 03:38:53.553333,24.39,37.0,38.0
01/05/2018 03:41:33.496666,22.97,36.0,37.0
01/05/2018 03:42:53.546666,21.6,37.0,37.0
01/05/2018 03:45:33.520000,23.56,36.0,37.0
01/05/2018 03:46:53.526666,24.71,37.0,37.0
01/05/2018 03:49:33.796666,24.37,37.0,36.0
01/05/2018 03:50:53.766666,24.32,38.0,36.0
01/05/2018 03:53:33.780000,24.38,38.0,37.0
01/05/2018 03:54:53.526666,24.78,37.0,38.0
01/05/2018 03:57:33.696666,24.11,38.0,37.0
01/05/2018 03:58:53.596666,24.54,37.0,37.0
01/05/2018 04:01:33.850000,23.51,38.0,36.0
01/05/2018 04:02:53.656666,23.21,39.0,36.0
01/05/2018 04:05:33.723333,22.22,38.0,36.0
01/05/2018 04:06:53.496666,23.61,39.0,36.0
01/05/2018 04:09:33.466666,23.47,38.0,37.0
01/05/2018 04:10:53.556666,24.58,38.0,36.0
01/05/2018 04:13:33.543333,23.9,39.0,37.0
01/05/2018 04:14:53.496666,24.84,39.0,37.0
01/05/2018 04:17:33.710000,25.74,38.0,37.0
01/05/2018 04:18:53.820000,25.61,38.0,37.0
01/05/2018 04:21:33.656666,23.0,38.0,38.0
01/05/2018 04:22:53.786666,25.24,37.0,38.0
01/05/2018 04:25:33.686666,24.84,38.0,36.0
01/05/2018 04:26:53.566666,24.82,39.0,37.0
01/05/2018 04:29:34.366666,24.71,38.0,37.0
01/05/2018 04:30:53.693333,24.38,38.0,38.0
01/05/2018 04:33:33.523333,25.08,38.0,38.0
01/05/2018 04:34:53.850000,24.12,38.0,37.0
01/05/2018 04:37:33.956666,24.8,38.0,37.0
01/05/2018 04:38:53.810000,24.43,38.0,37.0
01/05/2018 04:41:33.793333,24.81,37.0,37.0
01/05/2018 04:42:53.563333,22.7,37.0,37.0
01/05/2018 04:45:33.550000,25.51,38.0,37.0
01/05/2018 04:46:53.963333,23.71,38.0,38.0
01/05/2018 04:49:33.760000,25.06,38.0,38.0
01/05/2018 04:50:56.920000,24.0,37.0,36.0
01/05/2018 04:53:33.993333,25.52,38.0,36.0
01/05/2018 04:54:53.496666,24.5,39.0,36.0
01/05/2018 04:57:34.156666,24.42,39.0,36.0
01/05/2018 04:58:53.656666,25.24,39.0,37.0
01/05/2018 05:01:33.876666,23.59,38.0,37.0
01/05/2018 05:02:53.593333,23.44,38.0,37.0
01/05/2018 05:05:33.670000,24.97,38.0,37.0
01/05/2018 05:06:53.686666,24.5,37.0,36.0
01/05/2018 05:09:33.863333,25.47,40.0,35.0
01/05/2018 05:10:53.580000,23.89,40.0,35.0
