InstrumentName, I-25 Globeville,,,,,
03/07/2022 15:46:00.000000,27.516667,20.270447,10.871429,63.011108,205.561006,6.818408
03/07/2022 15:47:00.000000,40.716667,20.459686,9.85,64.430634,194.523191,7.270264
03/07/2022 15:48:00.000000,34.033333,20.230072,10.27619,62.899414,189.721901,8.16543
03/07/2022 15:49:00.000000,32.916667,20.683533,9.024691,64.867493,194.536098,7.021094
03/07/2022 15:50:00.000000,30.333333,20.348724,7.663514,63.313385,178.973269,6.628027
03/07/2022 15:51:00.000000,26.466667,20.274841,7.014286,63.038422,169.575682,6.165576
03/07/2022 15:52:00.000000,26.2,19.979584,7.609524,62.118317,170.374352,5.138477
03/07/2022 15:53:00.000000,25.533333,19.993866,7.816667,62.021576,169.928702,4.939209
03/07/2022 15:54:00.000000,32.85,20.560761,9.104762,63.938538,192.535842,6.381592
03/07/2022 15:55:00.000000,34.533333,21.041138,13.594737,64.65533099999999,190.490082,7.665759
03/07/2022 15:56:00.000000,35.683333,20.85849,14.003704,63.573242,190.353185,6.838574
03/07/2022 15:57:00.000000,35.633333,21.069702,8.358537,64.110046,212.131488,7.157129
03/07/2022 15:58:00.000000,33.9,20.706329,9.601205,62.937714,208.048465,6.385693
03/07/2022 15:59:00.000000,37.016667,21.118042,9.65,64.40576200000001,198.790627,4.894434
03/07/2022 16:00:00.000000,33.433333,21.696472,9.145238,65.576111,219.036315,5.214697
03/07/2022 16:01:00.000000,44.2,21.611119,10.466667,63.850226,203.242071,6.864258
03/07/2022 16:02:00.000000,25.8,21.166931,9.821951,62.565704,193.010397,7.432617
03/07/2022 16:03:00.000000,26.433333,21.077392,9.339024,62.207428,205.908432,8.018457
03/07/2022 16:04:00.000000,35.35,21.159241,11.516867,62.552582,200.277995,6.074658
03/07/2022 16:05:00.000000,39.316667,21.197968,10.425,62.670685,178.659813,5.944434
03/07/2022 16:06:00.000000,34.25,21.285584,9.454667,62.303711,186.982934,6.040479
03/07/2022 16:07:00.000000,49.4,21.861542,11.252941,64.405457,201.179838,7.130811
03/07/2022 16:08:00.000000,56.083333,22.407837,11.622785,64.96667500000001,197.933808,8.075879
03/07/2022 16:09:00.000000,35.883333,22.30072,11.066667,63.541351,211.901236,6.612646
03/07/2022 16:10:00.000000,36.4,21.34024,11.128916,60.854126,204.503968,7.376563
03/07/2022 16:11:00.000000,29.6,21.185883,11.2,61.854187,207.894798,5.527783
03/07/2022 16:12:00.000000,32.85,21.391876,13.138095,62.710968,215.963575,6.016895
03/07/2022 16:13:00.000000,40.1,21.589355,11.198765,62.736145,230.895155,6.50293
03/07/2022 16:14:00.000000,22.366667,,,,,
03/07/2022 16:15:00.000000,28.6,21.785461,11.35,62.664124,221.806967,6.484131
03/07/2022 16:16:00.000000,40.75,21.723663,12.410843,61.362396,211.118572,6.401758
03/07/2022 16:17:00.000000,30.766667,21.45697,11.5875,60.611053,216.149257,6.094824
03/07/2022 16:18:00.000000,33.666667,21.589355,11.297619,61.528107,215.776995,6.149854
03/07/2022 16:19:00.000000,20.883333,21.389679,11.402381,60.629669,208.742287,5.915723
03/07/2022 16:20:00.000000,35.133333,21.658844,11.587805,61.52475,201.655616,7.16499
03/07/2022 16:21:00.000000,40.366667,22.171082,11.32381,63.10907,182.716132,7.611377
03/07/2022 16:22:00.000000,27.1,21.892029,9.67381,61.039978,185.625729,6.854639
03/07/2022 16:23:00.000000,24.683333,21.622314,10.544578,60.788361,180.186245,6.016895
03/07/2022 16:24:00.000000,26.283333,,,,,
03/07/2022 16:25:00.000000,22.833333,21.847809,8.554762,62.244812,192.940957,5.830273
03/07/2022 16:26:00.000000,37.0,22.551758,10.671429,63.647247,220.867149,4.746777
03/07/2022 16:27:00.000000,34.833333,22.615753,12.45,62.43158,250.782244,5.799854
03/07/2022 16:28:00.000000,60.716667,22.514404,11.255,61.909576,240.056843,5.175391
03/07/2022 16:29:00.000000,27.25,,,,,
03/07/2022 16:30:00.000000,32.3,22.666565,14.677778,62.230927,235.472322,4.645605
03/07/2022 16:31:00.000000,40.6,22.390259,10.114286,60.087219,222.844971,6.487207
03/07/2022 16:32:00.000000,32.133333,22.046387,10.87381,59.695526,221.215423,5.669287
03/07/2022 16:33:00.000000,24.4,22.258423,9.858537,60.83078,233.091886,4.446680000000001
03/07/2022 16:34:00.000000,24.283333,,,,,
03/07/2022 16:35:00.000000,27.433333,22.358948,12.157831,61.027924,218.273793,5.7479
03/07/2022 16:36:00.000000,32.133333,22.853607,12.564286,62.6008,193.27218,6.06167
03/07/2022 16:37:00.000000,38.15,22.248535,10.454762,58.559814,171.159102,6.154639
03/07/2022 16:38:00.000000,22.25,21.992554,8.934146,58.763672,180.159037,4.887256
03/07/2022 16:39:00.000000,21.6,,,,,
03/07/2022 16:40:00.000000,24.033333,22.794006,11.287654,60.559326,186.321478,5.359961
03/07/2022 16:41:00.000000,24.75,22.759949,13.020482,61.047607,192.539647,5.628271
03/07/2022 16:42:00.000000,32.2,22.981323,13.491358,61.504608,214.102542,4.9532229999999995
03/07/2022 16:43:00.000000,26.733333,22.546265,11.6,59.036652,164.724253,4.79873
03/07/2022 16:44:00.000000,22.35,,,,,
03/07/2022 16:45:00.000000,15.316667,22.58252,10.243902,59.632202,203.135138,4.289795
03/07/2022 16:46:00.000000,27.25,22.680023,9.735714,59.470306,216.501648,5.319629
03/07/2022 16:47:00.000000,26.3,22.205414,9.85679,58.527161,207.064973,3.950732
03/07/2022 16:48:00.000000,32.25,22.653107,10.161905,60.653015,233.771152,5.036279
03/07/2022 16:49:00.000000,34.216667,,,,,
03/07/2022 16:50:00.000000,32.2,22.538849,10.463889,58.612305,205.51101,6.049023
03/07/2022 16:51:00.000000,25.5,22.47403,12.301613,59.48877,225.569899,3.179297
03/07/2022 16:52:00.000000,33.45,22.954681,13.303896,60.964752,213.93858,4.043701
03/07/2022 16:53:00.000000,37.4,23.788818,12.321429,62.346283,198.765633,6.843701
03/07/2022 16:54:00.000000,45.383333,,,,,
03/07/2022 16:55:00.000000,22.816667,22.909088,10.123077,56.479736,164.009344,4.590576
03/07/2022 16:56:00.000000,10.083333,22.7789,10.075904,56.125275,166.469196,5.272119
03/07/2022 16:57:00.000000,24.916667,23.440277,11.244444,59.565063,200.372034,6.30332
03/07/2022 16:58:00.000000,27.15,23.262024,11.793976,57.725006,206.371615,5.812842
03/07/2022 16:59:00.000000,22.816667,,,,,
03/07/2022 17:00:00.000000,22.466667,22.872009,12.510843,58.22229,228.116507,4.919043
03/07/2022 17:01:00.000000,23.0,23.14035,13.781609,57.904144,217.47655,4.18042
03/07/2022 17:02:00.000000,27.483333,23.343048,11.860714,57.847229,231.740077,4.810352
03/07/2022 17:03:00.000000,22.633333,23.205994,9.851807,56.85907,234.398635,2.3856450000000002
03/07/2022 17:04:00.000000,20.616667,23.282623,10.707143,56.569458,188.700466,2.6173830000000002
03/07/2022 17:05:00.000000,26.1,23.608093,11.725,57.415863,225.202333,2.7315430000000003
03/07/2022 17:06:00.000000,30.233333,23.934937,13.167857,57.681976,319.374218,1.148682
03/07/2022 17:07:00.000000,29.933333,24.307922,12.58209,58.266235,224.901791,2.188086
03/07/2022 17:08:00.000000,22.9,23.877808,9.86988,54.537903,32.38731,2.8016110000000003
03/07/2022 17:09:00.000000,13.416667,23.397156,9.081928,55.076843,325.177767,3.443848
03/07/2022 17:10:00.000000,31.85,23.972565,13.514286,59.000641,241.401281,3.126318
03/07/2022 17:11:00.000000,38.85,24.325775,13.03875,58.667542,85.529973,2.674121
03/07/2022 17:12:00.000000,30.166667,24.263428,8.95625,57.109619,116.449755,3.00498
03/07/2022 17:13:00.000000,14.5,24.402679,11.342857,57.01593,250.281182,4.430273
03/07/2022 17:14:00.000000,35.98,24.494141,12.45,57.100159,252.905487,4.6445799999999995
03/07/2022 17:15:00.000000,34.533333,24.370544,13.782143,55.909058,270.27449,4.156836
03/07/2022 17:16:00.000000,28.383333,24.107697,14.910714,55.789276,257.459356,4.05293
03/07/2022 17:17:00.000000,36.3,24.612793,14.721429,58.293091,218.648867,3.479395
03/07/2022 17:18:00.000000,27.816667,24.658935,13.95,57.251373,198.728405,6.874805
03/07/2022 17:19:00.000000,27.383333,,,,,
03/07/2022 17:20:00.000000,22.0,23.908844,12.427632,55.63089,215.20941,5.472754
03/07/2022 17:21:00.000000,25.833333,23.755035,14.604878,54.995209,190.34067,4.549561000000001
03/07/2022 17:22:00.000000,35.966667,23.883575,13.735714,56.293732,183.987393,5.499756
03/07/2022 17:23:00.000000,42.25,23.984924,12.578571,56.399628,181.472951,5.146338
03/07/2022 17:24:00.000000,24.783333,,,,,
03/07/2022 17:25:00.000000,43.566667,24.236511,11.917857,55.939728,192.674187,7.403906
03/07/2022 17:26:00.000000,34.2,24.17691,11.553012,54.639374,192.423804,6.528223
03/07/2022 17:27:00.000000,37.316667,24.449921,12.671429,55.072266,190.085973,7.21626
03/07/2022 17:28:00.000000,37.933333,24.261505,13.232927,53.477417,194.272686,6.389795
03/07/2022 17:29:00.000000,37.183333,24.070343,12.310714,54.224335,189.663152,4.271338
03/07/2022 17:30:00.000000,43.133333,24.294464,12.167073,53.682648,220.841556,5.165479
03/07/2022 17:31:00.000000,27.8,24.23761,13.142857,53.15332,211.405222,4.1940919999999995
03/07/2022 17:32:00.000000,30.116667,24.541107,12.575,54.615723,199.04495,4.665088
03/07/2022 17:33:00.000000,37.3,24.878937,11.975,54.414001,215.040591,4.1513670000000005
03/07/2022 17:34:00.000000,30.6,,,,,
03/07/2022 17:35:00.000000,41.32,24.750122,12.933333,52.880341,208.792727,2.528174
03/07/2022 17:36:00.000000,38.583333,25.016541,12.128916,53.019501,240.624802,3.671826
03/07/2022 17:37:00.000000,33.483333,24.8685,13.085714,51.85556,240.746219,2.777002
03/07/2022 17:38:00.000000,29.566667,24.776764,15.880723,51.349884,226.229547,3.098633
03/07/2022 17:39:00.000000,22.04,24.76358,14.407143,52.856232,195.488096,3.291406
03/07/2022 17:40:00.000000,33.883333,25.00116,10.292857,53.03949,181.875215,3.61167
03/07/2022 17:41:00.000000,19.65,24.964355,16.321687,52.271515,176.179031,3.123926
03/07/2022 17:42:00.000000,24.233333,25.264008,15.506098,51.834198,215.108254,1.343506
03/07/2022 17:43:00.000000,27.36,25.387604,9.118072,50.803925,89.114656,1.836719
03/07/2022 17:44:00.000000,25.383333,25.215668,9.824096,49.802032,88.755803,2.797168
03/07/2022 17:45:00.000000,23.683333,24.860535,9.67561,49.461761,106.101641,3.915527
03/07/2022 17:46:00.000000,21.75,24.692993,9.088312,49.487396,86.888469,2.983105
03/07/2022 17:47:00.000000,18.333333,24.942383,9.053571,49.880615,100.532713,2.434863
03/07/2022 17:48:00.000000,36.916667,25.579865,11.616883,52.960754,190.139858,3.317383
03/07/2022 17:49:00.000000,32.683333,,,,,
03/07/2022 17:50:00.000000,48.166667,26.020142,14.39403,51.615387,222.514841,3.539893
03/07/2022 17:51:00.000000,56.333333,25.627655,12.146429,49.147736,205.753282,3.920996
03/07/2022 17:52:00.000000,57.483333,25.345306,12.421429,49.674469,200.357977,5.029785
03/07/2022 17:53:00.000000,40.0,25.045654,10.717857,47.859589,174.535908,2.903467
03/07/2022 17:54:00.000000,17.75,24.917938,8.892857,46.822296,83.397602,2.391797
03/07/2022 17:55:00.000000,17.666667,24.930573,9.059259,46.912323,27.503168,1.801172
03/07/2022 17:56:00.000000,25.3,25.694397,10.960714,51.773621,194.742674,3.307471
03/07/2022 17:57:00.000000,36.533333,26.336548,15.925926,51.83725,278.97783,3.416504
03/07/2022 17:58:00.000000,34.283333,26.424438,26.407407,49.822937,248.947141,4.058398
03/07/2022 17:59:00.000000,36.8,,,,,
03/07/2022 18:00:00.000000,38.9,25.970428,18.618072,47.844788,248.976112,2.862451
03/07/2022 18:01:00.000000,32.833333,26.03772,19.917857,48.474213,163.969339,3.270898
03/07/2022 18:02:00.000000,21.466667,25.886932,14.544578,46.215912,112.969932,3.889893
03/07/2022 18:03:00.000000,10.95,25.615845,8.837349,46.106354,82.913358,2.879883
03/07/2022 18:04:00.000000,7.616667,25.779816,12.825,46.453949,74.213783,2.012061
03/07/2022 18:05:00.000000,25.716667,26.167633,12.917857,48.075958,117.808068,2.646777
03/07/2022 18:06:00.000000,14.566667,26.076172,9.685714,46.326843,151.327932,2.842969
03/07/2022 18:07:00.000000,12.466667,26.321716,9.445455,47.058655,134.189872,3.173145
03/07/2022 18:08:00.000000,13.416667,25.641388,9.570886,44.973084,133.05038,5.156592
03/07/2022 18:09:00.000000,13.283333,25.298889,9.266265,46.137787,132.572211,3.88374
03/07/2022 18:10:00.000000,13.633333,25.416992,9.536145,47.350708,102.774279,3.756934
03/07/2022 18:11:00.000000,13.783333,25.511475,10.153571,47.767883,86.03684,4.63877
03/07/2022 18:12:00.000000,14.08,25.273621,10.359036,46.292664,111.174785,3.131787
03/07/2022 18:13:00.000000,15.0,25.765808,10.292593,47.856842,172.093207,1.407764
03/07/2022 18:14:00.000000,34.6,26.243439,9.557831,47.919098,154.580522,2.288916
03/07/2022 18:15:00.000000,20.233333,26.547485,9.046988,46.853271,154.427254,1.9081540000000001
03/07/2022 18:16:00.000000,16.5,26.601318,8.392405,46.696411,104.434873,7.135938
03/07/2022 18:17:00.000000,15.1,26.16626,8.370886,46.054626,105.721478,6.132422
03/07/2022 18:18:00.000000,17.566667,25.853149,8.697468,45.721985,86.366766,7.432617
03/07/2022 18:19:00.000000,14.316667,,,,,
03/07/2022 18:20:00.000000,17.416667,24.790222,9.12875,45.320374,59.917287,5.317578
03/07/2022 18:21:00.000000,12.233333,24.723755,8.0,43.843628,85.411974,4.777197
03/07/2022 18:22:00.000000,7.783333,24.771271,7.388889,43.742004,26.531692,3.929541
03/07/2022 18:23:00.000000,18.2,25.104156,7.635714,44.812408,37.995401,2.95166
03/07/2022 18:24:00.000000,16.85,,,,,
03/07/2022 18:25:00.000000,8.7,25.737518,7.310714,45.178009,107.78767,2.044873
03/07/2022 18:26:00.000000,9.55,26.413452,7.203846,44.980713,160.679573,2.106396
03/07/2022 18:27:00.000000,21.966667,26.547211,7.880247,46.104828,197.432366,3.454443
03/07/2022 18:28:00.000000,13.966667,26.602417,8.735714,45.001617,167.628896,2.121777
03/07/2022 18:29:00.000000,20.95,26.676849,8.771429,46.134125,142.449975,3.636963
03/07/2022 18:30:00.000000,16.1,26.59967,9.460241,43.373962,141.251116,2.6149899999999997
03/07/2022 18:31:00.000000,15.016667,26.908386,9.435714,44.35434,119.939945,2.8826169999999998
03/07/2022 18:32:00.000000,14.316667,26.933929,8.95,45.419861,80.14875,2.082129
03/07/2022 18:33:00.000000,14.45,26.958923,8.764286,43.873383,143.957688,3.02207
03/07/2022 18:34:00.000000,13.5,,,,,
03/07/2022 18:35:00.000000,13.45,26.846313,8.071429,44.88031,147.807932,3.274658
03/07/2022 18:36:00.000000,13.066667,26.996826,8.021429,45.046173,131.769602,2.520313
03/07/2022 18:37:00.000000,12.883333,26.975952,8.835714,43.949371,21.667323,3.303369
03/07/2022 18:38:00.000000,13.733333,26.609558,8.603571,45.507751,17.744631,3.130762
03/07/2022 18:39:00.000000,32.883333,,,,,
03/07/2022 18:40:00.000000,23.366667,27.189911,9.73625,43.985077,91.21787,2.925
03/07/2022 18:41:00.000000,9.516667,27.167114,9.037037,44.625793,79.374156,2.581494
03/07/2022 18:42:00.000000,10.75,27.613434,10.225301,46.821533,64.822862,2.770508
03/07/2022 18:43:00.000000,11.833333,27.454956,10.4,46.156555,27.16431,3.905615
03/07/2022 18:44:00.000000,17.7,27.328339,13.310843,47.353455,19.995182,4.402588
03/07/2022 18:45:00.000000,36.72,27.650787,14.403571,47.248016,39.776049,3.87417
03/07/2022 18:46:00.000000,17.933333,27.09433,10.926829,44.147125,48.663587,5.704492
03/07/2022 18:47:00.000000,13.666667,26.342865,9.551852,45.241486,34.182456,5.424561
03/07/2022 18:48:00.000000,13.3,25.740265,9.259459,44.165283,50.640228,5.181885
03/07/2022 18:49:00.000000,12.95,,,,,
03/07/2022 18:50:00.000000,14.2,25.929504,9.261039,47.478577,27.35123,3.098291
03/07/2022 18:51:00.000000,20.866667,26.619171,9.87875,49.221588,85.08192,3.504004
03/07/2022 18:52:00.000000,12.333333,26.865265,9.982143,47.005402,113.505341,3.925439
03/07/2022 18:53:00.000000,12.583333,26.83313,9.153571,47.01181,81.993098,4.5239259999999994
03/07/2022 18:54:00.000000,12.466667,,,,,
03/07/2022 18:55:00.000000,12.183333,26.058594,9.768354,45.108429,28.024667,3.774365
03/07/2022 18:56:00.000000,12.133333,26.175049,9.978571,46.078735,30.110034,4.244678
03/07/2022 18:57:00.000000,12.383333,26.173676,11.033333,46.051269,317.65882,1.415283
03/07/2022 18:58:00.000000,27.35,26.870483,10.492857,48.212219,114.130857,4.159229
03/07/2022 18:59:00.000000,16.183333,,,,,
03/07/2022 19:00:00.000000,11.75,26.395874,9.553571,48.028656,124.409467,4.389258
03/07/2022 19:01:00.000000,11.516667,26.620819,9.356579,48.883453,44.326557,5.495654
03/07/2022 19:02:00.000000,11.816667,26.447784,9.235714,47.962891,37.472301,7.723486
03/07/2022 19:03:00.000000,11.85,25.846283,9.988095,46.500793,26.019808,6.335107
03/07/2022 19:04:00.000000,14.4,25.854523,10.156962,48.32132,19.105085,4.496582
03/07/2022 19:05:00.000000,18.46,26.023438,9.692308,47.735535,37.796241,2.914746
03/07/2022 19:06:00.000000,13.2,26.263113,9.848,47.560348,30.391235,3.803454
03/07/2022 19:07:00.000000,17.3,26.686737,9.825676,50.049683,25.34939,4.003369
03/07/2022 19:08:00.000000,20.366667,27.21106,9.901333,50.301758,82.276361,4.20127
03/07/2022 19:09:00.000000,14.4,27.288513,9.8,49.130798,67.200636,5.801904
03/07/2022 19:10:00.000000,14.65,26.546112,10.290361,46.33844,34.192149,5.528125
03/07/2022 19:11:00.000000,14.133333,26.869385,13.396385,49.440247,74.922869,4.501709
03/07/2022 19:12:00.000000,13.666667,26.631531,14.037037,46.517883,58.958299,6.822168
03/07/2022 19:13:00.000000,12.966667,26.055573,10.512821,45.874725,87.963105,5.606738
03/07/2022 19:14:00.000000,12.4,,,,,
03/07/2022 19:15:00.000000,11.983333,26.550232,9.878947,46.748596,193.506592,3.871436
03/07/2022 19:16:00.000000,12.816667,26.705688,12.449296,46.748138,178.709643,4.957666
03/07/2022 19:17:00.000000,27.733333,27.087463,12.994872,47.755371,120.200083,5.700732
03/07/2022 19:18:00.000000,28.483333,26.868835,10.25,46.013886,131.342689,5.417383
03/07/2022 19:19:00.000000,29.2,,,,,
03/07/2022 19:20:00.000000,13.95,26.421142,10.092683,45.176941,98.951468,1.241992
03/07/2022 19:21:00.000000,14.683333,26.786409,9.6525,45.443552,108.691346,1.184211
03/07/2022 19:22:00.000000,13.483333,27.145966,11.092857,45.738159,133.547437,3.218604
03/07/2022 19:23:00.000000,23.55,27.622223,11.690123,48.404175,67.25737,4.000977
03/07/2022 19:24:00.000000,16.84,,,,,
03/07/2022 19:25:00.000000,14.15,26.747986,12.963636,45.89212,38.461979,3.647217
03/07/2022 19:26:00.000000,15.516667,26.948212,14.343662,47.626587,32.946171,2.671045
03/07/2022 19:27:00.000000,25.9,27.393707,12.892857,47.445923,28.29057,3.736084
03/07/2022 19:28:00.000000,20.483333,27.137451,11.088095,45.319763,9.908591,3.858789
03/07/2022 19:29:00.000000,12.8,,,,,
03/07/2022 19:30:00.000000,15.116667,27.220398,10.881818,45.637146,356.549429,3.238428
03/07/2022 19:31:00.000000,16.116667,27.397552,19.325641,45.441681,325.979351,2.758203
03/07/2022 19:32:00.000000,17.533333,27.922974,21.369048,46.188599,279.824298,2.86792
03/07/2022 19:33:00.000000,18.816667,28.259979,13.5,44.660278,299.0648,1.042041
03/07/2022 19:34:00.000000,21.65,,,,,
03/07/2022 19:35:00.000000,35.033333,29.739288,19.036986,47.326447,230.783892,2.488184
03/07/2022 19:36:00.000000,34.216667,29.489913,16.960606,43.330451,26.024413,2.5362869999999997
03/07/2022 19:37:00.000000,24.366667,28.793365,10.275325,42.411743,42.428128,3.080176
03/07/2022 19:38:00.000000,21.816667,28.064697,9.735714,42.766663,34.422046,4.097021
03/07/2022 19:39:00.000000,15.033333,,,,,
03/07/2022 19:40:00.000000,26.183333,27.733185,11.758974,45.773102,91.633441,3.775391
03/07/2022 19:41:00.000000,15.416667,27.966095,10.591667,45.048157,109.578103,6.597949
03/07/2022 19:42:00.000000,11.766667,27.431885,9.735714,43.906342,107.625404,7.209424
03/07/2022 19:43:00.000000,11.533333,27.067139,9.24359,44.831482,81.899155,6.690234
03/07/2022 19:44:00.000000,11.283333,,,,,
03/07/2022 19:45:00.000000,11.166667,27.392609,9.579518,45.630127,131.829579,7.227881
03/07/2022 19:46:00.000000,11.033333,27.08609,10.159259,46.121765,151.725784,6.250684
03/07/2022 19:47:00.000000,10.866667,27.186066,9.853846,47.178436,182.07326,4.530762
03/07/2022 19:48:00.000000,14.85,27.47132,13.468116,45.889109,201.671673,5.571443
03/07/2022 19:49:00.000000,35.216667,,,,,
03/07/2022 19:50:00.000000,30.483333,26.957275,17.841176,46.236688,192.94231,5.951737
03/07/2022 19:51:00.000000,24.38,27.269562,15.028571,47.220398,177.093565,5.794727
03/07/2022 19:52:00.000000,22.783333,27.34064,11.8,46.834029,175.39327,5.640162
03/07/2022 19:53:00.000000,22.15,28.100403,13.852308,47.482544,188.11744,5.966992
03/07/2022 19:54:00.000000,41.55,28.828796,16.603279,47.679993,189.517754,6.87583
03/07/2022 19:55:00.000000,43.333333,29.378937,19.006667,47.184692,184.163262,5.324414
03/07/2022 19:56:00.000000,35.266667,29.17157,16.751515,45.090118,141.366046,2.9725099999999998
03/07/2022 19:57:00.000000,34.383333,29.146301,10.989474,44.852539,116.321439,2.781787
03/07/2022 19:58:00.000000,30.783333,28.550842,10.987879,44.825683,124.951589,5.62998
03/07/2022 19:59:00.000000,27.1,27.871063,9.858333,44.849792,115.292133,5.013721
03/07/2022 20:00:00.000000,23.72,28.002075,10.965854,47.023254,114.502652,5.974512
03/07/2022 20:01:00.000000,19.633333,27.749337,11.01519,45.610305,109.432048,6.680013
03/07/2022 20:02:00.000000,15.6,27.667267,10.021053,46.911255,124.461888,6.47627
03/07/2022 20:03:00.000000,12.616667,27.444244,10.514286,44.421478,142.178419,6.624268
03/07/2022 20:04:00.000000,11.64,27.08252,10.355556,43.949677,123.054094,2.960889
03/07/2022 20:05:00.000000,11.383333,27.434082,9.771429,45.407959,177.042615,5.768066
03/07/2022 20:06:00.000000,11.483333,27.252258,9.42619,44.746796,179.271076,4.097363
03/07/2022 20:07:00.000000,12.533333,27.699127,12.868,46.062256,180.730365,2.953369
03/07/2022 20:08:00.000000,18.15,28.29953,15.287179,46.51178,186.450345,4.811377
03/07/2022 20:09:00.000000,24.25,,,,,
03/07/2022 20:10:00.000000,34.766667,28.538483,16.817073,45.037018,196.100594,5.595117
03/07/2022 20:11:00.000000,36.933333,29.486328,16.743902,47.59317,197.362791,5.877783
03/07/2022 20:12:00.000000,25.4,29.79422,17.102532,45.692688,299.125238,4.733105
03/07/2022 20:13:00.000000,19.266667,29.856842,19.515,45.409485,278.820605,4.537256
03/07/2022 20:14:00.000000,31.266667,,,,,
03/07/2022 20:15:00.000000,35.866667,30.470154,22.697619,44.062286,308.679353,2.941748
03/07/2022 20:16:00.000000,32.433333,30.697845,20.77381,44.0513,277.996841,2.353516
03/07/2022 20:17:00.000000,34.02,30.21637,19.369048,42.38916,313.828583,4.897168000000001
03/07/2022 20:18:00.000000,34.433333,30.171326,22.33125,44.073578,334.521812,5.793018
03/07/2022 20:19:00.000000,46.133333,,,,,
03/07/2022 20:20:00.000000,14.966667,29.192444,12.46,43.604675,55.704971,6.54873
03/07/2022 20:21:00.000000,10.633333,28.207794,12.071084,43.750702,27.936012,5.774902
03/07/2022 20:22:00.000000,10.916667,28.452515,9.701205,46.930481,82.714654,6.330322
03/07/2022 20:23:00.000000,23.033333,28.674988,10.07037,46.727081,95.3283,7.297607
03/07/2022 20:24:00.000000,13.266667,,,,,
03/07/2022 20:25:00.000000,11.35,28.437683,9.652,46.606842,75.650657,6.216846
03/07/2022 20:26:00.000000,12.0,28.165771,9.512048,45.807281,78.606382,4.573828
03/07/2022 20:27:00.000000,12.233333,28.581055,10.375949,47.596832,95.076053,4.691064
03/07/2022 20:28:00.000000,12.983333,29.113342,10.609091,47.044922,72.810645,6.150195
03/07/2022 20:29:00.000000,13.916667,28.001251,9.812821,43.172241,49.955235,6.964014
03/07/2022 20:30:00.000000,14.016667,27.811737,9.042857,45.983215,43.658917,6.65332
03/07/2022 20:31:00.000000,14.2,27.913361,8.8,45.955444,88.494489,6.446533
03/07/2022 20:32:00.000000,14.4,28.028168,9.840476,45.606323,82.991381,5.093701
03/07/2022 20:33:00.000000,14.05,28.81424,10.05641,48.311859,74.56987,3.996875
03/07/2022 20:34:00.000000,15.316667,,,,,
03/07/2022 20:35:00.000000,17.366667,28.378357,11.3,44.352356,45.587015,3.341992
03/07/2022 20:36:00.000000,23.783333,28.727448,13.890909,44.94928,1.5544989999999999,1.999072
03/07/2022 20:37:00.000000,21.533333,29.25946,13.2,44.936768,3.126872,2.738379
03/07/2022 20:38:00.000000,20.066667,29.092468,14.518182,43.823792,307.846132,2.014453
03/07/2022 20:39:00.000000,26.783333,29.467102,23.551852,43.968597,282.789994,3.226123
03/07/2022 20:40:00.000000,27.216667,29.462982,22.039759,43.419586,169.226207,2.922607
03/07/2022 20:41:00.000000,22.083333,29.344879,12.732099,44.379517,54.140059,4.5758790000000005
03/07/2022 20:42:00.000000,12.633333,29.023529,10.012048,43.646332,109.570592,6.44209
03/07/2022 20:43:00.000000,11.62,28.361328,9.994737,42.400452,111.239296,3.869043
03/07/2022 20:44:00.000000,11.866667,,,,,
03/07/2022 20:45:00.000000,12.133333,28.481628,11.306024,44.131104,193.704474,3.020361
03/07/2022 20:46:00.000000,31.316667,29.108124,14.727273,44.055572,224.272106,4.199561
03/07/2022 20:47:00.000000,24.366667,29.68573,18.189041,43.098236,212.564101,4.228955
03/07/2022 20:48:00.000000,26.966667,29.487427,15.138667,42.406403,193.52651,2.892188
03/07/2022 20:49:00.000000,22.95,,,,,
03/07/2022 20:50:00.000000,23.9,30.892303,18.963889,43.155762,223.954224,6.049707
03/07/2022 20:51:00.000000,45.6,31.074127,17.841026,42.189728,271.897723,4.098389
03/07/2022 20:52:00.000000,34.133333,30.691254,24.93012,42.691894,325.722718,5.334326
03/07/2022 20:53:00.000000,26.15,29.963135,22.75122,43.618408,8.786933000000001,7.558057
03/07/2022 20:54:00.000000,24.983333,29.468475,,44.202972,2.2063680000000003,5.786182
03/07/2022 20:55:00.000000,24.733333,29.134216,12.409756,43.21405,11.928558,6.389111
03/07/2022 20:56:00.000000,23.033333,28.552765,15.002469,43.649536,353.577936,5.470361
03/07/2022 20:57:00.000000,21.716667,28.991943,20.457831,44.755798,337.260026,1.980615
03/07/2022 20:58:00.000000,21.366667,29.845306,18.681928,45.455566,8.136766,2.777686
03/07/2022 20:59:00.000000,28.15,29.769501,13.161765,44.352356,11.364698,7.184473
03/07/2022 21:00:00.000000,12.316667,28.65329,12.478723,44.239746,11.168592,9.181592
03/07/2022 21:01:00.000000,11.833333,28.050415,11.977778,45.112701,11.613588,8.433398
03/07/2022 21:02:00.000000,11.133333,27.991364,9.261333,45.919739,348.93244,6.251025
03/07/2022 21:03:00.000000,18.133333,28.222351,16.53913,45.915009,4.059912000000001,2.290283
03/07/2022 21:04:00.000000,21.733333,28.703552,20.468421,46.402527,346.031258,5.670996
03/07/2022 21:05:00.000000,34.3,29.04303,15.502778,44.846588,335.103856,5.993652
