InstrumentName, Canary-DN-1,,,,,,
StartTime, 2020-08-01 00:00:00,,,,,,
EndTime, 2020-08-31 23:59:59,,,,,,
Date,IH,IT,P,TVOC,TVOC_Cal,WD,WS
08/09/2020 05:45:01.000000,22.61,72.34,842.96,0.278,0.069,166.1,0.95
08/09/2020 05:46:01.000000,22.42,72.3,842.94,0.279,0.07,166.76,0.74
08/09/2020 05:47:00.000000,22.68,72.34,842.99,0.278,0.069,159.62,0.96
08/09/2020 05:48:00.000000,22.74,72.32,842.96,0.279,0.07,165.2,0.92
08/09/2020 05:49:01.000000,22.39,72.28,842.94,0.278,0.069,190.92,0.64
08/09/2020 05:50:02.000000,22.6,72.23,842.9,0.278,0.069,174.25,0.65
08/09/2020 05:51:02.000000,22.72,72.19,842.96,0.278,0.069,188.45,0.55
08/09/2020 05:52:01.000000,22.94,72.14,842.92,0.278,0.069,206.98,0.68
08/09/2020 05:53:02.000000,22.42,72.12,842.98,0.278,0.069,198.02,0.44
08/09/2020 05:54:00.000000,22.25,72.05,842.97,0.28,0.072,202.42,0.48
08/09/2020 05:55:01.000000,22.39,72.0,842.94,0.278,0.069,203.93,0.45
08/09/2020 05:56:01.000000,22.44,71.92,842.96,0.278,0.069,200.04,0.23
08/09/2020 05:57:01.000000,22.56,71.83,842.97,0.277,0.067,216.67,0.39
08/09/2020 05:58:01.000000,22.5,71.74,842.96,0.276,0.066,183.78,0.2
08/09/2020 05:59:02.000000,22.58,71.64,842.96,0.276,0.066,110.61,0.21
08/09/2020 06:00:00.000000,22.58,71.56,842.95,0.276,0.066,116.65,0.15
08/09/2020 06:01:02.000000,22.43,71.64,842.93,0.276,0.066,188.12,0.12
08/09/2020 06:02:00.000000,22.65,71.64,842.94,0.276,0.066,155.95,0.44
08/09/2020 06:03:00.000000,22.92,71.51,842.97,0.276,0.066,164.51,0.6
08/09/2020 06:04:02.000000,22.96,71.37,842.99,0.273,0.061,169.77,0.68
08/09/2020 06:05:00.000000,23.16,71.26,842.99,0.273,0.061,177.16,0.71
08/09/2020 06:06:01.000000,23.35,71.17,843.0,0.273,0.061,201.18,0.76
08/09/2020 06:07:01.000000,24.16,71.17,843.05,0.272,0.06,265.92,0.8
08/09/2020 06:08:00.000000,24.81,71.08,843.01,0.273,0.061,279.85,0.79
08/09/2020 06:09:00.000000,24.98,71.02,843.02,0.271,0.058,253.15,0.61
08/09/2020 06:10:01.000000,24.99,70.95,843.0,0.273,0.061,212.89,0.61
08/09/2020 06:11:02.000000,24.56,70.9,843.04,0.271,0.058,209.99,0.56
08/09/2020 06:12:02.000000,24.82,70.84,843.01,0.269,0.055,232.27,0.75
08/09/2020 06:13:02.000000,24.73,70.81,843.0,0.271,0.058,224.43,0.76
08/09/2020 06:14:01.000000,24.64,70.75,842.98,0.271,0.058,181.4,0.56
08/09/2020 06:15:01.000000,24.32,70.7,843.0,0.269,0.055,178.69,0.53
08/09/2020 06:16:01.000000,24.18,70.65,843.01,0.27,0.057,171.47,0.42
08/09/2020 06:17:01.000000,24.09,70.59,843.01,0.268,0.054,154.76,0.36
08/09/2020 06:18:02.000000,24.11,70.54,843.01,0.268,0.054,165.08,0.51
08/09/2020 06:19:00.000000,24.14,70.52,843.01,0.269,0.055,168.62,0.65
08/09/2020 06:20:00.000000,24.23,70.54,843.02,0.267,0.053,163.19,0.78
08/09/2020 06:21:01.000000,24.22,70.52,843.02,0.267,0.053,165.98,0.84
08/09/2020 06:22:01.000000,24.18,70.52,843.03,0.269,0.055,157.69,0.81
08/09/2020 06:23:01.000000,24.18,70.5,843.0,0.269,0.055,161.04,0.48
08/09/2020 06:24:02.000000,24.13,70.47,843.01,0.268,0.054,211.64,0.1
08/09/2020 06:25:00.000000,24.14,70.45,843.01,0.267,0.053,179.15,0.18
08/09/2020 06:26:00.000000,24.07,70.41,843.01,0.267,0.053,135.05,0.14
08/09/2020 06:27:02.000000,24.28,70.36,843.0,0.268,0.054,137.87,0.47
08/09/2020 06:28:02.000000,24.51,70.32,843.03,0.265,0.05,160.22,0.49
08/09/2020 06:29:01.000000,24.51,70.27,843.01,0.267,0.053,173.46,0.35
08/09/2020 06:30:01.000000,24.48,70.21,843.01,0.267,0.053,169.9,0.35
08/09/2020 06:31:02.000000,24.64,70.16,842.99,0.267,0.053,161.05,0.51
08/09/2020 06:32:03.000000,24.85,70.11,842.98,0.266,0.051,170.54,0.42
08/09/2020 06:33:00.000000,24.98,70.05,843.01,0.266,0.051,179.88,0.44
08/09/2020 06:34:00.000000,25.13,70.0,843.04,0.265,0.05,176.34,0.52
08/09/2020 06:35:01.000000,25.46,69.94,843.01,0.268,0.054,163.02,0.44
08/09/2020 06:36:00.000000,25.72,69.89,843.02,0.265,0.05,157.81,0.44
08/09/2020 06:37:01.000000,25.87,69.82,843.0,0.266,0.051,165.98,0.68
08/09/2020 06:38:02.000000,25.85,69.75,842.95,0.265,0.05,167.19,0.55
08/09/2020 06:39:01.000000,25.88,69.71,842.99,0.263,0.047,187.87,0.46
08/09/2020 06:40:01.000000,25.92,69.66,843.04,0.265,0.05,188.25,0.54
08/09/2020 06:41:00.000000,26.0,69.62,843.05,0.263,0.047,173.38,0.57
08/09/2020 06:42:00.000000,26.1,69.58,843.07,0.264,0.048,163.16,0.65
08/09/2020 06:43:01.000000,26.08,69.55,843.04,0.264,0.048,177.2,0.75
08/09/2020 06:44:01.000000,26.2,69.51,843.09,0.264,0.048,189.98,0.6
08/09/2020 06:45:02.000000,26.12,69.48,843.06,0.263,0.047,178.46,0.71
08/09/2020 06:46:02.000000,26.11,69.46,843.08,0.262,0.045,168.37,0.75
08/09/2020 06:47:02.000000,26.05,69.46,843.1,0.261,0.044,162.63,0.86
08/09/2020 06:48:02.000000,26.0,69.44,843.06,0.262,0.045,175.66,0.83
08/09/2020 06:49:02.000000,25.92,69.46,843.06,0.262,0.045,168.95,0.85
08/09/2020 06:50:01.000000,25.87,69.44,843.04,0.262,0.045,151.7,0.61
08/09/2020 06:51:01.000000,25.89,69.48,843.05,0.261,0.044,167.45,0.82
08/09/2020 06:52:00.000000,25.89,69.48,843.04,0.261,0.044,179.06,0.68
08/09/2020 06:53:00.000000,25.95,69.49,843.05,0.263,0.047,177.49,0.87
08/09/2020 06:54:02.000000,26.03,69.51,843.05,0.261,0.044,148.24,0.63
08/09/2020 06:55:01.000000,26.12,69.53,843.03,0.26,0.042,188.91,0.71
08/09/2020 06:56:01.000000,26.17,69.53,843.06,0.262,0.045,177.95,0.8
08/09/2020 06:57:00.000000,26.15,69.57,843.04,0.262,0.045,170.46,0.71
08/09/2020 06:58:01.000000,26.14,69.57,843.0,0.262,0.045,171.34,0.59
08/09/2020 06:59:02.000000,26.17,69.57,843.01,0.263,0.047,171.14,0.66
08/09/2020 07:00:01.000000,26.23,69.62,842.98,0.261,0.044,179.21,0.64
08/09/2020 07:01:01.000000,26.14,69.8,842.94,0.262,0.045,178.76,0.7
08/09/2020 07:02:00.000000,26.06,69.85,842.94,0.263,0.047,172.82,0.63
08/09/2020 07:03:01.000000,26.03,69.87,842.96,0.265,0.05,170.74,0.75
08/09/2020 07:04:01.000000,25.95,69.94,842.96,0.263,0.047,169.12,0.64
08/09/2020 07:05:02.000000,25.95,69.93,842.98,0.264,0.048,182.14,0.67
08/09/2020 07:06:00.000000,25.92,69.91,842.94,0.264,0.048,185.73,0.43
08/09/2020 07:07:00.000000,26.02,69.85,842.94,0.264,0.048,191.24,0.8
08/09/2020 07:08:02.000000,26.02,69.84,842.97,0.263,0.047,184.57,0.76
08/09/2020 07:09:01.000000,26.0,69.78,842.99,0.262,0.045,175.03,0.55
08/09/2020 07:10:01.000000,25.98,69.75,843.0,0.262,0.045,166.56,0.68
08/09/2020 07:11:02.000000,25.97,69.69,842.96,0.263,0.047,176.89,0.7
08/09/2020 07:12:02.000000,26.01,69.64,842.98,0.261,0.044,177.91,0.67
08/09/2020 07:13:01.000000,26.11,69.6,842.96,0.263,0.047,187.82,0.69
08/09/2020 07:14:02.000000,26.14,69.58,842.97,0.262,0.045,173.02,0.81
08/09/2020 07:15:01.000000,26.16,69.55,843.0,0.262,0.045,181.2,0.68
08/09/2020 07:16:02.000000,26.19,69.53,843.01,0.261,0.044,181.08,0.7
08/09/2020 07:17:02.000000,26.2,69.49,843.04,0.261,0.044,177.21,0.62
08/09/2020 07:18:01.000000,26.25,69.46,843.06,0.261,0.044,189.55,0.78
08/09/2020 07:19:02.000000,26.25,69.44,843.02,0.26,0.042,214.93,0.65
08/09/2020 07:20:02.000000,26.26,69.4,843.03,0.261,0.044,184.12,0.51
08/09/2020 07:21:02.000000,26.24,69.37,843.01,0.261,0.044,170.25,0.5
08/09/2020 07:22:01.000000,26.15,69.33,843.03,0.26,0.042,173.8,0.34
08/09/2020 07:23:01.000000,26.12,69.35,843.0,0.26,0.042,190.29,0.4
08/09/2020 07:24:01.000000,26.13,69.31,843.01,0.26,0.042,185.3,0.56
08/09/2020 07:25:01.000000,26.23,69.24,843.01,0.261,0.044,175.34,0.67
08/09/2020 07:26:01.000000,26.24,69.17,842.96,0.26,0.042,188.83,0.82
08/09/2020 07:27:01.000000,26.26,69.12,842.99,0.259,0.041,185.29,1.04
08/09/2020 07:28:01.000000,26.32,69.08,843.01,0.259,0.041,183.69,1.04
08/09/2020 07:29:00.000000,26.31,69.04,843.02,0.258,0.039,179.2,0.95
08/09/2020 07:30:02.000000,26.43,69.01,842.98,0.26,0.042,192.15,0.96
08/09/2020 07:31:02.000000,26.52,69.01,842.98,0.258,0.039,193.29,0.85
08/09/2020 07:32:02.000000,26.52,68.99,843.01,0.258,0.039,188.07,0.84
08/09/2020 07:33:02.000000,26.52,68.95,843.0,0.257,0.038,182.72,0.71
08/09/2020 07:34:01.000000,26.33,68.95,842.98,0.258,0.039,186.37,1.24
08/09/2020 07:35:00.000000,26.3,68.94,843.01,0.258,0.039,181.57,0.82
08/09/2020 07:36:02.000000,26.32,68.94,843.02,0.258,0.039,180.94,0.7
08/09/2020 07:37:02.000000,26.1,68.94,842.97,0.257,0.038,192.18,1.31
08/09/2020 07:38:00.000000,26.17,68.94,842.97,0.257,0.038,185.98,1.15
08/09/2020 07:39:01.000000,26.32,68.95,842.94,0.257,0.038,195.86,1.02
08/09/2020 07:40:00.000000,26.12,68.97,842.96,0.257,0.038,184.89,1.02
08/09/2020 07:41:00.000000,25.74,68.99,842.96,0.256,0.036,182.78,1.07
08/09/2020 07:42:02.000000,26.04,68.99,842.95,0.258,0.039,200.04,0.66
08/09/2020 07:43:01.000000,26.16,69.01,842.95,0.257,0.038,202.82,0.92
08/09/2020 07:44:01.000000,26.04,69.01,842.94,0.257,0.038,200.16,0.74
08/09/2020 07:45:00.000000,25.98,69.03,842.91,0.258,0.039,179.34,0.72
08/09/2020 07:46:01.000000,25.97,69.01,842.94,0.257,0.038,186.3,1.0
08/09/2020 07:47:01.000000,26.01,69.03,842.9,0.257,0.038,191.05,0.95
08/09/2020 07:48:01.000000,26.03,69.03,842.91,0.259,0.041,187.98,1.03
08/09/2020 07:49:02.000000,26.0,69.03,842.93,0.258,0.039,186.39,1.01
08/09/2020 07:50:01.000000,26.04,69.03,842.9,0.258,0.039,178.05,1.01
08/09/2020 07:51:01.000000,25.97,69.01,842.91,0.258,0.039,182.19,0.94
08/09/2020 07:52:00.000000,26.11,68.99,842.88,0.258,0.039,186.69,1.02
08/09/2020 07:53:01.000000,26.06,68.99,842.89,0.259,0.041,183.92,1.05
08/09/2020 07:54:02.000000,26.13,68.99,842.86,0.259,0.041,187.88,0.93
08/09/2020 07:55:00.000000,26.23,68.99,842.87,0.259,0.041,189.99,0.84
08/09/2020 07:56:01.000000,26.21,68.97,842.88,0.259,0.041,189.65,0.99
08/09/2020 07:57:01.000000,26.36,68.95,842.85,0.26,0.042,190.07,0.82
08/09/2020 07:58:01.000000,26.2,68.94,842.89,0.259,0.041,160.28,0.74
08/09/2020 07:59:01.000000,26.15,68.9,842.88,0.259,0.041,180.74,0.86
08/09/2020 08:00:02.000000,26.56,68.94,842.86,0.258,0.039,201.53,1.0
08/09/2020 08:01:01.000000,26.43,69.1,842.83,0.259,0.041,186.86,0.89
08/09/2020 08:02:02.000000,26.25,69.13,842.82,0.26,0.042,192.61,1.02
08/09/2020 08:03:02.000000,26.35,69.13,842.84,0.259,0.041,189.83,1.37
08/09/2020 08:04:02.000000,26.09,69.1,842.84,0.259,0.041,171.68,1.22
08/09/2020 08:05:01.000000,26.23,69.06,842.83,0.259,0.041,197.85,1.33
08/09/2020 08:06:00.000000,26.35,69.06,842.87,0.259,0.041,181.23,1.17
08/09/2020 08:07:02.000000,26.15,69.06,842.84,0.259,0.041,182.6,1.07
08/09/2020 08:08:01.000000,26.1,69.06,842.82,0.259,0.041,175.99,0.94
08/09/2020 08:09:01.000000,26.14,69.06,842.83,0.259,0.041,193.83,1.14
08/09/2020 08:10:02.000000,26.23,69.04,842.84,0.259,0.041,185.79,1.08
08/09/2020 08:11:00.000000,26.2,69.04,842.84,0.259,0.041,171.99,0.83
08/09/2020 08:12:00.000000,26.21,69.04,842.85,0.259,0.041,184.39,0.92
08/09/2020 08:13:01.000000,26.22,69.04,842.88,0.259,0.041,189.74,0.97
08/09/2020 08:14:01.000000,26.53,69.04,842.88,0.259,0.041,185.61,1.06
08/09/2020 08:15:01.000000,26.5,69.01,842.86,0.259,0.041,187.46,1.06
08/09/2020 08:16:00.000000,26.38,69.01,842.86,0.259,0.041,184.39,1.24
08/09/2020 08:17:01.000000,26.41,69.01,842.86,0.26,0.042,183.47,1.3
08/09/2020 08:18:01.000000,26.35,69.03,842.87,0.258,0.039,181.74,1.22
08/09/2020 08:19:01.000000,26.29,69.01,842.85,0.258,0.039,185.51,1.43
08/09/2020 08:20:01.000000,26.24,69.03,842.88,0.257,0.038,182.1,1.31
08/09/2020 08:21:00.000000,26.19,69.06,842.9,0.258,0.039,185.58,1.61
08/09/2020 08:22:01.000000,26.12,69.08,842.86,0.26,0.042,183.62,1.03
08/09/2020 08:23:02.000000,26.03,69.08,842.85,0.258,0.039,176.95,0.99
08/09/2020 08:24:01.000000,25.95,69.1,842.89,0.26,0.042,186.82,1.13
08/09/2020 08:25:02.000000,25.73,69.13,842.84,0.258,0.039,188.71,1.57
08/09/2020 08:26:01.000000,25.8,69.17,842.88,0.259,0.041,187.95,1.41
08/09/2020 08:27:01.000000,25.59,69.21,842.89,0.259,0.041,182.28,1.27
08/09/2020 08:28:03.000000,25.48,69.21,842.85,0.26,0.042,180.94,1.73
08/09/2020 08:29:01.000000,25.39,69.22,842.85,0.258,0.039,187.1,1.71
08/09/2020 08:30:00.000000,25.46,69.26,842.82,0.259,0.041,187.32,1.27
08/09/2020 08:31:01.000000,25.47,69.3,842.81,0.26,0.042,184.97,1.46
08/09/2020 08:32:00.000000,25.25,69.33,842.82,0.26,0.042,186.29,1.66
08/09/2020 08:33:01.000000,25.16,69.37,842.86,0.26,0.042,183.8,1.34
08/09/2020 08:34:02.000000,25.31,69.4,842.9,0.26,0.042,182.03,1.18
08/09/2020 08:35:02.000000,25.13,69.42,842.84,0.26,0.042,177.95,1.38
08/09/2020 08:36:00.000000,25.19,69.46,842.9,0.261,0.044,189.51,1.46
08/09/2020 08:37:01.000000,25.31,69.48,842.89,0.261,0.044,178.59,0.96
08/09/2020 08:38:01.000000,25.11,69.48,842.87,0.261,0.044,180.42,1.49
08/09/2020 08:39:01.000000,24.94,69.49,842.89,0.262,0.045,174.81,1.65
08/09/2020 08:40:01.000000,25.13,69.49,842.91,0.261,0.044,189.18,1.24
08/09/2020 08:41:02.000000,25.01,69.53,842.87,0.261,0.044,177.63,1.11
08/09/2020 08:42:01.000000,25.03,69.58,842.9,0.261,0.044,172.11,1.56
08/09/2020 08:43:01.000000,25.03,69.6,842.93,0.262,0.045,182.06,1.64
08/09/2020 08:44:02.000000,25.1,69.6,842.95,0.261,0.044,188.59,1.43
08/09/2020 08:45:02.000000,25.09,69.6,842.97,0.262,0.045,183.04,1.16
08/09/2020 08:46:01.000000,25.05,69.62,842.95,0.262,0.045,172.42,0.87
08/09/2020 08:47:01.000000,25.08,69.6,842.97,0.26,0.042,177.49,0.82
08/09/2020 08:48:03.000000,25.19,69.58,842.96,0.262,0.045,185.74,1.28
08/09/2020 08:49:03.000000,25.17,69.58,843.0,0.263,0.047,186.27,1.12
08/09/2020 08:50:02.000000,25.41,69.55,843.0,0.262,0.045,187.75,1.33
08/09/2020 08:51:02.000000,25.37,69.55,843.03,0.262,0.045,189.34,1.19
08/09/2020 08:52:02.000000,25.54,69.51,843.06,0.262,0.045,192.04,1.15
08/09/2020 08:53:01.000000,25.47,69.48,843.05,0.26,0.042,187.15,0.91
08/09/2020 08:54:00.000000,25.47,69.46,843.06,0.26,0.042,177.7,1.01
08/09/2020 08:55:01.000000,25.44,69.4,843.09,0.26,0.042,188.38,1.05
08/09/2020 08:56:02.000000,25.48,69.37,843.12,0.261,0.044,183.59,0.73
08/09/2020 08:57:01.000000,25.5,69.31,843.13,0.261,0.044,193.66,0.71
08/09/2020 08:58:02.000000,25.49,69.24,843.17,0.259,0.041,178.2,0.3
08/09/2020 08:59:03.000000,25.79,69.17,843.22,0.259,0.041,303.09,0.05
08/09/2020 09:00:01.000000,25.95,69.13,843.27,0.259,0.041,320.49,0.18
08/09/2020 09:01:02.000000,25.92,69.21,843.33,0.258,0.039,337.44,0.48
08/09/2020 09:02:02.000000,25.8,69.24,843.29,0.259,0.041,357.31,0.58
08/09/2020 09:03:02.000000,25.68,69.17,843.33,0.258,0.039,349.61,0.6
08/09/2020 09:04:01.000000,25.81,69.06,843.29,0.261,0.044,3.86,0.53
08/09/2020 09:05:02.000000,25.83,68.94,843.25,0.262,0.045,62.22,0.27
08/09/2020 09:06:01.000000,25.93,68.83,843.26,0.26,0.042,155.55,0.56
08/09/2020 09:07:00.000000,26.04,68.7,843.22,0.26,0.042,181.81,0.82
08/09/2020 09:08:02.000000,26.25,68.59,843.2,0.258,0.039,183.72,0.78
08/09/2020 09:09:02.000000,26.47,68.49,843.27,0.256,0.036,175.47,0.36
08/09/2020 09:10:02.000000,26.56,68.36,843.31,0.256,0.036,195.66,0.19
08/09/2020 09:11:02.000000,26.84,68.22,843.29,0.255,0.035,15.15,0.42
08/09/2020 09:12:00.000000,27.16,68.11,843.34,0.255,0.035,3.13,0.59
08/09/2020 09:13:01.000000,27.37,68.0,843.33,0.256,0.036,9.81,0.69
08/09/2020 09:14:01.000000,27.46,67.91,843.31,0.255,0.035,12.1,0.24
08/09/2020 09:15:01.000000,27.31,67.8,843.26,0.255,0.035,179.82,0.25
08/09/2020 09:16:02.000000,27.51,67.69,843.23,0.253,0.032,181.71,0.85
08/09/2020 09:17:01.000000,27.72,67.6,843.21,0.251,0.029,176.57,0.89
08/09/2020 09:18:01.000000,28.03,67.55,843.19,0.25,0.028,172.25,0.79
08/09/2020 09:19:00.000000,28.08,67.55,843.2,0.251,0.029,167.42,0.8
08/09/2020 09:20:02.000000,27.95,67.48,843.21,0.251,0.029,170.51,0.54
08/09/2020 09:21:01.000000,27.94,67.39,843.22,0.25,0.028,171.62,0.56
08/09/2020 09:22:02.000000,27.97,67.3,843.2,0.251,0.029,168.38,0.9
08/09/2020 09:23:01.000000,28.04,67.23,843.23,0.251,0.029,169.33,0.7
08/09/2020 09:24:01.000000,27.99,67.14,843.24,0.249,0.026,170.01,1.27
08/09/2020 09:25:02.000000,28.0,67.08,843.22,0.25,0.028,178.86,0.66
08/09/2020 09:26:02.000000,28.09,67.05,843.23,0.248,0.025,166.47,0.75
08/09/2020 09:27:00.000000,28.1,66.99,843.23,0.249,0.026,165.19,0.89
08/09/2020 09:28:00.000000,28.05,66.97,843.24,0.248,0.025,168.6,0.78
08/09/2020 09:29:01.000000,28.04,67.05,843.25,0.248,0.025,179.74,0.88
08/09/2020 09:30:01.000000,28.04,67.06,843.24,0.248,0.025,179.85,1.1
08/09/2020 09:31:02.000000,28.23,67.05,843.23,0.249,0.026,181.83,1.01
08/09/2020 09:32:01.000000,28.12,67.06,843.22,0.249,0.026,177.19,1.23
08/09/2020 09:33:00.000000,28.14,67.06,843.23,0.249,0.026,167.44,1.12
08/09/2020 09:34:02.000000,28.19,67.08,843.23,0.251,0.029,168.17,1.26
08/09/2020 09:35:00.000000,28.17,67.1,843.24,0.248,0.025,167.92,0.99
08/09/2020 09:36:02.000000,28.21,67.12,843.22,0.248,0.025,169.28,1.11
08/09/2020 09:37:00.000000,28.14,67.17,843.25,0.248,0.025,187.25,0.91
08/09/2020 09:38:01.000000,28.32,67.19,843.25,0.248,0.025,182.85,1.01
08/09/2020 09:39:01.000000,28.2,67.24,843.22,0.249,0.026,169.1,1.03
08/09/2020 09:40:01.000000,28.17,67.26,843.22,0.248,0.025,176.33,1.11
08/09/2020 09:41:00.000000,28.27,67.3,843.25,0.25,0.028,191.92,1.27
08/09/2020 09:42:01.000000,28.26,67.37,843.28,0.25,0.028,182.46,1.44
08/09/2020 09:43:00.000000,28.33,67.39,843.27,0.249,0.026,185.41,1.01
08/09/2020 09:44:01.000000,28.24,67.42,843.26,0.248,0.025,178.84,1.39
08/09/2020 09:45:01.000000,28.18,67.48,843.25,0.251,0.029,188.75,1.29
08/09/2020 09:46:00.000000,28.07,67.69,843.28,0.251,0.029,181.88,1.1
08/09/2020 09:47:01.000000,27.86,67.84,843.26,0.252,0.03,176.43,1.08
08/09/2020 09:48:01.000000,27.83,67.87,843.28,0.251,0.029,184.0,1.01
08/09/2020 09:49:01.000000,28.06,67.89,843.27,0.251,0.029,192.41,1.27
08/09/2020 09:50:01.000000,27.98,67.89,843.28,0.252,0.03,184.76,1.1
08/09/2020 09:51:00.000000,27.93,67.89,843.27,0.252,0.03,194.45,1.4
08/09/2020 09:52:01.000000,27.83,67.87,843.27,0.251,0.029,182.44,1.33
08/09/2020 09:53:01.000000,27.84,67.89,843.25,0.252,0.03,179.25,1.14
08/09/2020 09:54:00.000000,27.92,67.87,843.27,0.252,0.03,186.41,1.14
08/09/2020 09:55:02.000000,27.82,67.87,843.27,0.251,0.029,182.89,1.19
08/09/2020 09:56:01.000000,27.88,67.87,843.3,0.252,0.03,187.28,1.24
08/09/2020 09:57:01.000000,27.84,67.87,843.3,0.251,0.029,194.62,1.65
08/09/2020 09:58:02.000000,27.8,67.95,843.27,0.251,0.029,187.89,1.0
08/09/2020 09:59:01.000000,27.69,68.0,843.25,0.252,0.03,175.99,1.13
08/09/2020 10:00:27.000000,27.77,68.02,843.31,0.252,0.03,190.76,1.25
08/09/2020 10:01:01.000000,28.02,68.13,843.3,0.253,0.032,195.03,1.1
08/09/2020 10:02:02.000000,27.83,68.14,843.28,0.253,0.032,192.78,0.99
08/09/2020 10:03:00.000000,27.69,68.11,843.26,0.252,0.03,184.68,0.96
08/09/2020 10:04:02.000000,27.8,68.07,843.3,0.253,0.032,197.43,0.97
08/09/2020 10:05:01.000000,27.89,68.0,843.32,0.253,0.032,199.6,0.78
08/09/2020 10:06:00.000000,28.09,67.96,843.31,0.253,0.032,216.94,1.01
08/09/2020 10:07:02.000000,28.0,67.89,843.3,0.253,0.032,195.62,0.97
08/09/2020 10:08:00.000000,27.85,67.86,843.31,0.251,0.029,199.81,0.77
08/09/2020 10:09:00.000000,27.83,67.82,843.33,0.252,0.03,189.62,0.79
08/09/2020 10:10:00.000000,27.93,67.75,843.29,0.251,0.029,191.56,0.78
08/09/2020 10:11:01.000000,27.86,67.69,843.31,0.252,0.03,176.49,0.7
08/09/2020 10:12:01.000000,27.84,67.62,843.29,0.25,0.028,188.39,0.73
08/09/2020 10:13:01.000000,27.96,67.55,843.32,0.251,0.029,187.92,0.7
08/09/2020 10:14:00.000000,27.84,67.48,843.32,0.249,0.026,174.29,0.72
08/09/2020 10:15:01.000000,27.75,67.42,843.31,0.249,0.026,182.81,0.71
08/09/2020 10:16:00.000000,27.77,67.37,843.3,0.249,0.026,185.52,0.84
08/09/2020 10:17:01.000000,27.56,67.33,843.32,0.247,0.023,190.81,1.16
08/09/2020 10:18:01.000000,27.76,67.3,843.34,0.249,0.026,188.87,0.91
08/09/2020 10:19:01.000000,27.45,67.26,843.35,0.248,0.025,176.72,1.04
08/09/2020 10:20:01.000000,27.52,67.23,843.33,0.249,0.026,183.13,0.69
08/09/2020 10:21:02.000000,27.44,67.19,843.33,0.248,0.025,193.16,0.83
08/09/2020 10:22:02.000000,27.39,67.17,843.35,0.249,0.026,197.87,0.78
08/09/2020 10:23:00.000000,27.29,67.15,843.35,0.248,0.025,202.36,0.95
08/09/2020 10:24:01.000000,27.28,67.14,843.35,0.248,0.025,178.59,0.68
08/09/2020 10:25:01.000000,27.24,67.12,843.37,0.247,0.023,193.54,0.75
08/09/2020 10:26:00.000000,27.14,67.1,843.39,0.249,0.026,185.26,0.73
08/09/2020 10:27:02.000000,26.96,67.08,843.37,0.247,0.023,164.88,0.71
08/09/2020 10:28:01.000000,26.89,67.06,843.41,0.247,0.023,191.04,0.7
08/09/2020 10:29:02.000000,26.87,67.05,843.43,0.247,0.023,189.22,0.87
08/09/2020 10:30:00.000000,26.87,67.01,843.41,0.247,0.023,191.78,0.97
08/09/2020 10:31:02.000000,26.83,67.03,843.41,0.247,0.023,193.27,0.98
08/09/2020 10:32:01.000000,26.73,67.06,843.39,0.248,0.025,188.41,0.75
08/09/2020 10:33:01.000000,26.7,67.08,843.37,0.247,0.023,192.44,1.23
08/09/2020 10:34:02.000000,26.66,67.08,843.39,0.246,0.022,184.38,1.1
08/09/2020 10:35:01.000000,26.49,67.06,843.39,0.248,0.025,188.39,1.31
08/09/2020 10:36:00.000000,26.63,67.06,843.37,0.247,0.023,182.58,0.88
08/09/2020 10:37:00.000000,26.35,67.08,843.34,0.248,0.025,194.73,1.28
08/09/2020 10:38:02.000000,26.1,67.1,843.37,0.248,0.025,181.51,1.28
08/09/2020 10:39:01.000000,26.21,67.1,843.33,0.248,0.025,184.97,1.74
08/09/2020 10:40:02.000000,26.36,67.15,843.35,0.247,0.023,192.97,1.27
08/09/2020 10:41:00.000000,26.28,67.23,843.39,0.248,0.025,199.76,1.56
08/09/2020 10:42:00.000000,26.18,67.28,843.37,0.247,0.023,193.32,1.35
08/09/2020 10:43:01.000000,26.13,67.37,843.35,0.247,0.023,190.44,1.43
08/09/2020 10:44:00.000000,25.9,67.59,843.34,0.249,0.026,194.63,1.22
08/09/2020 10:45:01.000000,25.64,67.75,843.38,0.249,0.026,186.72,1.2
08/09/2020 10:46:02.000000,25.89,67.77,843.35,0.25,0.028,196.19,1.66
08/09/2020 10:47:01.000000,26.04,67.8,843.38,0.252,0.03,206.91,1.66
08/09/2020 10:48:02.000000,25.75,67.86,843.39,0.248,0.025,193.72,1.66
08/09/2020 10:49:01.000000,25.71,67.93,843.36,0.251,0.029,199.08,1.49
08/09/2020 10:50:02.000000,25.82,67.96,843.37,0.251,0.029,204.05,1.44
08/09/2020 10:51:01.000000,25.67,67.96,843.34,0.251,0.029,202.81,2.25
08/09/2020 10:52:02.000000,26.04,68.0,843.34,0.251,0.029,206.88,1.63
08/09/2020 10:53:00.000000,25.8,68.04,843.35,0.25,0.028,197.14,1.64
08/09/2020 10:54:01.000000,25.89,68.09,843.36,0.251,0.029,202.22,1.52
08/09/2020 10:55:01.000000,25.78,68.13,843.37,0.251,0.029,195.7,1.55
08/09/2020 10:56:02.000000,25.77,68.14,843.4,0.252,0.03,206.06,1.66
08/09/2020 10:57:01.000000,25.95,68.18,843.39,0.252,0.03,199.31,1.44
08/09/2020 10:58:00.000000,25.76,68.18,843.38,0.252,0.03,203.11,1.87
08/09/2020 10:59:02.000000,25.65,68.18,843.4,0.252,0.03,193.48,1.36
