InstrumentName, Swansea (DEH) B,,
04/04/2018 00:19:40.093333,4.24,10.0,56.0
04/04/2018 00:23:40.056666,3.16,10.0,57.0
04/04/2018 00:26:20.120000,3.0,10.0,57.0
04/04/2018 00:29:00.183333,7.74,10.0,56.0
04/04/2018 00:31:40.043333,6.03,10.0,56.0
04/04/2018 00:35:40.400000,6.11,10.0,56.0
04/04/2018 00:38:20.343333,6.37,11.0,56.0
04/04/2018 00:41:00.123333,6.95,11.0,55.0
04/04/2018 00:43:40.290000,7.34,11.0,55.0
04/04/2018 00:46:20.616666,6.91,11.0,55.0
04/04/2018 00:50:20.463333,4.05,11.0,54.0
04/04/2018 00:53:00.260000,4.68,11.0,53.0
04/04/2018 00:55:40.086666,4.85,11.0,53.0
04/04/2018 00:59:40.123333,7.58,11.0,54.0
04/04/2018 01:01:00.156666,5.71,12.0,53.0
04/04/2018 01:05:00.223333,4.67,11.0,53.0
04/04/2018 01:07:40.490000,2.92,11.0,53.0
04/04/2018 01:10:20.313333,5.05,12.0,52.0
04/04/2018 01:14:20.240000,4.94,12.0,52.0
04/04/2018 01:17:00.126666,4.87,12.0,51.0
04/04/2018 01:19:40.263333,5.16,12.0,51.0
04/04/2018 01:22:20.520000,4.32,12.0,51.0
04/04/2018 01:26:20.576666,1.86,13.0,50.0
04/04/2018 01:29:00.396666,2.79,13.0,50.0
04/04/2018 01:31:40.080000,0.51,13.0,50.0
04/04/2018 01:35:40.266666,2.22,13.0,50.0
04/04/2018 01:37:00.386666,1.71,13.0,50.0
04/04/2018 01:41:00.546666,5.74,13.0,49.0
04/04/2018 01:43:40.366666,1.37,13.0,49.0
04/04/2018 01:46:20.160000,0.83,14.0,49.0
04/04/2018 01:50:20.396666,0.66,14.0,49.0
04/04/2018 01:53:00.596666,1.78,14.0,49.0
04/04/2018 01:55:40.156666,0.76,14.0,49.0
04/04/2018 01:59:40.220000,0.87,14.0,48.0
04/04/2018 02:02:20.076666,1.16,14.0,48.0
04/04/2018 02:05:00.716666,0.76,14.0,48.0
04/04/2018 02:07:40.476666,0.44,14.0,48.0
04/04/2018 02:10:20.090000,0.54,15.0,48.0
04/04/2018 02:14:20.166666,0.53,15.0,48.0
04/04/2018 02:17:00.670000,0.91,15.0,48.0
04/04/2018 02:19:40.606666,0.29,15.0,48.0
04/04/2018 02:22:20.493333,0.38,15.0,48.0
04/04/2018 02:26:20.286666,0.36,15.0,47.0
04/04/2018 02:29:00.186666,0.66,15.0,47.0
04/04/2018 02:31:40.223333,5.08,15.0,47.0
04/04/2018 02:35:40.496666,1.49,15.0,47.0
04/04/2018 02:37:00.240000,0.18,15.0,47.0
04/04/2018 02:41:00.446666,0.7,15.0,47.0
04/04/2018 02:43:40.490000,0.95,15.0,47.0
04/04/2018 02:47:40.440000,0.19,16.0,47.0
04/04/2018 02:50:20.310000,0.65,16.0,47.0
04/04/2018 02:53:00.566666,0.89,16.0,47.0
04/04/2018 02:55:40.386666,2.26,16.0,47.0
04/04/2018 02:59:40.526666,0.68,16.0,47.0
04/04/2018 03:02:20.483333,0.53,16.0,47.0
04/04/2018 03:05:00.413333,0.29,16.0,46.0
04/04/2018 03:07:40.523333,0.08,16.0,46.0
04/04/2018 03:10:20.636666,0.54,16.0,47.0
04/04/2018 03:14:20.220000,0.62,16.0,46.0
04/04/2018 03:17:00.136666,0.69,16.0,46.0
04/04/2018 03:19:40.093333,0.74,16.0,46.0
04/04/2018 03:23:40.096666,0.34,16.0,46.0
04/04/2018 03:26:20.240000,0.17,16.0,46.0
04/04/2018 03:29:00.190000,0.95,16.0,46.0
04/04/2018 03:31:40.963333,0.7,16.0,46.0
04/04/2018 03:35:40.373333,1.05,16.0,46.0
04/04/2018 03:38:20.450000,0.29,16.0,46.0
04/04/2018 03:41:00.400000,1.14,16.0,46.0
04/04/2018 03:43:40.423333,2.95,16.0,46.0
04/04/2018 03:46:20.740000,1.66,16.0,46.0
04/04/2018 03:50:20.280000,2.43,16.0,46.0
04/04/2018 03:53:00.466666,1.47,16.0,46.0
04/04/2018 03:55:40.126666,1.0,16.0,46.0
04/04/2018 03:59:40.370000,1.15,16.0,46.0
04/04/2018 04:02:20.190000,1.16,16.0,46.0
04/04/2018 04:05:00.390000,1.32,16.0,46.0
04/04/2018 04:07:40.176666,5.13,16.0,46.0
04/04/2018 04:10:20.516666,2.27,16.0,46.0
04/04/2018 04:14:20.143333,0.95,15.0,46.0
04/04/2018 04:17:00.256666,0.81,15.0,46.0
04/04/2018 04:19:40.670000,0.56,15.0,46.0
04/04/2018 04:22:20.586666,2.43,15.0,46.0
04/04/2018 04:26:20.130000,1.64,16.0,45.0
04/04/2018 04:29:00.403333,0.53,16.0,46.0
04/04/2018 04:31:40.176666,0.97,16.0,46.0
04/04/2018 04:35:40.593333,0.34,16.0,45.0
04/04/2018 04:37:00.240000,1.0,16.0,46.0
04/04/2018 04:41:00.210000,1.19,16.0,46.0
04/04/2018 04:43:40.326666,0.95,16.0,45.0
04/04/2018 04:47:40.253333,1.03,16.0,45.0
04/04/2018 04:50:20.216666,2.37,17.0,45.0
04/04/2018 04:53:00.180000,1.21,16.0,46.0
04/04/2018 04:55:40.240000,1.08,17.0,45.0
04/04/2018 04:59:40.136666,1.39,17.0,45.0
04/04/2018 05:02:20.063333,0.74,17.0,45.0
04/04/2018 05:05:00.296666,1.7,17.0,45.0
04/04/2018 05:07:40.193333,1.0,18.0,46.0
04/04/2018 05:10:20.106666,0.76,18.0,46.0
04/04/2018 05:14:20.150000,0.95,18.0,46.0
04/04/2018 05:17:05.000000,0.05,18.0,46.0
04/04/2018 05:19:40.466666,0.47,19.0,45.0
04/04/2018 05:22:20.356666,0.5,19.0,45.0
04/04/2018 05:26:20.486666,0.78,20.0,46.0
04/04/2018 05:29:00.376666,0.65,20.0,46.0
04/04/2018 05:31:40.246666,0.11,20.0,46.0
04/04/2018 05:35:40.156666,0.5,21.0,46.0
04/04/2018 05:37:00.426666,0.15,21.0,46.0
04/04/2018 05:41:00.373333,1.16,21.0,45.0
04/04/2018 05:43:40.363333,0.69,21.0,46.0
04/04/2018 05:46:20.516666,0.44,21.0,46.0
04/04/2018 05:50:20.546666,0.08,22.0,46.0
04/04/2018 05:53:00.336666,0.3,22.0,46.0
04/04/2018 05:55:40.636666,0.47,22.0,46.0
04/04/2018 05:59:40.470000,0.26,23.0,46.0
04/04/2018 06:01:00.593333,0.08,23.0,46.0
04/04/2018 06:05:00.603333,0.5,23.0,46.0
04/04/2018 06:07:40.556666,0.08,23.0,46.0
04/04/2018 06:10:20.153333,0.57,23.0,46.0
04/04/2018 06:14:20.120000,0.46,23.0,46.0
04/04/2018 06:17:00.106666,0.28,23.0,46.0
04/04/2018 06:19:40.270000,0.45,24.0,46.0
04/04/2018 06:23:40.266666,0.25,24.0,45.0
04/04/2018 06:26:20.220000,1.0,24.0,45.0
04/04/2018 06:29:00.173333,0.81,24.0,45.0
04/04/2018 06:31:40.110000,0.25,24.0,45.0
04/04/2018 06:35:40.143333,0.63,25.0,45.0
04/04/2018 06:37:00.210000,0.54,25.0,45.0
04/04/2018 06:41:00.076666,0.77,26.0,45.0
04/04/2018 06:43:40.203333,0.37,26.0,45.0
04/04/2018 06:46:20.216666,0.05,26.0,45.0
04/04/2018 06:50:20.416666,1.15,26.0,45.0
04/04/2018 06:53:00.153333,0.92,26.0,44.0
04/04/2018 06:55:40.340000,0.82,26.0,44.0
04/04/2018 06:59:40.140000,1.03,26.0,44.0
04/04/2018 07:02:20.386666,1.16,26.0,44.0
04/04/2018 07:05:00.230000,2.24,26.0,44.0
04/04/2018 07:07:40.183333,1.4,26.0,44.0
04/04/2018 07:10:20.216666,1.22,26.0,44.0
04/04/2018 07:14:20.116666,0.95,26.0,44.0
04/04/2018 07:17:00.116666,1.1,27.0,44.0
04/04/2018 07:19:40.230000,1.53,26.0,44.0
04/04/2018 07:22:20.226666,0.72,27.0,44.0
04/04/2018 07:26:20.320000,1.0,27.0,44.0
04/04/2018 07:29:00.160000,0.92,27.0,44.0
04/04/2018 07:31:40.276666,1.87,27.0,44.0
04/04/2018 07:35:40.273333,1.59,27.0,44.0
04/04/2018 07:37:00.510000,0.97,27.0,44.0
04/04/2018 07:41:00.063333,1.67,27.0,43.0
04/04/2018 07:43:40.250000,1.77,27.0,43.0
04/04/2018 07:46:20.266666,1.87,28.0,43.0
04/04/2018 07:50:20.266666,2.79,28.0,42.0
04/04/2018 07:53:00.243333,2.77,29.0,41.0
04/04/2018 07:55:40.323333,1.79,30.0,42.0
04/04/2018 07:59:40.150000,1.73,29.0,43.0
04/04/2018 08:02:20.270000,1.6,29.0,43.0
04/04/2018 08:05:00.353333,2.0,29.0,43.0
04/04/2018 08:07:40.213333,2.46,29.0,42.0
04/04/2018 08:11:40.573333,2.05,29.0,43.0
04/04/2018 08:14:20.473333,3.34,29.0,44.0
04/04/2018 08:17:00.170000,2.67,28.0,43.0
04/04/2018 08:19:40.580000,2.16,29.0,43.0
04/04/2018 08:22:20.210000,4.13,28.0,43.0
04/04/2018 08:26:20.356666,3.76,28.0,43.0
04/04/2018 08:29:00.280000,3.74,28.0,43.0
04/04/2018 08:31:40.500000,3.92,28.0,43.0
04/04/2018 08:35:40.180000,2.86,28.0,43.0
04/04/2018 08:37:00.250000,2.63,29.0,43.0
04/04/2018 08:41:00.266666,4.05,29.0,43.0
04/04/2018 08:43:40.206666,5.38,29.0,43.0
04/04/2018 08:47:40.243333,6.92,30.0,41.0
04/04/2018 08:50:20.233333,4.89,32.0,40.0
04/04/2018 08:53:00.180000,4.67,32.0,41.0
04/04/2018 08:55:40.086666,4.84,32.0,41.0
04/04/2018 08:59:40.200000,4.73,32.0,42.0
04/04/2018 09:02:20.150000,4.45,31.0,42.0
04/04/2018 09:05:00.233333,4.35,31.0,42.0
04/04/2018 09:07:40.246666,2.17,31.0,42.0
04/04/2018 09:10:20.153333,2.58,31.0,42.0
04/04/2018 09:14:20.243333,5.53,33.0,39.0
04/04/2018 09:17:00.183333,2.92,33.0,40.0
04/04/2018 09:19:40.250000,0.45,33.0,41.0
04/04/2018 09:22:20.183333,3.42,33.0,40.0
04/04/2018 09:26:20.220000,3.92,35.0,39.0
04/04/2018 09:29:00.230000,3.38,34.0,41.0
04/04/2018 09:31:40.136666,2.63,34.0,38.0
04/04/2018 09:35:40.236666,4.13,36.0,40.0
04/04/2018 09:37:00.370000,3.58,35.0,40.0
04/04/2018 09:41:00.270000,4.16,36.0,40.0
04/04/2018 09:43:40.326666,3.83,35.0,41.0
04/04/2018 09:47:40.283333,3.49,34.0,41.0
04/04/2018 09:50:20.416666,4.77,33.0,41.0
04/04/2018 09:53:00.173333,4.28,33.0,41.0
04/04/2018 09:55:40.163333,2.53,34.0,41.0
04/04/2018 09:59:40.093333,4.11,33.0,41.0
04/04/2018 10:02:20.263333,6.29,34.0,39.0
04/04/2018 10:05:00.313333,4.03,36.0,39.0
04/04/2018 10:07:40.180000,4.08,36.0,39.0
04/04/2018 10:10:20.103333,4.1,37.0,38.0
04/04/2018 10:14:20.266666,4.41,36.0,39.0
04/04/2018 10:17:00.083333,5.82,36.0,39.0
04/04/2018 10:19:40.260000,3.63,36.0,37.0
04/04/2018 10:22:20.206666,2.38,36.0,37.0
04/04/2018 10:26:20.236666,1.77,35.0,37.0
04/04/2018 10:29:00.186666,1.79,35.0,38.0
04/04/2018 10:31:40.156666,2.3,34.0,38.0
04/04/2018 10:34:20.280000,1.44,35.0,36.0
04/04/2018 10:37:00.370000,1.42,36.0,36.0
04/04/2018 10:41:00.240000,1.39,36.0,36.0
04/04/2018 10:43:40.186666,1.33,36.0,36.0
04/04/2018 10:46:20.153333,1.06,35.0,36.0
04/04/2018 10:50:20.206666,0.67,36.0,36.0
04/04/2018 10:53:00.183333,1.62,36.0,36.0
04/04/2018 10:55:40.080000,1.91,36.0,35.0
04/04/2018 10:59:40.120000,1.31,37.0,36.0
04/04/2018 11:02:20.310000,1.43,36.0,36.0
04/04/2018 11:05:00.226666,1.51,36.0,34.0
04/04/2018 11:07:40.326666,1.59,36.0,35.0
04/04/2018 11:10:20.463333,1.64,36.0,35.0
04/04/2018 11:14:20.280000,1.74,36.0,36.0
04/04/2018 11:17:00.650000,1.79,36.0,35.0
04/04/2018 11:19:40.320000,1.56,36.0,35.0
04/04/2018 11:22:20.336666,1.37,36.0,34.0
04/04/2018 11:26:20.370000,1.0,37.0,36.0
04/04/2018 11:29:00.696666,1.16,36.0,36.0
04/04/2018 11:31:40.426666,1.97,36.0,35.0
04/04/2018 11:35:40.276666,2.53,37.0,35.0
04/04/2018 11:38:20.156666,1.49,37.0,36.0
04/04/2018 11:41:00.706666,3.08,37.0,35.0
04/04/2018 11:43:40.246666,2.51,37.0,36.0
04/04/2018 11:46:20.273333,1.53,37.0,36.0
04/04/2018 11:50:20.243333,2.26,37.0,37.0
04/04/2018 11:53:00.456666,2.11,37.0,34.0
04/04/2018 11:55:40.153333,3.0,39.0,34.0
04/04/2018 11:59:40.210000,1.0,38.0,35.0
04/04/2018 12:01:00.573333,2.32,38.0,35.0
04/04/2018 12:05:00.310000,2.82,38.0,34.0
04/04/2018 12:07:40.306666,1.42,38.0,35.0
04/04/2018 12:10:20.540000,1.17,37.0,35.0
04/04/2018 12:14:20.456666,1.95,37.0,35.0
04/04/2018 12:17:00.126666,3.35,37.0,35.0
04/04/2018 12:19:40.303333,2.05,37.0,35.0
04/04/2018 12:22:20.566666,4.0,37.0,34.0
04/04/2018 12:26:20.263333,5.05,37.0,35.0
04/04/2018 12:29:01.110000,4.64,37.0,34.0
04/04/2018 12:31:40.166666,3.27,38.0,35.0
04/04/2018 12:35:40.546666,4.0,37.0,35.0
04/04/2018 12:37:00.310000,3.08,37.0,36.0
04/04/2018 12:41:00.396666,3.56,37.0,34.0
04/04/2018 12:43:40.283333,3.26,37.0,36.0
04/04/2018 12:46:20.326666,3.42,36.0,34.0
04/04/2018 12:50:20.196666,3.49,37.0,36.0
04/04/2018 12:53:00.146666,3.21,36.0,36.0
04/04/2018 12:55:40.266666,3.24,36.0,36.0
04/04/2018 13:02:20.470000,2.94,35.0,36.0
04/04/2018 13:05:02.026666,3.4,35.0,37.0
04/04/2018 13:07:40.463333,3.84,35.0,37.0
04/04/2018 13:10:20.190000,5.74,35.0,37.0
04/04/2018 13:14:20.560000,6.26,35.0,37.0
04/04/2018 13:17:00.420000,3.76,36.0,37.0
04/04/2018 13:19:40.416666,3.54,36.0,37.0
04/04/2018 13:22:20.563333,4.43,36.0,36.0
04/04/2018 13:26:20.286666,3.67,35.0,36.0
04/04/2018 13:29:00.266666,2.97,36.0,38.0
04/04/2018 13:31:40.523333,1.26,35.0,38.0
04/04/2018 13:35:40.523333,4.62,35.0,37.0
04/04/2018 13:37:00.783333,3.97,35.0,37.0
04/04/2018 13:41:00.276666,3.82,35.0,38.0
04/04/2018 13:43:40.386666,3.25,35.0,39.0
04/04/2018 13:47:40.470000,4.0,34.0,39.0
04/04/2018 13:50:20.333333,4.71,34.0,39.0
04/04/2018 13:53:00.206666,3.74,35.0,39.0
04/04/2018 13:55:40.473333,4.7,34.0,39.0
04/04/2018 13:59:40.576666,4.08,34.0,40.0
04/04/2018 14:02:20.270000,4.43,34.0,40.0
04/04/2018 14:05:00.806666,4.12,34.0,40.0
04/04/2018 14:07:46.173333,6.54,33.0,41.0
04/04/2018 14:10:20.313333,5.63,33.0,41.0
04/04/2018 14:14:20.323333,5.0,33.0,42.0
04/04/2018 14:17:00.330000,7.54,32.0,41.0
04/04/2018 14:19:40.396666,5.53,32.0,41.0
04/04/2018 14:38:20.450000,12.08,31.0,42.0
04/04/2018 14:41:00.363333,8.88,31.0,42.0
04/04/2018 14:43:40.230000,9.54,31.0,42.0
04/04/2018 14:46:20.220000,10.2,31.0,43.0
04/04/2018 14:50:20.250000,7.94,30.0,44.0
04/04/2018 14:53:00.246666,8.21,29.0,45.0
04/04/2018 14:55:40.313333,7.92,29.0,45.0
04/04/2018 14:59:40.213333,8.76,28.0,46.0
04/04/2018 15:02:20.273333,6.81,27.0,45.0
04/04/2018 15:05:00.246666,4.84,26.0,47.0
04/04/2018 15:07:40.276666,4.45,26.0,48.0
04/04/2018 15:10:20.373333,6.63,25.0,49.0
04/04/2018 15:14:20.236666,4.77,25.0,50.0
04/04/2018 15:17:00.756666,5.86,24.0,50.0
04/04/2018 15:19:40.286666,8.0,25.0,47.0
04/04/2018 15:22:20.376666,7.05,24.0,50.0
04/04/2018 15:26:20.293333,6.44,23.0,51.0
04/04/2018 15:29:00.270000,5.42,23.0,51.0
04/04/2018 15:31:40.356666,6.03,23.0,51.0
04/04/2018 15:35:40.423333,7.03,23.0,51.0
04/04/2018 15:37:00.320000,6.11,23.0,51.0
04/04/2018 15:41:00.273333,6.24,23.0,50.0
04/04/2018 15:43:40.276666,6.7,23.0,51.0
04/04/2018 15:46:20.530000,8.13,23.0,51.0
04/04/2018 15:50:20.690000,9.47,23.0,53.0
04/04/2018 15:53:00.710000,7.72,22.0,53.0
04/04/2018 15:55:40.396666,8.0,22.0,54.0
04/04/2018 15:59:40.446666,7.1,21.0,55.0
04/04/2018 16:02:20.656666,6.92,22.0,55.0
04/04/2018 16:05:00.360000,7.45,21.0,56.0
04/04/2018 16:07:40.400000,6.78,21.0,56.0
04/04/2018 16:10:20.336666,10.0,20.0,56.0
04/04/2018 16:14:20.276666,7.95,20.0,57.0
04/04/2018 16:17:00.316666,8.15,20.0,59.0
04/04/2018 16:19:40.813333,7.97,19.0,61.0
04/04/2018 16:22:20.270000,8.95,18.0,63.0
04/04/2018 16:26:20.326666,8.0,18.0,63.0
04/04/2018 16:29:00.250000,8.97,17.0,62.0
04/04/2018 16:31:40.780000,7.3,17.0,65.0
04/04/2018 16:35:40.696666,11.1,16.0,67.0
04/04/2018 16:37:00.276666,8.5,16.0,67.0
04/04/2018 16:41:00.206666,10.8,15.0,67.0
04/04/2018 16:43:40.466666,6.37,14.0,67.0
04/04/2018 16:47:40.250000,8.15,14.0,66.0
04/04/2018 16:50:20.226666,6.62,12.0,65.0
04/04/2018 16:53:00.243333,7.41,12.0,65.0
04/04/2018 16:55:40.263333,6.58,12.0,66.0
04/04/2018 16:59:40.743333,5.92,12.0,64.0
04/04/2018 17:02:20.460000,5.69,12.0,64.0
04/04/2018 17:05:00.276666,6.59,12.0,64.0
04/04/2018 17:07:40.473333,5.61,12.0,66.0
04/04/2018 17:10:20.346666,7.64,13.0,64.0
04/04/2018 17:14:20.403333,6.12,13.0,64.0
04/04/2018 17:17:00.340000,6.6,13.0,65.0
04/04/2018 17:19:40.220000,8.76,14.0,63.0
04/04/2018 17:23:40.256666,12.55,13.0,65.0
04/04/2018 17:26:20.266666,23.76,15.0,63.0
04/04/2018 17:29:00.323333,12.66,13.0,64.0
04/04/2018 17:31:40.346666,8.13,13.0,62.0
04/04/2018 17:35:40.273333,5.8,12.0,62.0
04/04/2018 17:37:00.286666,4.69,12.0,62.0
04/04/2018 17:41:00.566666,6.82,13.0,63.0
04/04/2018 17:43:40.663333,7.45,13.0,63.0
04/04/2018 17:46:20.426666,5.53,13.0,63.0
04/04/2018 17:50:20.230000,4.97,12.0,64.0
04/04/2018 17:55:34.230000,5.76,12.0,64.0
04/04/2018 17:59:34.230000,5.85,13.0,62.0
04/04/2018 18:02:14.166666,4.08,12.0,64.0
04/04/2018 18:04:54.103333,4.39,12.0,63.0
04/04/2018 18:07:34.146666,3.79,11.0,65.0
04/04/2018 18:10:14.073333,3.16,10.0,65.0
04/04/2018 18:14:14.113333,2.18,9.0,66.0
04/04/2018 18:16:54.173333,2.29,9.0,65.0
04/04/2018 18:19:34.326666,3.85,9.0,65.0
04/04/2018 18:22:14.150000,3.64,9.0,66.0
04/04/2018 18:26:14.263333,3.89,9.0,68.0
04/04/2018 18:28:54.330000,3.73,9.0,66.0
04/04/2018 18:31:34.406666,2.85,9.0,67.0
04/04/2018 18:35:34.536666,2.89,9.0,67.0
04/04/2018 18:38:14.193333,3.95,9.0,67.0
04/04/2018 18:40:54.180000,3.62,9.0,67.0
04/04/2018 18:43:34.716666,2.89,9.0,69.0
04/04/2018 18:46:14.100000,3.61,8.0,70.0
04/04/2018 18:50:14.263333,2.67,8.0,74.0
04/04/2018 18:52:54.476666,1.89,8.0,74.0
04/04/2018 18:55:34.213333,2.38,9.0,71.0
04/04/2018 18:59:34.143333,2.67,8.0,72.0
04/04/2018 19:02:14.266666,2.18,8.0,71.0
04/04/2018 19:04:54.210000,3.08,9.0,72.0
04/04/2018 19:07:34.190000,2.56,9.0,70.0
04/04/2018 19:11:34.200000,1.92,8.0,75.0
04/04/2018 19:14:14.230000,2.84,8.0,75.0
04/04/2018 19:16:54.213333,3.13,8.0,76.0
04/04/2018 19:19:34.666666,2.45,8.0,75.0
04/04/2018 19:22:14.566666,2.0,8.0,71.0
04/04/2018 19:26:14.283333,2.63,8.0,76.0
04/04/2018 19:28:54.220000,4.08,8.0,72.0
04/04/2018 19:31:34.306666,3.51,8.0,75.0
04/04/2018 19:38:11.450000,4.45,8.0,76.0
04/04/2018 19:40:51.256666,3.69,8.0,73.0
04/04/2018 19:43:31.676666,16.77,8.0,72.0
04/04/2018 19:46:11.216666,15.16,8.0,76.0
04/04/2018 19:50:11.313333,17.79,8.0,71.0
04/04/2018 19:53:35.406666,14.0,9.0,71.0
04/04/2018 19:56:15.056666,10.03,9.0,72.0
04/04/2018 19:58:55.000000,6.82,8.0,74.0
04/04/2018 20:01:34.700000,11.26,8.0,75.0
04/04/2018 20:05:34.666666,6.13,7.0,77.0
04/04/2018 20:08:14.746666,6.71,8.0,72.0
04/04/2018 20:10:54.796666,7.11,8.0,74.0
04/04/2018 20:13:34.703333,7.23,9.0,73.0
04/04/2018 20:14:55.036666,7.51,9.0,72.0
04/04/2018 20:20:45.446666,10.0,8.0,74.0
04/04/2018 20:22:04.713333,11.14,8.0,73.0
04/04/2018 20:26:04.963333,16.37,8.0,75.0
04/04/2018 20:28:44.586666,14.08,8.0,78.0
04/04/2018 20:32:44.583333,12.59,7.0,79.0
04/04/2018 20:35:24.796666,11.52,7.0,77.0
04/04/2018 20:38:04.650000,31.38,8.0,75.0
04/04/2018 20:40:44.850000,30.27,8.0,74.0
04/04/2018 20:43:24.546666,25.75,8.0,75.0
04/04/2018 20:47:24.523333,30.05,8.0,77.0
04/04/2018 20:50:04.853333,26.34,8.0,80.0
04/04/2018 20:52:44.903333,15.62,7.0,77.0
04/04/2018 20:55:24.906666,21.4,8.0,75.0
04/04/2018 20:59:24.696666,18.71,9.0,75.0
04/04/2018 21:02:04.560000,18.65,8.0,78.0
04/04/2018 21:04:45.086666,15.22,8.0,74.0
04/04/2018 21:07:24.593333,9.89,9.0,74.0
04/04/2018 21:08:45.223333,15.11,9.0,73.0
04/04/2018 21:13:41.280000,18.43,9.0,75.0
04/04/2018 21:16:37.676666,28.0,9.0,75.0
04/04/2018 21:17:57.566666,18.5,9.0,74.0
04/04/2018 21:22:26.453333,20.41,8.0,80.0
04/04/2018 21:25:01.643333,14.29,8.0,78.0
04/04/2018 21:29:28.160000,12.08,8.0,78.0
04/04/2018 21:32:08.150000,8.0,9.0,75.0
04/04/2018 21:34:48.953333,8.48,9.0,75.0
04/04/2018 21:37:54.646666,6.0,8.0,78.0
04/04/2018 21:40:34.623333,9.03,8.0,76.0
04/04/2018 21:44:34.690000,8.7,8.0,78.0
04/04/2018 21:47:14.946666,7.35,8.0,80.0
04/04/2018 21:49:54.726666,5.55,8.0,77.0
04/04/2018 21:52:34.596666,8.5,9.0,74.0
04/04/2018 21:56:35.013333,7.45,9.0,73.0
04/04/2018 21:59:14.576666,7.71,9.0,74.0
04/04/2018 22:01:54.646666,7.61,10.0,72.0
04/04/2018 22:04:34.570000,5.42,9.0,72.0
04/04/2018 22:07:14.706666,5.32,10.0,71.0
04/04/2018 22:11:14.626666,8.97,10.0,73.0
04/04/2018 22:13:54.683333,4.54,10.0,71.0
04/04/2018 22:16:34.830000,12.58,10.0,71.0
04/04/2018 22:20:38.683333,8.59,11.0,70.0
04/04/2018 22:23:14.523333,7.05,11.0,70.0
04/04/2018 22:25:54.736666,7.97,10.0,69.0
04/04/2018 22:27:17.386666,8.88,11.0,69.0
04/04/2018 22:32:31.530000,6.13,11.0,67.0
04/04/2018 22:35:11.226666,5.84,11.0,67.0
04/04/2018 22:37:51.156666,7.45,11.0,67.0
04/04/2018 22:40:31.356666,7.24,11.0,66.0
04/04/2018 22:44:31.133333,6.42,11.0,66.0
04/04/2018 22:47:11.613333,5.0,12.0,66.0
04/04/2018 22:48:31.586666,3.26,11.0,66.0
04/04/2018 22:52:31.426666,3.35,11.0,65.0
04/04/2018 22:56:31.233333,2.31,11.0,65.0
04/04/2018 22:59:11.270000,3.05,12.0,64.0
04/04/2018 23:01:51.410000,2.31,12.0,64.0
04/04/2018 23:04:31.596666,2.5,12.0,64.0
04/04/2018 23:07:11.266666,2.28,12.0,65.0
04/04/2018 23:11:11.500000,2.37,12.0,65.0
04/04/2018 23:13:51.486666,2.11,12.0,65.0
04/04/2018 23:16:31.346666,1.82,12.0,65.0
04/04/2018 23:20:31.730000,2.05,12.0,64.0
04/04/2018 23:23:11.283333,1.89,12.0,64.0
04/04/2018 23:25:51.300000,1.91,12.0,65.0
04/04/2018 23:28:31.136666,2.49,12.0,65.0
04/04/2018 23:31:11.370000,1.17,12.0,65.0
04/04/2018 23:35:11.436666,2.32,12.0,65.0
04/04/2018 23:37:51.396666,2.0,12.0,65.0
04/04/2018 23:40:31.246666,2.08,12.0,65.0
04/04/2018 23:44:31.266666,2.5,12.0,64.0
04/04/2018 23:47:11.210000,1.61,12.0,64.0
04/04/2018 23:49:51.710000,0.92,12.0,64.0
04/04/2018 23:52:31.256666,1.76,12.0,64.0
04/04/2018 23:56:31.670000,1.81,12.0,63.0
04/04/2018 23:59:11.420000,2.42,12.0,64.0
04/05/2018 00:01:51.563333,1.89,12.0,64.0
04/05/2018 00:04:31.203333,1.72,12.0,63.0
04/05/2018 00:07:11.516666,1.97,12.0,63.0
04/05/2018 00:11:11.353333,2.27,12.0,63.0
04/05/2018 00:13:51.136666,2.0,12.0,63.0
04/05/2018 00:16:31.393333,1.86,12.0,63.0
04/05/2018 00:20:31.346666,1.59,12.0,64.0
04/05/2018 00:23:11.576666,1.92,12.0,64.0
04/05/2018 00:25:51.503333,4.43,12.0,65.0
04/05/2018 00:28:31.323333,1.9,12.0,65.0
04/05/2018 00:31:11.176666,1.15,11.0,65.0
04/05/2018 00:35:11.486666,1.63,11.0,65.0
04/05/2018 00:37:51.433333,2.5,11.0,66.0
04/05/2018 00:40:31.256666,2.15,11.0,66.0
04/05/2018 00:44:31.386666,1.03,11.0,66.0
04/05/2018 00:47:11.356666,2.21,11.0,65.0
04/05/2018 00:49:51.973333,1.24,11.0,65.0
04/05/2018 00:52:31.370000,2.03,11.0,65.0
04/05/2018 00:56:31.316666,2.35,11.0,64.0
04/05/2018 00:59:11.310000,1.46,11.0,63.0
04/05/2018 01:01:51.383333,2.43,11.0,64.0
04/05/2018 01:04:31.346666,0.77,12.0,63.0
04/05/2018 01:08:31.630000,1.78,12.0,62.0
04/05/2018 01:11:11.660000,1.72,13.0,62.0
04/05/2018 01:13:51.576666,1.79,13.0,62.0
04/05/2018 01:16:31.520000,1.49,13.0,62.0
04/05/2018 01:20:31.366666,2.74,13.0,62.0
04/05/2018 01:23:11.246666,3.18,13.0,62.0
04/05/2018 01:25:51.196666,1.86,13.0,62.0
04/05/2018 01:28:31.173333,2.03,12.0,62.0
04/05/2018 01:31:11.280000,1.69,13.0,61.0
04/05/2018 01:35:11.133333,2.87,13.0,62.0
04/05/2018 01:37:51.306666,2.22,13.0,61.0
