InstrumentName, Thornton,,
StartTime, 2018-04-01 00:00:00,,
EndTime, 2018-04-30 23:59:59,,
Date,PM2.5,humidity,temp_f
04/05/2018 17:05:43.683333,26.0,19.0,66.0
04/05/2018 17:08:23.586666,27.45,18.0,66.0
04/05/2018 17:11:03.690000,28.86,19.0,66.0
04/05/2018 17:13:43.666666,29.5,19.0,66.0
04/05/2018 17:17:43.666666,29.45,18.0,66.0
04/05/2018 17:20:23.673333,29.64,18.0,67.0
04/05/2018 17:23:04.563333,28.05,18.0,67.0
04/05/2018 17:25:43.610000,28.43,18.0,67.0
04/05/2018 17:29:43.613333,28.44,18.0,67.0
04/05/2018 17:32:23.640000,27.66,18.0,67.0
04/05/2018 17:35:04.050000,27.28,18.0,67.0
04/05/2018 17:37:43.610000,26.3,18.0,67.0
04/05/2018 17:41:43.600000,27.15,18.0,66.0
04/05/2018 17:44:23.643333,25.14,18.0,68.0
04/05/2018 17:47:03.866666,27.45,18.0,67.0
04/05/2018 17:49:43.760000,26.55,18.0,67.0
04/05/2018 17:53:43.673333,28.24,18.0,67.0
04/05/2018 17:56:23.676666,28.62,18.0,67.0
04/05/2018 17:59:03.613333,27.32,18.0,68.0
04/05/2018 18:01:43.696666,29.1,18.0,68.0
04/05/2018 18:05:43.630000,30.44,18.0,68.0
04/05/2018 18:08:23.646666,27.5,18.0,67.0
04/05/2018 18:11:03.730000,27.81,18.0,67.0
04/05/2018 18:13:43.616666,27.9,18.0,67.0
04/05/2018 18:17:44.030000,27.4,18.0,67.0
04/05/2018 18:20:23.623333,28.15,18.0,67.0
04/05/2018 18:23:03.653333,28.05,18.0,68.0
04/05/2018 18:25:43.860000,27.66,18.0,68.0
04/05/2018 18:29:43.696666,29.4,18.0,68.0
04/05/2018 18:32:23.770000,27.17,18.0,68.0
04/05/2018 18:35:03.640000,26.92,18.0,68.0
04/05/2018 18:37:44.446666,29.76,18.0,69.0
04/05/2018 18:41:43.866666,27.79,18.0,68.0
04/05/2018 18:44:23.746666,28.24,18.0,68.0
04/05/2018 18:47:03.673333,28.1,18.0,69.0
04/05/2018 18:49:43.653333,29.38,18.0,69.0
04/05/2018 18:53:43.786666,30.93,18.0,69.0
04/05/2018 18:56:23.860000,28.45,18.0,69.0
04/05/2018 18:59:05.066666,30.67,18.0,69.0
04/05/2018 19:01:43.730000,29.71,18.0,69.0
04/05/2018 19:05:43.893333,29.2,18.0,69.0
04/05/2018 19:08:23.786666,28.19,17.0,69.0
04/05/2018 19:11:03.830000,30.43,17.0,69.0
04/05/2018 19:13:43.656666,30.7,17.0,69.0
04/05/2018 19:17:43.716666,31.8,18.0,69.0
04/05/2018 19:20:23.650000,31.19,18.0,69.0
04/05/2018 19:23:03.686666,29.35,17.0,69.0
04/05/2018 19:25:43.713333,30.44,17.0,69.0
04/05/2018 19:29:43.696666,32.75,17.0,69.0
04/05/2018 19:32:23.663333,31.3,17.0,69.0
04/05/2018 19:35:03.726666,29.75,17.0,69.0
04/05/2018 19:37:43.700000,30.88,18.0,68.0
04/05/2018 19:41:43.700000,29.9,18.0,69.0
04/05/2018 19:44:23.743333,29.7,17.0,69.0
04/05/2018 19:47:03.796666,31.8,17.0,69.0
04/05/2018 19:49:43.670000,28.47,18.0,69.0
04/05/2018 19:53:43.710000,31.95,17.0,69.0
04/05/2018 19:56:23.753333,29.57,18.0,68.0
04/05/2018 19:59:03.780000,30.6,18.0,68.0
04/05/2018 20:01:43.713333,29.8,18.0,68.0
04/05/2018 20:05:43.913333,29.38,18.0,68.0
04/05/2018 20:08:23.756666,28.54,18.0,67.0
04/05/2018 20:11:03.710000,28.75,19.0,68.0
04/05/2018 20:13:43.696666,29.51,18.0,68.0
04/05/2018 20:17:43.696666,28.95,18.0,69.0
04/05/2018 20:20:23.773333,31.95,18.0,68.0
04/05/2018 20:23:03.786666,29.33,18.0,69.0
04/05/2018 20:25:43.783333,30.5,18.0,68.0
04/05/2018 20:29:43.860000,29.33,19.0,68.0
04/05/2018 20:32:23.696666,30.78,19.0,68.0
04/05/2018 20:35:03.786666,26.8,19.0,69.0
04/05/2018 20:37:43.776666,28.67,18.0,69.0
04/05/2018 20:41:43.703333,27.32,18.0,69.0
04/05/2018 20:44:23.753333,28.98,18.0,68.0
04/05/2018 20:47:03.696666,25.16,18.0,68.0
04/05/2018 20:49:43.770000,27.57,19.0,68.0
04/05/2018 20:53:43.800000,25.95,18.0,69.0
04/05/2018 20:56:23.720000,25.43,18.0,69.0
04/05/2018 20:59:03.753333,25.85,18.0,69.0
04/05/2018 21:01:43.713333,27.65,18.0,68.0
04/05/2018 21:05:43.746666,24.8,18.0,68.0
04/05/2018 21:08:23.703333,33.29,18.0,68.0
04/05/2018 21:11:03.756666,29.45,19.0,68.0
04/05/2018 21:13:43.796666,28.76,19.0,67.0
04/05/2018 21:17:43.860000,27.35,19.0,69.0
04/05/2018 21:20:23.750000,28.67,18.0,68.0
04/05/2018 21:23:03.833333,27.0,18.0,68.0
04/05/2018 21:25:43.760000,29.76,18.0,68.0
04/05/2018 21:29:43.716666,31.4,19.0,67.0
04/05/2018 21:32:23.740000,34.45,19.0,67.0
04/05/2018 21:35:03.803333,33.1,19.0,67.0
04/05/2018 21:37:43.853333,32.42,19.0,67.0
04/05/2018 21:41:44.063333,31.27,19.0,67.0
04/05/2018 21:44:23.736666,36.0,19.0,67.0
04/05/2018 21:47:03.800000,32.97,19.0,67.0
04/05/2018 21:49:44.350000,32.29,19.0,68.0
04/05/2018 21:53:44.040000,31.33,19.0,68.0
04/05/2018 21:56:24.093333,30.0,18.0,68.0
04/05/2018 21:59:03.886666,30.68,18.0,68.0
04/05/2018 22:01:43.940000,30.8,18.0,68.0
04/05/2018 22:05:43.743333,28.6,18.0,68.0
04/05/2018 22:08:23.753333,29.25,18.0,69.0
04/05/2018 22:11:03.816666,30.41,18.0,69.0
04/05/2018 22:13:43.863333,28.49,18.0,69.0
04/05/2018 22:17:44.433333,27.64,18.0,69.0
04/05/2018 22:20:23.830000,27.56,18.0,69.0
04/05/2018 22:23:03.850000,26.75,18.0,69.0
04/05/2018 22:25:43.866666,27.43,18.0,69.0
04/05/2018 22:29:43.883333,26.86,18.0,68.0
04/05/2018 22:32:23.776666,29.27,19.0,68.0
04/05/2018 22:35:03.756666,30.51,19.0,68.0
04/05/2018 22:37:43.796666,30.76,19.0,67.0
04/05/2018 22:41:43.843333,30.7,19.0,68.0
04/05/2018 22:44:23.770000,29.43,19.0,68.0
04/05/2018 22:47:03.813333,28.86,20.0,68.0
04/05/2018 22:49:43.910000,28.49,20.0,67.0
04/05/2018 22:53:43.796666,28.05,19.0,68.0
04/05/2018 22:56:23.776666,28.15,20.0,68.0
04/05/2018 22:59:26.686666,28.25,20.0,68.0
04/05/2018 23:02:06.626666,29.53,20.0,67.0
04/05/2018 23:04:46.670000,28.44,20.0,67.0
04/05/2018 23:07:26.583333,30.67,20.0,67.0
04/05/2018 23:11:26.510000,31.1,20.0,67.0
04/05/2018 23:14:06.593333,30.7,20.0,67.0
04/05/2018 23:16:46.653333,31.71,21.0,66.0
04/05/2018 23:19:26.700000,30.78,21.0,66.0
04/05/2018 23:23:26.406666,35.95,21.0,66.0
04/05/2018 23:26:06.420000,33.35,21.0,66.0
04/05/2018 23:28:46.593333,32.54,21.0,66.0
04/05/2018 23:31:26.616666,31.8,21.0,66.0
04/05/2018 23:35:26.776666,30.93,20.0,66.0
04/05/2018 23:38:06.796666,31.13,21.0,65.0
04/05/2018 23:40:46.436666,31.14,21.0,65.0
04/05/2018 23:43:26.443333,29.8,21.0,65.0
04/05/2018 23:47:26.536666,28.5,22.0,65.0
04/05/2018 23:50:06.456666,30.1,22.0,65.0
04/05/2018 23:52:46.440000,29.55,22.0,65.0
04/05/2018 23:55:26.510000,27.71,22.0,65.0
04/05/2018 23:59:26.420000,29.0,22.0,65.0
04/06/2018 00:02:06.463333,29.67,22.0,65.0
04/06/2018 00:04:46.466666,28.15,22.0,65.0
04/06/2018 00:07:26.453333,27.7,22.0,65.0
04/06/2018 00:11:26.540000,28.48,22.0,65.0
04/06/2018 00:14:06.526666,29.59,22.0,64.0
04/06/2018 00:16:46.483333,27.3,22.0,64.0
04/06/2018 00:19:26.440000,27.46,22.0,64.0
04/06/2018 00:23:26.500000,28.88,22.0,64.0
04/06/2018 00:26:06.560000,27.66,23.0,65.0
04/06/2018 00:28:47.756666,30.3,22.0,65.0
04/06/2018 00:31:26.553333,27.67,22.0,65.0
04/06/2018 00:35:26.446666,27.41,23.0,64.0
04/06/2018 00:38:06.476666,28.43,23.0,64.0
04/06/2018 00:40:46.496666,30.54,23.0,64.0
04/06/2018 00:43:26.450000,28.26,23.0,64.0
04/06/2018 00:47:26.516666,26.63,23.0,64.0
04/06/2018 00:50:06.450000,28.8,23.0,64.0
04/06/2018 00:52:46.453333,25.76,23.0,65.0
04/06/2018 00:55:26.483333,27.5,23.0,64.0
04/06/2018 00:59:26.543333,26.49,23.0,65.0
04/06/2018 01:02:06.616666,25.71,23.0,65.0
04/06/2018 01:04:46.473333,28.97,24.0,64.0
04/06/2018 01:07:26.486666,27.55,24.0,63.0
04/06/2018 01:11:26.563333,27.15,24.0,64.0
04/06/2018 01:14:06.556666,27.14,24.0,64.0
04/06/2018 01:16:46.496666,26.39,24.0,63.0
04/06/2018 01:19:26.623333,29.65,25.0,62.0
04/06/2018 01:23:26.656666,28.05,27.0,61.0
04/06/2018 01:26:06.503333,27.65,28.0,61.0
04/06/2018 01:28:46.500000,29.05,29.0,60.0
04/06/2018 01:32:46.516666,30.62,29.0,61.0
04/06/2018 01:35:26.486666,26.44,30.0,60.0
04/06/2018 01:38:06.540000,29.22,30.0,61.0
04/06/2018 01:40:46.580000,28.2,29.0,62.0
04/06/2018 01:43:26.476666,25.7,29.0,62.0
04/06/2018 01:47:26.670000,28.05,30.0,61.0
04/06/2018 01:50:06.556666,30.54,31.0,60.0
04/06/2018 01:52:46.546666,29.76,31.0,60.0
04/06/2018 01:55:26.736666,30.93,30.0,60.0
04/06/2018 01:59:26.576666,29.25,30.0,61.0
04/06/2018 02:02:06.520000,28.43,29.0,62.0
04/06/2018 02:04:46.590000,25.32,29.0,62.0
04/06/2018 02:07:26.556666,25.6,30.0,60.0
04/06/2018 02:11:26.626666,27.46,30.0,60.0
04/06/2018 02:14:06.660000,27.22,30.0,61.0
04/06/2018 02:16:46.533333,26.97,30.0,62.0
04/06/2018 02:19:26.563333,28.1,29.0,62.0
04/06/2018 02:23:26.500000,28.85,29.0,62.0
04/06/2018 02:26:06.516666,27.9,30.0,60.0
04/06/2018 02:28:46.573333,27.7,30.0,61.0
04/06/2018 02:31:26.510000,28.15,30.0,61.0
04/06/2018 02:35:26.553333,27.66,28.0,62.0
04/06/2018 02:38:06.566666,26.51,29.0,62.0
04/06/2018 02:40:46.533333,30.05,29.0,62.0
04/06/2018 02:43:26.616666,27.33,31.0,60.0
04/06/2018 02:47:26.516666,26.52,32.0,61.0
04/06/2018 02:50:06.663333,26.2,33.0,61.0
04/06/2018 02:52:46.763333,25.75,33.0,62.0
04/06/2018 02:55:26.550000,32.0,33.0,62.0
04/06/2018 02:59:26.533333,27.28,32.0,62.0
04/06/2018 03:02:06.580000,26.65,32.0,62.0
04/06/2018 03:04:46.616666,25.71,32.0,62.0
04/06/2018 03:07:26.746666,27.25,32.0,61.0
04/06/2018 03:11:26.636666,26.34,32.0,61.0
04/06/2018 03:14:06.740000,27.8,33.0,61.0
04/06/2018 03:16:46.810000,27.65,32.0,61.0
04/06/2018 03:19:26.756666,25.85,32.0,62.0
04/06/2018 03:23:26.670000,28.0,32.0,62.0
04/06/2018 03:26:07.170000,25.77,33.0,62.0
04/06/2018 03:28:46.656666,28.63,33.0,62.0
04/06/2018 03:31:26.673333,28.1,34.0,61.0
04/06/2018 03:35:26.663333,26.1,35.0,61.0
04/06/2018 03:38:06.646666,25.85,36.0,61.0
04/06/2018 03:40:46.716666,26.34,36.0,61.0
04/06/2018 03:43:26.860000,26.05,36.0,61.0
04/06/2018 03:47:26.593333,25.22,35.0,61.0
04/06/2018 03:50:06.763333,26.24,34.0,62.0
04/06/2018 03:52:46.606666,27.5,35.0,61.0
04/06/2018 03:55:26.696666,26.98,34.0,60.0
04/06/2018 03:59:27.263333,24.35,34.0,60.0
04/06/2018 04:02:06.763333,28.2,35.0,59.0
04/06/2018 04:04:47.690000,29.65,37.0,59.0
04/06/2018 04:07:27.190000,27.35,37.0,59.0
04/06/2018 04:11:26.736666,29.54,38.0,59.0
04/06/2018 04:14:07.683333,27.54,39.0,59.0
04/06/2018 04:16:47.040000,29.0,40.0,59.0
04/06/2018 04:19:27.733333,29.65,40.0,59.0
04/06/2018 04:23:26.586666,28.43,39.0,58.0
04/06/2018 04:26:06.736666,29.51,40.0,58.0
04/06/2018 04:28:46.563333,28.6,40.0,58.0
04/06/2018 04:31:27.083333,27.14,40.0,60.0
04/06/2018 04:35:26.966666,25.4,39.0,59.0
04/06/2018 04:38:07.253333,27.72,39.0,60.0
04/06/2018 04:40:47.956666,24.78,39.0,60.0
04/06/2018 04:43:26.676666,25.69,39.0,60.0
04/06/2018 04:47:26.803333,26.05,40.0,60.0
04/06/2018 04:50:06.673333,26.49,40.0,60.0
04/06/2018 04:52:46.706666,25.55,39.0,60.0
04/06/2018 04:55:26.676666,26.24,38.0,60.0
04/06/2018 04:59:26.726666,28.78,38.0,60.0
04/06/2018 05:02:06.733333,29.71,37.0,59.0
04/06/2018 05:04:46.603333,28.85,37.0,59.0
04/06/2018 05:07:26.846666,29.32,37.0,59.0
04/06/2018 05:11:27.136666,26.71,38.0,58.0
04/06/2018 05:14:06.630000,28.4,38.0,59.0
04/06/2018 05:16:46.873333,27.45,37.0,58.0
04/06/2018 05:19:26.616666,26.34,37.0,58.0
04/06/2018 05:23:26.960000,26.92,37.0,58.0
04/06/2018 05:26:06.586666,26.35,38.0,57.0
04/06/2018 05:28:46.866666,25.48,38.0,57.0
04/06/2018 05:31:26.966666,26.75,38.0,57.0
04/06/2018 05:35:27.060000,25.8,38.0,57.0
04/06/2018 05:38:07.210000,28.7,38.0,57.0
04/06/2018 05:40:47.366666,27.95,38.0,57.0
04/06/2018 05:43:27.363333,30.15,39.0,56.0
04/06/2018 05:47:27.373333,28.59,39.0,56.0
04/06/2018 05:50:06.880000,31.57,39.0,56.0
04/06/2018 05:52:47.386666,30.1,39.0,56.0
04/06/2018 05:55:27.306666,29.7,39.0,56.0
04/06/2018 05:59:27.016666,28.86,40.0,55.0
04/06/2018 06:02:06.890000,27.95,40.0,55.0
04/06/2018 06:04:46.940000,27.8,40.0,55.0
04/06/2018 06:07:27.110000,27.33,40.0,55.0
04/06/2018 06:11:26.950000,25.43,40.0,55.0
04/06/2018 06:14:06.786666,27.64,40.0,55.0
04/06/2018 06:16:47.686666,28.0,41.0,55.0
04/06/2018 06:19:26.876666,27.9,41.0,55.0
04/06/2018 06:23:26.826666,27.43,41.0,55.0
04/06/2018 06:26:06.646666,28.0,41.0,55.0
04/06/2018 06:28:46.676666,28.55,41.0,55.0
04/06/2018 06:31:26.626666,28.0,41.0,55.0
04/06/2018 06:35:26.673333,27.25,41.0,55.0
04/06/2018 06:38:06.620000,27.0,41.0,55.0
04/06/2018 06:40:46.680000,27.65,42.0,55.0
04/06/2018 06:43:26.620000,27.32,42.0,54.0
04/06/2018 06:47:26.666666,26.83,42.0,55.0
04/06/2018 06:50:06.680000,28.93,41.0,55.0
04/06/2018 06:52:46.630000,28.63,42.0,54.0
04/06/2018 06:55:26.680000,26.93,41.0,55.0
04/06/2018 06:59:26.846666,28.73,41.0,54.0
04/06/2018 07:02:06.630000,27.81,40.0,54.0
04/06/2018 07:04:46.636666,31.2,40.0,55.0
04/06/2018 07:07:26.716666,26.34,40.0,55.0
04/06/2018 07:11:26.833333,28.56,40.0,54.0
04/06/2018 07:14:06.660000,27.71,40.0,54.0
04/06/2018 07:16:46.730000,29.8,40.0,54.0
04/06/2018 07:19:26.646666,28.88,40.0,54.0
04/06/2018 07:23:26.730000,29.56,39.0,55.0
04/06/2018 07:26:06.673333,28.55,39.0,55.0
04/06/2018 07:28:46.720000,26.8,38.0,55.0
04/06/2018 07:31:26.683333,29.26,38.0,55.0
04/06/2018 07:35:26.650000,26.9,38.0,55.0
04/06/2018 07:38:06.646666,27.19,38.0,55.0
04/06/2018 07:40:46.776666,28.0,38.0,55.0
04/06/2018 07:43:26.653333,27.65,38.0,55.0
04/06/2018 07:47:26.656666,27.32,38.0,55.0
04/06/2018 07:50:06.683333,28.49,38.0,55.0
04/06/2018 07:52:46.653333,26.44,38.0,55.0
04/06/2018 07:55:26.680000,30.05,38.0,55.0
04/06/2018 07:59:26.663333,26.15,37.0,55.0
04/06/2018 08:02:07.156666,27.54,37.0,55.0
04/06/2018 08:04:46.680000,29.76,37.0,55.0
04/06/2018 08:07:26.660000,28.15,38.0,55.0
04/06/2018 08:11:26.663333,27.76,37.0,54.0
04/06/2018 08:14:06.673333,26.98,38.0,54.0
04/06/2018 08:16:46.716666,28.4,38.0,54.0
04/06/2018 08:19:26.850000,26.65,38.0,54.0
04/06/2018 08:23:26.716666,29.45,38.0,54.0
04/06/2018 08:26:06.683333,28.49,38.0,53.0
04/06/2018 08:28:46.676666,30.0,38.0,54.0
04/06/2018 08:31:26.710000,28.88,38.0,54.0
04/06/2018 08:35:26.760000,29.05,38.0,54.0
04/06/2018 08:38:06.713333,28.41,38.0,54.0
04/06/2018 08:40:46.706666,27.07,38.0,54.0
04/06/2018 08:43:26.713333,28.2,38.0,54.0
04/06/2018 08:47:26.736666,26.65,38.0,54.0
04/06/2018 08:50:06.840000,28.15,38.0,54.0
04/06/2018 08:52:46.783333,26.1,38.0,54.0
04/06/2018 08:55:26.870000,28.78,39.0,53.0
04/06/2018 08:59:26.766666,29.17,38.0,53.0
04/06/2018 09:02:06.686666,28.75,38.0,53.0
04/06/2018 09:04:46.756666,28.93,39.0,54.0
04/06/2018 09:07:26.693333,25.7,38.0,54.0
04/06/2018 09:11:26.706666,27.47,39.0,54.0
04/06/2018 09:14:06.863333,27.8,38.0,54.0
04/06/2018 09:16:46.966666,27.14,38.0,54.0
04/06/2018 09:19:26.843333,27.75,38.0,54.0
04/06/2018 09:23:26.700000,28.14,38.0,53.0
04/06/2018 09:26:06.696666,27.51,38.0,53.0
04/06/2018 09:28:46.756666,27.25,38.0,54.0
04/06/2018 09:31:26.733333,28.78,39.0,53.0
04/06/2018 09:35:26.886666,29.22,39.0,54.0
04/06/2018 09:38:06.826666,28.62,38.0,54.0
04/06/2018 09:40:46.856666,27.61,38.0,54.0
04/06/2018 09:43:26.723333,35.13,38.0,53.0
04/06/2018 09:47:26.930000,29.32,38.0,53.0
04/06/2018 09:50:06.720000,29.51,39.0,52.0
04/06/2018 09:52:46.706666,29.1,40.0,51.0
04/06/2018 09:55:27.336666,26.83,40.0,51.0
04/06/2018 09:59:26.793333,29.17,42.0,50.0
04/06/2018 10:02:06.810000,29.28,42.0,50.0
04/06/2018 10:04:46.826666,28.35,43.0,50.0
04/06/2018 10:07:26.823333,29.95,43.0,49.0
04/06/2018 10:11:26.720000,30.9,44.0,49.0
04/06/2018 10:14:06.723333,30.05,44.0,49.0
04/06/2018 10:16:46.746666,31.71,44.0,49.0
04/06/2018 10:19:30.546666,32.05,45.0,50.0
04/06/2018 10:23:26.746666,27.2,44.0,49.0
04/06/2018 10:26:06.723333,28.2,45.0,48.0
04/06/2018 10:28:46.756666,32.15,45.0,49.0
04/06/2018 10:31:26.866666,29.0,45.0,49.0
04/06/2018 10:35:26.736666,28.83,44.0,50.0
04/06/2018 10:38:06.733333,30.67,44.0,49.0
04/06/2018 10:40:46.736666,28.35,45.0,48.0
04/06/2018 10:43:26.740000,29.85,46.0,48.0
04/06/2018 10:47:26.766666,30.0,46.0,48.0
04/06/2018 10:50:06.866666,28.67,46.0,47.0
04/06/2018 10:52:46.733333,30.2,47.0,47.0
04/06/2018 10:55:26.800000,29.25,48.0,47.0
04/06/2018 10:59:26.793333,28.5,49.0,46.0
04/06/2018 11:02:06.886666,29.38,49.0,45.0
04/06/2018 11:04:46.780000,31.61,51.0,45.0
04/06/2018 11:07:26.743333,30.31,52.0,45.0
04/06/2018 11:11:26.743333,30.71,53.0,44.0
04/06/2018 11:14:06.743333,31.56,54.0,44.0
04/06/2018 11:16:46.873333,28.6,55.0,44.0
04/06/2018 11:19:26.743333,31.43,56.0,44.0
04/06/2018 11:23:26.750000,32.93,58.0,43.0
04/06/2018 11:26:06.750000,30.79,58.0,43.0
04/06/2018 11:28:46.960000,28.7,59.0,43.0
04/06/2018 11:31:26.976666,29.48,58.0,43.0
04/06/2018 11:35:27.030000,32.05,60.0,42.0
04/06/2018 11:38:06.793333,28.9,60.0,42.0
04/06/2018 11:40:46.856666,28.81,60.0,44.0
04/06/2018 11:43:26.763333,29.17,59.0,42.0
04/06/2018 11:47:26.790000,31.1,61.0,42.0
04/06/2018 11:50:06.760000,28.49,61.0,42.0
04/06/2018 11:52:46.773333,28.73,60.0,41.0
04/06/2018 11:55:26.826666,34.21,62.0,41.0
04/06/2018 11:59:26.776666,30.6,63.0,42.0
04/06/2018 12:02:06.856666,33.17,62.0,41.0
04/06/2018 12:04:46.783333,29.76,62.0,42.0
04/06/2018 12:07:26.780000,30.6,63.0,41.0
04/06/2018 12:11:26.833333,32.1,63.0,41.0
04/06/2018 12:14:06.790000,31.22,63.0,41.0
04/06/2018 12:16:46.823333,30.2,63.0,41.0
04/06/2018 12:19:26.916666,29.85,63.0,41.0
04/06/2018 12:23:26.836666,30.1,63.0,41.0
04/06/2018 12:26:06.800000,29.86,63.0,41.0
04/06/2018 12:28:46.860000,30.58,63.0,42.0
04/06/2018 12:31:26.880000,29.95,62.0,42.0
04/06/2018 12:35:26.816666,30.97,63.0,41.0
04/06/2018 12:38:06.856666,31.32,64.0,41.0
04/06/2018 12:40:46.803333,31.95,64.0,41.0
04/06/2018 12:43:26.820000,30.81,64.0,41.0
04/06/2018 12:47:26.806666,31.02,65.0,41.0
04/06/2018 12:50:06.813333,30.75,63.0,42.0
04/06/2018 12:52:46.813333,33.45,62.0,42.0
04/06/2018 12:55:26.900000,31.02,62.0,42.0
04/06/2018 12:59:26.863333,31.3,63.0,42.0
04/06/2018 13:02:06.810000,32.4,63.0,41.0
04/06/2018 13:04:46.806666,30.35,64.0,41.0
04/06/2018 13:07:26.796666,32.33,64.0,41.0
04/06/2018 13:11:26.920000,32.05,64.0,41.0
04/06/2018 13:14:06.960000,32.67,63.0,41.0
04/06/2018 13:16:46.826666,32.3,64.0,41.0
04/06/2018 13:19:26.883333,32.75,62.0,41.0
04/06/2018 13:23:26.863333,34.54,62.0,41.0
04/06/2018 13:26:06.873333,32.05,62.0,41.0
04/06/2018 13:28:46.896666,33.12,61.0,41.0
04/06/2018 13:31:26.816666,34.1,61.0,41.0
04/06/2018 13:35:26.833333,33.9,60.0,41.0
04/06/2018 13:38:06.966666,34.2,61.0,41.0
04/06/2018 13:40:46.830000,34.98,61.0,41.0
04/06/2018 13:43:26.986666,39.56,60.0,41.0
04/06/2018 13:47:26.890000,35.7,58.0,42.0
04/06/2018 13:50:06.840000,39.15,57.0,41.0
04/06/2018 13:52:46.833333,66.15,57.0,42.0
04/06/2018 13:55:26.916666,37.3,57.0,41.0
04/06/2018 13:59:26.833333,35.7,58.0,40.0
04/06/2018 14:02:06.836666,36.83,58.0,40.0
04/06/2018 14:04:46.980000,34.1,58.0,40.0
04/06/2018 14:07:26.886666,37.45,58.0,39.0
04/06/2018 14:08:46.846666,37.9,59.0,39.0
04/06/2018 14:22:53.783333,34.0,58.0,40.0
04/06/2018 14:25:28.300000,36.2,59.0,39.0
04/06/2018 14:29:27.100000,34.2,58.0,39.0
04/06/2018 14:32:07.116666,39.17,58.0,39.0
04/06/2018 14:34:47.216666,35.9,59.0,39.0
04/06/2018 14:37:27.066666,36.6,59.0,39.0
04/06/2018 14:41:27.083333,34.15,58.0,40.0
04/06/2018 14:44:07.153333,37.22,58.0,39.0
04/06/2018 14:46:47.090000,37.05,57.0,40.0
04/06/2018 14:49:27.166666,38.63,58.0,39.0
04/06/2018 14:53:27.170000,40.55,58.0,39.0
04/06/2018 14:56:07.123333,35.69,58.0,39.0
04/06/2018 14:58:47.096666,33.95,58.0,39.0
04/06/2018 15:01:27.186666,33.22,58.0,39.0
04/06/2018 15:05:27.083333,34.1,57.0,40.0
04/06/2018 15:08:07.336666,34.92,57.0,39.0
04/06/2018 15:10:47.126666,37.35,57.0,39.0
04/06/2018 15:13:27.096666,38.29,57.0,39.0
04/06/2018 15:17:27.266666,33.76,57.0,39.0
04/06/2018 15:20:07.143333,38.15,57.0,39.0
04/06/2018 15:22:47.450000,38.3,57.0,39.0
04/06/2018 15:25:27.146666,35.64,57.0,39.0
04/06/2018 15:29:27.266666,33.18,57.0,39.0
04/06/2018 15:32:07.193333,38.33,57.0,39.0
04/06/2018 15:34:47.253333,34.05,57.0,39.0
04/06/2018 15:37:27.223333,35.9,57.0,39.0
04/06/2018 15:41:27.210000,33.65,57.0,39.0
04/06/2018 15:44:07.186666,32.8,57.0,39.0
04/06/2018 15:46:47.146666,33.76,57.0,39.0
04/06/2018 15:49:27.140000,39.0,57.0,38.0
04/06/2018 15:53:27.176666,33.51,58.0,39.0
04/06/2018 15:56:07.436666,35.95,58.0,38.0
04/06/2018 15:58:47.206666,50.3,60.0,35.0
04/06/2018 16:01:27.206666,55.65,65.0,34.0
04/06/2018 16:05:27.276666,43.37,68.0,34.0
04/06/2018 16:08:07.196666,47.38,69.0,33.0
04/06/2018 16:10:47.183333,42.92,70.0,33.0
04/06/2018 16:13:27.266666,45.65,71.0,32.0
04/06/2018 16:17:27.126666,33.1,72.0,32.0
04/06/2018 16:20:07.180000,34.76,73.0,31.0
04/06/2018 16:22:47.660000,31.45,73.0,31.0
04/06/2018 16:25:27.176666,31.85,73.0,31.0
04/06/2018 16:29:27.140000,29.9,73.0,30.0
04/06/2018 16:31:46.933333,30.05,74.0,31.0
04/06/2018 16:34:26.960000,29.76,73.0,30.0
04/06/2018 16:38:26.983333,31.49,74.0,30.0
04/06/2018 16:41:06.910000,29.64,74.0,30.0
04/06/2018 16:43:46.966666,32.65,74.0,30.0
04/06/2018 16:46:26.933333,30.59,74.0,30.0
04/06/2018 16:50:27.006666,31.22,74.0,30.0
04/06/2018 16:53:06.963333,29.49,74.0,30.0
04/06/2018 16:55:46.910000,33.61,74.0,30.0
04/06/2018 16:58:26.913333,31.37,74.0,30.0
04/06/2018 17:02:26.970000,32.54,74.0,29.0
04/06/2018 17:05:06.986666,29.61,75.0,30.0
04/06/2018 17:07:46.936666,29.3,74.0,30.0
04/06/2018 17:10:26.976666,29.14,74.0,30.0
04/06/2018 17:14:26.913333,29.71,74.0,31.0
04/06/2018 17:17:06.916666,31.22,74.0,30.0
04/06/2018 17:19:46.963333,31.23,73.0,30.0
04/06/2018 17:22:27.036666,29.3,74.0,30.0
04/06/2018 17:26:26.906666,30.55,74.0,30.0
04/06/2018 17:29:07.003333,30.0,74.0,31.0
04/06/2018 17:31:46.963333,30.93,73.0,30.0
04/06/2018 17:34:26.940000,30.68,73.0,30.0
04/06/2018 17:38:27.016666,27.51,73.0,31.0
04/06/2018 17:41:06.936666,29.66,72.0,30.0
04/06/2018 17:43:47.053333,31.5,72.0,30.0
04/06/2018 17:46:26.980000,30.65,72.0,30.0
04/06/2018 17:50:27.266666,31.19,72.0,29.0
04/06/2018 17:53:06.920000,31.1,72.0,29.0
04/06/2018 17:55:47.010000,28.85,72.0,29.0
04/06/2018 17:58:26.933333,28.76,73.0,30.0
04/06/2018 18:02:26.926666,28.83,72.0,29.0
