InstrumentName, Lake Arbot,,
04/02/2018 00:50:15.430000,11.02,26.0,61.0
04/02/2018 00:52:55.526666,11.24,26.0,61.0
04/02/2018 00:55:35.806666,10.76,26.0,61.0
04/02/2018 00:59:35.520000,11.17,26.0,61.0
04/02/2018 01:02:15.386666,11.1,26.0,61.0
04/02/2018 01:04:55.373333,10.28,26.0,61.0
04/02/2018 01:07:35.480000,10.14,26.0,61.0
04/02/2018 01:11:35.436666,10.07,26.0,61.0
04/02/2018 01:14:15.386666,10.21,26.0,61.0
04/02/2018 01:16:55.383333,9.35,26.0,61.0
04/02/2018 01:19:35.426666,10.98,27.0,60.0
04/02/2018 01:23:35.416666,10.98,27.0,60.0
04/02/2018 01:26:15.393333,11.39,27.0,60.0
04/02/2018 01:28:55.496666,10.43,28.0,60.0
04/02/2018 01:31:35.403333,10.59,28.0,60.0
04/02/2018 01:35:35.460000,14.25,28.0,59.0
04/02/2018 01:38:15.736666,14.2,28.0,59.0
04/02/2018 01:40:55.446666,12.59,28.0,59.0
04/02/2018 01:43:35.443333,16.76,28.0,59.0
04/02/2018 01:47:35.540000,17.86,28.0,59.0
04/02/2018 01:50:15.550000,15.36,29.0,59.0
04/02/2018 01:52:55.436666,16.22,29.0,58.0
04/02/2018 01:55:35.446666,20.67,29.0,58.0
04/02/2018 01:59:35.523333,21.95,29.0,58.0
04/02/2018 02:02:15.436666,22.27,30.0,58.0
04/02/2018 02:04:55.676666,26.02,30.0,58.0
04/02/2018 02:07:35.546666,22.29,30.0,58.0
04/02/2018 02:11:35.476666,19.58,31.0,58.0
04/02/2018 02:14:15.640000,21.33,31.0,57.0
04/02/2018 02:16:55.903333,22.87,31.0,57.0
04/02/2018 02:19:36.233333,21.53,31.0,57.0
04/02/2018 02:23:36.906666,22.72,32.0,57.0
04/02/2018 02:26:16.500000,22.34,32.0,56.0
04/02/2018 02:28:56.483333,24.69,32.0,56.0
04/02/2018 02:31:36.466666,24.51,32.0,56.0
04/02/2018 02:35:36.450000,24.97,33.0,56.0
04/02/2018 02:38:16.626666,24.76,33.0,55.0
04/02/2018 02:40:56.690000,24.21,33.0,55.0
04/02/2018 02:43:36.926666,22.79,33.0,55.0
04/02/2018 02:47:36.710000,24.11,33.0,55.0
04/02/2018 02:50:18.340000,25.18,33.0,55.0
04/02/2018 02:52:56.486666,27.25,34.0,54.0
04/02/2018 02:55:36.643333,25.14,34.0,54.0
04/02/2018 02:59:36.746666,25.59,34.0,54.0
04/02/2018 03:02:16.473333,28.2,34.0,54.0
04/02/2018 03:04:57.366666,27.37,35.0,54.0
04/02/2018 03:07:36.683333,27.5,35.0,54.0
04/02/2018 03:11:36.743333,28.15,35.0,54.0
04/02/2018 03:14:16.426666,30.51,35.0,54.0
04/02/2018 03:16:56.866666,28.57,35.0,53.0
04/02/2018 03:19:37.126666,32.48,35.0,53.0
04/02/2018 03:23:37.536666,26.25,35.0,53.0
04/02/2018 03:26:16.586666,31.09,35.0,53.0
04/02/2018 03:28:55.990000,30.22,36.0,53.0
04/02/2018 03:31:36.196666,29.47,36.0,53.0
04/02/2018 03:35:36.410000,27.46,36.0,53.0
04/02/2018 03:38:16.993333,30.97,36.0,53.0
04/02/2018 03:40:56.656666,27.42,36.0,53.0
04/02/2018 03:43:36.460000,28.68,36.0,52.0
04/02/2018 03:47:36.483333,31.37,36.0,52.0
04/02/2018 03:50:16.443333,30.83,37.0,52.0
04/02/2018 03:52:56.423333,29.89,36.0,52.0
04/02/2018 03:55:36.150000,29.25,36.0,52.0
04/02/2018 03:59:36.783333,31.03,37.0,52.0
04/02/2018 04:02:16.520000,28.32,37.0,52.0
04/02/2018 04:04:56.796666,26.5,37.0,52.0
04/02/2018 04:07:36.483333,30.0,37.0,52.0
04/02/2018 04:11:36.096666,28.97,37.0,51.0
04/02/2018 04:14:16.736666,28.57,38.0,51.0
04/02/2018 04:16:56.180000,28.54,38.0,51.0
04/02/2018 04:19:36.440000,28.65,38.0,51.0
04/02/2018 04:23:36.606666,29.03,38.0,51.0
04/02/2018 04:26:16.430000,28.35,39.0,51.0
04/02/2018 04:28:55.956666,30.27,39.0,51.0
04/02/2018 04:31:36.710000,28.19,39.0,50.0
04/02/2018 04:35:36.720000,30.81,40.0,50.0
04/02/2018 04:38:16.270000,30.4,40.0,50.0
04/02/2018 04:40:56.433333,29.65,40.0,50.0
04/02/2018 04:43:36.623333,28.3,40.0,50.0
04/02/2018 04:47:36.830000,30.0,40.0,50.0
04/02/2018 04:50:16.850000,30.97,41.0,50.0
04/02/2018 04:52:57.150000,29.86,41.0,50.0
04/02/2018 04:55:36.716666,31.11,41.0,50.0
04/02/2018 04:59:36.640000,28.87,41.0,50.0
04/02/2018 05:02:16.720000,29.78,41.0,50.0
04/02/2018 05:04:56.416666,30.0,41.0,50.0
04/02/2018 05:07:36.270000,29.1,41.0,50.0
04/02/2018 05:11:36.546666,29.39,41.0,49.0
04/02/2018 05:14:16.386666,30.03,42.0,50.0
04/02/2018 05:16:56.413333,31.57,42.0,49.0
04/02/2018 05:19:36.086666,31.13,41.0,49.0
04/02/2018 05:23:35.753333,28.92,41.0,49.0
04/02/2018 05:26:15.756666,38.45,41.0,49.0
04/02/2018 05:28:55.690000,35.83,42.0,49.0
04/02/2018 05:31:35.833333,38.36,42.0,49.0
04/02/2018 05:35:35.760000,37.95,42.0,49.0
04/02/2018 05:38:15.820000,36.25,42.0,49.0
04/02/2018 05:40:55.660000,33.9,42.0,48.0
04/02/2018 05:43:35.746666,33.6,42.0,48.0
04/02/2018 05:47:35.740000,29.75,42.0,48.0
04/02/2018 05:50:15.686666,32.88,43.0,48.0
04/02/2018 05:52:55.843333,34.05,42.0,48.0
04/02/2018 05:55:35.746666,34.03,43.0,48.0
04/02/2018 05:59:35.736666,30.53,43.0,47.0
04/02/2018 06:02:15.680000,31.17,43.0,48.0
04/02/2018 06:04:55.883333,31.62,43.0,47.0
04/02/2018 06:07:35.750000,31.12,43.0,47.0
04/02/2018 06:11:35.713333,32.95,43.0,48.0
04/02/2018 06:14:15.720000,32.28,43.0,47.0
04/02/2018 06:16:55.763333,31.83,43.0,47.0
04/02/2018 06:19:35.743333,28.95,43.0,47.0
04/02/2018 06:23:35.743333,30.47,44.0,47.0
04/02/2018 06:26:15.776666,29.21,44.0,47.0
04/02/2018 06:28:56.220000,30.8,43.0,47.0
04/02/2018 06:31:35.740000,29.92,44.0,47.0
04/02/2018 06:35:35.796666,30.27,44.0,47.0
04/02/2018 06:38:15.930000,31.21,44.0,46.0
04/02/2018 06:40:55.823333,29.98,44.0,46.0
04/02/2018 06:43:35.740000,29.88,45.0,46.0
04/02/2018 06:47:35.743333,28.88,45.0,46.0
04/02/2018 06:50:15.763333,29.77,44.0,46.0
04/02/2018 06:52:55.843333,28.0,44.0,46.0
04/02/2018 06:55:35.846666,30.48,45.0,46.0
04/02/2018 06:59:36.243333,28.58,45.0,46.0
04/02/2018 07:02:15.983333,28.23,45.0,46.0
04/02/2018 07:04:55.810000,30.39,45.0,46.0
04/02/2018 07:07:35.753333,28.02,46.0,46.0
04/02/2018 07:11:35.946666,29.81,46.0,46.0
04/02/2018 07:14:15.806666,27.93,46.0,46.0
04/02/2018 07:16:55.746666,26.05,46.0,46.0
04/02/2018 07:19:35.783333,29.95,45.0,46.0
04/02/2018 07:23:35.923333,29.28,45.0,46.0
04/02/2018 07:26:15.970000,31.48,45.0,46.0
04/02/2018 07:28:55.750000,26.86,46.0,46.0
04/02/2018 07:31:35.776666,29.22,45.0,46.0
04/02/2018 07:35:35.823333,21.95,45.0,46.0
04/02/2018 07:38:16.933333,24.71,45.0,46.0
04/02/2018 07:40:56.183333,24.54,45.0,46.0
04/02/2018 07:43:36.263333,21.39,45.0,46.0
04/02/2018 07:47:35.956666,20.34,45.0,46.0
04/02/2018 07:50:15.816666,17.45,45.0,46.0
04/02/2018 07:52:55.816666,19.9,45.0,46.0
04/02/2018 07:55:35.796666,19.37,45.0,46.0
04/02/2018 07:59:35.960000,19.41,45.0,46.0
04/02/2018 08:02:15.926666,17.24,45.0,46.0
04/02/2018 08:04:56.006666,16.26,45.0,45.0
04/02/2018 08:07:35.783333,18.27,45.0,45.0
04/02/2018 08:11:35.790000,19.28,46.0,45.0
04/02/2018 08:14:16.036666,18.05,46.0,45.0
04/02/2018 08:16:55.910000,20.24,46.0,45.0
04/02/2018 08:19:35.816666,19.1,46.0,45.0
04/02/2018 08:23:35.803333,20.05,46.0,45.0
04/02/2018 08:26:15.863333,19.95,46.0,45.0
04/02/2018 08:28:55.850000,19.69,46.0,45.0
04/02/2018 08:31:35.910000,18.15,46.0,45.0
04/02/2018 08:35:35.863333,21.77,46.0,45.0
04/02/2018 08:38:15.846666,20.4,46.0,45.0
04/02/2018 08:40:55.860000,20.38,46.0,45.0
04/02/2018 08:43:35.943333,20.86,46.0,45.0
04/02/2018 08:47:36.403333,23.07,47.0,45.0
04/02/2018 08:50:15.823333,22.26,47.0,45.0
04/02/2018 08:52:55.923333,21.67,47.0,45.0
04/02/2018 08:55:36.026666,22.33,46.0,45.0
04/02/2018 08:59:35.933333,21.88,47.0,45.0
04/02/2018 09:02:15.890000,23.22,47.0,44.0
04/02/2018 09:04:55.946666,23.1,47.0,45.0
04/02/2018 09:07:36.020000,25.09,47.0,45.0
04/02/2018 09:11:36.006666,22.74,47.0,45.0
04/02/2018 09:14:15.890000,24.71,47.0,45.0
04/02/2018 09:16:55.853333,23.59,47.0,45.0
04/02/2018 09:19:36.123333,22.02,47.0,45.0
04/02/2018 09:23:35.863333,22.02,46.0,44.0
04/02/2018 09:26:15.930000,22.12,46.0,44.0
04/02/2018 09:28:55.950000,24.16,47.0,44.0
04/02/2018 09:31:35.900000,23.5,47.0,44.0
04/02/2018 09:35:35.873333,23.48,47.0,45.0
04/02/2018 09:38:15.883333,22.29,47.0,44.0
04/02/2018 09:40:55.863333,22.82,47.0,44.0
04/02/2018 09:43:35.876666,22.07,47.0,44.0
04/02/2018 09:47:36.136666,20.93,47.0,44.0
04/02/2018 09:50:15.990000,22.69,47.0,44.0
04/02/2018 09:52:55.950000,22.33,47.0,44.0
04/02/2018 09:55:35.896666,21.95,47.0,44.0
04/02/2018 09:59:36.273333,21.9,47.0,44.0
04/02/2018 10:02:16.006666,21.17,47.0,44.0
04/02/2018 10:04:55.896666,20.95,47.0,44.0
04/02/2018 10:07:35.960000,20.56,47.0,44.0
04/02/2018 10:11:35.933333,22.68,48.0,44.0
04/02/2018 10:14:15.986666,21.37,47.0,44.0
04/02/2018 10:16:55.926666,21.52,48.0,44.0
04/02/2018 10:19:35.923333,21.93,48.0,44.0
04/02/2018 10:23:36.133333,22.95,48.0,43.0
04/02/2018 10:26:15.916666,20.54,48.0,44.0
04/02/2018 10:28:56.143333,22.88,48.0,43.0
04/02/2018 10:31:36.033333,21.85,47.0,43.0
04/02/2018 10:35:35.976666,21.22,48.0,43.0
04/02/2018 10:38:16.030000,22.63,48.0,43.0
04/02/2018 10:40:56.073333,22.89,49.0,43.0
04/02/2018 10:43:36.000000,23.21,49.0,43.0
04/02/2018 10:47:35.930000,21.61,49.0,43.0
04/02/2018 10:50:15.933333,22.27,49.0,43.0
04/02/2018 10:52:55.943333,21.46,49.0,43.0
04/02/2018 10:55:36.140000,22.0,49.0,43.0
04/02/2018 10:59:36.026666,21.14,49.0,43.0
04/02/2018 11:02:16.036666,23.0,49.0,43.0
04/02/2018 11:04:56.010000,23.0,49.0,43.0
04/02/2018 11:07:36.136666,23.38,50.0,43.0
04/02/2018 11:11:35.963333,23.0,50.0,43.0
04/02/2018 11:14:16.233333,23.05,50.0,43.0
04/02/2018 11:16:55.990000,23.9,50.0,43.0
04/02/2018 11:19:35.996666,21.8,50.0,43.0
04/02/2018 11:23:36.073333,23.49,50.0,42.0
04/02/2018 11:26:16.436666,22.27,50.0,42.0
04/02/2018 11:28:56.013333,24.05,51.0,42.0
04/02/2018 11:31:36.006666,21.8,51.0,42.0
04/02/2018 11:35:36.016666,24.8,50.0,42.0
04/02/2018 11:38:16.016666,22.83,50.0,42.0
04/02/2018 11:40:56.056666,22.37,50.0,42.0
04/02/2018 11:43:36.096666,22.12,50.0,42.0
04/02/2018 11:47:36.090000,23.8,50.0,42.0
04/02/2018 11:50:16.170000,24.34,50.0,42.0
04/02/2018 11:52:56.126666,23.83,50.0,42.0
04/02/2018 11:55:36.076666,23.98,50.0,42.0
04/02/2018 11:59:36.046666,25.54,50.0,42.0
04/02/2018 12:02:17.580000,22.95,50.0,42.0
04/02/2018 12:04:56.070000,23.24,50.0,42.0
04/02/2018 12:07:36.073333,23.9,50.0,42.0
04/02/2018 12:11:36.333333,24.21,50.0,42.0
04/02/2018 12:14:16.110000,23.73,49.0,42.0
04/02/2018 12:16:56.093333,23.36,50.0,42.0
04/02/2018 12:19:36.236666,23.05,50.0,42.0
04/02/2018 12:23:36.090000,22.0,49.0,42.0
04/02/2018 12:26:16.103333,23.67,50.0,42.0
04/02/2018 12:28:56.180000,21.0,50.0,42.0
04/02/2018 12:31:36.223333,23.05,50.0,42.0
04/02/2018 12:35:36.156666,23.0,50.0,42.0
04/02/2018 12:38:16.333333,21.93,50.0,42.0
04/02/2018 12:40:56.253333,22.9,50.0,42.0
04/02/2018 12:43:36.233333,24.1,50.0,42.0
04/02/2018 12:47:36.320000,21.88,50.0,42.0
04/02/2018 12:50:16.143333,19.64,50.0,42.0
04/02/2018 12:52:56.150000,22.98,50.0,42.0
04/02/2018 12:55:36.136666,22.9,50.0,42.0
04/02/2018 12:59:36.376666,21.29,49.0,42.0
04/02/2018 13:02:16.266666,20.95,49.0,42.0
04/02/2018 13:04:56.166666,20.32,49.0,42.0
04/02/2018 13:07:36.403333,22.22,50.0,42.0
04/02/2018 13:11:36.230000,20.51,49.0,43.0
04/02/2018 13:14:16.143333,20.76,49.0,43.0
04/02/2018 13:16:56.166666,21.95,49.0,43.0
04/02/2018 13:19:36.156666,22.24,49.0,44.0
04/02/2018 13:23:36.190000,22.69,49.0,44.0
04/02/2018 13:26:16.366666,22.5,49.0,44.0
04/02/2018 13:28:56.530000,24.48,49.0,45.0
04/02/2018 13:31:36.310000,22.24,48.0,45.0
04/02/2018 13:35:36.450000,22.53,48.0,45.0
04/02/2018 13:38:16.366666,22.4,48.0,46.0
04/02/2018 13:40:56.180000,23.23,47.0,46.0
04/02/2018 13:43:36.223333,21.29,47.0,46.0
04/02/2018 13:47:36.463333,21.88,47.0,46.0
04/02/2018 13:50:16.213333,23.42,46.0,47.0
04/02/2018 13:52:56.196666,22.85,46.0,47.0
04/02/2018 13:55:36.343333,21.95,46.0,48.0
04/02/2018 13:59:36.343333,22.1,45.0,48.0
04/02/2018 14:02:16.376666,22.07,45.0,48.0
04/02/2018 14:04:56.233333,22.08,44.0,49.0
04/02/2018 14:07:36.236666,23.55,44.0,50.0
04/02/2018 14:11:36.213333,22.21,43.0,50.0
04/02/2018 14:14:17.193333,20.98,43.0,50.0
04/02/2018 14:16:56.226666,21.43,42.0,51.0
04/02/2018 14:19:36.320000,19.64,41.0,51.0
04/02/2018 14:23:36.280000,20.67,39.0,52.0
04/02/2018 14:26:16.216666,20.18,39.0,53.0
04/02/2018 14:28:56.266666,22.07,39.0,53.0
04/02/2018 14:31:36.376666,22.19,38.0,53.0
04/02/2018 14:35:36.486666,22.26,38.0,54.0
04/02/2018 14:38:16.270000,21.95,37.0,54.0
04/02/2018 14:40:56.356666,21.76,38.0,54.0
04/02/2018 14:43:36.296666,22.76,37.0,54.0
04/02/2018 14:47:36.253333,21.8,36.0,55.0
04/02/2018 14:50:16.246666,23.17,37.0,55.0
04/02/2018 14:52:56.240000,22.24,36.0,55.0
04/02/2018 14:55:36.346666,21.71,36.0,55.0
04/02/2018 14:59:36.283333,22.79,36.0,55.0
04/02/2018 15:02:16.366666,22.98,35.0,56.0
04/02/2018 15:04:56.346666,22.2,34.0,56.0
04/02/2018 15:07:36.296666,21.07,34.0,56.0
04/02/2018 15:11:36.416666,22.54,34.0,57.0
04/02/2018 15:14:16.266666,22.45,33.0,57.0
04/02/2018 15:16:56.286666,21.76,33.0,57.0
04/02/2018 15:19:36.396666,21.98,33.0,58.0
04/02/2018 15:23:36.310000,20.76,31.0,58.0
04/02/2018 15:26:16.303333,20.05,30.0,59.0
04/02/2018 15:28:56.333333,19.15,30.0,59.0
04/02/2018 15:31:36.460000,20.21,30.0,59.0
04/02/2018 15:35:36.480000,19.95,29.0,60.0
04/02/2018 15:38:16.663333,18.29,29.0,60.0
04/02/2018 15:40:56.350000,18.67,29.0,61.0
04/02/2018 15:43:36.526666,18.48,28.0,61.0
04/02/2018 15:47:36.303333,15.9,27.0,62.0
04/02/2018 15:50:16.323333,16.86,26.0,62.0
04/02/2018 15:52:56.486666,15.5,26.0,62.0
04/02/2018 15:55:36.336666,14.79,26.0,63.0
04/02/2018 15:59:36.326666,14.32,26.0,64.0
04/02/2018 16:02:16.313333,14.66,25.0,64.0
04/02/2018 16:04:56.376666,14.18,24.0,65.0
04/02/2018 16:07:36.503333,13.36,24.0,65.0
04/02/2018 16:11:36.500000,13.49,23.0,66.0
04/02/2018 16:14:16.630000,12.24,21.0,66.0
04/02/2018 16:16:56.596666,12.29,22.0,67.0
04/02/2018 16:19:36.356666,11.95,22.0,67.0
04/02/2018 16:23:36.380000,9.9,20.0,68.0
04/02/2018 16:26:16.423333,9.35,20.0,68.0
04/02/2018 16:28:56.356666,11.1,20.0,69.0
04/02/2018 16:31:36.590000,11.45,19.0,69.0
04/02/2018 16:35:36.356666,10.43,19.0,70.0
04/02/2018 16:38:16.536666,9.8,18.0,70.0
04/02/2018 16:40:56.446666,7.62,17.0,71.0
04/02/2018 16:43:36.396666,8.66,17.0,71.0
04/02/2018 16:47:36.566666,10.71,17.0,71.0
04/02/2018 16:50:16.626666,10.37,17.0,71.0
04/02/2018 16:52:56.516666,11.69,17.0,71.0
04/02/2018 16:55:36.403333,10.57,16.0,72.0
04/02/2018 16:59:36.530000,9.8,15.0,73.0
04/02/2018 17:02:16.410000,8.12,16.0,73.0
04/02/2018 17:04:56.376666,8.41,15.0,74.0
04/02/2018 17:07:36.380000,6.37,13.0,74.0
04/02/2018 17:11:36.380000,7.88,13.0,75.0
04/02/2018 17:14:16.426666,7.33,14.0,76.0
04/02/2018 17:16:56.393333,5.83,13.0,77.0
04/02/2018 17:19:36.420000,3.19,11.0,78.0
04/02/2018 17:23:36.496666,3.62,11.0,78.0
04/02/2018 17:26:16.443333,4.95,10.0,79.0
04/02/2018 17:28:56.506666,3.59,11.0,79.0
04/02/2018 17:31:36.636666,2.67,9.0,80.0
04/02/2018 17:35:36.433333,2.81,9.0,81.0
04/02/2018 17:38:16.783333,2.67,10.0,81.0
04/02/2018 17:40:56.453333,2.55,9.0,82.0
04/02/2018 17:43:36.526666,2.49,9.0,82.0
04/02/2018 17:47:36.846666,3.37,8.0,82.0
04/02/2018 17:50:17.266666,2.6,8.0,82.0
04/02/2018 17:52:56.870000,4.49,8.0,82.0
04/02/2018 17:55:36.576666,4.54,8.0,82.0
04/02/2018 17:59:36.453333,2.78,8.0,82.0
04/02/2018 18:02:16.806666,2.41,7.0,82.0
04/02/2018 18:04:56.580000,2.51,7.0,83.0
04/02/2018 18:07:36.920000,2.59,7.0,82.0
04/02/2018 18:11:36.946666,2.83,6.0,82.0
04/02/2018 18:14:16.526666,2.44,7.0,82.0
04/02/2018 18:16:56.470000,2.12,6.0,82.0
04/02/2018 18:19:36.663333,1.73,6.0,83.0
04/02/2018 18:23:36.500000,1.77,7.0,83.0
04/02/2018 18:26:17.416666,2.37,6.0,83.0
04/02/2018 18:28:56.506666,1.51,7.0,84.0
04/02/2018 18:31:36.520000,2.17,6.0,83.0
04/02/2018 18:35:36.486666,2.74,6.0,83.0
04/02/2018 18:38:16.503333,2.23,6.0,82.0
04/02/2018 18:40:56.510000,2.2,6.0,82.0
04/02/2018 18:43:36.490000,2.1,6.0,83.0
04/02/2018 18:47:36.533333,2.74,6.0,83.0
04/02/2018 18:50:16.513333,2.41,7.0,83.0
04/02/2018 18:52:56.526666,1.97,8.0,84.0
04/02/2018 18:55:36.570000,0.69,7.0,85.0
04/02/2018 18:59:36.523333,1.27,8.0,86.0
04/02/2018 19:02:16.516666,1.19,7.0,86.0
04/02/2018 19:04:56.600000,1.02,8.0,86.0
04/02/2018 19:07:36.630000,1.0,7.0,86.0
04/02/2018 19:11:36.583333,0.91,6.0,86.0
04/02/2018 19:14:16.540000,0.79,5.0,86.0
04/02/2018 19:16:56.563333,0.69,5.0,86.0
04/02/2018 19:19:36.556666,2.12,6.0,85.0
04/02/2018 19:23:36.610000,0.63,7.0,85.0
04/02/2018 19:26:16.556666,0.95,8.0,86.0
04/02/2018 19:28:56.573333,0.64,8.0,86.0
04/02/2018 19:31:36.560000,0.52,7.0,86.0
04/02/2018 19:35:37.233333,1.21,6.0,85.0
04/02/2018 19:38:16.646666,1.07,6.0,85.0
04/02/2018 19:40:56.770000,0.69,6.0,85.0
04/02/2018 19:43:36.626666,0.28,6.0,85.0
04/02/2018 19:47:36.566666,1.9,5.0,85.0
04/02/2018 19:50:16.566666,0.9,5.0,85.0
04/02/2018 19:52:56.610000,1.49,6.0,85.0
04/02/2018 19:55:36.566666,1.0,5.0,85.0
04/02/2018 19:59:36.606666,1.54,5.0,85.0
04/02/2018 20:02:16.930000,0.83,5.0,85.0
04/02/2018 20:04:56.640000,1.05,6.0,85.0
04/02/2018 20:07:36.703333,0.91,6.0,84.0
04/02/2018 20:11:36.623333,1.08,6.0,84.0
04/02/2018 20:14:16.640000,1.19,6.0,84.0
04/02/2018 20:16:56.606666,0.68,7.0,84.0
04/02/2018 20:19:36.630000,1.51,7.0,83.0
04/02/2018 20:23:36.610000,1.33,7.0,83.0
04/02/2018 20:26:16.610000,1.12,7.0,83.0
04/02/2018 20:28:56.646666,1.14,6.0,83.0
04/02/2018 20:31:36.726666,1.0,7.0,82.0
04/02/2018 20:35:36.660000,0.45,6.0,82.0
04/02/2018 20:38:16.633333,1.09,6.0,82.0
04/02/2018 20:40:56.663333,0.79,6.0,82.0
04/02/2018 20:43:36.833333,1.27,7.0,82.0
04/02/2018 20:47:36.713333,1.0,7.0,82.0
04/02/2018 20:50:16.646666,1.14,6.0,82.0
04/02/2018 20:52:56.716666,0.69,7.0,82.0
04/02/2018 20:55:36.646666,1.16,6.0,82.0
04/02/2018 20:59:36.666666,0.71,6.0,82.0
04/02/2018 21:02:16.690000,1.98,6.0,82.0
04/02/2018 21:04:56.673333,1.68,6.0,82.0
04/02/2018 21:07:36.696666,1.68,6.0,82.0
04/02/2018 21:11:36.780000,2.49,6.0,82.0
04/02/2018 21:14:17.836666,3.88,6.0,82.0
04/02/2018 21:16:56.733333,2.2,6.0,82.0
04/02/2018 21:19:36.686666,1.17,6.0,82.0
04/02/2018 21:23:37.510000,0.76,6.0,82.0
04/02/2018 21:26:16.683333,1.6,6.0,82.0
04/02/2018 21:28:56.713333,1.02,7.0,82.0
04/02/2018 21:31:36.693333,0.93,7.0,82.0
04/02/2018 21:35:36.706666,1.14,6.0,82.0
04/02/2018 21:38:16.730000,0.66,6.0,82.0
04/02/2018 21:40:57.050000,0.44,6.0,82.0
04/02/2018 21:43:36.716666,1.23,6.0,82.0
04/02/2018 21:47:36.713333,0.78,6.0,82.0
04/02/2018 21:50:16.720000,1.4,6.0,82.0
04/02/2018 21:52:56.733333,0.95,7.0,82.0
04/02/2018 21:55:36.806666,1.95,7.0,82.0
04/02/2018 21:59:36.770000,0.9,7.0,82.0
04/02/2018 22:02:16.756666,1.07,7.0,82.0
04/02/2018 22:04:57.630000,1.46,7.0,82.0
04/02/2018 22:07:36.743333,1.07,7.0,82.0
04/02/2018 22:11:38.146666,0.44,7.0,81.0
04/02/2018 22:14:18.583333,1.09,7.0,81.0
04/02/2018 22:16:58.410000,1.53,7.0,81.0
04/02/2018 22:19:38.130000,1.26,7.0,81.0
04/02/2018 22:23:38.653333,1.06,8.0,81.0
04/02/2018 22:26:22.523333,1.59,7.0,81.0
04/02/2018 22:28:58.846666,1.58,8.0,81.0
04/02/2018 22:31:38.293333,1.19,8.0,81.0
04/02/2018 22:35:36.876666,1.4,6.0,82.0
04/02/2018 22:38:16.790000,0.55,7.0,81.0
04/02/2018 22:40:56.846666,0.57,8.0,81.0
04/02/2018 22:43:36.796666,1.51,7.0,81.0
04/02/2018 22:47:36.796666,0.81,7.0,81.0
04/02/2018 22:50:16.786666,0.74,7.0,81.0
04/02/2018 22:52:56.783333,1.05,7.0,81.0
04/02/2018 22:55:36.796666,1.31,7.0,81.0
04/02/2018 22:59:36.816666,1.0,7.0,81.0
04/02/2018 23:02:16.920000,1.69,8.0,81.0
04/02/2018 23:04:56.800000,0.93,8.0,81.0
04/02/2018 23:07:37.023333,1.24,9.0,81.0
04/02/2018 23:11:36.810000,1.14,8.0,81.0
04/02/2018 23:14:17.580000,0.8,8.0,80.0
04/02/2018 23:16:58.120000,0.68,7.0,80.0
04/02/2018 23:19:37.623333,1.4,7.0,80.0
04/02/2018 23:23:37.896666,1.08,7.0,80.0
04/02/2018 23:26:17.790000,1.37,7.0,80.0
04/02/2018 23:28:57.693333,0.72,7.0,80.0
04/02/2018 23:31:37.816666,0.92,8.0,80.0
04/02/2018 23:35:37.816666,0.94,8.0,79.0
04/02/2018 23:38:17.626666,1.23,8.0,79.0
04/02/2018 23:40:57.950000,0.81,8.0,79.0
04/02/2018 23:43:37.696666,0.81,8.0,78.0
04/02/2018 23:47:38.016666,1.17,9.0,78.0
04/02/2018 23:50:17.813333,0.94,8.0,78.0
04/02/2018 23:52:58.086666,1.11,9.0,78.0
04/02/2018 23:55:37.766666,0.78,9.0,78.0
04/02/2018 23:59:38.540000,1.34,9.0,78.0
04/03/2018 00:02:17.880000,0.49,9.0,77.0
04/03/2018 00:04:57.733333,1.35,10.0,77.0
04/03/2018 00:07:38.670000,1.21,10.0,77.0
04/03/2018 00:11:37.873333,0.92,9.0,77.0
04/03/2018 00:14:17.616666,0.74,9.0,77.0
04/03/2018 00:16:57.926666,1.0,9.0,77.0
04/03/2018 00:19:37.823333,0.94,9.0,77.0
04/03/2018 00:23:37.773333,0.92,9.0,77.0
04/03/2018 00:26:17.660000,1.22,9.0,77.0
04/03/2018 00:28:57.723333,1.41,9.0,76.0
04/03/2018 00:32:58.166666,1.55,9.0,76.0
04/03/2018 00:35:36.933333,1.19,9.0,76.0
04/03/2018 00:38:16.940000,1.69,10.0,76.0
04/03/2018 00:40:56.930000,1.36,10.0,76.0
04/03/2018 00:43:37.076666,1.14,10.0,75.0
04/03/2018 00:47:36.930000,1.29,10.0,75.0
04/03/2018 00:50:16.936666,1.81,10.0,75.0
04/03/2018 00:52:56.933333,1.37,10.0,75.0
04/03/2018 00:55:36.980000,1.39,10.0,75.0
04/03/2018 00:59:36.983333,1.46,10.0,74.0
04/03/2018 01:02:16.980000,1.35,10.0,74.0
04/03/2018 01:04:57.090000,1.21,10.0,74.0
04/03/2018 01:07:36.946666,1.07,10.0,74.0
04/03/2018 01:11:36.956666,1.33,11.0,74.0
04/03/2018 01:14:16.970000,1.49,11.0,74.0
04/03/2018 01:16:57.363333,1.23,11.0,73.0
04/03/2018 01:19:36.963333,0.9,11.0,73.0
04/03/2018 01:23:36.963333,1.45,11.0,73.0
04/03/2018 01:26:16.983333,1.17,11.0,72.0
04/03/2018 01:28:56.983333,1.6,11.0,72.0
04/03/2018 01:31:37.026666,1.38,12.0,72.0
04/03/2018 01:35:36.976666,1.79,12.0,72.0
04/03/2018 01:38:16.970000,0.81,12.0,72.0
04/03/2018 01:40:57.030000,1.15,12.0,71.0
04/03/2018 01:43:37.483333,2.7,13.0,71.0
