InstrumentName, Lake Arbot B,,
04/02/2018 00:50:45.420000,10.02,26.0,61.0
04/02/2018 00:53:25.426666,13.0,26.0,61.0
04/02/2018 00:56:05.373333,11.34,26.0,61.0
04/02/2018 00:58:45.373333,10.28,26.0,61.0
04/02/2018 01:01:25.396666,11.83,26.0,61.0
04/02/2018 01:05:25.356666,11.47,26.0,61.0
04/02/2018 01:08:05.373333,10.14,26.0,61.0
04/02/2018 01:10:45.450000,10.37,26.0,61.0
04/02/2018 01:13:25.363333,10.26,26.0,61.0
04/02/2018 01:17:25.373333,10.24,26.0,61.0
04/02/2018 01:20:05.390000,9.6,27.0,60.0
04/02/2018 01:22:45.403333,11.44,27.0,60.0
04/02/2018 01:25:25.416666,11.21,27.0,60.0
04/02/2018 01:29:25.376666,9.41,28.0,60.0
04/02/2018 01:32:05.390000,11.43,28.0,60.0
04/02/2018 01:34:45.483333,13.63,28.0,59.0
04/02/2018 01:37:25.683333,13.88,28.0,59.0
04/02/2018 01:41:25.416666,13.88,28.0,59.0
04/02/2018 01:44:05.440000,16.14,28.0,59.0
04/02/2018 01:46:45.416666,18.02,28.0,59.0
04/02/2018 01:49:25.570000,15.71,29.0,59.0
04/02/2018 01:53:25.476666,16.6,29.0,58.0
04/02/2018 01:56:05.410000,21.33,29.0,58.0
04/02/2018 01:58:45.533333,21.37,29.0,58.0
04/02/2018 02:01:25.420000,21.74,29.0,58.0
04/02/2018 02:05:25.456666,26.07,30.0,58.0
04/02/2018 02:08:05.453333,20.05,30.0,58.0
04/02/2018 02:10:45.446666,20.5,30.0,58.0
04/02/2018 02:13:25.453333,19.2,31.0,57.0
04/02/2018 02:17:25.496666,24.27,31.0,57.0
04/02/2018 02:20:05.960000,23.98,31.0,57.0
04/02/2018 02:22:46.286666,22.18,32.0,57.0
04/02/2018 02:25:26.140000,22.8,32.0,56.0
04/02/2018 02:29:27.326666,26.49,32.0,56.0
04/02/2018 02:32:06.010000,25.13,32.0,56.0
04/02/2018 02:34:46.096666,23.97,33.0,56.0
04/02/2018 02:37:27.426666,24.15,33.0,55.0
04/02/2018 02:41:26.230000,25.39,33.0,55.0
04/02/2018 02:44:06.350000,25.35,33.0,55.0
04/02/2018 02:46:46.406666,24.11,33.0,55.0
04/02/2018 02:49:26.330000,26.31,33.0,55.0
04/02/2018 02:53:26.130000,27.42,34.0,54.0
04/02/2018 02:56:06.693333,25.74,34.0,54.0
04/02/2018 02:58:46.063333,27.63,34.0,54.0
04/02/2018 03:01:26.296666,27.21,34.0,54.0
04/02/2018 03:05:25.710000,27.97,35.0,54.0
04/02/2018 03:08:07.206666,29.54,35.0,54.0
04/02/2018 03:10:46.193333,29.57,35.0,54.0
04/02/2018 03:13:26.246666,28.57,35.0,54.0
04/02/2018 03:17:26.320000,30.2,35.0,53.0
04/02/2018 03:20:06.240000,32.97,35.0,53.0
04/02/2018 03:22:46.213333,29.32,35.0,53.0
04/02/2018 03:25:26.150000,28.65,35.0,53.0
04/02/2018 03:29:26.433333,30.33,36.0,53.0
04/02/2018 03:32:06.370000,30.06,36.0,53.0
04/02/2018 03:34:46.240000,28.83,36.0,53.0
04/02/2018 03:37:25.980000,29.87,36.0,53.0
04/02/2018 03:41:27.450000,28.74,36.0,52.0
04/02/2018 03:44:06.123333,28.56,36.0,52.0
04/02/2018 03:46:46.156666,32.57,36.0,52.0
04/02/2018 03:49:26.440000,31.46,36.0,52.0
04/02/2018 03:53:26.110000,31.0,36.0,52.0
04/02/2018 03:56:06.286666,29.23,37.0,52.0
04/02/2018 03:58:46.126666,33.31,37.0,52.0
04/02/2018 04:01:26.243333,28.46,37.0,52.0
04/02/2018 04:05:26.460000,29.92,37.0,52.0
04/02/2018 04:08:06.283333,30.36,37.0,52.0
04/02/2018 04:10:46.140000,32.38,37.0,51.0
04/02/2018 04:13:26.116666,28.9,38.0,51.0
04/02/2018 04:17:26.430000,29.86,38.0,51.0
04/02/2018 04:20:06.200000,28.46,38.0,51.0
04/02/2018 04:22:46.356666,29.15,38.0,51.0
04/02/2018 04:25:26.450000,30.56,39.0,51.0
04/02/2018 04:29:26.593333,30.05,39.0,50.0
04/02/2018 04:32:07.320000,29.77,39.0,50.0
04/02/2018 04:34:46.073333,31.98,39.0,50.0
04/02/2018 04:37:26.080000,30.64,40.0,50.0
04/02/2018 04:41:26.433333,31.07,40.0,50.0
04/02/2018 04:44:06.160000,29.45,40.0,50.0
04/02/2018 04:46:46.096666,30.33,40.0,50.0
04/02/2018 04:49:26.153333,31.37,41.0,50.0
04/02/2018 04:53:26.543333,30.3,41.0,50.0
04/02/2018 04:56:06.346666,31.26,41.0,50.0
04/02/2018 04:58:46.350000,31.6,41.0,50.0
04/02/2018 05:01:26.023333,29.82,41.0,50.0
04/02/2018 05:05:26.216666,30.86,41.0,50.0
04/02/2018 05:08:06.330000,30.98,41.0,50.0
04/02/2018 05:10:45.953333,30.39,41.0,50.0
04/02/2018 05:13:27.483333,31.15,42.0,50.0
04/02/2018 05:17:26.210000,30.25,42.0,49.0
04/02/2018 05:20:06.130000,30.93,41.0,49.0
04/02/2018 05:22:45.986666,30.98,41.0,49.0
04/02/2018 05:25:25.946666,36.21,41.0,49.0
04/02/2018 05:29:25.936666,37.72,42.0,49.0
04/02/2018 05:32:05.683333,39.76,42.0,49.0
04/02/2018 05:34:45.680000,37.44,42.0,49.0
04/02/2018 05:37:25.626666,39.4,42.0,49.0
04/02/2018 05:41:25.803333,35.88,42.0,48.0
04/02/2018 05:44:05.940000,34.33,42.0,48.0
04/02/2018 05:46:45.876666,31.54,42.0,48.0
04/02/2018 05:49:25.633333,33.65,43.0,48.0
04/02/2018 05:53:25.640000,35.14,42.0,48.0
04/02/2018 05:56:05.636666,34.05,43.0,48.0
04/02/2018 05:58:45.943333,33.43,43.0,48.0
04/02/2018 06:01:25.746666,34.02,43.0,48.0
04/02/2018 06:05:25.676666,34.75,43.0,47.0
04/02/2018 06:08:05.660000,33.38,43.0,47.0
04/02/2018 06:10:45.656666,35.33,43.0,47.0
04/02/2018 06:13:25.690000,32.91,43.0,47.0
04/02/2018 06:17:25.700000,33.63,43.0,47.0
04/02/2018 06:20:05.983333,31.8,43.0,47.0
04/02/2018 06:22:45.663333,29.97,44.0,47.0
04/02/2018 06:25:25.716666,32.25,44.0,47.0
04/02/2018 06:29:25.903333,32.45,43.0,47.0
04/02/2018 06:32:05.746666,29.98,44.0,47.0
04/02/2018 06:34:45.760000,32.51,44.0,47.0
04/02/2018 06:37:25.693333,31.77,44.0,47.0
04/02/2018 06:41:25.686666,29.63,44.0,46.0
04/02/2018 06:44:06.423333,29.86,45.0,47.0
04/02/2018 06:46:45.696666,29.76,45.0,46.0
04/02/2018 06:49:25.703333,32.21,44.0,46.0
04/02/2018 06:53:25.743333,32.12,44.0,46.0
04/02/2018 06:56:05.843333,31.32,45.0,46.0
04/02/2018 06:58:45.796666,29.26,45.0,46.0
04/02/2018 07:01:25.703333,30.26,45.0,46.0
04/02/2018 07:05:25.973333,31.72,45.0,46.0
04/02/2018 07:08:05.746666,31.17,46.0,46.0
04/02/2018 07:10:46.426666,31.27,46.0,46.0
04/02/2018 07:13:25.826666,29.02,46.0,46.0
04/02/2018 07:17:26.046666,31.48,46.0,46.0
04/02/2018 07:20:05.793333,33.1,46.0,46.0
04/02/2018 07:22:45.720000,31.73,45.0,46.0
04/02/2018 07:25:26.216666,33.37,45.0,46.0
04/02/2018 07:29:26.106666,27.64,46.0,46.0
04/02/2018 07:32:05.866666,28.48,45.0,46.0
04/02/2018 07:34:46.016666,28.78,45.0,46.0
04/02/2018 07:37:25.863333,24.12,45.0,46.0
04/02/2018 07:41:26.030000,26.41,45.0,46.0
04/02/2018 07:44:05.940000,21.5,45.0,46.0
04/02/2018 07:46:45.776666,22.0,45.0,46.0
04/02/2018 07:49:25.760000,23.85,45.0,46.0
04/02/2018 07:53:25.770000,21.95,45.0,46.0
04/02/2018 07:56:05.810000,21.8,45.0,46.0
04/02/2018 07:58:45.930000,20.12,45.0,46.0
04/02/2018 08:01:25.763333,20.14,45.0,46.0
04/02/2018 08:05:25.776666,21.67,45.0,45.0
04/02/2018 08:08:05.773333,18.63,45.0,45.0
04/02/2018 08:10:45.860000,21.71,45.0,45.0
04/02/2018 08:13:26.010000,19.35,46.0,45.0
04/02/2018 08:17:25.783333,22.2,46.0,45.0
04/02/2018 08:20:05.773333,21.83,46.0,45.0
04/02/2018 08:22:45.806666,20.71,46.0,45.0
04/02/2018 08:25:25.863333,22.82,46.0,45.0
04/02/2018 08:29:25.833333,19.14,46.0,45.0
04/02/2018 08:32:05.803333,22.05,46.0,45.0
04/02/2018 08:34:45.990000,19.35,46.0,45.0
04/02/2018 08:37:26.290000,23.05,46.0,45.0
04/02/2018 08:41:25.800000,19.79,46.0,45.0
04/02/2018 08:44:05.806666,21.45,46.0,45.0
04/02/2018 08:46:45.863333,21.93,47.0,45.0
04/02/2018 08:49:25.873333,22.66,47.0,45.0
04/02/2018 08:53:25.843333,20.63,47.0,45.0
04/02/2018 08:56:05.880000,23.24,46.0,45.0
04/02/2018 08:58:45.850000,22.79,47.0,45.0
04/02/2018 09:01:25.813333,23.17,47.0,44.0
04/02/2018 09:05:25.836666,23.85,47.0,45.0
04/02/2018 09:08:05.840000,24.4,47.0,45.0
04/02/2018 09:10:45.900000,22.93,47.0,45.0
04/02/2018 09:13:26.166666,26.91,47.0,45.0
04/02/2018 09:17:25.916666,25.24,47.0,45.0
04/02/2018 09:20:05.890000,27.22,47.0,45.0
04/02/2018 09:22:45.970000,25.05,46.0,45.0
04/02/2018 09:25:25.923333,25.02,46.0,44.0
04/02/2018 09:29:25.956666,26.8,47.0,44.0
04/02/2018 09:32:05.890000,25.12,47.0,44.0
04/02/2018 09:34:45.910000,25.72,47.0,45.0
04/02/2018 09:37:25.856666,24.0,47.0,44.0
04/02/2018 09:41:25.973333,23.9,47.0,44.0
04/02/2018 09:44:05.943333,21.83,47.0,44.0
04/02/2018 09:46:45.956666,20.57,47.0,44.0
04/02/2018 09:49:26.020000,21.58,47.0,44.0
04/02/2018 09:53:25.963333,20.69,47.0,44.0
04/02/2018 09:56:06.033333,22.55,47.0,44.0
04/02/2018 09:58:45.866666,22.81,47.0,44.0
04/02/2018 10:01:25.990000,21.79,47.0,44.0
04/02/2018 10:05:26.046666,22.3,47.0,44.0
04/02/2018 10:08:05.886666,20.74,47.0,44.0
04/02/2018 10:10:45.923333,24.51,48.0,44.0
04/02/2018 10:13:25.896666,25.37,47.0,44.0
04/02/2018 10:17:25.893333,22.53,48.0,44.0
04/02/2018 10:20:05.896666,21.81,48.0,44.0
04/02/2018 10:22:45.913333,22.88,48.0,43.0
04/02/2018 10:25:25.923333,24.87,48.0,43.0
04/02/2018 10:29:25.900000,24.49,47.0,43.0
04/02/2018 10:32:05.916666,24.32,48.0,43.0
04/02/2018 10:34:45.930000,20.52,48.0,43.0
04/02/2018 10:37:25.906666,22.56,48.0,43.0
04/02/2018 10:41:26.126666,22.92,49.0,43.0
04/02/2018 10:44:06.020000,22.69,49.0,43.0
04/02/2018 10:46:45.963333,21.8,49.0,43.0
04/02/2018 10:49:25.916666,24.14,49.0,43.0
04/02/2018 10:53:25.923333,23.4,49.0,43.0
04/02/2018 10:56:06.020000,22.76,49.0,43.0
04/02/2018 10:58:46.023333,23.88,49.0,43.0
04/02/2018 11:01:26.060000,22.49,49.0,43.0
04/02/2018 11:05:26.026666,24.24,49.0,43.0
04/02/2018 11:08:05.936666,25.73,50.0,43.0
04/02/2018 11:10:45.993333,22.18,50.0,43.0
04/02/2018 11:13:25.970000,23.74,50.0,43.0
04/02/2018 11:17:26.040000,26.83,50.0,43.0
04/02/2018 11:20:06.016666,24.83,50.0,43.0
04/02/2018 11:22:45.973333,23.56,50.0,42.0
04/02/2018 11:25:25.980000,24.0,50.0,42.0
04/02/2018 11:29:26.020000,26.24,51.0,42.0
04/02/2018 11:32:05.976666,25.07,51.0,42.0
04/02/2018 11:34:45.986666,26.68,50.0,42.0
04/02/2018 11:37:25.986666,24.09,51.0,42.0
04/02/2018 11:41:26.086666,24.72,50.0,42.0
04/02/2018 11:44:06.026666,23.64,50.0,42.0
04/02/2018 11:46:46.080000,24.4,50.0,42.0
04/02/2018 11:49:26.296666,26.02,50.0,42.0
04/02/2018 11:53:26.136666,26.0,50.0,42.0
04/02/2018 11:56:06.163333,25.1,50.0,42.0
04/02/2018 11:58:46.116666,25.55,50.0,42.0
04/02/2018 12:01:26.163333,24.86,50.0,42.0
04/02/2018 12:05:26.100000,25.29,50.0,42.0
04/02/2018 12:08:06.123333,24.59,50.0,42.0
04/02/2018 12:10:46.156666,24.12,50.0,42.0
04/02/2018 12:13:26.066666,24.95,50.0,42.0
04/02/2018 12:17:26.366666,22.09,49.0,42.0
04/02/2018 12:20:06.073333,25.42,49.0,42.0
04/02/2018 12:22:46.076666,22.7,49.0,42.0
04/02/2018 12:25:26.246666,22.79,50.0,42.0
04/02/2018 12:29:26.080000,24.4,50.0,42.0
04/02/2018 12:32:06.136666,22.38,50.0,42.0
04/02/2018 12:34:46.123333,23.16,50.0,42.0
04/02/2018 12:37:26.136666,23.49,50.0,42.0
04/02/2018 12:41:26.150000,24.2,50.0,42.0
04/02/2018 12:44:06.180000,23.38,50.0,42.0
04/02/2018 12:46:46.186666,21.27,50.0,42.0
04/02/2018 12:49:26.360000,24.02,50.0,42.0
04/02/2018 12:53:26.150000,23.52,50.0,42.0
04/02/2018 12:56:06.213333,23.0,50.0,42.0
04/02/2018 12:58:46.276666,23.73,49.0,42.0
04/02/2018 13:01:26.273333,24.54,49.0,42.0
04/02/2018 13:05:26.246666,24.14,50.0,42.0
04/02/2018 13:08:06.123333,22.29,50.0,43.0
04/02/2018 13:10:46.183333,25.15,50.0,43.0
04/02/2018 13:13:26.130000,22.38,50.0,43.0
04/02/2018 13:17:26.203333,22.55,49.0,43.0
04/02/2018 13:20:06.340000,21.95,49.0,44.0
04/02/2018 13:22:46.140000,21.12,49.0,44.0
04/02/2018 13:25:26.206666,22.05,49.0,44.0
04/02/2018 13:29:26.216666,24.89,49.0,45.0
04/02/2018 13:32:06.223333,22.92,48.0,45.0
04/02/2018 13:34:46.300000,24.9,48.0,45.0
04/02/2018 13:37:26.220000,23.16,48.0,45.0
04/02/2018 13:41:26.220000,28.98,47.0,46.0
04/02/2018 13:44:06.180000,26.39,47.0,46.0
04/02/2018 13:46:46.283333,26.9,47.0,46.0
04/02/2018 13:49:26.183333,27.28,46.0,47.0
04/02/2018 13:53:26.166666,23.43,46.0,47.0
04/02/2018 13:56:06.243333,22.95,45.0,48.0
04/02/2018 13:58:46.203333,22.84,45.0,48.0
04/02/2018 14:01:26.220000,23.89,45.0,48.0
04/02/2018 14:05:26.346666,23.54,44.0,49.0
04/02/2018 14:08:06.280000,23.05,43.0,50.0
04/02/2018 14:10:46.183333,22.93,43.0,50.0
04/02/2018 14:13:26.200000,21.51,43.0,50.0
04/02/2018 14:17:26.450000,21.5,42.0,51.0
04/02/2018 14:20:06.243333,20.5,41.0,52.0
04/02/2018 14:22:46.276666,22.64,39.0,52.0
04/02/2018 14:25:26.260000,20.86,39.0,52.0
04/02/2018 14:29:26.300000,23.69,39.0,53.0
04/02/2018 14:32:06.373333,21.66,38.0,53.0
04/02/2018 14:34:46.476666,22.7,38.0,53.0
04/02/2018 14:37:26.376666,22.14,37.0,54.0
04/02/2018 14:41:26.283333,22.19,38.0,54.0
04/02/2018 14:44:06.250000,21.95,37.0,54.0
04/02/2018 14:46:46.210000,21.77,37.0,55.0
04/02/2018 14:49:26.220000,24.41,36.0,55.0
04/02/2018 14:53:26.280000,22.49,36.0,55.0
04/02/2018 14:56:06.286666,23.4,36.0,55.0
04/02/2018 14:58:46.246666,24.93,36.0,55.0
04/02/2018 15:01:26.276666,20.98,36.0,56.0
04/02/2018 15:05:26.336666,22.09,34.0,56.0
04/02/2018 15:08:06.336666,21.88,34.0,56.0
04/02/2018 15:10:46.300000,21.6,34.0,56.0
04/02/2018 15:13:26.240000,21.41,34.0,57.0
04/02/2018 15:17:26.336666,22.36,33.0,58.0
04/02/2018 15:20:06.246666,22.21,32.0,58.0
04/02/2018 15:22:46.336666,21.59,32.0,58.0
04/02/2018 15:25:26.276666,20.67,31.0,59.0
04/02/2018 15:29:26.266666,19.71,30.0,59.0
04/02/2018 15:32:06.256666,20.15,29.0,59.0
04/02/2018 15:34:46.340000,19.9,29.0,59.0
04/02/2018 15:37:26.353333,20.0,29.0,60.0
04/02/2018 15:41:26.293333,18.14,29.0,61.0
04/02/2018 15:44:06.396666,16.88,28.0,61.0
04/02/2018 15:46:46.540000,15.88,27.0,62.0
04/02/2018 15:49:26.313333,15.6,26.0,62.0
04/02/2018 15:53:26.286666,14.64,26.0,63.0
04/02/2018 15:56:06.293333,14.44,25.0,63.0
04/02/2018 15:58:46.296666,15.17,26.0,64.0
04/02/2018 16:01:26.350000,13.26,25.0,64.0
04/02/2018 16:05:26.370000,13.32,24.0,65.0
04/02/2018 16:08:06.410000,12.67,24.0,66.0
04/02/2018 16:10:46.400000,11.93,23.0,66.0
04/02/2018 16:13:26.346666,13.44,22.0,66.0
04/02/2018 16:17:26.320000,11.76,23.0,67.0
04/02/2018 16:20:06.336666,10.1,21.0,67.0
04/02/2018 16:22:46.416666,11.6,21.0,67.0
04/02/2018 16:25:26.326666,9.9,21.0,68.0
04/02/2018 16:29:26.360000,9.43,20.0,69.0
04/02/2018 16:32:06.340000,12.95,19.0,69.0
04/02/2018 16:34:46.323333,11.21,19.0,70.0
04/02/2018 16:37:26.396666,9.05,18.0,70.0
04/02/2018 16:41:26.370000,6.33,17.0,71.0
04/02/2018 16:44:06.410000,7.58,17.0,71.0
04/02/2018 16:46:46.400000,10.66,17.0,71.0
04/02/2018 16:49:26.383333,10.25,17.0,71.0
04/02/2018 16:53:26.413333,11.35,17.0,71.0
04/02/2018 16:56:06.436666,9.79,16.0,72.0
04/02/2018 16:58:46.353333,8.17,16.0,73.0
04/02/2018 17:01:26.576666,7.98,15.0,73.0
04/02/2018 17:05:26.476666,7.48,15.0,74.0
04/02/2018 17:08:06.366666,5.77,13.0,74.0
04/02/2018 17:10:46.376666,7.03,13.0,75.0
04/02/2018 17:13:26.383333,6.0,14.0,76.0
04/02/2018 17:17:26.433333,5.14,13.0,77.0
04/02/2018 17:20:06.383333,3.07,11.0,78.0
04/02/2018 17:22:46.386666,3.19,12.0,78.0
04/02/2018 17:25:26.476666,4.56,10.0,78.0
04/02/2018 17:29:26.440000,3.39,10.0,79.0
04/02/2018 17:32:06.816666,2.02,9.0,80.0
04/02/2018 17:34:46.393333,3.55,9.0,80.0
04/02/2018 17:37:26.476666,2.7,10.0,81.0
04/02/2018 17:41:26.400000,2.21,9.0,81.0
04/02/2018 17:44:06.460000,2.53,9.0,82.0
04/02/2018 17:46:46.453333,2.54,9.0,82.0
04/02/2018 17:49:26.596666,2.64,8.0,82.0
04/02/2018 17:53:26.936666,4.63,8.0,82.0
04/02/2018 17:56:06.636666,2.98,8.0,82.0
04/02/2018 17:58:46.443333,2.17,9.0,82.0
04/02/2018 18:01:26.426666,2.0,7.0,82.0
04/02/2018 18:05:26.496666,2.07,6.0,82.0
04/02/2018 18:08:07.236666,1.65,7.0,82.0
04/02/2018 18:10:47.243333,2.74,6.0,82.0
04/02/2018 18:13:27.283333,2.23,6.0,81.0
04/02/2018 18:17:26.713333,2.6,6.0,82.0
04/02/2018 18:20:06.450000,2.19,6.0,83.0
04/02/2018 18:22:46.926666,1.89,7.0,82.0
04/02/2018 18:25:26.450000,2.38,6.0,83.0
04/02/2018 18:29:26.486666,2.14,6.0,84.0
04/02/2018 18:32:06.460000,2.66,6.0,83.0
04/02/2018 18:34:46.456666,1.68,6.0,83.0
04/02/2018 18:37:26.466666,2.79,6.0,83.0
04/02/2018 18:41:26.600000,2.15,6.0,82.0
04/02/2018 18:44:06.690000,1.91,6.0,83.0
04/02/2018 18:46:46.516666,2.12,6.0,83.0
04/02/2018 18:49:26.496666,2.68,7.0,83.0
04/02/2018 18:53:26.490000,1.1,8.0,84.0
04/02/2018 18:56:07.746666,0.49,7.0,85.0
04/02/2018 18:58:46.620000,0.89,8.0,85.0
04/02/2018 19:01:26.520000,0.95,7.0,86.0
04/02/2018 19:05:26.616666,1.17,8.0,86.0
04/02/2018 19:08:06.616666,0.93,8.0,86.0
04/02/2018 19:10:46.520000,0.81,6.0,86.0
04/02/2018 19:13:26.590000,0.65,5.0,86.0
04/02/2018 19:17:27.183333,0.79,5.0,86.0
04/02/2018 19:20:06.546666,0.56,6.0,85.0
04/02/2018 19:22:47.190000,1.0,7.0,85.0
04/02/2018 19:25:26.576666,1.07,7.0,86.0
04/02/2018 19:29:26.620000,0.63,8.0,86.0
04/02/2018 19:32:06.640000,0.98,7.0,86.0
04/02/2018 19:34:46.576666,1.17,6.0,86.0
04/02/2018 19:37:26.560000,1.26,7.0,86.0
04/02/2018 19:41:26.543333,1.55,6.0,85.0
04/02/2018 19:44:06.603333,0.95,5.0,85.0
04/02/2018 19:46:46.553333,1.64,5.0,85.0
04/02/2018 19:49:27.236666,1.77,6.0,85.0
04/02/2018 19:53:26.670000,1.34,5.0,85.0
04/02/2018 19:56:06.566666,0.47,5.0,85.0
04/02/2018 19:58:46.556666,0.37,5.0,85.0
04/02/2018 20:01:26.643333,0.3,5.0,85.0
04/02/2018 20:05:26.570000,0.38,6.0,85.0
04/02/2018 20:08:06.580000,0.93,6.0,85.0
04/02/2018 20:10:46.623333,0.71,6.0,85.0
04/02/2018 20:13:26.626666,1.07,6.0,84.0
04/02/2018 20:17:26.590000,0.77,7.0,84.0
04/02/2018 20:20:06.620000,1.0,7.0,83.0
04/02/2018 20:22:46.586666,1.0,8.0,83.0
04/02/2018 20:25:26.746666,1.05,7.0,83.0
04/02/2018 20:29:27.240000,1.12,6.0,83.0
04/02/2018 20:32:06.643333,1.35,7.0,82.0
04/02/2018 20:34:46.643333,1.0,7.0,82.0
04/02/2018 20:37:26.666666,0.67,6.0,82.0
04/02/2018 20:41:26.630000,1.23,7.0,82.0
04/02/2018 20:44:07.380000,0.93,7.0,82.0
04/02/2018 20:46:46.706666,1.92,6.0,82.0
04/02/2018 20:49:26.636666,0.86,7.0,82.0
04/02/2018 20:53:26.733333,0.56,7.0,82.0
04/02/2018 20:56:06.636666,1.07,6.0,82.0
04/02/2018 20:58:46.696666,1.33,6.0,82.0
04/02/2018 21:01:26.636666,1.58,6.0,82.0
04/02/2018 21:05:26.713333,0.7,6.0,82.0
04/02/2018 21:08:06.776666,1.27,6.0,82.0
04/02/2018 21:10:46.656666,2.51,6.0,82.0
04/02/2018 21:13:26.653333,4.64,6.0,82.0
04/02/2018 21:17:26.740000,2.36,6.0,82.0
04/02/2018 21:20:06.743333,1.0,7.0,82.0
04/02/2018 21:22:46.706666,0.79,7.0,82.0
04/02/2018 21:25:26.666666,1.93,6.0,82.0
04/02/2018 21:29:27.176666,0.4,7.0,82.0
04/02/2018 21:32:06.760000,0.95,7.0,82.0
04/02/2018 21:34:46.683333,0.66,6.0,82.0
04/02/2018 21:37:26.680000,0.7,6.0,82.0
04/02/2018 21:41:26.716666,0.64,6.0,82.0
04/02/2018 21:44:06.753333,0.81,6.0,82.0
04/02/2018 21:46:46.823333,1.0,7.0,82.0
04/02/2018 21:49:26.760000,0.62,6.0,82.0
04/02/2018 21:53:26.760000,1.02,7.0,82.0
04/02/2018 21:56:07.166666,0.93,7.0,82.0
04/02/2018 21:58:46.763333,1.07,7.0,82.0
04/02/2018 22:01:26.706666,0.79,7.0,82.0
04/02/2018 22:05:26.716666,1.0,7.0,82.0
04/02/2018 22:08:06.926666,0.81,7.0,82.0
04/02/2018 22:10:48.080000,1.24,7.0,82.0
04/02/2018 22:13:28.063333,0.9,7.0,81.0
04/02/2018 22:17:27.956666,1.22,7.0,81.0
04/02/2018 22:20:08.240000,0.95,7.0,81.0
04/02/2018 22:22:48.000000,1.0,7.0,81.0
04/02/2018 22:26:48.340000,0.67,7.0,81.0
04/02/2018 22:29:28.026666,1.54,8.0,81.0
04/02/2018 22:32:06.796666,1.37,8.0,81.0
04/02/2018 22:34:46.790000,0.93,7.0,81.0
04/02/2018 22:37:26.766666,1.41,7.0,81.0
04/02/2018 22:41:26.780000,0.64,8.0,81.0
04/02/2018 22:44:06.773333,0.29,7.0,81.0
04/02/2018 22:46:46.776666,0.9,7.0,81.0
04/02/2018 22:49:26.836666,1.0,8.0,81.0
04/02/2018 22:53:26.870000,1.16,7.0,81.0
04/02/2018 22:56:06.773333,1.6,7.0,81.0
04/02/2018 22:58:46.770000,0.86,7.0,81.0
04/02/2018 23:01:26.813333,1.09,8.0,81.0
04/02/2018 23:05:26.896666,0.79,8.0,81.0
04/02/2018 23:08:06.960000,1.16,9.0,81.0
04/02/2018 23:10:46.786666,1.0,8.0,81.0
04/02/2018 23:13:26.846666,0.44,8.0,81.0
04/02/2018 23:17:27.646666,1.24,7.0,80.0
04/02/2018 23:20:07.756666,1.62,7.0,80.0
04/02/2018 23:22:47.586666,1.02,7.0,80.0
04/02/2018 23:25:27.640000,1.08,7.0,80.0
04/02/2018 23:29:27.310000,1.0,7.0,80.0
04/02/2018 23:32:07.523333,0.84,8.0,80.0
04/02/2018 23:34:47.326666,1.0,8.0,79.0
04/02/2018 23:37:27.493333,0.73,8.0,79.0
04/02/2018 23:41:27.633333,1.43,8.0,79.0
04/02/2018 23:44:07.440000,1.12,8.0,78.0
04/02/2018 23:46:47.386666,1.0,9.0,78.0
04/02/2018 23:49:27.526666,1.23,8.0,78.0
04/02/2018 23:53:27.633333,1.76,9.0,78.0
04/02/2018 23:56:07.483333,1.03,9.0,78.0
04/02/2018 23:58:47.566666,1.54,9.0,78.0
04/03/2018 00:01:27.316666,1.05,9.0,77.0
04/03/2018 00:05:27.360000,1.14,10.0,77.0
04/03/2018 00:08:07.470000,0.71,10.0,77.0
04/03/2018 00:10:47.340000,0.55,10.0,77.0
04/03/2018 00:13:27.320000,1.0,9.0,77.0
04/03/2018 00:17:27.620000,0.68,9.0,77.0
04/03/2018 00:20:07.723333,1.42,9.0,77.0
04/03/2018 00:22:47.933333,0.38,9.0,77.0
04/03/2018 00:25:27.373333,1.48,9.0,77.0
04/03/2018 00:29:26.903333,0.92,9.0,76.0
04/03/2018 00:33:26.960000,1.2,9.0,76.0
04/03/2018 00:34:46.883333,2.2,9.0,76.0
04/03/2018 00:37:26.983333,0.98,10.0,76.0
04/03/2018 00:41:27.070000,1.39,10.0,76.0
04/03/2018 00:44:06.936666,1.28,10.0,75.0
04/03/2018 00:46:46.910000,1.31,10.0,75.0
04/03/2018 00:49:26.910000,0.76,10.0,75.0
04/03/2018 00:53:26.946666,1.52,10.0,75.0
04/03/2018 00:56:07.103333,1.44,10.0,75.0
04/03/2018 00:58:47.020000,1.88,10.0,75.0
04/03/2018 01:01:27.166666,0.93,10.0,74.0
04/03/2018 01:05:26.926666,1.21,10.0,74.0
04/03/2018 01:08:06.936666,0.84,10.0,74.0
04/03/2018 01:10:47.010000,1.24,11.0,74.0
04/03/2018 01:13:27.336666,1.24,11.0,74.0
04/03/2018 01:17:27.106666,1.45,11.0,73.0
04/03/2018 01:20:07.053333,1.23,11.0,73.0
04/03/2018 01:22:46.946666,1.0,11.0,73.0
04/03/2018 01:25:26.950000,1.12,11.0,73.0
04/03/2018 01:29:26.946666,1.82,11.0,72.0
04/03/2018 01:32:07.010000,1.27,12.0,72.0
04/03/2018 01:34:47.230000,1.46,12.0,72.0
04/03/2018 01:37:27.236666,1.86,12.0,72.0
04/03/2018 01:41:27.123333,1.14,12.0,71.0
04/03/2018 01:44:07.163333,2.95,13.0,71.0
