InstrumentName, Columbian Elem (CS23),
StartTime, 2022-01-01 00:00:00,
EndTime, 2022-01-31 23:59:59,
Date,*Lat,*Lon
01/12/2022 18:48:15.829000,39.73891,-105.19347
01/12/2022 18:49:23.193000,39.73891,-105.19347
01/12/2022 18:50:21.276000,39.73891,-105.19347
01/12/2022 18:51:19.526000,39.73891,-105.19347
01/12/2022 18:52:28.149000,39.73891,-105.19347
01/12/2022 18:53:39.679000,39.73891,-105.19347
01/12/2022 18:54:51.942000,39.73891,-105.19347
01/12/2022 18:56:02.975000,39.73891,-105.19347
01/12/2022 18:56:03.477000,39.73891,-105.19347
01/12/2022 18:57:10.960000,39.73891,-105.19347
01/12/2022 18:58:16.266000,39.73891,-105.19347
01/12/2022 18:59:21.507000,39.73891,-105.19347
01/12/2022 19:00:27.517000,39.73891,-105.19347
01/12/2022 19:01:21.105000,39.73891,-105.19347
01/12/2022 19:02:05.233000,39.73891,-105.19347
01/12/2022 19:03:03.957000,39.73891,-105.19347
01/12/2022 19:04:05.468000,39.73891,-105.19347
01/12/2022 19:05:05.760000,39.73891,-105.19347
01/12/2022 19:06:06.467000,39.73891,-105.19347
01/12/2022 19:07:03.834000,39.73891,-105.19347
01/12/2022 19:08:03.640000,39.73891,-105.19347
01/12/2022 19:09:05.253000,39.73891,-105.19347
01/12/2022 19:10:04.932000,39.73891,-105.19347
01/12/2022 19:11:04.878000,39.73891,-105.19347
01/12/2022 19:12:05.433000,39.73891,-105.19347
01/12/2022 19:13:04.347000,39.73891,-105.19347
01/12/2022 19:14:04.830000,39.73891,-105.19347
01/12/2022 19:15:04.312000,39.73891,-105.19347
01/12/2022 19:16:04.013000,39.73891,-105.19347
01/12/2022 19:17:05.484000,39.73891,-105.19347
01/12/2022 19:18:04.827000,39.73891,-105.19347
01/12/2022 19:19:03.774000,39.73891,-105.19347
01/12/2022 19:20:04.159000,39.73891,-105.19347
01/12/2022 19:21:05.104000,39.73891,-105.19347
01/12/2022 19:22:04.781000,39.73891,-105.19347
01/12/2022 19:23:04.137000,39.73891,-105.19347
01/12/2022 19:24:04.315000,39.73891,-105.19347
01/12/2022 19:25:03.084000,39.73891,-105.19347
01/12/2022 19:26:02.877000,39.73891,-105.19347
01/12/2022 19:27:04.948000,39.73891,-105.19347
01/12/2022 19:28:05.106000,39.73891,-105.19347
01/12/2022 19:29:02.942000,39.73891,-105.19347
01/12/2022 19:30:03.032000,39.73891,-105.19347
01/12/2022 19:31:04.618000,39.73891,-105.19347
01/12/2022 19:32:02.991000,39.73891,-105.19347
01/12/2022 19:33:04.447000,39.73891,-105.19347
01/12/2022 19:34:04.489000,39.73891,-105.19347
01/12/2022 19:35:04.799000,39.73891,-105.19347
01/12/2022 19:36:05.601000,39.73891,-105.19347
01/12/2022 19:37:04.810000,39.73891,-105.19347
01/12/2022 19:38:03.344000,39.73891,-105.19347
01/12/2022 19:39:04.232000,39.73891,-105.19347
01/12/2022 19:40:03.228000,39.73891,-105.19347
01/12/2022 19:41:02.563000,39.73891,-105.19347
01/12/2022 19:42:02.841000,39.73891,-105.19347
01/12/2022 19:43:03.627000,39.73891,-105.19347
01/12/2022 19:44:04.112000,39.73891,-105.19347
01/12/2022 19:45:04.055000,39.73891,-105.19347
01/12/2022 19:46:04.119000,39.73891,-105.19347
01/12/2022 19:47:02.845000,39.73891,-105.19347
01/12/2022 19:48:04.367000,39.73891,-105.19347
01/12/2022 19:49:03.851000,39.73891,-105.19347
01/12/2022 19:50:03.182000,39.73891,-105.19347
01/12/2022 19:51:04.910000,39.73891,-105.19347
01/12/2022 19:52:04.338000,39.73891,-105.19347
01/12/2022 19:53:02.945000,39.73891,-105.19347
01/12/2022 19:54:03.206000,39.73891,-105.19347
01/12/2022 19:55:03.051000,39.73891,-105.19347
01/12/2022 19:56:03.080000,39.73891,-105.19347
01/12/2022 19:57:05.197000,39.73891,-105.19347
01/12/2022 19:58:03.540000,39.73891,-105.19347
01/12/2022 19:59:05.811000,39.73891,-105.19347
01/12/2022 20:00:28.205000,39.74083,-105.19865
01/12/2022 20:01:23.070000,39.74083,-105.19865
01/12/2022 20:02:26.691000,39.74083,-105.19865
01/12/2022 20:03:30.652000,39.74083,-105.19865
01/12/2022 20:04:33.077000,39.74083,-105.19865
01/12/2022 20:05:26.266000,39.74083,-105.19865
01/12/2022 20:06:14.852000,39.74083,-105.19865
01/12/2022 20:07:20.793000,39.74083,-105.19865
01/12/2022 20:08:29.260000,39.74083,-105.19865
01/12/2022 20:09:35.425000,39.74083,-105.19865
01/12/2022 20:10:42.681000,39.74083,-105.19865
01/12/2022 20:11:48.259000,39.74083,-105.19865
01/12/2022 20:12:55.787000,39.74083,-105.19865
01/12/2022 20:13:57.668000,39.74083,-105.19865
01/12/2022 20:14:01.871000,39.74083,-105.19865
01/12/2022 20:15:05.147000,39.74083,-105.19865
01/12/2022 20:16:04.317000,39.74083,-105.19865
01/12/2022 20:17:05.061000,39.74083,-105.19865
01/12/2022 20:18:04.606000,39.74083,-105.19865
01/12/2022 20:19:14.394000,39.74083,-105.19865
01/12/2022 20:20:22.836000,39.74083,-105.19865
01/12/2022 20:21:23.727000,39.74083,-105.19865
01/12/2022 20:22:32.529000,39.74083,-105.19865
01/12/2022 20:23:39.951000,39.74083,-105.19865
01/12/2022 20:24:56.354000,39.74083,-105.19865
01/12/2022 20:25:01.592000,39.74083,-105.19865
01/12/2022 20:26:03.074000,39.74083,-105.19865
01/12/2022 20:27:10.160000,39.74083,-105.19865
01/12/2022 20:28:19.616000,39.74083,-105.19865
01/12/2022 20:29:31.549000,39.74083,-105.19865
01/12/2022 20:30:39.880000,39.74083,-105.19865
01/12/2022 20:31:52.529000,39.74083,-105.19865
01/12/2022 20:33:00.759000,39.74083,-105.19865
01/12/2022 20:33:01.191000,39.74083,-105.19865
01/12/2022 20:34:11.136000,39.74083,-105.19865
01/12/2022 20:35:17.860000,39.74083,-105.19865
01/12/2022 20:36:19.650000,39.74083,-105.19865
01/12/2022 20:37:20.791000,39.74083,-105.19865
01/12/2022 20:38:31.614000,39.74083,-105.19865
01/12/2022 20:39:39.961000,39.74083,-105.19865
01/12/2022 20:40:46.495000,39.74083,-105.19865
01/12/2022 20:41:56.396000,39.74083,-105.19865
01/12/2022 20:43:01.619000,39.74083,-105.19865
01/12/2022 20:43:02.088000,39.74083,-105.19865
01/12/2022 20:44:11.349000,39.74083,-105.19865
01/12/2022 20:45:25.538000,39.74083,-105.19865
01/12/2022 20:46:28.291000,39.74083,-105.19865
01/12/2022 20:47:44.009000,39.74083,-105.19865
01/12/2022 20:48:53.234000,39.74083,-105.19865
01/12/2022 20:49:56.950000,39.74083,-105.19865
01/12/2022 20:50:01.449000,39.74083,-105.19865
01/12/2022 20:51:04.272000,39.74083,-105.19865
01/12/2022 20:52:11.307000,39.74083,-105.19865
01/12/2022 20:53:13.426000,39.74083,-105.19865
01/12/2022 20:54:17.430000,39.74083,-105.19865
01/12/2022 20:55:25.266000,39.74083,-105.19865
01/12/2022 20:56:34.397000,39.74083,-105.19865
01/12/2022 20:57:38.433000,39.74083,-105.19865
01/12/2022 20:58:40.529000,39.74083,-105.19865
01/12/2022 20:59:44.038000,39.74083,-105.19865
01/12/2022 21:00:30.779000,39.74083,-105.19865
01/12/2022 21:01:37.094000,39.74083,-105.19865
01/12/2022 21:02:04.402000,39.74083,-105.19865
01/12/2022 21:03:04.055000,39.74083,-105.19865
01/12/2022 21:04:04.144000,39.74083,-105.19865
01/12/2022 21:05:04.750000,39.74083,-105.19865
01/12/2022 21:06:04.644000,39.74083,-105.19865
01/12/2022 21:07:05.520000,39.74083,-105.19865
01/12/2022 21:08:04.504000,39.74083,-105.19865
01/12/2022 21:09:04.335000,39.74083,-105.19865
01/12/2022 21:10:05.809000,39.74083,-105.19865
01/12/2022 21:11:04.587000,39.74083,-105.19865
01/12/2022 21:12:06.366000,39.74083,-105.19865
01/12/2022 21:13:06.121000,39.74083,-105.19865
01/12/2022 21:14:05.430000,39.74083,-105.19865
01/12/2022 21:15:05.116000,39.74083,-105.19865
01/12/2022 21:16:05.760000,39.74083,-105.19865
01/12/2022 21:17:03.969000,39.74083,-105.19865
01/12/2022 21:18:03.887000,39.74083,-105.19865
01/12/2022 21:19:03.995000,39.74083,-105.19865
01/12/2022 21:20:05.031000,39.74083,-105.19865
01/12/2022 21:21:05.130000,39.74083,-105.19865
01/12/2022 21:22:05.704000,39.74083,-105.19865
01/12/2022 21:23:03.773000,39.74083,-105.19865
01/12/2022 21:24:04.590000,39.74083,-105.19865
01/12/2022 21:25:03.828000,39.74083,-105.19865
01/12/2022 21:26:04.841000,39.74083,-105.19865
01/12/2022 21:27:05.849000,39.74083,-105.19865
01/12/2022 21:28:04.987000,39.74083,-105.19865
01/12/2022 21:29:03.779000,39.74083,-105.19865
01/12/2022 21:30:04.550000,39.74083,-105.19865
01/12/2022 21:31:05.280000,39.74083,-105.19865
01/12/2022 21:32:07.338000,39.74083,-105.19865
01/12/2022 21:33:04.495000,39.74083,-105.19865
01/12/2022 21:34:05.838000,39.74083,-105.19865
01/12/2022 21:35:05.218000,39.74083,-105.19865
01/12/2022 21:36:04.448000,39.74083,-105.19865
01/12/2022 21:37:05.106000,39.74083,-105.19865
01/12/2022 21:38:03.769000,39.74083,-105.19865
01/12/2022 21:39:03.502000,39.74083,-105.19865
01/12/2022 21:40:04.722000,39.74083,-105.19865
01/12/2022 21:41:04.468000,39.74083,-105.19865
01/12/2022 21:42:04.106000,39.74083,-105.19865
01/12/2022 21:43:03.887000,39.74083,-105.19865
01/12/2022 21:44:04.476000,39.74083,-105.19865
01/12/2022 21:45:04.297000,39.74083,-105.19865
01/12/2022 21:46:04.011000,39.74083,-105.19865
01/12/2022 21:47:05.010000,39.74083,-105.19865
01/12/2022 21:48:04.608000,39.74083,-105.19865
01/12/2022 21:49:04.339000,39.74083,-105.19865
01/12/2022 21:50:04.448000,39.74083,-105.19865
01/12/2022 21:51:03.561000,39.74083,-105.19865
01/12/2022 21:52:03.932000,39.74083,-105.19865
01/12/2022 21:53:04.165000,39.74083,-105.19865
01/12/2022 21:54:05.962000,39.74083,-105.19865
01/12/2022 21:55:04.604000,39.74083,-105.19865
01/12/2022 21:56:04.784000,39.74083,-105.19865
01/12/2022 21:57:04.910000,39.74083,-105.19865
01/12/2022 21:58:04.875000,39.74083,-105.19865
01/12/2022 21:59:04.050000,39.74083,-105.19865
01/12/2022 22:00:28.438000,39.74083,-105.19865
01/12/2022 22:01:37.324000,39.74083,-105.19865
01/12/2022 22:02:43.947000,39.74083,-105.19865
01/12/2022 22:03:50.166000,39.74083,-105.19865
01/12/2022 22:04:55.477000,39.74083,-105.19865
01/12/2022 22:06:09.244000,39.74083,-105.19865
01/12/2022 22:06:09.343000,39.74083,-105.19865
01/12/2022 22:07:03.158000,39.74083,-105.19865
01/12/2022 22:08:07.496000,39.74083,-105.19865
01/12/2022 22:09:12.723000,39.74083,-105.19865
01/12/2022 22:10:19.394000,39.74083,-105.19865
01/12/2022 22:11:30.616000,39.74083,-105.19865
01/12/2022 22:12:40.081000,39.74083,-105.19865
01/12/2022 22:13:43.528000,39.74083,-105.19865
01/12/2022 22:14:51.976000,39.74083,-105.19865
01/12/2022 22:16:05.140000,39.74083,-105.19865
01/12/2022 22:16:05.314000,39.74083,-105.19865
01/12/2022 22:17:16.056000,39.74083,-105.19865
01/12/2022 22:18:13.125000,39.74083,-105.19865
01/12/2022 22:19:23.377000,39.74083,-105.19865
01/12/2022 22:20:30.531000,39.74083,-105.19865
01/12/2022 22:21:38.959000,39.74083,-105.19865
01/12/2022 22:22:49.430000,39.74083,-105.19865
01/12/2022 22:23:56.588000,39.74083,-105.19865
01/12/2022 22:25:05.832000,39.74083,-105.19865
01/12/2022 22:25:05.873000,39.74083,-105.19865
01/12/2022 22:26:03.904000,39.74083,-105.19865
01/12/2022 22:27:08.686000,39.74083,-105.19865
01/12/2022 22:28:13.929000,39.74083,-105.19865
01/12/2022 22:29:29.711000,39.74083,-105.19865
01/12/2022 22:30:40.673000,39.74083,-105.19865
01/12/2022 22:31:47.599000,39.74083,-105.19865
01/12/2022 22:33:03.407000,39.74083,-105.19865
01/12/2022 22:33:03.898000,39.74083,-105.19865
01/12/2022 22:34:10.483000,39.74083,-105.19865
01/12/2022 22:35:23.380000,39.74083,-105.19865
01/12/2022 22:36:23.129000,39.74083,-105.19865
01/12/2022 22:37:26.343000,39.74083,-105.19865
01/12/2022 22:38:37.899000,39.74083,-105.19865
01/12/2022 22:39:46.772000,39.74083,-105.19865
01/12/2022 22:40:49.711000,39.74083,-105.19865
01/12/2022 22:41:42.858000,39.74083,-105.19865
01/12/2022 22:42:50.234000,39.74083,-105.19865
01/12/2022 22:43:51.575000,39.74083,-105.19865
01/12/2022 22:44:53.596000,39.74083,-105.19865
01/12/2022 22:45:57.167000,39.74083,-105.19865
01/12/2022 22:46:01.524000,39.74083,-105.19865
01/12/2022 22:47:09.951000,39.74083,-105.19865
01/12/2022 22:48:20.918000,39.74083,-105.19865
01/12/2022 22:49:24.893000,39.74083,-105.19865
01/12/2022 22:50:19.960000,39.74083,-105.19865
01/12/2022 22:51:22.751000,39.74083,-105.19865
01/12/2022 22:52:26.682000,39.74083,-105.19865
01/12/2022 22:53:41.826000,39.74083,-105.19865
01/12/2022 22:54:54.823000,39.74083,-105.19865
01/12/2022 22:56:07.507000,39.74083,-105.19865
01/12/2022 22:56:07.745000,39.74083,-105.19865
01/12/2022 22:57:13.585000,39.74083,-105.19865
01/12/2022 22:58:23.172000,39.74083,-105.19865
01/12/2022 22:59:33.575000,39.74083,-105.19865
01/12/2022 23:00:40.177000,0.0,0.0
01/12/2022 23:01:03.212000,0.0,0.0
01/12/2022 23:02:03.410000,0.0,0.0
01/12/2022 23:03:03.170000,0.0,0.0
01/12/2022 23:04:04.123000,0.0,0.0
01/12/2022 23:05:02.922000,0.0,0.0
01/12/2022 23:06:03.582000,0.0,0.0
01/12/2022 23:07:04.240000,0.0,0.0
01/12/2022 23:08:04.495000,0.0,0.0
01/12/2022 23:09:05.289000,0.0,0.0
01/12/2022 23:10:03.791000,0.0,0.0
01/12/2022 23:11:05.542000,0.0,0.0
01/12/2022 23:12:03.020000,0.0,0.0
01/12/2022 23:13:04.127000,0.0,0.0
01/12/2022 23:14:02.958000,0.0,0.0
01/12/2022 23:15:03.437000,0.0,0.0
01/12/2022 23:16:04.057000,0.0,0.0
01/12/2022 23:17:04.701000,0.0,0.0
01/12/2022 23:18:04.781000,0.0,0.0
01/12/2022 23:19:03.215000,0.0,0.0
01/12/2022 23:20:04.310000,0.0,0.0
01/12/2022 23:21:04.420000,0.0,0.0
01/12/2022 23:22:03.910000,0.0,0.0
01/12/2022 23:23:05.830000,0.0,0.0
01/12/2022 23:24:03.176000,0.0,0.0
01/12/2022 23:25:03.475000,0.0,0.0
01/12/2022 23:26:02.835000,0.0,0.0
01/12/2022 23:27:04.645000,0.0,0.0
01/12/2022 23:28:03.354000,0.0,0.0
01/12/2022 23:29:03.131000,0.0,0.0
01/12/2022 23:30:03.333000,0.0,0.0
01/12/2022 23:31:03.214000,0.0,0.0
01/12/2022 23:32:03.960000,0.0,0.0
01/12/2022 23:33:04.568000,0.0,0.0
01/12/2022 23:34:04.709000,0.0,0.0
01/12/2022 23:35:05.492000,0.0,0.0
01/12/2022 23:36:04.129000,0.0,0.0
01/12/2022 23:37:04.735000,0.0,0.0
01/12/2022 23:38:05.732000,0.0,0.0
01/12/2022 23:39:03.700000,0.0,0.0
01/12/2022 23:40:03.975000,0.0,0.0
01/12/2022 23:41:04.243000,0.0,0.0
01/12/2022 23:42:05.324000,0.0,0.0
01/12/2022 23:43:03.820000,0.0,0.0
01/12/2022 23:44:03.848000,0.0,0.0
01/12/2022 23:45:03.467000,0.0,0.0
01/12/2022 23:46:04.275000,0.0,0.0
01/12/2022 23:47:05.796000,0.0,0.0
01/12/2022 23:48:04.874000,0.0,0.0
01/12/2022 23:49:03.708000,0.0,0.0
01/12/2022 23:50:03.786000,0.0,0.0
01/12/2022 23:51:02.674000,0.0,0.0
01/12/2022 23:52:04.202000,0.0,0.0
01/12/2022 23:53:04.175000,0.0,0.0
01/12/2022 23:54:03.200000,0.0,0.0
01/12/2022 23:55:03.816000,0.0,0.0
01/12/2022 23:56:04.767000,0.0,0.0
01/12/2022 23:57:03.841000,0.0,0.0
01/12/2022 23:58:03.497000,0.0,0.0
01/12/2022 23:59:05.327000,0.0,0.0
01/13/2022 00:00:27.385000,39.74083,-105.19865
01/13/2022 00:02:03.899000,39.74083,-105.19865
01/13/2022 00:03:09.920000,39.74083,-105.19865
01/13/2022 00:04:20.777000,39.74083,-105.19865
01/13/2022 00:05:29.387000,39.74083,-105.19865
01/13/2022 00:06:36.739000,39.74083,-105.19865
01/13/2022 00:07:47.005000,39.74083,-105.19865
01/13/2022 00:08:59.356000,39.74083,-105.19865
01/13/2022 00:09:03.109000,39.74083,-105.19865
01/13/2022 00:10:19.973000,39.74083,-105.19865
01/13/2022 00:11:21.715000,39.74083,-105.19865
01/13/2022 00:12:28.722000,39.74083,-105.19865
01/13/2022 00:13:39.267000,39.74083,-105.19865
01/13/2022 00:14:48.780000,39.74083,-105.19865
01/13/2022 00:15:56.631000,39.74083,-105.19865
01/13/2022 00:17:05.187000,39.74083,-105.19865
01/13/2022 00:17:05.219000,39.74083,-105.19865
01/13/2022 00:18:14.330000,39.74083,-105.19865
01/13/2022 00:19:27.173000,39.74083,-105.19865
01/13/2022 00:20:30.533000,39.74083,-105.19865
01/13/2022 00:21:46.180000,39.74083,-105.19865
01/13/2022 00:22:57.088000,39.74083,-105.19865
01/13/2022 00:24:02.373000,39.74083,-105.19865
01/13/2022 00:24:02.898000,39.74083,-105.19865
01/13/2022 00:25:04.145000,39.74083,-105.19865
01/13/2022 00:26:06.769000,39.74083,-105.19865
01/13/2022 00:27:09.486000,39.74083,-105.19865
01/13/2022 00:28:24.148000,39.74083,-105.19865
01/13/2022 00:29:33.290000,39.74083,-105.19865
01/13/2022 00:30:39.915000,39.74083,-105.19865
01/13/2022 00:31:48.318000,39.74083,-105.19865
01/13/2022 00:32:56.096000,39.74083,-105.19865
01/13/2022 00:34:03.965000,39.74083,-105.19865
01/13/2022 00:34:04.234000,39.74083,-105.19865
01/13/2022 00:35:11.457000,39.74083,-105.19865
01/13/2022 00:36:28.682000,39.74083,-105.19865
01/13/2022 00:37:32.204000,39.74083,-105.19865
01/13/2022 00:38:50.396000,39.74083,-105.19865
01/13/2022 00:40:00.058000,39.74083,-105.19865
01/13/2022 00:40:03.007000,39.74083,-105.19865
01/13/2022 00:41:16.268000,39.74083,-105.19865
01/13/2022 00:42:34.088000,39.74083,-105.19865
01/13/2022 00:43:54.102000,39.74083,-105.19865
01/13/2022 00:45:03.846000,39.74083,-105.19865
01/13/2022 00:45:04.109000,39.74083,-105.19865
01/13/2022 00:46:16.783000,39.74083,-105.19865
01/13/2022 00:47:22.730000,39.74083,-105.19865
01/13/2022 00:48:33.127000,39.74083,-105.19865
01/13/2022 00:49:41.682000,39.74083,-105.19865
01/13/2022 00:50:46.307000,39.74083,-105.19865
01/13/2022 00:51:56.845000,39.74083,-105.19865
01/13/2022 00:53:10.340000,39.74083,-105.19865
01/13/2022 00:53:10.346000,39.74083,-105.19865
01/13/2022 00:54:26.372000,39.74083,-105.19865
01/13/2022 00:55:44.502000,39.74083,-105.19865
01/13/2022 00:56:42.196000,39.74083,-105.19865
01/13/2022 00:57:48.684000,39.74083,-105.19865
01/13/2022 00:58:57.088000,39.74083,-105.19865
01/13/2022 00:59:02.198000,39.74083,-105.19865
01/13/2022 01:01:17.930000,0.0,0.0
01/13/2022 01:01:18.142000,0.0,0.0
01/13/2022 01:02:06.136000,0.0,0.0
01/13/2022 01:03:06.188000,0.0,0.0
01/13/2022 01:04:03.860000,0.0,0.0
01/13/2022 01:05:03.910000,0.0,0.0
01/13/2022 01:06:05.012000,0.0,0.0
01/13/2022 01:07:04.051000,0.0,0.0
01/13/2022 01:08:05.753000,0.0,0.0
01/13/2022 01:09:04.630000,0.0,0.0
01/13/2022 01:10:04.370000,0.0,0.0
01/13/2022 01:11:05.336000,0.0,0.0
01/13/2022 01:12:04.088000,0.0,0.0
01/13/2022 01:13:04.679000,0.0,0.0
01/13/2022 01:14:04.147000,0.0,0.0
01/13/2022 01:15:03.105000,0.0,0.0
01/13/2022 01:16:03.633000,0.0,0.0
01/13/2022 01:17:04.807000,0.0,0.0
01/13/2022 01:18:04.968000,0.0,0.0
01/13/2022 01:19:03.309000,0.0,0.0
01/13/2022 01:20:03.993000,0.0,0.0
01/13/2022 01:21:03.111000,0.0,0.0
01/13/2022 01:22:02.746000,0.0,0.0
01/13/2022 01:23:02.716000,0.0,0.0
01/13/2022 01:24:03.322000,0.0,0.0
01/13/2022 01:25:03.032000,0.0,0.0
01/13/2022 01:26:03.995000,0.0,0.0
01/13/2022 01:27:03.504000,0.0,0.0
01/13/2022 01:28:05.258000,0.0,0.0
01/13/2022 01:29:02.966000,0.0,0.0
01/13/2022 01:30:04.204000,0.0,0.0
01/13/2022 01:31:04.805000,0.0,0.0
01/13/2022 01:32:05.589000,0.0,0.0
01/13/2022 01:33:04.762000,0.0,0.0
01/13/2022 01:34:05.390000,0.0,0.0
01/13/2022 01:35:04.991000,0.0,0.0
01/13/2022 01:36:03.754000,0.0,0.0
01/13/2022 01:37:02.918000,0.0,0.0
01/13/2022 01:38:03.957000,0.0,0.0
01/13/2022 01:39:04.357000,0.0,0.0
01/13/2022 01:40:04.245000,0.0,0.0
01/13/2022 01:41:04.409000,0.0,0.0
01/13/2022 01:42:04.311000,0.0,0.0
01/13/2022 01:43:03.947000,0.0,0.0
01/13/2022 01:44:04.582000,0.0,0.0
01/13/2022 01:45:03.492000,0.0,0.0
01/13/2022 01:46:04.396000,0.0,0.0
01/13/2022 01:47:05.940000,0.0,0.0
01/13/2022 01:48:03.394000,0.0,0.0
01/13/2022 01:49:04.609000,0.0,0.0
01/13/2022 01:50:04.604000,0.0,0.0
01/13/2022 01:51:03.844000,0.0,0.0
01/13/2022 01:52:04.105000,0.0,0.0
01/13/2022 01:53:04.860000,0.0,0.0
01/13/2022 01:54:03.035000,0.0,0.0
01/13/2022 01:55:03.161000,0.0,0.0
01/13/2022 01:56:03.982000,0.0,0.0
01/13/2022 01:57:02.398000,0.0,0.0
01/13/2022 01:58:04.008000,0.0,0.0
01/13/2022 01:59:04.650000,0.0,0.0
01/13/2022 02:00:29.450000,39.74114,-105.19824
01/13/2022 02:01:28.784000,39.74114,-105.19824
01/13/2022 02:02:31.561000,39.74114,-105.19824
01/13/2022 02:03:29.085000,39.74114,-105.19824
01/13/2022 02:04:33.306000,39.74114,-105.19824
01/13/2022 02:05:36.480000,39.74114,-105.19824
01/13/2022 02:06:32.946000,39.74114,-105.19824
01/13/2022 02:07:34.861000,39.74114,-105.19824
01/13/2022 02:08:45.472000,39.74114,-105.19824
01/13/2022 02:09:51.192000,39.74114,-105.19824
01/13/2022 02:10:56.017000,39.74114,-105.19824
01/13/2022 02:12:08.204000,39.74114,-105.19824
01/13/2022 02:12:08.416000,39.74114,-105.19824
01/13/2022 02:13:06.011000,39.74114,-105.19824
01/13/2022 02:14:16.832000,39.74114,-105.19824
01/13/2022 02:15:27.956000,39.74114,-105.19824
01/13/2022 02:16:34.461000,39.74114,-105.19824
01/13/2022 02:17:46.109000,39.74114,-105.19824
01/13/2022 02:18:53.326000,39.74114,-105.19824
01/13/2022 02:19:50.242000,39.74114,-105.19824
01/13/2022 02:21:05.790000,39.74114,-105.19824
01/13/2022 02:21:05.812000,39.74114,-105.19824
01/13/2022 02:22:14.273000,39.74114,-105.19824
01/13/2022 02:23:25.009000,39.74114,-105.19824
01/13/2022 02:24:31.290000,39.74114,-105.19824
01/13/2022 02:25:46.976000,39.74114,-105.19824
01/13/2022 02:26:49.565000,39.74114,-105.19824
01/13/2022 02:27:55.350000,39.74114,-105.19824
01/13/2022 02:29:04.468000,39.74114,-105.19824
01/13/2022 02:29:04.577000,39.74114,-105.19824
01/13/2022 02:30:04.805000,39.74114,-105.19824
01/13/2022 02:31:26.003000,39.74114,-105.19824
01/13/2022 02:32:26.104000,39.74114,-105.19824
01/13/2022 02:33:39.123000,39.74114,-105.19824
01/13/2022 02:34:43.897000,39.74114,-105.19824
01/13/2022 02:35:47.184000,39.74114,-105.19824
01/13/2022 02:36:49.291000,39.74114,-105.19824
01/13/2022 02:37:57.820000,39.74114,-105.19824
01/13/2022 02:38:01.783000,39.74114,-105.19824
01/13/2022 02:39:13.777000,39.74114,-105.19824
01/13/2022 02:40:25.508000,39.74114,-105.19824
01/13/2022 02:41:34.623000,39.74114,-105.19824
01/13/2022 02:42:55.385000,39.74114,-105.19824
01/13/2022 02:44:15.603000,39.74114,-105.19824
01/13/2022 02:44:15.632000,39.74114,-105.19824
01/13/2022 02:48:10.332000,0.0,0.0
01/13/2022 02:49:04.007000,0.0,0.0
01/13/2022 02:50:03.042000,0.0,0.0
01/13/2022 02:51:04.342000,0.0,0.0
01/13/2022 02:52:05.332000,0.0,0.0
01/13/2022 02:53:06.122000,0.0,0.0
01/13/2022 02:54:02.811000,0.0,0.0
01/13/2022 02:55:04.343000,0.0,0.0
01/13/2022 02:56:04.815000,0.0,0.0
01/13/2022 02:57:04.457000,0.0,0.0
01/13/2022 02:58:05.797000,0.0,0.0
01/13/2022 02:59:04.148000,0.0,0.0
01/13/2022 03:00:27.742000,39.73891,-105.19347
01/13/2022 03:01:32.544000,39.73891,-105.19347
01/13/2022 03:02:51.925000,39.73891,-105.19347
01/13/2022 03:04:17.753000,39.73891,-105.19347
01/13/2022 03:04:17.862000,39.73891,-105.19347
01/13/2022 03:05:32.223000,39.73891,-105.19347
01/13/2022 03:06:41.106000,39.73891,-105.19347
01/13/2022 03:07:52.997000,39.73891,-105.19347
01/13/2022 03:08:59.661000,39.73891,-105.19347
01/13/2022 03:09:02.560000,39.73891,-105.19347
01/13/2022 03:10:13.507000,39.73891,-105.19347
01/13/2022 03:11:20.854000,39.73891,-105.19347
01/13/2022 03:12:34.425000,39.73891,-105.19347
01/13/2022 03:13:38.181000,39.73891,-105.19347
01/13/2022 03:14:50.233000,39.73891,-105.19347
01/13/2022 03:15:55.965000,39.73891,-105.19347
01/13/2022 03:16:51.016000,39.73891,-105.19347
01/13/2022 03:18:02.936000,39.73891,-105.19347
01/13/2022 03:18:02.942000,39.73891,-105.19347
01/13/2022 03:19:12.513000,39.73891,-105.19347
01/13/2022 03:20:22.428000,39.73891,-105.19347
01/13/2022 03:21:31.953000,39.73891,-105.19347
01/13/2022 03:22:50.100000,39.73891,-105.19347
01/13/2022 03:24:06.176000,39.73891,-105.19347
01/13/2022 03:24:06.285000,39.73891,-105.19347
01/13/2022 03:25:13.417000,39.73891,-105.19347
01/13/2022 03:26:15.715000,39.73891,-105.19347
01/13/2022 03:27:24.002000,39.73891,-105.19347
01/13/2022 03:28:38.215000,39.73891,-105.19347
01/13/2022 03:29:41.089000,39.73891,-105.19347
01/13/2022 03:30:54.094000,39.73891,-105.19347
01/13/2022 03:32:05.052000,39.73891,-105.19347
01/13/2022 03:32:05.063000,39.73891,-105.19347
01/13/2022 03:33:12.786000,39.73891,-105.19347
01/13/2022 03:34:25.824000,39.73891,-105.19347
01/13/2022 03:35:33.606000,39.73891,-105.19347
01/13/2022 03:36:50.141000,39.73891,-105.19347
01/13/2022 03:37:59.025000,39.73891,-105.19347
01/13/2022 03:38:02.045000,39.73891,-105.19347
01/13/2022 03:39:07.103000,39.73891,-105.19347
01/13/2022 03:40:13.262000,39.73891,-105.19347
01/13/2022 03:41:18.555000,39.73891,-105.19347
