InstrumentName, MSLA (CS34),,,,,,,,,,,,
StartTime, 2022-01-01 00:00:00,,,,,,,,,,,,
EndTime, 2022-01-31 23:59:59,,,,,,,,,,,,
Date,*Lat,*Lon,B,Hmdty,P,PM10,PM1_0,Sig,Temp,WD,WS,pm25_p,pm25_r
01/03/2022 23:29:00.000000,39.70836,-105.01194,12.202,15.24,835.22,5.03,3.33,-78.0,59.67,-1.0,-1.0,6.565,5.03
01/03/2022 23:30:00.000000,39.70836,-105.01194,12.197,15.29,835.24,5.55,3.62,-78.0,59.26,-1.0,-1.0,6.581,5.06
01/03/2022 23:31:00.000000,39.70836,-105.01194,12.24,15.27,835.25,5.03,3.32,-78.0,59.05,-1.0,-1.0,6.366,4.76
01/03/2022 23:32:00.000000,39.70836,-105.01194,12.23,15.6,835.25,5.11,3.51,-78.0,58.99,-1.0,-1.0,6.583,5.07
01/03/2022 23:33:00.000000,39.70836,-105.01194,12.23,15.79,835.26,5.5,3.61,-78.0,58.98,-1.0,-1.0,6.646,5.16
01/03/2022 23:34:00.000000,39.70836,-105.01194,12.23,15.48,835.27,5.95,3.91,-78.0,58.87,-1.0,-1.0,6.86,5.46
01/03/2022 23:35:00.000000,39.70834,-105.01186,12.235,16.89,835.27,6.26,3.99,-78.0,58.56,-1.0,-1.0,7.417,6.26
01/03/2022 23:36:00.000000,39.70834,-105.01186,12.221,17.35,835.25,5.34,3.71,-78.0,58.16,-1.0,-1.0,6.37,4.8
01/03/2022 23:37:00.000000,39.70834,-105.01186,12.221,17.37,835.24,6.93,5.12,-78.0,57.83,-1.0,-1.0,7.853,6.89
01/03/2022 23:38:00.000000,39.70834,-105.01186,12.221,17.54,835.2,8.66,5.66,-78.0,57.48,-1.0,-1.0,8.758,8.17
01/03/2022 23:39:00.000000,39.70834,-105.01186,12.211,17.75,835.17,7.85,5.79,-78.0,57.16,-1.0,-1.0,8.362,7.62
01/03/2022 23:40:00.000000,39.70834,-105.01189,12.187,18.3,835.17,7.76,5.68,-78.0,56.87,-1.0,-1.0,8.248,7.47
01/03/2022 23:41:00.000000,39.70834,-105.01189,12.178,18.93,835.15,8.88,6.73,-78.0,56.49,-1.0,-1.0,9.165,8.77
01/03/2022 23:42:01.000000,39.70834,-105.01189,12.202,19.62,835.13,7.72,5.74,-78.0,55.99,-1.0,-1.0,8.286,7.55
01/03/2022 23:43:00.000000,39.70834,-105.01195,12.206,20.42,835.13,7.3,5.01,-78.0,55.7,-1.0,-1.0,7.901,7.02
01/03/2022 23:44:00.000000,39.70834,-105.01195,12.197,20.98,835.14,6.88,4.69,-78.0,54.99,-1.0,-1.0,7.576,6.58
01/03/2022 23:46:13.000000,39.70833,-105.0119,12.25,21.65,835.06,6.39,4.2,-78.0,54.39,-1.0,-1.0,7.123,5.96
01/03/2022 23:48:06.000000,-1.0,-1.0,12.254,20.8,835.0,5.15,4.33,-78.0,53.6,-1.0,-1.0,6.542,5.15
01/03/2022 23:53:13.000000,39.70834,-105.01194,12.254,22.41,835.1,6.71,4.62,-78.0,52.04,-1.0,-1.0,7.068,5.93
01/03/2022 23:55:07.000000,39.70813,-105.01215,12.226,22.74,835.14,7.06,5.46,-78.0,52.21,-1.0,-1.0,7.78,6.93
01/04/2022 00:10:01.000000,39.70834,-105.01192,12.346,30.77,835.14,34.11,22.98,-78.0,49.1,-1.0,-1.0,25.264,31.63
01/04/2022 00:22:11.000000,39.70823,-105.01217,12.336,32.95,835.05,33.41,22.84,-78.0,47.27,-1.0,-1.0,24.795,31.02
01/04/2022 00:46:02.000000,-1.0,-1.0,12.182,36.51,835.2,38.3,24.67,-78.0,44.61,-1.0,-1.0,26.689,33.76
01/04/2022 00:58:02.000000,-1.0,-1.0,12.182,36.84,835.11,35.32,23.47,-78.0,44.06,-1.0,-1.0,25.599,32.24
01/04/2022 01:02:08.000000,-1.0,-1.0,12.173,36.39,835.03,29.3,20.97,-78.0,43.73,-1.0,-1.0,22.525,27.92
01/04/2022 01:05:02.000000,-1.0,-1.0,12.235,37.41,834.99,33.07,23.56,-78.0,43.22,-1.0,-1.0,24.376,30.54
01/04/2022 01:07:05.000000,39.70833,-105.01194,12.307,36.88,834.95,32.13,22.44,-78.0,43.28,-1.0,-1.0,24.017,30.03
01/04/2022 01:09:08.000000,39.70832,-105.01196,12.163,36.8,834.94,30.7,21.61,-78.0,43.18,-1.0,-1.0,23.59,29.43
01/04/2022 01:12:12.000000,-1.0,-1.0,12.163,36.39,834.92,28.94,20.52,-78.0,43.17,-1.0,-1.0,22.041,27.25
01/04/2022 01:14:10.000000,-1.0,-1.0,12.158,36.35,834.88,33.82,22.93,-78.0,43.22,-1.0,-1.0,24.703,30.99
01/04/2022 01:16:18.000000,-1.0,-1.0,12.168,36.11,834.94,32.9,23.16,-78.0,43.34,-1.0,-1.0,24.613,30.86
01/04/2022 01:36:01.000000,-1.0,-1.0,12.144,39.16,834.51,32.04,22.5,-78.0,41.75,-1.0,-1.0,23.864,29.86
01/04/2022 01:40:17.000000,39.70834,-105.01195,12.264,37.83,834.38,31.72,21.18,-78.0,41.13,-1.0,-1.0,23.231,28.97
01/04/2022 01:59:08.000000,-1.0,-1.0,12.245,40.94,834.38,27.88,20.38,-78.0,39.82,-1.0,-1.0,21.787,26.99
01/04/2022 02:02:11.000000,-1.0,-1.0,12.178,42.58,834.16,33.75,23.03,-78.0,39.46,-1.0,-1.0,24.775,31.21
01/04/2022 02:11:16.000000,-1.0,-1.0,12.101,42.18,834.21,41.55,25.67,-78.0,39.37,-1.0,-1.0,28.433,36.35
01/04/2022 02:14:10.000000,39.70834,-105.01193,12.091,42.24,834.15,48.41,28.13,-78.0,39.31,-1.0,-1.0,31.32,40.41
01/04/2022 02:16:13.000000,-1.0,-1.0,12.182,43.48,834.14,51.72,28.71,-78.0,38.94,-1.0,-1.0,32.923,42.68
01/04/2022 02:30:08.000000,39.70832,-105.0119,12.101,43.95,834.0,42.62,25.93,-77.0,38.28,-1.0,-1.0,28.494,36.47
01/04/2022 02:33:02.000000,-1.0,-1.0,12.192,43.41,834.06,44.31,25.83,-78.0,38.3,-1.0,-1.0,29.344,37.66
01/04/2022 02:35:15.000000,-1.0,-1.0,12.221,43.71,834.04,42.39,25.15,-77.0,38.08,-1.0,-1.0,28.386,36.32
01/04/2022 02:37:08.000000,39.70834,-105.01191,12.106,43.11,834.01,35.4,22.87,-78.0,38.15,-1.0,-1.0,25.14,31.75
01/04/2022 02:42:10.000000,-1.0,-1.0,12.101,43.18,834.04,38.58,23.75,-78.0,38.16,-1.0,-1.0,27.181,34.62
01/04/2022 02:57:01.000000,-1.0,-1.0,12.072,45.31,833.87,40.78,24.16,-77.0,37.2,-1.0,-1.0,27.277,34.79
01/04/2022 02:59:03.000000,-1.0,-1.0,12.077,45.32,833.87,35.62,23.78,-78.0,36.89,-1.0,-1.0,25.587,32.42
01/04/2022 03:04:11.000000,-1.0,-1.0,12.072,45.66,833.64,41.63,24.61,-78.0,37.2,-1.0,-1.0,27.453,35.04
01/04/2022 03:06:14.000000,-1.0,-1.0,12.077,45.63,833.58,40.12,23.75,-78.0,37.07,-1.0,-1.0,27.317,34.85
01/04/2022 03:20:08.000000,39.70834,-105.01181,12.192,45.79,833.42,33.28,21.97,-78.0,36.21,-1.0,-1.0,24.324,30.66
01/04/2022 03:35:11.000000,39.70832,-105.01194,12.139,44.79,833.47,36.07,22.73,-78.0,36.72,-1.0,-1.0,25.51,32.31
01/04/2022 03:39:08.000000,-1.0,-1.0,12.053,45.22,833.35,35.72,22.88,-78.0,36.68,-1.0,-1.0,25.401,32.16
01/04/2022 04:03:06.000000,-1.0,-1.0,12.058,47.91,833.42,38.61,23.49,-78.0,35.37,-1.0,-1.0,26.499,33.75
01/04/2022 04:15:07.000000,39.70833,-105.01189,12.048,47.4,833.16,33.27,22.19,-78.0,35.06,-1.0,-1.0,24.919,31.53
01/04/2022 04:18:10.000000,-1.0,-1.0,12.038,47.74,833.09,34.91,22.53,-78.0,34.85,-1.0,-1.0,25.533,32.4
01/04/2022 04:20:03.000000,-1.0,-1.0,12.125,47.46,833.12,34.97,21.03,-78.0,34.95,-1.0,-1.0,24.74,31.28
01/04/2022 04:32:03.000000,39.70835,-105.01193,12.13,47.91,833.03,33.73,21.38,-77.0,34.41,-1.0,-1.0,24.161,30.48
01/04/2022 04:34:05.000000,39.70841,-105.01202,12.125,48.28,833.23,31.52,21.22,-78.0,34.19,-1.0,-1.0,23.928,30.16
01/04/2022 04:46:05.000000,-1.0,-1.0,12.086,48.85,833.05,43.38,25.61,-78.0,34.57,-1.0,-1.0,28.874,37.11
01/04/2022 05:03:02.000000,-1.0,-1.0,12.024,48.71,832.95,34.22,21.97,-78.0,34.04,-1.0,-1.0,25.176,31.92
01/04/2022 05:05:05.000000,-1.0,-1.0,12.019,48.25,832.8,29.77,20.17,-77.0,34.03,-1.0,-1.0,21.985,27.43
01/04/2022 05:22:04.000000,39.70831,-105.01188,12.12,48.27,832.82,27.62,18.04,-78.0,33.83,-1.0,-1.0,20.95,25.98
01/04/2022 05:24:11.000000,-1.0,-1.0,12.005,46.75,832.63,27.17,18.47,-78.0,33.74,-1.0,-1.0,20.895,25.89
01/04/2022 05:27:25.000000,39.70836,-105.0119,11.99,46.74,832.43,16.6,12.76,-78.0,34.24,-1.0,-1.0,14.142,16.39
01/04/2022 05:39:08.000000,39.70834,-105.01192,12.077,46.3,832.4,29.23,18.21,-78.0,34.41,-1.0,-1.0,21.197,26.3
01/04/2022 05:48:18.000000,-1.0,-1.0,12.11,47.1,831.93,20.33,13.48,-78.0,33.8,-1.0,-1.0,15.935,18.92
01/04/2022 05:58:11.000000,39.70829,-105.01188,12.13,46.64,831.77,23.21,14.62,-78.0,34.32,-1.0,-1.0,17.552,21.18
01/04/2022 06:05:03.000000,-1.0,-1.0,11.99,46.89,831.88,17.77,13.1,-78.0,34.13,-1.0,-1.0,14.382,16.73
01/04/2022 06:10:06.000000,39.7083,-105.01194,12.106,45.51,831.65,15.42,9.68,-78.0,34.44,-1.0,-1.0,12.922,14.66
01/04/2022 06:19:14.000000,39.70833,-105.01195,11.986,43.05,831.59,11.97,9.65,-77.0,34.39,-1.0,-1.0,11.022,11.97
01/04/2022 06:29:02.000000,-1.0,-1.0,12.005,43.46,831.54,14.68,10.06,-77.0,34.65,-1.0,-1.0,11.834,13.11
01/04/2022 06:31:22.000000,39.70832,-105.01195,12.115,44.34,831.68,13.66,9.22,-78.0,34.73,-1.0,-1.0,11.673,12.89
01/04/2022 06:43:15.000000,39.70829,-105.01191,12.014,44.64,831.31,11.6,8.87,-78.0,34.28,-1.0,-1.0,10.592,11.38
01/04/2022 06:50:17.000000,39.70833,-105.01195,12.005,46.3,831.38,13.65,8.82,-78.0,33.09,-1.0,-1.0,10.567,11.38
01/04/2022 06:52:14.000000,39.70835,1.70835,11.981,45.82,831.36,11.35,8.83,-78.0,33.4,-1.0,-1.0,10.531,11.32
01/04/2022 07:12:11.000000,-1.0,-1.0,11.962,48.02,831.24,13.01,9.78,-78.0,32.16,-1.0,-1.0,11.584,12.84
01/04/2022 07:14:05.000000,-1.0,-1.0,11.966,47.62,831.14,16.02,10.39,-78.0,32.28,-1.0,-1.0,12.783,14.52
01/04/2022 07:16:08.000000,39.7083,-105.01195,11.971,48.32,830.96,14.07,10.03,-78.0,31.91,-1.0,-1.0,12.283,13.83
01/04/2022 07:21:32.000000,39.70828,-105.01202,11.971,48.08,830.84,10.55,7.25,-77.0,31.7,-1.0,-1.0,9.643,10.12
01/04/2022 07:33:07.000000,39.70829,-105.01192,11.971,48.34,830.82,13.02,8.92,-78.0,31.49,-1.0,-1.0,10.741,11.67
01/04/2022 07:36:11.000000,-1.0,-1.0,12.106,48.78,831.21,12.18,7.38,-77.0,31.11,-1.0,-1.0,9.958,10.58
01/04/2022 07:43:03.000000,-1.0,-1.0,11.976,47.38,830.76,9.73,6.5,-77.0,31.4,-1.0,-1.0,8.953,9.15
01/04/2022 07:50:04.000000,-1.0,-1.0,11.962,45.41,830.7,8.58,5.62,-77.0,32.05,-1.0,-1.0,8.255,8.14
01/04/2022 07:52:08.000000,-1.0,-1.0,12.067,46.36,830.43,8.66,5.96,-77.0,31.76,-1.0,-1.0,8.302,8.22
01/04/2022 07:59:45.000000,39.70833,105.01189,11.981,45.58,830.59,7.34,6.11,-77.0,32.16,-1.0,-1.0,7.686,7.34
01/04/2022 08:02:13.000000,39.70832,-105.0119,12.077,45.8,830.69,10.83,7.99,-77.0,32.36,-1.0,-1.0,9.921,10.48
01/04/2022 08:04:06.000000,39.70832,-105.01192,11.962,45.78,830.67,9.51,7.06,-77.0,32.25,-1.0,-1.0,8.945,9.11
01/04/2022 08:13:12.000000,39.70834,-105.01194,11.962,46.0,830.37,10.28,7.28,-77.0,31.96,-1.0,-1.0,8.976,9.16
01/04/2022 08:14:00.000000,39.70834,-105.01194,11.957,46.31,830.3,13.37,7.57,-78.0,31.72,-1.0,-1.0,10.322,11.06
01/04/2022 08:16:13.000000,-1.0,-1.0,12.106,46.63,830.15,7.91,6.15,-77.0,31.5,-1.0,-1.0,8.077,7.91
01/04/2022 08:18:23.000000,-1.0,-1.0,11.962,47.15,830.33,8.03,5.72,-78.0,31.3,-1.0,-1.0,7.822,7.56
01/04/2022 08:28:02.000000,-1.0,-1.0,12.096,47.47,830.6,9.56,5.88,-77.0,30.89,-1.0,-1.0,8.733,8.85
01/04/2022 08:35:04.000000,39.70831,-105.01194,11.962,47.0,830.68,11.43,6.62,-78.0,31.38,-1.0,-1.0,9.866,10.43
01/04/2022 08:49:16.000000,-1.0,-1.0,12.038,48.7,830.88,7.93,5.25,-77.0,30.3,-1.0,-1.0,7.879,7.67
01/04/2022 08:56:17.000000,39.70832,-105.01194,11.938,48.47,830.94,9.73,6.17,-77.0,30.02,-1.0,-1.0,9.065,9.34
01/04/2022 09:13:04.000000,-1.0,-1.0,11.928,50.39,830.93,11.44,7.52,-78.0,29.3,-1.0,-1.0,10.289,11.09
01/04/2022 09:15:13.000000,39.70831,-105.01193,11.942,51.43,830.97,13.16,9.82,-78.0,29.24,-1.0,-1.0,11.392,12.65
01/04/2022 09:21:50.000000,39.70832,-105.0119,12.067,53.44,830.79,12.08,9.82,-77.0,28.73,-1.0,-1.0,10.911,12.0
01/04/2022 09:25:03.000000,39.70834,-105.01194,11.938,53.21,830.75,15.74,9.98,-77.0,28.8,-1.0,-1.0,13.005,14.94
01/04/2022 09:27:06.000000,-1.0,-1.0,11.938,52.93,830.73,17.25,11.56,-77.0,28.76,-1.0,-1.0,14.286,16.74
01/04/2022 09:37:01.000000,-1.0,-1.0,11.928,52.89,830.82,18.48,11.87,-78.0,28.94,-1.0,-1.0,15.071,17.84
01/04/2022 09:50:16.000000,39.70838,-105.01196,12.014,51.76,830.57,13.5,9.7,-78.0,29.52,-1.0,-1.0,11.585,12.92
01/04/2022 09:53:09.000000,-1.0,-1.0,11.938,51.47,830.41,15.58,11.37,-78.0,29.54,-1.0,-1.0,13.11,15.06
01/04/2022 10:05:17.000000,39.70839,-105.01199,12.019,49.84,830.31,16.52,10.64,-78.0,30.07,-1.0,-1.0,13.816,16.03
01/04/2022 10:12:18.000000,-1.0,-1.0,12.043,49.3,830.19,12.7,9.43,-78.0,29.81,-1.0,-1.0,11.255,12.43
01/04/2022 10:15:01.000000,39.70836,-105.01195,11.947,47.39,830.04,9.01,6.17,-78.0,29.93,-1.0,-1.0,8.544,8.6
01/04/2022 10:17:05.000000,-1.0,-1.0,11.952,47.0,830.07,9.57,6.47,-77.0,30.1,-1.0,-1.0,8.84,9.01
01/04/2022 10:19:08.000000,-1.0,-1.0,11.971,46.49,830.07,10.73,6.72,-78.0,30.33,-1.0,-1.0,9.109,9.38
01/04/2022 10:48:13.000000,-1.0,-1.0,11.933,45.01,830.07,12.39,7.76,-77.0,31.3,-1.0,-1.0,10.339,11.08
01/04/2022 11:07:06.000000,-1.0,-1.0,11.914,47.34,829.89,10.84,7.24,-77.0,29.82,-1.0,-1.0,9.525,9.98
01/04/2022 11:10:34.000000,39.70835,-105.01188,11.894,47.53,829.4,9.71,7.43,-77.0,29.61,-1.0,-1.0,9.329,9.71
01/04/2022 11:12:03.000000,39.70836,-105.01191,11.914,47.74,829.66,11.13,7.06,-77.0,29.42,-1.0,-1.0,9.617,10.12
01/04/2022 11:14:06.000000,39.70838,-105.0119,11.894,47.2,829.82,9.37,6.47,-78.0,29.39,-1.0,-1.0,8.923,9.14
01/04/2022 11:17:10.000000,-1.0,-1.0,11.981,47.71,830.16,9.43,6.61,-77.0,29.3,-1.0,-1.0,8.84,9.03
01/04/2022 11:19:13.000000,39.70835,-105.01188,11.981,47.5,829.96,7.82,5.9,-77.0,29.23,-1.0,-1.0,7.88,7.68
01/04/2022 11:48:11.000000,-1.0,-1.0,11.971,47.61,830.02,11.63,7.38,-78.0,29.4,-1.0,-1.0,10.023,10.69
01/04/2022 11:50:06.000000,-1.0,-1.0,11.88,47.4,829.92,10.59,6.38,-77.0,29.5,-1.0,-1.0,8.93,9.15
01/04/2022 11:52:08.000000,39.70833,-105.01191,11.894,47.18,829.91,8.18,5.55,-77.0,29.61,-1.0,-1.0,8.036,7.89
01/04/2022 12:20:09.000000,-1.0,-1.0,11.894,45.85,829.87,6.13,4.56,-77.0,29.37,-1.0,-1.0,6.512,5.74
01/04/2022 12:28:01.000000,-1.0,-1.0,12.048,44.38,829.73,5.52,3.94,-77.0,29.66,-1.0,-1.0,6.062,5.09
01/04/2022 12:30:04.000000,-1.0,-1.0,11.89,43.5,829.66,4.49,3.42,-77.0,29.82,-1.0,-1.0,5.522,4.32
01/04/2022 12:47:11.000000,-1.0,-1.0,11.87,44.33,830.18,10.02,5.74,-78.0,30.74,-1.0,-1.0,9.028,9.24
01/04/2022 12:56:07.000000,39.70833,-105.01193,11.885,45.08,830.04,8.52,5.56,-77.0,29.96,-1.0,-1.0,8.181,8.07
01/04/2022 13:06:03.000000,39.70831,-105.01193,11.856,43.84,830.43,7.02,4.57,-77.0,29.95,-1.0,-1.0,6.83,6.16
01/04/2022 13:08:05.000000,-1.0,-1.0,11.87,44.03,830.49,5.85,3.58,-77.0,29.74,-1.0,-1.0,6.343,5.48
01/04/2022 13:15:07.000000,-1.0,-1.0,11.947,42.23,830.65,5.72,4.28,-77.0,30.91,-1.0,-1.0,6.467,5.62
01/04/2022 13:18:10.000000,39.70835,-105.01193,11.995,42.62,830.55,7.27,4.48,-77.0,30.37,-1.0,-1.0,6.772,6.06
01/04/2022 13:20:03.000000,-1.0,-1.0,12.029,42.66,830.41,5.8,4.1,-77.0,30.47,-1.0,-1.0,6.246,5.32
01/04/2022 13:34:07.000000,-1.0,-1.0,11.885,42.82,831.29,8.01,5.19,-77.0,30.65,-1.0,-1.0,7.805,7.51
01/04/2022 13:44:02.000000,-1.0,-1.0,11.842,44.2,831.15,9.23,5.92,-77.0,29.7,-1.0,-1.0,8.06,8.0
01/04/2022 13:46:16.000000,39.70836,-105.01193,11.938,44.83,831.14,11.26,6.93,-78.0,29.37,-1.0,-1.0,9.377,9.98
01/04/2022 14:10:20.000000,39.70834,-105.0119,11.933,41.83,831.39,5.96,4.12,-77.0,30.32,-1.0,-1.0,6.452,5.56
01/04/2022 14:12:07.000000,-1.0,-1.0,11.995,41.01,831.21,4.15,3.25,-78.0,30.23,-1.0,-1.0,5.377,3.94
01/04/2022 14:24:23.000000,-1.0,-1.0,11.971,39.31,831.47,4.72,2.87,-78.0,31.22,-1.0,-1.0,5.38,3.92
01/04/2022 14:48:08.000000,-1.0,-1.0,11.938,31.53,831.34,2.17,1.66,-78.0,34.92,-1.0,-1.0,4.212,2.06
01/04/2022 15:04:42.000000,39.70836,-105.0119,11.909,32.95,831.58,5.36,4.5,-78.0,36.05,-1.0,-1.0,6.405,5.36
01/04/2022 15:22:05.000000,-1.0,-1.0,11.923,31.55,831.56,6.7,4.35,-78.0,36.33,-1.0,-1.0,7.066,6.33
01/04/2022 15:24:13.000000,39.70834,-105.01189,11.966,32.34,831.39,7.16,4.89,-78.0,36.47,-1.0,-1.0,7.233,6.59
01/04/2022 15:29:16.000000,-1.0,-1.0,11.894,31.16,831.53,5.86,4.28,-77.0,37.23,-1.0,-1.0,6.542,5.54
01/04/2022 15:34:03.000000,39.70837,-105.01192,12.034,30.49,831.55,7.94,5.57,-78.0,37.26,-1.0,-1.0,7.939,7.62
01/04/2022 15:36:16.000000,-1.0,-1.0,11.923,32.03,831.64,14.67,10.86,-78.0,37.38,-1.0,-1.0,12.095,13.86
01/04/2022 15:46:03.000000,-1.0,-1.0,12.053,31.52,831.69,12.73,8.69,-78.0,37.26,-1.0,-1.0,10.863,12.01
01/04/2022 15:53:04.000000,-1.0,-1.0,12.062,31.38,831.58,9.97,7.56,-78.0,37.63,-1.0,-1.0,9.094,9.36
01/04/2022 16:07:18.000000,-1.0,-1.0,12.024,29.27,831.71,7.93,6.43,-78.0,39.24,-1.0,-1.0,7.991,7.68
01/04/2022 16:17:03.000000,-1.0,-1.0,12.235,26.72,832.0,7.8,4.86,-77.0,41.37,-1.0,-1.0,7.669,7.16
01/04/2022 16:19:13.000000,39.70835,-105.01194,12.221,23.35,831.98,4.16,2.8,-78.0,42.42,-1.0,-1.0,5.649,4.09
01/04/2022 16:46:02.000000,-1.0,-1.0,12.202,13.75,832.09,0.11,0.04,-78.0,51.4,-1.0,-1.0,3.083,0.11
01/04/2022 16:48:05.000000,-1.0,-1.0,12.197,14.29,831.97,0.0,0.0,-78.0,51.78,-1.0,-1.0,3.005,0.0
01/04/2022 16:50:14.000000,-1.0,-1.0,12.202,14.6,831.89,0.19,0.11,-78.0,52.13,-1.0,-1.0,3.129,0.19
01/04/2022 17:10:00.000000,-1.0,-1.0,12.322,14.26,832.08,0.0,0.0,-78.0,53.14,-1.0,-1.0,3.005,0.0
01/04/2022 17:20:46.000000,,,12.25,15.24,831.94,0.0,0.0,-78.0,51.34,-1.0,-1.0,2.996,0.0
01/04/2022 17:22:10.000000,39.70834,-105.01196,12.254,15.59,832.02,0.0,0.0,-78.0,51.61,-1.0,-1.0,2.992,0.0
01/04/2022 17:24:03.000000,-1.0,-1.0,12.259,15.0,831.95,0.0,0.0,-78.0,51.78,-1.0,-1.0,2.998,0.0
01/04/2022 17:36:02.000000,39.70831,-105.01194,12.264,14.88,831.86,0.0,0.0,-78.0,51.81,-1.0,-1.0,2.999,0.0
01/04/2022 17:48:02.000000,-1.0,-1.0,12.226,14.8,831.67,0.0,0.0,-78.0,53.13,-1.0,-1.0,3.0,0.0
01/04/2022 17:50:05.000000,-1.0,-1.0,12.259,15.56,831.75,0.03,0.0,-77.0,53.34,-1.0,-1.0,2.993,0.0
01/04/2022 17:55:03.000000,-1.0,-1.0,12.288,14.42,831.77,0.0,0.0,-78.0,52.74,-1.0,-1.0,3.004,0.0
01/04/2022 18:00:03.000000,-1.0,-1.0,12.288,13.64,831.6,0.0,0.0,-78.0,53.37,-1.0,-1.0,3.011,0.0
01/04/2022 18:02:03.000000,39.70834,-105.01193,12.398,13.55,831.4,0.0,0.0,-77.0,53.71,-1.0,-1.0,3.012,0.0
01/04/2022 18:04:07.000000,-1.0,-1.0,12.442,14.09,831.69,0.0,0.0,-78.0,53.76,-1.0,-1.0,3.007,0.0
01/04/2022 18:14:12.000000,-1.0,-1.0,12.288,14.3,831.53,0.09,0.0,-77.0,52.9,-1.0,-1.0,3.005,0.0
01/04/2022 18:16:15.000000,39.70835,-105.01192,12.36,13.62,831.41,0.0,0.0,-78.0,52.62,-1.0,-1.0,3.011,0.0
01/04/2022 18:40:05.000000,-1.0,-1.0,12.307,13.63,831.4,0.0,0.0,-78.0,52.55,-1.0,-1.0,3.011,0.0
01/04/2022 18:47:07.000000,-1.0,-1.0,12.418,14.92,831.3,0.0,0.0,-78.0,52.1,-1.0,-1.0,2.999,0.0
01/04/2022 18:57:12.000000,-1.0,-1.0,12.394,14.81,831.13,0.29,0.16,-77.0,52.22,-1.0,-1.0,3.194,0.29
01/04/2022 18:59:05.000000,-1.0,-1.0,12.317,14.67,830.97,0.0,0.0,-78.0,52.33,-1.0,-1.0,3.001,0.0
01/04/2022 19:18:07.000000,-1.0,-1.0,12.384,14.73,830.83,0.55,0.0,-78.0,53.29,-1.0,-1.0,3.014,0.02
01/04/2022 19:26:01.000000,-1.0,-1.0,12.394,14.69,830.79,0.17,0.0,-77.0,53.16,-1.0,-1.0,3.001,0.0
01/04/2022 19:30:08.000000,39.70829,-105.0119,12.398,12.68,830.51,0.0,0.0,-77.0,54.06,-1.0,-1.0,3.021,0.0
01/04/2022 19:37:09.000000,39.70827,-105.01189,12.398,12.96,830.76,0.0,0.0,-78.0,55.03,-1.0,-1.0,3.019,0.0
01/04/2022 19:47:12.000000,39.70833,-105.01198,12.422,13.52,830.43,0.0,0.0,-77.0,55.52,-1.0,-1.0,3.013,0.0
01/04/2022 19:49:06.000000,-1.0,-1.0,12.48,13.02,830.47,0.0,0.0,-78.0,56.35,-1.0,-1.0,3.018,0.0
01/04/2022 20:08:07.000000,-1.0,-1.0,12.542,12.49,830.38,0.03,0.03,-78.0,56.22,-1.0,-1.0,3.043,0.03
01/04/2022 20:15:08.000000,-1.0,-1.0,12.365,11.87,830.39,0.0,0.0,-77.0,56.88,-1.0,-1.0,3.03,0.0
01/04/2022 20:22:12.000000,-1.0,-1.0,12.36,13.32,830.5,0.07,0.03,-78.0,55.32,-1.0,-1.0,3.062,0.07
01/04/2022 20:25:32.000000,39.70835,-105.01197,12.35,12.79,830.53,0.0,0.0,-78.0,55.08,-1.0,-1.0,3.02,0.0
01/04/2022 20:27:05.000000,39.70829,-105.01193,12.418,13.74,830.53,0.0,0.0,-78.0,54.7,-1.0,-1.0,3.011,0.0
01/04/2022 20:32:04.000000,-1.0,-1.0,12.336,13.72,830.55,0.0,0.0,-78.0,55.15,-1.0,-1.0,3.011,0.0
01/04/2022 20:34:15.000000,39.70834,-105.01187,12.509,13.86,830.6,0.0,0.0,-77.0,55.73,-1.0,-1.0,3.01,0.0
01/04/2022 20:41:07.000000,-1.0,-1.0,12.341,14.64,830.66,0.0,0.0,-78.0,55.07,-1.0,-1.0,3.003,0.0
01/04/2022 20:48:17.000000,-1.0,-1.0,12.365,14.72,830.72,0.11,0.0,-78.0,55.47,-1.0,-1.0,3.022,0.03
01/04/2022 20:55:19.000000,-1.0,-1.0,12.307,13.88,830.71,0.0,0.0,-78.0,55.78,-1.0,-1.0,3.01,0.0
01/04/2022 21:00:20.000000,-1.0,-1.0,12.288,14.24,830.97,0.0,0.0,-78.0,55.51,-1.0,-1.0,3.007,0.0
01/04/2022 21:07:06.000000,39.70836,-105.0119,12.413,15.15,831.07,0.0,0.0,-77.0,53.57,-1.0,-1.0,2.997,0.0
01/04/2022 21:24:05.000000,39.70835,-105.01189,12.254,14.46,831.11,0.0,0.0,-78.0,54.19,-1.0,-1.0,3.004,0.0
01/04/2022 21:26:07.000000,-1.0,-1.0,12.317,14.81,831.11,0.0,0.0,-77.0,54.03,-1.0,-1.0,3.001,0.0
01/04/2022 21:31:08.000000,39.70833,-105.01191,12.346,15.07,831.25,0.0,0.0,-78.0,54.48,-1.0,-1.0,2.998,0.0
01/04/2022 21:33:08.000000,39.70853,-105.01163,12.23,14.56,831.08,0.0,0.0,-78.0,54.37,-1.0,-1.0,3.003,0.0
01/04/2022 21:38:06.000000,-1.0,-1.0,12.245,14.01,831.07,0.01,0.0,-77.0,55.13,-1.0,-1.0,3.015,0.01
01/04/2022 21:45:07.000000,-1.0,-1.0,12.23,14.12,831.45,0.0,0.0,-77.0,56.16,-1.0,-1.0,3.008,0.0
