InstrumentName, CAMP
StartTime, 2021-10-01 00:00:00
EndTime, 2021-11-01 00:00:00
Date,CO,NO2,O3,PM10,PM2.5,SO2
10/07/2021 09:00:00,0.3,17.0,15.0,22.4,8.9,
10/07/2021 10:00:00,0.175,10.0,21.0,11.3,5.6,
10/07/2021 11:00:00,0.186,8.0,22.0,11.2,4.6,
10/07/2021 13:00:00,0.272,15.0,15.0,11.6,4.2,
10/07/2021 14:00:00,0.372,17.0,14.0,26.3,7.3,
10/07/2021 15:00:00,0.341,15.0,17.0,29.0,6.1,
10/07/2021 16:00:00,0.294,15.0,22.0,27.8,5.6,
10/07/2021 17:00:00,0.238,8.0,37.0,9.7,2.9,
10/07/2021 18:00:00,0.204,6.0,44.0,6.8,2.5,
10/07/2021 19:00:00,0.204,5.0,47.0,6.0,2.5,
10/07/2021 20:00:00,0.235,6.0,47.0,8.2,2.7,
10/07/2021 21:00:00,0.23,7.0,49.0,10.3,3.4,
10/07/2021 22:00:00,0.358,10.0,46.0,10.1,3.3,
10/07/2021 23:00:00,0.475,15.0,38.0,15.4,4.3,
10/08/2021 00:00:00,0.446,24.0,29.0,24.8,6.4,
10/08/2021 01:00:00,0.497,32.0,20.0,30.4,8.1,
10/08/2021 02:00:00,0.437,23.0,24.0,30.9,8.0,
10/08/2021 03:00:00,0.51,30.0,14.0,34.0,9.5,
10/08/2021 04:00:00,0.529,,5.0,33.8,9.9,
10/08/2021 05:00:00,0.382,19.0,22.0,20.9,7.1,
10/08/2021 06:00:00,0.25,11.0,26.0,11.0,5.3,
10/08/2021 07:00:00,0.216,9.0,27.0,10.0,4.9,
10/08/2021 09:00:00,0.194,7.0,28.0,9.1,4.5,
10/08/2021 10:00:00,0.198,10.0,23.0,9.2,5.4,
10/08/2021 11:00:00,0.274,15.0,19.0,12.7,6.0,
10/08/2021 12:00:00,0.313,19.0,12.0,14.5,6.0,
10/08/2021 13:00:00,0.517,26.0,5.0,25.3,8.1,
10/08/2021 14:00:00,0.417,20.0,13.0,21.3,6.7,
10/08/2021 15:00:00,0.429,21.0,14.0,31.0,8.7,
10/08/2021 16:00:00,0.28,14.0,21.0,34.4,7.4,
10/08/2021 17:00:00,0.24,10.0,28.0,16.5,4.0,
10/08/2021 19:00:00,0.215,6.0,42.0,8.1,2.4,
10/08/2021 20:00:00,0.269,6.0,41.0,10.3,3.1,
10/08/2021 21:00:00,0.451,16.0,29.0,14.7,4.3,
10/08/2021 22:00:00,0.399,16.0,26.0,32.4,6.1,
10/08/2021 23:00:00,0.378,20.0,20.0,22.1,5.3,
10/09/2021 00:00:00,0.359,19.0,25.0,55.1,9.9,
10/09/2021 01:00:00,0.364,16.0,25.0,34.6,7.4,
10/09/2021 02:00:00,0.35,14.0,24.0,25.6,6.8,
10/09/2021 03:00:00,0.384,18.0,19.0,28.7,8.3,
10/09/2021 05:00:00,0.422,18.0,20.0,25.1,8.1,
10/09/2021 06:00:00,0.415,23.0,11.0,31.8,10.6,
10/09/2021 07:00:00,0.281,15.0,18.0,22.1,7.4,
10/09/2021 09:00:00,0.234,11.0,17.0,9.4,4.4,
10/09/2021 10:00:00,0.48,28.0,2.0,20.3,9.2,
10/09/2021 11:00:00,0.542,31.0,0.0,29.1,11.3,
10/09/2021 12:00:00,0.58,28.0,0.0,25.1,12.9,
10/09/2021 13:00:00,0.432,23.0,5.0,11.2,4.1,
10/09/2021 14:00:00,0.304,10.0,20.0,5.5,2.0,
10/09/2021 15:00:00,0.257,6.0,28.0,3.8,1.7,
10/09/2021 16:00:00,0.176,4.0,40.0,3.8,1.6,
10/09/2021 17:00:00,0.171,4.0,47.0,13.3,2.3,
10/09/2021 18:00:00,0.247,6.0,42.0,13.9,2.7,
10/09/2021 19:00:00,0.183,3.0,44.0,19.3,3.6,
10/09/2021 20:00:00,0.168,2.0,47.0,64.9,5.8,
10/09/2021 21:00:00,0.169,2.0,49.0,68.4,3.4,
10/09/2021 22:00:00,0.189,3.0,47.0,8.7,2.7,
10/09/2021 23:00:00,0.198,4.0,44.0,11.6,6.0,
10/10/2021 00:00:00,0.184,3.0,45.0,3.8,2.0,
10/10/2021 01:00:00,0.208,4.0,44.0,3.7,2.0,
10/10/2021 02:00:00,0.204,4.0,42.0,3.4,2.5,
10/10/2021 03:00:00,0.254,4.0,40.0,4.0,2.6,
10/10/2021 04:00:00,0.247,,40.0,4.2,2.7,
10/10/2021 05:00:00,0.236,4.0,44.0,2.9,2.1,
10/10/2021 06:00:00,0.212,3.0,45.0,2.8,2.0,
10/10/2021 07:00:00,0.264,14.0,30.0,3.6,2.7,
10/10/2021 09:00:00,0.32,20.0,20.0,6.2,3.9,
10/10/2021 11:00:00,0.19,8.0,27.0,5.5,2.6,
10/10/2021 12:00:00,0.18,8.0,28.0,3.9,2.7,
10/10/2021 13:00:00,0.181,7.0,29.0,4.5,2.7,
10/10/2021 14:00:00,0.191,6.0,30.0,6.5,3.6,
10/10/2021 15:00:00,0.273,8.0,29.0,15.5,5.8,
10/10/2021 16:00:00,0.254,5.0,35.0,5.5,3.1,
10/10/2021 17:00:00,0.23,3.0,42.0,3.0,2.2,
10/10/2021 18:00:00,0.229,3.0,45.0,3.3,2.2,
10/10/2021 19:00:00,0.245,3.0,47.0,3.0,2.0,
10/10/2021 20:00:00,0.266,4.0,47.0,4.7,2.2,
10/10/2021 21:00:00,0.244,4.0,47.0,2.8,1.9,
10/10/2021 22:00:00,0.284,6.0,46.0,3.1,2.3,
10/10/2021 23:00:00,0.246,3.0,39.0,4.0,2.8,
10/11/2021 00:00:00,0.229,5.0,35.0,5.5,3.9,
10/11/2021 02:00:00,0.206,4.0,35.0,4.3,3.5,
10/11/2021 03:00:00,0.245,5.0,31.0,4.7,3.7,
10/11/2021 04:00:00,0.302,,31.0,5.1,3.8,
10/11/2021 05:00:00,0.227,6.0,34.0,7.0,3.6,
10/11/2021 06:00:00,0.245,12.0,,,,
10/11/2021 07:00:00,0.195,9.0,22.0,7.2,4.6,
10/11/2021 09:00:00,0.17,5.0,28.0,5.9,4.3,
10/11/2021 10:00:00,0.168,7.0,26.0,6.8,5.3,
10/11/2021 11:00:00,0.241,7.0,27.0,6.4,4.9,
10/11/2021 12:00:00,0.215,7.0,28.0,6.6,4.8,
10/11/2021 13:00:00,0.308,16.0,17.0,17.8,7.6,
10/11/2021 14:00:00,,20.0,15.0,33.8,10.2,
10/11/2021 15:00:00,0.425,14.0,22.0,59.0,12.2,
10/11/2021 17:00:00,0.204,6.0,37.0,18.0,5.2,
10/11/2021 18:00:00,0.182,4.0,43.0,15.0,4.7,
10/11/2021 19:00:00,0.175,4.0,44.0,13.9,4.1,
10/11/2021 20:00:00,0.184,4.0,45.0,16.0,3.8,
10/11/2021 21:00:00,0.189,4.0,48.0,19.5,4.1,
10/11/2021 22:00:00,0.237,5.0,46.0,17.6,4.3,
10/11/2021 23:00:00,0.283,6.0,45.0,16.8,4.4,
10/12/2021 00:00:00,0.255,8.0,40.0,15.6,4.3,
10/12/2021 01:00:00,0.35,10.0,36.0,11.9,4.9,
10/12/2021 02:00:00,0.27,7.0,36.0,13.1,5.0,
10/12/2021 03:00:00,0.231,7.0,35.0,14.3,5.1,
10/12/2021 04:00:00,0.233,,31.0,16.9,5.0,
10/12/2021 05:00:00,0.244,10.0,31.0,15.0,5.0,
10/12/2021 06:00:00,0.192,12.0,25.0,22.9,6.6,
10/12/2021 07:00:00,0.176,17.0,15.0,23.2,7.2,
10/12/2021 09:00:00,0.157,9.0,23.0,39.3,9.7,
10/12/2021 10:00:00,0.159,18.0,16.0,33.2,10.5,
10/12/2021 11:00:00,0.218,18.0,16.0,34.6,11.4,
10/12/2021 12:00:00,0.247,15.0,20.0,32.3,11.7,
10/12/2021 13:00:00,0.314,15.0,20.0,32.7,12.9,
10/12/2021 14:00:00,0.341,12.0,19.0,41.4,13.7,
10/12/2021 15:00:00,0.284,9.0,23.0,35.4,13.7,
10/12/2021 16:00:00,0.238,8.0,27.0,32.2,13.8,
10/12/2021 17:00:00,0.268,8.0,28.0,33.7,14.2,
10/12/2021 18:00:00,0.271,8.0,28.0,30.7,14.5,
10/12/2021 19:00:00,0.256,10.0,25.0,34.5,15.0,
10/12/2021 20:00:00,0.309,9.0,25.0,27.8,15.2,0.0
10/12/2021 21:00:00,0.304,9.0,25.0,15.1,10.5,0.0
10/12/2021 22:00:00,0.396,18.0,17.0,24.1,13.2,0.0
10/12/2021 23:00:00,0.393,16.0,18.0,25.0,12.9,0.0
10/13/2021 00:00:00,0.401,15.0,18.0,28.7,17.6,0.0
10/13/2021 01:00:00,0.28,13.0,35.0,11.9,6.4,0.0
10/13/2021 02:00:00,0.21,11.0,39.0,6.4,3.0,0.0
10/13/2021 03:00:00,0.203,9.0,41.0,3.3,2.3,0.0
10/13/2021 04:00:00,0.175,,29.0,2.7,2.0,0.0
10/13/2021 05:00:00,0.208,7.0,22.0,2.0,1.6,0.0
10/13/2021 06:00:00,0.182,7.0,26.0,4.6,3.9,0.0
10/13/2021 07:00:00,0.181,6.0,30.0,6.8,5.6,0.0
10/13/2021 09:00:00,0.227,20.0,17.0,7.6,5.6,0.0
10/13/2021 10:00:00,0.213,15.0,18.0,6.3,3.8,0.0
10/13/2021 11:00:00,0.323,16.0,19.0,6.6,2.6,0.0
10/13/2021 12:00:00,0.329,19.0,13.0,8.0,3.4,0.0
10/13/2021 13:00:00,0.43,24.0,8.0,12.3,4.1,0.0
10/13/2021 14:00:00,0.603,27.0,8.0,24.7,6.9,0.0
10/13/2021 15:00:00,0.457,14.0,22.0,10.5,3.7,0.0
10/13/2021 16:00:00,0.539,8.0,30.0,11.7,2.4,0.0
10/13/2021 17:00:00,0.22,5.0,34.0,5.0,1.6,0.0
10/13/2021 18:00:00,0.208,5.0,36.0,5.3,1.6,
10/13/2021 19:00:00,0.211,5.0,35.0,13.2,2.9,
10/13/2021 20:00:00,0.229,6.0,35.0,7.7,2.5,
10/13/2021 21:00:00,0.213,5.0,37.0,4.8,2.2,0.0
10/13/2021 22:00:00,0.221,6.0,37.0,8.4,2.4,0.0
10/14/2021 00:00:00,0.264,10.0,31.0,6.3,3.3,0.0
10/14/2021 01:00:00,0.385,19.0,22.0,8.2,3.7,0.0
10/14/2021 02:00:00,0.379,19.0,20.0,20.3,8.6,0.0
10/14/2021 03:00:00,0.302,18.0,22.0,10.2,5.8,0.0
10/14/2021 05:00:00,0.187,6.0,29.0,9.3,3.0,0.0
10/14/2021 06:00:00,0.204,9.0,24.0,9.4,3.7,0.0
10/14/2021 07:00:00,0.18,8.0,24.0,8.0,3.4,0.0
10/14/2021 09:00:00,0.212,10.0,19.0,11.7,4.6,0.0
10/14/2021 10:00:00,0.187,11.0,17.0,7.6,3.4,0.0
10/14/2021 11:00:00,0.228,12.0,17.0,9.8,3.9,0.0
10/14/2021 12:00:00,0.358,23.0,6.0,13.8,4.6,0.0
10/14/2021 13:00:00,0.348,,9.0,12.2,4.8,0.0
10/14/2021 14:00:00,0.494,,7.0,17.2,6.9,0.0
10/14/2021 15:00:00,0.418,20.0,10.0,19.6,8.1,0.0
10/14/2021 16:00:00,0.312,14.0,17.0,17.0,8.4,0.0
10/14/2021 17:00:00,0.324,13.0,22.0,17.0,7.6,0.0
10/14/2021 18:00:00,0.282,11.0,24.0,21.5,8.6,0.0
10/14/2021 20:00:00,0.23,12.0,29.0,24.1,10.2,0.0
10/14/2021 21:00:00,0.329,13.0,27.0,13.4,7.7,0.0
10/14/2021 22:00:00,0.38,12.0,26.0,12.6,7.9,0.0
10/14/2021 23:00:00,0.34,11.0,25.0,12.4,8.0,0.0
