InstrumentName, West Denver PA-II,,
05/01/2018 05:31:21.226666,5.76,37.0,69.0
05/01/2018 05:34:01.190000,4.75,37.0,68.0
05/01/2018 05:36:41.253333,4.56,37.0,68.0
05/01/2018 05:40:41.256666,4.57,38.0,68.0
05/01/2018 05:43:21.260000,5.39,38.0,68.0
05/01/2018 05:46:01.206666,5.12,38.0,67.0
05/01/2018 05:48:41.210000,4.74,38.0,67.0
05/01/2018 05:52:41.220000,4.95,39.0,67.0
05/01/2018 05:55:21.310000,5.43,39.0,67.0
05/01/2018 05:58:01.213333,5.61,39.0,67.0
05/01/2018 06:02:01.240000,5.41,39.0,67.0
05/01/2018 06:04:41.243333,5.37,39.0,67.0
05/01/2018 06:07:21.226666,4.95,39.0,67.0
05/01/2018 06:10:01.336666,5.85,39.0,67.0
05/01/2018 06:14:01.346666,6.64,39.0,67.0
05/01/2018 06:16:41.400000,6.5,39.0,67.0
05/01/2018 06:19:21.253333,5.95,39.0,67.0
05/01/2018 06:22:01.246666,6.71,39.0,67.0
05/01/2018 06:26:01.303333,5.61,39.0,67.0
05/01/2018 06:29:05.993333,8.0,39.0,67.0
05/01/2018 06:31:46.126666,6.39,39.0,66.0
05/01/2018 06:34:25.946666,6.26,39.0,66.0
05/01/2018 06:37:05.956666,6.44,39.0,67.0
05/01/2018 06:40:54.650000,7.32,39.0,67.0
05/01/2018 06:43:46.040000,6.1,38.0,67.0
05/01/2018 06:46:25.963333,6.27,38.0,67.0
05/01/2018 06:49:05.956666,6.9,38.0,67.0
05/01/2018 06:53:06.010000,6.12,38.0,67.0
05/01/2018 06:55:45.960000,6.71,39.0,66.0
05/01/2018 06:58:25.960000,8.47,40.0,66.0
05/01/2018 07:02:26.003333,10.49,41.0,66.0
05/01/2018 07:05:06.013333,9.29,42.0,65.0
05/01/2018 07:07:46.010000,10.29,43.0,65.0
05/01/2018 07:10:26.016666,8.3,43.0,65.0
05/01/2018 07:14:25.960000,8.43,45.0,64.0
05/01/2018 07:17:05.966666,9.57,45.0,64.0
05/01/2018 07:19:46.036666,9.54,46.0,64.0
05/01/2018 07:22:25.983333,9.17,46.0,63.0
05/01/2018 07:26:25.956666,9.83,47.0,63.0
05/01/2018 07:29:05.973333,9.63,48.0,63.0
05/01/2018 07:31:45.980000,8.9,48.0,63.0
05/01/2018 07:34:25.963333,8.98,48.0,62.0
05/01/2018 07:38:25.963333,8.76,48.0,62.0
05/01/2018 07:41:05.966666,7.95,49.0,62.0
05/01/2018 07:43:45.960000,7.87,49.0,62.0
05/01/2018 07:46:26.066666,7.6,49.0,62.0
05/01/2018 07:50:26.036666,7.98,48.0,62.0
05/01/2018 07:53:06.070000,7.0,48.0,62.0
05/01/2018 07:55:46.756666,7.49,47.0,63.0
05/01/2018 07:59:45.996666,6.19,47.0,63.0
05/01/2018 08:02:26.020000,6.21,46.0,63.0
05/01/2018 08:05:05.963333,5.07,46.0,62.0
05/01/2018 08:07:46.023333,5.29,46.0,62.0
05/01/2018 08:10:25.963333,5.15,46.0,62.0
05/01/2018 08:13:05.966666,4.93,46.0,62.0
05/01/2018 08:15:45.996666,4.85,46.0,62.0
05/01/2018 08:19:46.140000,4.39,45.0,63.0
05/01/2018 08:22:25.966666,3.6,45.0,63.0
05/01/2018 08:25:06.060000,4.69,44.0,63.0
05/01/2018 08:27:46.023333,4.5,43.0,63.0
05/01/2018 08:31:46.920000,3.46,43.0,63.0
05/01/2018 08:34:26.026666,2.72,43.0,63.0
05/01/2018 08:37:05.970000,3.6,43.0,63.0
05/01/2018 08:41:06.090000,3.88,42.0,63.0
05/01/2018 08:43:46.000000,3.19,42.0,63.0
05/01/2018 08:46:26.030000,3.12,42.0,63.0
05/01/2018 08:49:05.966666,2.83,42.0,63.0
05/01/2018 08:53:06.046666,2.93,42.0,63.0
05/01/2018 08:55:46.023333,3.33,42.0,63.0
05/01/2018 08:58:25.966666,2.8,42.0,63.0
05/01/2018 09:01:06.103333,3.85,42.0,63.0
05/01/2018 09:05:06.040000,3.17,42.0,63.0
05/01/2018 09:07:46.006666,3.93,44.0,63.0
05/01/2018 09:10:26.010000,3.5,44.0,63.0
05/01/2018 09:13:05.976666,3.34,45.0,63.0
05/01/2018 09:17:05.976666,3.5,46.0,63.0
05/01/2018 09:19:45.976666,3.98,45.0,63.0
05/01/2018 09:22:25.966666,3.34,45.0,63.0
05/01/2018 09:25:06.073333,4.07,47.0,63.0
05/01/2018 09:29:05.973333,4.28,46.0,62.0
05/01/2018 09:31:45.966666,3.66,47.0,63.0
05/01/2018 09:34:25.983333,3.83,46.0,63.0
05/01/2018 09:37:05.986666,3.6,46.0,63.0
05/01/2018 09:41:06.006666,4.23,46.0,63.0
05/01/2018 09:43:45.980000,4.02,46.0,63.0
05/01/2018 09:46:25.993333,3.71,45.0,63.0
05/01/2018 09:50:26.040000,3.56,45.0,62.0
05/01/2018 09:53:05.993333,3.4,46.0,62.0
05/01/2018 09:55:46.130000,4.24,46.0,62.0
05/01/2018 09:58:26.083333,3.8,46.0,62.0
05/01/2018 10:02:26.006666,4.86,47.0,61.0
05/01/2018 10:05:06.936666,3.78,47.0,61.0
05/01/2018 10:07:57.880000,4.0,47.0,62.0
05/01/2018 10:10:26.026666,3.64,46.0,62.0
05/01/2018 10:14:26.190000,4.12,46.0,61.0
05/01/2018 10:17:06.020000,4.35,46.0,61.0
05/01/2018 10:19:46.076666,3.52,46.0,61.0
05/01/2018 10:22:26.026666,4.07,47.0,61.0
05/01/2018 10:26:26.033333,3.44,46.0,61.0
05/01/2018 10:29:06.116666,3.59,46.0,61.0
05/01/2018 10:31:46.060000,4.55,46.0,61.0
05/01/2018 10:34:26.110000,4.62,46.0,61.0
05/01/2018 10:38:26.046666,4.07,46.0,61.0
05/01/2018 10:41:06.120000,3.62,46.0,61.0
05/01/2018 10:43:46.130000,4.05,47.0,61.0
05/01/2018 10:46:26.140000,4.59,47.0,60.0
05/01/2018 10:50:26.056666,4.9,47.0,61.0
05/01/2018 10:51:46.080000,4.68,47.0,61.0
05/01/2018 10:55:46.080000,4.46,46.0,61.0
05/01/2018 10:58:26.066666,5.05,47.0,61.0
05/01/2018 11:01:06.086666,4.76,46.0,61.0
05/01/2018 11:03:46.116666,6.14,46.0,61.0
05/01/2018 11:07:46.143333,5.9,46.0,61.0
05/01/2018 11:10:26.076666,6.68,46.0,61.0
05/01/2018 11:13:06.150000,6.51,46.0,61.0
05/01/2018 11:15:46.086666,6.85,46.0,61.0
05/01/2018 11:19:46.080000,6.88,46.0,61.0
05/01/2018 11:22:26.080000,6.8,46.0,61.0
05/01/2018 11:25:06.133333,7.27,46.0,62.0
05/01/2018 11:27:46.280000,6.73,45.0,61.0
05/01/2018 11:31:46.393333,7.07,45.0,62.0
05/01/2018 11:34:26.090000,6.0,45.0,62.0
05/01/2018 11:37:06.110000,7.66,45.0,62.0
05/01/2018 11:41:06.183333,10.55,45.0,62.0
05/01/2018 11:43:46.106666,9.32,45.0,62.0
05/01/2018 11:46:26.116666,7.69,45.0,62.0
05/01/2018 11:49:06.203333,8.83,45.0,62.0
05/01/2018 11:53:06.110000,7.9,45.0,62.0
05/01/2018 11:55:46.146666,7.17,45.0,62.0
05/01/2018 11:58:26.123333,8.76,45.0,62.0
05/01/2018 12:01:06.423333,7.59,45.0,62.0
05/01/2018 12:05:06.206666,9.73,45.0,62.0
05/01/2018 12:07:46.133333,7.82,45.0,62.0
05/01/2018 12:10:26.250000,7.49,45.0,62.0
05/01/2018 12:13:06.136666,8.12,45.0,62.0
05/01/2018 12:17:06.190000,9.52,45.0,62.0
05/01/2018 12:19:46.260000,8.98,46.0,61.0
05/01/2018 12:22:26.220000,10.41,46.0,61.0
05/01/2018 12:26:26.186666,10.9,46.0,61.0
05/01/2018 12:29:06.310000,9.72,46.0,61.0
05/01/2018 12:31:46.156666,10.98,46.0,62.0
05/01/2018 12:34:26.163333,10.74,46.0,62.0
05/01/2018 12:38:26.240000,9.76,46.0,62.0
05/01/2018 12:41:06.226666,9.92,46.0,61.0
05/01/2018 12:43:46.170000,10.24,46.0,62.0
05/01/2018 12:46:26.296666,9.83,46.0,62.0
05/01/2018 12:50:26.263333,11.83,46.0,62.0
05/01/2018 12:53:06.216666,10.66,46.0,62.0
05/01/2018 12:55:46.443333,11.95,46.0,62.0
05/01/2018 12:58:26.186666,12.85,46.0,62.0
05/01/2018 13:02:26.350000,13.02,46.0,62.0
05/01/2018 13:05:06.196666,12.4,46.0,62.0
05/01/2018 13:07:46.636666,13.15,46.0,62.0
05/01/2018 13:10:26.193333,11.94,46.0,62.0
05/01/2018 13:14:26.206666,12.0,46.0,62.0
05/01/2018 13:17:06.273333,12.83,46.0,62.0
05/01/2018 13:19:46.210000,12.45,46.0,62.0
05/01/2018 13:23:47.296666,11.9,46.0,62.0
05/01/2018 13:26:26.216666,12.13,46.0,62.0
05/01/2018 13:27:46.386666,12.0,46.0,62.0
05/01/2018 13:31:46.493333,13.64,47.0,61.0
05/01/2018 13:34:26.233333,12.05,47.0,61.0
05/01/2018 13:37:06.310000,11.9,48.0,61.0
05/01/2018 13:39:46.516666,12.6,48.0,61.0
05/01/2018 13:43:46.253333,14.13,48.0,61.0
05/01/2018 13:46:26.280000,14.69,49.0,60.0
05/01/2018 13:49:06.346666,14.78,49.0,61.0
05/01/2018 13:51:46.256666,14.71,49.0,60.0
05/01/2018 13:55:46.246666,16.29,49.0,60.0
05/01/2018 13:58:26.350000,15.88,50.0,60.0
05/01/2018 14:01:06.280000,15.29,49.0,60.0
05/01/2018 14:03:46.400000,17.5,49.0,60.0
05/01/2018 14:07:46.636666,15.76,50.0,60.0
05/01/2018 14:10:26.353333,16.59,49.0,60.0
05/01/2018 14:13:06.443333,16.43,50.0,60.0
05/01/2018 14:17:06.500000,18.37,49.0,60.0
05/01/2018 14:19:46.553333,17.98,49.0,60.0
05/01/2018 14:22:26.846666,16.62,49.0,60.0
05/01/2018 14:25:06.366666,17.44,50.0,60.0
05/01/2018 14:29:06.406666,18.24,49.0,60.0
05/01/2018 14:31:46.423333,16.95,50.0,60.0
05/01/2018 14:34:26.446666,16.07,50.0,60.0
05/01/2018 14:37:06.333333,16.44,50.0,60.0
05/01/2018 14:41:06.350000,18.16,50.0,60.0
05/01/2018 14:43:46.280000,16.05,50.0,60.0
05/01/2018 14:46:26.283333,16.48,50.0,60.0
05/01/2018 14:49:06.306666,15.6,50.0,60.0
05/01/2018 14:53:06.326666,17.76,50.0,60.0
05/01/2018 14:55:46.303333,16.66,50.0,61.0
05/01/2018 14:58:26.410000,17.17,49.0,61.0
05/01/2018 15:01:06.900000,17.74,49.0,61.0
05/01/2018 15:05:06.563333,18.24,48.0,61.0
05/01/2018 15:07:46.303333,17.46,49.0,61.0
05/01/2018 15:10:26.433333,17.9,48.0,61.0
05/01/2018 15:14:26.530000,17.67,48.0,61.0
05/01/2018 15:17:06.323333,19.71,48.0,61.0
05/01/2018 15:19:46.356666,18.92,48.0,61.0
05/01/2018 15:22:26.476666,19.1,48.0,61.0
05/01/2018 15:26:26.320000,18.88,48.0,62.0
05/01/2018 15:29:06.543333,19.55,47.0,63.0
05/01/2018 15:31:46.456666,17.39,46.0,63.0
05/01/2018 15:34:26.373333,19.93,46.0,63.0
05/01/2018 15:38:26.490000,18.42,46.0,64.0
05/01/2018 15:41:06.436666,15.61,44.0,64.0
05/01/2018 15:43:46.516666,12.9,43.0,64.0
05/01/2018 15:46:26.690000,13.46,43.0,65.0
05/01/2018 15:50:26.690000,11.51,41.0,65.0
05/01/2018 15:53:06.480000,10.34,40.0,65.0
05/01/2018 15:55:46.350000,9.31,40.0,66.0
05/01/2018 15:58:26.396666,10.66,40.0,66.0
05/01/2018 16:02:26.413333,6.27,37.0,67.0
05/01/2018 16:05:06.420000,5.17,37.0,67.0
05/01/2018 16:07:46.636666,6.28,36.0,67.0
05/01/2018 16:11:46.473333,5.79,36.0,67.0
05/01/2018 16:14:26.746666,6.26,35.0,67.0
05/01/2018 16:17:06.840000,5.46,35.0,67.0
05/01/2018 16:19:46.636666,5.87,35.0,68.0
05/01/2018 16:22:26.440000,6.34,34.0,68.0
05/01/2018 16:25:06.400000,6.0,34.0,68.0
05/01/2018 16:27:46.383333,5.98,34.0,68.0
05/01/2018 16:31:46.396666,7.22,33.0,69.0
05/01/2018 16:35:46.430000,6.21,33.0,70.0
05/01/2018 16:37:06.416666,6.1,33.0,70.0
05/01/2018 16:39:46.400000,7.1,32.0,70.0
05/01/2018 16:43:46.760000,5.9,31.0,71.0
05/01/2018 16:46:27.546666,5.5,31.0,71.0
05/01/2018 16:49:06.426666,5.83,30.0,71.0
05/01/2018 16:53:06.533333,5.45,30.0,71.0
05/01/2018 16:55:46.456666,5.46,30.0,71.0
05/01/2018 16:58:26.640000,5.54,29.0,71.0
05/01/2018 17:01:06.540000,5.56,29.0,72.0
05/01/2018 17:05:06.436666,6.92,29.0,72.0
05/01/2018 17:07:46.716666,5.72,29.0,72.0
05/01/2018 17:10:26.516666,5.15,28.0,72.0
05/01/2018 17:13:06.440000,5.79,28.0,73.0
05/01/2018 17:17:06.436666,5.43,27.0,73.0
05/01/2018 17:19:46.653333,6.48,27.0,73.0
05/01/2018 17:22:26.636666,4.36,27.0,73.0
05/01/2018 17:25:06.506666,5.88,27.0,73.0
05/01/2018 17:29:06.456666,5.93,27.0,73.0
05/01/2018 17:31:46.456666,5.6,26.0,74.0
05/01/2018 17:34:26.466666,4.87,26.0,74.0
05/01/2018 17:37:06.706666,4.75,26.0,74.0
05/01/2018 17:41:06.643333,4.71,26.0,74.0
05/01/2018 17:43:46.493333,6.02,25.0,75.0
05/01/2018 17:46:26.486666,6.61,25.0,75.0
05/01/2018 17:49:06.470000,5.34,25.0,75.0
05/01/2018 17:53:06.480000,5.98,25.0,76.0
05/01/2018 17:55:46.806666,6.37,24.0,76.0
05/01/2018 17:58:27.010000,6.22,24.0,76.0
05/01/2018 18:02:26.643333,5.9,24.0,76.0
05/01/2018 18:05:06.563333,5.88,24.0,76.0
05/01/2018 18:07:46.486666,5.79,24.0,76.0
05/01/2018 18:10:26.480000,5.57,23.0,76.0
05/01/2018 18:14:26.570000,6.02,23.0,76.0
05/01/2018 18:17:06.710000,6.07,23.0,76.0
05/01/2018 18:19:46.500000,5.1,23.0,76.0
05/01/2018 18:22:26.480000,5.4,23.0,76.0
05/01/2018 18:26:27.693333,6.47,23.0,76.0
05/01/2018 18:29:06.513333,5.9,23.0,76.0
05/01/2018 18:31:46.526666,5.17,23.0,77.0
05/01/2018 18:34:26.500000,5.07,23.0,77.0
05/01/2018 18:38:26.756666,6.19,21.0,77.0
05/01/2018 18:41:06.510000,6.49,21.0,77.0
05/01/2018 18:43:46.576666,6.36,22.0,77.0
05/01/2018 18:46:26.606666,6.07,21.0,77.0
05/01/2018 18:50:26.606666,7.44,21.0,78.0
05/01/2018 18:53:06.550000,6.85,21.0,78.0
05/01/2018 18:55:46.730000,6.3,21.0,78.0
05/01/2018 18:58:26.556666,7.42,20.0,78.0
05/01/2018 19:01:06.930000,7.42,20.0,78.0
05/01/2018 19:05:06.536666,6.6,20.0,78.0
05/01/2018 19:07:47.046666,6.26,21.0,78.0
05/01/2018 19:10:26.616666,6.1,21.0,78.0
05/01/2018 19:13:06.553333,7.0,20.0,78.0
05/01/2018 19:17:06.550000,6.45,20.0,78.0
05/01/2018 19:19:46.556666,6.8,21.0,78.0
05/01/2018 19:22:26.603333,7.41,22.0,77.0
05/01/2018 19:25:06.573333,6.87,23.0,77.0
05/01/2018 19:27:46.710000,6.34,23.0,76.0
05/01/2018 19:31:46.600000,7.73,24.0,75.0
05/01/2018 19:34:26.873333,7.88,25.0,74.0
05/01/2018 19:37:07.416666,7.88,26.0,74.0
05/01/2018 19:39:46.580000,7.44,28.0,74.0
05/01/2018 19:43:46.736666,8.2,29.0,73.0
05/01/2018 19:47:46.743333,8.29,30.0,74.0
05/01/2018 19:49:06.806666,8.73,30.0,74.0
05/01/2018 19:51:46.590000,9.82,30.0,74.0
05/01/2018 19:55:47.156666,8.36,28.0,74.0
05/01/2018 19:58:26.933333,8.76,26.0,74.0
05/01/2018 20:01:07.320000,8.32,24.0,75.0
05/01/2018 20:05:06.636666,8.9,23.0,76.0
05/01/2018 20:07:47.133333,8.37,22.0,76.0
05/01/2018 20:10:26.760000,9.13,23.0,76.0
05/01/2018 20:13:06.633333,8.63,24.0,76.0
05/01/2018 20:17:07.353333,7.9,23.0,77.0
05/01/2018 20:19:46.746666,9.2,24.0,77.0
05/01/2018 20:22:26.616666,8.18,23.0,78.0
05/01/2018 20:25:06.623333,8.15,22.0,78.0
05/01/2018 20:29:06.626666,8.73,22.0,79.0
05/01/2018 20:31:46.780000,8.9,21.0,79.0
05/01/2018 20:34:26.636666,10.29,22.0,78.0
05/01/2018 20:38:26.663333,10.05,23.0,78.0
05/01/2018 20:41:06.726666,9.13,22.0,78.0
05/01/2018 20:43:46.653333,8.81,22.0,77.0
05/01/2018 20:46:26.790000,8.73,22.0,77.0
05/01/2018 20:50:26.740000,9.66,21.0,77.0
05/01/2018 20:53:06.653333,8.34,21.0,77.0
05/01/2018 20:55:46.733333,9.98,22.0,76.0
05/01/2018 20:58:26.816666,9.86,22.0,76.0
05/01/2018 21:02:26.660000,8.71,22.0,77.0
05/01/2018 21:05:07.476666,10.46,22.0,77.0
05/01/2018 21:07:47.586666,9.76,22.0,77.0
05/01/2018 21:10:27.693333,9.24,22.0,77.0
05/01/2018 21:14:28.626666,9.05,22.0,77.0
05/01/2018 21:17:07.470000,9.57,22.0,77.0
05/01/2018 21:19:47.550000,9.97,22.0,77.0
05/01/2018 21:22:28.013333,10.53,22.0,77.0
05/01/2018 21:26:27.170000,9.25,22.0,76.0
05/01/2018 21:29:07.623333,9.5,22.0,76.0
05/01/2018 21:31:47.146666,9.34,22.0,76.0
05/01/2018 21:34:27.550000,9.38,23.0,75.0
05/01/2018 21:38:27.540000,17.56,28.0,75.0
05/01/2018 21:41:07.676666,18.16,31.0,75.0
05/01/2018 21:43:47.500000,18.45,32.0,74.0
05/01/2018 21:46:27.543333,18.17,32.0,73.0
05/01/2018 21:49:08.610000,18.13,33.0,73.0
05/01/2018 21:51:47.766666,17.21,33.0,73.0
05/01/2018 21:55:47.486666,19.62,33.0,73.0
05/01/2018 21:58:27.463333,17.18,33.0,72.0
05/01/2018 22:01:07.506666,16.06,32.0,73.0
05/01/2018 22:03:47.846666,15.8,32.0,73.0
05/01/2018 22:07:47.730000,14.92,32.0,73.0
05/01/2018 22:10:28.710000,12.51,31.0,73.0
05/01/2018 22:13:07.493333,11.03,30.0,73.0
05/01/2018 22:15:48.523333,11.24,30.0,73.0
05/01/2018 22:19:47.573333,9.24,28.0,74.0
05/01/2018 22:22:27.140000,9.27,28.0,73.0
05/01/2018 22:25:07.503333,9.26,28.0,73.0
05/01/2018 22:29:07.816666,9.84,28.0,73.0
05/01/2018 22:31:47.630000,8.95,28.0,72.0
05/01/2018 22:34:27.546666,8.63,28.0,73.0
05/01/2018 22:37:07.546666,10.19,28.0,73.0
05/01/2018 22:41:07.810000,9.79,27.0,73.0
05/01/2018 22:43:49.236666,9.0,27.0,72.0
05/01/2018 22:46:27.690000,7.82,27.0,73.0
05/01/2018 22:49:07.696666,9.0,27.0,73.0
05/01/2018 22:53:07.556666,8.97,26.0,73.0
05/01/2018 22:55:47.556666,8.18,26.0,73.0
05/01/2018 22:58:27.886666,8.13,26.0,73.0
05/01/2018 23:02:27.516666,8.89,26.0,73.0
05/01/2018 23:05:08.390000,8.15,26.0,73.0
05/01/2018 23:07:47.343333,9.3,26.0,73.0
05/01/2018 23:10:27.473333,6.84,26.0,74.0
05/01/2018 23:14:27.596666,8.54,26.0,74.0
05/01/2018 23:17:07.843333,8.49,26.0,74.0
05/01/2018 23:19:47.630000,8.72,26.0,74.0
05/01/2018 23:22:27.556666,9.59,26.0,74.0
05/01/2018 23:26:27.736666,7.85,26.0,74.0
05/01/2018 23:29:07.626666,8.13,26.0,74.0
05/01/2018 23:31:47.880000,8.85,26.0,74.0
05/01/2018 23:34:27.576666,9.22,26.0,74.0
05/01/2018 23:38:27.640000,7.87,26.0,74.0
05/01/2018 23:41:07.896666,8.87,26.0,74.0
05/01/2018 23:43:47.600000,7.54,26.0,74.0
05/01/2018 23:46:27.700000,8.76,26.0,74.0
05/01/2018 23:50:28.696666,8.03,26.0,74.0
05/01/2018 23:53:07.606666,7.87,26.0,74.0
05/01/2018 23:55:48.010000,7.34,26.0,74.0
05/01/2018 23:58:27.623333,7.56,26.0,74.0
05/02/2018 00:02:28.986666,7.38,26.0,74.0
05/02/2018 00:05:08.716666,7.08,26.0,74.0
05/02/2018 00:07:47.710000,6.69,26.0,74.0
05/02/2018 00:10:27.373333,7.73,25.0,74.0
05/02/2018 00:14:27.616666,7.13,25.0,74.0
05/02/2018 00:17:07.576666,6.51,25.0,74.0
05/02/2018 00:19:47.700000,9.42,27.0,74.0
05/02/2018 00:22:27.616666,10.82,28.0,74.0
05/02/2018 00:26:27.900000,12.23,29.0,73.0
05/02/2018 00:29:07.340000,11.0,29.0,73.0
05/02/2018 00:31:47.086666,12.68,30.0,72.0
05/02/2018 00:34:26.886666,12.98,30.0,72.0
05/02/2018 00:37:06.940000,11.71,31.0,72.0
05/02/2018 00:39:46.930000,10.23,31.0,72.0
05/02/2018 00:43:47.006666,8.0,29.0,72.0
05/02/2018 00:46:27.063333,8.85,28.0,72.0
