InstrumentName, Swansea (DEH),,
05/03/2018 07:01:28.286666,1.08,80.0,48.0
05/03/2018 07:05:28.566666,0.92,80.0,48.0
05/03/2018 07:08:08.376666,1.79,80.0,48.0
05/03/2018 07:10:48.043333,1.59,79.0,48.0
05/03/2018 07:13:28.176666,1.62,79.0,48.0
05/03/2018 07:16:08.290000,2.0,79.0,47.0
05/03/2018 07:18:48.423333,2.0,79.0,48.0
05/03/2018 07:22:48.216666,1.97,79.0,48.0
05/03/2018 07:25:28.493333,1.43,79.0,47.0
05/03/2018 07:28:08.106666,1.77,79.0,48.0
05/03/2018 07:30:48.466666,2.03,79.0,47.0
05/03/2018 07:34:48.163333,5.71,80.0,47.0
05/03/2018 07:37:28.036666,2.67,80.0,47.0
05/03/2018 07:40:08.453333,1.02,79.0,47.0
05/03/2018 07:42:48.190000,2.22,80.0,47.0
05/03/2018 07:46:48.056666,0.9,80.0,47.0
05/03/2018 07:49:28.356666,1.0,80.0,47.0
05/03/2018 07:52:08.126666,0.77,80.0,47.0
05/03/2018 07:56:08.343333,1.31,80.0,47.0
05/03/2018 07:58:48.386666,1.62,80.0,47.0
05/03/2018 08:01:28.246666,0.92,80.0,47.0
05/03/2018 08:05:28.113333,0.29,80.0,47.0
05/03/2018 08:08:08.390000,0.58,80.0,47.0
05/03/2018 08:10:48.193333,0.1,79.0,48.0
05/03/2018 08:13:28.136666,0.03,79.0,48.0
05/03/2018 08:16:08.176666,0.16,78.0,48.0
05/03/2018 08:20:08.436666,0.45,78.0,49.0
05/03/2018 08:22:48.423333,0.08,78.0,49.0
05/03/2018 08:25:28.093333,0.28,78.0,49.0
05/03/2018 08:28:08.253333,0.28,77.0,49.0
05/03/2018 08:32:08.390000,0.28,77.0,49.0
05/03/2018 08:34:48.163333,0.28,77.0,49.0
05/03/2018 08:37:28.240000,0.18,77.0,48.0
05/03/2018 08:40:08.153333,0.18,78.0,49.0
05/03/2018 08:44:08.300000,0.18,78.0,48.0
05/03/2018 08:46:48.270000,0.46,78.0,49.0
05/03/2018 08:49:28.773333,0.46,77.0,49.0
05/03/2018 08:53:28.196666,0.46,77.0,49.0
05/03/2018 08:56:08.346666,0.2,76.0,49.0
05/03/2018 08:58:48.243333,0.22,76.0,49.0
05/03/2018 09:01:28.130000,0.76,75.0,49.0
05/03/2018 09:05:28.746666,0.95,74.0,49.0
05/03/2018 09:08:08.393333,0.73,74.0,49.0
05/03/2018 09:10:49.603333,0.73,73.0,49.0
05/03/2018 09:13:28.196666,0.73,73.0,48.0
05/03/2018 09:17:28.230000,0.76,73.0,48.0
05/03/2018 09:20:08.573333,1.5,73.0,48.0
05/03/2018 09:22:48.203333,0.72,73.0,48.0
05/03/2018 09:25:28.820000,0.38,73.0,48.0
05/03/2018 09:29:28.710000,0.64,73.0,48.0
05/03/2018 09:32:08.383333,0.37,72.0,48.0
05/03/2018 09:34:48.316666,0.37,72.0,48.0
05/03/2018 09:37:28.490000,0.22,72.0,48.0
05/03/2018 09:41:28.266666,0.53,73.0,48.0
05/03/2018 09:44:08.463333,0.53,73.0,48.0
05/03/2018 09:46:48.193333,0.53,73.0,48.0
05/03/2018 09:49:28.426666,0.39,72.0,48.0
05/03/2018 09:53:28.323333,1.3,72.0,47.0
05/03/2018 09:54:48.223333,0.11,72.0,47.0
05/03/2018 09:58:48.273333,0.32,73.0,47.0
05/03/2018 10:01:28.250000,0.15,73.0,47.0
05/03/2018 10:04:08.356666,0.15,73.0,47.0
05/03/2018 10:06:48.303333,0.15,73.0,47.0
05/03/2018 10:10:48.203333,0.15,73.0,47.0
05/03/2018 10:14:48.416666,0.24,73.0,47.0
05/03/2018 10:16:08.173333,0.24,73.0,47.0
05/03/2018 10:18:48.246666,0.24,73.0,47.0
05/03/2018 10:22:48.213333,0.24,73.0,47.0
05/03/2018 10:25:28.626666,0.24,73.0,47.0
05/03/2018 10:28:08.533333,0.26,73.0,47.0
05/03/2018 10:30:48.970000,0.26,73.0,47.0
05/03/2018 10:34:48.956666,0.28,73.0,47.0
05/03/2018 10:37:28.206666,0.26,74.0,47.0
05/03/2018 10:40:08.403333,0.37,74.0,47.0
05/03/2018 10:44:08.530000,0.37,73.0,47.0
05/03/2018 10:46:48.396666,0.37,73.0,47.0
05/03/2018 10:49:28.583333,0.69,72.0,47.0
05/03/2018 10:52:08.366666,0.59,72.0,47.0
05/03/2018 10:56:08.206666,0.17,72.0,47.0
05/03/2018 10:58:48.306666,0.17,72.0,47.0
05/03/2018 11:01:28.240000,0.17,72.0,46.0
05/03/2018 11:04:08.460000,0.17,72.0,46.0
05/03/2018 11:08:08.656666,0.31,72.0,46.0
05/03/2018 11:10:48.290000,0.35,72.0,46.0
05/03/2018 11:13:28.500000,0.35,72.0,46.0
05/03/2018 11:16:08.590000,0.35,72.0,46.0
05/03/2018 11:20:08.483333,0.35,72.0,46.0
05/03/2018 11:22:48.436666,0.35,73.0,46.0
05/03/2018 11:25:28.616666,0.13,73.0,46.0
05/03/2018 11:28:08.526666,0.26,73.0,46.0
05/03/2018 11:32:08.393333,0.26,74.0,47.0
05/03/2018 11:34:48.506666,0.11,74.0,47.0
05/03/2018 11:37:28.456666,0.28,74.0,47.0
05/03/2018 11:41:28.286666,0.36,74.0,47.0
05/03/2018 11:44:08.516666,0.8,74.0,47.0
05/03/2018 11:46:48.406666,0.35,74.0,46.0
05/03/2018 11:49:28.420000,0.36,75.0,46.0
05/03/2018 11:53:28.356666,0.36,75.0,46.0
05/03/2018 11:56:08.603333,0.36,75.0,45.0
05/03/2018 11:58:48.720000,0.36,76.0,46.0
05/03/2018 12:01:28.426666,0.36,76.0,45.0
05/03/2018 12:05:28.456666,0.36,76.0,46.0
05/03/2018 12:08:08.386666,0.36,75.0,45.0
05/03/2018 12:10:48.550000,0.36,75.0,45.0
05/03/2018 12:13:28.506666,0.36,76.0,45.0
05/03/2018 12:17:28.533333,0.17,76.0,45.0
05/03/2018 12:20:08.206666,0.17,77.0,45.0
05/03/2018 12:22:48.676666,0.17,77.0,45.0
05/03/2018 12:25:28.793333,0.32,77.0,45.0
05/03/2018 12:29:28.606666,0.32,77.0,45.0
05/03/2018 12:30:48.480000,0.32,77.0,45.0
05/03/2018 12:34:48.506666,0.32,77.0,45.0
05/03/2018 12:37:29.073333,0.32,77.0,45.0
05/03/2018 12:40:08.606666,0.32,77.0,45.0
05/03/2018 12:44:09.093333,0.32,77.0,45.0
05/03/2018 12:46:48.753333,0.32,77.0,45.0
05/03/2018 12:49:28.783333,0.14,77.0,45.0
05/03/2018 12:52:08.740000,0.14,77.0,45.0
05/03/2018 12:54:49.086666,0.14,78.0,45.0
05/03/2018 12:58:48.880000,0.16,78.0,45.0
05/03/2018 13:01:28.626666,0.24,78.0,45.0
05/03/2018 13:04:08.790000,0.29,78.0,45.0
05/03/2018 13:06:48.606666,0.29,79.0,45.0
05/03/2018 13:10:48.390000,0.27,79.0,45.0
05/03/2018 13:16:08.446666,0.29,79.0,44.0
05/03/2018 13:20:08.936666,0.28,79.0,44.0
05/03/2018 13:22:48.676666,0.11,79.0,44.0
05/03/2018 13:25:28.986666,0.54,79.0,44.0
05/03/2018 13:28:08.530000,0.32,79.0,44.0
05/03/2018 13:32:08.330000,0.43,80.0,44.0
05/03/2018 13:34:48.516666,0.1,80.0,44.0
05/03/2018 13:37:28.460000,0.1,80.0,44.0
05/03/2018 13:40:08.626666,0.08,80.0,44.0
05/03/2018 13:44:08.636666,0.08,80.0,44.0
05/03/2018 13:46:48.593333,0.08,80.0,44.0
05/03/2018 13:49:28.946666,0.42,79.0,44.0
05/03/2018 13:52:08.570000,0.26,79.0,44.0
05/03/2018 13:56:08.533333,0.56,79.0,44.0
05/03/2018 13:58:48.553333,0.81,79.0,44.0
05/03/2018 14:01:28.426666,0.83,79.0,44.0
05/03/2018 14:04:08.780000,0.05,79.0,44.0
05/03/2018 14:08:08.526666,0.53,79.0,44.0
05/03/2018 14:10:48.690000,0.81,79.0,44.0
05/03/2018 14:13:28.546666,0.08,80.0,43.0
05/03/2018 14:17:28.810000,3.03,80.0,44.0
05/03/2018 14:20:08.690000,1.51,80.0,44.0
05/03/2018 14:22:48.636666,1.05,80.0,44.0
05/03/2018 14:25:28.746666,0.71,80.0,44.0
05/03/2018 14:29:28.536666,5.39,80.0,44.0
05/03/2018 14:32:08.596666,1.74,80.0,44.0
05/03/2018 14:34:48.390000,0.82,80.0,44.0
05/03/2018 14:37:28.443333,0.82,80.0,44.0
05/03/2018 14:41:28.406666,0.51,80.0,44.0
05/03/2018 14:44:08.670000,0.8,80.0,44.0
05/03/2018 14:46:48.713333,0.77,80.0,44.0
05/03/2018 14:49:28.540000,0.24,80.0,43.0
05/03/2018 14:53:28.826666,1.67,81.0,44.0
05/03/2018 14:56:08.620000,3.64,80.0,44.0
05/03/2018 14:58:48.506666,0.64,80.0,44.0
05/03/2018 15:01:28.450000,4.62,80.0,44.0
05/03/2018 15:05:28.860000,1.59,80.0,44.0
05/03/2018 15:08:08.426666,3.37,80.0,44.0
05/03/2018 15:10:48.433333,2.28,80.0,44.0
05/03/2018 15:13:28.510000,1.74,79.0,44.0
05/03/2018 15:16:08.656666,1.74,79.0,44.0
05/03/2018 15:18:48.696666,1.36,79.0,44.0
05/03/2018 15:22:48.393333,1.33,79.0,44.0
05/03/2018 15:25:28.480000,0.21,79.0,44.0
05/03/2018 15:28:08.590000,0.56,79.0,44.0
05/03/2018 15:30:48.486666,0.86,79.0,44.0
05/03/2018 15:34:48.560000,0.29,79.0,44.0
05/03/2018 15:37:28.756666,0.66,79.0,44.0
05/03/2018 15:40:08.653333,0.84,79.0,45.0
05/03/2018 15:42:48.783333,0.59,79.0,44.0
05/03/2018 15:46:48.640000,0.59,79.0,44.0
05/03/2018 15:49:28.856666,0.05,78.0,44.0
05/03/2018 15:52:08.740000,0.24,78.0,45.0
05/03/2018 15:56:08.553333,0.72,78.0,44.0
05/03/2018 15:58:48.576666,0.72,78.0,44.0
05/03/2018 16:01:28.426666,0.36,77.0,44.0
05/03/2018 16:04:08.496666,0.36,78.0,45.0
05/03/2018 16:08:08.860000,0.08,77.0,44.0
05/03/2018 16:10:48.800000,0.08,77.0,44.0
05/03/2018 16:13:28.830000,0.24,78.0,44.0
05/03/2018 16:16:08.453333,2.08,78.0,45.0
05/03/2018 16:20:08.976666,0.88,77.0,44.0
05/03/2018 16:22:48.683333,0.88,77.0,44.0
05/03/2018 16:25:28.826666,0.88,77.0,44.0
05/03/2018 16:28:08.543333,0.88,77.0,44.0
05/03/2018 16:32:08.606666,0.5,78.0,44.0
05/03/2018 16:34:48.576666,0.21,78.0,44.0
05/03/2018 16:37:29.003333,0.62,77.0,44.0
05/03/2018 16:40:09.026666,0.62,77.0,44.0
05/03/2018 16:44:08.693333,0.35,77.0,43.0
05/03/2018 16:46:48.810000,0.31,77.0,44.0
05/03/2018 16:49:28.496666,0.9,77.0,44.0
05/03/2018 16:53:28.576666,0.45,77.0,44.0
05/03/2018 16:56:08.750000,0.45,77.0,44.0
05/03/2018 16:58:48.893333,1.0,77.0,44.0
05/03/2018 17:01:28.516666,0.26,77.0,44.0
05/03/2018 17:05:29.196666,0.28,77.0,44.0
05/03/2018 17:08:09.066666,0.53,77.0,44.0
05/03/2018 17:10:49.013333,0.24,77.0,44.0
05/03/2018 17:13:29.130000,0.29,77.0,44.0
05/03/2018 17:17:28.813333,0.08,77.0,44.0
05/03/2018 17:20:08.900000,0.08,77.0,44.0
05/03/2018 17:22:48.846666,0.08,77.0,44.0
05/03/2018 17:25:29.046666,0.14,78.0,45.0
05/03/2018 17:29:28.836666,0.24,77.0,44.0
05/03/2018 17:32:08.550000,0.22,77.0,44.0
05/03/2018 17:34:48.736666,0.46,77.0,44.0
05/03/2018 17:37:28.683333,0.29,77.0,44.0
05/03/2018 17:41:29.020000,0.05,77.0,44.0
05/03/2018 17:42:49.230000,0.05,77.0,44.0
05/03/2018 17:46:48.610000,0.28,77.0,44.0
05/03/2018 17:52:42.006666,0.0,78.0,44.0
05/03/2018 17:55:15.296666,0.19,78.0,44.0
05/03/2018 17:57:55.506666,0.19,78.0,44.0
05/03/2018 18:01:55.253333,0.19,78.0,45.0
05/03/2018 18:04:35.253333,0.19,78.0,45.0
05/03/2018 18:07:15.266666,0.19,77.0,46.0
05/03/2018 18:09:55.273333,0.37,77.0,46.0
05/03/2018 18:13:55.350000,0.26,77.0,46.0
05/03/2018 18:16:36.620000,0.95,77.0,47.0
05/03/2018 18:19:15.443333,0.25,76.0,47.0
05/03/2018 18:21:55.540000,0.28,76.0,47.0
05/03/2018 18:25:55.466666,0.73,76.0,47.0
05/03/2018 18:28:35.340000,0.7,75.0,46.0
05/03/2018 18:31:15.573333,0.26,75.0,46.0
05/03/2018 18:33:55.516666,0.59,76.0,47.0
05/03/2018 18:37:55.616666,1.64,76.0,47.0
05/03/2018 18:40:35.643333,1.0,76.0,48.0
05/03/2018 18:43:15.396666,1.5,76.0,48.0
05/03/2018 18:47:15.886666,1.92,76.0,49.0
05/03/2018 18:49:55.953333,1.37,75.0,48.0
05/03/2018 18:52:36.066666,0.21,74.0,48.0
05/03/2018 18:55:15.356666,0.21,74.0,48.0
05/03/2018 18:59:15.416666,0.18,74.0,49.0
05/03/2018 19:01:55.480000,0.11,73.0,49.0
05/03/2018 19:04:35.426666,0.28,73.0,49.0
05/03/2018 19:07:15.716666,1.0,72.0,50.0
05/03/2018 19:11:15.363333,0.87,72.0,49.0
05/03/2018 19:13:55.553333,0.61,72.0,50.0
05/03/2018 19:16:35.503333,0.64,72.0,49.0
05/03/2018 19:19:15.450000,0.5,72.0,49.0
05/03/2018 19:23:16.856666,0.27,72.0,49.0
05/03/2018 19:25:55.770000,0.27,71.0,49.0
05/03/2018 19:28:35.500000,0.27,71.0,50.0
05/03/2018 19:32:35.416666,0.45,71.0,51.0
05/03/2018 19:35:15.493333,0.26,70.0,51.0
05/03/2018 19:37:55.706666,0.26,69.0,51.0
05/03/2018 19:40:35.496666,0.26,69.0,50.0
05/03/2018 19:44:36.113333,0.44,68.0,52.0
05/03/2018 19:47:15.843333,0.27,68.0,52.0
05/03/2018 19:49:55.430000,0.6,68.0,52.0
05/03/2018 19:52:35.556666,0.71,67.0,53.0
05/03/2018 19:56:35.403333,0.24,65.0,53.0
05/03/2018 19:59:15.433333,0.58,65.0,54.0
05/03/2018 20:01:55.356666,0.21,65.0,54.0
05/03/2018 20:04:35.410000,0.11,64.0,54.0
05/03/2018 20:08:35.716666,1.68,63.0,55.0
05/03/2018 20:11:15.390000,1.38,64.0,56.0
05/03/2018 20:12:36.276666,0.46,63.0,56.0
05/03/2018 20:16:35.590000,0.05,62.0,56.0
05/03/2018 20:19:15.540000,0.88,61.0,57.0
05/03/2018 20:21:55.873333,2.45,61.0,57.0
05/03/2018 20:25:55.640000,0.24,60.0,57.0
05/03/2018 20:28:35.673333,0.45,60.0,58.0
05/03/2018 20:31:15.456666,0.46,58.0,58.0
05/03/2018 20:33:55.486666,0.13,58.0,59.0
05/03/2018 20:37:55.933333,0.15,58.0,60.0
05/03/2018 20:40:35.876666,0.42,55.0,59.0
05/03/2018 20:43:15.490000,0.3,55.0,60.0
05/03/2018 20:45:55.586666,0.29,54.0,60.0
05/03/2018 20:49:55.640000,0.87,54.0,60.0
05/03/2018 20:51:15.870000,0.68,54.0,60.0
05/03/2018 20:55:15.496666,1.49,55.0,61.0
05/03/2018 20:57:55.946666,1.58,53.0,62.0
05/03/2018 21:01:55.683333,1.59,51.0,62.0
05/03/2018 21:04:35.733333,0.51,49.0,62.0
05/03/2018 21:07:15.440000,1.12,51.0,62.0
05/03/2018 21:09:55.423333,1.0,51.0,62.0
05/03/2018 21:13:57.560000,1.0,51.0,61.0
05/03/2018 21:16:36.616666,0.79,51.0,59.0
05/03/2018 21:19:17.370000,0.77,55.0,58.0
05/03/2018 21:21:56.356666,1.87,58.0,56.0
05/03/2018 21:26:02.446666,2.08,62.0,55.0
05/03/2018 21:28:42.393333,2.38,66.0,54.0
05/03/2018 21:31:22.413333,1.92,68.0,53.0
05/03/2018 21:35:22.376666,1.3,72.0,51.0
05/03/2018 21:38:02.643333,1.79,74.0,52.0
05/03/2018 21:40:42.426666,1.92,74.0,52.0
05/03/2018 21:43:23.203333,2.26,74.0,52.0
05/03/2018 21:47:22.806666,3.19,74.0,53.0
05/03/2018 21:50:02.570000,1.71,73.0,53.0
05/03/2018 21:52:42.620000,1.47,72.0,53.0
05/03/2018 21:55:22.460000,0.45,72.0,53.0
05/03/2018 21:59:23.150000,1.21,71.0,52.0
05/03/2018 22:02:02.440000,1.05,72.0,52.0
05/03/2018 22:04:43.110000,0.87,72.0,52.0
05/03/2018 22:07:23.390000,0.74,73.0,53.0
05/03/2018 22:10:33.456666,2.31,72.0,53.0
05/03/2018 22:14:33.570000,1.76,72.0,53.0
05/03/2018 22:17:13.293333,2.11,72.0,53.0
05/03/2018 22:19:53.423333,3.24,72.0,54.0
05/03/2018 22:22:33.403333,3.21,71.0,54.0
05/03/2018 22:26:33.593333,4.05,70.0,55.0
05/03/2018 22:29:13.713333,3.95,70.0,55.0
05/03/2018 22:31:53.843333,3.33,69.0,56.0
05/03/2018 22:34:33.380000,3.0,68.0,56.0
05/03/2018 22:38:33.156666,3.13,66.0,56.0
05/03/2018 22:41:13.193333,2.86,66.0,56.0
05/03/2018 22:43:53.513333,2.29,66.0,56.0
05/03/2018 22:46:33.903333,2.55,66.0,57.0
05/03/2018 22:50:33.303333,2.74,65.0,57.0
05/03/2018 22:51:53.416666,2.97,64.0,57.0
05/03/2018 22:55:53.156666,2.61,64.0,57.0
05/03/2018 22:58:37.250000,2.56,64.0,57.0
05/03/2018 23:01:13.733333,3.09,64.0,57.0
05/03/2018 23:03:53.336666,3.5,64.0,57.0
05/03/2018 23:07:53.193333,3.21,61.0,58.0
05/03/2018 23:10:33.473333,2.15,60.0,60.0
05/03/2018 23:13:13.216666,2.67,57.0,60.0
05/03/2018 23:15:53.356666,3.23,56.0,62.0
05/03/2018 23:19:53.236666,3.13,55.0,61.0
05/03/2018 23:22:33.316666,1.97,54.0,61.0
05/03/2018 23:25:13.213333,2.53,54.0,62.0
05/03/2018 23:27:53.266666,1.97,52.0,60.0
05/03/2018 23:31:53.283333,2.25,52.0,60.0
05/03/2018 23:34:33.230000,2.51,54.0,59.0
05/03/2018 23:37:13.180000,2.4,54.0,59.0
05/03/2018 23:41:13.393333,2.92,53.0,60.0
05/03/2018 23:43:53.180000,2.08,53.0,61.0
05/03/2018 23:46:33.183333,2.36,51.0,61.0
05/03/2018 23:49:13.320000,2.59,50.0,63.0
05/03/2018 23:52:01.013333,2.24,49.0,64.0
05/03/2018 23:55:59.546666,3.2,48.0,65.0
05/03/2018 23:58:54.660000,1.0,46.0,67.0
05/04/2018 00:01:36.863333,2.97,44.0,66.0
05/04/2018 00:04:14.136666,2.37,44.0,67.0
05/04/2018 00:08:13.306666,2.62,43.0,66.0
05/04/2018 00:10:53.243333,2.84,43.0,65.0
05/04/2018 00:13:33.253333,3.08,45.0,63.0
05/04/2018 00:16:13.486666,2.66,44.0,66.0
05/04/2018 00:20:13.233333,3.12,42.0,65.0
05/04/2018 00:22:53.270000,2.77,44.0,64.0
05/04/2018 00:25:33.293333,2.45,44.0,63.0
05/04/2018 00:28:13.370000,2.65,45.0,61.0
05/04/2018 00:32:13.316666,1.98,45.0,62.0
05/04/2018 00:34:53.460000,2.37,44.0,64.0
05/04/2018 00:37:33.290000,3.37,44.0,63.0
05/04/2018 00:41:33.276666,2.56,45.0,64.0
05/04/2018 00:44:13.330000,2.78,45.0,63.0
05/04/2018 00:46:53.286666,3.81,48.0,61.0
05/04/2018 00:49:33.396666,2.44,49.0,60.0
05/04/2018 00:53:33.336666,2.39,54.0,58.0
05/04/2018 00:56:13.280000,2.35,53.0,59.0
05/04/2018 00:58:53.420000,2.95,54.0,58.0
05/04/2018 01:01:33.613333,3.03,55.0,58.0
05/04/2018 01:05:33.453333,2.69,55.0,58.0
05/04/2018 01:08:13.283333,2.62,55.0,58.0
05/04/2018 01:10:53.310000,2.38,55.0,58.0
05/04/2018 01:13:33.400000,2.11,55.0,58.0
05/04/2018 01:17:33.326666,2.95,56.0,57.0
05/04/2018 01:20:13.390000,2.46,57.0,57.0
05/04/2018 01:22:53.426666,4.03,57.0,56.0
05/04/2018 01:25:33.553333,1.36,57.0,53.0
05/04/2018 01:28:13.623333,1.27,60.0,52.0
05/04/2018 01:30:53.543333,1.71,62.0,50.0
05/04/2018 01:34:53.376666,7.76,68.0,49.0
05/04/2018 01:37:33.300000,1.18,70.0,49.0
05/04/2018 01:40:13.563333,1.0,71.0,49.0
05/04/2018 01:42:53.403333,1.07,72.0,49.0
05/04/2018 01:46:53.583333,1.26,72.0,49.0
05/04/2018 01:49:33.460000,1.35,72.0,49.0
05/04/2018 01:52:13.336666,1.08,72.0,49.0
05/04/2018 01:54:53.380000,1.37,72.0,50.0
05/04/2018 01:58:53.586666,1.77,71.0,51.0
05/04/2018 02:01:33.406666,1.92,70.0,50.0
05/04/2018 02:04:14.153333,2.25,70.0,51.0
05/04/2018 02:06:53.616666,6.9,70.0,51.0
05/04/2018 02:10:53.396666,2.3,69.0,51.0
05/04/2018 02:13:33.446666,5.15,69.0,52.0
05/04/2018 02:16:13.440000,2.7,68.0,52.0
05/04/2018 02:18:53.443333,2.0,68.0,52.0
05/04/2018 02:22:53.426666,2.54,68.0,52.0
05/04/2018 02:25:33.353333,4.15,68.0,52.0
05/04/2018 02:28:13.633333,2.26,68.0,52.0
05/04/2018 02:32:13.410000,2.41,68.0,51.0
05/04/2018 02:34:53.416666,2.49,68.0,51.0
05/04/2018 02:37:35.013333,1.74,69.0,51.0
05/04/2018 02:40:14.140000,2.31,69.0,52.0
05/04/2018 02:44:13.373333,2.46,68.0,52.0
05/04/2018 02:46:53.663333,2.74,68.0,52.0
05/04/2018 02:49:33.353333,4.05,68.0,51.0
05/04/2018 02:52:13.346666,4.28,69.0,52.0
05/04/2018 02:56:13.670000,4.05,69.0,51.0
05/04/2018 02:58:53.473333,4.07,70.0,51.0
05/04/2018 03:01:33.403333,3.46,70.0,51.0
05/04/2018 03:04:13.473333,4.4,70.0,51.0
05/04/2018 03:08:13.893333,3.84,70.0,51.0
05/04/2018 03:10:53.680000,5.0,70.0,51.0
05/04/2018 03:13:33.696666,4.53,70.0,51.0
05/04/2018 03:16:13.603333,4.83,70.0,52.0
05/04/2018 03:20:13.743333,4.44,69.0,52.0
05/04/2018 03:22:53.586666,5.0,69.0,52.0
05/04/2018 03:25:33.733333,4.23,69.0,52.0
05/04/2018 03:29:33.810000,4.14,68.0,52.0
05/04/2018 03:32:14.550000,3.81,68.0,52.0
05/04/2018 03:34:53.876666,4.08,67.0,52.0
05/04/2018 03:37:33.636666,5.13,67.0,53.0
05/04/2018 03:41:33.693333,5.7,66.0,53.0
05/04/2018 03:44:13.656666,3.97,65.0,52.0
05/04/2018 03:46:53.653333,3.47,65.0,52.0
05/04/2018 03:49:33.513333,5.3,65.0,52.0
05/04/2018 03:53:33.550000,4.15,65.0,53.0
05/04/2018 03:56:13.680000,4.44,65.0,53.0
05/04/2018 03:58:53.666666,4.95,65.0,53.0
05/04/2018 04:01:33.693333,4.58,65.0,53.0
05/04/2018 04:05:33.843333,4.59,64.0,53.0
05/04/2018 04:08:13.846666,4.65,65.0,52.0
05/04/2018 04:10:54.143333,3.31,65.0,52.0
05/04/2018 04:13:33.946666,3.36,65.0,52.0
05/04/2018 04:17:33.733333,4.78,65.0,52.0
05/04/2018 04:18:53.916666,3.15,66.0,52.0
05/04/2018 04:22:53.586666,3.54,65.0,52.0
05/04/2018 04:25:33.746666,3.79,65.0,52.0
05/04/2018 04:28:50.390000,3.04,65.0,52.0
05/04/2018 04:31:30.800000,3.56,66.0,52.0
05/04/2018 04:34:10.720000,4.38,66.0,52.0
05/04/2018 04:36:50.306666,5.71,66.0,52.0
05/04/2018 04:40:50.510000,7.39,66.0,52.0
05/04/2018 04:43:30.656666,7.55,66.0,52.0
05/04/2018 04:46:10.326666,6.16,66.0,52.0
05/04/2018 04:48:50.506666,4.54,66.0,52.0
05/04/2018 04:52:50.370000,5.0,66.0,52.0
05/04/2018 04:55:30.430000,4.49,66.0,52.0
05/04/2018 04:58:10.463333,5.08,66.0,52.0
05/04/2018 05:02:10.446666,4.74,66.0,52.0
05/04/2018 05:04:50.406666,4.39,66.0,52.0
05/04/2018 05:07:30.550000,3.92,66.0,51.0
05/04/2018 05:10:10.540000,4.21,67.0,52.0
05/04/2018 05:14:10.566666,4.47,67.0,51.0
05/04/2018 05:16:50.480000,3.42,67.0,51.0
05/04/2018 05:19:30.356666,3.15,67.0,51.0
05/04/2018 05:22:11.243333,4.03,67.0,51.0
05/04/2018 05:26:10.436666,3.13,68.0,51.0
05/04/2018 05:28:50.350000,3.58,68.0,51.0
05/04/2018 05:31:30.363333,4.1,68.0,51.0
05/04/2018 05:34:10.526666,4.45,68.0,51.0
05/04/2018 05:38:10.550000,4.46,68.0,51.0
05/04/2018 05:40:50.686666,4.73,68.0,51.0
05/04/2018 05:43:30.896666,4.0,68.0,51.0
05/04/2018 05:46:10.830000,4.3,68.0,51.0
05/04/2018 05:48:50.976666,3.91,69.0,51.0
05/04/2018 06:32:02.740000,3.86,72.0,49.0
05/04/2018 06:34:40.816666,3.66,72.0,49.0
05/04/2018 06:38:40.823333,4.68,72.0,49.0
05/04/2018 06:41:20.393333,2.95,72.0,49.0
05/04/2018 06:44:00.610000,4.21,71.0,50.0
05/04/2018 06:46:40.726666,3.49,71.0,50.0
05/04/2018 06:50:40.756666,3.69,71.0,50.0
05/04/2018 06:53:20.770000,4.07,71.0,50.0
05/04/2018 06:54:40.410000,3.82,71.0,50.0
05/04/2018 06:58:40.496666,3.36,70.0,50.0
05/04/2018 07:01:20.483333,3.92,70.0,50.0
05/04/2018 07:04:00.700000,3.92,70.0,50.0
05/04/2018 07:06:40.626666,4.82,70.0,50.0
05/04/2018 07:10:40.753333,4.26,70.0,50.0
05/04/2018 07:13:20.586666,3.72,70.0,50.0
05/04/2018 07:16:00.536666,4.81,70.0,50.0
05/04/2018 07:18:40.770000,5.15,69.0,50.0
05/04/2018 07:22:40.586666,6.26,69.0,50.0
05/04/2018 07:25:20.756666,4.28,69.0,50.0
05/04/2018 07:28:00.396666,7.72,69.0,50.0
05/04/2018 07:32:00.633333,3.87,69.0,50.0
05/04/2018 07:34:40.610000,3.31,68.0,50.0
05/04/2018 07:37:20.593333,3.49,68.0,50.0
05/04/2018 07:40:00.490000,3.58,68.0,50.0
05/04/2018 07:44:00.976666,3.87,68.0,50.0
05/04/2018 07:46:41.666666,4.78,67.0,50.0
05/04/2018 07:49:20.826666,4.74,67.0,50.0
05/04/2018 07:52:01.053333,5.03,67.0,50.0
05/04/2018 07:56:00.863333,4.14,67.0,50.0
05/04/2018 07:58:40.466666,5.05,67.0,50.0
05/04/2018 08:01:20.416666,4.23,67.0,50.0
05/04/2018 08:05:20.513333,4.57,67.0,50.0
05/04/2018 08:08:00.790000,3.86,67.0,51.0
05/04/2018 08:10:40.833333,4.95,66.0,51.0
05/04/2018 08:13:20.833333,3.97,67.0,51.0
05/04/2018 08:17:20.806666,3.39,66.0,51.0
05/04/2018 08:20:00.780000,3.67,66.0,51.0
05/04/2018 08:22:40.696666,4.03,66.0,51.0
05/04/2018 08:25:20.650000,3.0,66.0,51.0
05/04/2018 08:29:20.896666,3.21,66.0,51.0
05/04/2018 08:32:00.623333,3.05,65.0,51.0
05/04/2018 08:34:40.563333,2.75,65.0,50.0
05/04/2018 08:37:20.486666,3.08,65.0,51.0
05/04/2018 08:41:20.793333,2.54,65.0,51.0
