InstrumentName, I-25 Globeville,,,,,
05/08/2022 22:29:00.000000,16.766667,70.65567,7.678571,28.482758,326.444621,8.709912
05/08/2022 22:30:00.000000,16.466667,70.671875,7.628571,28.414856,332.269696,10.132471
05/08/2022 22:31:00.000000,16.483333,70.677094,7.420482,28.486267,322.914719,9.047949
05/08/2022 22:32:00.000000,17.183333,70.678192,8.644928,28.335968,313.10691,10.186133
05/08/2022 22:33:00.000000,18.366667,70.709503,8.007463,28.360382,333.893954,10.45376
05/08/2022 22:34:00.000000,18.683333,70.701263,7.056944,28.37381,322.571003,10.819824
05/08/2022 22:35:00.000000,19.383333,70.794373,8.546429,28.278137,332.558187,10.785645
05/08/2022 22:36:00.000000,19.066667,70.803711,10.688158,28.353668,316.57974,10.408301
05/08/2022 22:37:00.000000,19.3,70.409851,9.071429,28.286682,328.399242,13.470117
05/08/2022 22:38:00.000000,19.233333,69.751495,7.79375,28.677765,319.77755,11.630908
05/08/2022 22:39:00.000000,18.82,69.846252,7.754545,28.903595,319.423515,10.124951
05/08/2022 22:40:00.000000,17.65,70.230499,10.99322,28.810974,314.544632,8.610790999999999
05/08/2022 22:41:00.000000,17.75,70.333496,10.056962,28.729645,335.768312,7.565576
05/08/2022 22:42:00.000000,17.816667,70.713898,9.116667,28.655945,312.078961,8.120996
05/08/2022 22:43:00.000000,18.3,70.189026,12.735,28.704163,305.95429,9.865869
05/08/2022 22:44:00.000000,17.4,70.025604,11.164557,28.979736,303.079369,8.376660000000001
05/08/2022 22:45:00.000000,25.6,70.615845,8.75,28.868805,302.151232,7.395361
05/08/2022 22:46:00.000000,25.433333,71.027557,9.27,28.630005,313.260542,8.358203
05/08/2022 22:47:00.000000,20.466667,71.15802,9.953425,28.378235,324.496497,8.845604999999999
05/08/2022 22:48:00.000000,29.633333,70.316742,10.270492,28.617188,333.033994,10.347119
05/08/2022 22:49:00.000000,15.116667,70.227753,,28.86026,338.096696,9.589697
05/08/2022 22:50:00.000000,21.433333,70.735046,8.75,28.749023,345.697771,7.952832
05/08/2022 22:51:00.000000,19.633333,70.69632,8.627907,28.575684,332.222186,7.914893
05/08/2022 22:52:00.000000,20.25,70.583435,8.350617,28.686005,310.735219,10.235693
05/08/2022 22:53:00.000000,19.316667,70.361237,8.588406,28.761536,321.281155,7.412109
05/08/2022 22:54:00.000000,19.216667,70.529327,11.257143,28.772217,311.840729,8.868506
05/09/2022 02:16:00.000000,24.966667,70.140686,8.040476,29.699036,327.129668,8.574902
05/09/2022 02:17:00.000000,28.38,70.011597,8.583333,29.708191,327.44334,8.256006
05/09/2022 02:18:00.000000,18.4,69.870422,9.866667,29.849792,335.220333,8.199608999999999
05/09/2022 02:19:00.000000,18.933333,69.895142,9.190476,30.002533,335.339134,5.558887
05/09/2022 02:20:00.000000,20.25,69.918762,8.621429,30.045868,335.679704,6.229492
05/09/2022 02:21:00.000000,20.883333,69.862457,8.853659,30.188843,330.877228,6.762012
05/09/2022 02:22:00.000000,40.7,69.88443,9.385714,30.158783,329.604423,7.236084
05/09/2022 02:23:00.000000,25.4,69.713318,9.395238,30.266663,326.116861,7.226172
05/09/2022 02:24:00.000000,27.083333,69.806976,10.6,30.329071,326.61366,6.114648
05/09/2022 02:25:00.000000,28.0,69.873444,11.233333,30.245605,333.825254,5.471729
05/09/2022 02:26:00.000000,27.62,69.681732,10.642857,30.29657,327.998895,7.270605
05/09/2022 02:27:00.000000,26.88,69.517487,8.457143,30.27597,329.217563,8.761865
05/09/2022 02:28:00.000000,26.34,69.40213,8.207143,30.261169,330.124512,9.948926
05/09/2022 02:29:00.000000,25.52,69.33374,8.92619,30.319305,333.949671,6.97085
05/09/2022 02:30:00.000000,24.3,69.266724,8.93253,30.346924,334.082697,7.257617
05/09/2022 02:31:00.000000,22.0,69.180756,10.792308,30.528656,352.673483,6.338525
05/09/2022 02:32:00.000000,31.86,69.39032,10.690244,30.524841,323.671393,4.936475
05/09/2022 02:33:00.000000,25.92,69.292542,8.940476,30.569702,332.688937,6.335107
05/09/2022 02:34:00.000000,21.7,69.20163,8.435714,30.700012,334.700899,6.738428
05/09/2022 02:35:00.000000,24.84,69.277985,9.590244,30.587555,334.261433,8.516113
05/09/2022 02:36:00.000000,25.15,69.103851,11.5,30.659729,327.344014,7.585059
05/09/2022 02:37:00.000000,25.866667,69.156586,9.561905,30.77005,326.586776,6.431494
05/09/2022 02:38:00.000000,26.616667,69.15274,10.22619,30.843445,322.861757,5.109082
05/09/2022 02:39:00.000000,33.08,69.2659,9.957143,30.809265,336.258211,4.697559
05/09/2022 02:40:00.000000,43.633333,69.340332,11.380952,30.739685,320.691908,4.844189
05/09/2022 02:41:00.000000,36.1,69.30545,13.402381,30.769592,337.864085,4.111035
05/09/2022 02:42:00.000000,35.166667,69.319183,12.483333,30.7789,334.492699,3.52998
05/09/2022 02:43:00.000000,40.5,69.307373,11.15,30.736938,327.473588,2.509033
05/09/2022 02:44:00.000000,32.35,69.137634,10.678571,30.825439,332.464116,4.0208010000000005
05/09/2022 02:45:00.000000,31.22,69.117035,11.409524,30.928589,352.913705,1.203027
05/09/2022 02:46:00.000000,33.65,69.094513,11.480952,30.991913,308.038272,2.095459
05/09/2022 02:47:00.000000,34.04,69.140381,11.566667,31.02533,342.096869,2.168262
05/09/2022 02:48:00.000000,34.2,69.116486,9.874359,31.052185,325.958042,3.276367
05/09/2022 02:49:00.000000,33.6,68.989868,8.135714,31.200653,305.526956,2.257129
05/09/2022 02:50:00.000000,34.0,69.010742,8.661905,31.195007,310.818362,1.2043949999999999
05/09/2022 02:51:00.000000,34.38,68.965973,9.642857,31.232239,77.614634,1.0
05/09/2022 02:52:00.000000,34.0,68.85144,11.883333,31.114594,85.112714,1.0
05/09/2022 02:53:00.000000,32.2,68.596008,13.3625,31.286865,82.018847,1.0
05/09/2022 02:54:00.000000,29.88,68.401825,11.325,31.540009,104.344467,1.0
05/09/2022 02:55:00.000000,27.96,68.249939,12.212987,31.679932,133.463163,1.0
05/09/2022 02:56:00.000000,26.36,68.113159,13.2,31.791016,133.563178,1.0
05/09/2022 02:57:00.000000,23.76,67.848663,10.040476,32.029816,126.01262,1.459717
05/09/2022 02:58:00.000000,21.14,67.698975,8.351852,32.110839999999996,129.588342,3.505713
05/09/2022 02:59:00.000000,18.56,67.5784,7.458974,32.368561,129.476226,2.612598
05/09/2022 03:00:00.000000,16.88,67.413055,9.435714,32.645354999999995,129.945235,1.113135
05/09/2022 03:01:00.000000,15.85,67.280396,10.533333,32.835480000000004,120.367277,1.068018
05/09/2022 03:02:00.000000,14.84,67.217773,10.253012,33.012939,96.414165,1.0
05/09/2022 03:03:00.000000,14.32,67.195801,10.6975,32.927643,49.985154,1.0
05/09/2022 03:04:00.000000,15.96,67.266388,9.35814,32.979828,127.559008,1.443994
05/09/2022 03:05:00.000000,27.58,67.336426,10.366667,32.793671,129.443435,1.718799
05/09/2022 03:06:00.000000,25.3,67.364716,10.436471,32.569824,91.689729,1.154492
05/09/2022 03:07:00.000000,15.975,67.332581,9.473913,32.620789,102.863741,1.0
05/09/2022 03:08:00.000000,15.966667,67.448212,8.217949,32.667328,145.890079,2.025391
05/09/2022 03:09:00.000000,20.98,67.595703,8.539024,32.521912,161.889359,1.990186
05/09/2022 03:10:00.000000,48.716667,67.844818,11.0,32.454926,207.120258,2.402393
05/09/2022 03:11:00.000000,50.48,68.352936,8.885,32.186218,269.281277,2.434521
05/09/2022 03:12:00.000000,36.0,68.449066,9.316667,31.795593,320.219211,3.431885
05/09/2022 03:13:00.000000,31.716667,68.374084,12.091566,31.9935,293.319276,3.377539
05/09/2022 03:14:00.000000,36.02,68.407867,11.36875,32.082764,324.080271,2.622852
05/09/2022 03:15:00.000000,37.66,68.403473,10.392683,31.936127,317.657276,1.187305
05/09/2022 03:16:00.000000,37.84,68.452637,10.771429,32.023102,306.461053,1.0
05/09/2022 03:17:00.000000,38.42,68.488892,10.014286,31.836945,300.804722,1.077588
05/09/2022 03:18:00.000000,38.72,68.553436,9.095122,31.789032,314.193555,2.664209
05/09/2022 03:19:00.000000,38.82,68.492462,10.744578,32.009215999999995,292.54311,2.980029
05/09/2022 03:20:00.000000,45.08,68.394135,11.87381,32.225891000000004,274.914937,1.552344
05/09/2022 03:21:00.000000,52.16,68.286743,12.521951,32.284485000000004,326.782985,1.2583980000000001
05/09/2022 03:22:00.000000,42.92,68.298279,13.358537,32.382446,230.128591,2.485449
05/09/2022 03:23:00.000000,43.26,68.298004,10.77561,32.244965,258.201423,2.509033
05/09/2022 03:24:00.000000,44.283333,68.283447,10.642857,32.287384,295.040317,3.454443
05/09/2022 03:25:00.000000,49.74,68.109039,13.412658,32.444855000000004,299.847114,2.124512
05/09/2022 03:26:00.000000,46.4,67.884094,12.273171,32.61438,315.184104,4.467188
05/09/2022 03:27:00.000000,45.25,67.79071,10.190588,32.696167,315.078321,4.653467
05/09/2022 03:28:00.000000,43.68,67.763245,11.273563,32.84494,293.77874,3.432227
05/09/2022 03:29:00.000000,43.48,67.634705,13.015,32.945496,276.227616,2.5479979999999998
05/09/2022 03:30:00.000000,43.22,67.588013,11.355,33.069397,287.761676,1.071094
05/09/2022 03:31:00.000000,43.05,67.625366,12.307595,33.108612,267.851773,1.0
05/09/2022 03:32:00.000000,42.78,67.875854,12.752632,33.078705,198.698466,6.883691
05/09/2022 03:33:00.000000,43.5,68.050262,11.78642,32.826782,207.60618,6.208984
05/09/2022 03:34:00.000000,44.333333,67.949188,12.35,32.882019,251.417157,2.5056149999999997
05/09/2022 03:35:00.000000,45.58,67.778625,12.473418,33.09671,272.964208,1.0
05/09/2022 03:36:00.000000,49.633333,67.564667,12.455814,33.297516,312.443731,3.227832
05/09/2022 03:37:00.000000,39.04,67.453979,12.227059,33.487335,332.050298,5.407129
05/09/2022 03:38:00.000000,40.62,67.26886,11.0,33.692566,345.28502,6.840283
05/09/2022 03:39:00.000000,44.24,67.040344,11.19625,34.062744,341.074238,5.392432
05/09/2022 03:40:00.000000,55.98,67.009308,13.207407,34.299255,335.095137,5.659717
05/09/2022 03:41:00.000000,46.06,66.808533,12.139506,34.596344,332.09426,5.782422
05/09/2022 03:42:00.000000,42.02,66.664886,10.954545,34.890686,322.71857,5.504541
05/09/2022 03:43:00.000000,41.54,66.515472,10.858621,35.034271,302.094073,4.546143
05/09/2022 03:44:00.000000,40.15,66.46521,13.320779,35.237366,247.241336,3.462305
05/09/2022 03:45:00.000000,40.15,66.458069,13.502439,35.347534,228.7693,3.285254
05/09/2022 03:46:00.000000,28.64,66.537445,12.553012,35.317017,252.104187,1.47373
05/09/2022 03:47:00.000000,1.1,66.528656,12.813793,35.396515,320.534861,3.363184
05/09/2022 03:48:00.000000,0.28,66.277893,11.956164,35.560852,321.214395,6.234961
05/09/2022 03:49:00.000000,0.4,65.950775,11.239759,35.911499,323.488476,7.031348
05/09/2022 03:50:00.000000,0.24,65.639038,11.846429,36.319366,335.444844,7.697852
05/09/2022 03:51:00.000000,0.12,65.391846,13.359259,36.816803,335.415344,8.455957
05/09/2022 03:52:00.000000,0.1,65.394592,11.88,37.1586,334.82125,5.677148
05/09/2022 03:53:00.000000,0.02,65.238586,11.338462,37.490326,309.657991,5.202051
05/09/2022 03:54:00.000000,-9999.0,65.264404,11.878481,37.56311,257.183004,3.936377
05/09/2022 03:55:00.000000,-9999.0,65.504456,13.216456,37.368103,192.474693,6.332715
05/09/2022 03:56:00.000000,2.883333,65.426178,14.769136,37.251373,193.790459,3.385742
05/09/2022 03:57:00.000000,11.8,65.260559,13.456164,37.437531,94.624767,1.5547360000000001
05/09/2022 03:58:00.000000,1.94,65.020508,12.37191,37.498871,16.067470999999998,5.050977
05/09/2022 03:59:00.000000,0.8,64.927399,12.021429,37.802368,344.770346,4.800781000000001
05/09/2022 04:00:00.000000,0.88,65.107025,12.407143,37.73172,309.820686,2.515186
05/09/2022 04:01:00.000000,0.92,65.281433,11.053571,37.415405,313.901798,5.861035
05/09/2022 04:02:00.000000,1.04,65.201508,11.032143,37.410065,305.01195,4.692773
05/09/2022 04:03:00.000000,1.183333,65.098511,12.209756,37.829834,324.335909,4.4241209999999995
05/09/2022 04:04:00.000000,1.42,64.892792,12.087654,38.190094,314.795531,4.682178
05/09/2022 04:05:00.000000,1.52,64.737885,12.233333,38.497406,323.170103,4.713965
05/09/2022 04:06:00.000000,1.52,64.639008,13.007692,38.545319,323.036409,4.310986
05/09/2022 04:07:00.000000,1.5,64.624451,12.052174,38.622375,320.269564,2.314893
05/09/2022 04:08:00.000000,1.875,64.48822,10.497403,38.645569,343.313176,3.568604
05/09/2022 04:09:00.000000,1.86,64.511566,13.230864,38.427063,2.0866990000000003,4.401904
05/09/2022 04:10:00.000000,2.02,64.571991,13.018824,37.393738,9.2529,7.998291
05/09/2022 04:11:00.000000,1.8,64.727722,10.661628,37.043854,357.862795,8.957373
05/09/2022 04:12:00.000000,1.8,65.050446,18.314815,37.118164,347.29243,7.287012
05/09/2022 04:13:00.000000,1.78,65.128998,18.55,36.995636,341.905998,11.501709
05/09/2022 04:14:00.000000,1.56,64.105896,14.017647,38.628632,344.452331,16.480664
05/09/2022 04:15:00.000000,1.36,62.460693,31.856627,41.61615,355.22282,17.078125
05/09/2022 04:16:00.000000,2.0,61.403534,27.509524,44.253174,358.838218,16.704199
05/09/2022 04:17:00.000000,29.54,60.467224,9.7,47.256104,360.08148,14.695459
05/09/2022 04:18:00.000000,39.04,59.311462,7.737975,49.969116,9.320227,17.385059
05/09/2022 04:19:00.000000,38.98,58.40509,6.394937,52.268463,13.253302,16.557226999999997
05/09/2022 04:20:00.000000,39.32,57.919769,5.415584,54.020019,3.990619,18.604932
05/09/2022 04:21:00.000000,39.6,57.484436,4.43625,55.480133,2.962143,16.954736
05/09/2022 04:22:00.000000,40.04,57.333099,4.938961,56.280914,358.840875,16.706934
05/09/2022 04:23:00.000000,40.32,57.294098,6.412658,56.960083,351.467896,17.359766
05/09/2022 04:24:00.000000,40.52,56.83432,7.002532,57.475067,354.339624,21.287695
05/09/2022 04:25:00.000000,40.74,56.224854,7.811111,58.57019,358.003404,18.714307
05/09/2022 04:26:00.000000,32.58,56.174866,6.214634,59.063049,350.394242,18.882813
05/09/2022 04:27:00.000000,0.16,55.802429,4.875,59.48938,354.96109,18.643896
05/09/2022 04:28:00.000000,-9999.0,55.516785,5.567073,60.150391,360.162936,19.516504
05/09/2022 04:29:00.000000,-9999.0,55.295959,5.15,60.711304,360.877542,18.923145
05/09/2022 04:30:00.000000,-9999.0,55.341827,4.609756,60.98642,357.954322,17.597998
05/09/2022 04:31:00.000000,-9999.0,55.086395,4.232911,61.202332,359.199707,20.936328
05/09/2022 04:32:00.000000,-9999.0,54.788666,3.8,61.839844,3.987418,20.562744
05/09/2022 04:33:00.000000,-9999.0,54.974335,4.55,62.089935,352.685303,18.696191
05/09/2022 04:34:00.000000,-9999.0,55.398956,,61.648346,351.266513,15.994971
05/09/2022 04:35:00.000000,-9999.0,55.217957,6.225316,61.538483,349.938371,18.376611
05/09/2022 04:36:00.000000,5.1,55.228394,4.689286,61.610657,355.699555,16.760254
05/09/2022 04:37:00.000000,12.925,55.064423,5.1375,61.817566,359.409067,12.57666
05/09/2022 04:38:00.000000,11.72,55.284149,6.367857,61.839996,351.998264,16.604395
05/09/2022 04:39:00.000000,13.62,55.093536,6.016867,61.573273,358.83093,13.801318
05/09/2022 04:40:00.000000,12.8,55.187195,6.888889,61.8078,353.418496,10.727539
05/09/2022 04:41:00.000000,12.6,55.440979,7.098795,61.683441,349.866347,9.558594
05/09/2022 04:42:00.000000,12.66,55.692841,6.45,61.341949,342.626354,10.926123
05/09/2022 04:43:00.000000,12.7,55.390991,24.261429,61.282745,346.198811,11.398486
05/09/2022 04:44:00.000000,12.22,55.278107,24.23038,61.587006,344.394387,13.554541
05/09/2022 04:45:00.000000,11.683333,55.196259,9.167568,61.574799,1.6888109999999998,10.629443
05/09/2022 04:46:00.000000,11.34,55.083099,5.562162,61.982208,352.535044,11.277832
05/09/2022 04:47:00.000000,11.64,54.890289,6.240541,62.116486,352.475125,14.605908
05/09/2022 04:48:00.000000,10.96,54.762573,5.758462,62.598206,352.714208,11.660986
05/09/2022 04:49:00.000000,9.8,54.833984,,62.771393,348.785415,11.435059
05/09/2022 04:50:00.000000,10.2,54.771912,6.250667,62.9104,349.190512,10.190234
05/09/2022 04:51:00.000000,10.66,54.96994,5.493333,62.845703,350.032594,10.093506
05/09/2022 04:52:00.000000,11.12,54.934509,6.044444,62.804047,346.647143,9.549365
05/09/2022 04:53:00.000000,17.66,55.194061,5.064179,62.637421,340.683707,10.140674
05/09/2022 04:54:00.000000,15.12,54.982849,5.319277,62.683502,334.886267,11.128125
05/09/2022 04:55:00.000000,6.86,54.765594,6.667241,62.968994,333.332797,10.832813
05/09/2022 04:56:00.000000,7.64,54.770538,7.053846,63.258759,347.443878,10.975684
05/09/2022 04:57:00.000000,9.26,54.947418,7.146575,62.93634,342.764806,12.488818
05/09/2022 04:58:00.000000,10.56,54.836456,6.181081,62.848145,352.121275,13.313574
05/09/2022 04:59:00.000000,11.2,54.686218,4.610256,62.984863,359.617296,10.774707
05/09/2022 05:00:00.000000,11.42,54.350037,4.109589,63.286682,11.718642,13.155664
05/09/2022 05:01:00.000000,11.28,53.946564,4.2,63.984314,4.297581,12.537354
05/09/2022 05:02:00.000000,10.82,53.855927,4.151948,64.500214,5.862597,14.158838
05/09/2022 05:03:00.000000,9.54,53.988586,3.877027,64.837128,355.565775,15.801855
05/09/2022 05:04:00.000000,7.64,54.146515,4.526829,64.53561400000001,353.948142,17.605518
05/09/2022 05:05:00.000000,6.44,54.130585,5.863415,64.440857,359.312162,14.944629
05/09/2022 05:06:00.000000,5.74,54.172607,5.263514,64.530426,356.781314,13.521729
05/09/2022 05:07:00.000000,6.216667,54.154205,4.505797,64.465576,2.518427,12.505908
05/09/2022 05:08:00.000000,7.1,54.007538,5.191667,64.52615399999999,6.977934,15.669238
05/09/2022 05:09:00.000000,7.716667,54.035278,5.926582,64.87756300000001,345.611261,12.261865
05/09/2022 05:10:00.000000,9.46,54.319275,6.669737,64.58337399999999,346.751239,9.598584
05/09/2022 05:11:00.000000,11.2,54.290436,6.098649,64.218689,345.501528,12.339453
05/09/2022 05:12:00.000000,12.16,54.304718,5.371429,64.310394,1.543739,10.553564
05/09/2022 05:13:00.000000,13.0,54.096527,5.893671,64.402405,2.274653,14.413818
05/09/2022 05:14:00.000000,12.16,53.996826,5.977778,64.690186,350.491728,14.450732
05/09/2022 05:15:00.000000,11.96,54.182495,5.368919,64.723297,347.288313,12.239648
05/09/2022 05:16:00.000000,12.42,54.259949,6.066216,64.338623,349.124305,15.863721
05/09/2022 05:17:00.000000,10.48,53.852081,5.291304,64.634033,352.472431,15.729736
05/09/2022 05:18:00.000000,9.66,53.802643,4.610145,64.999023,353.060384,15.636768
05/09/2022 05:19:00.000000,9.016667,53.998199,4.810811,65.098053,348.662296,15.079297
05/09/2022 05:20:00.000000,9.133333,54.171509,5.786076,64.780518,341.80928,14.147217
05/09/2022 05:21:00.000000,9.72,54.135803,6.631081,64.55957000000001,359.959164,14.255566
05/09/2022 05:22:00.000000,9.3,53.762268,4.69,64.89389,12.471397,13.953418
05/09/2022 05:23:00.000000,8.45,53.603241,4.52,65.340668,1.81243,8.791260000000001
05/09/2022 05:24:00.000000,8.34,53.797424,4.863514,65.548798,356.865188,8.221826
05/09/2022 05:25:00.000000,7.94,53.99408,4.096,65.27475,345.265866,12.490186
05/09/2022 05:26:00.000000,8.38,54.164368,5.264557,65.080963,349.426891,12.21333
05/09/2022 05:27:00.000000,15.483333,54.162445,5.386486,64.765106,350.947195,15.669238
05/09/2022 05:28:00.000000,22.06,54.069611,4.856757,64.89587399999999,356.549934,15.202002
05/09/2022 05:29:00.000000,14.65,54.007538,5.069231,64.925171,357.189475,15.421094
05/09/2022 05:30:00.000000,12.32,53.984467,5.691892,65.132843,348.930486,14.234717
05/09/2022 05:31:00.000000,13.216667,53.791656,5.556579,65.181213,342.180034,17.681055
05/09/2022 05:32:00.000000,13.2,53.717773,4.572222,65.60968,354.685769,12.750977
05/09/2022 05:33:00.000000,26.18,53.811432,5.560526,65.615173,353.767028,13.938037
05/09/2022 05:34:00.000000,33.4,53.698547,5.622368,65.731445,354.30266,11.520166
05/09/2022 05:35:00.000000,31.16,53.831482,5.181333,65.779968,349.360964,12.127881
05/09/2022 05:36:00.000000,21.2,53.719147,5.128767,65.72641,338.749077,13.57334
05/09/2022 05:37:00.000000,13.46,53.356873,4.844595,66.054321,341.362113,14.71084
05/09/2022 05:38:00.000000,24.24,53.208282,4.625301,66.518799,336.082423,15.080322
05/09/2022 05:39:00.000000,7.75,52.990753,4.032432,66.984497,331.50823,15.659668
05/09/2022 05:40:00.000000,12.366667,52.841888,5.052113,67.443024,345.455729,16.25166
05/09/2022 05:41:00.000000,11.44,52.983612,5.63125,67.764374,353.658052,17.088721
05/09/2022 05:42:00.000000,10.95,52.894897,3.821622,67.599121,358.331519,18.753271
05/09/2022 05:43:00.000000,9.66,52.485382,3.418667,68.116547,10.022581,16.082813
05/09/2022 05:44:00.000000,8.433333,52.539215,,68.816772,4.606043,13.791406
05/09/2022 05:45:00.000000,7.68,52.476044,3.322368,68.513123,14.321522,15.125098
05/09/2022 05:46:00.000000,6.6,52.189026,4.137143,68.972412,11.475689,13.147803
05/09/2022 05:47:00.000000,6.16,52.140961,4.457692,69.413849,1.367767,10.246973
05/09/2022 05:48:00.000000,6.02,52.605133,4.464151,69.675537,349.597003,9.283105
05/09/2022 05:49:00.000000,6.52,52.698517,4.554321,68.842865,350.402547,12.47207
05/09/2022 05:50:00.000000,7.2,52.5513,5.014286,68.946625,352.263018,10.985938
05/09/2022 05:51:00.000000,7.816667,52.544433,5.240625,68.891235,346.059283,12.837109
05/09/2022 05:52:00.000000,8.3,52.793274,4.510811,68.920532,347.383422,13.482764
05/09/2022 05:53:00.000000,9.466667,52.769379,4.183582,68.504883,348.45687,16.628320000000002
05/09/2022 05:54:00.000000,10.54,52.515869,3.465789,68.608185,347.221684,17.160156
05/09/2022 05:55:00.000000,10.875,52.577942,4.222059,68.984314,351.234114,13.367236
05/09/2022 05:56:00.000000,10.75,52.645233,5.42,68.793884,360.972268,13.273584
05/09/2022 05:57:00.000000,10.66,52.585907,5.4625,68.795563,351.536722,15.91499
05/09/2022 05:58:00.000000,10.15,52.4104,5.185714,68.816162,342.645984,18.350293
05/09/2022 05:59:00.000000,9.3,52.355469,3.709639,69.237762,348.357264,16.380518000000002
05/09/2022 06:00:00.000000,9.4,52.484283,3.677778,69.038483,345.96149,15.081006
05/09/2022 06:01:00.000000,9.116667,52.507813,4.746154,69.112764,347.159045,13.491862
05/09/2022 06:02:00.000000,8.74,52.473297,4.580769,68.918854,355.482723,13.430811
05/09/2022 06:03:00.000000,8.84,52.311408,4.032911,69.102064,352.794597,14.429019
05/09/2022 06:04:00.000000,8.3,52.404633,4.879747,69.197174,354.314449,13.7104
05/09/2022 06:05:00.000000,8.38,52.401611,4.895122,69.21228,357.121016,11.885547
05/09/2022 06:06:00.000000,8.3,52.446655,5.405479,69.129883,342.542316,11.669531
05/09/2022 06:07:00.000000,7.66,52.536049,4.784615,68.976138,345.297942,13.090615
05/09/2022 06:08:00.000000,8.2,52.405457,4.865385,68.781372,352.970533,17.31499
05/09/2022 06:09:00.000000,8.316667,52.284332,4.642857,68.95578,348.138223,18.181787
05/09/2022 06:10:00.000000,8.32,52.158813,5.766667,69.149719,348.207965,16.283447000000002
05/09/2022 06:11:00.000000,8.466667,52.340088,5.839286,69.232117,348.386492,15.262158
05/09/2022 06:12:00.000000,9.32,52.128601,4.345122,69.003998,352.64951,17.480762
05/09/2022 06:13:00.000000,9.183333,52.125854,4.947368,69.446503,357.880217,17.066846
05/09/2022 06:14:00.000000,8.88,52.212097,5.342683,69.357391,355.604357,16.965332
05/09/2022 06:15:00.000000,8.24,52.304108,4.932143,69.483582,352.287466,13.648877
05/09/2022 06:16:00.000000,7.82,52.353271,5.8,69.035736,6.191699,13.348779
05/09/2022 06:17:00.000000,7.62,52.179138,4.99878,69.093872,346.523654,18.373877
05/09/2022 06:18:00.000000,7.18,51.967102,4.464865,69.323517,337.434795,15.195508
05/09/2022 06:19:00.000000,6.78,52.047028,5.048052,69.423462,343.196578,16.074268
05/09/2022 06:20:00.000000,7.066667,52.148651,5.812195,69.584595,354.95724,15.904736
05/09/2022 06:21:00.000000,10.92,52.232697,5.635714,69.217011,352.761199,16.641992000000002
05/09/2022 06:22:00.000000,6.25,52.04895,6.889286,69.366089,354.277487,16.024365
05/09/2022 06:23:00.000000,16.04,52.071197,7.573171,69.433838,3.366885,18.157861
05/09/2022 06:24:00.000000,6.38,51.79187,6.6,69.587494,351.520993,15.722559
05/09/2022 06:25:00.000000,3.22,51.981659,5.877778,70.052429,346.890486,11.946729
05/09/2022 06:26:00.000000,16.26,52.110474,6.837349,69.755341,348.887176,10.797266
05/09/2022 06:27:00.000000,15.22,52.384583,6.2525,69.43338,2.377977,12.282373
05/09/2022 06:28:00.000000,18.3,52.098114,3.971429,68.922821,354.374897,17.768896
05/09/2022 06:29:00.000000,15.96,51.742706,4.617857,69.339081,358.111138,16.394189
05/09/2022 06:30:00.000000,13.6,51.683105,6.732143,69.554535,11.955459,15.567383
05/09/2022 06:31:00.000000,11.4,51.489746,5.55,69.955994,3.796439,16.688817999999998
05/09/2022 06:32:00.000000,8.92,51.82428,4.403571,70.06723,1.88809,16.001807
05/09/2022 06:33:00.000000,6.816667,51.839661,5.528571,69.721771,6.686545,12.084131
05/09/2022 06:34:00.000000,4.74,51.792419,5.203571,69.717499,8.227422,15.1979
05/09/2022 06:35:00.000000,4.05,51.566101,4.493976,69.864746,360.090823,17.668408
05/09/2022 06:36:00.000000,3.88,51.688599,4.347561,70.198303,5.41405,14.649658
05/09/2022 06:37:00.000000,3.833333,51.572693,4.621429,70.046021,9.229031,14.009131
05/09/2022 06:38:00.000000,3.88,51.475739,4.485185,70.329071,2.609092,12.591699
05/09/2022 06:39:00.000000,3.6,51.448822,4.571951,70.451599,12.058888,13.741504
05/09/2022 06:40:00.000000,3.26,51.303253,5.157317,70.31488,7.306227,13.601367
05/09/2022 06:41:00.000000,2.66,51.281281,6.157143,70.690247,14.62329,13.249316
05/09/2022 06:42:00.000000,2.35,51.232666,5.267089,70.732819,16.603375,10.168701
05/09/2022 06:43:00.000000,2.26,51.170593,4.703571,70.850769,9.325083,11.768994
05/09/2022 06:44:00.000000,2.083333,51.240082,4.585185,71.146332,4.716857,13.054492
05/09/2022 06:45:00.000000,2.016667,51.228546,4.328571,70.982605,20.252012,12.381152
05/09/2022 06:46:00.000000,1.76,51.104126,5.289286,71.098419,13.952581,9.371973
05/09/2022 06:47:00.000000,1.8,51.279083,5.8,71.410156,4.621789,8.665137
05/09/2022 06:48:00.000000,2.38,51.569122,5.670968,71.26413,358.337297,8.634032999999999
05/09/2022 06:49:00.000000,2.916667,51.583405,,70.93042,8.623207,7.70127
05/09/2022 06:50:00.000000,3.66,51.681458,4.5625,70.920502,3.649512,5.589648
05/09/2022 06:51:00.000000,5.06,51.814667,5.52439,70.515533,14.638904,7.121582
05/09/2022 06:52:00.000000,5.766667,51.574066,4.928571,70.127045,18.357,7.793896
05/09/2022 06:53:00.000000,6.12,51.537811,4.862319,70.56131,8.942347,6.887109
05/09/2022 06:54:00.000000,6.783333,51.761383,5.472152,70.486847,2.1803410000000003,7.856104
05/09/2022 06:55:00.000000,6.68,51.836914,5.129114,70.300232,358.986502,7.504395
05/09/2022 06:56:00.000000,17.083333,51.844055,5.052439,69.974609,8.452722999999999,9.047949
