InstrumentName, 26th and Williams B,,
10/06/2018 20:25:00.040000,16.79,40.0,68.0
10/06/2018 20:26:20.040000,16.36,40.0,68.0
10/06/2018 20:29:00.066666,18.16,39.0,67.0
10/06/2018 20:31:40.146666,17.85,40.0,67.0
10/06/2018 20:33:00.026666,16.58,40.0,68.0
10/06/2018 20:34:20.016666,17.44,40.0,68.0
10/06/2018 20:37:00.086666,18.74,39.0,67.0
10/06/2018 20:38:20.026666,17.79,39.0,67.0
10/06/2018 20:41:00.536666,17.14,40.0,68.0
10/06/2018 20:42:20.040000,16.21,38.0,68.0
10/06/2018 20:45:00.343333,16.87,38.0,68.0
10/06/2018 20:47:40.050000,16.52,37.0,67.0
10/06/2018 20:49:00.246666,18.27,38.0,67.0
10/06/2018 20:51:40.026666,16.49,38.0,67.0
10/06/2018 20:53:00.316666,15.9,39.0,68.0
10/06/2018 20:54:20.040000,14.5,38.0,68.0
10/06/2018 20:57:00.026666,16.17,38.0,68.0
10/06/2018 20:59:40.090000,14.43,37.0,69.0
10/06/2018 21:01:00.143333,15.76,37.0,68.0
10/06/2018 21:03:40.016666,16.0,37.0,68.0
10/06/2018 21:05:00.026666,16.29,38.0,67.0
10/06/2018 21:07:40.033333,17.95,38.0,67.0
10/06/2018 21:09:00.030000,18.67,39.0,67.0
10/06/2018 21:11:40.040000,17.56,39.0,67.0
10/06/2018 21:13:00.440000,17.17,39.0,67.0
10/06/2018 21:15:40.846666,18.8,39.0,66.0
10/06/2018 21:17:00.080000,19.51,39.0,66.0
10/06/2018 21:19:40.016666,18.88,39.0,66.0
10/06/2018 21:21:00.030000,20.39,40.0,66.0
10/06/2018 21:23:41.140000,19.3,39.0,66.0
10/06/2018 21:25:00.050000,19.93,40.0,65.0
10/06/2018 21:27:40.036666,18.36,40.0,66.0
10/06/2018 21:29:00.033333,18.17,39.0,65.0
10/06/2018 21:31:40.070000,18.07,41.0,65.0
10/06/2018 21:33:00.123333,16.44,41.0,65.0
10/06/2018 21:35:40.033333,18.6,41.0,65.0
10/06/2018 21:37:00.033333,18.17,41.0,65.0
10/06/2018 21:39:42.043333,16.58,42.0,64.0
10/06/2018 21:41:00.030000,17.54,42.0,64.0
10/06/2018 21:43:40.033333,17.73,42.0,64.0
10/06/2018 21:45:00.020000,18.45,42.0,64.0
10/06/2018 21:47:40.056666,16.12,42.0,65.0
10/06/2018 21:49:00.646666,17.93,42.0,64.0
10/06/2018 21:51:40.040000,19.09,43.0,63.0
10/06/2018 21:53:00.763333,19.26,43.0,64.0
10/06/2018 21:55:40.040000,15.9,42.0,64.0
10/06/2018 21:57:00.090000,18.55,42.0,64.0
10/06/2018 21:59:40.043333,16.31,43.0,63.0
10/06/2018 22:01:00.163333,20.02,44.0,63.0
10/06/2018 22:03:40.560000,17.58,43.0,64.0
10/06/2018 22:05:00.140000,17.37,43.0,63.0
10/06/2018 22:07:40.053333,17.44,43.0,62.0
10/06/2018 22:09:00.050000,18.93,44.0,63.0
10/06/2018 22:11:40.056666,16.81,44.0,63.0
10/06/2018 22:13:00.040000,17.77,44.0,62.0
10/06/2018 22:15:40.110000,20.02,44.0,62.0
10/06/2018 22:17:00.380000,17.14,45.0,61.0
10/06/2018 22:19:40.206666,19.79,44.0,62.0
10/06/2018 22:21:00.053333,17.56,44.0,62.0
10/06/2018 22:23:40.053333,17.67,46.0,61.0
10/06/2018 22:25:00.056666,18.12,46.0,62.0
10/06/2018 22:27:41.866666,17.98,45.0,61.0
10/06/2018 22:29:00.056666,18.45,46.0,61.0
10/06/2018 22:31:40.056666,18.58,47.0,61.0
10/06/2018 22:33:01.880000,17.66,46.0,61.0
10/06/2018 22:35:40.773333,18.52,46.0,61.0
10/06/2018 22:37:00.056666,18.59,45.0,62.0
10/06/2018 22:39:40.056666,17.07,45.0,61.0
10/06/2018 22:41:00.056666,18.09,45.0,61.0
10/06/2018 22:43:40.060000,17.29,46.0,61.0
10/06/2018 22:45:00.060000,17.84,46.0,60.0
10/06/2018 22:47:40.086666,18.44,46.0,61.0
10/06/2018 22:49:00.060000,17.71,46.0,60.0
10/06/2018 22:51:40.060000,18.31,47.0,60.0
10/06/2018 22:53:00.063333,18.18,47.0,61.0
10/06/2018 22:55:40.076666,17.17,47.0,60.0
10/06/2018 22:57:00.083333,17.73,47.0,60.0
10/06/2018 22:58:20.096666,16.7,46.0,60.0
10/06/2018 23:01:00.053333,18.17,46.0,60.0
10/06/2018 23:02:20.066666,17.88,46.0,60.0
10/06/2018 23:05:00.076666,17.88,47.0,61.0
10/06/2018 23:06:20.060000,18.52,47.0,60.0
10/06/2018 23:09:00.053333,18.67,46.0,61.0
10/06/2018 23:10:20.066666,17.98,46.0,61.0
10/06/2018 23:13:00.060000,16.43,45.0,62.0
10/06/2018 23:14:20.343333,17.17,45.0,62.0
10/06/2018 23:17:00.056666,16.98,45.0,62.0
10/06/2018 23:18:20.060000,16.34,44.0,62.0
10/06/2018 23:21:00.093333,17.83,45.0,61.0
10/06/2018 23:22:20.230000,16.93,45.0,62.0
10/06/2018 23:25:00.063333,15.38,44.0,62.0
10/06/2018 23:26:20.683333,14.77,44.0,62.0
10/06/2018 23:29:01.200000,17.11,45.0,61.0
10/06/2018 23:30:20.550000,19.28,45.0,62.0
10/06/2018 23:33:00.070000,15.85,44.0,63.0
10/06/2018 23:34:20.150000,16.17,44.0,63.0
10/06/2018 23:37:00.100000,17.73,44.0,62.0
10/06/2018 23:38:20.130000,15.65,45.0,62.0
10/06/2018 23:41:00.080000,15.95,45.0,63.0
10/06/2018 23:42:20.070000,16.47,44.0,62.0
10/06/2018 23:45:00.140000,15.98,44.0,63.0
10/06/2018 23:46:20.056666,14.77,45.0,63.0
10/06/2018 23:49:00.796666,15.12,44.0,63.0
10/06/2018 23:50:20.066666,14.88,44.0,63.0
10/06/2018 23:53:00.180000,14.64,44.0,64.0
10/06/2018 23:54:20.063333,17.05,44.0,64.0
10/06/2018 23:57:00.056666,16.78,43.0,63.0
10/06/2018 23:58:20.090000,14.48,44.0,63.0
10/07/2018 00:01:00.086666,14.93,43.0,63.0
10/07/2018 00:02:21.633333,14.35,43.0,64.0
10/07/2018 00:05:00.076666,15.29,43.0,64.0
10/07/2018 00:06:20.070000,14.55,43.0,64.0
10/07/2018 00:09:00.126666,14.84,43.0,64.0
10/07/2018 00:10:20.080000,14.98,43.0,64.0
10/07/2018 00:13:00.060000,14.88,43.0,64.0
10/07/2018 00:14:20.983333,15.36,44.0,64.0
10/07/2018 00:17:00.386666,15.74,44.0,64.0
10/07/2018 00:18:20.076666,15.48,44.0,64.0
10/07/2018 00:21:01.896666,14.91,43.0,63.0
10/07/2018 00:22:22.113333,14.68,43.0,63.0
10/07/2018 00:25:00.280000,15.09,43.0,63.0
10/07/2018 00:27:40.296666,15.16,43.0,63.0
10/07/2018 00:29:00.100000,15.2,43.0,63.0
10/07/2018 00:31:40.100000,14.79,43.0,63.0
10/07/2018 00:33:00.140000,16.55,43.0,63.0
10/07/2018 00:35:40.080000,13.98,44.0,63.0
10/07/2018 00:37:00.073333,13.07,44.0,63.0
10/07/2018 00:39:40.076666,12.36,44.0,63.0
10/07/2018 00:41:00.886666,15.56,44.0,63.0
10/07/2018 00:43:40.693333,14.21,43.0,63.0
10/07/2018 00:45:00.076666,15.38,43.0,63.0
10/07/2018 00:47:40.086666,15.22,43.0,64.0
10/07/2018 00:49:00.083333,15.07,43.0,64.0
10/07/2018 00:51:40.543333,15.44,44.0,63.0
10/07/2018 00:53:00.086666,14.32,44.0,63.0
10/07/2018 00:55:40.096666,14.65,44.0,63.0
10/07/2018 00:57:00.080000,15.17,44.0,63.0
10/07/2018 00:59:42.080000,15.63,44.0,63.0
10/07/2018 01:01:00.076666,16.27,44.0,63.0
10/07/2018 01:03:40.090000,15.43,44.0,63.0
10/07/2018 01:05:00.086666,16.74,44.0,63.0
10/07/2018 01:07:40.086666,14.02,44.0,63.0
10/07/2018 01:09:00.080000,14.93,44.0,63.0
10/07/2018 01:11:40.080000,13.09,45.0,63.0
10/07/2018 01:13:49.163333,14.6,45.0,63.0
10/07/2018 01:15:09.180000,14.41,45.0,63.0
10/07/2018 01:17:49.186666,13.33,44.0,63.0
10/07/2018 01:19:10.106666,15.14,44.0,63.0
10/07/2018 01:21:49.176666,16.35,44.0,63.0
10/07/2018 01:23:09.193333,15.49,44.0,63.0
10/07/2018 01:25:49.196666,15.4,44.0,63.0
10/07/2018 01:27:09.700000,15.4,45.0,63.0
10/07/2018 01:29:49.206666,14.76,45.0,63.0
10/07/2018 01:31:09.190000,15.09,44.0,63.0
10/07/2018 01:33:49.190000,14.81,44.0,63.0
10/07/2018 01:35:09.173333,14.82,44.0,63.0
10/07/2018 01:37:50.083333,14.41,44.0,63.0
10/07/2018 01:39:09.366666,15.69,44.0,63.0
10/07/2018 01:41:49.326666,16.37,45.0,63.0
10/07/2018 01:43:10.106666,16.07,45.0,63.0
10/07/2018 01:45:49.173333,15.29,45.0,63.0
10/07/2018 01:47:09.250000,17.37,45.0,63.0
10/07/2018 01:49:49.200000,15.44,44.0,63.0
10/07/2018 01:51:09.176666,16.5,45.0,62.0
10/07/2018 01:53:49.250000,16.26,45.0,62.0
10/07/2018 01:55:09.196666,17.83,45.0,62.0
10/07/2018 01:57:50.193333,14.83,45.0,62.0
10/07/2018 01:59:09.196666,16.17,45.0,62.0
10/07/2018 02:01:49.183333,16.6,45.0,62.0
10/07/2018 02:03:09.256666,16.17,45.0,62.0
10/07/2018 02:05:49.376666,15.56,45.0,62.0
10/07/2018 02:07:11.003333,16.98,45.0,62.0
10/07/2018 02:09:49.196666,14.63,45.0,62.0
10/07/2018 02:11:09.210000,15.33,45.0,62.0
10/07/2018 02:12:29.906666,14.95,45.0,62.0
10/07/2018 02:15:09.216666,12.37,45.0,62.0
10/07/2018 02:16:29.206666,12.47,45.0,61.0
10/07/2018 02:19:09.903333,12.37,45.0,61.0
10/07/2018 02:21:49.996666,11.65,45.0,61.0
10/07/2018 02:23:09.210000,10.45,45.0,61.0
10/07/2018 02:24:29.203333,9.91,44.0,61.0
10/07/2018 02:27:09.716666,8.35,43.0,61.0
10/07/2018 02:28:29.243333,8.1,43.0,61.0
10/07/2018 02:31:09.206666,7.95,43.0,61.0
10/07/2018 02:32:29.270000,7.65,43.0,61.0
10/07/2018 02:35:09.200000,5.79,42.0,61.0
10/07/2018 02:37:49.233333,5.69,42.0,61.0
10/07/2018 02:39:09.213333,5.97,42.0,61.0
10/07/2018 02:40:29.203333,6.57,41.0,61.0
10/07/2018 02:43:09.233333,6.81,41.0,61.0
10/07/2018 02:44:29.226666,6.23,41.0,61.0
10/07/2018 02:47:09.206666,4.76,41.0,61.0
10/07/2018 02:48:29.210000,5.03,41.0,61.0
10/07/2018 02:51:09.210000,4.19,41.0,61.0
10/07/2018 02:52:29.200000,3.98,41.0,61.0
10/07/2018 02:55:09.210000,4.09,41.0,61.0
10/07/2018 02:56:29.676666,4.66,41.0,61.0
10/07/2018 02:59:09.203333,4.62,42.0,61.0
10/07/2018 03:00:29.213333,4.95,41.0,61.0
10/07/2018 03:03:09.210000,3.39,41.0,61.0
10/07/2018 03:04:29.723333,4.05,41.0,61.0
10/07/2018 03:07:09.210000,3.39,42.0,61.0
10/07/2018 03:08:29.206666,3.42,42.0,61.0
10/07/2018 03:11:09.206666,4.23,42.0,61.0
10/07/2018 03:12:29.260000,3.59,42.0,61.0
10/07/2018 03:15:09.210000,3.4,41.0,61.0
10/07/2018 03:16:29.216666,3.58,41.0,61.0
10/07/2018 03:19:09.196666,4.23,42.0,61.0
10/07/2018 03:20:29.283333,4.95,42.0,61.0
10/07/2018 03:23:09.216666,4.02,42.0,61.0
10/07/2018 03:24:29.220000,5.51,42.0,61.0
10/07/2018 03:27:09.236666,5.23,42.0,61.0
10/07/2018 03:28:29.910000,5.77,42.0,60.0
10/07/2018 03:31:09.220000,7.98,42.0,60.0
10/07/2018 03:32:29.223333,8.53,42.0,60.0
10/07/2018 03:35:09.216666,7.52,42.0,60.0
10/07/2018 03:36:29.213333,6.37,41.0,60.0
10/07/2018 03:39:09.320000,5.63,42.0,60.0
10/07/2018 03:40:30.316666,5.63,43.0,60.0
10/07/2018 03:43:09.203333,5.61,43.0,60.0
10/07/2018 03:44:29.216666,6.14,43.0,60.0
10/07/2018 03:47:09.246666,8.67,43.0,60.0
10/07/2018 03:48:29.233333,9.3,43.0,60.0
10/07/2018 03:51:09.226666,10.21,43.0,60.0
10/07/2018 03:52:30.226666,9.42,43.0,60.0
10/07/2018 03:55:09.243333,6.91,43.0,60.0
10/07/2018 03:56:29.220000,6.47,43.0,60.0
10/07/2018 03:59:09.286666,6.7,43.0,60.0
10/07/2018 04:00:29.380000,6.05,43.0,60.0
10/07/2018 04:03:09.223333,6.4,44.0,59.0
10/07/2018 04:04:29.223333,7.07,43.0,60.0
10/07/2018 04:07:09.240000,6.5,43.0,59.0
10/07/2018 04:08:29.296666,7.12,43.0,60.0
10/07/2018 04:11:09.233333,6.1,43.0,60.0
10/07/2018 04:12:29.236666,7.19,43.0,60.0
10/07/2018 04:15:09.236666,6.18,44.0,59.0
10/07/2018 04:16:29.230000,6.33,44.0,59.0
10/07/2018 04:19:09.230000,6.31,44.0,59.0
10/07/2018 04:20:29.243333,6.24,43.0,59.0
10/07/2018 04:23:09.240000,6.4,44.0,59.0
10/07/2018 04:24:29.236666,6.83,44.0,59.0
10/07/2018 04:27:09.250000,6.93,44.0,59.0
10/07/2018 04:29:49.256666,7.37,44.0,59.0
10/07/2018 04:31:09.470000,7.0,44.0,59.0
10/07/2018 04:33:49.313333,7.77,44.0,59.0
10/07/2018 04:35:09.260000,6.7,44.0,59.0
10/07/2018 04:37:49.360000,6.57,44.0,59.0
10/07/2018 04:39:09.256666,6.4,44.0,59.0
10/07/2018 04:41:49.250000,6.05,44.0,59.0
10/07/2018 04:43:09.253333,5.71,44.0,59.0
10/07/2018 04:45:49.320000,5.86,44.0,59.0
10/07/2018 04:47:09.260000,4.84,43.0,59.0
10/07/2018 04:49:49.583333,5.72,44.0,59.0
10/07/2018 04:51:09.270000,5.74,44.0,59.0
10/07/2018 04:53:51.433333,5.95,44.0,59.0
10/07/2018 04:55:09.670000,5.73,44.0,59.0
10/07/2018 04:57:49.260000,5.65,44.0,59.0
10/07/2018 04:59:09.270000,5.93,44.0,59.0
10/07/2018 05:01:49.700000,5.87,44.0,59.0
10/07/2018 05:03:09.280000,5.6,44.0,58.0
10/07/2018 05:05:49.256666,4.86,44.0,59.0
10/07/2018 05:07:10.176666,4.93,44.0,59.0
10/07/2018 05:09:49.246666,4.7,43.0,59.0
10/07/2018 05:11:09.273333,4.58,43.0,59.0
10/07/2018 05:13:49.266666,3.87,42.0,59.0
10/07/2018 05:15:09.263333,3.85,43.0,59.0
10/07/2018 05:17:49.283333,4.07,42.0,58.0
10/07/2018 05:19:09.266666,3.44,43.0,59.0
10/07/2018 05:21:49.606666,4.07,43.0,59.0
10/07/2018 05:23:09.320000,3.61,42.0,59.0
10/07/2018 05:25:49.260000,3.26,42.0,59.0
10/07/2018 05:27:09.316666,3.44,42.0,59.0
10/07/2018 05:29:50.290000,3.5,42.0,59.0
10/07/2018 05:31:09.290000,3.6,42.0,59.0
10/07/2018 05:33:49.346666,3.3,42.0,59.0
10/07/2018 05:35:09.606666,3.78,43.0,59.0
10/07/2018 05:36:29.300000,3.43,43.0,59.0
10/07/2018 05:39:09.353333,4.09,43.0,59.0
10/07/2018 05:40:29.323333,4.07,43.0,59.0
10/07/2018 06:44:29.373333,4.38,43.0,57.0
10/07/2018 06:47:09.376666,3.75,44.0,57.0
10/07/2018 06:49:49.680000,3.56,44.0,57.0
10/07/2018 06:52:29.520000,5.29,44.0,57.0
10/07/2018 06:55:09.396666,3.49,45.0,57.0
10/07/2018 06:56:29.396666,3.91,45.0,57.0
10/07/2018 06:59:09.440000,3.83,45.0,57.0
10/07/2018 07:00:29.383333,3.95,45.0,57.0
10/07/2018 07:03:10.346666,4.07,45.0,57.0
10/07/2018 07:04:29.403333,3.8,45.0,57.0
10/07/2018 07:07:09.393333,4.4,45.0,57.0
10/07/2018 07:08:29.390000,4.28,45.0,57.0
10/07/2018 07:11:09.390000,3.74,45.0,57.0
10/07/2018 07:12:29.383333,4.4,45.0,57.0
10/07/2018 07:15:09.463333,4.0,45.0,57.0
10/07/2018 07:16:29.610000,4.76,45.0,57.0
10/07/2018 07:19:09.410000,4.5,45.0,57.0
10/07/2018 07:20:29.423333,4.51,45.0,57.0
10/07/2018 07:23:09.396666,4.02,45.0,57.0
10/07/2018 07:24:29.413333,4.57,45.0,57.0
10/07/2018 07:27:09.400000,4.05,46.0,56.0
10/07/2018 07:28:29.396666,3.79,46.0,56.0
10/07/2018 07:31:09.410000,3.87,47.0,56.0
10/07/2018 07:32:29.933333,4.05,47.0,57.0
10/07/2018 07:35:09.413333,3.35,47.0,56.0
10/07/2018 07:36:29.526666,3.28,47.0,56.0
10/07/2018 07:39:09.413333,3.53,47.0,56.0
10/07/2018 07:40:29.390000,4.58,47.0,56.0
10/07/2018 07:43:09.820000,4.98,47.0,56.0
10/07/2018 07:44:29.453333,4.05,47.0,56.0
10/07/2018 07:47:09.586666,6.47,47.0,56.0
10/07/2018 07:49:49.443333,5.55,47.0,56.0
10/07/2018 07:51:09.420000,5.16,47.0,56.0
10/07/2018 07:53:49.406666,4.67,47.0,56.0
10/07/2018 07:55:09.460000,3.58,47.0,56.0
10/07/2018 07:57:49.410000,4.14,48.0,56.0
10/07/2018 07:59:09.406666,4.35,48.0,56.0
10/07/2018 08:01:49.410000,3.83,48.0,56.0
10/07/2018 08:03:09.493333,3.83,48.0,56.0
10/07/2018 08:05:49.420000,3.93,47.0,56.0
10/07/2018 08:07:10.330000,4.11,48.0,56.0
10/07/2018 08:09:49.440000,4.47,48.0,56.0
10/07/2018 08:11:09.446666,4.72,48.0,56.0
10/07/2018 08:13:49.490000,4.95,48.0,56.0
10/07/2018 08:15:10.086666,3.97,48.0,56.0
10/07/2018 08:17:49.443333,4.67,49.0,56.0
10/07/2018 08:19:10.260000,4.05,49.0,56.0
10/07/2018 08:21:51.916666,3.98,49.0,56.0
10/07/2018 08:23:09.436666,5.15,49.0,56.0
10/07/2018 08:25:49.540000,5.6,48.0,56.0
10/07/2018 08:27:09.450000,7.55,48.0,56.0
10/07/2018 08:29:49.443333,6.84,48.0,56.0
10/07/2018 08:31:10.273333,5.44,49.0,55.0
10/07/2018 08:33:49.580000,4.57,49.0,55.0
10/07/2018 08:35:09.516666,5.12,49.0,55.0
10/07/2018 08:37:49.463333,4.92,49.0,55.0
10/07/2018 08:39:09.590000,4.81,50.0,55.0
10/07/2018 08:41:50.386666,4.95,50.0,55.0
10/07/2018 08:43:09.466666,4.7,50.0,55.0
10/07/2018 08:45:49.640000,4.61,50.0,55.0
10/07/2018 08:47:09.486666,4.43,50.0,55.0
10/07/2018 08:49:49.466666,4.9,50.0,55.0
10/07/2018 08:51:09.480000,5.26,50.0,55.0
10/07/2018 08:53:49.480000,4.66,50.0,55.0
10/07/2018 08:55:09.476666,4.74,51.0,54.0
10/07/2018 08:56:29.590000,5.95,51.0,54.0
10/07/2018 08:59:09.483333,5.26,51.0,54.0
10/07/2018 09:00:29.493333,4.93,51.0,55.0
10/07/2018 09:03:16.280000,5.52,51.0,54.0
10/07/2018 09:04:29.566666,6.41,51.0,54.0
10/07/2018 09:07:09.500000,5.64,51.0,54.0
10/07/2018 09:08:29.503333,5.5,52.0,54.0
10/07/2018 09:11:09.510000,5.91,52.0,54.0
10/07/2018 09:12:29.496666,6.15,52.0,54.0
10/07/2018 09:15:09.490000,7.21,52.0,54.0
10/07/2018 09:16:29.476666,5.91,52.0,54.0
10/07/2018 09:19:09.560000,7.71,51.0,54.0
10/07/2018 09:20:29.500000,7.79,51.0,54.0
10/07/2018 09:23:09.496666,7.09,52.0,54.0
10/07/2018 09:24:29.496666,6.07,51.0,54.0
10/07/2018 09:27:09.496666,8.24,51.0,54.0
10/07/2018 09:28:29.560000,7.14,51.0,54.0
10/07/2018 09:31:10.290000,6.95,51.0,54.0
10/07/2018 09:32:29.490000,6.12,51.0,54.0
10/07/2018 09:35:09.490000,6.91,51.0,54.0
10/07/2018 09:36:29.496666,6.93,51.0,54.0
10/07/2018 09:39:09.490000,6.46,51.0,54.0
10/07/2018 09:40:29.493333,7.1,51.0,54.0
10/07/2018 09:43:09.503333,7.46,51.0,54.0
10/07/2018 09:44:29.726666,7.85,52.0,54.0
10/07/2018 09:47:09.480000,6.1,52.0,54.0
10/07/2018 09:48:29.520000,7.33,53.0,54.0
10/07/2018 09:51:09.500000,5.84,53.0,54.0
10/07/2018 09:52:29.580000,6.29,53.0,54.0
10/07/2018 09:55:09.483333,6.47,52.0,54.0
10/07/2018 09:56:29.490000,8.07,52.0,53.0
10/07/2018 09:59:09.493333,9.23,53.0,53.0
10/07/2018 10:00:29.496666,9.67,53.0,53.0
10/07/2018 10:03:09.496666,9.52,53.0,54.0
10/07/2018 10:04:29.503333,10.24,52.0,54.0
10/07/2018 10:07:09.483333,7.77,53.0,52.0
10/07/2018 10:08:30.380000,5.05,53.0,52.0
10/07/2018 10:11:09.506666,5.62,53.0,53.0
10/07/2018 10:12:29.493333,5.42,52.0,53.0
10/07/2018 10:15:09.546666,4.16,52.0,53.0
10/07/2018 10:16:29.496666,5.86,52.0,53.0
10/07/2018 10:19:09.856666,4.1,51.0,53.0
10/07/2018 10:20:29.500000,4.98,51.0,53.0
10/07/2018 10:23:09.523333,5.4,52.0,52.0
10/07/2018 10:24:29.490000,4.15,52.0,52.0
10/07/2018 10:27:09.646666,4.66,54.0,51.0
10/07/2018 10:28:29.510000,4.3,55.0,51.0
10/07/2018 10:31:09.506666,3.29,55.0,51.0
10/07/2018 10:32:29.673333,3.88,55.0,51.0
10/07/2018 10:35:09.683333,5.12,55.0,51.0
10/07/2018 10:36:29.496666,4.65,55.0,51.0
10/07/2018 10:39:09.500000,4.93,55.0,51.0
10/07/2018 10:40:29.496666,4.28,55.0,51.0
10/07/2018 10:43:09.490000,4.65,57.0,51.0
10/07/2018 10:44:29.510000,4.44,55.0,51.0
10/07/2018 10:47:09.486666,5.11,56.0,50.0
10/07/2018 10:48:29.483333,4.52,57.0,50.0
10/07/2018 10:51:09.506666,3.67,58.0,50.0
10/07/2018 10:52:29.516666,5.93,58.0,50.0
10/07/2018 10:55:09.506666,4.38,59.0,49.0
10/07/2018 10:56:29.510000,5.0,59.0,49.0
10/07/2018 10:59:11.880000,5.0,58.0,50.0
10/07/2018 11:00:29.980000,5.03,57.0,50.0
10/07/2018 11:03:09.563333,4.58,58.0,50.0
10/07/2018 11:04:29.503333,6.21,58.0,51.0
10/07/2018 11:07:09.503333,5.07,57.0,51.0
10/07/2018 11:08:30.600000,4.72,57.0,50.0
10/07/2018 11:11:11.216666,5.24,57.0,51.0
10/07/2018 11:12:29.510000,5.47,57.0,51.0
10/07/2018 11:15:09.503333,5.79,57.0,51.0
10/07/2018 11:16:29.506666,4.0,57.0,51.0
10/07/2018 11:19:09.573333,4.24,56.0,52.0
10/07/2018 11:21:49.656666,4.83,56.0,52.0
10/07/2018 11:23:09.903333,4.58,56.0,52.0
10/07/2018 11:25:49.506666,6.23,56.0,51.0
10/07/2018 11:27:09.506666,7.16,56.0,51.0
10/07/2018 11:29:49.493333,7.3,57.0,51.0
10/07/2018 11:31:09.493333,7.21,56.0,51.0
10/07/2018 11:33:49.516666,6.8,57.0,50.0
10/07/2018 11:35:09.513333,6.47,57.0,50.0
10/07/2018 11:37:49.926666,5.77,57.0,51.0
10/07/2018 11:39:09.516666,5.79,58.0,51.0
10/07/2018 11:41:49.506666,6.55,57.0,51.0
10/07/2018 11:43:09.506666,6.33,57.0,51.0
10/07/2018 11:45:49.513333,6.07,56.0,52.0
10/07/2018 11:47:09.526666,4.8,55.0,51.0
10/07/2018 11:49:50.123333,5.25,56.0,52.0
10/07/2018 11:51:10.366666,4.44,55.0,51.0
10/07/2018 11:53:49.590000,5.86,57.0,51.0
10/07/2018 11:55:10.050000,6.81,56.0,51.0
10/07/2018 11:57:49.523333,6.05,56.0,52.0
10/07/2018 11:59:10.923333,5.63,56.0,52.0
10/07/2018 12:01:50.320000,5.74,55.0,52.0
10/07/2018 12:03:10.513333,5.86,55.0,52.0
10/07/2018 12:05:49.563333,6.58,55.0,51.0
10/07/2018 12:07:09.510000,4.93,55.0,52.0
10/07/2018 12:09:49.513333,5.13,55.0,51.0
10/07/2018 12:11:09.500000,6.53,56.0,51.0
10/07/2018 12:13:49.540000,5.97,55.0,52.0
10/07/2018 12:15:09.903333,6.14,56.0,52.0
10/07/2018 12:17:49.506666,5.95,55.0,52.0
10/07/2018 12:19:09.513333,6.0,55.0,52.0
10/07/2018 12:21:49.596666,7.3,55.0,52.0
10/07/2018 12:23:09.506666,6.61,55.0,52.0
10/07/2018 12:25:49.513333,7.63,54.0,52.0
10/07/2018 12:27:10.226666,6.74,54.0,52.0
10/07/2018 12:29:49.510000,6.57,54.0,52.0
10/07/2018 12:31:09.550000,6.14,54.0,52.0
10/07/2018 12:33:49.546666,7.98,54.0,52.0
10/07/2018 12:35:09.523333,6.56,54.0,52.0
10/07/2018 12:36:31.130000,7.5,54.0,52.0
10/07/2018 12:39:09.513333,7.54,54.0,52.0
10/07/2018 12:40:30.343333,7.48,54.0,52.0
10/07/2018 12:43:09.520000,7.55,54.0,52.0
10/07/2018 12:44:29.496666,8.29,54.0,52.0
10/07/2018 12:47:11.513333,7.07,55.0,52.0
10/07/2018 12:48:29.533333,7.9,55.0,51.0
10/07/2018 12:51:09.520000,7.41,56.0,51.0
10/07/2018 12:52:29.513333,7.45,56.0,51.0
10/07/2018 12:55:09.533333,7.18,56.0,51.0
10/07/2018 12:56:29.590000,7.4,56.0,51.0
10/07/2018 12:59:09.520000,7.83,57.0,50.0
10/07/2018 13:00:29.520000,7.95,58.0,50.0
10/07/2018 13:03:09.523333,8.41,58.0,50.0
10/07/2018 13:04:29.520000,7.81,58.0,50.0
10/07/2018 13:07:09.590000,7.71,58.0,50.0
10/07/2018 13:08:30.686666,8.07,58.0,50.0
10/07/2018 13:11:09.496666,8.3,58.0,50.0
10/07/2018 13:12:29.550000,7.8,58.0,49.0
10/07/2018 13:15:09.540000,8.57,58.0,49.0
10/07/2018 13:16:29.503333,7.67,58.0,50.0
10/07/2018 13:19:09.720000,7.14,58.0,50.0
10/07/2018 13:20:29.513333,7.77,58.0,50.0
10/07/2018 13:23:09.560000,8.07,58.0,50.0
10/07/2018 13:24:29.776666,7.25,57.0,50.0
10/07/2018 13:27:09.540000,8.6,59.0,50.0
10/07/2018 13:28:29.713333,7.48,59.0,50.0
10/07/2018 13:31:10.446666,8.44,58.0,50.0
10/07/2018 13:32:29.523333,8.5,58.0,50.0
10/07/2018 13:35:09.606666,7.78,58.0,51.0
10/07/2018 13:36:29.573333,8.0,57.0,50.0
10/07/2018 13:39:09.563333,7.74,57.0,50.0
10/07/2018 13:40:29.530000,7.89,57.0,50.0
10/07/2018 13:43:09.520000,8.57,58.0,51.0
10/07/2018 13:44:31.423333,8.21,57.0,50.0
10/07/2018 13:47:09.513333,9.26,58.0,50.0
10/07/2018 13:48:29.880000,7.98,58.0,50.0
10/07/2018 13:51:09.586666,8.77,57.0,50.0
10/07/2018 13:52:29.520000,8.44,58.0,50.0
10/07/2018 13:55:09.523333,8.68,58.0,50.0
10/07/2018 13:56:29.590000,8.12,58.0,50.0
10/07/2018 13:59:09.516666,8.28,59.0,49.0
10/07/2018 14:00:29.706666,8.84,59.0,49.0
10/07/2018 14:03:09.523333,9.19,60.0,49.0
10/07/2018 14:04:30.520000,10.67,59.0,49.0
