"","date","ID","SensorType","Lat","Long","start_date","date_days","age_days","age_weeks","val.humidity","val.pm10","val.pm25_p","val.pm25_r","val.temperature","val.pm25_r2"
"1100","2018-06-03 11:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,NA,NA,NA,NA,NA,NA
"1101","2018-06-03 12:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,NA,NA,NA,NA,NA,NA
"1102","2018-06-03 12:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,NA,NA,NA,NA,NA,NA
"1103","2018-06-03 12:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,NA,NA,NA,NA,NA,NA
"1104","2018-06-03 12:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,NA,NA,NA,NA,NA,NA
"1105","2018-06-03 12:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,NA,NA,NA,NA,NA,NA
"1106","2018-06-03 13:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,NA,NA,NA,NA,NA,NA
"1107","2018-06-03 13:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,NA,NA,NA,NA,NA,NA
"1108","2018-06-03 13:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,NA,NA,NA,NA,NA,NA
"1109","2018-06-03 13:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,NA,NA,NA,NA,NA,NA
"1110","2018-06-03 13:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,NA,NA,NA,NA,NA,NA
"1111","2018-06-03 14:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,NA,NA,NA,NA,NA,NA
"1112","2018-06-03 14:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,NA,NA,NA,NA,NA,NA
"1113","2018-06-03 14:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,NA,NA,NA,NA,NA,NA
"1114","2018-06-03 14:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,NA,NA,NA,NA,NA,NA
"1115","2018-06-03 14:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,NA,NA,NA,NA,NA,NA
"1116","2018-06-03 15:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,NA,NA,NA,NA,NA,NA
"1117","2018-06-03 15:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,NA,NA,NA,NA,NA,NA
"1118","2018-06-03 15:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,NA,NA,NA,NA,NA,NA
"1119","2018-06-03 15:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,NA,NA,NA,NA,NA,NA
"1120","2018-06-03 15:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,NA,NA,NA,NA,NA,NA
"1121","2018-06-03 16:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,NA,NA,NA,NA,NA,NA
"1122","2018-06-03 16:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,NA,NA,NA,NA,NA,NA
"1123","2018-06-03 16:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,NA,NA,NA,NA,NA,NA
"1124","2018-06-03 16:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,NA,NA,NA,NA,NA,NA
"1125","2018-06-03 16:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,NA,NA,NA,NA,NA,NA
"1126","2018-06-03 17:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,29.7,5.91,NA,5.41,76.9,NA
"1127","2018-06-03 17:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,29.7,5.91,NA,5.41,76.9,NA
"1128","2018-06-03 17:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,29.7,5.91,NA,5.41,76.9,NA
"1129","2018-06-03 17:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,29.7,5.91,NA,5.41,76.9,NA
"1130","2018-06-03 17:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,29.7,5.91,NA,5.41,76.9,NA
"1131","2018-06-03 18:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,32.6,7.75,NA,7.27,74.6,NA
"1132","2018-06-03 18:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,32.6,7.75,NA,7.27,74.6,NA
"1133","2018-06-03 18:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,32.6,7.75,NA,7.27,74.6,NA
"1134","2018-06-03 18:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,32.6,7.75,NA,7.27,74.6,NA
"1135","2018-06-03 18:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,32.6,7.75,NA,7.27,74.6,NA
"1136","2018-06-03 19:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,35.7,10.4,NA,9.55,71.4,NA
"1137","2018-06-03 19:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,35.7,10.4,NA,9.55,71.4,NA
"1138","2018-06-03 19:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,35.7,10.4,NA,9.55,71.4,NA
"1139","2018-06-03 19:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,35.7,10.4,NA,9.55,71.4,NA
"1140","2018-06-03 19:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,35.7,10.4,NA,9.55,71.4,NA
"1141","2018-06-03 20:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,37.8,10.3,NA,9.58,68.8,NA
"1142","2018-06-03 20:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,37.8,10.3,NA,9.58,68.8,NA
"1143","2018-06-03 20:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,37.8,10.3,NA,9.58,68.8,NA
"1144","2018-06-03 20:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,37.8,10.3,NA,9.58,68.8,NA
"1145","2018-06-03 20:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,37.8,10.3,NA,9.58,68.8,NA
"1146","2018-06-03 21:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,32.1,8.68,NA,8.15,68.5,NA
"1147","2018-06-03 21:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,32.1,8.68,NA,8.15,68.5,NA
"1148","2018-06-03 21:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,32.1,8.68,NA,8.15,68.5,NA
"1149","2018-06-03 21:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,32.1,8.68,NA,8.15,68.5,NA
"1150","2018-06-03 21:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,32.1,8.68,NA,8.15,68.5,NA
"1151","2018-06-03 22:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,35.3,10.3,NA,9.73,66.2,NA
"1152","2018-06-03 22:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,35.3,10.3,NA,9.73,66.2,NA
"1153","2018-06-03 22:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,35.3,10.3,NA,9.73,66.2,NA
"1154","2018-06-03 22:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,35.3,10.3,NA,9.73,66.2,NA
"1155","2018-06-03 22:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,35.3,10.3,NA,9.73,66.2,NA
"1156","2018-06-03 23:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,46.8,11.3,NA,10.5,62.8,NA
"1157","2018-06-03 23:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,46.8,11.3,NA,10.5,62.8,NA
"1158","2018-06-03 23:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,46.8,11.3,NA,10.5,62.8,NA
"1159","2018-06-03 23:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,46.8,11.3,NA,10.5,62.8,NA
"1160","2018-06-03 23:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-03,9,1,46.8,11.3,NA,10.5,62.8,NA
"1161","2018-06-04 00:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,57.1,12.3,NA,11.6,58.6,NA
"1162","2018-06-04 00:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,57.1,12.3,NA,11.6,58.6,NA
"1163","2018-06-04 00:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,57.1,12.3,NA,11.6,58.6,NA
"1164","2018-06-04 00:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,57.1,12.3,NA,11.6,58.6,NA
"1165","2018-06-04 00:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,57.1,12.3,NA,11.6,58.6,NA
"1166","2018-06-04 01:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,57.5,12.7,NA,11.8,59.5,NA
"1167","2018-06-04 01:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,57.5,12.7,NA,11.8,59.5,NA
"1168","2018-06-04 01:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,57.5,12.7,NA,11.8,59.5,NA
"1169","2018-06-04 01:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,57.5,12.7,NA,11.8,59.5,NA
"1170","2018-06-04 01:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,57.5,12.7,NA,11.8,59.5,NA
"1171","2018-06-04 02:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,58.2,15.8,NA,14.8,58.5,NA
"1172","2018-06-04 02:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,58.2,15.8,NA,14.8,58.5,NA
"1173","2018-06-04 02:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,58.2,15.8,NA,14.8,58.5,NA
"1174","2018-06-04 02:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,58.2,15.8,NA,14.8,58.5,NA
"1175","2018-06-04 02:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,58.2,15.8,NA,14.8,58.5,NA
"1176","2018-06-04 03:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,58,13,NA,12.2,57.3,NA
"1177","2018-06-04 03:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,58,13,NA,12.2,57.3,NA
"1178","2018-06-04 03:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,58,13,NA,12.2,57.3,NA
"1179","2018-06-04 03:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,58,13,NA,12.2,57.3,NA
"1180","2018-06-04 03:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,58,13,NA,12.2,57.3,NA
"1181","2018-06-04 04:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,56.3,11,NA,10.2,57,NA
"1182","2018-06-04 04:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,56.3,11,NA,10.2,57,NA
"1183","2018-06-04 04:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,56.3,11,NA,10.2,57,NA
"1184","2018-06-04 04:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,56.3,11,NA,10.2,57,NA
"1185","2018-06-04 04:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,56.3,11,NA,10.2,57,NA
"1186","2018-06-04 05:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,49.3,9.38,NA,8.77,59.4,NA
"1187","2018-06-04 05:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,49.3,9.38,NA,8.77,59.4,NA
"1188","2018-06-04 05:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,49.3,9.38,NA,8.77,59.4,NA
"1189","2018-06-04 05:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,49.3,9.38,NA,8.77,59.4,NA
"1190","2018-06-04 05:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,49.3,9.38,NA,8.77,59.4,NA
"1191","2018-06-04 06:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,41.6,7.97,NA,7.47,64.2,NA
"1192","2018-06-04 06:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,41.6,7.97,NA,7.47,64.2,NA
"1193","2018-06-04 06:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,41.6,7.97,NA,7.47,64.2,NA
"1194","2018-06-04 06:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,41.6,7.97,NA,7.47,64.2,NA
"1195","2018-06-04 06:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,41.6,7.97,NA,7.47,64.2,NA
"1196","2018-06-04 07:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1197","2018-06-04 07:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1198","2018-06-04 07:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1199","2018-06-04 07:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1200","2018-06-04 07:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1201","2018-06-04 08:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1202","2018-06-04 08:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1203","2018-06-04 08:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1204","2018-06-04 08:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1205","2018-06-04 08:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1206","2018-06-04 09:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1207","2018-06-04 09:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1208","2018-06-04 09:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1209","2018-06-04 09:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1210","2018-06-04 09:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1211","2018-06-04 10:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1212","2018-06-04 10:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1213","2018-06-04 10:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1214","2018-06-04 10:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1215","2018-06-04 10:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1216","2018-06-04 11:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1217","2018-06-04 11:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1218","2018-06-04 11:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1219","2018-06-04 11:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1220","2018-06-04 11:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1221","2018-06-04 12:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1222","2018-06-04 12:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1223","2018-06-04 12:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1224","2018-06-04 12:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1225","2018-06-04 12:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1226","2018-06-04 13:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1227","2018-06-04 13:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1228","2018-06-04 13:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1229","2018-06-04 13:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1230","2018-06-04 13:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1231","2018-06-04 14:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1232","2018-06-04 14:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1233","2018-06-04 14:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1234","2018-06-04 14:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1235","2018-06-04 14:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1236","2018-06-04 15:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1237","2018-06-04 15:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1238","2018-06-04 15:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1239","2018-06-04 15:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1240","2018-06-04 15:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1241","2018-06-04 16:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1242","2018-06-04 16:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1243","2018-06-04 16:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1244","2018-06-04 16:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1245","2018-06-04 16:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1246","2018-06-04 17:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1247","2018-06-04 17:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1248","2018-06-04 17:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1249","2018-06-04 17:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1250","2018-06-04 17:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,NA,NA,NA,NA,NA,NA
"1251","2018-06-04 18:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,14,2.92,NA,2.63,89.7,NA
"1252","2018-06-04 18:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,14,2.92,NA,2.63,89.7,NA
"1253","2018-06-04 18:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,14,2.92,NA,2.63,89.7,NA
"1254","2018-06-04 18:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,14,2.92,NA,2.63,89.7,NA
"1255","2018-06-04 18:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,14,2.92,NA,2.63,89.7,NA
"1256","2018-06-04 19:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,21.2,4.05,NA,3.62,83.1,NA
"1257","2018-06-04 19:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,21.2,4.05,NA,3.62,83.1,NA
"1258","2018-06-04 19:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,21.2,4.05,NA,3.62,83.1,NA
"1259","2018-06-04 19:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,21.2,4.05,NA,3.62,83.1,NA
"1260","2018-06-04 19:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,21.2,4.05,NA,3.62,83.1,NA
"1261","2018-06-04 20:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,23.1,4.68,NA,4.37,79.6,NA
"1262","2018-06-04 20:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,23.1,4.68,NA,4.37,79.6,NA
"1263","2018-06-04 20:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,23.1,4.68,NA,4.37,79.6,NA
"1264","2018-06-04 20:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,23.1,4.68,NA,4.37,79.6,NA
"1265","2018-06-04 20:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,23.1,4.68,NA,4.37,79.6,NA
"1266","2018-06-04 21:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,26.1,5.43,NA,4.88,75.5,NA
"1267","2018-06-04 21:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,26.1,5.43,NA,4.88,75.5,NA
"1268","2018-06-04 21:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,26.1,5.43,NA,4.88,75.5,NA
"1269","2018-06-04 21:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,26.1,5.43,NA,4.88,75.5,NA
"1270","2018-06-04 21:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,26.1,5.43,NA,4.88,75.5,NA
"1271","2018-06-04 22:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,32.5,7.7,NA,7.25,70.4,NA
"1272","2018-06-04 22:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,32.5,7.7,NA,7.25,70.4,NA
"1273","2018-06-04 22:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,32.5,7.7,NA,7.25,70.4,NA
"1274","2018-06-04 22:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,32.5,7.7,NA,7.25,70.4,NA
"1275","2018-06-04 22:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,32.5,7.7,NA,7.25,70.4,NA
"1276","2018-06-04 23:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,33,8.52,NA,8.05,69.2,NA
"1277","2018-06-04 23:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,33,8.52,NA,8.05,69.2,NA
"1278","2018-06-04 23:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,33,8.52,NA,8.05,69.2,NA
"1279","2018-06-04 23:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,33,8.52,NA,8.05,69.2,NA
"1280","2018-06-04 23:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-04,10,1,33,8.52,NA,8.05,69.2,NA
"1281","2018-06-05 00:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-05,11,1,28.7,5.47,NA,5.17,68.2,NA
"1282","2018-06-05 00:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-05,11,1,28.7,5.47,NA,5.17,68.2,NA
"1283","2018-06-05 00:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-05,11,1,28.7,5.47,NA,5.17,68.2,NA
"1284","2018-06-05 00:00:00","39th Ave (CS6)",NA,NA,NA,2018-05-25,2018-06-05,11,1,28.7,5.47,NA,5.17,68.2,NA
